shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"3-75-mjp-1.1.H","-37.8484302236808","145.078489809743","20","2773.23"
"3-75-mjp-1.1.H","-37.8485369886109","145.07950988242","21","2863.58"
"3-75-mjp-1.1.H","-37.8488084282279","145.08178720073","22","3065.80"
"3-75-mjp-1.1.H","-37.8491013532024","145.084279915926","23","3287.08"
"3-75-mjp-1.1.H","-37.8493929334154","145.086693130919","24","3501.43"
"3-75-mjp-1.1.H","-37.8497370651553","145.089570979652","25","3756.99"
"3-75-mjp-1.1.H","-37.849966938758","145.091519856458","26","3930.01"
"3-75-mjp-1.1.H","-37.8500522618855","145.092335950123","27","4002.29"
"3-75-mjp-1.1.H","-37.8502420112235","145.094035842772","28","4153.02"
"3-75-mjp-1.1.H","-37.8503732764774","145.095464483345","29","4279.31"
"3-75-mjp-1.1.H","-37.8503955199016","145.095725311714","30","4302.34"
"3-75-mjp-1.1.H","-37.8506581912897","145.098037073068","31","4507.41"
"3-75-mjp-1.1.H","-37.8506912553898","145.098968177986","32","4589.24"
"3-75-mjp-1.1.H","-37.8507041160668","145.099206519017","33","4610.22"
"3-75-mjp-1.1.H","-37.8507037284661","145.09974069823","34","4657.12"
"3-75-mjp-1.1.H","-37.8506369561018","145.100628905542","35","4735.45"
"3-75-mjp-1.1.H","-37.8504982629917","145.102087219946","36","4864.42"
"3-75-mjp-1.1.H","-37.8503667295662","145.103431693141","37","4983.37"
"3-75-mjp-1.1.H","-37.8502057782643","145.104629167021","38","5090.02"
"3-75-mjp-1.1.H","-37.8500395129575","145.105497180743","39","5168.45"
"3-75-mjp-1.1.H","-37.8499641064978","145.105851432057","40","5200.66"
"3-75-mjp-1.1.H","-37.8499048876517","145.106091616564","41","5222.75"
"3-75-mjp-1.1.H","-37.8497884583934","145.106696949981","42","5277.46"
"3-75-mjp-1.1.H","-37.8496744004123","145.107449967955","43","5344.78"
"3-75-mjp-1.1.H","-37.8495505356424","145.108714665671","44","5456.67"
"3-75-mjp-1.1.H","-37.849514732872","145.10985209418","45","5556.62"
"3-75-mjp-1.1.H","-37.8495377834172","145.110726621463","46","5633.45"
"3-75-mjp-1.1.H","-37.849596678129","145.111588869745","47","5709.44"
"3-75-mjp-1.1.H","-37.8500334678041","145.115225962217","48","6032.46"
"3-75-mjp-1.1.H","-37.8504607748281","145.118840609857","49","6353.36"
"3-75-mjp-1.1.H","-37.8506596957579","145.120574449442","50","6507.20"
"3-75-mjp-1.1.H","-37.8512952338497","145.125956891689","51","6985.03"
"3-75-mjp-1.1.H","-37.8519107079688","145.131226281535","52","7452.72"
"3-75-mjp-1.1.H","-37.8519919767962","145.132372150435","53","7553.73"
"3-75-mjp-1.1.H","-37.852095215253","145.133199231952","54","7627.25"
"3-75-mjp-1.1.H","-37.8521469223877","145.133618454185","55","7664.50"
"3-75-mjp-1.1.H","-37.8522344760352","145.13459368742","56","7750.68"
"3-75-mjp-1.1.H","-37.8521733893436","145.1352885279","57","7812.06"
"3-75-mjp-1.1.H","-37.8520321228911","145.136042214532","58","7880.07"
"3-75-mjp-1.1.H","-37.8514884902251","145.13813578955","59","8073.57"
"3-75-mjp-1.1.H","-37.851403617165","145.138467523382","60","8104.19"
"3-75-mjp-1.1.H","-37.8512374598037","145.139358207562","61","8184.54"
"3-75-mjp-1.1.H","-37.8511682337553","145.140110066915","62","8251.01"
"3-75-mjp-1.1.H","-37.8511846006072","145.140575638815","63","8291.92"
"3-75-mjp-1.1.H","-37.8513401767567","145.141867393712","64","8406.65"
"3-75-mjp-1.1.H","-37.8514260488728","145.142740380084","65","8483.89"
"3-75-mjp-1.1.H","-37.8518955906707","145.146229189606","66","8794.63"
"3-75-mjp-1.1.H","-37.8520676218397","145.147997912748","67","8951.09"
"3-75-mjp-1.1.H","-37.8526255772829","145.15196193875","68","9304.62"
"3-75-mjp-1.1.H","-37.8527382222133","145.152822919283","69","9381.24"
"3-75-mjp-1.1.H","-37.8530867302715","145.155507905514","70","9620.14"
"3-75-mjp-1.1.H","-37.8532253072303","145.15630005652","71","9691.38"
"3-75-mjp-1.1.H","-37.8533712865257","145.156989733984","72","9754.07"
"3-75-mjp-1.1.H","-37.8536276098872","145.15897237398","73","9930.46"
"3-75-mjp-1.1.H","-37.8540049562639","145.161781732295","74","10180.65"
"3-75-mjp-1.1.H","-37.8541413985608","145.163017229942","75","10290.18"
"3-75-mjp-1.1.H","-37.8543748462458","145.165273263623","76","10489.95"
"3-75-mjp-1.1.H","-37.8544681387913","145.166055203932","77","10559.38"
"3-75-mjp-1.1.H","-37.854823063784","145.169172071028","78","10835.86"
"3-75-mjp-1.1.H","-37.8549465354288","145.170157864338","79","10923.49"
"3-75-mjp-1.1.H","-37.8555530010218","145.174973489083","80","11351.62"
"3-75-mjp-1.1.H","-37.8564266800448","145.181930856367","81","11970.12"
"3-75-mjp-1.2.H","-37.81471332645","144.944866366022","1","0.00"
"3-75-mjp-1.2.H","-37.814995131139","144.945006224922","2","33.66"
"3-75-mjp-1.2.H","-37.8152130914751","144.945102416865","3","59.32"
"3-75-mjp-1.2.H","-37.8155127125208","144.945230423868","4","94.49"
"3-75-mjp-1.2.H","-37.8159124051814","144.945412455607","5","141.72"
"3-75-mjp-1.2.H","-37.817828015909","144.946222698815","6","366.30"
"3-75-mjp-1.2.H","-37.8189900695031","144.946713056296","7","502.51"
"3-75-mjp-1.2.H","-37.8190913287168","144.946835212224","8","518.06"
"3-75-mjp-1.2.H","-37.8202263579148","144.947326335536","9","651.44"
"3-75-mjp-1.2.H","-37.8214663070169","144.947632798043","10","791.92"
"3-75-mjp-1.2.H","-37.8223533843546","144.9478581586","11","892.52"
"3-75-mjp-1.2.H","-37.8225365005471","144.948023496999","12","917.53"
"3-75-mjp-1.2.H","-37.8226025206044","144.948192079287","13","934.06"
"3-75-mjp-1.2.H","-37.8225082813456","144.948989939323","14","1004.92"
"3-75-mjp-1.2.H","-37.8222908990183","144.949961615533","15","1093.62"
"3-75-mjp-1.2.H","-37.821862271118","144.951223144304","16","1214.24"
"3-75-mjp-1.2.H","-37.8217162578796","144.951636163685","17","1253.99"
"3-75-mjp-1.2.H","-37.8217784009251","144.952100230456","18","1295.33"
"3-75-mjp-1.2.H","-37.8218375801225","144.952393970672","19","1321.96"
"3-75-mjp-1.2.H","-37.8218221324294","144.952542085627","20","1335.08"
"3-75-mjp-1.2.H","-37.8215166197117","144.953629782965","21","1436.48"
"3-75-mjp-1.2.H","-37.8212361463556","144.954603174904","22","1527.49"
"3-75-mjp-1.2.H","-37.8211680320295","144.954832265782","23","1548.99"
"3-75-mjp-1.2.H","-37.8208707164467","144.955874276254","24","1646.30"
"3-75-mjp-1.2.H","-37.8207010146502","144.956481062233","25","1702.84"
"3-75-mjp-1.2.H","-37.8204203200709","144.957443078617","26","1792.92"
"3-75-mjp-1.2.H","-37.8202899358491","144.957719322482","27","1821.19"
"3-75-mjp-1.2.H","-37.8200683454368","144.958452493375","28","1890.14"
"3-75-mjp-1.2.H","-37.8193029292161","144.961086439481","29","2136.66"
"3-75-mjp-1.2.H","-37.8190901281256","144.96180798877","30","2204.31"
"3-75-mjp-1.2.H","-37.8182649193031","144.964636630437","31","2469.18"
"3-75-mjp-1.2.H","-37.8181715287348","144.964968638054","32","2500.14"
"3-75-mjp-1.2.H","-37.817551053372","144.967132716054","33","2702.36"
"3-75-mjp-1.2.H","-37.8174572635564","144.967442008412","34","2731.46"
"3-75-mjp-1.2.H","-37.816733741675","144.969904225399","35","2962.23"
"3-75-mjp-1.2.H","-37.816572973052","144.970510701511","36","3018.42"
"3-75-mjp-1.2.H","-37.816010362349","144.97237775072","37","3193.95"
"3-75-mjp-1.2.H","-37.8156355321518","144.973637574224","38","3312.21"
"3-75-mjp-1.2.H","-37.8153895516432","144.974530354568","39","3395.26"
"3-75-mjp-1.2.H","-37.8153462717473","144.97463377448","40","3405.54"
"3-75-mjp-1.2.H","-37.8153119992954","144.974736948097","41","3415.38"
"3-75-mjp-1.2.H","-37.8152871248578","144.97486258409","42","3426.75"
"3-75-mjp-1.2.H","-37.8152720388981","144.975033391115","43","3441.85"
"3-75-mjp-1.2.H","-37.8152749677715","144.975203705843","44","3456.82"
"3-75-mjp-1.2.H","-37.8153076521919","144.975532242816","45","3485.90"
"3-75-mjp-1.2.H","-37.8154888807034","144.977163086516","46","3630.57"
"3-75-mjp-1.2.H","-37.8157773099694","144.97979067132","47","3863.60"
"3-75-mjp-1.2.H","-37.8163412946344","144.984830418662","48","4310.72"
"3-75-mjp-1.2.H","-37.8165761701623","144.986971046562","49","4500.57"
"3-75-mjp-1.2.H","-37.81662897218","144.987424007329","50","4540.79"
"3-75-mjp-1.2.H","-37.8168086551392","144.987918963079","51","4588.63"
"3-75-mjp-1.2.H","-37.8174508471631","144.989639606377","52","4755.80"
"3-75-mjp-1.2.H","-37.8175355990312","144.989853147424","53","4776.79"
"3-75-mjp-1.2.H","-37.8178769166138","144.992956549601","54","5052.02"
"3-75-mjp-1.2.H","-37.8179390905828","144.993431989358","55","5094.35"
"3-75-mjp-1.2.H","-37.8179811192582","144.993783014267","56","5125.54"
"3-75-mjp-1.2.H","-37.8182056667917","144.995855839221","57","5309.32"
"3-75-mjp-1.2.H","-37.8182463356162","144.996127382663","58","5333.60"
"3-75-mjp-1.2.H","-37.8182889359677","144.996512475691","59","5367.75"
"3-75-mjp-1.2.H","-37.8183002620534","144.996648491278","60","5379.77"
"3-75-mjp-1.2.H","-37.8185617552512","144.998777137833","61","5568.99"
"3-75-mjp-1.2.H","-37.8185826653428","144.99894697608","62","5584.09"
"3-75-mjp-1.2.H","-37.818586524637","144.999174075872","63","5604.04"
"3-75-mjp-1.2.H","-37.8185813758232","144.999401418915","64","5624.02"
"3-75-mjp-1.2.H","-37.8187860753447","145.001372572648","65","5798.66"
"3-75-mjp-1.2.H","-37.8190126083941","145.003570354973","66","5993.34"
"3-75-mjp-1.2.H","-37.8195619872812","145.00887220203","67","6463.04"
"3-75-mjp-1.2.H","-37.8199700810383","145.012757863841","68","6807.35"
"3-75-mjp-1.2.H","-37.8201525292808","145.013957179746","69","6914.63"
"3-75-mjp-1.2.H","-37.820213661842","145.014375878719","70","6952.03"
"3-75-mjp-1.2.H","-37.8202167256266","145.014557564254","71","6967.99"
"3-75-mjp-1.2.H","-37.8201113029229","145.015253377453","72","7030.22"
"3-75-mjp-1.2.H","-37.8200122049012","145.015789973093","73","7078.63"
"3-75-mjp-1.2.H","-37.8200072154208","145.016028676119","74","7099.60"
"3-75-mjp-1.2.H","-37.8200397869614","145.016357257103","75","7128.69"
"3-75-mjp-1.2.H","-37.8200608632022","145.016538460153","76","7144.78"
"3-75-mjp-1.2.H","-37.8201465236264","145.016808818307","77","7170.36"
"3-75-mjp-1.2.H","-37.8203979564935","145.017290590209","78","7221.08"
"3-75-mjp-1.2.H","-37.8204734603217","145.017493059101","79","7240.75"
"3-75-mjp-1.2.H","-37.8205309482769","145.017696010422","80","7259.69"
"3-75-mjp-1.2.H","-37.8206671615234","145.018828421368","81","7360.30"
"3-75-mjp-1.2.H","-37.8209113871924","145.021025845964","82","7555.22"
"3-75-mjp-1.2.H","-37.8210180655328","145.022011369856","83","7642.59"
"3-75-mjp-1.2.H","-37.8210740198506","145.02212348226","84","7654.24"
"3-75-mjp-1.2.H","-37.8212745309019","145.023867670281","85","7809.06"
"3-75-mjp-1.2.H","-37.821358407486","145.024569794615","86","7871.43"
"3-75-mjp-1.2.H","-37.8215491134268","145.026268814968","87","8022.16"
"3-75-mjp-1.2.H","-37.82156002473","145.026382131331","88","8032.19"
"3-75-mjp-1.2.H","-37.824345401989","145.025887565885","89","8344.94"
"3-75-mjp-1.2.H","-37.8247676264191","145.025808147187","90","8392.40"
"3-75-mjp-1.2.H","-37.8272917724758","145.025320497409","91","8676.33"
"3-75-mjp-1.2.H","-37.8276137112904","145.025709572085","92","8725.82"
"3-75-mjp-1.2.H","-37.8276964953616","145.025809620405","93","8738.54"
"3-75-mjp-1.2.H","-37.827780231417","145.025966451867","94","8755.17"
"3-75-mjp-1.2.H","-37.8278281264573","145.026135600445","95","8770.95"
"3-75-mjp-1.2.H","-37.8281566441543","145.029069531312","96","9031.21"
"3-75-mjp-1.2.H","-37.8284313168864","145.031482278733","97","9245.30"
"3-75-mjp-1.2.H","-37.8287066992319","145.033940473316","98","9463.36"
"3-75-mjp-1.2.H","-37.8287382739345","145.034212318886","99","9487.49"
"3-75-mjp-1.2.H","-37.8290513356485","145.036771792873","100","9714.96"
"3-75-mjp-1.2.H","-37.8292506896418","145.038459432612","101","9864.83"
"3-75-mjp-1.2.H","-37.8295993748952","145.041540651973","102","10138.20"
"3-75-mjp-1.2.H","-37.8296206020785","145.041733244147","103","10155.28"
"3-75-mjp-1.2.H","-37.8298390338202","145.043488579483","104","10311.35"
"3-75-mjp-1.2.H","-37.8298596917106","145.043647101906","105","10325.46"
"3-75-mjp-1.2.H","-37.8303132032798","145.047623213447","106","10678.29"
"3-75-mjp-1.2.H","-37.8305982001974","145.050138093777","107","10901.42"
"3-75-mjp-1.2.H","-37.8307438668457","145.051315923092","108","11006.12"
"3-75-mjp-1.2.H","-37.8307746499978","145.051542356402","109","11026.30"
"3-75-mjp-1.2.H","-37.8310905296243","145.054295064002","110","11270.59"
"3-75-mjp-1.3.H","-37.81471332645","144.944866366022","1","0.00"
"3-75-mjp-1.3.H","-37.814995131139","144.945006224922","2","33.66"
"3-75-mjp-1.3.H","-37.8152130914751","144.945102416865","3","59.32"
"3-75-mjp-1.3.H","-37.8155127125208","144.945230423868","4","94.49"
"3-75-mjp-1.3.H","-37.8159124051814","144.945412455607","5","141.72"
"3-75-mjp-1.3.H","-37.817828015909","144.946222698815","6","366.30"
"3-75-mjp-1.3.H","-37.8189900695031","144.946713056296","7","502.51"
"3-75-mjp-1.3.H","-37.8190913287168","144.946835212224","8","518.06"
"3-75-mjp-1.3.H","-37.8202263579148","144.947326335536","9","651.44"
"3-75-mjp-1.3.H","-37.8214663070169","144.947632798043","10","791.92"
"3-75-mjp-1.3.H","-37.8223533843546","144.9478581586","11","892.52"
"3-75-mjp-1.3.H","-37.8225365005471","144.948023496999","12","917.53"
"3-75-mjp-1.3.H","-37.8226025206044","144.948192079287","13","934.06"
"3-75-mjp-1.3.H","-37.8225082813456","144.948989939323","14","1004.92"
"3-75-mjp-1.3.H","-37.8222908990183","144.949961615533","15","1093.62"
"3-75-mjp-1.3.H","-37.821862271118","144.951223144304","16","1214.24"
"3-75-mjp-1.3.H","-37.8217162578796","144.951636163685","17","1253.99"
"3-75-mjp-1.3.H","-37.8217784009251","144.952100230456","18","1295.33"
"3-75-mjp-1.3.H","-37.8218375801225","144.952393970672","19","1321.96"
"3-75-mjp-1.3.H","-37.8218221324294","144.952542085627","20","1335.08"
"3-75-mjp-1.3.H","-37.8215166197117","144.953629782965","21","1436.48"
"3-75-mjp-1.3.H","-37.8212361463556","144.954603174904","22","1527.49"
"3-75-mjp-1.3.H","-37.8211680320295","144.954832265782","23","1548.99"
"3-75-mjp-1.3.H","-37.8208707164467","144.955874276254","24","1646.30"
"3-75-mjp-1.3.H","-37.8207010146502","144.956481062233","25","1702.84"
"3-75-mjp-1.3.H","-37.8204203200709","144.957443078617","26","1792.92"
"3-75-mjp-1.3.H","-37.8202899358491","144.957719322482","27","1821.19"
"3-75-mjp-1.3.H","-37.8200683454368","144.958452493375","28","1890.14"
"3-75-mjp-1.3.H","-37.8193029292161","144.961086439481","29","2136.66"
"3-75-mjp-1.3.H","-37.8190901281256","144.96180798877","30","2204.31"
"3-75-mjp-1.3.H","-37.8182649193031","144.964636630437","31","2469.18"
"3-75-mjp-1.3.H","-37.8181715287348","144.964968638054","32","2500.14"
"3-75-mjp-1.3.H","-37.817551053372","144.967132716054","33","2702.36"
"3-75-mjp-1.3.H","-37.8174572635564","144.967442008412","34","2731.46"
"3-75-mjp-1.3.H","-37.816733741675","144.969904225399","35","2962.23"
"3-75-mjp-1.3.H","-37.816572973052","144.970510701511","36","3018.42"
"3-75-mjp-1.3.H","-37.816010362349","144.97237775072","37","3193.95"
"3-75-mjp-1.3.H","-37.8156355321518","144.973637574224","38","3312.21"
"3-75-mjp-1.3.H","-37.8153895516432","144.974530354568","39","3395.26"
"3-75-mjp-1.3.H","-37.8153462717473","144.97463377448","40","3405.54"
"3-75-mjp-1.3.H","-37.8153119992954","144.974736948097","41","3415.38"
"3-75-mjp-1.3.H","-37.8152871248578","144.97486258409","42","3426.75"
"3-75-mjp-1.3.H","-37.8152720388981","144.975033391115","43","3441.85"
"3-75-mjp-1.3.H","-37.8152749677715","144.975203705843","44","3456.82"
"3-75-mjp-1.3.H","-37.8153076521919","144.975532242816","45","3485.90"
"3-75-mjp-1.3.H","-37.8154888807034","144.977163086516","46","3630.57"
"3-75-mjp-1.3.H","-37.8157773099694","144.97979067132","47","3863.60"
"3-75-mjp-1.3.H","-37.8163412946344","144.984830418662","48","4310.72"
"3-75-mjp-1.3.H","-37.8165761701623","144.986971046562","49","4500.57"
"3-75-mjp-1.3.H","-37.81662897218","144.987424007329","50","4540.79"
"3-75-mjp-1.3.H","-37.8168086551392","144.987918963079","51","4588.63"
"3-75-mjp-1.3.H","-37.8174508471631","144.989639606377","52","4755.80"
"3-75-mjp-1.3.H","-37.8175355990312","144.989853147424","53","4776.79"
"3-75-mjp-1.3.H","-37.8178769166138","144.992956549601","54","5052.02"
"3-75-mjp-1.3.H","-37.8179390905828","144.993431989358","55","5094.35"
"3-75-mjp-1.3.H","-37.8179811192582","144.993783014267","56","5125.54"
"3-75-mjp-1.3.H","-37.8182056667917","144.995855839221","57","5309.32"
"3-75-mjp-1.3.H","-37.8182463356162","144.996127382663","58","5333.60"
"3-75-mjp-1.3.H","-37.8182889359677","144.996512475691","59","5367.75"
"3-75-mjp-1.3.H","-37.8183002620534","144.996648491278","60","5379.77"
"3-75-mjp-1.3.H","-37.8185617552512","144.998777137833","61","5568.99"
"3-75-mjp-1.3.H","-37.8185826653428","144.99894697608","62","5584.09"
"3-75-mjp-1.3.H","-37.818586524637","144.999174075872","63","5604.04"
"3-75-mjp-1.3.H","-37.8185813758232","144.999401418915","64","5624.02"
"3-75-mjp-1.3.H","-37.8187860753447","145.001372572648","65","5798.66"
"3-75-mjp-1.3.H","-37.8190126083941","145.003570354973","66","5993.34"
"3-75-mjp-1.3.H","-37.8195619872812","145.00887220203","67","6463.04"
"3-75-mjp-1.3.H","-37.8199700810383","145.012757863841","68","6807.35"
"3-75-mjp-1.3.H","-37.8201525292808","145.013957179746","69","6914.63"
"3-75-mjp-1.3.H","-37.820213661842","145.014375878719","70","6952.03"
"3-75-mjp-1.3.H","-37.8202167256266","145.014557564254","71","6967.99"
"3-75-mjp-1.3.H","-37.8201113029229","145.015253377453","72","7030.22"
"3-75-mjp-1.3.H","-37.8200122049012","145.015789973093","73","7078.63"
"3-75-mjp-1.3.H","-37.8200072154208","145.016028676119","74","7099.60"
"3-75-mjp-1.3.H","-37.8200397869614","145.016357257103","75","7128.69"
"3-75-mjp-1.3.H","-37.8200608632022","145.016538460153","76","7144.78"
"3-75-mjp-1.3.H","-37.8201465236264","145.016808818307","77","7170.36"
"3-75-mjp-1.3.H","-37.8203979564935","145.017290590209","78","7221.08"
"3-75-mjp-1.3.H","-37.8204734603217","145.017493059101","79","7240.75"
"3-75-mjp-1.3.H","-37.8205309482769","145.017696010422","80","7259.69"
"3-75-mjp-1.3.H","-37.8206671615234","145.018828421368","81","7360.30"
"3-75-mjp-1.3.H","-37.8209113871924","145.021025845964","82","7555.22"
"3-75-mjp-1.3.H","-37.8210180655328","145.022011369856","83","7642.59"
"3-75-mjp-1.3.H","-37.8210740198506","145.02212348226","84","7654.24"
"3-75-mjp-1.3.H","-37.8212745309019","145.023867670281","85","7809.06"
"3-75-mjp-1.3.H","-37.821358407486","145.024569794615","86","7871.43"
"3-75-mjp-1.3.H","-37.8215491134268","145.026268814968","87","8022.16"
"3-75-mjp-1.3.H","-37.82156002473","145.026382131331","88","8032.19"
"3-75-mjp-1.3.H","-37.824345401989","145.025887565885","89","8344.94"
"3-75-mjp-1.3.H","-37.8247676264191","145.025808147187","90","8392.40"
"3-75-mjp-1.3.H","-37.8272917724758","145.025320497409","91","8676.33"
"3-75-mjp-1.3.H","-37.8276137112904","145.025709572085","92","8725.82"
"3-75-mjp-1.3.H","-37.8276964953616","145.025809620405","93","8738.54"
"3-75-mjp-1.3.H","-37.827780231417","145.025966451867","94","8755.17"
"3-75-mjp-1.3.H","-37.8278281264573","145.026135600445","95","8770.95"
"3-75-mjp-1.3.H","-37.8281566441543","145.029069531312","96","9031.21"
"3-75-mjp-1.3.H","-37.8284313168864","145.031482278733","97","9245.30"
"3-75-mjp-1.3.H","-37.8287066992319","145.033940473316","98","9463.36"
"3-75-mjp-1.3.H","-37.8287382739345","145.034212318886","99","9487.49"
"3-75-mjp-1.3.H","-37.8290513356485","145.036771792873","100","9714.96"
"3-75-mjp-1.3.H","-37.8292506896418","145.038459432612","101","9864.83"
"3-75-mjp-1.3.H","-37.8295993748952","145.041540651973","102","10138.20"
"3-75-mjp-1.3.H","-37.8296206020785","145.041733244147","103","10155.28"
"3-75-mjp-1.3.H","-37.8298390338202","145.043488579483","104","10311.35"
"3-75-mjp-1.3.H","-37.8298596917106","145.043647101906","105","10325.46"
"3-75-mjp-1.3.H","-37.8303132032798","145.047623213447","106","10678.29"
"3-75-mjp-1.3.H","-37.8305982001974","145.050138093777","107","10901.42"
"3-75-mjp-1.3.H","-37.8307438668457","145.051315923092","108","11006.12"
"3-75-mjp-1.3.H","-37.8307746499978","145.051542356402","109","11026.30"
"3-75-mjp-1.3.H","-37.8310905296243","145.054295064002","110","11270.59"
"3-75-mjp-1.3.H","-37.8313327920725","145.056413441067","111","11458.58"
"3-75-mjp-1.3.H","-37.8313427374655","145.056469991365","112","11463.66"
"3-75-mjp-1.3.H","-37.8313464869226","145.056697138135","113","11483.62"
"3-75-mjp-1.3.H","-37.832137102332","145.057642195619","114","11604.52"
"3-75-mjp-1.3.H","-37.8331022330192","145.058787223807","115","11751.59"
"3-75-mjp-1.3.H","-37.8331849901209","145.05888731749","116","11764.31"
"3-75-mjp-1.3.H","-37.8346091161413","145.060543041006","117","11979.30"
"3-75-mjp-1.3.H","-37.8359596607761","145.062109849175","118","12182.98"
"3-75-mjp-1.3.H","-37.8360056354779","145.06216546095","119","12190.05"
"3-75-mjp-1.3.H","-37.8377590491023","145.064119506799","120","12449.78"
"3-75-mjp-1.3.H","-37.8394570781561","145.065995546005","121","12700.36"
"3-75-mjp-1.3.H","-37.8395488374974","145.066095421016","122","12713.82"
"3-75-mjp-1.3.H","-37.8408527811486","145.067572738892","123","12908.37"
"3-75-mjp-1.3.H","-37.8421657154127","145.069049873686","124","13103.66"
"3-75-mjp-1.3.H","-37.84419503213","145.071349343825","125","13406.46"
"3-75-mjp-1.3.H","-37.8459578685611","145.073337666293","126","13668.96"
"3-75-mjp-1.3.H","-37.8478953549091","145.07553747285","127","13958.31"
"3-75-mjp-1.3.H","-37.8481340207083","145.075804024522","128","13993.69"
"3-75-mjp-1.3.H","-37.8482717300105","145.07706194759","129","14105.20"
"3-75-mjp-1.3.H","-37.8484302236808","145.078489809743","130","14231.80"
"3-75-mjp-1.3.H","-37.8485369886109","145.07950988242","131","14322.15"
"3-75-mjp-1.3.H","-37.8488084282279","145.08178720073","132","14524.37"
"3-75-mjp-1.3.H","-37.8491013532024","145.084279915926","133","14745.65"
"3-75-mjp-1.3.H","-37.8493929334154","145.086693130919","134","14960.01"
"3-75-mjp-1.3.H","-37.8497370651553","145.089570979652","135","15215.57"
"3-75-mjp-1.3.H","-37.849966938758","145.091519856458","136","15388.58"
"3-75-mjp-1.3.H","-37.8500522618855","145.092335950123","137","15460.86"
"3-75-mjp-1.3.H","-37.8502420112235","145.094035842772","138","15611.60"
"3-75-mjp-1.3.H","-37.8503732764774","145.095464483345","139","15737.88"
"3-75-mjp-1.3.H","-37.8503955199016","145.095725311714","140","15760.92"
"3-75-mjp-1.3.H","-37.8506581912897","145.098037073068","141","15965.98"
"3-75-mjp-1.3.H","-37.8506912553898","145.098968177986","142","16047.82"
"3-75-mjp-1.3.H","-37.8507041160668","145.099206519017","143","16068.79"
"3-75-mjp-1.3.H","-37.8507037284661","145.09974069823","144","16115.69"
"3-75-mjp-1.3.H","-37.8506369561018","145.100628905542","145","16194.03"
"3-75-mjp-1.3.H","-37.8504982629917","145.102087219946","146","16323.00"
"3-75-mjp-1.3.H","-37.8503667295662","145.103431693141","147","16441.95"
"3-75-mjp-1.3.H","-37.8502057782643","145.104629167021","148","16548.60"
"3-75-mjp-1.3.H","-37.8500395129575","145.105497180743","149","16627.02"
"3-75-mjp-1.3.H","-37.8499641064978","145.105851432057","150","16659.24"
"3-75-mjp-1.3.H","-37.8499048876517","145.106091616564","151","16681.33"
"3-75-mjp-1.3.H","-37.8497884583934","145.106696949981","152","16736.03"
"3-75-mjp-1.3.H","-37.8496744004123","145.107449967955","153","16803.35"
"3-75-mjp-1.3.H","-37.8495505356424","145.108714665671","154","16915.25"
"3-75-mjp-1.3.H","-37.849514732872","145.10985209418","155","17015.20"
"3-75-mjp-1.3.H","-37.8495377834172","145.110726621463","156","17092.03"
"3-75-mjp-1.3.H","-37.849596678129","145.111588869745","157","17168.02"
"3-75-mjp-1.3.H","-37.8500334678041","145.115225962217","158","17491.03"
"3-75-mjp-1.3.H","-37.8504607748281","145.118840609857","159","17811.94"
"3-75-mjp-1.3.H","-37.8506596957579","145.120574449442","160","17965.77"
"3-75-mjp-1.3.H","-37.8512952338497","145.125956891689","161","18443.61"
"3-75-mjp-1.3.H","-37.8519107079688","145.131226281535","162","18911.29"
"3-75-mjp-1.3.H","-37.8519919767962","145.132372150435","163","19012.30"
"3-75-mjp-1.3.H","-37.852095215253","145.133199231952","164","19085.82"
"3-75-mjp-1.3.H","-37.8521469223877","145.133618454185","165","19123.08"
"3-75-mjp-1.3.H","-37.8522344760352","145.13459368742","166","19209.25"
"3-75-mjp-1.3.H","-37.8521733893436","145.1352885279","167","19270.64"
"3-75-mjp-1.3.H","-37.8520321228911","145.136042214532","168","19338.65"
"3-75-mjp-1.3.H","-37.8514884902251","145.13813578955","169","19532.15"
"3-75-mjp-1.3.H","-37.851403617165","145.138467523382","170","19562.77"
"3-75-mjp-1.3.H","-37.8512374598037","145.139358207562","171","19643.12"
"3-75-mjp-1.3.H","-37.8511682337553","145.140110066915","172","19709.58"
"3-75-mjp-1.3.H","-37.8511846006072","145.140575638815","173","19750.50"
"3-75-mjp-1.3.H","-37.8513401767567","145.141867393712","174","19865.23"
"3-75-mjp-1.3.H","-37.8514260488728","145.142740380084","175","19942.47"
"3-75-mjp-1.3.H","-37.8518955906707","145.146229189606","176","20253.20"
"3-75-mjp-1.3.H","-37.8520676218397","145.147997912748","177","20409.67"
"3-75-mjp-1.3.H","-37.8526255772829","145.15196193875","178","20763.19"
"3-75-mjp-1.3.H","-37.8527382222133","145.152822919283","179","20839.82"
"3-75-mjp-1.3.H","-37.8530867302715","145.155507905514","180","21078.72"
"3-75-mjp-1.3.H","-37.8532253072303","145.15630005652","181","21149.95"
"3-75-mjp-1.3.H","-37.8533712865257","145.156989733984","182","21212.64"
"3-75-mjp-1.3.H","-37.8536276098872","145.15897237398","183","21389.03"
"3-75-mjp-1.3.H","-37.8540049562639","145.161781732295","184","21639.23"
"3-75-mjp-1.3.H","-37.8541413985608","145.163017229942","185","21748.76"
"3-75-mjp-1.3.H","-37.8543748462458","145.165273263623","186","21948.52"
"3-75-mjp-1.3.H","-37.8544681387913","145.166055203932","187","22017.95"
