stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id
"22636","Mentone Girls Secondary College/Charman Rd ","-37.98022335","145.05303824","","","0",""
"22637","Jetty Rd/Beach Rd","-37.94614081","145.00090798","","","0","Level 0"
"22638","Ferdinando Gardens/Beach Rd","-37.94014661","144.99976185","","","0","Level 0"
"2264","Richards St/Bell St","-37.74191550","144.97134873","","","0","Level 0"
"22641","Holberry St/Camp Rd","-37.68660639","144.93021866","","","0","Level 0"
"22642","Meredith St/Camp Rd","-37.68609351","144.92616193","","","0","Level 0"
"22643","Gibson St/Camp Rd","-37.68542260","144.92081694","","","0","Level 0"
"22644","Railway Cres/Camp Rd","-37.68537315","144.92107914","","","0","Level 0"
"22645","Paris Rd/Camp Rd","-37.68617287","144.92759988","","","0","Level 0"
"22646","Joffre St/Camp Rd","-37.68648870","144.93018791","","","0","Level 0"
"22647","Northcorp Bvd/Camp Rd","-37.68870487","144.95077685","","","0","Level 0"
"22648","Dennis St/Darebin Dr","-37.67177188","145.03659327","","","0","Level 0"
"2265","Salisbury St/Bell St","-37.74229812","144.97473148","","","0","Level 0"
"22650","Fulwood Ct/Taylors Rd","-37.72782269","144.78814238","","","0","Level 0"
"22651","Atheldene Dr/Taylors Rd","-37.72771295","144.78421997","","","0","Level 0"
"22653","Kings Rd/Taylors Rd","-37.72731515","144.77936447","","","0","Level 0"
"22654","Patonga Dr/Taylors Rd","-37.72626290","144.76945711","","","0","Level 0"
"22655","Gilson College/Taylors Rd","-37.72535739","144.76209837","","","0","Level 0"
"22656","Muscat Ave/Taylors Rd","-37.72483599","144.75695191","","","0","Level 0"
"22657","Jacaranda Dr/Taylors Rd","-37.72427899","144.75184064","","","0","Level 0"
"22658","The Entrance/Taylors Rd","-37.72369494","144.74768326","","","0","Level 0"
"22659","St Vincents Way/Taylors Rd","-37.72305562","144.74252927","","","0","Level 0"
"2266","Nicholson St/Bell St","-37.74263274","144.97742330","","","0","Level 0"
"22660","Taylors Rd/Caroline Springs Bvd","-37.72342505","144.73829765","","","0","Level 0"
"22661","The Avenue/Caroline Springs Bvd","-37.72567363","144.73901208","","","0","Level 0"
"22662","Commercial Rd/Caroline Springs Bvd","-37.72870407","144.74149543","","","0","Level 0"
"22663","Caroline Springs Square SC/Main St","-37.73260688","144.74341921","","","0","Level 0"
"22664","College St/Caroline Springs Bvd","-37.73045965","144.74140805","","","0","Level 0"
"22665","Commercial Rd/Caroline Springs Bvd","-37.72852578","144.74112644","","","0","Level 0"
"22666","The Avenue/Caroline Springs Bvd","-37.72582303","144.73881466","","","0","Level 0"
"22667","Taylors Rd/Caroline Springs Bvd","-37.72358238","144.73804327","","","0","Level 0"
"22668","St Vincents Way/Taylors Rd","-37.72294798","144.74255523","","","0","Level 0"
"22669","The Entrance/Taylors Rd","-37.72358102","144.74738039","","","0","Level 0"
"2267","Raymond St/Elizabeth St","-37.73968818","144.98123697","","","0","Level 0"
"22670","Jacaranda Dr/Taylors Rd","-37.72405556","144.75193816","","","0","Level 0"
"22671","Tarago Tce/Taylors Rd","-37.72456579","144.75696006","","","0","Level 0"
"22672","Gilson College/Taylors Rd","-37.72496874","144.76108898","","","0","Level 0"
"22673","Patonga Dr/Taylors Rd","-37.72603879","144.76856754","","","0","Level 0"
"22674","Delahey Village SC/Taylors Rd","-37.72714253","144.77929020","","","0","Level 0"
"22675","Atheldene Dr/Taylors Rd","-37.72743764","144.78395587","","","0","Level 0"
"22676","Fulwood Ct/Taylors Rd","-37.72752094","144.78838962","","","0","Level 0"
"22678","Longfellow Dr/Taylors Rd","-37.72676298","144.77398040","","","0","Level 0"
"22679","College St/Caroline Springs Bvd","-37.73029635","144.74182147","","","0","Level 0"
"2268","Eric St/Elizabeth St","-37.73821337","144.98194656","","","0","Level 0"
"22680","Dysons Bus Depot/121 McKimmies Rd","-37.67677246","145.04520350","","","0","Level 0"
"22681","Dysons Bus Depot/121 McKimmies Rd","-37.67665704","145.04530857","","","0","Level 0"
"22682","Haverbrack Dr/Police Rd","-37.93799264","145.19767391","","","0","Level 0"
"22683","Monash Fwy/Police Rd","-37.93767302","145.19446150","","","0","Level 0"
"22686","Columbia Dr/Brandon Park Dr","-37.91887348","145.18154322","","","0","Level 0"
"2269","Murray Rd/Elizabeth St","-37.73614716","144.98285374","","","0","Level 0"
"227","Kyneton Ave/Winter Cres","-37.71689593","145.02531715","","","0","Level 0"
"2270","George St/Murray Rd","-37.73621929","144.98496243","","","0","Level 0"
"2271","Charles St/Murray Rd","-37.73639957","144.98760153","","","0","Level 0"
"22714","Wellington Rd/Jacksons Rd","-37.92465298","145.19518957","","","0","Level 0"
"22715","Stirling Theological College/Jacksons Rd","-37.92708766","145.19469771","","","0","Level 0"
"22716","Carboni Ct/Jacksons Rd","-37.93036756","145.19408273","","","0","Level 0"
"22717","Glendale Park/Findon Rd","-37.63934737","145.05077469","","","0","Level 0"
"22718","Findon Rd","-37.63958467","145.04605398","","","0","Level 0"
"22719","Dredge St/Hughes Pde","-37.69749647","144.99349685","","","0","Level 0"
"2272","Gilbert Rd/Murray Rd","-37.73668429","144.99055555","","","0","Level 0"
"22720","LE Cotchin Reserve/Massey Ave","-37.69706870","144.99060494","","","0","Level 0"
"22722","Greig St/Massey Ave","-37.70131431","144.98960560","","","0","Level 0"
"22723","Radford Rd/Broadhurst Ave","-37.70675524","144.98419540","","","0","Level 0"
"22724","Lawley St/Broadhurst Ave","-37.70752628","144.99240965","","","0","Level 0"
"22726","Essex St/Stud Rd","-37.95310883","145.22694132","","","0","Level 0"
"22728","Barry Rd/Victoria Dr","-37.67163336","144.99198286","","","0","Level 0"
"22729","Bendigo Cres/Victoria Dr","-37.67705846","144.99091817","","","0","Level 0"
"2273","McDonald St/Murray Rd","-37.73692016","144.99276197","","","0","Level 0"
"22732","Evesham St/Nepean Hwy","-37.96996847","145.06124358","","","0","Level 0"
"22734","Fifth St/Como Pde East","-37.98922749","145.07227131","","","0","Level 0"
"22735","Eighth St/Como Pde East","-37.99181767","145.07525523","","","0","Level 0"
"22737","Bethell Ave/Como Pde East","-37.99214512","145.07544025","","","0","Level 0"
"22738","Fifth St/Como Pde East","-37.98973020","145.07270223","","","0","Level 0"
"22739","Third St/Como Pde East","-37.98812229","145.07082000","","","0","Level 0"
"2274","Park Ave/Murray Rd","-37.73706353","144.99430138","","","0","Level 0"
"22740","Nepean Hwy/Parkers Rd","-37.99115766","145.08063573","","","0","Level 0"
"22741","Governor Rd/Boundary Rd","-38.00927109","145.10339850","","","0","Level 0"
"22742","Thames Prom/Third Ave","-38.04529126","145.13439922","","","0","Level 0"
"22743","Ninth Ave/Third Ave","-38.04356526","145.13353142","","","0","Level 0"
"22744","Narelle Dr/Wells Rd","-38.01903941","145.11795538","","","0","Level 0"
"22746","Ninth Ave/Third Ave","-38.04354779","145.13356605","","","0","Level 0"
"22747","Thames Prom/Third Ave","-38.04503939","145.13442841","","","0","Level 0"
"22748","Wilson Bvd/Hughes Pde","-37.69834982","144.99439253","","","0","Level 0"
"22749","Main St/Edgars Rd","-37.67807142","144.99961031","","","0","Level 0"
"2275","Reidford Ave/Murray Rd","-37.73730222","144.99667797","","","0","Level 0"
"22750","Caroline Springs Library/Caroline Springs Bvd","-37.73319147","144.74100732","","","0","Level 0"
"22751","Caroline Springs Library/Caroline Springs Bvd","-37.73335946","144.74130858","","","0","Level 0"
"22753","Radcliffe Ave/Chesterville Rd","-37.96023926","145.05653688","","","0","Level 0"
"22754","Alison St/Nepean Hwy","-37.94392218","145.04259446","","","0","Level 0"
"22755","Wakool Ave/Charman Rd","-37.98284417","145.05239969","","","0","Level 0"
"22756","Paris Ave/Eastfield Rd","-37.81306144","145.28531227","","","0","Level 0"
"22757","Araluen Dr/Jesmond Rd","-37.81126495","145.28262754","","","0","Level 0"
"22758","Dorothy St/Jesmond Rd","-37.80759170","145.28288303","","","0","Level 0"
"22759","Taylors Rd/Jesmond Rd","-37.80605644","145.28328207","","","0","Level 0"
"2276","Preston Station/Murray Rd","-37.73776106","145.00140899","","","0","Level 0"
"22760","Leigh Rd/Norton Rd","-37.80370043","145.28425665","","","0","Level 0"
"22761","Swinburne TAFE/Norton Rd","-37.80050211","145.28494398","","","0","Level 0"
"22762","Kings College Dr/Sasses Ave","-37.85582067","145.25746331","","","0","Level 0"
"22763","Swinburne TAFE/Norton Rd","-37.80076552","145.28508554","","","0","Level 0"
"22764","Leigh Rd/Norton Rd","-37.80403427","145.28428300","","","0","Level 0"
"22765","Leigh Rd/Jesmond Rd","-37.80522008","145.28340366","","","0","Level 0"
"22766","Dorothy St/Jesmond Rd","-37.80825772","145.28282216","","","0","Level 0"
"22767","Araluen Dr/Jesmond Rd","-37.81122056","145.28267401","","","0","Level 0"
"22768","Paris Ave/Eastfield Rd","-37.81300639","145.28524539","","","0","Level 0"
"2277","High St/Murray Rd","-37.73806384","145.00438534","","","0","Level 0"
"22770","Cathies Lane/High Street Rd","-37.87682437","145.21573118","","","0","Level 0"
"22771","Blind Creek Lane/High Street Rd","-37.87693868","145.21792274","","","0","Level 0"
"22772","Syndal Station/Coleman Pde","-37.87669173","145.14993947","","","0","Level 0"
"22774","Syndal Station/Coleman Pde","-37.87675336","145.14984697","","","0","Level 0"
"22777","Magnolia Bvd/Somerton Rd","-37.63945519","144.91890339","","","0","Level 0"
"22778","Kinloch Gr/Kirkham Dr","-37.63994421","144.90884893","","","0","Level 0"
"22779","McPherson Bvd/Somerton Rd","-37.63881027","144.91402571","","","0","Level 0"
"2278","Central Ave/Murray Rd","-37.73835983","145.00696471","","","0","Level 0"
"22780","Adderley Dr/Kirkham Dr","-37.64290478","144.90758725","","","0","Level 0"
"22781","Clare Bvd/Kirkham Dr","-37.64512758","144.90487283","","","0","Level 0"
"22782","Urquhart Ct/Kirkham Dr","-37.64650383","144.90067467","","","0","Level 0"
"22783","Henshaw Ct/Heversham Gr","-37.63663835","144.88618653","","","0","Level 0"
"22784","Lytham Ct/Heversham Gr","-37.63706963","144.88360189","","","0","Level 0"
"22785","Bando Rd/Osborne Ave","-37.94620901","145.14191536","","","0","Level 0"
"22786","711 Clayton Rd","-37.95496287","145.11382171","","","0","Level 0"
"2279","Plenty Rd/Murray Rd","-37.73882613","145.01109423","","","0","Level 0"
"22790","April Cl/Bridgewater Bvd","-38.06827534","145.35101480","","","0","Level 0"
"22794","Chirnside Rd/Soldiers Rd","-38.05440200","145.35716154","","","0","Level 0"
"22795","Kangan Dr/Soldiers Rd","-38.05104825","145.35900300","","","0","Level 0"
"22796","Kevin Cl/Soldiers Rd","-38.05299963","145.36128440","","","0","Level 0"
"22797","Beaconsfield Station/Kenilworth Ave","-38.05111980","145.36607872","","","0","Level 0"
"22798","Beaconsfield Station/Beaconsfield Ave","-38.05071124","145.36650948","","","0","Level 0"
"228","Kilmore Ave/Winter Cres","-37.71804377","145.02659133","","","0","Level 0"
"2280","Hill Gr/Murray Rd","-37.73913997","145.01420654","","","0","Level 0"
"22800","Casey Hospital/Kangan Dr","-38.04511580","145.34660017","","","0","Level 0"
"22802","Beaconsfield Station/Kenilworth Ave","-38.05112533","145.36582787","","","0","Level 0"
"22803","Brookvale Cl/Soldiers Rd","-38.05342984","145.36370237","","","0","Level 0"
"22804","Kangan Dr/Soldiers Rd","-38.05106213","145.35870637","","","0","Level 0"
"22806","Pine St/Chesterville Rd","-37.96202654","145.05617105","","","0","Level 0"
"22807","Rudstone Bend/Greenvale Dr","-37.64237343","144.88537798","","","0","Level 0"
"22808","Heversham Gr/Greenvale Dr","-37.64058247","144.88350219","","","0","Level 0"
"22809","Stirling Cl/Glencairn Dr","-37.64390000","144.88909734","","","0","Level 0"
"2281","Sapphire St/Murray Rd","-37.73944934","145.01705800","","","0","Level 0"
"22810","Elphinstone Bvd/Glencairn Dr","-37.64856854","144.88962253","","","0","Level 0"
"22811","Elgin Rd/Barrymore Rd","-37.65092790","144.89355677","","","0","Level 0"
"22812","Lamark Ct/Barrymore Rd","-37.65423522","144.88499615","","","0","Level 0"
"22813","MacMillan Ave/Normanby Dr","-37.65328779","144.90056296","","","0","Level 0"
"22814","Manhattan Ct/Normanby Dr","-37.65540607","144.90008390","","","0","Level 0"
"22815","Casablanca Ct/Normanby Dr","-37.65910035","144.89903895","","","0","Level 0"
"22816","Normanby Dr/Drummond St","-37.65674991","144.89711020","","","0","Level 0"
"22817","Ripplebrook Dr/Johnstone St","-37.68114446","144.90568542","","","0","Level 0"
"22818","Hendricks Cres/Johnstone St","-37.68137609","144.90604176","","","0","Level 0"
"22819","Lamark Ct/Barrymore Rd","-37.65404566","144.88497886","","","0","Level 0"
"2282","Banool St/Murray Rd","-37.73968033","145.01900371","","","0","Level 0"
"22820","Normanby Dr/Drummond St","-37.65655599","144.89735371","","","0","Level 0"
"22821","Casablanca Ct/Normanby Dr","-37.65914760","144.89916230","","","0","Level 0"
"22822","Manhattan Ct/Normanby Dr","-37.65533797","144.89980244","","","0","Level 0"
"22823","MacMillan Ave/Normanby Dr","-37.65304500","144.90059247","","","0","Level 0"
"22824","Elgin Rd/Barrymore Rd","-37.65115065","144.89341446","","","0","Level 0"
"22825","Elphinstone Bvd/Glencairn Dr","-37.64860254","144.88950823","","","0","Level 0"
"22826","Stirling Cl/Glencairn Dr","-37.64388957","144.88901830","","","0","Level 0"
"22827","Rudstone Bend/Greenvale Dr","-37.64251735","144.88536256","","","0","Level 0"
"22828","Urquhart Ct/Kirkham Dr","-37.64645241","144.90082346","","","0","Level 0"
"22829","Clare Bvd/Kirkham Dr","-37.64507172","144.90477239","","","0","Level 0"
"2283","Kallista Ct/Murray Rd","-37.73999993","145.02193438","","","0","Level 0"
"22830","Adderley Dr/Kirkham Dr","-37.64279568","144.90753364","","","0","Level 0"
"22831","Kinloch Gr/Kirkham Dr","-37.63996601","144.90855366","","","0","Level 0"
"22832","McPherson Bvd/Somerton Rd","-37.63861090","144.91345333","","","0","Level 0"
"22835","Canterbury Rd/Boundary Rd","-38.00914148","145.10374353","","","0","Level 0"
"22838","Normanby Dr/Barrymore Rd","-37.65113955","144.89733649","","","0","Level 0"
"22839","Dorset Dr/Normanby Dr","-37.65923957","144.90280980","","","0","Level 0"
"22840","Pearcedale Pde/Johnstone St","-37.68228610","144.91212799","","","0","Level 0"
"22842","Normanby Dr/Barrymore Rd","-37.65129126","144.89725286","","","0","Level 0"
"22843","Dorset Dr/Normanby Dr","-37.65918271","144.90265270","","","0","Level 0"
"22845","Oxford Cl/Bemboka Rd","-37.77868081","145.25651708","","","0","Level 0"
"22846","Warranwood Rd/Wonga Rd","-37.77815589","145.24968270","","","0","Level 0"
"22847","Andrew St/Ringwood St","-37.80892112","145.22723792","","","0","Level 0"
"22848","Snow Gum Rd/Hunt St","-37.78457549","145.17447250","","","0","Level 0"
"22849","Doncaster Rd/Church Rd","-37.78684878","145.13777205","","","0","Level 0"
"22850","Marshall Ave/Church Rd","-37.79213318","145.13684444","","","0","Level 0"
"22851","Blackburn Rd/Maxia Rd","-37.79834659","145.15945981","","","0","Level 0"
"22852","Goldsmith Ave/Macey Gr","-37.79740769","145.23170403","","","0","Level 0"
"22853","Wonga Rd/Warrandyte Rd","-37.79924593","145.23469268","","","0","Level 0"
"2288","Narina Way/Hendersons Rd","-37.65323657","145.03512063","","","0","Level 0"
"22882","Upper Ferntree Gully Station/Burwood Hwy","-37.89354859","145.31022807","","","0","Level 0"
"22883","Ferny Creek Ave/Burwood Hwy","-37.89312898","145.31616256","","","0","Level 0"
"22884","Brandon Park Reserve/Ferntree Gully Rd","-37.90403301","145.16484815","","","0","Level 0"
"22887","Monze Dr/Centre Rd","-38.15076801","145.20997749","","","0","Level 0"
"22889","Sandhurst Centre/Duff St","-38.10286691","145.26495369","","","0","Level 0"
"2289","Hendersons Park/29 Hendersons Rd","-37.65369849","145.03796489","","","0","Level 0"
"22890","Sandhurst Centre/Duff St","-38.10267756","145.26494676","","","0","Level 0"
"22892","Peters Rd/Warburton Hwy","-37.77552376","145.49348506","","","0","Level 0"
"22894","Millwarra PS/Woods Point Rd","-37.74209113","145.73609805","","","0","Level 0"
"22895","Millwarra PS/Woods Point Rd","-37.74234296","145.73604837","","","0","Level 0"
"22896","Hazelwood Rd/Woods Point Rd","-37.73751290","145.74032957","","","0","Level 0"
"22897","Herbert Ave/Woods Point Rd","-37.73819689","145.74023854","","","0","Level 0"
"22898","Outlook Ave/Woods Point Rd","-37.72952186","145.74910051","","","0","Level 0"
"22899","Outlook Ave/Woods Point Rd","-37.72898372","145.74934786","","","0","Level 0"
"229","Winter Cres/Keilor Ave","-37.71896573","145.02729295","","","0","Level 0"
"2290","Dorrington Ct/Woolnough Dr","-37.65389541","145.04222171","","","0","Level 0"
"22900","Cement Creek Rd/Woods Point Rd","-37.72563086","145.75274028","","","0","Level 0"
"22901","Whitegum Dr/Woods Point Rd","-37.72547889","145.76226298","","","0","Level 0"
"22905","Victoria St/The Esplanade","-37.86417886","144.97242222","","","0","Level 0"
"22906","Mary St/Park St","-37.85926372","144.97272742","","","0","Level 0"
"22907","Alfred Square/The Esplanade","-37.86495858","144.97321929","","","0","Level 0"
"22908","Langwarrin Plaza SC/Cranbourne-Frankston Rd","-38.14275963","145.20957988","","","0","Level 0"
"22909","Banksia Pl/Lightwood Cres","-37.64548339","144.91324968","","","0","Level 0"
"2291","Ester Dr/Woolnough Dr","-37.65658885","145.04215096","","","0","Level 0"
"22910","Navarre Ct/Taggerty Cres","-37.65689502","144.92462827","","","0","Level 0"
"22911","Galvin Ct/Redesdale St","-37.65354642","144.92484619","","","0","Level 0"
"22912","Kennedy Pde/Roxburgh Park Dr","-37.62187946","144.92439018","","","0","Level 0"
"22913","Broadmeadows Valley Park/Shankland Bvd","-37.64904357","144.91735499","","","0","Level 0"
"22914","Magnolia Bvd/Lightwood Cres","-37.64179176","144.91751221","","","0","Level 0"
"22915","The Shankland Reserve/Somerton Rd","-37.63954100","144.92070289","","","0","Level 0"
"2292","82 Woolnough Dr","-37.65953051","145.04074737","","","0","Level 0"
"22920","Blackburn Mews/Potts Rd","-38.13629169","145.20973797","","","0","Level 0"
"22921","Blackburn Mews/Potts Rd","-38.13645315","145.20968838","","","0","Level 0"
"22922","Granite Dr/Cotoneaster Way","-38.13960780","145.20736347","","","0","Level 0"
"22923","Granite Dr/Cotoneaster Way","-38.13968195","145.20749858","","","0","Level 0"
"22924","Cotoneaster Way/Granite Dr","-38.14048620","145.20646338","","","0","Level 0"
"22925","Little Boggy Creek Reserve/Granite Dr","-38.14039577","145.20644277","","","0","Level 0"
"22926","Old Warrandyte Rd/Woodhouse Rd","-37.78686886","145.17824291","","","0","Level 0"
"22927","Gardiner St/Victoria St","-37.76617170","144.95549695","","","0","Level 0"
"22928","Nicholson St/Princes St","-37.79313855","144.97500193","","","0","Level 0"
"22929","Maltravers Rd/Lower Heidelberg Rd","-37.77079786","145.06285870","","","0","Level 0"
"2293","Capes Ct/Woolnough Dr","-37.66038203","145.03884320","","","0","Level 0"
"22947","Extons Rd/Whittlesea-Kinglake Rd","-37.50811727","145.31403560","","","0","Level 0"
"2296","Childs Rd/Prince Of Wales Ave","-37.66159711","145.04743812","","","0","Level 0"
"22968","Burlington St/Huntingdale Rd","-37.90407437","145.10491975","","","0","Level 0"
"22969","Monash University","-37.91425704","145.13192462","","","0","Level 0"
"2297","Golf Links Dr/Prince Of Wales Ave","-37.65948244","145.04599718","","","0","Level 0"
"22971","Burlington St/Huntingdale Rd","-37.90436889","145.10474159","","","0","Level 0"
"22974","Josephine St/Cranbourne-Frankston Rd","-38.14715469","145.19997817","","","0","Level 0"
"22975","Broadmeadows Station/Railway Cres","-37.68326144","144.91989077","","","0","Level 0"
"2298","Pickworth Pl/Prince Of Wales Ave","-37.65769637","145.04535253","","","0","Level 0"
"2299","Hobson Cres/Prince Of Wales Ave","-37.65471205","145.04636029","","","0","Level 0"
"22990","Wellington Rd/Belgrave-Hallam Rd","-37.95334067","145.34809085","","","0","Level 0"
"22991","Wellington Village SC/Wellington Rd","-37.92755158","145.25288142","","","0","Level 0"
"22992","Wellington Village SC/Wellington Rd","-37.92732006","145.25306894","","","0","Level 0"
"230","Charlton Cres/Keilor Ave","-37.71946806","145.02607704","","","0","Level 0"
"2300","Bendale Ct/Prince Of Wales Ave","-37.65346966","145.04861452","","","0","Level 0"
"23001","St Mary MacKillop PS/Sunshine Ave","-37.71467439","144.80354150","","","0","Level 0"
"23002","Watford Rd/Main Rd East","-37.74574017","144.81191785","","","0","Level 0"
"23003","Jayco Dr/Frankston-Dandenong Rd","-38.04886331","145.20875879","","","0","Level 0"
"23006","Spoonbill Ct/Currawong Dr","-38.10407132","145.18192189","","","0","Level 0"
"23007","Raven Cl/Lyrebird Dr","-38.10564159","145.18090215","","","0","Level 0"
"2301","Prince Of Wales Ave/Pindari Ave","-37.65290134","145.05076037","","","0","Level 0"
"23010","Barkly Street Bus Interchange/Barkly St","-38.22061388","145.04004447","","","0","Level 0"
"23011","Barkly Street Bus Interchange/Barkly St","-38.22080055","145.03989096","","","0","Level 0"
"23012","Seaford Rd/Frankston-Dandenong Rd","-38.11220953","145.15767653","","","0","Level 0"
"23013","Luscombe Ave/Frankston-Dandenong Rd","-38.09334080","145.17742139","","","0","Level 0"
"23015","Jayco Dr/Frankston-Dandenong Rd","-38.04804926","145.20856210","","","0","Level 0"
"23016","Greens Rd/Frankston-Dandenong Rd","-38.01313440","145.21546085","","","0","Level 0"
"23017","Woolshed Ave/Furlong Rd","-37.75750106","144.78495447","","","0","Level 0"
"23018","Persini Cres/Furlong Rd","-37.75871465","144.79825528","","","0","Level 0"
"23019","Cairnlea Dr/Furlong Rd","-37.75785479","144.79227635","","","0","Level 0"
"2302","Kenthurst Ct/Romano Ave","-37.65359434","145.05234049","","","0","Level 0"
"23020","Persini Cres/Furlong Rd","-37.75855794","144.79806696","","","0","Level 0"
"23021","Fernhill Ct/Evergreen Ave","-37.74345788","144.76712522","","","0","Level 0"
"23022","Braeswood Rd/Gillespie Rd","-37.73331500","144.77258141","","","0","Level 0"
"23024","Keilor Lodge Reserve/Robertsons Rd","-37.68893015","144.77578132","","","0","Level 0"
"23025","Keilor Lodge Reserve/Robertsons Rd","-37.68870239","144.77612832","","","0","Level 0"
"23026","Hume Dr/Overton Lea Bvd","-37.70935877","144.76811521","","","0","Level 0"
"23027","Copperfield College/Copperfield Dr","-37.71883900","144.77097311","","","0","Level 0"
"23028","Allandale Rd/Gillespie Rd","-37.73352186","144.76779823","","","0","Level 0"
"2303","Oasis Pool/Cleeland St","-37.97094810","145.21712038","","","0","Level 0"
"23037","Virgilia Ct/Liberty Ave","-37.92842985","145.24347419","","","0","Level 0"
"23038","Fowler Rd/Shearer Dr","-37.93724433","145.24292301","","","0","Level 0"
"2304","Roe Way/Manning Clark Rd","-37.65293123","145.05639307","","","0","Level 0"
"23041","Shetland St/Gleneagles Dr","-37.96787171","145.27122133","","","0","Level 0"
"23042","Brandon Park SC/Brandon Park Dr","-37.90559542","145.16333073","","","0","Level 0"
"2305","Farnham Cres/Manning Clark Rd","-37.65186017","145.05866529","","","0","Level 0"
"2306","Farnham Cres/The Fred Hollows Way","-37.65369090","145.06038588","","","0","Level 0"
"2307","Centenary Dr/Morang Dr","-37.65526082","145.05994830","","","0","Level 0"
"2308","Mill Park Leisure Centre/Morang Dr","-37.65767665","145.05670008","","","0","Level 0"
"231","Kerang Ave/Charlton Cres","-37.72045370","145.02519999","","","0","Level 0"
"2311","Mill Park Baptist Church/Morang Dr","-37.66075968","145.05456784","","","0","Level 0"
"2316","Madigan Cres/Roycroft Ave","-37.66903242","145.05892082","","","0","Level 0"
"2317","Wenden Rd/Roycroft Ave","-37.66826990","145.05421302","","","0","Level 0"
"23174","Bruce Rd/Nepean Hwy","-38.29410795","145.02918414","","","0","Level 0"
"23177","Dromana Foreshore Reserve/Point Nepean Rd","-38.34001516","144.94854965","","","0","Level 0"
"23178","Melbourne Rd/Coppin Rd ","-38.34307434","144.74006785","","","0",""
"2318","Cuthbert Dr/Roycroft Ave","-37.66735082","145.05149343","","","0","Level 0"
"23180","Koombahla Ct/Liviana Dr","-37.93610135","145.24604523","","","0","Level 0"
"23181","Koombahla Ct/Liviana Dr","-37.93611750","145.24591968","","","0","Level 0"
"23184","Parker Ave/Hastings Ave","-37.86472809","145.28841248","","","0","Level 0"
"23185","Allora Ave/Napoleon Rd","-37.90061386","145.28962869","","","0","Level 0"
"23187","Sovereign Crest Bvd/Napoleon Rd","-37.90786175","145.27865521","","","0","Level 0"
"23188","Sovereign Crest Bvd/Napoleon Rd","-37.90742364","145.27889290","","","0","Level 0"
"23189","19 Jumping Creek Rd","-37.73610256","145.27765906","","","0","Level 0"
"2319","Konrads Cres/Roycroft Ave","-37.66768963","145.04800404","","","0","Level 0"
"23190","30 Jumping Creek Rd","-37.73603115","145.27770611","","","0","Level 0"
"232","Gisborne Cres/North Rd","-37.72136897","145.02442689","","","0","Level 0"
"2320","Sycamore St/Roycroft Ave","-37.67016744","145.04688473","","","0","Level 0"
"23207","Sandown Greyhounds/View Rd","-37.95664737","145.15755259","","","0","Level 0"
"23208","Chandler Rd/Heatherton Rd","-37.96648525","145.18634541","","","0","Level 0"
"23209","Blackwood Ave/Lower Dandenong Rd ","-37.98307279","145.08055039","","","0","Level 0"
"2321","Jasmine Dr/Roycroft Ave","-37.67328595","145.04853768","","","0","Level 0"
"23211","Keys Rd/Herald St","-37.94975112","145.07415720","","","0","Level 0"
"23212","Bernard St/Herald St","-37.95388002","145.07315026","","","0","Level 0"
"23213","Wills St/Scoresby Rd","-37.85431213","145.26821708","","","0","Level 0"
"23214","Melbourne Eastern Private Hospital/Scoresby Rd","-37.85575407","145.26821744","","","0","Level 0"
"23215","Melbourne Eastern Private Hospital/Scoresby Rd","-37.85584932","145.26795378","","","0","Level 0"
"23216","Stud Rd/Glenifer Ave","-37.89643422","145.23363580","","","0","Level 0"
"23217","Rosehill St/Glenifer Ave","-37.89646392","145.23621666","","","0","Level 0"
"23218","Dorset Rd/Park Cres","-37.86501535","145.28462035","","","0","Level 0"
"23219","Roberts St/Springvale Rd","-37.89036734","145.16403900","","","0","Level 0"
"2322","Alder Ct/Roycroft Ave","-37.67355258","145.05103642","","","0","Level 0"
"23223","Rupert Rd/Woods Point Rd","-37.74620411","145.73052327","","","0","Level 0"
"23229","Koornang Rd/Dandenong Rd","-37.88408373","145.05724455","","","0","Level 0"
"2323","Conifer Cl/Garden Grove Dr","-37.67400852","145.05354157","","","0","Level 0"
"23231","Highgate St/Benbow St","-37.82245366","144.87727172","","","0","Level 0"
"23235","Bede Ave/Lauriston Dr","-37.73380906","145.38425621","","","0","Level 0"
"23236","Witham Dr/Lauriston Dr","-37.73040495","145.38641810","","","0","Level 0"
"2324","McKimmies Rd/Garden Grove Dr","-37.67687591","145.05418096","","","0","Level 0"
"23241","Maroondah Hwy/Killara Rd","-37.72474494","145.37917709","","","0","Level 0"
"23242","The Glen Shopping Centre/Springvale Rd","-37.87769095","145.16599101","","","0","Level 0"
"23243","Currajong St/Sunshine Rd","-37.80130976","144.87662795","","","0","Level 0"
"23244","Ormond Rd/Roberts St","-37.80757846","144.87045120","","","0","Level 0"
"23245","Fitzgerald Rd/Cherry Lane","-37.84181253","144.78302499","","","0","Level 0"
"23246","Roseberry Gr/Neerim Rd","-37.88641910","145.03993380","","","0","Level 0"
"23248","Hend St/Huntingdale Rd","-37.88474763","145.10850812","","","0","Level 0"
"23249","Hudson St/Kambrook Rd","-37.87982403","145.03516284","","","0","Level 0"
"2325","Betula Ave/McKimmies Rd","-37.67770294","145.05733421","","","0","Level 0"
"23250","Liddiard Rd/Auburn Rd","-37.82048448","145.04564420","","","0","Level 0"
