service_id,date,exception_type
"MF10-29-690-aus","20251028","2"
"MF10-29-690-aus","20251029","2"
"MF10-29-690-aus","20251103","2"
"MF10-29-690-aus","20251104","2"
"MF10-29-690-aus","20251105","2"
"MF10-29-693-aus","20250811","2"
"MF10-29-693-aus","20250812","2"
"MF10-29-693-aus","20250813","2"
"MF10-29-693-aus","20250922","2"
"MF10-29-693-aus","20250923","2"
"MF10-29-693-aus","20250924","2"
"MF10-29-693-aus","20250929","2"
"MF10-29-693-aus","20250930","2"
"MF10-29-693-aus","20251001","2"
"MF10-29-693-aus","20251006","2"
"MF10-29-693-aus","20251007","2"
"MF10-29-693-aus","20251008","2"
"MF10-29-693-aus","20251013","2"
"MF10-29-693-aus","20251014","2"
"MF10-29-693-aus","20251015","2"
"MF10-29-693-aus","20251020","2"
"MF10-29-693-aus","20251021","2"
"MF10-29-693-aus","20251022","2"
"MF10-29-693-aus","20251027","2"
"MF10-29-693-aus","20251028","2"
"MF10-29-693-aus","20251029","2"
"MF10-29-693-aus","20251103","2"
"MF10-29-693-aus","20251104","2"
"MF10-29-693-aus","20251105","2"
"MF10-29-694-aus","20250811","2"
"MF10-29-694-aus","20250812","2"
"MF10-29-694-aus","20250813","2"
"MF10-29-694-aus","20250922","2"
"MF10-29-694-aus","20250923","2"
"MF10-29-694-aus","20250924","2"
"MF10-29-694-aus","20250929","2"
"MF10-29-694-aus","20250930","2"
"MF10-29-694-aus","20251001","2"
"MF10-29-694-aus","20251006","2"
"MF10-29-694-aus","20251007","2"
"MF10-29-694-aus","20251008","2"
"MF10-29-694-aus","20251013","2"
"MF10-29-694-aus","20251014","2"
"MF10-29-694-aus","20251015","2"
"MF10-29-694-aus","20251020","2"
"MF10-29-694-aus","20251021","2"
"MF10-29-694-aus","20251022","2"
"MF10-29-694-aus","20251027","2"
"MF10-29-694-aus","20251028","2"
"MF10-29-694-aus","20251029","2"
"MF10-29-694-aus","20251103","2"
"MF10-29-694-aus","20251104","2"
"MF10-29-694-aus","20251105","2"
"MF10-29-695-aus","20250811","2"
"MF10-29-695-aus","20250812","2"
"MF10-29-695-aus","20250813","2"
"MF10-29-695-aus","20250922","2"
"MF10-29-695-aus","20250923","2"
"MF10-29-695-aus","20250924","2"
"MF10-29-695-aus","20250929","2"
"MF10-29-695-aus","20250930","2"
"MF10-29-695-aus","20251001","2"
"MF10-29-695-aus","20251006","2"
"MF10-29-695-aus","20251007","2"
"MF10-29-695-aus","20251008","2"
"MF10-29-695-aus","20251013","2"
"MF10-29-695-aus","20251014","2"
"MF10-29-695-aus","20251015","2"
"MF10-29-695-aus","20251020","2"
"MF10-29-695-aus","20251021","2"
"MF10-29-695-aus","20251022","2"
"MF10-29-695-aus","20251027","2"
"MF10-29-695-aus","20251028","2"
"MF10-29-695-aus","20251029","2"
"MF10-29-695-aus","20251103","2"
"MF10-29-695-aus","20251104","2"
"MF10-29-695-aus","20251105","2"
"MF10-29-697-aus","20250811","2"
"MF10-29-697-aus","20250812","2"
"MF10-29-697-aus","20250813","2"
"MF10-29-697-aus","20250922","2"
"MF10-29-697-aus","20250923","2"
"MF10-29-697-aus","20250924","2"
"MF10-29-697-aus","20250929","2"
"MF10-29-697-aus","20250930","2"
"MF10-29-697-aus","20251001","2"
"MF10-29-697-aus","20251006","2"
"MF10-29-697-aus","20251007","2"
"MF10-29-697-aus","20251008","2"
"MF10-29-697-aus","20251013","2"
"MF10-29-697-aus","20251014","2"
"MF10-29-697-aus","20251015","2"
"MF10-29-697-aus","20251020","2"
"MF10-29-697-aus","20251021","2"
"MF10-29-697-aus","20251022","2"
"MF10-29-697-aus","20251027","2"
"MF10-29-697-aus","20251028","2"
"MF10-29-697-aus","20251029","2"
"MF10-29-697-aus","20251103","2"
"MF10-29-697-aus","20251104","2"
"MF10-29-697-aus","20251105","2"
"MF10-29-732-aus","20250811","2"
"MF10-29-732-aus","20250812","2"
"MF10-29-732-aus","20250813","2"
"MF10-29-732-aus","20250922","2"
"MF10-29-732-aus","20250923","2"
"MF10-29-732-aus","20250924","2"
"MF10-29-732-aus","20250929","2"
"MF10-29-732-aus","20250930","2"
"MF10-29-732-aus","20251001","2"
"MF10-29-732-aus","20251006","2"
"MF10-29-732-aus","20251007","2"
"MF10-29-732-aus","20251008","2"
"MF10-29-732-aus","20251013","2"
"MF10-29-732-aus","20251014","2"
"MF10-29-732-aus","20251015","2"
"MF10-29-732-aus","20251020","2"
"MF10-29-732-aus","20251021","2"
"MF10-29-732-aus","20251022","2"
"MF10-29-732-aus","20251027","2"
"MF10-29-732-aus","20251028","2"
"MF10-29-732-aus","20251029","2"
"MF10-29-732-aus","20251103","2"
"MF10-29-732-aus","20251104","2"
"MF10-29-732-aus","20251105","2"
"MF10-29-735-aus","20250811","2"
"MF10-29-735-aus","20250812","2"
"MF10-29-735-aus","20250813","2"
"MF10-29-735-aus","20250922","2"
"MF10-29-735-aus","20250923","2"
"MF10-29-735-aus","20250924","2"
"MF10-29-735-aus","20250929","2"
"MF10-29-735-aus","20250930","2"
"MF10-29-735-aus","20251001","2"
"MF10-29-735-aus","20251006","2"
"MF10-29-735-aus","20251007","2"
"MF10-29-735-aus","20251008","2"
"MF10-29-735-aus","20251013","2"
"MF10-29-735-aus","20251014","2"
"MF10-29-735-aus","20251015","2"
"MF10-29-735-aus","20251020","2"
"MF10-29-735-aus","20251021","2"
"MF10-29-735-aus","20251022","2"
"MF10-29-735-aus","20251027","2"
"MF10-29-735-aus","20251028","2"
"MF10-29-735-aus","20251029","2"
"MF10-29-735-aus","20251103","2"
"MF10-29-735-aus","20251104","2"
"MF10-29-735-aus","20251105","2"
"MF10-29-738-aus","20250811","2"
"MF10-29-738-aus","20250812","2"
"MF10-29-738-aus","20250813","2"
"MF10-29-738-aus","20250922","2"
"MF10-29-738-aus","20250923","2"
"MF10-29-738-aus","20250924","2"
"MF10-29-738-aus","20250929","2"
"MF10-29-738-aus","20250930","2"
"MF10-29-738-aus","20251001","2"
"MF10-29-738-aus","20251006","2"
"MF10-29-738-aus","20251007","2"
"MF10-29-738-aus","20251008","2"
"MF10-29-738-aus","20251013","2"
"MF10-29-738-aus","20251014","2"
"MF10-29-738-aus","20251015","2"
"MF10-29-738-aus","20251020","2"
"MF10-29-738-aus","20251021","2"
"MF10-29-738-aus","20251022","2"
"MF10-29-738-aus","20251027","2"
"MF10-29-738-aus","20251028","2"
"MF10-29-738-aus","20251029","2"
"MF10-29-738-aus","20251103","2"
"MF10-29-738-aus","20251104","2"
"MF10-29-738-aus","20251105","2"
"MF10-29-742-aus","20250811","2"
"MF10-29-742-aus","20250812","2"
"MF10-29-742-aus","20250813","2"
"MF10-29-742-aus","20250922","2"
"MF10-29-742-aus","20250923","2"
"MF10-29-742-aus","20250924","2"
"MF10-29-742-aus","20250929","2"
"MF10-29-742-aus","20250930","2"
"MF10-29-742-aus","20251001","2"
"MF10-29-742-aus","20251006","2"
"MF10-29-742-aus","20251007","2"
"MF10-29-742-aus","20251008","2"
"MF10-29-742-aus","20251013","2"
"MF10-29-742-aus","20251014","2"
"MF10-29-742-aus","20251015","2"
"MF10-29-742-aus","20251020","2"
"MF10-29-742-aus","20251021","2"
"MF10-29-742-aus","20251022","2"
"MF10-29-742-aus","20251027","2"
"MF10-29-742-aus","20251028","2"
"MF10-29-742-aus","20251029","2"
"MF10-29-742-aus","20251103","2"
"MF10-29-742-aus","20251104","2"
"MF10-29-742-aus","20251105","2"
"MF10-29-753-aus","20250811","2"
"MF10-29-753-aus","20250812","2"
"MF10-29-753-aus","20250813","2"
"MF10-29-753-aus","20250922","2"
"MF10-29-753-aus","20250923","2"
"MF10-29-753-aus","20250924","2"
"MF10-29-753-aus","20250929","2"
"MF10-29-753-aus","20250930","2"
"MF10-29-753-aus","20251001","2"
"MF10-29-753-aus","20251006","2"
"MF10-29-753-aus","20251007","2"
"MF10-29-753-aus","20251008","2"
"MF10-29-753-aus","20251013","2"
"MF10-29-753-aus","20251014","2"
"MF10-29-753-aus","20251015","2"
"MF10-29-753-aus","20251020","2"
"MF10-29-753-aus","20251021","2"
"MF10-29-753-aus","20251022","2"
"MF10-29-753-aus","20251027","2"
"MF10-29-753-aus","20251028","2"
"MF10-29-753-aus","20251029","2"
"MF10-29-753-aus","20251103","2"
"MF10-29-753-aus","20251104","2"
"MF10-29-753-aus","20251105","2"
"MF10-29-754-aus","20250811","2"
"MF10-29-754-aus","20250812","2"
"MF10-29-754-aus","20250813","2"
"MF10-29-754-aus","20250922","2"
"MF10-29-754-aus","20250923","2"
"MF10-29-754-aus","20250924","2"
"MF10-29-754-aus","20250929","2"
"MF10-29-754-aus","20250930","2"
"MF10-29-754-aus","20251001","2"
"MF10-29-754-aus","20251006","2"
"MF10-29-754-aus","20251007","2"
"MF10-29-754-aus","20251008","2"
"MF10-29-754-aus","20251013","2"
"MF10-29-754-aus","20251014","2"
"MF10-29-754-aus","20251015","2"
"MF10-29-754-aus","20251020","2"
"MF10-29-754-aus","20251021","2"
"MF10-29-754-aus","20251022","2"
"MF10-29-754-aus","20251027","2"
"MF10-29-754-aus","20251028","2"
"MF10-29-754-aus","20251029","2"
"MF10-29-754-aus","20251103","2"
"MF10-29-754-aus","20251104","2"
"MF10-29-754-aus","20251105","2"
"MF10-29-755-aus","20250811","2"
"MF10-29-755-aus","20250812","2"
"MF10-29-755-aus","20250813","2"
"MF10-29-755-aus","20250922","2"
"MF10-29-755-aus","20250923","2"
"MF10-29-755-aus","20250924","2"
"MF10-29-755-aus","20250929","2"
"MF10-29-755-aus","20250930","2"
"MF10-29-755-aus","20251001","2"
"MF10-29-755-aus","20251006","2"
"MF10-29-755-aus","20251007","2"
"MF10-29-755-aus","20251008","2"
"MF10-29-755-aus","20251013","2"
"MF10-29-755-aus","20251014","2"
"MF10-29-755-aus","20251015","2"
"MF10-29-755-aus","20251020","2"
"MF10-29-755-aus","20251021","2"
"MF10-29-755-aus","20251022","2"
"MF10-29-755-aus","20251027","2"
"MF10-29-755-aus","20251028","2"
"MF10-29-755-aus","20251029","2"
"MF10-29-755-aus","20251103","2"
"MF10-29-755-aus","20251104","2"
"MF10-29-755-aus","20251105","2"
"MF10-29-765-aus","20250811","2"
"MF10-29-765-aus","20250812","2"
"MF10-29-765-aus","20250813","2"
"MF10-29-765-aus","20250922","2"
"MF10-29-765-aus","20250923","2"
"MF10-29-765-aus","20250924","2"
"MF10-29-765-aus","20250929","2"
"MF10-29-765-aus","20250930","2"
"MF10-29-765-aus","20251001","2"
"MF10-29-765-aus","20251006","2"
"MF10-29-765-aus","20251007","2"
"MF10-29-765-aus","20251008","2"
"MF10-29-765-aus","20251013","2"
"MF10-29-765-aus","20251014","2"
"MF10-29-765-aus","20251015","2"
"MF10-29-765-aus","20251020","2"
"MF10-29-765-aus","20251021","2"
"MF10-29-765-aus","20251022","2"
"MF10-29-765-aus","20251027","2"
"MF10-29-765-aus","20251028","2"
"MF10-29-765-aus","20251029","2"
"MF10-29-765-aus","20251103","2"
"MF10-29-765-aus","20251104","2"
"MF10-29-765-aus","20251105","2"
"MF10-49-630-aus","20250922","2"
"MF10-49-630-aus","20250923","2"
"MF10-49-630-aus","20250924","2"
"MF10-49-630-aus","20250925","2"
"MF10-49-630-aus","20250929","2"
"MF10-49-630-aus","20250930","2"
"MF10-49-630-aus","20251001","2"
"MF10-49-630-aus","20251002","2"
"MF10-49-630-aus","20251006","2"
"MF10-49-630-aus","20251007","2"
"MF10-49-630-aus","20251008","2"
"MF10-49-630-aus","20251009","2"
"MF10-49-630-aus","20251013","2"
"MF10-49-630-aus","20251014","2"
"MF10-49-630-aus","20251015","2"
"MF10-49-630-aus","20251016","2"
"MF10-49-630-aus","20251020","2"
"MF10-49-630-aus","20251021","2"
"MF10-49-630-aus","20251022","2"
"MF10-49-630-aus","20251023","2"
"MF10-49-630-aus","20251027","2"
"MF10-49-630-aus","20251028","2"
"MF10-49-630-aus","20251029","2"
"MF10-49-630-aus","20251030","2"
"MF10-49-630-aus","20251103","2"
"MF10-49-630-aus","20251104","2"
"MF10-49-630-aus","20251105","2"
"MF10-49-630-aus","20251106","2"
"MF11-21-670-aus","20250808","2"
"MF11-21-670-aus","20250815","2"
"MF11-21-670-aus","20250926","2"
"MF11-21-693-aus","20250808","2"
"MF11-21-693-aus","20250815","2"
"MF11-21-693-aus","20250926","2"
"MF11-22-688-aus","20250815","2"
"MF11-22-688-aus","20250822","2"
"MF11-22-688-aus","20250829","2"
"MF11-22-688-aus","20250905","2"
"MF11-22-688-aus","20250912","2"
"MF11-22-688-aus","20250919","2"
"MF11-22-688-aus","20250926","2"
"MF11-22-688-aus","20251003","2"
"MF11-22-688-aus","20251010","2"
"MF11-22-688-aus","20251017","2"
"MF11-22-688-aus","20251024","2"
"MF11-22-688-aus","20251031","2"
"MF11-22-688-aus","20251107","2"
"MF11-22-695-F-aus","20250808","2"
"MF11-22-695-F-aus","20250815","2"
"MF11-22-695-F-aus","20250926","2"
"MF11-22-699-aus","20250815","2"
"MF11-22-699-aus","20250822","2"
"MF11-22-699-aus","20250829","2"
"MF11-22-699-aus","20250905","2"
"MF11-22-699-aus","20250912","2"
"MF11-22-699-aus","20250919","2"
"MF11-22-699-aus","20250926","2"
"MF11-22-699-aus","20251003","2"
"MF11-22-699-aus","20251010","2"
"MF11-22-699-aus","20251017","2"
"MF11-22-699-aus","20251024","2"
"MF11-22-699-aus","20251031","2"
"MF11-22-699-aus","20251107","2"
"MF11-29-663-aus","20250808","2"
"MF11-29-663-aus","20250814","2"
"MF11-29-663-aus","20250815","2"
"MF11-29-663-aus","20250821","2"
"MF11-29-663-aus","20250822","2"
"MF11-29-663-aus","20250828","2"
"MF11-29-663-aus","20250829","2"
"MF11-29-663-aus","20250904","2"
"MF11-29-663-aus","20250905","2"
"MF11-29-663-aus","20250911","2"
"MF11-29-663-aus","20250912","2"
"MF11-29-663-aus","20250918","2"
"MF11-29-663-aus","20250919","2"
"MF11-29-663-aus","20250926","2"
"MF11-29-664-aus","20250808","2"
"MF11-29-664-aus","20250814","2"
"MF11-29-664-aus","20250815","2"
"MF11-29-664-aus","20250821","2"
"MF11-29-664-aus","20250822","2"
"MF11-29-664-aus","20250828","2"
"MF11-29-664-aus","20250829","2"
"MF11-29-664-aus","20250904","2"
"MF11-29-664-aus","20250905","2"
"MF11-29-664-aus","20250911","2"
"MF11-29-664-aus","20250912","2"
"MF11-29-664-aus","20250918","2"
"MF11-29-664-aus","20250919","2"
"MF11-29-664-aus","20250926","2"
"MF11-29-670-aus","20250808","2"
"MF11-29-670-aus","20250814","2"
"MF11-29-670-aus","20250815","2"
"MF11-29-670-aus","20250821","2"
"MF11-29-670-aus","20250822","2"
"MF11-29-670-aus","20250828","2"
"MF11-29-670-aus","20250829","2"
"MF11-29-670-aus","20250904","2"
"MF11-29-670-aus","20250905","2"
"MF11-29-670-aus","20250911","2"
"MF11-29-670-aus","20250912","2"
"MF11-29-670-aus","20250918","2"
"MF11-29-670-aus","20250919","2"
"MF11-29-670-aus","20250926","2"
"MF11-29-671-aus","20250808","2"
"MF11-29-671-aus","20250814","2"
"MF11-29-671-aus","20250815","2"
"MF11-29-671-aus","20250821","2"
"MF11-29-671-aus","20250822","2"
"MF11-29-671-aus","20250828","2"
"MF11-29-671-aus","20250829","2"
"MF11-29-671-aus","20250904","2"
"MF11-29-671-aus","20250905","2"
"MF11-29-671-aus","20250911","2"
"MF11-29-671-aus","20250912","2"
"MF11-29-671-aus","20250918","2"
"MF11-29-671-aus","20250919","2"
"MF11-29-671-aus","20250926","2"
"MF11-29-672-aus","20250808","2"
"MF11-29-672-aus","20250814","2"
"MF11-29-672-aus","20250815","2"
"MF11-29-672-aus","20250821","2"
"MF11-29-672-aus","20250822","2"
"MF11-29-672-aus","20250828","2"
"MF11-29-672-aus","20250829","2"
"MF11-29-672-aus","20250904","2"
"MF11-29-672-aus","20250905","2"
"MF11-29-672-aus","20250911","2"
"MF11-29-672-aus","20250912","2"
"MF11-29-672-aus","20250918","2"
"MF11-29-672-aus","20250919","2"
"MF11-29-672-aus","20250926","2"
"MF11-29-675-aus","20250808","2"
"MF11-29-675-aus","20250814","2"
"MF11-29-675-aus","20250815","2"
"MF11-29-675-aus","20250821","2"
"MF11-29-675-aus","20250822","2"
"MF11-29-675-aus","20250828","2"
"MF11-29-675-aus","20250829","2"
"MF11-29-675-aus","20250904","2"
"MF11-29-675-aus","20250905","2"
"MF11-29-675-aus","20250911","2"
"MF11-29-675-aus","20250912","2"
"MF11-29-675-aus","20250918","2"
"MF11-29-675-aus","20250919","2"
"MF11-29-675-aus","20250926","2"
"MF11-29-677-aus","20250808","2"
"MF11-29-677-aus","20250814","2"
"MF11-29-677-aus","20250815","2"
"MF11-29-677-aus","20250821","2"
"MF11-29-677-aus","20250822","2"
"MF11-29-677-aus","20250828","2"
"MF11-29-677-aus","20250829","2"
"MF11-29-677-aus","20250904","2"
"MF11-29-677-aus","20250905","2"
"MF11-29-677-aus","20250911","2"
"MF11-29-677-aus","20250912","2"
"MF11-29-677-aus","20250918","2"
"MF11-29-677-aus","20250919","2"
"MF11-29-677-aus","20250926","2"
"MF11-29-679-aus","20250808","2"
"MF11-29-679-aus","20250814","2"
"MF11-29-679-aus","20250815","2"
"MF11-29-679-aus","20250821","2"
"MF11-29-679-aus","20250822","2"
"MF11-29-679-aus","20250828","2"
"MF11-29-679-aus","20250829","2"
"MF11-29-679-aus","20250904","2"
"MF11-29-679-aus","20250905","2"
"MF11-29-679-aus","20250911","2"
"MF11-29-679-aus","20250912","2"
"MF11-29-679-aus","20250918","2"
"MF11-29-679-aus","20250919","2"
"MF11-29-679-aus","20250926","2"
"MF11-29-680-aus","20250808","2"
"MF11-29-680-aus","20250814","2"
"MF11-29-680-aus","20250815","2"
"MF11-29-680-aus","20250821","2"
"MF11-29-680-aus","20250822","2"
"MF11-29-680-aus","20250828","2"
"MF11-29-680-aus","20250829","2"
"MF11-29-680-aus","20250904","2"
"MF11-29-680-aus","20250905","2"
"MF11-29-680-aus","20250911","2"
"MF11-29-680-aus","20250912","2"
"MF11-29-680-aus","20250918","2"
"MF11-29-680-aus","20250919","2"
"MF11-29-680-aus","20250926","2"
"MF11-29-682-aus","20250808","2"
"MF11-29-682-aus","20250814","2"
"MF11-29-682-aus","20250815","2"
"MF11-29-682-aus","20250821","2"
"MF11-29-682-aus","20250822","2"
"MF11-29-682-aus","20250828","2"
"MF11-29-682-aus","20250829","2"
"MF11-29-682-aus","20250904","2"
"MF11-29-682-aus","20250905","2"
"MF11-29-682-aus","20250911","2"
"MF11-29-682-aus","20250912","2"
"MF11-29-682-aus","20250918","2"
"MF11-29-682-aus","20250919","2"
"MF11-29-682-aus","20250926","2"
"MF11-29-688-aus","20250808","2"
"MF11-29-688-aus","20250814","2"
"MF11-29-688-aus","20250815","2"
"MF11-29-688-aus","20250821","2"
"MF11-29-688-aus","20250822","2"
"MF11-29-688-aus","20250828","2"
"MF11-29-688-aus","20250829","2"
"MF11-29-688-aus","20250904","2"
"MF11-29-688-aus","20250905","2"
"MF11-29-688-aus","20250911","2"
"MF11-29-688-aus","20250912","2"
"MF11-29-688-aus","20250918","2"
"MF11-29-688-aus","20250919","2"
"MF11-29-688-aus","20250926","2"
"MF11-29-689-aus","20250808","2"
"MF11-29-689-aus","20250814","2"
"MF11-29-689-aus","20250815","2"
"MF11-29-689-aus","20250821","2"
"MF11-29-689-aus","20250822","2"
"MF11-29-689-aus","20250828","2"
"MF11-29-689-aus","20250829","2"
"MF11-29-689-aus","20250904","2"
"MF11-29-689-aus","20250905","2"
"MF11-29-689-aus","20250911","2"
"MF11-29-689-aus","20250912","2"
"MF11-29-689-aus","20250918","2"
"MF11-29-689-aus","20250919","2"
"MF11-29-689-aus","20250926","2"
"MF11-29-690-aus","20250808","2"
"MF11-29-690-aus","20250814","2"
"MF11-29-690-aus","20250815","2"
"MF11-29-690-aus","20250821","2"
"MF11-29-690-aus","20250822","2"
"MF11-29-690-aus","20250828","2"
"MF11-29-690-aus","20250829","2"
"MF11-29-690-aus","20250904","2"
"MF11-29-690-aus","20250905","2"
"MF11-29-690-aus","20250911","2"
"MF11-29-690-aus","20250912","2"
"MF11-29-690-aus","20250918","2"
"MF11-29-690-aus","20250919","2"
"MF11-29-690-aus","20250926","2"
"MF11-29-693-aus","20250808","2"
"MF11-29-693-aus","20250814","2"
"MF11-29-693-aus","20250815","2"
"MF11-29-693-aus","20250821","2"
"MF11-29-693-aus","20250822","2"
"MF11-29-693-aus","20250828","2"
"MF11-29-693-aus","20250829","2"
"MF11-29-693-aus","20250904","2"
"MF11-29-693-aus","20250905","2"
"MF11-29-693-aus","20250911","2"
"MF11-29-693-aus","20250912","2"
"MF11-29-693-aus","20250918","2"
"MF11-29-693-aus","20250919","2"
"MF11-29-693-aus","20250926","2"
"MF11-29-694-aus","20250808","2"
"MF11-29-694-aus","20250814","2"
"MF11-29-694-aus","20250815","2"
"MF11-29-694-aus","20250821","2"
"MF11-29-694-aus","20250822","2"
"MF11-29-694-aus","20250828","2"
"MF11-29-694-aus","20250829","2"
"MF11-29-694-aus","20250904","2"
"MF11-29-694-aus","20250905","2"
"MF11-29-694-aus","20250911","2"
"MF11-29-694-aus","20250912","2"
"MF11-29-694-aus","20250918","2"
"MF11-29-694-aus","20250919","2"
"MF11-29-694-aus","20250926","2"
"MF11-29-695-aus","20250808","2"
"MF11-29-695-aus","20250814","2"
"MF11-29-695-aus","20250815","2"
"MF11-29-695-aus","20250821","2"
"MF11-29-695-aus","20250822","2"
"MF11-29-695-aus","20250828","2"
"MF11-29-695-aus","20250829","2"
"MF11-29-695-aus","20250904","2"
"MF11-29-695-aus","20250905","2"
"MF11-29-695-aus","20250911","2"
"MF11-29-695-aus","20250912","2"
"MF11-29-695-aus","20250918","2"
"MF11-29-695-aus","20250919","2"
"MF11-29-695-aus","20250926","2"
"MF11-29-697-aus","20250808","2"
"MF11-29-697-aus","20250814","2"
"MF11-29-697-aus","20250815","2"
"MF11-29-697-aus","20250821","2"
"MF11-29-697-aus","20250822","2"
"MF11-29-697-aus","20250828","2"
"MF11-29-697-aus","20250829","2"
"MF11-29-697-aus","20250904","2"
"MF11-29-697-aus","20250905","2"
"MF11-29-697-aus","20250911","2"
"MF11-29-697-aus","20250912","2"
"MF11-29-697-aus","20250918","2"
"MF11-29-697-aus","20250919","2"
"MF11-29-697-aus","20250926","2"
"MF11-29-732-aus","20250808","2"
"MF11-29-732-aus","20250814","2"
"MF11-29-732-aus","20250815","2"
"MF11-29-732-aus","20250821","2"
"MF11-29-732-aus","20250822","2"
"MF11-29-732-aus","20250828","2"
"MF11-29-732-aus","20250829","2"
"MF11-29-732-aus","20250904","2"
"MF11-29-732-aus","20250905","2"
"MF11-29-732-aus","20250911","2"
"MF11-29-732-aus","20250912","2"
"MF11-29-732-aus","20250918","2"
"MF11-29-732-aus","20250919","2"
"MF11-29-732-aus","20250926","2"
"MF11-29-735-aus","20250808","2"
"MF11-29-735-aus","20250814","2"
"MF11-29-735-aus","20250815","2"
"MF11-29-735-aus","20250821","2"
"MF11-29-735-aus","20250822","2"
"MF11-29-735-aus","20250828","2"
"MF11-29-735-aus","20250829","2"
"MF11-29-735-aus","20250904","2"
"MF11-29-735-aus","20250905","2"
"MF11-29-735-aus","20250911","2"
"MF11-29-735-aus","20250912","2"
"MF11-29-735-aus","20250918","2"
"MF11-29-735-aus","20250919","2"
"MF11-29-735-aus","20250926","2"
"MF11-29-738-aus","20250808","2"
"MF11-29-738-aus","20250814","2"
"MF11-29-738-aus","20250815","2"
"MF11-29-738-aus","20250821","2"
"MF11-29-738-aus","20250822","2"
"MF11-29-738-aus","20250828","2"
"MF11-29-738-aus","20250829","2"
"MF11-29-738-aus","20250904","2"
"MF11-29-738-aus","20250905","2"
"MF11-29-738-aus","20250911","2"
"MF11-29-738-aus","20250912","2"
"MF11-29-738-aus","20250918","2"
"MF11-29-738-aus","20250919","2"
"MF11-29-738-aus","20250926","2"
"MF11-29-742-aus","20250808","2"
"MF11-29-742-aus","20250814","2"
"MF11-29-742-aus","20250815","2"
"MF11-29-742-aus","20250821","2"
"MF11-29-742-aus","20250822","2"
"MF11-29-742-aus","20250828","2"
"MF11-29-742-aus","20250829","2"
"MF11-29-742-aus","20250904","2"
"MF11-29-742-aus","20250905","2"
"MF11-29-742-aus","20250911","2"
"MF11-29-742-aus","20250912","2"
"MF11-29-742-aus","20250918","2"
"MF11-29-742-aus","20250919","2"
"MF11-29-742-aus","20250926","2"
"MF11-29-753-aus","20250808","2"
"MF11-29-753-aus","20250814","2"
"MF11-29-753-aus","20250815","2"
"MF11-29-753-aus","20250821","2"
"MF11-29-753-aus","20250822","2"
"MF11-29-753-aus","20250828","2"
"MF11-29-753-aus","20250829","2"
"MF11-29-753-aus","20250904","2"
"MF11-29-753-aus","20250905","2"
"MF11-29-753-aus","20250911","2"
"MF11-29-753-aus","20250912","2"
"MF11-29-753-aus","20250918","2"
"MF11-29-753-aus","20250919","2"
"MF11-29-753-aus","20250926","2"
"MF11-29-754-aus","20250808","2"
"MF11-29-754-aus","20250814","2"
"MF11-29-754-aus","20250815","2"
"MF11-29-754-aus","20250821","2"
"MF11-29-754-aus","20250822","2"
"MF11-29-754-aus","20250828","2"
"MF11-29-754-aus","20250829","2"
"MF11-29-754-aus","20250904","2"
"MF11-29-754-aus","20250905","2"
"MF11-29-754-aus","20250911","2"
"MF11-29-754-aus","20250912","2"
"MF11-29-754-aus","20250918","2"
"MF11-29-754-aus","20250919","2"
"MF11-29-754-aus","20250926","2"
"MF11-29-755-aus","20250808","2"
"MF11-29-755-aus","20250814","2"
"MF11-29-755-aus","20250815","2"
"MF11-29-755-aus","20250821","2"
"MF11-29-755-aus","20250822","2"
"MF11-29-755-aus","20250828","2"
"MF11-29-755-aus","20250829","2"
"MF11-29-755-aus","20250904","2"
"MF11-29-755-aus","20250905","2"
"MF11-29-755-aus","20250911","2"
"MF11-29-755-aus","20250912","2"
"MF11-29-755-aus","20250918","2"
"MF11-29-755-aus","20250919","2"
"MF11-29-755-aus","20250926","2"
"MF11-29-765-aus","20250808","2"
"MF11-29-765-aus","20250814","2"
"MF11-29-765-aus","20250815","2"
"MF11-29-765-aus","20250821","2"
"MF11-29-765-aus","20250822","2"
"MF11-29-765-aus","20250828","2"
"MF11-29-765-aus","20250829","2"
"MF11-29-765-aus","20250904","2"
"MF11-29-765-aus","20250905","2"
"MF11-29-765-aus","20250911","2"
"MF11-29-765-aus","20250912","2"
"MF11-29-765-aus","20250918","2"
"MF11-29-765-aus","20250919","2"
"MF11-29-765-aus","20250926","2"
"MF11-42-357-aus","20250811","2"
"MF11-42-357-aus","20250812","2"
"MF11-42-357-aus","20250813","2"
"MF11-42-357-aus","20250814","2"
"MF11-42-357-aus","20250818","2"
"MF11-42-357-aus","20250819","2"
"MF11-42-357-aus","20250820","2"
"MF11-42-357-aus","20250821","2"
"MF11-42-357-aus","20250825","2"
"MF11-42-357-aus","20250826","2"
"MF11-42-357-aus","20250827","2"
"MF11-42-357-aus","20250828","2"
"MF11-42-357-aus","20250901","2"
"MF11-42-357-aus","20250902","2"
"MF11-42-357-aus","20250903","2"
"MF11-42-357-aus","20250904","2"
"MF11-42-357-aus","20250908","2"
"MF11-42-357-aus","20250909","2"
"MF11-42-357-aus","20250910","2"
"MF11-42-357-aus","20250911","2"
"MF11-42-357-aus","20250915","2"
"MF11-42-357-aus","20250916","2"
"MF11-42-357-aus","20250917","2"
"MF11-42-357-aus","20250918","2"
"MF11-42-357-aus","20251104","2"
"MF11-42-386-aus","20250811","2"
"MF11-42-386-aus","20250812","2"
"MF11-42-386-aus","20250813","2"
"MF11-42-386-aus","20250814","2"
