fullDate,location,leakClass,month,date,weekday,year,week,lon,lat,ObjectId
1228521600000,200 GENANT DR,0,12.0,6.0,,2008.0,49.0,-76.15484676033259,43.0567602236543,240
1228521600000,200 GENANT DR,0,12.0,6.0,,2008.0,49.0,-76.15484676033259,43.0567602236543,241
1228694400000,100 GRAND AVE,0,12.0,8.0,,2008.0,49.0,-76.1721388902757,43.040984090972,242
1228780800000,ARCHER RD & BELLEVUE AVE,0,12.0,9.0,,2008.0,50.0,-76.1904654823708,43.0302459508846,243
1228694400000,100 BROOKFORD RD,0,12.0,8.0,,2008.0,49.0,-76.1054065602312,43.042413186536294,244
1228867200000,215 GRAND AVE,0,12.0,10.0,,2008.0,50.0,-76.17479154524109,43.039282147070104,245
1228867200000,215 GRAND AVE,0,12.0,10.0,,2008.0,50.0,-76.17479154524109,43.039282147070104,246
1228953600000,152 TEJAH AVE,0,12.0,11.0,,2008.0,50.0,-76.1243366944331,43.0142215247211,247
1228953600000,2250 PARK ST,0,12.0,11.0,,2008.0,50.0,-76.1726481694648,43.076006024229706,248
1229040000000,LOWER ONONDAG PARK DR,0,12.0,12.0,,2008.0,50.0,-76.163350662868,43.0287417900568,249
1229126400000,509 E SENECA TPKE,0,12.0,13.0,,2008.0,50.0,-76.13343782122391,43.002880466528104,250
1229126400000,107 BRADFORD PKWY,0,12.0,13.0,,2008.0,50.0,-76.1067012328799,43.04158967651961,251
1229558400000,1937 W FAYETTE ST,0,12.0,18.0,,2008.0,51.0,-76.1858810938116,43.054427544323396,252
1229558400000,2900 ERIE BLVD E,0,12.0,18.0,,2008.0,51.0,-76.09076639714401,43.0549016715837,253
1229644800000,914 E BRIGHTON AVE,0,12.0,19.0,,2008.0,51.0,-76.1303764444823,43.003696304468406,254
1229731200000,12 CENTENNIAL DR,0,12.0,20.0,,2008.0,51.0,-76.1600146073637,43.0272217075731,255
1229904000000,590 BOYDEN ST,0,12.0,22.0,,2008.0,51.0,-76.1181473551261,43.061312791681004,256
1229990400000,120 RILL AVE,0,12.0,23.0,,2008.0,52.0,-76.1480615083105,43.01199353121329,257
1229990400000,255 ROCKLAND AVE,0,12.0,23.0,,2008.0,52.0,-76.1581446419289,43.0239448621521,258
1229990400000,LINCOLN AVE & MIDLAND AVE,0,12.0,23.0,,2008.0,52.0,-76.1573900930228,43.0393766491708,259
1230076800000,141 MIDLAND AVE,0,12.0,24.0,,2008.0,52.0,-76.1572050526507,43.039321721574204,260
1230249600000,312 IRVING AVE,0,12.0,26.0,,2008.0,52.0,-76.1378314552274,43.0477781619098,261
1230249600000,815 ERIE BLVD E,0,12.0,26.0,,2008.0,52.0,-76.13978348805159,43.050817007683705,262
1230249600000,208 ALTON ST,0,12.0,26.0,,2008.0,52.0,-76.19526808788208,43.0233627948952,263
1230595200000,218 NORTH AVE,0,12.0,30.0,,2008.0,53.0,-76.1134662512485,43.0702148520446,264
1167955200000,709 SOUTH AVE,0,1.0,5.0,,2007.0,1.0,-76.15869818560358,43.031713646712895,265
1167955200000,129 COLLEGE PL,0,1.0,5.0,,2007.0,1.0,-76.1314573594159,43.0384410959923,266
1168214400000,244 WHEATON RD,0,1.0,8.0,,2007.0,2.0,-76.1261838821855,43.070186668716794,267
1168387200000,E RAYNOR AVE & S STATE ST,0,1.0,10.0,,2007.0,2.0,-76.1471654846287,43.0355091171165,268
1168473600000,POLK ST & LIME ST,0,1.0,11.0,,2007.0,2.0,-76.0941513892717,43.0535813130386,269
1168905600000,E DIVISION ST & GILBERT AVE,0,1.0,16.0,,2007.0,3.0,-76.1461249669334,43.067251007564295,270
1168992000000,HARDING ST & HUNTLEY ST,0,1.0,17.0,,2007.0,3.0,-76.13806664405021,43.0778824085717,271
1169164800000,N CHELTENHAM RD & SUNRISE DR,0,1.0,19.0,,2007.0,3.0,-76.13785196646029,42.996248371066706,272
1169251200000,N CHELTENHAM RD & SUNRISE DR,0,1.0,20.0,,2007.0,3.0,-76.13785196646029,42.996248371066706,273
1169251200000,132 LYNN CIR,0,1.0,20.0,,2007.0,3.0,-76.1365026295299,42.993688126628896,274
1169424000000,JAMES ST & RIDGEWOOD DR,0,1.0,22.0,,2007.0,4.0,-76.0939986909448,43.0694277496342,275
1169424000000,POND ST & GRIFFITHS ST,0,1.0,22.0,,2007.0,4.0,-76.1483181201562,43.070212227761004,276
1169424000000,746 N ALVORD ST,0,1.0,22.0,,2007.0,4.0,-76.153940933336,43.065396529411494,277
1169856000000,HUNT AVE & ELMHURST AVE,0,1.0,27.0,,2007.0,4.0,-76.1557242598549,43.0209442211105,278
1169596800000,547 RICHMOND AVE,0,1.0,24.0,,2007.0,4.0,-76.1752525543567,43.0502016270985,279
1169683200000,223 WOODLAWN TER,0,1.0,25.0,,2007.0,4.0,-76.131235957936,43.0717064302864,280
1169596800000,621 HAWLEY AVE,0,1.0,24.0,,2007.0,4.0,-76.13411503057391,43.054180133367204,281
1169856000000,100 ALANSON RD,0,1.0,27.0,,2007.0,4.0,-76.172825488817,43.0272584345467,282
1169769600000,N ALVORD ST & DANFORTH ST,0,1.0,26.0,,2007.0,4.0,-76.1573602267346,43.066703607851,283
1169769600000,RUGBY RD & DURSTON AVE,0,1.0,26.0,,2007.0,4.0,-76.12718429908651,43.0673796455382,284
1169942400000,400 LIBERTY ST,0,1.0,28.0,,2007.0,4.0,-76.17368450909571,43.053798234829905,285
1170028800000,S SALINA ST & E COLVIN ST,0,1.0,29.0,,2007.0,5.0,-76.14529134921429,43.025540237859,286
1170201600000,1604 SPRING ST,0,1.0,31.0,,2007.0,5.0,-76.1627282202076,43.0734000916011,287
1170288000000,UNIVERSITY AVE & E WATER ST,0,2.0,1.0,,2007.0,5.0,-76.1342538975404,43.0502796420932,288
1170201600000,1604 SPRING ST,0,1.0,31.0,,2007.0,5.0,-76.1627282202076,43.0734000916011,289
1170374400000,E COLVIN ST & HUGHES PL,0,2.0,2.0,,2007.0,5.0,-76.1335303710544,43.02573074476479,290
1170288000000,115 PARKVIEW AVE,0,2.0,1.0,,2007.0,5.0,-76.16248485581741,43.026521480144794,291
1170374400000,133 CHATHAM RD,0,2.0,2.0,,2007.0,5.0,-76.1259700076894,43.066319907078295,292
1170374400000,100 BELLSHIRE LA,0,2.0,2.0,,2007.0,5.0,-76.153154846377,43.07962874820661,293
1170374400000,336 AINSLEY DR,0,2.0,2.0,,2007.0,5.0,-76.12663087398941,43.01123499682139,294
1170460800000,555 BUCKINGHAM AVE,0,2.0,3.0,,2007.0,5.0,-76.12033134014321,43.023048725698395,295
1170460800000,100 AINSLEY DR,0,2.0,3.0,,2007.0,5.0,-76.133802565077,43.0111171529661,296
1170460800000,971 E BRIGHTON AVE,0,2.0,3.0,,2007.0,5.0,-76.12985156964159,43.003059552968,297
1170547200000,901 JAMESVILLE AVE,0,2.0,4.0,,2007.0,5.0,-76.1300859005733,43.0182366598464,298
1170547200000,173 HOPPER RD,0,2.0,4.0,,2007.0,5.0,-76.15912727847551,43.0009520987083,299
1170633600000,552 OAKWOOD AVE,0,2.0,5.0,,2007.0,6.0,-76.1447286103844,43.03260259650929,300
1170633600000,901 JAMESVILLE AVE,0,2.0,5.0,,2007.0,6.0,-76.1300859005733,43.0182366598464,301
1170633600000,1347 LANCASTER AVE,0,2.0,5.0,,2007.0,6.0,-76.1219818785951,43.027309270573205,302
1170720000000,238 W JEFFERSON ST,0,2.0,6.0,,2007.0,6.0,-76.15442270072121,43.04747173235379,303
1170720000000,1302 COMSTOCK AVE,0,2.0,6.0,,2007.0,6.0,-76.1284323680366,43.0205293449891,304
1170720000000,336 AINSLEY DR,0,2.0,6.0,,2007.0,6.0,-76.12663087398941,43.01123499682139,305
1170806400000,518 JAMES ST,0,2.0,7.0,,2007.0,6.0,-76.14565129875879,43.053700019961504,306
1170720000000,LAKEVIEW AVE & APPLE ST,0,2.0,6.0,,2007.0,6.0,-76.17937077477549,43.05126361282579,307
1170806400000,WASHINGTON ST,0,2.0,7.0,,2007.0,6.0,-76.1389462743765,43.0504920375512,308
1170806400000,201 E GENESEE PKWY,0,2.0,7.0,,2007.0,6.0,-76.0920646567656,43.0427788221914,309
1170892800000,100 E GLEN AVE,0,2.0,8.0,,2007.0,6.0,-76.1431316151167,43.0053499648262,310
1170979200000,1809 E FAYETTE ST,0,2.0,9.0,,2007.0,6.0,-76.1196367295278,43.0483385389684,311
1170979200000,205 E GENESEE ST,0,2.0,9.0,,2007.0,6.0,-76.15065454927701,43.050133607111505,312
1171152000000,E CASTLE ST & S STATE ST,0,2.0,11.0,,2007.0,6.0,-76.14697961960309,43.033496200741304,313
1171238400000,929 AVERY AVE,0,2.0,12.0,,2007.0,7.0,-76.196468383527,43.054745728083404,314
1171238400000,E SENECA TPKE & E BRIGHTON AVE,0,2.0,12.0,,2007.0,7.0,-76.129411345745,43.002022187053605,315
1171238400000,1813 E FAYETTE ST,0,2.0,12.0,,2007.0,7.0,-76.1195283873146,43.0483372148702,316
1171238400000,100 HEADSON DR,0,2.0,12.0,,2007.0,7.0,-76.087388384926,43.055158502195795,317
1171238400000,944 E BRIGHTON AVE,0,2.0,12.0,,2007.0,7.0,-76.13009282388921,43.0032191346475,318
1171324800000,205 APPLE ST,0,2.0,13.0,,2007.0,7.0,-76.1754577367541,43.0511157848252,319
1171324800000,BRADFORD PKWY & MEADOWBROOK DR,0,2.0,13.0,,2007.0,7.0,-76.10635184572659,43.0405572388694,320
1171324800000,921 TYSON PL,0,2.0,13.0,,2007.0,7.0,-76.1026601022855,43.071023213300506,321
1171497600000,BRADFORD PKWY & MEADOWBROOK DR,0,2.0,15.0,,2007.0,7.0,-76.10635184572659,43.0405572388694,322
1171497600000,109 BRADFORD PKWY,0,2.0,15.0,,2007.0,7.0,-76.1066884435652,43.041524780001296,323
1171670400000,474 HICKOK AVE,0,2.0,17.0,,2007.0,7.0,-76.1133731669205,43.0594745872707,324
1171670400000,318 SUNSET AVE,0,2.0,17.0,,2007.0,7.0,-76.161474169376,43.0659352969239,325
1171670400000,306 SCOTT AVE,0,2.0,17.0,,2007.0,7.0,-76.10778378184901,43.0389023592201,326
1171756800000,1000 S STATE ST,0,2.0,18.0,,2007.0,7.0,-76.1476490657124,43.040529070796396,327
1171756800000,316 CARLTON DR,0,2.0,18.0,,2007.0,7.0,-76.088727190008,43.043336876843206,328
1171929600000,308 MALTBIE ST,0,2.0,20.0,,2007.0,8.0,-76.1624165694827,43.0564522492151,329
1171929600000,1951 E FAYETTE ST,0,2.0,20.0,,2007.0,8.0,-76.11591951795009,43.0482943402007,330
1172016000000,100 MARVIN RD,0,2.0,21.0,,2007.0,8.0,-76.1578866493725,43.0119522345402,331
1172188800000,2527 GRANT BLVD,0,2.0,23.0,,2007.0,8.0,-76.1503618377333,43.074052581413405,332
1172188800000,156 OAKLAND ST,0,2.0,23.0,,2007.0,8.0,-76.14042835894959,43.0338945526312,333
1172275200000,100 N SALINA ST,0,2.0,24.0,,2007.0,8.0,-76.15211511560591,43.05092624160051,334
1172534400000,518 N TOWNSEND ST,0,2.0,27.0,,2007.0,9.0,-76.14737125991421,43.0554285219553,335
1172707200000,ESSEX ST & AVERY AVE,0,3.0,1.0,,2007.0,9.0,-76.19674546887641,43.0552899565342,336
1172707200000,516 HILLSBORO PKWY,0,3.0,1.0,,2007.0,9.0,-76.0856870575246,43.0402998579805,337
1172880000000,HOVEY ST & MIDLAND AVE,0,3.0,3.0,,2007.0,9.0,-76.1552060810563,43.0333536249834,338
1172966400000,811 E WASHINGTON ST,0,3.0,4.0,,2007.0,9.0,-76.1397841492116,43.049496608462,339
1172966400000,410 ENGLEWOOD AVE,0,3.0,4.0,,2007.0,9.0,-76.15766859860871,43.0042686974761,340
1173139200000,300 SEELEY RD,0,3.0,6.0,,2007.0,10.0,-76.10397341497641,43.051293193218605,341
1173225600000,1000 ERIE BLVD E,0,3.0,7.0,,2007.0,10.0,-76.1363963336789,43.050662817006,342
1173225600000,621 BALLANTYNE RD,0,3.0,7.0,,2007.0,10.0,-76.1505144893478,43.010364578091,343
1173312000000,900 JAMESVILLE AVE,0,3.0,8.0,,2007.0,10.0,-76.1302119557673,43.0181775853925,344
1173398400000,241 SCOTTHOLM BLVD,0,3.0,9.0,,2007.0,10.0,-76.11100075128941,43.04305491548221,345
1173744000000,204 KRAMER DR,0,3.0,13.0,,2007.0,11.0,-76.1565242698025,43.00132473306721,346
1174003200000,1416 COURT ST,0,3.0,16.0,,2007.0,11.0,-76.1470742193891,43.0779209299796,347
1174003200000,464 BUCKINGHAM AVE,0,3.0,16.0,,2007.0,11.0,-76.1207283550745,43.025968982639,348
1174089600000,GRANT BLVD & HIAWATHA BLVD E,0,3.0,17.0,,2007.0,11.0,-76.1614953552437,43.077541237024,349
1174089600000,BUCKINGHAM AVE & MEADOWBROOK DR,0,3.0,17.0,,2007.0,11.0,-76.1205763780948,43.0251617526048,350
1237420800000,220 HAYDEN AVE,0,3.0,19.0,,2009.0,12.0,-76.1966005553497,43.0534718344133,351
1174348800000,100 W DIVISION ST,0,3.0,20.0,,2007.0,12.0,-76.1554632363828,43.0595934632816,352
1174867200000,ARDEN DR & S GEDDES ST,0,3.0,26.0,,2007.0,13.0,-76.1743618729559,43.021514017481394,353
1174867200000,198 INTREPID LA,0,3.0,26.0,,2007.0,13.0,-76.12758458837709,43.003076840039796,354
1175040000000,333 E WASHINGTON ST,0,3.0,28.0,,2007.0,13.0,-76.1483765789217,43.0495899841061,355
1175126400000,200 MARSHALL ST,0,3.0,29.0,,2007.0,13.0,-76.1344024384642,43.0415517271061,356
1175212800000,328 FOREST HILL DR,0,3.0,30.0,,2007.0,13.0,-76.1109512316594,43.06319565146401,357
1175472000000,135 FAGE AVE,0,4.0,2.0,,2007.0,14.0,-76.1483321329764,43.02361491545879,358
1175990400000,100 TEX SIMONE DR,0,4.0,8.0,,2007.0,14.0,-76.16330289225779,43.075213334003706,359
1176163200000,404 SEDGWICK DR,0,4.0,10.0,,2007.0,15.0,-76.13197065497259,43.0658329163861,360
1176163200000,PEARL ST & E BELDEN AVE,0,4.0,10.0,,2007.0,15.0,-76.1512384227707,43.054803961941204,361
1176508800000,325 S SALINA ST,0,4.0,14.0,,2007.0,15.0,-76.1521572241348,43.048274241724904,362
1177200000000,105 MCDONALD RD,0,4.0,22.0,,2007.0,16.0,-76.17662979565479,43.019014407326296,363
1177200000000,1440 W GENESEE ST,0,4.0,22.0,,2007.0,16.0,-76.18250346068271,43.0521463203476,364
1177372800000,309 HOPE AVE,0,4.0,24.0,,2007.0,17.0,-76.1511799622086,43.02059170954829,365
1177632000000,S CLINTON ST & W TAYLOR ST,0,4.0,27.0,,2007.0,17.0,-76.1515462242146,43.0389853995218,366
1177632000000,400 PROSPECT AVE,0,4.0,27.0,,2007.0,17.0,-76.1501541050188,43.056941341316005,367
1177632000000,412 PROSPECT AVE,0,4.0,27.0,,2007.0,17.0,-76.1502679871423,43.057080975523206,368
1177977600000,318 SUNSET AVE,0,5.0,1.0,,2007.0,18.0,-76.161474169376,43.0659352969239,369
1178064000000,1020 HIAWATHA BLVD W,0,5.0,2.0,,2007.0,18.0,-76.1825670272688,43.0576144745765,370
1178409600000,117 PHILLIPS RD,0,5.0,6.0,,2007.0,18.0,-76.0932149881145,43.046918699344396,371
1178496000000,418 WESTMORELAND AVE,0,5.0,7.0,,2007.0,19.0,-76.11471209866491,43.0468341073454,372
1178582400000,334 FOREST HILL DR,0,5.0,8.0,,2007.0,19.0,-76.1109393487448,43.0630657820018,373
1179187200000,249 LILAC ST,0,5.0,15.0,,2007.0,20.0,-76.15424903032559,43.0645640472891,374
1179360000000,1215 MADISON ST,0,5.0,17.0,,2007.0,20.0,-76.12849100736341,43.0453982871581,375
1179446400000,412 SPENCER ST,0,5.0,18.0,,2007.0,20.0,-76.1637321306568,43.057619343527605,376
1179705600000,945 E GENESEE ST,0,5.0,21.0,,2007.0,21.0,-76.1371992505748,43.0469838133615,377
1179878400000,SMITH ST & POLK ST,0,5.0,23.0,,2007.0,21.0,-76.0907668337252,43.0537605036767,378
1179878400000,SUNSET AVE & TURTLE ST,0,5.0,23.0,,2007.0,21.0,-76.1620076294159,43.06611647476849,379
1179964800000,102 HEADSON DR,0,5.0,24.0,,2007.0,21.0,-76.0872983728362,43.055144253147404,380
1180396800000,500 HAWLEY AVE,0,5.0,29.0,,2007.0,22.0,-76.1363361797926,43.0532072621764,381
1180569600000,W TAYLOR ST & MIDLAND AVE,0,5.0,31.0,,2007.0,22.0,-76.156060719353,43.0383626293182,382
1180656000000,626 PARK AVE,0,6.0,1.0,,2007.0,22.0,-76.16737916943771,43.052227630104,383
1180656000000,WYOMING ST & OTISCO ST,0,6.0,1.0,,2007.0,22.0,-76.1600019716609,43.046372533488295,384
1180656000000,2208 JAMES ST,0,6.0,1.0,,2007.0,22.0,-76.11635755714391,43.0680563044649,385
1181174400000,217 LAMSON ST,0,6.0,7.0,,2007.0,23.0,-76.10021846607191,43.0714017575678,386
1181260800000,HARRISON ST & OSTROM AVE,0,6.0,8.0,,2007.0,23.0,-76.128896955142,43.0441473985713,387
1181347200000,S LOWELL AVE & WHITTIER AVE,0,6.0,9.0,,2007.0,23.0,-76.1801822472262,43.04595160763311,388
1181433600000,1204 S GEDDES ST,0,6.0,10.0,,2007.0,23.0,-76.174086737849,43.0359227363833,389
1181606400000,231 ELLIOTT ST,0,6.0,12.0,,2007.0,24.0,-76.1714119995989,43.0349556459909,390
1181692800000,506 E BRIGHTON AVE,0,6.0,13.0,,2007.0,24.0,-76.1350879536373,43.0131265087665,391
1181779200000,S LOWELL AVE & WHITTIER AVE,0,6.0,14.0,,2007.0,24.0,-76.1801822472262,43.04595160763311,392
1181779200000,RICHMOND AVE & WALL ST,0,6.0,14.0,,2007.0,24.0,-76.1730238799509,43.050218448606,393
1182124800000,211 PALMER AVE,0,6.0,18.0,,2007.0,25.0,-76.1623196466535,43.0331303561168,394
1181865600000,201 AINSLEY DR,0,6.0,15.0,,2007.0,24.0,-76.13112852841121,43.011273763073596,395
1182211200000,AMY ST & DELAWARE ST,0,6.0,19.0,,2007.0,25.0,-76.1746611700489,43.0404118609309,396
1182297600000,115 E JEFFERSON ST,0,6.0,20.0,,2007.0,25.0,-76.15187674674691,43.0471146851972,397
1182297600000,W FAYETTE ST & S GEDDES ST,0,6.0,20.0,,2007.0,25.0,-76.17095953795321,43.0458132413826,398
1182384000000,COMSTOCK AVE & COMSTOCK PL,0,6.0,21.0,,2007.0,25.0,-76.1307094095339,43.046317246489494,399
1182384000000,100 W FAYETTE ST,0,6.0,21.0,,2007.0,25.0,-76.1522649042896,43.04875535407471,400
1275436800000,207 BRADFORD PKWY,0,6.0,2.0,,2010.0,22.0,-76.105662987024,43.03959498422339,401
1241395200000,732 ERIE BLVD W,0,5.0,4.0,,2009.0,18.0,-76.1677949016664,43.0484249059521,402
1273708800000,1153 W FAYETTE ST,0,5.0,13.0,,2010.0,19.0,-76.1733104308484,43.0462815688336,403
1241568000000,381 MIDLAND AVE,0,5.0,6.0,,2009.0,18.0,-76.1558423658569,43.0367634424687,404
1275782400000,W BEAR ST & VAN RENSSELAER ST,0,6.0,6.0,,2010.0,23.0,-76.1701901605568,43.061196761575204,405
1276128000000,2 FORESTRY DR,0,6.0,10.0,,2010.0,23.0,-76.1369213729114,43.035385795806505,406
1241568000000,152 FOREST HILL DR,0,5.0,6.0,,2009.0,18.0,-76.111307622977,43.0673075757553,407
1276300800000,401 SMITH ST,0,6.0,12.0,,2010.0,24.0,-76.09084478772891,43.05379236126701,408
1241568000000,WALLACE ST & HERALD PL,0,5.0,6.0,,2009.0,18.0,-76.15620032653129,43.0533834527777,409
1276473600000,1002 BURNET AVE,0,6.0,14.0,,2010.0,24.0,-76.1254748697795,43.0532460426237,410
1241740800000,238 HAYDEN AVE,0,5.0,8.0,,2009.0,19.0,-76.1967387000708,43.053666682114105,411
1276473600000,LOCKWOOD RD & EDGEMONT DR,0,6.0,14.0,,2010.0,24.0,-76.0856413090221,43.0385534680474,412
1241913600000,232 E ONONDAGA ST,0,5.0,10.0,,2009.0,19.0,-76.1499225786273,43.04609610718679,413
1276560000000,ERIE BLVD E & COLUMBUS AVE,0,6.0,15.0,,2010.0,24.0,-76.1215539373634,43.049316209298105,414
1242000000000,232 E ONONDAGA ST,0,5.0,11.0,,2009.0,19.0,-76.1499225786273,43.04609610718679,415
1276646400000,ERIE BLVD E & COLUMBUS AVE,0,6.0,16.0,,2010.0,24.0,-76.1215539373634,43.049316209298105,416
1242086400000,232 E ONONDAGA ST,0,5.0,12.0,,2009.0,19.0,-76.1499225786273,43.04609610718679,417
1276646400000,1815 E FAYETTE ST,0,6.0,16.0,,2010.0,24.0,-76.11947421530981,43.0483365531493,418
1242172800000,201 CROYDEN RD,0,5.0,13.0,,2009.0,19.0,-76.10827135414759,43.030836742222995,419
1276646400000,1153 W FAYETTE ST,0,6.0,16.0,,2010.0,24.0,-76.1733104308484,43.0462815688336,420
1242259200000,118 ARDMORE PL,0,5.0,14.0,,2009.0,20.0,-76.14307059166109,43.0813186475471,421
1276732800000,THAYER ST & JAMESVILLE AVE,0,6.0,17.0,,2010.0,24.0,-76.1278482969136,43.0155038610664,422
1243123200000,E WASHINGTON ST & S BEECH ST,0,5.0,24.0,,2009.0,21.0,-76.127654787225,43.04929835230761,423
1276732800000,110 WINDEMERE RD,0,6.0,17.0,,2010.0,24.0,-76.13748966512641,42.991996862914704,424
1243296000000,1210 S STATE ST,0,5.0,26.0,,2009.0,21.0,-76.1473755718275,43.037356872265605,425
1276819200000,200 HERRIMAN ST,0,6.0,18.0,,2010.0,25.0,-76.1772449736394,43.037786950096596,426
1243382400000,402 LOCKWOOD RD,0,5.0,27.0,,2009.0,21.0,-76.08414796586341,43.0385235991841,427
1276905600000,W BEAR ST & VAN RENSSELAER ST,0,6.0,19.0,,2010.0,25.0,-76.1701901605568,43.061196761575204,428
1243468800000,SCOVILLE AVE & WADSWORTH ST,0,5.0,28.0,,2009.0,22.0,-76.1388603145869,43.069272431729495,429
1277078400000,E WATER ST & WALNUT AVE,0,6.0,21.0,,2010.0,25.0,-76.1320320152964,43.0502560165133,430
1244160000000,214 SCOTTHOLM BLVD,0,6.0,5.0,,2009.0,23.0,-76.11167828133792,43.043421998225696,431
1277164800000,443 MOUNTAINVIEW AVE,0,6.0,22.0,,2010.0,25.0,-76.09635831726109,43.050960706734,432
1242086400000,3029 GRANT BLVD,0,5.0,12.0,,2009.0,19.0,-76.1589090839812,43.076439305486005,433
1277251200000,VELASKO RD & ONONDAGA BLVD,0,6.0,23.0,,2010.0,25.0,-76.18742518369899,43.0335012351074,434
1242345600000,200 COLUMBUS AVE,0,5.0,15.0,,2009.0,20.0,-76.12145094551609,43.0482655697583,435
1277683200000,317 LYDELL ST,0,6.0,28.0,,2010.0,26.0,-76.17834618331192,43.0354030527679,436
1245369600000,123 WOODLAWN TER,0,6.0,19.0,,2009.0,25.0,-76.1311612962578,43.07066243215979,437
1277856000000,967 WESTMORELAND AVE,0,6.0,30.0,,2010.0,26.0,-76.1137738397917,43.0356014089849,438
1245369600000,1214 S STATE ST,0,6.0,19.0,,2009.0,25.0,-76.1473689512439,43.037257931148005,439
1277856000000,1418 WESTMORELAND AVE,0,6.0,30.0,,2010.0,26.0,-76.1136225733793,43.0268112527447,440
1246233600000,2351 GRANT BLVD,0,6.0,29.0,,2009.0,26.0,-76.14738935018741,43.073478044271795,441
1277856000000,PARK AVE & N GEDDES ST,0,6.0,30.0,,2010.0,26.0,-76.1706257482482,43.0519677164367,442
1246924800000,1841 W FAYETTE ST,0,7.0,7.0,,2009.0,27.0,-76.1841739507171,43.052735687113504,443
1277942400000,418 BROOKFORD RD,0,7.0,1.0,,2010.0,26.0,-76.099955955888,43.0368178017766,444
1247011200000,SPENCER ST & N CLINTON ST,0,7.0,8.0,,2009.0,27.0,-76.15766418967729,43.06065213792629,445
1278288000000,MANILLA ST & OAK ST,0,7.0,5.0,,2010.0,27.0,-76.13311516523851,43.0531563274787,446
1278374400000,207 DOUGLAS ST,0,7.0,6.0,,2010.0,27.0,-76.1421638977904,43.059170572459706,447
1278460800000,106 MAGNOLIA ST,0,7.0,7.0,,2010.0,27.0,-76.17541144387259,43.046527193836695,448
1278547200000,245 FENWAY DR,0,7.0,8.0,,2010.0,27.0,-76.1103547305478,43.046898295152594,449
1278720000000,121 DAVIS ST,0,7.0,10.0,,2010.0,28.0,-76.1678285085395,43.039266879281996,450
1278633600000,108 DAVIS ST,0,7.0,9.0,,2010.0,28.0,-76.16754697383449,43.0393906569837,451
1278633600000,113 CONCORD PL,0,7.0,9.0,,2010.0,28.0,-76.11881026689,43.039861657078106,452
1278806400000,PARK ST & EXCHANGE ST,0,7.0,11.0,,2010.0,28.0,-76.16554174547409,43.0714700171086,453
1278720000000,367 NORWOOD AVE,0,7.0,10.0,,2010.0,28.0,-76.11008468978692,43.0751428968265,454
1278892800000,928 LANCASTER AVE,0,7.0,12.0,,2010.0,28.0,-76.12294412877459,43.033516848402996,455
1279152000000,LANCASTER AVE & MEADOWBROOK DR,0,7.0,15.0,,2010.0,28.0,-76.12182630745579,43.0247253428414,456
1279411200000,UNIVERSITY PL & COLLEGE PL,0,7.0,18.0,,2010.0,29.0,-76.1316054125545,43.0393865600188,457
1279411200000,230 AINSLEY DR,0,7.0,18.0,,2010.0,29.0,-76.1301338715078,43.01117980691,458
1279411200000,294 AINSLEY DR,0,7.0,18.0,,2010.0,29.0,-76.1280188690197,43.0112132841099,459
1279497600000,117 MONROE ST,0,7.0,19.0,,2010.0,29.0,-76.1419603629032,43.0415680441356,460
1279497600000,KENSINGTON PL & MEADOWBROOK DR,0,7.0,19.0,,2010.0,29.0,-76.1193760680768,43.0260054306044,461
1279497600000,100 HERRIMAN ST,0,7.0,19.0,,2010.0,29.0,-76.177323348953,43.038925542048794,462
1279670400000,113 CONCORD PL,0,7.0,21.0,,2010.0,29.0,-76.11881026689,43.039861657078106,463
1280102400000,3419 MIDLAND AVE,0,7.0,26.0,,2010.0,30.0,-76.1472976744177,43.0067844721083,464
1280275200000,HERRIMAN ST & FITCH ST,0,7.0,28.0,,2010.0,30.0,-76.1771727383108,43.0378282943958,465
1280188800000,SPAULDING AVE & S SALINA ST,0,7.0,27.0,,2010.0,30.0,-76.1439453333555,42.9870808041831,466
1248739200000,HERRIMAN ST & FITCH ST,0,7.0,28.0,,2009.0,30.0,-76.1771727383108,43.0378282943958,467
1280361600000,166 HOOD AVE,0,7.0,29.0,,2010.0,30.0,-76.1447588934909,43.0744935407709,468
1280361600000,117 CAYUGA ST,0,7.0,29.0,,2010.0,30.0,-76.1869222591922,43.0515483295868,469
1280448000000,KIMBER RD & EUCLID AVE,0,7.0,30.0,,2010.0,31.0,-76.0935653840759,43.0393921775879,470
1280707200000,MILNOR AVE & BALL AVE,0,8.0,2.0,,2010.0,31.0,-76.1000633701415,43.04752301904921,471
1276300800000,MILNOR AVE & BALL AVE,0,6.0,12.0,,2010.0,24.0,-76.1000633701415,43.04752301904921,472
1280793600000,MCDONALD RD & REINMAN RD,0,8.0,3.0,,2010.0,31.0,-76.17663655727391,43.019074948226496,473
1281052800000,1100 COMSTOCK AVE,0,8.0,6.0,,2010.0,32.0,-76.12873125909121,43.023798366504096,474
1281312000000,511 KIRKPATRICK ST,0,8.0,9.0,,2010.0,32.0,-76.15479765931741,43.0673894875478,475
1281398400000,SIXTH NORTH ST & HIAWATHA BLVD E,0,8.0,10.0,,2010.0,32.0,-76.15881217013501,43.0811950948697,476
1281312000000,617 HIAWATHA BLVD E,0,8.0,9.0,,2010.0,32.0,-76.1622957847046,43.076589733847506,477
1281398400000,208 S MIDLER AVE,0,8.0,10.0,,2010.0,32.0,-76.1049607973226,43.066183203848404,478
