date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,road_segment_1,road_segment_2
2015-03-17,Anderson Street,54 Anderson Street,South Yarra,40,S,10:00,176,1,7,0,1,0,0,0,1,0,0,0,0,,,40.5,48.0,,22281,,
2015-03-17,Anderson Street,54 Anderson Street,South Yarra,40,S,14:00,126,0,3,2,0,1,0,0,0,0,0,0,0,,,42.0,48.0,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,7:00,273,1,2,12,4,0,0,0,0,0,0,0,0,,,35.0,43.0,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,8:00,258,1,1,8,2,0,0,0,1,0,0,0,0,,,30.9,40.0,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,18:00,266,1,3,1,1,0,0,0,0,0,0,0,0,,,39.0,46.2,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,21:00,62,0,1,1,0,0,0,0,0,0,0,0,0,,,42.2,49.0,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,22:00,45,0,1,0,0,0,0,0,0,0,0,0,0,,,42.5,50.1,,22281,,
2015-03-18,Anderson Street,54 Anderson Street,South Yarra,40,S,23:00,48,0,0,3,0,0,0,0,0,0,0,0,0,,,46.6,50.4,,22281,,
2015-03-19,Anderson Street,54 Anderson Street,South Yarra,40,S,2:00,5,0,0,0,0,0,0,0,0,0,0,0,0,,,47.4,52.8,,22281,,
2015-03-19,Anderson Street,54 Anderson Street,South Yarra,40,S,18:00,237,0,2,1,0,0,0,1,0,0,0,0,0,,,38.4,46.0,,22281,,
2015-03-20,Anderson Street,54 Anderson Street,South Yarra,40,S,8:00,188,1,2,4,4,0,0,0,0,0,0,0,0,,,34.2,45.0,,22281,,
2015-03-20,Anderson Street,54 Anderson Street,South Yarra,40,S,16:00,137,0,2,0,1,0,0,0,0,0,0,0,0,,,43.0,49.0,,22281,,
2015-03-21,Anderson Street,54 Anderson Street,South Yarra,40,S,0:00,19,0,0,1,0,0,0,0,0,0,0,0,0,,,47.2,54.0,,22281,,
2015-03-21,Anderson Street,54 Anderson Street,South Yarra,40,S,10:00,208,1,4,0,0,0,0,0,0,0,0,0,0,,,40.2,46.0,,22281,,
2015-03-21,Anderson Street,54 Anderson Street,South Yarra,40,S,15:00,183,0,2,0,0,0,0,0,0,0,0,0,0,,,38.0,46.0,,22281,,
2015-03-21,Anderson Street,54 Anderson Street,South Yarra,40,S,19:00,216,4,3,7,0,0,0,0,0,0,0,0,0,,,34.4,41.0,,22281,,
2015-03-16,Anderson Street,126 Anderson Street,South Yarra,40,N,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,51.1,51.0,,22716,,
2015-03-16,Anderson Street,126 Anderson Street,South Yarra,40,N,9:00,208,1,3,0,1,1,0,0,0,0,0,0,0,,,43.1,51.0,,22716,,
2015-03-17,Anderson Street,126 Anderson Street,South Yarra,40,N,5:00,44,0,0,0,0,0,0,0,1,0,0,0,0,,,45.0,55.3,,22716,,
2015-03-18,Anderson Street,126 Anderson Street,South Yarra,40,N,17:00,406,7,4,0,4,1,1,0,1,0,0,0,0,,,41.8,48.0,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,N,1:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,52.3,58.5,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,N,5:00,43,0,2,0,0,0,0,0,0,0,0,0,0,,,43.5,52.0,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,N,7:00,307,1,2,1,2,0,0,0,0,0,1,0,0,,,42.2,47.0,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,N,9:00,328,1,3,1,0,1,0,0,0,0,0,0,0,,,41.6,48.0,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,N,0:00,18,0,0,0,0,0,0,0,0,0,0,0,0,,,49.3,63.3,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,N,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,65.2,65.0,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,N,8:00,454,3,7,1,0,0,0,0,0,0,0,0,0,,,41.6,46.3,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,N,18:00,323,2,3,0,1,0,1,0,0,0,0,0,0,,,42.7,49.0,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,N,19:00,189,0,0,0,0,0,0,0,0,0,0,0,0,,,41.9,48.0,,22716,,
2015-03-21,Anderson Street,126 Anderson Street,South Yarra,40,N,11:00,266,1,2,0,0,1,0,0,0,0,0,0,0,,,42.3,48.0,,22716,,
2015-03-16,Anderson Street,126 Anderson Street,South Yarra,40,S,5:00,17,0,0,0,0,0,0,0,0,0,0,0,0,,,43.8,50.5,,22716,,
2015-03-16,Anderson Street,126 Anderson Street,South Yarra,40,S,21:00,48,0,0,0,0,0,0,0,0,0,0,0,0,,,44.0,51.6,,22716,,
2015-03-17,Anderson Street,126 Anderson Street,South Yarra,40,S,5:00,26,0,1,0,0,0,0,0,0,0,0,0,0,,,38.6,49.9,,22716,,
2015-03-18,Anderson Street,126 Anderson Street,South Yarra,40,S,10:00,163,0,6,1,0,0,0,0,0,0,0,0,0,,,39.1,45.5,,22716,,
2015-03-18,Anderson Street,126 Anderson Street,South Yarra,40,S,13:00,130,1,9,2,0,0,0,0,0,0,0,0,0,,,39.2,48.0,,22716,,
2015-03-18,Anderson Street,126 Anderson Street,South Yarra,40,S,18:00,263,2,5,0,1,0,0,0,1,0,0,0,0,,,37.5,46.0,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,S,1:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,46.5,48.5,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,S,4:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,26.6,36.5,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,S,9:00,176,1,4,0,1,0,0,0,0,0,0,0,0,,,37.1,45.0,,22716,,
2015-03-19,Anderson Street,126 Anderson Street,South Yarra,40,S,10:00,130,0,8,3,0,0,0,0,0,0,0,0,0,,,38.7,46.9,,22716,,
2015-03-20,Anderson Street,126 Anderson Street,South Yarra,40,S,18:00,201,2,2,0,0,0,0,0,0,0,0,0,0,,,39.3,48.0,,22716,,
2015-03-21,Anderson Street,126 Anderson Street,South Yarra,40,S,3:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,46.8,62.1,,22716,,
2015-03-21,Anderson Street,126 Anderson Street,South Yarra,40,S,5:00,11,0,0,0,0,0,0,0,0,0,0,0,0,,,47.5,57.1,,22716,,
2015-03-21,Anderson Street,126 Anderson Street,South Yarra,40,S,9:00,170,0,4,1,0,0,0,0,0,0,0,0,0,,,38.9,47.0,,22716,,
2015-03-22,Anderson Street,126 Anderson Street,South Yarra,40,S,3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,49.9,54.9,,22716,,
2015-03-22,Anderson Street,126 Anderson Street,South Yarra,40,S,20:00,66,0,1,0,0,0,0,0,0,0,0,0,0,,,46.0,51.0,,22716,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,7:00,29,0,2,2,0,0,0,0,0,0,0,0,0,0,0,32.0,42.0,51,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,9:00,37,0,5,0,1,0,0,0,0,0,0,0,0,0,0,32.0,40.0,47,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,10:00,32,0,5,0,0,0,1,0,0,0,0,0,0,0,0,31.0,41.0,49,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,18:00,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,44.0,64,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,21:00,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,42.0,45,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,22:00,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,37.0,43,21459,,
2015-08-22,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,23:00,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,41.0,47,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,4:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,49.0,50,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,7:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.0,40.0,43,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,22:00,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.0,45.0,52,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,6:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,37.0,55,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,14:00,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,40.0,51,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,22:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,34.0,34,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,13:00,33,0,4,0,0,0,0,0,0,0,0,0,0,1,0,33.0,40.0,48,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,15:00,48,0,1,0,0,0,0,0,0,0,0,0,0,2,0,33.0,41.0,53,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,19:00,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,41.0,49,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,7:00,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.0,43.0,45,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,9:00,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,39.0,49,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,15:00,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.0,41.0,49,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,18:00,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.0,43.0,50,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,21:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,44.0,57,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,6:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,36.0,38,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,15:00,51,0,3,1,0,0,0,0,0,0,0,0,0,0,0,34.0,40.0,70,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,N,17:00,71,0,2,0,0,0,0,0,0,0,0,0,0,1,0,35.0,45.0,61,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,0:00,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,44.0,46,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,20:00,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41.0,52.0,55,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,23:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,44.0,47,21459,,
2015-08-22,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,44.0,50,21459,,
2015-08-22,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,6:00,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,53.0,55,21459,,
2015-08-22,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,20:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0,50.0,56,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,4:00,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,40.0,43,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,9:00,16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41.0,48.0,53,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,13:00,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,46.0,52,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,16:00,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39.0,48.0,52,21459,,
2015-08-23,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,22:00,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,53.0,54,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,3:00,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,41.0,45,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,11:00,60,0,5,0,0,0,0,0,0,0,0,0,0,1,0,37.0,48.0,65,21459,,
2015-08-24,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,19:00,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,46.0,54,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,7:00,72,0,12,1,0,0,0,0,0,0,0,0,0,2,3,43.0,49.0,61,21459,,
2015-08-25,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,10:00,75,0,15,0,0,0,0,0,0,0,0,0,0,1,2,35.0,44.0,64,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,1:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,47.0,50,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,3:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,41.0,44,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,10:00,68,0,14,0,0,0,0,0,0,0,0,0,0,2,0,38.0,48.0,59,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,14:00,49,0,1,0,0,0,0,0,0,0,0,0,0,2,2,43.0,52.0,60,21459,,
2015-08-26,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,19:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,54.0,64,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,7:00,79,0,10,0,0,0,0,0,0,0,0,0,0,1,3,43.0,50.0,55,21459,,
2015-08-27,Abbotsford Street,Between Spencer Street and Ireland Street,West Melbourne,50,S,23:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,49.0,63,21459,,
2015-08-21,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,9:00,57,0,2,0,0,0,0,0,0,0,0,0,0,2,4,35.0,41.0,50,21349,,
2015-08-22,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,16:00,36,0,1,0,0,0,0,0,0,0,0,0,0,1,2,33.0,40.0,48,21349,,
2015-08-23,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,15:00,32,0,0,0,0,0,0,0,0,0,0,0,0,2,1,33.0,41.0,54,21349,,
2015-08-23,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,19:00,21,0,0,0,0,0,0,0,0,0,0,0,0,1,4,34.0,41.0,50,21349,,
2015-08-23,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,20:00,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,39.0,45,21349,,
2015-08-23,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,22:00,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34.0,39.0,46,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,0:00,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0,39.0,51,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,9:00,52,0,3,1,0,0,0,0,0,0,0,0,0,1,3,34.0,40.0,47,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,12:00,44,0,1,0,0,0,0,0,0,0,0,0,0,1,2,35.0,41.0,51,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,15:00,60,0,4,0,0,0,0,0,0,0,0,0,0,2,8,35.0,44.0,59,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,20:00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.0,39.0,42,21349,,
2015-08-25,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,4:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,46.0,50,21349,,
2015-08-25,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,10:00,50,0,4,1,0,0,0,0,0,0,0,0,0,0,4,33.0,39.0,47,21349,,
2015-08-25,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,12:00,46,0,2,0,0,0,0,0,0,0,0,0,0,0,4,34.0,41.0,49,21349,,
2015-08-25,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,17:00,73,0,1,0,0,0,0,0,0,0,0,0,0,2,9,32.0,43.0,54,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,1:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0,19.0,19,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,29.0,29,21349,,
2015-08-27,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,N,6:00,15,0,2,1,0,0,0,0,0,0,0,0,0,1,1,31.0,37.0,40,21349,,
2015-08-21,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,0:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,30.0,34,21349,,
2015-08-21,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,5:00,58,0,3,0,0,0,0,0,0,0,0,0,0,0,1,28.0,34.0,40,21349,,
2015-08-21,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,12:00,120,1,12,0,1,0,0,0,0,0,0,0,0,0,0,29.0,36.0,53,21349,,
2015-08-22,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,11:00,146,1,1,0,1,0,0,0,0,0,0,0,0,0,0,28.0,35.0,59,21349,,
2015-08-22,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,13:00,144,0,1,0,0,0,0,0,0,0,0,0,0,2,0,28.0,33.0,45,21349,,
2015-08-22,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,19:00,89,0,2,0,0,1,1,0,0,0,0,0,0,0,1,29.0,34.0,52,21349,,
2015-08-23,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,16:00,123,0,0,0,0,0,0,0,0,0,0,0,0,2,1,29.0,34.0,55,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,17:00,248,1,12,1,2,1,1,0,0,0,0,0,0,1,6,27.0,34.0,61,21349,,
2015-08-24,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,19:00,64,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0,35.0,46,21349,,
2015-08-25,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,22:00,38,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.0,31.0,37,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,2:00,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.0,31.0,32,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,7:00,178,0,4,0,0,0,0,0,0,0,0,0,0,3,5,27.0,32.0,53,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,10:00,122,0,10,0,0,0,0,0,0,0,0,0,0,1,1,28.0,36.0,63,21349,,
2015-08-26,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,19:00,96,0,1,0,0,0,0,0,0,0,0,0,0,1,2,31.0,37.0,52,21349,,
2015-08-27,Abbotsford Street,Between Spencer Street and Miller Street,West Melbourne,50,S,20:00,67,1,2,0,0,0,0,0,0,0,0,0,0,0,0,28.0,33.0,41,21349,,
2015-02-24,Adderley Street,East of Hawke Street,West Melbourne,50,E,1:00,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,30.0,34.0,48,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,E,5:00,63,0,3,0,1,0,0,0,0,0,0,0,0,1,3,40.0,44.0,52,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,E,19:00,107,0,1,0,0,0,0,0,0,0,0,0,0,1,1,39.0,46.0,64,21462,,
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,E,11:00,143,0,15,3,1,0,0,0,0,0,0,0,0,3,5,37.0,44.0,53,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,E,7:00,55,1,5,3,2,0,0,0,1,0,1,0,0,0,10,38.0,46.0,56,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,E,16:00,77,0,0,0,1,0,0,0,0,0,0,0,0,1,3,40.0,46.0,62,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,E,23:00,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.0,41.0,52,21462,,
2015-01-03,Adderley Street,East of Hawke Street,West Melbourne,50,E,16:00,67,1,0,0,0,0,1,0,0,0,0,0,1,2,0,40.0,49.0,56,21462,,
2015-02-03,Adderley Street,East of Hawke Street,West Melbourne,50,E,1:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,47.0,49,21462,,
2015-02-03,Adderley Street,East of Hawke Street,West Melbourne,50,E,14:00,111,0,11,2,1,0,0,0,0,0,0,0,1,0,2,39.0,45.0,55,21462,,
2015-02-24,Adderley Street,East of Hawke Street,West Melbourne,50,W,1:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,40.0,40,21462,,
2015-02-24,Adderley Street,East of Hawke Street,West Melbourne,50,W,8:00,35,0,3,0,0,0,0,0,0,0,0,0,1,0,1,33.0,38.0,47,21462,,
2015-02-24,Adderley Street,East of Hawke Street,West Melbourne,50,W,11:00,41,0,6,0,1,0,0,0,0,0,0,0,2,0,2,34.0,40.0,56,21462,,
2015-02-24,Adderley Street,East of Hawke Street,West Melbourne,50,W,13:00,52,0,2,0,0,0,0,0,0,0,0,0,1,3,0,34.0,40.0,44,21462,,
2015-02-25,Adderley Street,East of Hawke Street,West Melbourne,50,W,3:00,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,34.0,40.0,44,21462,,
2015-02-25,Adderley Street,East of Hawke Street,West Melbourne,50,W,4:00,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.0,41.0,44,21462,,
2015-02-25,Adderley Street,East of Hawke Street,West Melbourne,50,W,14:00,49,0,0,1,1,0,0,0,0,0,0,0,0,2,1,36.0,41.0,50,21462,,
2015-02-25,Adderley Street,East of Hawke Street,West Melbourne,50,W,19:00,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35.0,40.0,53,21462,,
2015-02-25,Adderley Street,East of Hawke Street,West Melbourne,50,W,20:00,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.0,37.0,41,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,41.0,42,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,5:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,36.0,39,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,8:00,49,0,2,0,0,0,0,0,0,0,0,0,0,1,3,33.0,38.0,44,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,9:00,37,0,5,1,1,0,0,0,0,0,0,0,0,0,3,34.0,38.0,44,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,12:00,55,0,3,1,1,1,0,0,0,0,0,0,0,0,0,35.0,41.0,46,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,16:00,95,0,3,0,0,0,0,0,0,0,0,0,0,3,1,37.0,42.0,56,21462,,
2015-02-26,Adderley Street,East of Hawke Street,West Melbourne,50,W,23:00,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34.0,40.0,48,21462,,
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,W,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21462,,
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,W,10:00,34,0,4,2,0,0,0,0,0,0,0,0,0,0,3,36.0,39.0,67,21462,,
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,W,12:00,43,0,5,0,1,0,0,0,0,0,0,0,1,2,1,34.0,39.0,46,21462,,
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,W,14:00,39,0,5,0,0,0,0,0,0,0,0,0,0,2,0,36.0,41.0,50,21462,,
