geography,year,gender,age,value
South Yarra,2023,Male,Age 35-39,183
South Yarra,2023,Male,Age 70-74,119
South Yarra,2024,Female,Age 10-14,56
South Yarra,2024,Female,Age 80-84,37
South Yarra,2024,Male,Age 80-84,28
South Yarra,2024,Male,Age 85+,28
South Yarra,2025,Female,Age 30-34,334
South Yarra,2025,Male,Age 10-14,19
South Yarra,2025,Male,Age 55-59,102
South Yarra,2025,Male,Age 65-69,117
South Yarra,2026,Female,Age 15-19,53
South Yarra,2026,Male,Age 0-4,65
South Yarra,2027,Female,Age 5-9,58
South Yarra,2027,Male,Age 10-14,20
South Yarra,2027,Male,Age 30-34,371
South Yarra,2028,Female,Age 0-4,88
South Yarra,2028,Female,Age 5-9,66
South Yarra,2028,Female,Age 55-59,122
South Yarra,2028,Female,Age 60-64,128
South Yarra,2028,Male,Age 35-39,258
South Yarra,2028,Male,Age 50-54,84
South Yarra,2028,Male,Age 85+,30
South Yarra,2029,Female,Age 80-84,47
South Yarra,2029,Female,Age 85+,58
South Yarra,2029,Male,Age 25-29,360
South Yarra,2029,Male,Age 30-34,387
South Yarra,2030,Female,Age 60-64,126
South Yarra,2030,Male,Age 10-14,19
South Yarra,2030,Male,Age 45-49,129
South Yarra,2030,Male,Age 65-69,126
South Yarra,2031,Female,Age 25-29,381
South Yarra,2031,Female,Age 40-44,145
South Yarra,2031,Female,Age 50-54,108
South Yarra,2031,Female,Age 60-64,127
South Yarra,2031,Male,Age 65-69,124
South Yarra,2032,Female,Age 30-34,372
South Yarra,2032,Male,Age 0-4,95
South Yarra,2032,Male,Age 35-39,268
South Yarra,2032,Male,Age 50-54,84
South Yarra,2032,Male,Age 75-79,153
South Yarra,2033,Female,Age 60-64,128
South Yarra,2033,Male,Age 40-44,292
South Yarra,2034,Female,Age 15-19,61
South Yarra,2034,Female,Age 40-44,157
South Yarra,2034,Female,Age 55-59,129
South Yarra,2035,Female,Age 5-9,107
South Yarra,2035,Male,Age 40-44,279
South Yarra,2036,Female,Age 0-4,107
South Yarra,2036,Male,Age 0-4,100
South Yarra,2037,Female,Age 25-29,405
South Yarra,2037,Female,Age 35-39,313
South Yarra,2037,Female,Age 45-49,263
South Yarra,2037,Female,Age 60-64,118
South Yarra,2037,Female,Age 85+,75
South Yarra,2037,Male,Age 0-4,100
South Yarra,2037,Male,Age 5-9,157
South Yarra,2037,Male,Age 85+,39
South Yarra,2038,Female,Age 60-64,118
South Yarra,2038,Female,Age 70-74,169
South Yarra,2038,Female,Age 85+,79
South Yarra,2039,Female,Age 10-14,100
South Yarra,2039,Female,Age 20-24,156
South Yarra,2039,Female,Age 50-54,123
South Yarra,2039,Male,Age 35-39,285
South Yarra,2039,Male,Age 65-69,102
South Yarra,2040,Female,Age 0-4,108
South Yarra,2040,Male,Age 70-74,129
South Yarra,2041,Female,Age 40-44,150
South Yarra,2041,Female,Age 65-69,110
South Yarra,2041,Male,Age 80-84,31
South Yarra,2042,Female,Age 25-29,393
South Yarra,2042,Female,Age 65-69,111
South Yarra,2043,Female,Age 35-39,307
South Yarra,2043,Female,Age 5-9,109
South Yarra,2043,Male,Age 0-4,101
South Yarra,2043,Male,Age 45-49,187
Southbank,2023,Male,Age 0-4,261
Southbank,2023,Male,Age 45-49,603
Southbank,2023,Male,Age 5-9,144
Southbank,2023,Male,Age 50-54,484
Southbank,2023,Male,Age 55-59,470
Southbank,2024,Female,Age 20-24,2292
Southbank,2024,Female,Age 30-34,2636
Southbank,2024,Female,Age 60-64,392
Southbank,2024,Male,Age 10-14,53
Southbank,2024,Male,Age 45-49,672
Southbank,2024,Male,Age 65-69,309
Southbank,2025,Female,Age 5-9,175
Southbank,2025,Female,Age 65-69,274
Southbank,2025,Female,Age 75-79,169
Southbank,2025,Male,Age 0-4,346
Southbank,2026,Female,Age 0-4,447
Southbank,2026,Female,Age 45-49,592
Southbank,2026,Female,Age 5-9,178
Southbank,2026,Female,Age 60-64,395
Southbank,2026,Male,Age 40-44,1048
Southbank,2026,Male,Age 70-74,237
Southbank,2027,Female,Age 10-14,139
Southbank,2027,Male,Age 0-4,422
Southbank,2028,Female,Age 0-4,547
Southbank,2028,Female,Age 30-34,3009
Southbank,2028,Male,Age 30-34,3271
Southbank,2028,Male,Age 35-39,2412
Southbank,2028,Male,Age 45-49,769
Southbank,2028,Male,Age 50-54,590
Southbank,2028,Male,Age 75-79,192
Southbank,2029,Female,Age 55-59,498
Southbank,2029,Male,Age 45-49,760
Southbank,2029,Male,Age 5-9,200
Southbank,2029,Male,Age 55-59,575
Southbank,2030,Female,Age 5-9,281
Southbank,2030,Female,Age 50-54,577
Southbank,2030,Female,Age 70-74,250
Southbank,2030,Male,Age 25-29,4138
Southbank,2031,Female,Age 0-4,617
Southbank,2031,Female,Age 70-74,259
Southbank,2031,Female,Age 75-79,236
Southbank,2031,Male,Age 15-19,486
Southbank,2031,Male,Age 65-69,363
Southbank,2031,Male,Age 85+,94
Southbank,2032,Female,Age 15-19,625
Southbank,2033,Female,Age 15-19,633
Southbank,2033,Female,Age 30-34,3384
Southbank,2033,Female,Age 5-9,375
Southbank,2033,Female,Age 60-64,430
Southbank,2033,Male,Age 15-19,492
Southbank,2033,Male,Age 45-49,928
Southbank,2033,Male,Age 60-64,332
Southbank,2034,Female,Age 15-19,618
Southbank,2034,Female,Age 5-9,390
Southbank,2034,Female,Age 85+,212
Southbank,2034,Male,Age 30-34,3824
Southbank,2035,Female,Age 20-24,2768
Southbank,2035,Female,Age 25-29,4234
Southbank,2035,Female,Age 35-39,1956
Southbank,2035,Female,Age 55-59,544
Southbank,2035,Male,Age 45-49,1064
Southbank,2035,Male,Age 65-69,356
Southbank,2035,Male,Age 80-84,194
Southbank,2035,Male,Age 85+,112
Southbank,2036,Female,Age 15-19,634
Southbank,2036,Female,Age 35-39,1988
Southbank,2036,Female,Age 45-49,936
Southbank,2036,Female,Age 5-9,419
Southbank,2036,Male,Age 75-79,255
Southbank,2037,Female,Age 25-29,4465
Southbank,2037,Female,Age 35-39,2061
Southbank,2037,Male,Age 75-79,263
Southbank,2038,Female,Age 70-74,266
Southbank,2038,Male,Age 15-19,509
Southbank,2038,Male,Age 20-24,2604
Southbank,2038,Male,Age 50-54,693
Southbank,2038,Male,Age 70-74,273
Southbank,2038,Male,Age 80-84,189
Southbank,2039,Female,Age 85+,276
Southbank,2039,Male,Age 85+,143
Southbank,2040,Male,Age 40-44,1796
Southbank,2041,Female,Age 20-24,2768
Southbank,2041,Female,Age 35-39,2226
Southbank,2041,Male,Age 65-69,347
Southbank,2042,Female,Age 10-14,385
Southbank,2042,Female,Age 55-59,533
Southbank,2042,Female,Age 85+,296
Southbank,2042,Male,Age 20-24,2602
Southbank,2042,Male,Age 60-64,345
Southbank,2043,Female,Age 25-29,4569
Southbank,2043,Female,Age 35-39,2094
Southbank,2043,Female,Age 75-79,264
Southbank,2043,Male,Age 10-14,221
Southbank,2043,Male,Age 35-39,2713
Southbank,2043,Male,Age 55-59,680
West Melbourne (Industrial),2023,Female,Age 55-59,0
West Melbourne (Industrial),2023,Female,Age 60-64,0
West Melbourne (Industrial),2023,Female,Age 65-69,0
West Melbourne (Industrial),2023,Male,Age 25-29,0
West Melbourne (Industrial),2023,Male,Age 60-64,0
West Melbourne (Industrial),2023,Male,Age 70-74,0
West Melbourne (Industrial),2024,Female,Age 20-24,0
West Melbourne (Industrial),2024,Female,Age 5-9,0
West Melbourne (Industrial),2024,Female,Age 75-79,0
West Melbourne (Industrial),2024,Male,Age 20-24,0
West Melbourne (Industrial),2024,Male,Age 30-34,0
West Melbourne (Industrial),2025,Female,Age 5-9,0
West Melbourne (Industrial),2025,Male,Age 30-34,0
West Melbourne (Industrial),2025,Male,Age 45-49,0
West Melbourne (Industrial),2026,Female,Age 5-9,0
West Melbourne (Industrial),2026,Male,Age 50-54,0
West Melbourne (Industrial),2027,Female,Age 20-24,0
West Melbourne (Industrial),2027,Female,Age 45-49,0
West Melbourne (Industrial),2027,Female,Age 85+,0
West Melbourne (Industrial),2027,Male,Age 35-39,0
West Melbourne (Industrial),2027,Male,Age 75-79,0
West Melbourne (Industrial),2028,Female,Age 15-19,0
West Melbourne (Industrial),2028,Female,Age 25-29,0
West Melbourne (Industrial),2029,Female,Age 0-4,0
West Melbourne (Industrial),2029,Female,Age 40-44,0
West Melbourne (Industrial),2029,Female,Age 50-54,0
West Melbourne (Industrial),2030,Female,Age 0-4,0
West Melbourne (Industrial),2030,Female,Age 25-29,0
West Melbourne (Industrial),2031,Female,Age 15-19,0
West Melbourne (Industrial),2031,Female,Age 55-59,0
West Melbourne (Industrial),2031,Female,Age 60-64,0
West Melbourne (Industrial),2031,Female,Age 75-79,0
West Melbourne (Industrial),2031,Male,Age 65-69,0
West Melbourne (Industrial),2032,Female,Age 40-44,0
West Melbourne (Industrial),2032,Female,Age 5-9,0
West Melbourne (Industrial),2032,Female,Age 55-59,0
West Melbourne (Industrial),2032,Female,Age 70-74,0
West Melbourne (Industrial),2032,Male,Age 55-59,0
West Melbourne (Industrial),2033,Female,Age 25-29,0
West Melbourne (Industrial),2033,Female,Age 50-54,0
West Melbourne (Industrial),2033,Male,Age 5-9,0
West Melbourne (Industrial),2033,Male,Age 50-54,0
West Melbourne (Industrial),2034,Female,Age 30-34,0
West Melbourne (Industrial),2034,Female,Age 40-44,0
West Melbourne (Industrial),2034,Female,Age 45-49,0
West Melbourne (Industrial),2034,Female,Age 65-69,0
West Melbourne (Industrial),2034,Male,Age 10-14,0
West Melbourne (Industrial),2034,Male,Age 5-9,0
West Melbourne (Industrial),2034,Male,Age 70-74,0
West Melbourne (Industrial),2035,Male,Age 15-19,0
West Melbourne (Industrial),2036,Female,Age 40-44,0
West Melbourne (Industrial),2036,Female,Age 50-54,0
West Melbourne (Industrial),2036,Female,Age 55-59,0
West Melbourne (Industrial),2036,Female,Age 60-64,0
West Melbourne (Industrial),2036,Male,Age 0-4,0
West Melbourne (Industrial),2036,Male,Age 10-14,0
West Melbourne (Industrial),2036,Male,Age 40-44,0
West Melbourne (Industrial),2036,Male,Age 65-69,0
West Melbourne (Industrial),2037,Female,Age 10-14,0
West Melbourne (Industrial),2037,Female,Age 20-24,0
West Melbourne (Industrial),2037,Female,Age 35-39,0
West Melbourne (Industrial),2037,Female,Age 40-44,0
West Melbourne (Industrial),2037,Female,Age 55-59,0
West Melbourne (Industrial),2037,Female,Age 80-84,0
West Melbourne (Industrial),2037,Male,Age 20-24,0
West Melbourne (Industrial),2037,Male,Age 35-39,0
West Melbourne (Industrial),2037,Male,Age 50-54,0
West Melbourne (Industrial),2038,Female,Age 15-19,0
West Melbourne (Industrial),2038,Female,Age 25-29,0
West Melbourne (Industrial),2038,Male,Age 15-19,0
West Melbourne (Industrial),2038,Male,Age 65-69,0
West Melbourne (Industrial),2039,Female,Age 0-4,0
West Melbourne (Industrial),2039,Female,Age 15-19,0
West Melbourne (Industrial),2039,Female,Age 55-59,0
West Melbourne (Industrial),2039,Female,Age 80-84,0
West Melbourne (Industrial),2040,Male,Age 30-34,0
West Melbourne (Industrial),2040,Male,Age 55-59,0
West Melbourne (Industrial),2040,Male,Age 85+,0
West Melbourne (Industrial),2041,Female,Age 0-4,0
West Melbourne (Industrial),2041,Female,Age 25-29,0
West Melbourne (Industrial),2041,Female,Age 40-44,0
West Melbourne (Industrial),2041,Female,Age 80-84,0
West Melbourne (Industrial),2041,Male,Age 15-19,0
West Melbourne (Industrial),2041,Male,Age 30-34,0
West Melbourne (Industrial),2041,Male,Age 65-69,0
West Melbourne (Industrial),2042,Female,Age 10-14,0
West Melbourne (Industrial),2042,Female,Age 20-24,0
West Melbourne (Industrial),2042,Female,Age 25-29,0
West Melbourne (Industrial),2042,Male,Age 5-9,0
West Melbourne (Industrial),2042,Male,Age 75-79,0
West Melbourne (Industrial),2042,Male,Age 80-84,0
West Melbourne (Industrial),2043,Female,Age 15-19,0
West Melbourne (Industrial),2043,Female,Age 70-74,0
West Melbourne (Industrial),2043,Male,Age 25-29,0
West Melbourne (Industrial),2043,Male,Age 35-39,0
West Melbourne (Industrial),2043,Male,Age 40-44,0
West Melbourne (Industrial),2043,Male,Age 45-49,0
West Melbourne (Industrial),2043,Male,Age 55-59,0
West Melbourne (Residential),2023,Female,Age 45-49,203
West Melbourne (Residential),2023,Male,Age 50-54,186
West Melbourne (Residential),2023,Male,Age 80-84,0
West Melbourne (Residential),2024,Female,Age 15-19,130
West Melbourne (Residential),2024,Female,Age 70-74,37
West Melbourne (Residential),2024,Male,Age 60-64,69
West Melbourne (Residential),2024,Male,Age 80-84,0
West Melbourne (Residential),2025,Male,Age 30-34,1078
West Melbourne (Residential),2025,Male,Age 70-74,78
West Melbourne (Residential),2025,Male,Age 85+,6
West Melbourne (Residential),2026,Female,Age 60-64,93
West Melbourne (Residential),2026,Female,Age 70-74,33
West Melbourne (Residential),2026,Male,Age 10-14,98
West Melbourne (Residential),2026,Male,Age 5-9,78
West Melbourne (Residential),2026,Male,Age 55-59,101
West Melbourne (Residential),2026,Male,Age 65-69,28
West Melbourne (Residential),2027,Female,Age 25-29,1310
West Melbourne (Residential),2027,Female,Age 85+,11
West Melbourne (Residential),2027,Male,Age 85+,6
West Melbourne (Residential),2028,Female,Age 75-79,14
West Melbourne (Residential),2028,Male,Age 0-4,262
West Melbourne (Residential),2028,Male,Age 20-24,650
West Melbourne (Residential),2028,Male,Age 40-44,530
West Melbourne (Residential),2028,Male,Age 5-9,84
West Melbourne (Residential),2029,Female,Age 80-84,10
West Melbourne (Residential),2029,Male,Age 55-59,105
West Melbourne (Residential),2030,Male,Age 65-69,31
West Melbourne (Residential),2031,Female,Age 80-84,14
West Melbourne (Residential),2031,Female,Age 85+,14
West Melbourne (Residential),2031,Male,Age 35-39,644
West Melbourne (Residential),2032,Female,Age 65-69,84
West Melbourne (Residential),2032,Female,Age 75-79,18
West Melbourne (Residential),2032,Male,Age 45-49,288
West Melbourne (Residential),2032,Male,Age 85+,8
West Melbourne (Residential),2033,Female,Age 65-69,88
West Melbourne (Residential),2033,Female,Age 70-74,46
West Melbourne (Residential),2033,Male,Age 70-74,93
West Melbourne (Residential),2034,Female,Age 0-4,266
West Melbourne (Residential),2034,Female,Age 40-44,508
West Melbourne (Residential),2034,Female,Age 70-74,49
West Melbourne (Residential),2034,Female,Age 80-84,19
West Melbourne (Residential),2035,Female,Age 50-54,136
West Melbourne (Residential),2035,Female,Age 75-79,27
West Melbourne (Residential),2035,Female,Age 85+,18
West Melbourne (Residential),2035,Male,Age 20-24,832
West Melbourne (Residential),2036,Female,Age 25-29,1702
West Melbourne (Residential),2036,Male,Age 70-74,98
West Melbourne (Residential),2036,Male,Age 80-84,10
West Melbourne (Residential),2037,Female,Age 20-24,950
West Melbourne (Residential),2037,Male,Age 5-9,197
West Melbourne (Residential),2038,Female,Age 0-4,308
West Melbourne (Residential),2038,Female,Age 15-19,181
West Melbourne (Residential),2038,Female,Age 5-9,374
West Melbourne (Residential),2038,Female,Age 65-69,101
West Melbourne (Residential),2038,Male,Age 85+,13
West Melbourne (Residential),2039,Female,Age 45-49,442
West Melbourne (Residential),2039,Female,Age 5-9,386
West Melbourne (Residential),2039,Male,Age 5-9,212
West Melbourne (Residential),2040,Female,Age 10-14,243
West Melbourne (Residential),2040,Female,Age 15-19,199
West Melbourne (Residential),2040,Female,Age 20-24,966
West Melbourne (Residential),2040,Female,Age 40-44,545
West Melbourne (Residential),2041,Female,Age 10-14,246
West Melbourne (Residential),2041,Male,Age 25-29,1960
West Melbourne (Residential),2041,Male,Age 45-49,466
West Melbourne (Residential),2041,Male,Age 5-9,214
West Melbourne (Residential),2042,Female,Age 50-54,251
West Melbourne (Residential),2042,Female,Age 70-74,48
West Melbourne (Residential),2042,Male,Age 30-34,1622
West Melbourne (Residential),2042,Male,Age 65-69,38
West Melbourne (Residential),2043,Female,Age 35-39,924
West Melbourne (Residential),2043,Male,Age 55-59,148
City of Melbourne,2031,Female,Age 60-64,2637
City of Melbourne,2027,Male,Age 40-44,6694
City of Melbourne,2035,Male,Age 65-69,2174
City of Melbourne,2033,Female,Age 85+,1273
City of Melbourne,2025,Female,Age 60-64,2478
City of Melbourne,2043,Male,Age 85+,1069
City of Melbourne,2031,Female,Age 45-49,4444
City of Melbourne,2040,Female,Age 80-84,1639
City of Melbourne,2023,Female,Age 85+,868
City of Melbourne,2032,Female,Age 75-79,1653
City of Melbourne,2037,Female,Age 15-19,6620
City of Melbourne,2024,Male,Age 0-4,2738
City of Melbourne,2030,Male,Age 30-34,17044
City of Melbourne,2025,Male,Age 10-14,1447
City of Melbourne,2026,Male,Age 65-69,2098
Kensington,2037,Male,Age 45-49,747
Kensington,2038,Female,Age 20-24,428
Kensington,2038,Female,Age 75-79,144
Kensington,2038,Male,Age 50-54,267
Kensington,2038,Male,Age 75-79,172
Kensington,2039,Female,Age 10-14,366
Kensington,2039,Female,Age 45-49,731
Kensington,2040,Female,Age 80-84,187
Kensington,2040,Male,Age 20-24,421
Kensington,2040,Male,Age 5-9,889
Kensington,2041,Female,Age 70-74,185
Kensington,2041,Male,Age 80-84,123
Kensington,2041,Male,Age 85+,65
Kensington,2042,Female,Age 45-49,726
Kensington,2042,Female,Age 75-79,136
Kensington,2043,Female,Age 15-19,195
Kensington,2043,Male,Age 85+,68
Melbourne (CBD),2023,Female,Age 15-19,1872
Melbourne (CBD),2024,Female,Age 20-24,8274
Melbourne (CBD),2024,Male,Age 30-34,4457
Melbourne (CBD),2024,Male,Age 5-9,232
Melbourne (CBD),2024,Male,Age 75-79,208
Melbourne (CBD),2026,Female,Age 50-54,687
Melbourne (CBD),2026,Female,Age 60-64,422
Melbourne (CBD),2026,Male,Age 35-39,2983
Melbourne (CBD),2026,Male,Age 65-69,358
Melbourne (CBD),2026,Male,Age 70-74,289
Melbourne (CBD),2027,Female,Age 40-44,1385
Melbourne (CBD),2028,Female,Age 55-59,592
Melbourne (CBD),2028,Male,Age 25-29,7634
Melbourne (CBD),2030,Female,Age 35-39,2477
Melbourne (CBD),2030,Female,Age 45-49,1048
Melbourne (CBD),2031,Female,Age 25-29,8442
Melbourne (CBD),2031,Female,Age 70-74,303
Melbourne (CBD),2033,Female,Age 10-14,144
Melbourne (CBD),2033,Female,Age 15-19,2451
Melbourne (CBD),2034,Female,Age 75-79,244
Melbourne (CBD),2034,Male,Age 20-24,7874
Melbourne (CBD),2034,Male,Age 35-39,3490
Melbourne (CBD),2034,Male,Age 80-84,265
Melbourne (CBD),2034,Male,Age 85+,162
Melbourne (CBD),2035,Male,Age 60-64,495
Melbourne (CBD),2036,Male,Age 15-19,1873
Melbourne (CBD),2037,Female,Age 35-39,2858
Melbourne (CBD),2037,Male,Age 5-9,582
Melbourne (CBD),2039,Female,Age 65-69,297
Melbourne (CBD),2040,Male,Age 10-14,410
Melbourne (CBD),2040,Male,Age 25-29,9390
Melbourne (CBD),2040,Male,Age 55-59,596
Melbourne (CBD),2040,Male,Age 65-69,410
Melbourne (CBD),2041,Male,Age 25-29,9428
Melbourne (Remainder),2023,Male,Age 50-54,72
Melbourne (Remainder),2023,Male,Age 55-59,68
Melbourne (Remainder),2023,Male,Age 85+,52
Melbourne (Remainder),2024,Female,Age 85+,65
Melbourne (Remainder),2024,Male,Age 0-4,21
Melbourne (Remainder),2024,Male,Age 75-79,66
Melbourne (Remainder),2025,Female,Age 35-39,182
Melbourne (Remainder),2025,Male,Age 25-29,195
Melbourne (Remainder),2025,Male,Age 65-69,132
Melbourne (Remainder),2026,Female,Age 20-24,106
Melbourne (Remainder),2028,Female,Age 50-54,73
Melbourne (Remainder),2028,Male,Age 20-24,91
Melbourne (Remainder),2028,Male,Age 25-29,211
Melbourne (Remainder),2029,Male,Age 20-24,93
Melbourne (Remainder),2031,Female,Age 10-14,14
Melbourne (Remainder),2031,Female,Age 15-19,32
Melbourne (Remainder),2031,Female,Age 20-24,106
Melbourne (Remainder),2032,Female,Age 35-39,219
Melbourne (Remainder),2032,Female,Age 85+,81
Melbourne (Remainder),2032,Male,Age 0-4,35
Melbourne (Remainder),2036,Male,Age 40-44,200
Melbourne (Remainder),2037,Male,Age 15-19,30
Melbourne (Remainder),2038,Female,Age 30-34,284
Melbourne (Remainder),2038,Female,Age 75-79,195
Melbourne (Remainder),2038,Male,Age 30-34,268
Melbourne (Remainder),2041,Male,Age 40-44,198
Melbourne (Remainder),2042,Female,Age 70-74,80
Melbourne (Remainder),2042,Male,Age 15-19,42
Melbourne (Remainder),2042,Male,Age 70-74,91
Melbourne (Remainder),2043,Female,Age 0-4,81
Melbourne (Remainder),2043,Female,Age 15-19,44
Melbourne (Remainder),2043,Female,Age 65-69,87
Melbourne (Remainder),2043,Female,Age 85+,115
Melbourne (Remainder),2043,Male,Age 5-9,35
North Melbourne,2023,Male,Age 5-9,313
North Melbourne,2040,Female,Age 20-24,2214
North Melbourne,2041,Female,Age 65-69,328
North Melbourne,2041,Female,Age 75-79,290
North Melbourne,2041,Male,Age 15-19,593
North Melbourne,2041,Male,Age 85+,97
North Melbourne,2042,Female,Age 15-19,825
North Melbourne,2042,Female,Age 20-24,2243
North Melbourne,2043,Female,Age 25-29,2694
North Melbourne,2043,Female,Age 35-39,1517
North Melbourne,2043,Male,Age 35-39,1652
Parkville,2023,Male,Age 0-4,150
Parkville,2023,Male,Age 85+,53
Parkville,2024,Female,Age 45-49,126
Parkville,2024,Female,Age 55-59,110
Parkville,2026,Female,Age 85+,133
Parkville,2026,Male,Age 10-14,117
Parkville,2026,Male,Age 40-44,154
Parkville,2026,Male,Age 45-49,135
Parkville,2027,Female,Age 5-9,83
Parkville,2027,Male,Age 25-29,726
Parkville,2031,Male,Age 85+,67
Parkville,2032,Female,Age 25-29,844
Parkville,2032,Female,Age 60-64,109
Parkville,2032,Male,Age 80-84,79
Parkville,2032,Male,Age 85+,69
Parkville,2033,Female,Age 25-29,828
Parkville,2033,Male,Age 70-74,108
Parkville,2034,Female,Age 10-14,140
Parkville,2034,Male,Age 5-9,206
Parkville,2034,Male,Age 60-64,112
Parkville,2034,Male,Age 75-79,142
Parkville,2035,Female,Age 65-69,57
Parkville,2036,Male,Age 65-69,111
Parkville,2037,Female,Age 30-34,572
Parkville,2037,Female,Age 60-64,99
Parkville,2037,Male,Age 25-29,831
Parkville,2037,Male,Age 85+,82
Parkville,2038,Male,Age 25-29,837
Parkville,2038,Male,Age 40-44,224
Parkville,2038,Male,Age 55-59,105
Parkville,2039,Female,Age 60-64,101
Parkville,2039,Female,Age 75-79,129
Parkville,2039,Female,Age 80-84,144
Parkville,2039,Male,Age 45-49,188
Parkville,2040,Female,Age 10-14,201
Parkville,2040,Male,Age 10-14,207
Parkville,2040,Male,Age 55-59,95
Parkville,2041,Female,Age 10-14,202
Parkville,2041,Female,Age 35-39,470
Parkville,2041,Female,Age 55-59,93
Parkville,2042,Female,Age 60-64,94
Parkville,2042,Female,Age 80-84,145
Parkville,2042,Male,Age 25-29,817
Parkville,2042,Male,Age 35-39,476
Parkville,2042,Male,Age 45-49,188
Parkville,2043,Male,Age 30-34,581
Port Melbourne,2023,Female,Age 55-59,0
Port Melbourne,2024,Female,Age 5-9,0
Port Melbourne,2024,Female,Age 50-54,0
Port Melbourne,2024,Female,Age 80-84,0
Port Melbourne,2024,Male,Age 40-44,0
Port Melbourne,2025,Female,Age 10-14,0
Port Melbourne,2025,Female,Age 30-34,1
Port Melbourne,2025,Female,Age 45-49,0
Port Melbourne,2025,Female,Age 5-9,0
Port Melbourne,2025,Male,Age 5-9,0
Port Melbourne,2026,Female,Age 5-9,0
Port Melbourne,2026,Female,Age 55-59,0
Port Melbourne,2027,Male,Age 0-4,1
Port Melbourne,2028,Female,Age 55-59,2
Port Melbourne,2028,Male,Age 35-39,2
Port Melbourne,2029,Female,Age 10-14,2
Port Melbourne,2029,Male,Age 85+,1
Port Melbourne,2030,Male,Age 65-69,3
Port Melbourne,2031,Female,Age 40-44,5
Port Melbourne,2031,Male,Age 10-14,3
Port Melbourne,2032,Female,Age 85+,2
Port Melbourne,2032,Male,Age 55-59,4
Port Melbourne,2033,Female,Age 80-84,5
Port Melbourne,2033,Male,Age 40-44,6
Port Melbourne,2034,Female,Age 0-4,8
Port Melbourne,2034,Female,Age 75-79,8
Port Melbourne,2035,Male,Age 40-44,13
Port Melbourne,2036,Female,Age 60-64,12
Port Melbourne,2036,Male,Age 15-19,12
Port Melbourne,2036,Male,Age 35-39,14
Port Melbourne,2037,Male,Age 35-39,17
Port Melbourne,2038,Female,Age 30-34,20
Port Melbourne,2038,Male,Age 10-14,33
Port Melbourne,2039,Male,Age 35-39,27
Port Melbourne,2039,Male,Age 55-59,19
Port Melbourne,2040,Female,Age 60-64,26
Port Melbourne,2040,Female,Age 70-74,26
Port Melbourne,2041,Male,Age 0-4,45
Port Melbourne,2041,Male,Age 60-64,31
Port Melbourne,2041,Male,Age 70-74,31
Port Melbourne,2042,Female,Age 75-79,41
Port Melbourne,2042,Male,Age 85+,11
Port Melbourne,2043,Female,Age 25-29,51
Port Melbourne,2043,Female,Age 45-49,66
South Yarra,2023,Female,Age 0-4,52
South Yarra,2023,Female,Age 30-34,304
South Yarra,2024,Female,Age 45-49,158
South Yarra,2024,Male,Age 0-4,56
South Yarra,2025,Female,Age 85+,52
South Yarra,2025,Male,Age 0-4,60
South Yarra,2025,Male,Age 30-34,354
South Yarra,2026,Female,Age 35-39,283
South Yarra,2026,Female,Age 45-49,173
South Yarra,2026,Male,Age 75-79,122
South Yarra,2027,Female,Age 25-29,349
South Yarra,2027,Male,Age 20-24,92
South Yarra,2027,Male,Age 55-59,110
South Yarra,2028,Male,Age 5-9,87
South Yarra,2029,Female,Age 5-9,72
South Yarra,2029,Female,Age 65-69,133
South Yarra,2029,Male,Age 45-49,129
South Yarra,2029,Male,Age 75-79,141
South Yarra,2030,Male,Age 0-4,88
South Yarra,2030,Male,Age 25-29,368
South Yarra,2030,Male,Age 85+,32
South Yarra,2031,Female,Age 35-39,315
South Yarra,2031,Male,Age 35-39,266
South Yarra,2031,Male,Age 5-9,125
South Yarra,2032,Male,Age 15-19,78
South Yarra,2033,Female,Age 15-19,63
South Yarra,2033,Female,Age 5-9,104
South Yarra,2033,Female,Age 50-54,99
South Yarra,2034,Female,Age 85+,70
South Yarra,2034,Male,Age 25-29,369
South Yarra,2035,Female,Age 70-74,189
South Yarra,2035,Male,Age 70-74,147
South Yarra,2036,Female,Age 40-44,152
South Yarra,2037,Male,Age 45-49,191
South Yarra,2037,Male,Age 55-59,109
South Yarra,2037,Male,Age 65-69,115
South Yarra,2038,Female,Age 10-14,98
South Yarra,2038,Male,Age 50-54,86
South Yarra,2038,Male,Age 85+,40
South Yarra,2039,Male,Age 15-19,81
South Yarra,2039,Male,Age 85+,41
South Yarra,2040,Male,Age 0-4,100
South Yarra,2041,Female,Age 70-74,157
South Yarra,2041,Male,Age 35-39,288
South Yarra,2042,Female,Age 15-19,71
South Yarra,2042,Female,Age 20-24,151
South Yarra,2043,Male,Age 15-19,94
South Yarra,2043,Male,Age 20-24,100
Southbank,2023,Male,Age 85+,69
Southbank,2024,Female,Age 0-4,367
Southbank,2024,Male,Age 80-84,104
Southbank,2025,Female,Age 0-4,409
Southbank,2025,Male,Age 65-69,327
Southbank,2026,Female,Age 10-14,147
Southbank,2026,Male,Age 25-29,3445
Southbank,2027,Female,Age 25-29,3521
Southbank,2027,Male,Age 45-49,744
Southbank,2027,Male,Age 85+,80
Southbank,2028,Male,Age 20-24,2169
Southbank,2028,Male,Age 5-9,175
Southbank,2029,Female,Age 70-74,231
Southbank,2029,Female,Age 85+,169
Southbank,2030,Female,Age 35-39,1853
Southbank,2030,Male,Age 30-34,3341
Southbank,2030,Male,Age 35-39,2404
