date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 20:00:00,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,48.0,57.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 22:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,54.0,56.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,41.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 02:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,34.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 05:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,36.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 09:00:00,23.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,47.0,61.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 10:00:00,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,58.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 12:00:00,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,42.0,47.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 14:00:00,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,52.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 19:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,47.0,51.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 23:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,44.0,46.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 01:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,42.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,43.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 07:00:00,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,62.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 08:00:00,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,55.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 10:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,46.0,54.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 11:00:00,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,60.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 13:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,56.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 14:00:00,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,56.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 18:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,51.0,71.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 21:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,45.0,50.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 01:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,43.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,38.0,39.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,49.0,50.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 05:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,40.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 07:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,40.0,44.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 13:00:00,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,41.0,45.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 15:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,44.0,51.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 19:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,46.0,48.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 20:00:00,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,47.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 22:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,38.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 00:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,67.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 03:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,44.0,45.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 09:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,41.0,47.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 14:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,49.0,51.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 15:00:00,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,46.0,62.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 16:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,46.0,59.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 17:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,48.0,52.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 06:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,52.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 07:00:00,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,48.0,62.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 08:00:00,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,57.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 09:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0,66.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 10:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,52.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 13:00:00,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,51.0,56.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,E,1900-01-01 23:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,55.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 00:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,68.0,76.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,43.0,44.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 14:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,47.0,48.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 18:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,35.0,49.0,53.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 19:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,50.0,53.0,21212
2015-11-24,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 22:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,51.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,35.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 01:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 05:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 09:00:00,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,43.0,54.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 10:00:00,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,46.0,50.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 11:00:00,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,49.0,57.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 14:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,60.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 15:00:00,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,42.0,52.0,58.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 16:00:00,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,55.0,67.0,21212
2015-11-25,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 23:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,31.0,34.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 01:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,20.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 04:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,17.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 06:00:00,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,42.0,90.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 10:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,40.0,46.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 11:00:00,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,46.0,47.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 13:00:00,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,53.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 16:00:00,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,52.0,69.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 19:00:00,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,48.0,57.0,21212
2015-11-26,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 23:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,43.0,49.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 00:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,42.0,45.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 05:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,51.0,52.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 06:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,56.0,64.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 12:00:00,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,45.0,52.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 13:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,47.0,51.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 14:00:00,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,53.0,56.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 15:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,50.0,54.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 18:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,45.0,58.0,21212
2015-11-27,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 19:00:00,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,44.0,54.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 00:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,35.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 05:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 06:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,32.0,50.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 07:00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,41.0,49.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 09:00:00,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,40.0,43.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 10:00:00,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,44.0,53.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 13:00:00,27.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,37.0,43.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 18:00:00,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,44.0,59.0,21212
2015-11-28,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 20:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,38.0,45.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,54.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 21:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,37.0,43.0,21212
2015-11-29,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 23:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,40.0,41.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 09:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,44.0,55.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 11:00:00,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,43.0,48.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 14:00:00,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,47.0,61.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 16:00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,48.0,53.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 18:00:00,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,43.0,57.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 20:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,48.0,51.0,21212
2015-11-30,Canning Street,West of Shands Lane,North Melbourne,50,W,1900-01-01 23:00:00,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,41.0,43.0,21212
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 01:00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,49.0,50.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 07:00:00,40.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,47.0,56.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 12:00:00,132.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,34.0,43.0,65.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 14:00:00,124.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,37.0,46.0,58.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 15:00:00,108.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,39.0,48.0,61.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 17:00:00,188.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,27.0,34.0,45.0,61.0,20518
2015-05-28,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 21:00:00,67.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,41.0,49.0,64.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 04:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,41.0,45.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 05:00:00,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,40.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 06:00:00,27.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,47.0,51.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 11:00:00,105.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,35.0,45.0,59.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 14:00:00,118.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,36.0,45.0,54.0,20518
2015-05-29,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 20:00:00,81.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,34.0,44.0,61.0,20518
2015-05-30,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 09:00:00,56.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,46.0,58.0,20518
2015-05-30,Cardigan Street,Between Elgin Street and Palmerston Street,Carlton,50,N,1900-01-01 11:00:00,123.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,32.0,42.0,55.0,20518
