DateTime,Time,Temperature,Weather,Wind Speed,Humidity,Barometer,Visibility
2020-09-08,3,17,Clear,35.0,73.0,30.07,10.0
2020-09-08,4,16,Clear,39.0,77.0,30.04,10.0
2020-09-08,5,16,Clear,33.0,77.0,30.09,10.0
2020-09-08,7,16,Sunny,37.0,77.0,30.09,10.0
2020-09-08,8,17,Partly sunny,35.0,73.0,30.12,10.0
2020-09-08,9,17,Broken clouds,32.0,73.0,30.15,10.0
2020-09-08,10,17,Partly sunny,22.0,73.0,30.15,10.0
2020-09-08,11,18,Scattered showers,20.0,68.0,30.18,10.0
2020-09-08,12,18,Sprinkles,18.0,60.0,30.15,10.0
2020-09-08,13,17,Sprinkles,23.0,73.0,30.12,10.0
2020-09-08,14,17,Broken clouds,8.0,73.0,30.18,10.0
2020-09-08,15,17,Partly sunny,8.0,73.0,30.21,10.0
2020-09-08,16,16,Partly sunny,10.0,72.0,30.21,10.0
2020-09-08,17,15,Broken clouds,12.0,72.0,30.27,10.0
2020-09-08,18,14,Partly sunny,7.0,77.0,30.27,10.0
2020-09-08,19,13,Passing clouds,10.0,77.0,30.3,10.0
2020-09-08,20,11,Passing clouds,7.0,82.0,30.36,10.0
2020-09-08,21,11,Passing clouds,5.0,82.0,30.36,10.0
2020-09-08,22,10,Passing clouds,2.0,88.0,30.39,10.0
2020-09-08,23,9,Passing clouds,0.0,94.0,30.39,10.0
2020-09-09,0,9,Passing clouds,7.0,87.0,30.39,10.0
2020-09-09,1,8,Clear,6.0,93.0,30.39,10.0
2020-09-09,2,8,Clear,6.0,93.0,30.39,10.0
2020-09-09,3,7,Passing clouds,6.0,93.0,30.39,10.0
2020-09-09,4,7,Partly cloudy,6.0,93.0,30.39,10.0
2020-09-09,5,6,Partly cloudy,5.0,100.0,30.39,10.0
2020-09-09,6,7,Passing clouds,6.0,93.0,30.42,10.0
2020-09-09,7,7,Partly sunny,5.0,93.0,30.42,10.0
2020-09-09,8,9,Partly sunny,6.0,87.0,30.42,10.0
2020-09-09,9,11,Partly sunny,6.0,82.0,30.42,10.0
2020-09-09,10,12,Partly sunny,13.0,58.0,30.42,10.0
2020-09-09,11,13,Partly sunny,14.0,55.0,30.42,10.0
2020-09-09,12,13,Scattered clouds,13.0,55.0,30.42,10.0
2020-09-09,13,13,Scattered clouds,15.0,59.0,30.39,10.0
2020-09-09,14,14,Partly sunny,15.0,55.0,30.36,10.0
2020-09-09,15,14,Partly sunny,17.0,51.0,30.36,10.0
2020-09-09,16,13,Partly sunny,16.0,59.0,30.33,10.0
2020-09-09,17,12,Partly sunny,16.0,63.0,30.36,10.0
2020-09-09,18,11,Scattered clouds,15.0,67.0,30.36,10.0
2020-09-09,19,9,Passing clouds,10.0,76.0,30.36,10.0
2020-09-09,20,9,Passing clouds,12.0,76.0,30.39,10.0
2020-09-09,21,9,Passing clouds,8.0,76.0,30.39,10.0
2020-09-09,22,8,Passing clouds,10.0,87.0,30.36,10.0
2020-09-09,23,8,Passing clouds,8.0,87.0,30.36,10.0
2020-09-10,0,9,Passing clouds,5.0,87.0,30.36,10.0
2020-09-10,1,5,Passing clouds,5.0,93.0,30.36,10.0
2020-09-10,2,5,Passing clouds,5.0,93.0,30.33,10.0
2020-09-10,3,6,Passing clouds,6.0,100.0,30.3,10.0
2020-09-10,4,7,Passing clouds,6.0,93.0,30.3,10.0
2020-09-10,5,6,Passing clouds,6.0,93.0,30.3,10.0
2020-09-10,6,6,Passing clouds,5.0,93.0,30.3,10.0
2020-09-10,7,6,Passing clouds,6.0,93.0,30.33,10.0
2020-09-10,8,9,Passing clouds,5.0,82.0,30.36,10.0
2020-09-10,9,10,Passing clouds,5.0,76.0,30.36,10.0
2020-09-10,10,13,Passing clouds,7.0,67.0,30.33,10.0
2020-09-10,11,17,Passing clouds,10.0,59.0,30.3,10.0
2020-09-10,12,19,Passing clouds,17.0,49.0,30.3,10.0
2020-09-10,13,19,Passing clouds,14.0,49.0,30.27,10.0
2020-09-10,14,20,Passing clouds,16.0,46.0,30.24,10.0
2020-09-10,15,20,Passing clouds,13.0,46.0,30.24,10.0
2020-09-10,16,20,Passing clouds,16.0,46.0,30.24,10.0
2020-09-10,17,19,Passing clouds,12.0,49.0,30.24,10.0
2020-09-10,18,15,Passing clouds,8.0,68.0,30.27,10.0
2020-09-10,19,15,Passing clouds,9.0,68.0,30.27,10.0
2020-09-10,20,13,Passing clouds,10.0,72.0,30.3,10.0
2020-09-10,21,11,Passing clouds,6.0,82.0,30.3,10.0
2020-09-10,22,11,Clear,8.0,82.0,30.3,10.0
2020-09-10,23,12,Clear,12.0,77.0,30.27,10.0
2020-09-11,0,7,Clear,21.0,77.0,30.27,10.0
2020-09-11,1,12,Clear,20.0,77.0,30.3,10.0
2020-09-11,2,12,Clear,24.0,72.0,30.27,10.0
2020-09-11,3,12,Clear,18.0,67.0,30.27,10.0
2020-09-11,4,12,Clear,24.0,63.0,30.27,10.0
2020-09-11,5,11,Clear,22.0,67.0,30.3,10.0
2020-09-11,6,10,Clear,21.0,71.0,30.33,10.0
2020-09-11,7,10,Passing clouds,21.0,71.0,30.36,10.0
2020-09-11,8,11,Passing clouds,24.0,67.0,30.36,10.0
2020-09-11,9,13,Sunny,25.0,59.0,30.33,10.0
2020-09-11,10,15,Sunny,28.0,51.0,30.33,10.0
2020-09-11,11,16,Scattered clouds,26.0,52.0,30.3,10.0
2020-09-11,12,18,Partly sunny,26.0,49.0,30.27,10.0
2020-09-11,13,18,Partly sunny,23.0,46.0,30.27,10.0
2020-09-11,14,18,Partly sunny,17.0,46.0,30.27,10.0
2020-09-11,15,18,Broken clouds,23.0,43.0,30.24,10.0
2020-09-11,16,19,Sunny,24.0,40.0,30.24,10.0
2020-09-11,17,18,Partly sunny,16.0,49.0,30.27,10.0
2020-09-11,18,16,Partly sunny,14.0,55.0,30.24,10.0
2020-09-11,19,16,Partly cloudy,17.0,55.0,30.24,10.0
2020-09-11,20,15,Passing clouds,23.0,63.0,30.21,10.0
2020-09-11,21,15,Clear,22.0,68.0,30.21,10.0
2020-09-11,23,16,Sprinkles,17.0,52.0,30.27,10.0
2020-09-12,0,13,Sprinkles,13.0,55.0,30.27,10.0
2020-09-12,1,15,Sprinkles,17.0,59.0,30.24,10.0
2020-09-12,2,14,Clear,25.0,59.0,30.21,10.0
2020-09-12,3,14,Sprinkles,25.0,59.0,30.18,10.0
2020-09-12,4,13,Sprinkles,29.0,72.0,30.15,10.0
2020-09-12,5,14,Rain showers,36.0,59.0,30.12,10.0
2020-09-12,6,14,Scattered showers,33.0,59.0,30.18,10.0
2020-09-12,7,14,Sprinkles,16.0,59.0,30.24,10.0
2020-09-12,8,12,Sprinkles,21.0,77.0,30.27,10.0
2020-09-12,9,12,Light rain,22.0,77.0,30.27,10.0
2020-09-12,10,13,Light rain,18.0,67.0,30.27,10.0
2020-09-12,11,13,Sunny,20.0,67.0,30.24,10.0
2020-09-12,12,13,Sunny,17.0,72.0,30.21,10.0
2020-09-12,13,14,Partly sunny,17.0,67.0,30.18,10.0
2020-09-12,14,14,Sunny,24.0,67.0,30.15,10.0
2020-09-12,15,14,Sprinkles,22.0,72.0,30.09,10.0
2020-09-12,16,14,Sunny,9.0,77.0,30.09,10.0
2020-09-12,17,15,Light rain,10.0,72.0,30.09,10.0
2020-09-12,18,13,Light rain,5.0,88.0,30.09,10.0
2020-09-12,19,13,Light rain,6.0,88.0,30.09,10.0
2020-09-12,20,12,Light rain,0.0,94.0,30.12,10.0
2020-09-12,21,12,Light rain,2.0,94.0,30.12,10.0
2020-09-12,22,12,Rain,0.0,100.0,30.12,5.0
2020-09-12,23,12,Light rain,5.0,100.0,30.15,6.0
2020-09-13,0,15,Sprinkles,13.0,55.0,30.09,6.0
2020-09-13,2,12,Light rain,3.0,100.0,30.09,4.0
2020-09-13,3,12,Light rain,0.0,94.0,30.09,4.0
2020-09-13,4,12,Scattered showers,7.0,100.0,30.07,4.0
2020-09-13,5,11,Clear,0.0,100.0,30.09,10.0
2020-09-13,7,12,Broken clouds,7.0,88.0,30.15,10.0
2020-09-13,8,12,Broken clouds,7.0,94.0,30.18,10.0
2020-09-13,9,11,Partly sunny,13.0,94.0,30.18,10.0
2020-09-13,10,12,Broken clouds,12.0,82.0,30.18,10.0
2020-09-13,11,14,Scattered clouds,13.0,67.0,30.18,10.0
2020-09-13,12,15,Passing clouds,10.0,59.0,30.18,10.0
2020-09-13,13,16,Scattered clouds,9.0,55.0,30.15,10.0
2020-09-13,14,16,Passing clouds,8.0,52.0,30.15,10.0
2020-09-13,15,17,Passing clouds,9.0,42.0,30.15,10.0
2020-09-13,16,17,Passing clouds,10.0,42.0,30.15,10.0
2020-09-13,17,16,Passing clouds,10.0,48.0,30.15,10.0
2020-09-13,18,13,Passing clouds,8.0,59.0,30.18,10.0
2020-09-13,19,12,Passing clouds,6.0,63.0,30.21,10.0
2020-09-13,20,10,Passing clouds,8.0,76.0,30.24,10.0
2020-09-13,21,10,Passing clouds,7.0,71.0,30.24,10.0
2020-09-13,22,9,Passing clouds,3.0,76.0,30.24,10.0
2020-09-13,23,10,Passing clouds,8.0,76.0,30.24,10.0
2020-09-14,0,10,Passing clouds,9.0,76.0,30.24,10.0
2020-09-14,1,8,Passing clouds,9.0,82.0,30.24,10.0
2020-09-14,2,8,Passing clouds,9.0,87.0,30.24,10.0
2020-09-14,3,9,Passing clouds,8.0,82.0,30.24,10.0
2020-09-14,4,9,Passing clouds,6.0,87.0,30.27,10.0
2020-09-14,5,11,Scattered showers,5.0,77.0,30.27,10.0
2020-09-14,6,9,Passing clouds,5.0,94.0,30.3,10.0
2020-09-14,7,9,Passing clouds,7.0,82.0,30.3,10.0
2020-09-14,8,11,Partly sunny,5.0,77.0,30.33,10.0
2020-09-14,9,12,Partly sunny,12.0,72.0,30.36,10.0
2020-09-14,10,13,Broken clouds,17.0,67.0,30.36,10.0
2020-09-14,11,14,Partly sunny,14.0,55.0,30.36,10.0
2020-09-14,12,15,Scattered clouds,13.0,51.0,30.36,10.0
2020-09-14,13,15,Scattered clouds,10.0,48.0,30.36,10.0
2020-09-14,14,16,Passing clouds,12.0,45.0,30.33,10.0
2020-09-14,15,16,Passing clouds,12.0,39.0,30.33,10.0
2020-09-14,16,16,Passing clouds,12.0,45.0,30.33,10.0
2020-09-14,17,15,Passing clouds,10.0,51.0,30.33,10.0
2020-09-14,18,12,Sunny,8.0,67.0,30.33,10.0
2020-09-14,19,11,Clear,8.0,67.0,30.36,10.0
2020-09-14,20,10,Clear,5.0,71.0,30.39,10.0
2020-09-14,21,8,Clear,6.0,82.0,30.39,10.0
2020-09-14,22,7,Clear,8.0,87.0,30.39,10.0
2020-09-14,23,7,Clear,8.0,87.0,30.39,10.0
2020-09-15,0,7,Passing clouds,8.0,87.0,30.39,10.0
2020-09-15,1,7,Passing clouds,7.0,87.0,30.39,10.0
2020-09-15,2,7,Passing clouds,8.0,87.0,30.39,10.0
2020-09-15,3,8,Passing clouds,8.0,93.0,30.36,10.0
2020-09-15,4,9,Overcast,6.0,87.0,30.36,10.0
2020-09-15,5,10,Overcast,6.0,82.0,30.36,10.0
2020-09-15,6,9,Passing clouds,8.0,82.0,30.39,10.0
2020-09-15,7,9,Partly sunny,7.0,87.0,30.39,10.0
2020-09-15,8,11,Partly sunny,6.0,72.0,30.42,10.0
2020-09-15,9,11,Partly sunny,7.0,67.0,30.42,10.0
2020-09-15,10,12,Passing clouds,7.0,63.0,30.42,10.0
2020-09-15,11,13,Passing clouds,6.0,59.0,30.39,10.0
2020-09-15,12,14,Sunny,3.0,59.0,30.39,10.0
2020-09-15,13,15,Sunny,3.0,55.0,30.36,10.0
2020-09-15,14,17,Sunny,5.0,49.0,30.33,10.0
2020-09-15,15,16,Sunny,10.0,55.0,30.3,10.0
2020-09-15,16,16,Sunny,9.0,55.0,30.3,10.0
2020-09-15,17,15,Sunny,6.0,59.0,30.27,10.0
2020-09-15,18,13,Sunny,7.0,72.0,30.27,10.0
2020-09-15,19,12,Clear,6.0,72.0,30.27,10.0
2020-09-15,20,10,Clear,3.0,82.0,30.27,10.0
2020-09-15,21,9,Clear,7.0,87.0,30.27,10.0
2020-09-15,22,8,Clear,7.0,87.0,30.27,10.0
2020-09-15,23,8,Clear,9.0,87.0,30.24,10.0
2020-09-16,0,7,Clear,9.0,93.0,30.21,10.0
2020-09-16,1,7,Clear,12.0,93.0,30.18,10.0
2020-09-16,2,6,Clear,9.0,93.0,30.15,10.0
2020-09-16,3,9,Clear,8.0,76.0,30.12,10.0
2020-09-16,4,10,Clear,13.0,71.0,30.12,10.0
2020-09-16,5,9,Clear,13.0,76.0,30.12,10.0
2020-09-16,6,10,Clear,13.0,71.0,30.12,10.0
2020-09-16,7,10,Sunny,22.0,71.0,30.12,10.0
2020-09-16,8,12,Sunny,21.0,63.0,30.12,10.0
2020-09-16,9,14,Sunny,22.0,59.0,30.12,10.0
2020-09-16,10,16,Sunny,24.0,52.0,30.12,10.0
2020-09-16,11,18,Partly sunny,22.0,49.0,30.09,10.0
2020-09-16,12,19,Partly sunny,22.0,46.0,30.07,10.0
2020-09-16,13,20,Partly sunny,21.0,38.0,30.04,10.0
2020-09-16,14,21,Sunny,17.0,38.0,30.01,10.0
2020-09-16,15,20,Sunny,18.0,43.0,30.01,10.0
2020-09-16,16,20,Sunny,8.0,43.0,30.01,10.0
2020-09-16,17,20,Sunny,10.0,43.0,30.01,10.0
2020-09-16,18,18,Sunny,10.0,49.0,30.01,10.0
2020-09-16,19,16,Clear,9.0,55.0,30.01,10.0
2020-09-16,20,17,Clear,12.0,45.0,30.01,10.0
2020-09-16,21,15,Clear,13.0,55.0,30.04,10.0
2020-09-16,22,15,Clear,16.0,51.0,30.04,10.0
2020-09-16,23,14,Clear,8.0,55.0,30.04,10.0
2020-09-17,0,7,Clear,8.0,88.0,30.07,10.0
2020-09-17,1,11,Partly cloudy,8.0,94.0,30.09,10.0
2020-09-17,2,12,Mostly cloudy,10.0,94.0,30.12,10.0
2020-09-17,3,12,Low clouds,9.0,94.0,30.15,10.0
2020-09-17,4,11,Sprinkles,6.0,94.0,30.12,10.0
2020-09-17,5,11,Passing clouds,0.0,94.0,30.12,10.0
2020-09-17,6,11,Mostly cloudy,6.0,94.0,30.18,10.0
2020-09-17,7,11,Scattered showers,1.0,94.0,30.18,10.0
2020-09-17,8,12,Drizzle,7.0,94.0,30.24,10.0
2020-09-17,9,11,Drizzle,9.0,100.0,30.27,3.0
2020-09-17,10,13,Partly sunny,9.0,82.0,30.27,3.0
2020-09-17,11,14,Partly sunny,12.0,72.0,30.27,3.0
2020-09-17,12,14,Partly sunny,13.0,67.0,30.27,3.0
2020-09-17,13,14,Partly sunny,13.0,72.0,30.27,3.0
2020-09-17,14,14,Partly sunny,15.0,72.0,30.27,3.0
2020-09-17,15,14,Partly sunny,15.0,72.0,30.27,3.0
2020-09-17,16,13,Partly sunny,14.0,77.0,30.3,3.0
2020-09-17,17,13,Partly sunny,14.0,72.0,30.3,3.0
2020-09-17,18,12,Partly sunny,12.0,77.0,30.33,3.0
2020-09-17,19,11,Passing clouds,12.0,82.0,30.33,3.0
2020-09-17,20,11,Passing clouds,9.0,82.0,30.36,3.0
2020-09-17,21,11,Passing clouds,8.0,82.0,30.36,3.0
2020-09-17,22,10,Passing clouds,8.0,94.0,30.36,3.0
2020-09-17,23,11,Passing clouds,7.0,88.0,30.36,3.0
2020-09-18,0,11,Clear,6.0,94.0,30.36,3.0
2020-09-18,1,10,Passing clouds,6.0,94.0,30.36,3.0
2020-09-18,2,10,Passing clouds,6.0,94.0,30.33,3.0
2020-09-18,3,9,Passing clouds,3.0,94.0,30.3,3.0
2020-09-18,4,10,Passing clouds,3.0,94.0,30.3,3.0
2020-09-18,5,9,Passing clouds,3.0,100.0,30.3,3.0
2020-09-18,6,10,Passing clouds,3.0,94.0,30.33,3.0
2020-09-18,7,10,Partly sunny,3.0,94.0,30.33,3.0
2020-09-18,8,11,Partly sunny,7.0,88.0,30.36,3.0
2020-09-18,9,12,Partly sunny,6.0,82.0,30.36,3.0
2020-09-18,10,13,Partly sunny,2.0,82.0,30.36,3.0
2020-09-18,11,15,Partly sunny,1.0,72.0,30.33,3.0
2020-09-18,12,15,Sunny,1.0,72.0,30.33,10.0
2020-09-18,13,16,Sunny,0.0,72.0,30.3,10.0
2020-09-18,14,16,Sprinkles,2.0,72.0,30.27,10.0
2020-09-18,15,17,Sunny,3.0,68.0,30.27,10.0
2020-09-18,16,18,Sunny,3.0,68.0,30.24,10.0
2020-09-18,17,18,Sunny,7.0,68.0,30.24,10.0
2020-09-18,18,15,Sunny,5.0,82.0,30.24,10.0
2020-09-18,19,14,Clear,1.0,88.0,30.24,10.0
2020-09-18,20,14,Clear,0.0,82.0,30.27,10.0
2020-09-18,21,13,Clear,0.0,82.0,30.24,10.0
2020-09-18,22,12,Clear,7.0,94.0,30.24,10.0
2020-09-18,23,11,Clear,5.0,94.0,30.21,10.0
2020-09-19,0,10,Clear,7.0,94.0,30.21,10.0
2020-09-19,1,12,Clear,5.0,94.0,30.18,10.0
2020-09-19,2,13,Clear,6.0,88.0,30.18,10.0
2020-09-19,3,12,Clear,5.0,94.0,30.15,10.0
2020-09-19,4,13,Clear,10.0,94.0,30.15,10.0
2020-09-19,5,14,Clear,10.0,88.0,30.15,10.0
2020-09-19,6,15,Clear,8.0,82.0,30.15,10.0
2020-09-19,7,16,Partly sunny,8.0,77.0,30.15,10.0
2020-09-19,8,18,Sunny,14.0,68.0,30.12,10.0
2020-09-19,9,20,Sunny,15.0,60.0,30.12,10.0
2020-09-19,10,22,Sunny,26.0,50.0,30.09,10.0
2020-09-19,11,22,Sunny,24.0,50.0,30.07,10.0
2020-09-19,12,25,Broken clouds,21.0,44.0,30.04,10.0
2020-09-19,13,25,Sunny,17.0,44.0,30.01,10.0
2020-09-19,14,24,Sunny,18.0,47.0,29.98,10.0
2020-09-19,15,24,Partly sunny,20.0,44.0,29.95,10.0
2020-09-19,16,23,Partly sunny,14.0,53.0,29.92,10.0
2020-09-19,17,22,Broken clouds,13.0,57.0,29.92,10.0
2020-09-19,18,21,Partly sunny,12.0,60.0,29.89,10.0
2020-09-19,19,21,Passing clouds,14.0,57.0,29.89,10.0
2020-09-19,20,20,Passing clouds,9.0,64.0,29.92,10.0
2020-09-19,21,21,Passing clouds,17.0,53.0,29.89,10.0
2020-09-19,22,21,Partly cloudy,17.0,53.0,29.89,10.0
2020-09-19,23,20,Clear,10.0,53.0,29.86,10.0
2020-09-20,0,11,Clear,7.0,94.0,30.21,10.0
2020-09-20,1,17,Partly cloudy,24.0,77.0,29.83,10.0
2020-09-20,2,17,Partly cloudy,20.0,73.0,29.77,10.0
2020-09-20,3,17,Light rain,21.0,77.0,29.77,10.0
2020-09-20,4,17,Light rain,18.0,77.0,29.74,10.0
2020-09-20,5,16,Light rain,17.0,88.0,29.74,10.0
2020-09-20,6,16,Sprinkles,17.0,83.0,29.74,10.0
2020-09-20,7,16,Sprinkles,16.0,83.0,29.74,10.0
2020-09-20,8,17,Passing clouds,13.0,77.0,29.74,10.0
2020-09-20,9,19,Passing clouds,22.0,64.0,29.74,10.0
2020-09-20,10,19,Scattered clouds,23.0,56.0,29.74,10.0
2020-09-20,11,19,Scattered clouds,26.0,56.0,29.71,10.0
2020-09-20,13,20,Partly sunny,29.0,53.0,29.68,10.0
2020-09-20,14,21,Partly sunny,33.0,53.0,29.68,10.0
2020-09-20,15,20,Partly sunny,29.0,56.0,29.65,10.0
2020-09-20,17,19,Passing clouds,18.0,64.0,29.65,10.0
2020-09-20,18,18,Passing clouds,16.0,68.0,29.68,10.0
2020-09-20,19,17,Passing clouds,15.0,73.0,29.68,10.0
2020-09-20,20,18,Passing clouds,17.0,68.0,29.65,10.0
2020-09-20,21,17,Clear,26.0,73.0,29.65,10.0
2020-09-20,22,17,Clear,29.0,77.0,29.65,10.0
2020-09-20,23,18,Passing clouds,30.0,73.0,29.65,10.0
2020-09-21,1,17,Clear,28.0,73.0,29.65,10.0
2020-09-21,2,16,Clear,18.0,77.0,29.65,10.0
2020-09-21,3,17,Clear,25.0,73.0,29.62,10.0
2020-09-21,4,16,Passing clouds,12.0,77.0,29.65,10.0
2020-09-21,5,15,Passing clouds,8.0,88.0,29.65,10.0
2020-09-21,6,16,Passing clouds,8.0,77.0,29.68,10.0
2020-09-21,7,15,Broken clouds,8.0,82.0,29.68,10.0
2020-09-21,8,15,Partly sunny,15.0,82.0,29.68,10.0
2020-09-21,9,17,Partly sunny,17.0,59.0,29.68,10.0
2020-09-21,10,17,Sprinkles,13.0,49.0,29.65,10.0
2020-09-21,12,17,Sunny,17.0,52.0,29.68,10.0
2020-09-21,14,18,Sunny,20.0,37.0,29.65,10.0
2020-09-21,15,19,Sunny,20.0,35.0,29.62,10.0
2020-09-21,16,18,Sunny,17.0,37.0,29.59,10.0
2020-09-21,17,18,Sunny,14.0,37.0,29.62,10.0
2020-09-21,18,15,Sunny,12.0,51.0,29.62,10.0
2020-09-21,19,12,Clear,9.0,67.0,29.62,10.0
2020-09-21,20,11,Clear,8.0,72.0,29.65,10.0
2020-09-21,21,13,Clear,12.0,55.0,29.65,10.0
2020-09-21,22,13,Clear,13.0,51.0,29.68,10.0
2020-09-21,23,13,Clear,15.0,51.0,29.65,10.0
2020-09-22,0,17,Clear,29.0,62.0,29.65,10.0
2020-09-22,1,11,Clear,13.0,62.0,29.68,10.0
2020-09-22,2,10,Clear,14.0,67.0,29.65,10.0
2020-09-22,3,11,Clear,14.0,62.0,29.65,10.0
2020-09-22,4,11,Clear,16.0,62.0,29.65,10.0
2020-09-22,6,12,Passing clouds,16.0,63.0,29.68,10.0
2020-09-22,7,12,Passing clouds,16.0,58.0,29.71,10.0
2020-09-22,8,12,Passing clouds,16.0,63.0,29.71,10.0
2020-09-22,9,14,Scattered clouds,21.0,55.0,29.71,10.0
2020-09-22,10,15,Scattered clouds,18.0,51.0,29.71,10.0
2020-09-22,11,15,Scattered clouds,23.0,51.0,29.71,10.0
2020-09-22,12,15,Broken clouds,25.0,51.0,29.68,10.0
2020-09-22,13,17,Scattered showers,23.0,42.0,29.65,10.0
2020-09-22,17,13,Rain showers,24.0,63.0,29.74,10.0
2020-09-22,18,12,Scattered clouds,13.0,72.0,29.77,10.0
2020-09-22,19,12,Passing clouds,3.0,72.0,29.8,10.0
2020-09-22,20,11,Passing clouds,10.0,72.0,29.83,10.0
2020-09-22,21,10,Clear,10.0,71.0,29.83,10.0
2020-09-22,22,9,Clear,9.0,76.0,29.83,10.0
2020-09-22,23,9,Clear,12.0,71.0,29.83,10.0
2020-09-23,0,8,Clear,14.0,82.0,29.83,10.0
2020-09-23,1,9,Passing clouds,13.0,76.0,29.86,10.0
2020-09-23,2,9,Passing clouds,13.0,76.0,29.83,10.0
2020-09-23,3,10,Passing clouds,14.0,71.0,29.83,10.0
2020-09-23,4,10,Passing clouds,13.0,67.0,29.83,10.0
2020-09-23,5,9,Passing clouds,9.0,76.0,29.83,10.0
2020-09-23,6,8,Passing clouds,12.0,82.0,29.86,10.0
2020-09-23,7,9,Scattered clouds,12.0,76.0,29.86,10.0
2020-09-23,8,12,Scattered clouds,10.0,67.0,29.86,10.0
2020-09-23,10,13,Drizzle,20.0,63.0,29.89,10.0
2020-09-23,12,14,Broken clouds,17.0,67.0,29.86,10.0
2020-09-23,13,13,Sprinkles,20.0,63.0,29.86,10.0
2020-09-23,14,14,Scattered showers,21.0,59.0,29.86,10.0
2020-09-23,15,14,Sprinkles,16.0,63.0,29.86,10.0
2020-09-23,16,13,Sprinkles,17.0,63.0,29.86,10.0
2020-09-23,17,12,Broken clouds,15.0,63.0,29.89,10.0
2020-09-23,18,11,Broken clouds,15.0,58.0,29.92,10.0
2020-09-23,19,10,Clear,14.0,71.0,29.95,10.0
2020-09-23,20,9,Passing clouds,8.0,76.0,29.95,10.0
2020-09-23,21,9,Passing clouds,14.0,76.0,29.98,10.0
2020-09-23,22,8,Scattered showers,8.0,87.0,29.98,10.0
2020-09-23,23,8,Partly cloudy,12.0,82.0,29.98,10.0
2020-09-24,0,8,Passing clouds,10.0,82.0,29.98,10.0
2020-09-24,1,8,Scattered showers,10.0,82.0,29.95,10.0
2020-09-24,2,8,Passing clouds,5.0,87.0,29.95,10.0
2020-09-24,3,7,Passing clouds,8.0,87.0,29.92,10.0
2020-09-24,4,7,Passing clouds,10.0,81.0,29.92,10.0
2020-09-24,5,6,Passing clouds,8.0,81.0,29.92,10.0
2020-09-24,6,6,Passing clouds,9.0,76.0,29.92,10.0
2020-09-24,7,7,Partly sunny,9.0,76.0,29.92,10.0
2020-09-24,8,9,Partly sunny,9.0,62.0,29.95,10.0
2020-09-24,9,10,Scattered clouds,14.0,58.0,29.95,10.0
2020-09-24,10,12,Scattered clouds,8.0,47.0,29.92,10.0
2020-09-24,11,12,Broken clouds,12.0,47.0,29.92,10.0
2020-09-24,12,14,Broken clouds,13.0,41.0,29.89,10.0
2020-09-24,13,13,Partly sunny,13.0,44.0,29.86,10.0
2020-09-24,14,14,Partly sunny,16.0,41.0,29.83,10.0
2020-09-24,15,13,Broken clouds,14.0,44.0,29.8,10.0
2020-09-24,16,13,Partly sunny,16.0,44.0,29.77,10.0
2020-09-24,17,13,Broken clouds,15.0,44.0,29.77,10.0
2020-09-24,18,11,Sunny,15.0,54.0,29.77,10.0
2020-09-24,19,11,Clear,12.0,58.0,29.77,10.0
2020-09-24,20,10,Clear,20.0,62.0,29.77,10.0
2020-09-24,21,9,Sprinkles,18.0,71.0,29.77,10.0
2020-09-24,22,9,Light rain,17.0,76.0,29.74,10.0
2020-09-24,23,8,Light rain,20.0,87.0,29.71,10.0
2020-09-25,0,8,Rain showers,15.0,87.0,29.71,10.0
2020-09-25,1,6,Clear,20.0,81.0,29.65,10.0
2020-09-25,2,7,Clear,17.0,81.0,29.62,10.0
2020-09-25,3,7,Clear,9.0,81.0,29.59,10.0
2020-09-25,4,7,Passing clouds,12.0,87.0,29.59,10.0
2020-09-25,5,7,Passing clouds,9.0,87.0,29.56,10.0
2020-09-25,6,7,Partly cloudy,10.0,87.0,29.56,10.0
2020-09-25,7,7,Scattered showers,12.0,87.0,29.56,10.0
2020-09-25,8,7,Sprinkles,8.0,93.0,29.59,10.0
2020-09-25,9,7,Sprinkles,6.0,93.0,29.59,10.0
2020-09-25,10,9,Broken clouds,12.0,76.0,29.59,10.0
2020-09-25,11,11,Partly sunny,14.0,62.0,29.56,10.0
2020-09-25,12,11,Scattered showers,15.0,58.0,29.56,10.0
2020-09-25,13,9,Sprinkles,21.0,87.0,29.56,10.0
2020-09-25,14,8,Broken clouds,21.0,76.0,29.56,10.0
2020-09-25,15,6,Scattered showers,22.0,76.0,29.59,10.0
2020-09-25,16,4,Light rain,13.0,93.0,29.62,10.0
2020-09-25,17,5,Scattered showers,8.0,93.0,29.62,10.0
2020-09-25,18,7,Scattered showers,6.0,87.0,29.65,10.0
2020-09-25,19,7,Passing clouds,10.0,87.0,29.68,10.0
2020-09-25,20,6,Clear,12.0,81.0,29.71,10.0
2020-09-25,21,6,Clear,12.0,76.0,29.71,10.0
2020-09-25,22,4,Clear,12.0,87.0,29.74,10.0
2020-09-25,23,5,Clear,10.0,81.0,29.74,10.0
2020-09-26,0,4,Clear,10.0,87.0,29.74,10.0
2020-09-26,1,5,Clear,13.0,81.0,29.71,10.0
2020-09-26,2,6,Passing clouds,13.0,81.0,29.71,10.0
2020-09-26,3,7,Overcast,17.0,87.0,29.71,10.0
2020-09-26,4,7,Sprinkles,24.0,87.0,29.74,10.0
2020-09-26,5,7,Rain showers,20.0,93.0,29.77,10.0
2020-09-26,6,7,Passing clouds,21.0,93.0,29.8,10.0
