route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG777","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG778","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG779","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG780","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG781","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG782","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG783","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG784","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG785","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG786","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG787","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG788","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG789","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG790","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG791","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG792","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG793","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG794","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BG795","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX200","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX201","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX202","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX203","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX204","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX205","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX206","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX207","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX208","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX209","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX210","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX211","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX212","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX213","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX214","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX215","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX216","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX217","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX218","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX219","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX220","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX221","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX222","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX223","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX224","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX225","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX226","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX227","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX228","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX229","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX230","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX231","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX232","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX233","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX234","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX235","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX236","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX237","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX238","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX239","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX240","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX241","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX242","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX243","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX244","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX245","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX246","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX247","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX248","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX249","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX250","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX251","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX252","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX253","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX254","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX255","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX256","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX257","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX258","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX259","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX260","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX261","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX262","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX263","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX264","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX265","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX266","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX267","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX268","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX269","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX270","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX271","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX272","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX273","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX274","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX275","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX276","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX277","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX278","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX279","2-GWY-vpt-23.3.H","Holmesglen","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX280","2-GWY-vpt-23.4.R","Burnley","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX291","2-GWY-vpt-23.2.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX300","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX301","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX302","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX303","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX304","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX305","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX306","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX307","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX308","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX309","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX310","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX311","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX312","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX313","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX314","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX315","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX316","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX317","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX318","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX319","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX320","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX321","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX322","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX323","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX324","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX325","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX326","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX327","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX328","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX329","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX330","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX331","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX332","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX333","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX334","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX335","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX336","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX337","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX338","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX339","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX340","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX341","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX342","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX343","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX344","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX345","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX346","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX347","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX348","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX349","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX350","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX351","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX352","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX353","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX354","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX355","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX356","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX357","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX358","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX359","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX360","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX361","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX362","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX363","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX364","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX365","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX366","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX367","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX368","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX369","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX370","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX371","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX372","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX373","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX374","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX375","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX376","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX377","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX378","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX379","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX380","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX381","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX382","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX383","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX384","2-GWY-vpt-23.12.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX385","2-GWY-vpt-23.13.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX671","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX673","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX674","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX675","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX677","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX678","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX679","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX680","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX681","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX682","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX683","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX684","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX685","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX686","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX687","2-GWY-vpt-23.16.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX688","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX690","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T5_2","02-GWY--23-T5-BX692","2-GWY-vpt-23.11.R","Caulfield","1",""
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2000","2-GWY-vpt-23.17.R","Flinders Street","1","5449"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2001","2-GWY-vpt-23.18.H","Glen Waverley","0",""
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2002","2-GWY-vpt-23.19.R","Flinders Street","1","5475"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2003","2-GWY-vpt-23.18.H","Glen Waverley","0","5449"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2004","2-GWY-vpt-23.17.R","Flinders Street","1","5455"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2005","2-GWY-vpt-23.20.H","Glen Waverley","0","5481"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2006","2-GWY-vpt-23.19.R","Flinders Street","1",""
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2007","2-GWY-vpt-23.21.H","Glen Waverley","0","5482"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2008","2-GWY-vpt-23.17.R","Flinders Street","1","5462"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2009","2-GWY-vpt-23.21.H","Glen Waverley","0","5455"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2010","2-GWY-vpt-23.17.R","Flinders Street","1","5451"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2011","2-GWY-vpt-23.22.H","Glen Waverley","0","5488"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2012","2-GWY-vpt-23.23.R","Flinders Street","1","5493"
"aus:vic:vic-02-GWY:","T6_1","02-GWY--23-T6-2014","2-GWY-vpt-23.24.R","Flinders Street","1",""
