stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
"Parentvic:rail:DLG","Darling Railway Station","-37.86895684","145.06295083","1","",""
"Parentvic:rail:DNG","Dandenong Railway Station","-37.98996792","145.20972537","1","",""
"Parentvic:rail:DRT","Diggers Rest Railway Station","-37.62696051","144.71982218","1","",""
"Parentvic:rail:EAG","Eaglemont Railway Station","-37.76358553","145.05394269","1","",""
"Parentvic:rail:ECM","East Camberwell Railway Station","-37.82589419","145.06819025","1","",""
"Parentvic:rail:EDI","Edithvale Railway Station","-38.03606293","145.10732210","1","",""
"Parentvic:rail:ELS","Elsternwick Railway Station","-37.88475311","145.00089787","1","",""
"Parentvic:rail:ELT","Eltham Railway Station","-37.71354967","145.14782202","1","",""
"Parentvic:rail:EMV","East Malvern Railway Station","-37.87692101","145.06939324","1","",""
"Parentvic:rail:EPH","East Pakenham Railway Station ","-38.08441136","145.50635689","1","",""
"Parentvic:rail:EPP","Epping Railway Station","-37.65217784","145.03107934","1","",""
"Parentvic:rail:ERM","East Richmond Railway Station","-37.82639995","144.99706569","1","",""
"Parentvic:rail:ESD","Essendon Railway Station","-37.75601170","144.91619750","1","",""
"Parentvic:rail:FAK","Fawkner Railway Station","-37.71462129","144.96054503","1","",""
"Parentvic:rail:FBD","Flemington Bridge Railway Station","-37.78813995","144.93932328","1","",""
"Parentvic:rail:FFD","Fairfield Railway Station","-37.77917126","145.01690530","1","",""
"Parentvic:rail:FGS","Flagstaff Railway Station","-37.81198150","144.95566511","1","",""
"Parentvic:rail:FKN","Frankston Railway Station","-38.14299007","145.12616228","1","",""
"Parentvic:rail:FSS","Flinders Street Railway Station","-37.81830513","144.96696435","1","",""
"Parentvic:rail:FSY","Footscray Railway Station","-37.80141343","144.90202006","1","",""
"Parentvic:rail:FTG","Ferntree Gully Railway Station","-37.88169799","145.29525126","1","",""
"Parentvic:rail:GAR","Gardiner Railway Station","-37.85327908","145.05165466","1","",""
"Parentvic:rail:GBV","Glenbervie Railway Station","-37.74720985","144.92093868","1","",""
"Parentvic:rail:GFE","Glenferrie Railway Station","-37.82146682","145.03643883","1","",""
"Parentvic:rail:GHY","Glen Huntly Railway Station ","-37.88971946","145.04222285","1","",""
"Parentvic:rail:GIN","Ginifer Railway Station","-37.76008529","144.81135895","1","",""
"Parentvic:rail:GIR","Glen Iris Railway Station","-37.85930842","145.05822490","1","",""
"Parentvic:rail:GOW","Gowrie Railway Station","-37.70067800","144.95887432","1","",""
"Parentvic:rail:GRN","Greensborough Railway Station","-37.70371477","145.10793589","1","",""
"Parentvic:rail:GRY","Glenroy Railway Station","-37.70453633","144.91722040","1","",""
"Parentvic:rail:GVE","Gardenvale Railway Station","-37.89669508","145.00416843","1","",""
"Parentvic:rail:GWY","Glen Waverley Railway Station","-37.87950407","145.16205755","1","",""
"Parentvic:rail:HAM","Hampton Railway Station","-37.93798640","145.00150445","1","",""
"Parentvic:rail:HAW","Hawthorn Railway Station","-37.82182601","145.02289866","1","",""
"Parentvic:rail:HBE","Hurstbridge Railway Station","-37.63939817","145.19201689","1","",""
"Parentvic:rail:HCG","Hoppers Crossing Railway Station","-37.88338025","144.70074704","1","",""
"Parentvic:rail:HDB","Heidelberg Railway Station","-37.75707293","145.06068552","1","",""
"Parentvic:rail:HEY","Heyington Railway Station","-37.83465462","145.02264711","1","",""
"Parentvic:rail:HIG","Highett Railway Station","-37.94842500","145.04187180","1","",""
"Parentvic:rail:HKN","Hawksburn Railway Station","-37.84459087","145.00214206","1","",""
"Parentvic:rail:HLM","Hallam Railway Station","-38.01774038","145.26977680","1","",""
"Parentvic:rail:HMT","Heathmont Railway Station","-37.82832227","145.24455538","1","",""
"Parentvic:rail:HOL","Holmesglen Railway Station","-37.87440222","145.09066203","1","",""
"Parentvic:rail:HST","Hastings Railway Station","-38.30565853","145.18597988","1","",""
"Parentvic:rail:HTD","Heatherdale Railway Station","-37.81882320","145.21397044","1","",""
"Parentvic:rail:HUG","Hughesdale Railway Station","-37.89488129","145.07763509","1","",""
"Parentvic:rail:HUN","Huntingdale Railway Station","-37.91101734","145.10236432","1","",""
"Parentvic:rail:HWL","Hartwell Railway Station","-37.84398457","145.07555959","1","",""
"Parentvic:rail:HWS","Hawkstowe Railway Station","-37.62297489","145.09729471","1","",""
"Parentvic:rail:IVA","Ivanhoe Railway Station","-37.76889674","145.04542519","1","",""
"Parentvic:rail:JAC","Jacana Railway Station","-37.69513079","144.91585052","1","",""
"Parentvic:rail:JLI","Jolimont-MCG Railway Station","-37.81652702","144.98409834","1","",""
"Parentvic:rail:JOR","Jordanville Railway Station","-37.87360339","145.11209016","1","",""
"Parentvic:rail:JWL","Jewell Railway Station","-37.77498702","144.95871691","1","",""
"Parentvic:rail:KAN","Kananook Railway Station","-38.12175231","145.13537493","1","",""
"Parentvic:rail:KEN","Kensington Railway Station","-37.79378022","144.93052444","1","",""
"Parentvic:rail:KPK","Keon Park Railway Station","-37.69487012","145.01188382","1","",""
"Parentvic:rail:KPL","Keilor Plains Railway Station","-37.72927934","144.79373807","1","",""
"Parentvic:rail:KYG","Kooyong Railway Station","-37.83992894","145.03355161","1","",""
"Parentvic:rail:LAB","Laburnum Railway Station","-37.82078023","145.14070271","1","",""
"Parentvic:rail:LAL","Lalor Railway Station","-37.66585075","145.01719317","1","",""
"Parentvic:rail:LAV","Laverton Railway Station","-37.86369404","144.77261667","1","",""
"Parentvic:rail:LBK","Lynbrook Railway Station","-38.05734985","145.24925211","1","",""
"Parentvic:rail:LIL","Lilydale Railway Station","-37.75721264","145.34582227","1","",""
"Parentvic:rail:LWA","Leawarra Railway Station","-38.15203400","145.13953396","1","",""
"Parentvic:rail:MAC","Macaulay Railway Station","-37.79426673","144.93616633","1","",""
"Parentvic:rail:MAL","Malvern Railway Station","-37.86625330","145.02929394","1","",""
"Parentvic:rail:MBN","Middle Brighton Railway Station","-37.91513441","144.99629909","1","",""
"Parentvic:rail:MCD","Macleod Railway Station","-37.72601230","145.06914332","1","",""
"Parentvic:rail:MCE","Melbourne Central Railway Station","-37.80993896","144.96260489","1","",""
"Parentvic:rail:MCH","Mitcham Railway Station","-37.81816668","145.19220824","1","",""
"Parentvic:rail:MCK","McKinnon Railway Station","-37.91030903","145.03829897","1","",""
"Parentvic:rail:MDD","Mernda Railway Station","-37.60254907","145.10095293","1","",""
"Parentvic:rail:MEN","Mentone Railway Station","-37.98277704","145.06580232","1","",""
"Parentvic:rail:MER","Merri Railway Station","-37.77784668","144.99297248","1","",""
"Parentvic:rail:MFY","Middle Footscray Railway Station","-37.80250470","144.89147208","1","",""
"Parentvic:rail:MLD","Moreland Railway Station","-37.75448484","144.96182303","1","",""
"Parentvic:rail:MLK","Mooroolbark Railway Station","-37.78474883","145.31240240","1","",""
"Parentvic:rail:MMR","Middle Gorge Railway Station","-37.64403391","145.09212201","1","",""
"Parentvic:rail:MMY","Montmorency Railway Station","-37.71529624","145.12151574","1","",""
"Parentvic:rail:MOR","Mordialloc Railway Station","-38.00658295","145.08765936","1","",""
"Parentvic:rail:MPD","Moonee Ponds Railway Station","-37.76570666","144.91916070","1","",""
"Parentvic:rail:MPK","Merinda Park Railway Station","-38.07900048","145.26351137","1","",""
"Parentvic:rail:MRB","Murrumbeena Railway Station","-37.89019832","145.06737487","1","",""
"Parentvic:rail:MRN","Moorabbin Railway Station","-37.93435329","145.03673829","1","",""
"Parentvic:rail:MRO","Morradoo Railway Station","-38.35403334","145.18960249","1","",""
"Parentvic:rail:MWY","Mount Waverley Railway Station","-37.87526408","145.12804410","1","",""
"Parentvic:rail:MYN","Merlynston Railway Station","-37.72093389","144.96131355","1","",""
"Parentvic:rail:NBN","North Brighton Railway Station","-37.90488721","145.00260503","1","",""
"Parentvic:rail:NCE","Northcote Railway Station","-37.76986537","144.99527721","1","",""
"Parentvic:rail:NKT","Newmarket Railway Station","-37.78732767","144.92897847","1","",""
"Parentvic:rail:NME","North Melbourne Railway Station","-37.80630984","144.94151017","1","",""
"Parentvic:rail:NPK","Noble Park Railway Station","-37.96661867","145.17632482","1","",""
"Parentvic:rail:NPT","Newport Railway Station","-37.84272637","144.88358830","1","",""
"Parentvic:rail:NRM","North Richmond Railway Station","-37.81039836","144.99250026","1","",""
"Parentvic:rail:NWA","Narre Warren Railway Station","-38.02777361","145.30399300","1","",""
"Parentvic:rail:NWG","Nunawading Railway Station","-37.82061218","145.17489150","1","",""
"Parentvic:rail:NWN","North Williamstown Railway Station","-37.85733348","144.88906947","1","",""
"Parentvic:rail:OAK","Oakleigh Railway Station","-37.90037214","145.08830787","1","",""
"Parentvic:rail:OFC","Officer Railway Station","-38.06614572","145.41098723","1","",""
"Parentvic:rail:OKP","Oak Park Railway Station","-37.71794973","144.92151877","1","",""
"Parentvic:rail:OMD","Ormond Railway Station","-37.90321167","145.03961342","1","",""
"Parentvic:rail:PAR","Parliament Railway Station","-37.81133700","144.97311900","1","",""
"Parentvic:rail:PAT","Patterson Railway Station","-37.92514919","145.03547003","1","",""
"Parentvic:rail:PKD","Parkdale Railway Station","-37.99307882","145.07632682","1","",""
"Parentvic:rail:PKM","Pakenham Railway Station","-38.08061397","145.48637907","1","",""
"Parentvic:rail:PRA","Prahran Railway Station","-37.84951848","144.98985992","1","",""
"Parentvic:rail:PRE","Preston Railway Station","-37.73867424","145.00052198","1","",""
"Parentvic:rail:PVL","Pascoe Vale Railway Station","-37.73075596","144.92819562","1","",""
"Parentvic:rail:RCE","Flemington Racecourse Railway Station","-37.78721073","144.90757709","1","",""
"Parentvic:rail:REG","Regent Railway Station","-37.72840277","145.00277256","1","",""
"Parentvic:rail:RES","Reservoir Railway Station","-37.71688492","145.00699582","1","",""
"Parentvic:rail:RIP","Ripponlea Railway Station","-37.87596086","144.99525782","1","",""
"Parentvic:rail:RIV","Riversdale Railway Station","-37.83150543","145.06964598","1","",""
"Parentvic:rail:RMD","Richmond Railway Station","-37.82407446","144.99016426","1","",""
"Parentvic:rail:ROS","Rosanna Railway Station","-37.74287860","145.06614029","1","",""
"Parentvic:rail:RPK","Royal Park Railway Station","-37.78119293","144.95230127","1","",""
"Parentvic:rail:RUS","Rushall Railway Station","-37.78321711","144.99240708","1","",""
"Parentvic:rail:RUT","Ruthven Railway Station","-37.70789754","145.00951662","1","",""
"Parentvic:rail:RWD","Ringwood Railway Station","-37.81588648","145.22896846","1","",""
"Parentvic:rail:RWE","Ringwood East Railway Station","-37.81196804","145.25019091","1","",""
"Parentvic:rail:RXP","Roxburgh Park Railway Station","-37.63823121","144.93540368","1","",""
"Parentvic:rail:SAB","St Albans Railway Station (St Albans)","-37.74486131","144.80005045","1","",""
"Parentvic:rail:SEA","Seaford Railway Station","-38.10402104","145.12823040","1","",""
"Parentvic:rail:SEN","Seddon Railway Station","-37.80900514","144.89567157","1","",""
"Parentvic:rail:SGS","Showgrounds Railway Station","-37.78347220","144.91425689","1","",""
"Parentvic:rail:SHE","Seaholme Railway Station","-37.86784231","144.84095773","1","",""
"Parentvic:rail:SHM","Sandringham Railway Station","-37.95033018","145.00456136","1","",""
"Parentvic:rail:SKN","South Kensington Railway Station","-37.79953087","144.92546901","1","",""
"Parentvic:rail:SME","Strathmore Railway Station","-37.74359132","144.92731571","1","",""
"Parentvic:rail:SMG","South Morang Railway Station","-37.64905033","145.06701257","1","",""
"Parentvic:rail:SNP","Sandown Park Railway Station","-37.95648655","145.16282634","1","",""
"Parentvic:rail:SOU","Southland Railway Station","-37.95813507","145.04864786","1","",""
"Parentvic:rail:SPG","Springvale Railway Station","-37.94950878","145.15345183","1","",""
"Parentvic:rail:SPT","Spotswood Railway Station","-37.83063888","144.88593345","1","",""
"Parentvic:rail:SSS","Southern Cross Railway Station","-37.81866310","144.95277706","1","",""
"Parentvic:rail:STY","Stony Point Railway Station","-38.37423454","145.22183746","1","",""
"Parentvic:rail:SUN","Sunshine Railway Station","-37.78853633","144.83287820","1","",""
"Parentvic:rail:SUY","Sunbury Railway Station","-37.57928396","144.72798098","1","",""
"Parentvic:rail:SVE","Somerville Railway Station","-38.22534196","145.17624492","1","",""
"Parentvic:rail:SYN","Syndal Railway Station","-37.87622062","145.14978071","1","",""
"Parentvic:rail:SYR","South Yarra Railway Station","-37.83844935","144.99234221","1","",""
"Parentvic:rail:TAB","Tyabb Railway Station","-38.25981500","145.18640071","1","",""
"Parentvic:rail:TBY","Thornbury Railway Station","-37.75505179","144.99857152","1","",""
"Parentvic:rail:TCM","Tecoma Railway Station","-37.90811849","145.34299458","1","",""
"Parentvic:rail:TGA","Tooronga Railway Station","-37.84936553","145.04173374","1","",""
"Parentvic:rail:TOR","Toorak Railway Station","-37.85077381","145.01390858","1","",""
"Parentvic:rail:TOT","Tottenham Railway Station","-37.79925090","144.86294494","1","",""
"Parentvic:rail:TSN","Thomastown Railway Station","-37.68033809","145.01427887","1","",""
"Parentvic:rail:UFD","Upfield Railway Station","-37.66607779","144.94673994","1","",""
"Parentvic:rail:UFG","Upper Ferntree Gully Railway Station","-37.89267170","145.30753019","1","",""
"Parentvic:rail:UNN","Union Railway Station ","-37.82315506","145.10034527","1","",""
"Parentvic:rail:UPW","Upwey Railway Station","-37.90369097","145.33133336","1","",""
"Parentvic:rail:VPK","Victoria Park Railway Station","-37.79915782","144.99445143","1","",""
"Parentvic:rail:WAT","Watsonia Railway Station","-37.71095798","145.08379338","1","",""
"Parentvic:rail:WBH","Williamstown Beach Railway Station","-37.86398189","144.89448368","1","",""
"Parentvic:rail:WER","Werribee Railway Station","-37.89937805","144.66111801","1","",""
"Parentvic:rail:WFY","West Footscray Railway Station","-37.80180266","144.88398479","1","",""
"Parentvic:rail:WGS","Watergardens Railway Station","-37.70111071","144.77418099","1","",""
"Parentvic:rail:WIL","Williamstown Railway Station","-37.86775292","144.90532331","1","",""
"Parentvic:rail:WIN","Windsor Railway Station","-37.85605308","144.99203517","1","",""
"Parentvic:rail:WLD","Williams Landing Railway Station","-37.86986533","144.74744472","1","",""
"Parentvic:rail:WRM","West Richmond Railway Station","-37.81494896","144.99142278","1","",""
"Parentvic:rail:WSN","Willison Railway Station","-37.83571565","145.07029756","1","",""
"Parentvic:rail:WTG","Westgarth Railway Station","-37.78062070","144.99923319","1","",""
"Parentvic:rail:WTL","Westall Railway Station","-37.93849121","145.13883263","1","",""
"Parentvic:rail:WTO","Westona Railway Station","-37.86516348","144.81349356","1","",""
"Parentvic:rail:WTT","Wattle Glen Railway Station","-37.66396792","145.18161453","1","",""
"Parentvic:rail:YMN","Yarraman Railway Station","-37.97825454","145.19160028","1","",""
"Parentvic:rail:YVE","Yarraville Railway Station","-37.81585044","144.88993371","1","",""
