Category,Latitude,Longitude,Location
Public Event - Non Ticketed,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Non Ticketed,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Public Event - Non Ticketed,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Non Ticketed,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Non Ticketed,-37.8131964,144.9671178,"Russell Place, Melbourne, Australia"
Public Event - Run/Walk,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Run/Walk,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Run/Walk,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park , Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Run/Walk,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Run/Walk,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.8171696,144.964596,"Flinders Lane, Melbourne, Australia"
Public Event - Run/Walk,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Run/Walk,-37.818185650000004,144.9664771839778,"Flinders St Station, Melbourne, Australia"
Public Event - Run/Walk,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.818047,144.9623727,"Queen Victoria, Melbourne, Australia"
Public Event - Run/Walk,-38.0220063,145.1175542,"Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.7977858,144.9330243,"Elizabeth Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8081167,144.9688226,"Exhibition Street, Melbourne, Australia"
Public Event - Run/Walk,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8219778,144.9897857,"King Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8071333,144.9581598,"Queen Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8235573,144.9561235,"Spencer Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8506272,145.0049903,"Spring Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8398952,144.9931559,"William Street, Melbourne, Australia"
Public Event - Run/Walk,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Run/Walk,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.818185650000004,144.9664771839778,"Flinders St Station, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Run/Walk,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Run/Walk,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Run/Walk,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Run/Walk,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Run/Walk,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Run/Walk,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Run/Walk,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Public Event - Run/Walk,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Run/Walk,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Run/Walk,-37.8197111,144.9680629,"Southbank Promenade, Melbourne, Australia"
Public Event - Run/Walk,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Run/Walk,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Private Event,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Private Event,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Private Event,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Private Event,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-37.794941300000005,144.97036511914445,"Neill Street Reserve, Melbourne, Australia"
Private Event,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Private Event,-37.821949700000005,144.9564064292606,"Batman Park, Melbourne, Australia"
Private Event,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Private Event,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Private Event,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Private Event,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Private Event,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Private Event,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Private Event,-38.1221566,145.30516897080304,"Parks, Melbourne, Australia"
Private Event,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Private Event,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Private Event,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Private Event,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.79914165,144.94140856222083,"North Melbourne Recreation Reserve, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.80624775,144.97123179005268,"Carlton Gardens, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8137438,144.9686999,"Little Collins Street, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8187549,144.9681111,"Swanston Street, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8141876,144.9673288,"Baptist Place, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8116587,144.9689601,"Croft Alley, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8131082,144.9630923,"Driver Lane, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8113803,144.9597365,"Guildford Lane, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.5230028,144.9013145,"Hosier Lane, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8133165,144.9667147,"Royal Lane, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8139832,144.9645678,"Union Lane, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.818185650000004,144.9664771839778,"Flinders St Station, Melbourne, Australia"
Pubilc Event - Non-ticketed,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Media Launch,-37.8758188,145.0939278,"Collins Street, Melbourne, Australia"
Public Event - Media Launch,-37.821949700000005,144.9564064292606,"Batman Park, Melbourne, Australia"
Public Event - Media Launch,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Media Launch,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Media Launch,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Media Launch,-37.8137064,144.9442248,"Harbour Esplanade, Melbourne, Australia"
Public Event - Music,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Music,-37.8101376,144.9697646,"Lonsdale Street, Melbourne, Australia"
Public Event - Music,-37.8119444,144.9653562,"Stevenson Lane, Melbourne, Australia"
Public Event - Music,-37.8118954,144.9655785,"Tattersalls Lane, Melbourne, Australia"
Public Event - Music,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Music,-37.8150733,144.9653075,"Howey Place, Melbourne, Australia"
Public Event - Music,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Music,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Music,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
"Filming - TV Series, Filming - Unit",-37.8137064,144.9442248,"Harbour Esplanade, Melbourne, Australia"
"Filming - TV Series, Filming - Unit",-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Media Launch Event,-37.8118901,144.9613941,"Heape Court, Melbourne, Australia"
Public Event - Outside Broadcast,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Outside Broadcast,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
