,date,sensor_id,sensor_name,daily_count
99748,2020-11-19,2,Bourke Street Mall (South),7046
99811,2020-11-20,2,Bourke Street Mall (South),10632
99874,2020-11-21,2,Bourke Street Mall (South),16259
99937,2020-11-22,2,Bourke Street Mall (South),11200
100000,2020-11-23,2,Bourke Street Mall (South),7293
100060,2020-11-24,2,Bourke Street Mall (South),8980
100120,2020-11-25,2,Bourke Street Mall (South),8938
100180,2020-11-26,2,Bourke Street Mall (South),10707
100240,2020-11-27,2,Bourke Street Mall (South),17491
100301,2020-11-28,2,Bourke Street Mall (South),20062
100362,2020-11-29,2,Bourke Street Mall (South),15379
100423,2020-11-30,2,Bourke Street Mall (South),10879
100484,2020-12-01,2,Bourke Street Mall (South),8389
100546,2020-12-02,2,Bourke Street Mall (South),10692
100608,2020-12-03,2,Bourke Street Mall (South),11221
100670,2020-12-04,2,Bourke Street Mall (South),15065
100733,2020-12-05,2,Bourke Street Mall (South),18432
100797,2020-12-06,2,Bourke Street Mall (South),15864
100861,2020-12-07,2,Bourke Street Mall (South),9629
100925,2020-12-08,2,Bourke Street Mall (South),11254
100989,2020-12-09,2,Bourke Street Mall (South),13219
101054,2020-12-10,2,Bourke Street Mall (South),13491
101119,2020-12-11,2,Bourke Street Mall (South),17630
101183,2020-12-12,2,Bourke Street Mall (South),24583
101247,2020-12-13,2,Bourke Street Mall (South),17186
101311,2020-12-14,2,Bourke Street Mall (South),11425
101375,2020-12-15,2,Bourke Street Mall (South),12391
101439,2020-12-16,2,Bourke Street Mall (South),15720
101504,2020-12-17,2,Bourke Street Mall (South),15744
101569,2020-12-18,2,Bourke Street Mall (South),19999
101634,2020-12-19,2,Bourke Street Mall (South),26198
101699,2020-12-20,2,Bourke Street Mall (South),24427
101764,2020-12-21,2,Bourke Street Mall (South),20256
101829,2020-12-22,2,Bourke Street Mall (South),17689
101894,2020-12-23,2,Bourke Street Mall (South),27838
101959,2020-12-24,2,Bourke Street Mall (South),21690
102024,2020-12-25,2,Bourke Street Mall (South),7074
102088,2020-12-26,2,Bourke Street Mall (South),29284
102152,2020-12-27,2,Bourke Street Mall (South),14142
102217,2020-12-28,2,Bourke Street Mall (South),17253
102282,2020-12-29,2,Bourke Street Mall (South),16739
102347,2020-12-30,2,Bourke Street Mall (South),15485
102412,2020-12-31,2,Bourke Street Mall (South),12216
102477,2021-01-01,2,Bourke Street Mall (South),8275
102544,2021-01-02,2,Bourke Street Mall (South),9862
102611,2021-01-03,2,Bourke Street Mall (South),8341
102677,2021-01-04,2,Bourke Street Mall (South),7512
102743,2021-01-05,2,Bourke Street Mall (South),8243
102810,2021-01-06,2,Bourke Street Mall (South),9401
102876,2021-01-07,2,Bourke Street Mall (South),9515
102942,2021-01-08,2,Bourke Street Mall (South),9994
103008,2021-01-09,2,Bourke Street Mall (South),9993
103075,2021-01-10,2,Bourke Street Mall (South),6912
103142,2021-01-11,2,Bourke Street Mall (South),6062
103209,2021-01-12,2,Bourke Street Mall (South),9132
103276,2021-01-13,2,Bourke Street Mall (South),8427
103343,2021-01-14,2,Bourke Street Mall (South),9858
103408,2021-01-15,2,Bourke Street Mall (South),9899
103473,2021-01-16,2,Bourke Street Mall (South),11043
103538,2021-01-17,2,Bourke Street Mall (South),10153
103603,2021-01-18,2,Bourke Street Mall (South),9342
103668,2021-01-19,2,Bourke Street Mall (South),9943
103733,2021-01-20,2,Bourke Street Mall (South),10815
103800,2021-01-21,2,Bourke Street Mall (South),9593
103867,2021-01-22,2,Bourke Street Mall (South),11892
103934,2021-01-23,2,Bourke Street Mall (South),11862
104001,2021-01-24,2,Bourke Street Mall (South),7405
104067,2021-01-25,2,Bourke Street Mall (South),7287
104133,2021-01-26,2,Bourke Street Mall (South),8304
104199,2021-01-27,2,Bourke Street Mall (South),9973
104265,2021-01-28,2,Bourke Street Mall (South),9462
104331,2021-01-29,2,Bourke Street Mall (South),8023
104397,2021-01-30,2,Bourke Street Mall (South),11983
104463,2021-01-31,2,Bourke Street Mall (South),9434
104529,2021-02-01,2,Bourke Street Mall (South),7854
104596,2021-02-02,2,Bourke Street Mall (South),8312
104663,2021-02-03,2,Bourke Street Mall (South),8880
104730,2021-02-04,2,Bourke Street Mall (South),8760
104797,2021-02-05,2,Bourke Street Mall (South),8443
104862,2021-02-06,2,Bourke Street Mall (South),12031
104925,2021-02-07,2,Bourke Street Mall (South),9277
104988,2021-02-08,2,Bourke Street Mall (South),7456
105051,2021-02-09,2,Bourke Street Mall (South),8488
105113,2021-02-10,2,Bourke Street Mall (South),8147
105176,2021-02-11,2,Bourke Street Mall (South),8393
105238,2021-02-12,2,Bourke Street Mall (South),9652
105300,2021-02-13,2,Bourke Street Mall (South),1336
105362,2021-02-14,2,Bourke Street Mall (South),1552
105424,2021-02-15,2,Bourke Street Mall (South),1661
105486,2021-02-16,2,Bourke Street Mall (South),1622
105547,2021-02-17,2,Bourke Street Mall (South),1633
105609,2021-02-18,2,Bourke Street Mall (South),7571
105671,2021-02-19,2,Bourke Street Mall (South),8563
105733,2021-02-20,2,Bourke Street Mall (South),11488
105796,2021-02-21,2,Bourke Street Mall (South),9224
105859,2021-02-22,2,Bourke Street Mall (South),7543
105922,2021-02-23,2,Bourke Street Mall (South),7950
105985,2021-02-24,2,Bourke Street Mall (South),8482
106048,2021-02-25,2,Bourke Street Mall (South),8882
106110,2021-02-26,2,Bourke Street Mall (South),10074
106172,2021-02-27,2,Bourke Street Mall (South),12477
106234,2021-02-28,2,Bourke Street Mall (South),9754
