stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id
"18354","Clyde St/High St #41","-37.79743880","145.05475817","","","0","Level 0"
"18355","Irymple Ave/High St #42","-37.79639700","145.05715908","","","0","Level 0"
"18356","Kew High School/High St #43","-37.79465037","145.06108881","","","0","Level 0"
"18357","Burke Rd/High St #44","-37.79353016","145.06366194","","","0","Level 0"
"18359","Wattle Ave/Doncaster Rd #46","-37.79283539","145.06745040","","","0","Level 0"
"18360","North Balwyn Shopping Centre/Doncaster Rd #47","-37.79271153","145.07143970","","","0","Level 0"
"18361","Sunburst Ave/Doncaster Rd #48","-37.79321738","145.07426566","","","0","Level 0"
"18362","Cityview Rd/Doncaster Rd #49","-37.79375630","145.07746556","","","0","Level 0"
"18363","Hill Rd/Doncaster Rd #50","-37.79425860","145.08118886","","","0","Level 0"
"18364","St Kilda Primary School/Brighton Rd #36","-37.87012046","144.98834518","","","0","Level 0"
"18365","Wimbledon Ave/Brighton Rd #38","-37.87288061","144.99007770","","","0","Level 0"
"18367","Glen Eira Rd/Brighton Rd #39","-37.87595969","144.99201768","","","0","Level 0"
"18368","Scott St/Brighton Rd #40","-37.87894750","144.99389209","","","0","Level 0"
"18369","Coleridge St/Brighton Rd #41","-37.88084218","144.99507998","","","0","Level 0"
"18370","Hotham St/Brighton Rd #42","-37.88286431","144.99634407","","","0","Level 0"
"18371","Brighton Rd/Glenhuntly Rd #43","-37.88390364","144.99757800","","","0","Level 0"
"18372","Elsternwick Railway Station/Glenhuntly Rd #44","-37.88430576","145.00055749","","","0","Level 0"
"18373","Elsternwick Shopping Centre/Glenhuntly Rd #45","-37.88475077","145.00394520","","","0","Level 0"
"18374","Orrong Rd/Glenhuntly Rd #46","-37.88505052","145.00621119","","","0","Level 0"
"18375","Shoobra Rd/Glenhuntly Rd #47","-37.88538803","145.00911293","","","0","Level 0"
"18376","Parkside St/Glenhuntly Rd #48","-37.88575632","145.01224128","","","0","Level 0"
"18392","Kooyong Rd/Glenhuntly Rd #49","-37.88610173","145.01508602","","","0","Level 0"
"18393","Royal Pde/Glenhuntly Rd #50","-37.88649766","145.01825917","","","0","Level 0"
"18394","Hawthorn Rd/Glenhuntly Rd #51","-37.88698794","145.02222579","","","0","Level 0"
"18395","Jasmine St/Glenhuntly Rd #52","-37.88721838","145.02414129","","","0","Level 0"
"18396","Glenhuntly Tram Depot/Glenhuntly Rd #53","-37.88761063","145.02710997","","","0","Level 0"
"18397","Bambra Rd/Glenhuntly Rd #54","-37.88783890","145.02890048","","","0","Level 0"
"18398","Fallon St/Glenhuntly Rd #55","-37.88810811","145.03098555","","","0","Level 0"
"18399","Kean St/Glenhuntly Rd #56","-37.88841940","145.03343339","","","0","Level 0"
"18400","Laura St/Glenhuntly Rd #57","-37.88866994","145.03548488","","","0","Level 0"
"18401","Booran Rd/Glenhuntly Rd #58","-37.88896104","145.03780822","","","0","Level 0"
"18403","Glenhuntly Shops/Glenhuntly Rd #60","-37.88930772","145.04076688","","","0","Level 0"
"18404","Glen Huntly Railway Station/Glen Huntly Rd  #61","-37.88954800","145.04275047","","","0","Level 0"
"18405","Grange Rd/Glenhuntly Rd #62","-37.88983839","145.04503977","","","0","Level 0"
"18406","Maroona Rd/Glenhuntly Rd #63","-37.89014321","145.04765847","","","0","Level 0"
"18407","Mernda Ave/Glenhuntly Rd #64","-37.89040572","145.04990306","","","0","Level 0"
"18408","Mimosa Rd/Glenhuntly Rd #65","-37.89071398","145.05219195","","","0","Level 0"
"18409","Glenhuntly Rd/Truganini Rd #66","-37.89106911","145.05404750","","","0","Level 0"
"18410","Centre Rd/Truganini Rd #67","-37.89269653","145.05436854","","","0","Level 0"
"18411","Carnegie/Truganini Rd #68","-37.89386477","145.05580476","","","0","Level 0"
"18412","East Brighton/Hawthorn Rd #68","-37.91422166","145.01688973","","","0","Level 0"
"18413","Howell St/Hawthorn Rd #67","-37.91109410","145.01739457","","","0","Level 0"
"18414","Union St/Hawthorn Rd #66","-37.90873026","145.01776513","","","0","Level 0"
"18415","Davey Ave/Hawthorn Rd #65","-37.90657379","145.01814147","","","0","Level 0"
"18416","Taylor St/Hawthorn Rd #64","-37.90409419","145.01859469","","","0","Level 0"
"18417","North Rd/Hawthorn Rd #63","-37.90156994","145.01907183","","","0","Level 0"
"18418","Gardenvale Rd/Hawthorn Rd #62","-37.89949587","145.01952548","","","0","Level 0"
"18419","Raynes St/Hawthorn Rd #61","-37.89670233","145.02006662","","","0","Level 0"
"18420","Dover St/Hawthorn Rd #60","-37.89505832","145.02037223","","","0","Level 0"
"18421","Princes Park/Hawthorn Rd #59","-37.89313508","145.02068530","","","0","Level 0"
"18422","Sycamore St/Hawthorn Rd #58","-37.88993771","145.02132813","","","0","Level 0"
"18423","Glenhuntly Rd/Hawthorn Rd #57","-37.88708072","145.02184807","","","0","Level 0"
"18424","Lockhart St/Hawthorn Rd #56","-37.88458384","145.02234697","","","0","Level 0"
"18425","Sylverly Gr/Hawthorn Rd #55","-37.88258047","145.02271892","","","0","Level 0"
"18426","Glen Eira Rd/Hawthorn Rd #54","-37.88012843","145.02320518","","","0","Level 0"
"18427","Crotonhurst Ave/Hawthorn Rd #53","-37.87748761","145.02371919","","","0","Level 0"
"18428","Halstead St/Hawthorn Rd #52","-37.87525099","145.02415415","","","0","Level 0"
"18429","Balaclava Rd/Hawthorn Rd #51","-37.87288844","145.02460380","","","0","Level 0"
"18430","Inkerman Rd/Hawthorn Rd #50","-37.86969909","145.02518919","","","0","Level 0"
"18431","Wanda Rd/Hawthorn Rd #49","-37.86799239","145.02551895","","","0","Level 0"
"18432","Dandenong Rd/Hawthorn Rd #48A","-37.86589911","145.02590449","","","0","Level 0"
"18437","Bailey Ave/Dandenong Rd #44","-37.86461810","145.02367658","","","0","Level 0"
"18438","Matlock Ct/Dandenong Rd #43","-37.86382247","145.02191318","","","0","Level 0"
"18439","Kooyong Rd/Dandenong Rd #42","-37.86250903","145.01883375","","","0","Level 0"
"18441","Wattletree Rd/Dandenong Rd #40","-37.86080819","145.01469634","","","0","Level 0"
"18443","Orrong Rd/Dandenong Rd #38","-37.86030140","145.01083392","","","0","Level 0"
"18444","Lansdowne Rd/Dandenong Rd #37","-37.85982670","145.00727758","","","0","Level 0"
"18445","Alexandra St/Dandenong Rd #36","-37.85942478","145.00429902","","","0","Level 0"
"18446","Williams Rd/Dandenong Rd #35","-37.85907341","145.00164876","","","0","Level 0"
"18447","Westbury St/Dandenong Rd #34","-37.85850790","144.99753805","","","0","Level 0"
"18448","Hornby St/Dandenong Rd #33","-37.85827918","144.99574837","","","0","Level 0"
"18449","Chapel St/Dandenong Rd #32","-37.85742600","144.99169103","","","0","Level 0"
"18450","Casino/Southbank/Queens Bridge St #115","-37.82171146","144.96122465","","","0","Level 0"
"18451","Darling Rd/Waverley Rd #64","-37.87726887","145.05876520","","","0","Level 0"
"18452","Hughes St/Waverley Rd #63","-37.87710299","145.05690499","","","0","Level 0"
"18453","Macgregor St/Waverley Rd #62","-37.87687328","145.05500099","","","0","Level 0"
"18454","Tennyson St/Waverley Rd #61","-37.87637585","145.05108034","","","0","Level 0"
"18455","Burke Rd/Waverley Rd #60","-37.87605084","145.04832621","","","0","Level 0"
"18456","Dandenong Rd/Waverley Rd #59","-37.87584358","145.04506876","","","0","Level 0"
"18457","Caulfield Railway Station/Derby Rd #57","-37.87640435","145.04193878","","","0","Level 0"
"18459","Caulfield Racecourse/Normanby Rd #56","-37.87535680","145.03910153","","","0","Level 0"
"18460","Balaclava Rd/Normanby Rd #55","-37.87449359","145.03813533","","","0","Level 0"
"18461","Kambrook Rd/Balaclava Rd #54","-37.87414477","145.03613231","","","0","Level 0"
"18462","Caulfield Park/Balaclava Rd #53","-37.87364387","145.03204150","","","0","Level 0"
"18463","Caulfield Park Bowling Club/Balaclava Rd #52","-37.87313706","145.02814417","","","0","Level 0"
"18464","Hawthorn Rd/Balaclava Rd #51","-37.87279508","145.02494735","","","0","Level 0"
"18465","Flinders St/Queens Bridge St #1","-37.81942943","144.96110568","","","0","Level 0"
"18468","Caulfield Junior College/Balaclava Rd #47","-37.87229914","145.02117489","","","0","Level 0"
"18469","Collins St/William St #4","-37.81781889","144.95917335","","","0","Level 0"
"18479","Wharton St/Whitehorse Rd #50","-37.81410622","145.09137590","","","0","Level 0"
"18481","Dorcas St/Eastern Rd #22","-37.83222966","144.96495735","","","0","Level 0"
"18482","Moray St/Park St #23","-37.83447246","144.96385036","","","0","Level 0"
"18483","Clarendon St/Park St #24","-37.83520347","144.96130775","","","0","Level 0"
"18484","Cecil St/Park St #25","-37.83594598","144.95891248","","","0","Level 0"
"18485","Maribyrnong Park/Maribyrnong Rd #41","-37.77029680","144.90257069","","","0","Level 0"
"18486","Clyde St/Raleigh Rd #42","-37.76982919","144.89908732","","","0","Level 0"
"18487","Van Ness Ave/Raleigh Rd #43","-37.76950591","144.89612211","","","0","Level 0"
"18488","Warrs Rd/Raleigh Rd #44","-37.76905702","144.89218420","","","0","Level 0"
"18489","Maribyrnong Community Centre/Raleigh Rd #45","-37.76873947","144.88954811","","","0","Level 0"
"18490","Rosamond Rd/Raleigh Rd #46","-37.76900299","144.88715661","","","0","Level 0"
"18491","Wests Rd/Raleigh Rd #48","-37.76938048","144.88208268","","","0","Level 0"
"18492","Highpoint Shopping Centre/Wests Rd #49","-37.77328585","144.88226641","","","0","Level 0"
"18493","Williamson Rd/Wests Rd #50","-37.77493006","144.88199242","","","0","Level 0"
"18494","Williamson Rd/Rosamond Rd #51","-37.77629334","144.88564340","","","0","Level 0"
"18495","River St/Rosamond Rd #52","-37.77850236","144.88520578","","","0","Level 0"
"18496","Maribyrnong College/River St #53","-37.77954548","144.88809403","","","0","Level 0"
"18497","Gordon St/River St #54","-37.77991725","144.89123988","","","0","Level 0"
"18498","Lyric St/Gordon St #55","-37.78211804","144.89134764","","","0","Level 0"
"18499","Edgewater Square/Gordon St #56","-37.78444356","144.89087277","","","0","Level 0"
"18500","Titch St/Gordon St #57","-37.78879981","144.89006758","","","0","Level 0"
"18501","Ballarat Rd/Gordon St #58","-37.79055091","144.88972252","","","0","Level 0"
"18505","Droop St/Ballarat Rd #59","-37.79231292","144.89351070","","","0","Level 0"
"18506","Tiernan St/Droop St #60","-37.79461924","144.89548933","","","0","Level 0"
"18507","Geelong Rd/Droop St #61","-37.79613795","144.89676359","","","0","Level 0"
"18508","Nicholson St/Droop St #62","-37.79927622","144.89941162","","","0","Level 0"
"18509","Leeds St/Hopkins St #63","-37.79985278","144.90091715","","","0","Level 0"
"18511","Chaucer St/Ascot Vale Rd #33","-37.77005340","144.92444269","","","0","Level 0"
"18512","Maribyrnong Rd/Ascot Vale Rd #34","-37.77245216","144.92402367","","","0","Level 0"
"18513","Moore St/Maribyrnong Rd #35","-37.77233988","144.92123398","","","0","Level 0"
"18515","Union Rd/Maribyrnong Rd #37","-37.77181150","144.91632162","","","0","Level 0"
"18516","Ferguson St/Maribyrnong Rd #38","-37.77141495","144.91275662","","","0","Level 0"
"18517","Bowen St/Maribyrnong Rd #39","-37.77102710","144.90918005","","","0","Level 0"
"18518","Epsom Rd/Maribyrnong Rd #40","-37.77063134","144.90567187","","","0","Level 0"
"18519","Maribyrnong Rd/Union Rd #37","-37.77187014","144.91607021","","","0","Level 0"
"18520","St Leonards Rd/Union Rd #36","-37.77370341","144.91578032","","","0","Level 0"
"18521","Munro St/Union Rd #35","-37.77610272","144.91539503","","","0","Level 0"
"18522","Burrowes St/Union Rd #34","-37.77862713","144.91494943","","","0","Level 0"
"18524","Sandown Rd/Epsom Rd #32","-37.78266790","144.91667531","","","0","Level 0"
"18525","Racing Victoria/Epsom Rd #31","-37.78442519","144.91820428","","","0","Level 0"
"18526","Flemington Racecourse/Epsom Rd #30","-37.78591304","144.91978630","","","0","Level 0"
"18527","Flemington Racecourse/Racecourse Rd #29","-37.78744612","144.92188946","","","0","Level 0"
"18528","Smithfield Rd/Racecourse Rd #28","-37.78774134","144.92534456","","","0","Level 0"
"18529","Newmarket Plaza/Racecourse Rd #26","-37.78807431","144.92838985","","","0","Level 0"
"18530","Wellington St/Racecourse Rd #25","-37.78835402","144.93046008","","","0","Level 0"
"18531","Collett St/Racecourse Rd #24","-37.78850691","144.93352180","","","0","Level 0"
"18532","Stubbs St/Racecourse Rd #23","-37.78874852","144.93547957","","","0","Level 0"
"18533","Boundary Rd/Racecourse Rd #22","-37.78920870","144.94014526","","","0","Level 0"
"18536","Abbotsford St Interchange/Abbotsford St #19","-37.79372898","144.94716282","","","0","Level 0"
"18539","Haines St/Abbotsford St #16","-37.79796781","144.94631863","","","0","Level 0"
"18540","Arden St/Abbotsford St #15","-37.80067191","144.94583486","","","0","Level 0"
"18541","Abbotsford St/Queensberry St #14","-37.80266294","144.94580241","","","0","Level 0"
"18544","Elliott Ave/Royal Park #24","-37.78787806","144.94961855","","","0","Level 0"
"18545","State Netball Hockey Centre/Royal Park #25","-37.78438300","144.94867050","","","0","Level 0"
"18546","Melbourne Zoo/Royal Park #26","-37.78237502","144.94928239","","","0","Level 0"
"18547","Royal Park Station/Royal Park #27","-37.78087160","144.95092491","","","0","Level 0"
"18548","Park St/Royal Park #28","-37.77691749","144.94948999","","","0","Level 0"
"18550","Union Square Shopping Centre/Grantham St #30","-37.77244466","144.94931840","","","0","Level 0"
"18551","Dawson St/Grantham St #31","-37.77029819","144.94974099","","","0","Level 0"
"18553","Daly St/Dawson St #33","-37.76959274","144.94442475","","","0","Level 0"
"18554","Smith St/Melville Rd #34","-37.76761396","144.94309457","","","0","Level 0"
"18555","Victoria St/Melville Rd #35","-37.76491164","144.94368028","","","0","Level 0"
"18556","Hope St/Melville Rd #36","-37.76216229","144.94415373","","","0","Level 0"
"18557","Albion St/Melville Rd #37","-37.75873956","144.94477064","","","0","Level 0"
"18560","Moreland Rd/Melville Rd #40","-37.75342901","144.94565536","","","0","Level 0"
"18563","Princes Tce/Melville Rd #43","-37.74412232","144.94476652","","","0","Level 0"
"18564","Brearley Pde/Melville Rd #44","-37.74196587","144.94513257","","","0","Level 0"
"18566","Balwyn Rd/Doncaster Rd #51","-37.79464808","145.08463121","","","0","Level 0"
"18567","Dight Ave/Doncaster Rd #50","-37.79437164","145.08093609","","","0","Level 0"
"18568","Buchanan Ave/Doncaster Rd #49","-37.79394072","145.07772198","","","0","Level 0"
"18569","Osburn Ave/Doncaster Rd #48","-37.79341156","145.07456724","","","0","Level 0"
"18570","North Balwyn Shopping Centre/Doncaster Rd #47","-37.79272684","145.07072386","","","0","Level 0"
"18571","Wattle Ave/Doncaster Rd #46","-37.79300579","145.06740053","","","0","Level 0"
"18573","Ferrars St/Park St #26","-37.83663243","144.95640508","","","0","Level 0"
"18574","Kew High School/High St #43","-37.79469970","145.06134872","","","0","Level 0"
"18575","Woodlands Ave/High St #42","-37.79632435","145.05767205","","","0","Level 0"
"18576","Station St/High St #41","-37.79796577","145.05392663","","","0","Level 0"
"18577","Harp Village/High St #40","-37.79872113","145.05219186","","","0","Level 0"
"18578","Harp Rd/High St #39","-37.79956353","145.05027305","","","0","Level 0"
"18579","Victoria Park/High St #38","-37.80131597","145.04617229","","","0","Level 0"
"18580","Kew Cemetery/High St #37","-37.80258226","145.04265207","","","0","Level 0"
"18581","Gladstone St/High St #36","-37.80353871","145.04001449","","","0","Level 0"
"18582","Charles St/High St #35","-37.80501248","145.03597744","","","0","Level 0"
"18583","Union St/High St #34","-37.80564013","145.03416620","","","0","Level 0"
"18584","Kew Shopping Centre/High St #33","-37.80667385","145.03131054","","","0","Level 0"
"18588","Brook St/Church St #25","-37.81575588","145.02098178","","","0","Level 0"
"18589","Hill St/Church St #24","-37.81797135","145.01875282","","","0","Level 0"
"18591","Victoria St/Church St #65","-37.81091460","145.00059662","","","0","Level 0"
"18592","Elizabeth St/Church St #64","-37.81259249","145.00016514","","","0","Level 0"
"18593","Tweedie Pl/Church St #63","-37.81431791","144.99988003","","","0","Level 0"
"18594","Highett St/Church St #62","-37.81596188","144.99957438","","","0","Level 0"
"18595","Bridge Rd/Church St #61","-37.81872910","144.99907934","","","0","Level 0"
"18596","Abinger St/Church St #60","-37.82030159","144.99880967","","","0","Level 0"
"18597","St Ignatius Church/Church St #59","-37.82183804","144.99854095","","","0","Level 0"
"18598","Gipps St/Church St #58","-37.82405752","144.99816288","","","0","Level 0"
"18599","Swan St/Church St #57","-37.82587282","144.99786388","","","0","Level 0"
"18601","Adelaide St/Church St #55","-37.82897177","144.99726883","","","0","Level 0"
"18602","Cotter St/Church St #54","-37.83050017","144.99705707","","","0","Level 0"
"18603","Howard St/Church St #53","-37.83279190","144.99668831","","","0","Level 0"
"18605","Malcolm St/Chapel St #51","-37.83696197","144.99601871","","","0","Level 0"
"18606","Toorak Rd/Chapel St #50","-37.83964770","144.99550284","","","0","Level 0"
"18607","Arthur St/Chapel St #49","-37.84201972","144.99508634","","","0","Level 0"
"18608","Cliff St/Chapel St #48","-37.84383268","144.99465086","","","0","Level 0"
"18609","Commercial Rd/Chapel St #47","-37.84697624","144.99403157","","","0","Level 0"
"18610","Chatham St/Chapel St #46","-37.84910601","144.99367836","","","0","Level 0"
"18611","High St/Chapel St #45","-37.85195599","144.99328287","","","0","Level 0"
"18612","Duke St/Chapel St #44","-37.85410202","144.99282688","","","0","Level 0"
"18613","Windsor Railway Station/Chapel St #43","-37.85624040","144.99245063","","","0","Level 0"
"18614","Dandenong Rd/Chapel St #42","-37.85792055","144.99215499","","","0","Level 0"
"18615","St Michaels Grammar School/Chapel St #41","-37.85952884","144.99187264","","","0","Level 0"
"18616","Alma Rd/Chapel St #40","-37.86157733","144.99151014","","","0","Level 0"
"18617","Argyle St/Chapel St #39","-37.86339220","144.99118805","","","0","Level 0"
"18618","Inkerman St/Chapel St #38","-37.86544011","144.99079142","","","0","Level 0"
"18619","Chapel St/Carlisle St #37","-37.86824957","144.99013534","","","0","Level 0"
"18620","St Kilda Town Hall/Carlisle St #36","-37.86808962","144.98868461","","","0","Level 0"
"18621","Carlisle St/Chapel St #37","-37.86847651","144.99023149","","","0","Level 0"
"18622","Brighton Rd/Chapel St #36","-37.87115338","144.98972675","","","0","Level 0"
"18623","St Kilda Rd/Carlisle St #35","-37.86782810","144.98656595","","","0","Level 0"
"18624","Greeves St/Carlisle St #34","-37.86747788","144.98400639","","","0","Level 0"
"18625","Barkly St/Carlisle St #33","-37.86706733","144.98108473","","","0","Level 0"
"18632","Balaclava Station/Carlisle St #38","-37.86880615","144.99423540","","","0","Level 0"
"18633","Orange Gr/Carlisle St #39","-37.86907024","144.99651320","","","0","Level 0"
"18634","Hotham St/Carlisle St #40","-37.86943287","144.99928854","","","0","Level 0"
"18635","Empress Rd/Balaclava Rd #41","-37.86970606","145.00157749","","","0","Level 0"
"18636","Sidwell Ave/Balaclava Rd #42","-37.87016601","145.00531655","","","0","Level 0"
"18637","Orrong Rd/Balaclava Rd #43","-37.87055279","145.00846648","","","0","Level 0"
"18638","Ontario St/Balaclava Rd #44","-37.87106925","145.01236326","","","0","Level 0"
"18639","Kent Gr/Balaclava Rd #45","-37.87134353","145.01473187","","","0","Level 0"
"18640","Kooyong Rd/Balaclava Rd #46","-37.87172566","145.01762056","","","0","Level 0"
"18641","Elmhurst Rd/Balaclava Rd #47","-37.87214468","145.02109944","","","0","Level 0"
"18645","Hawthorn Rd/Balaclava Rd #51","-37.87257012","145.02443041","","","0","Level 0"
"18646","Caulfield Park Bowling Club/Balaclava Rd #52","-37.87308067","145.02854358","","","0","Level 0"
"18647","Caulfield Park/Balaclava Rd #53","-37.87339637","145.03125228","","","0","Level 0"
"18648","Kambrook Rd/Balaclava Rd #54","-37.87395930","145.03581891","","","0","Level 0"
"18649","Normanby Rd/Balaclava Rd #55","-37.87419795","145.03769979","","","0","Level 0"
"18650","Caulfield Racecourse/Normanby Rd #56","-37.87541577","145.03939556","","","0","Level 0"
"18651","Caulfield Railway Station/Derby Rd #57","-37.87640000","145.04167740","","","0","Level 0"
"18652","Dandenong Rd/Derby Rd #58","-37.87570923","145.04186623","","","0","Level 0"
"18653","Dandenong Rd/Waverley Rd #59","-37.87576043","145.04494589","","","0","Level 0"
"18654","Burke Rd/Waverley Rd #60","-37.87589300","145.04804615","","","0","Level 0"
"18655","Tennyson St/Waverley Rd #61","-37.87624729","145.05093593","","","0","Level 0"
"18656","The Avenue/Waverley Rd #62","-37.87669687","145.05468729","","","0","Level 0"
"18657","Oak Gr/Waverley Rd #63","-37.87691683","145.05654607","","","0","Level 0"
"18658","Park St/Montague St #27","-37.83752193","144.95417610","","","0","Level 0"
"18659","Montague St/Bridport St #28","-37.84067899","144.95538431","","","0","Level 0"
"18660","Bridport St/Victoria Ave #29","-37.84156261","144.95333717","","","0","Level 0"
"18661","Richardson St/Victoria Ave #30","-37.84394201","144.95128269","","","0","Level 0"
"18662","Graham St/Victoria Ave #31","-37.84567393","144.94982559","","","0","Level 0"
"18663","Beaconsfield Pde/Victoria Ave #32","-37.84712372","144.94872853","","","0","Level 0"
"18699","Walsh St/Toorak Rd #124","-37.83819030","144.98456545","","","0","Level 0"
"18700","Punt Rd/Toorak Rd #125","-37.83841678","144.98674102","","","0","Level 0"
"18703","South Yarra Railway Station/Toorak Rd #127","-37.83913121","144.99216464","","","0","Level 0"
"18704","Chapel St/Toorak Rd #128","-37.83958890","144.99575443","","","0","Level 0"
"18705","Tivoli Rd/Toorak Rd #129","-37.83992681","144.99866570","","","0","Level 0"
"18706","Hawksburn Rd/Toorak Rd #130","-37.84036764","145.00233557","","","0","Level 0"
"18707","Williams Rd/Toorak Rd #131","-37.84072532","145.00536000","","","0","Level 0"
"18708","Toorak Village/Toorak Rd #132","-37.84109309","145.00845238","","","0","Level 0"
"18709","Canterbury Rd/Toorak Rd #133","-37.84138659","145.01088768","","","0","Level 0"
"18710","Deepdene Shopping Centre/Whitehorse Rd #43","-37.81092511","145.06487739","","","0","Level 0"
"18712","Brunswick Rd/Lygon St #120","-37.77845522","144.97063402","","","0","Level 0"
"18713","Weston St/Lygon St #121","-37.77566737","144.97097140","","","0","Level 0"
"18714","Glenlyon Rd/Lygon St #122","-37.77273715","144.97141481","","","0","Level 0"
"18715","Albert St/Lygon St #123","-37.76978147","144.97194969","","","0","Level 0"
"18716","Victoria St/Lygon St #124","-37.76820024","144.97223130","","","0","Level 0"
"18717","Blyth St/Lygon St #125","-37.76666404","144.97251166","","","0","Level 0"
"18718","Stewart St/Lygon St #126","-37.76442681","144.97290196","","","0","Level 0"
"18719","Albion St/Lygon St #127","-37.76236934","144.97326463","","","0","Level 0"
"18720","Mitchell St/Holmes St #128","-37.75938678","144.97433358","","","0","Level 0"
"18721","Moreland Rd/Holmes St #129","-37.75687970","144.97475384","","","0","Level 0"
"18722","Barrow St/Moreland Rd #130","-37.75620573","144.97015253","","","0","Level 0"
"18723","De Carle St/Moreland Rd #131","-37.75580964","144.96651984","","","0","Level 0"
"18724","Sydney Rd/Moreland Rd #132","-37.75556367","144.96427918","","","0","Level 0"
"18725","Moreland Station/Moreland Rd #133","-37.75526049","144.96238062","","","0","Level 0"
"18726","The Avenue/Nicholson St #130","-37.75356579","144.97594518","","","0","Level 0"
"18727","Rennie St/Nicholson St #131","-37.75134047","144.97650522","","","0","Level 0"
"18728","Crozier St/Nicholson St #132","-37.74941770","144.97684134","","","0","Level 0"
"18729","Harding St/Nicholson St #133","-37.74637073","144.97731019","","","0","Level 0"
"18730","Merribell Ave/Nicholson St #134","-37.74435924","144.97772812","","","0","Level 0"
"18732","Deepdene Park/Whitehorse Rd #44","-37.81137490","145.06867098","","","0","Level 0"
"18733","Hardwicke St/Whitehorse Rd #45","-37.81175036","145.07178499","","","0","Level 0"
"18734","Balwyn Cinema/Whitehorse Rd #46","-37.81224172","145.07592973","","","0","Level 0"
"18735","Balwyn Rd/Whitehorse Rd #47","-37.81291876","145.08152373","","","0","Level 0"
"18736","Balwyn Shopping Centre/Whitehorse Rd #48","-37.81319896","145.08378838","","","0","Level 0"
"18737","Northcote Ave/Whitehorse Rd #49","-37.81369027","145.08795601","","","0","Level 0"
"18738","Narrak Rd/Whitehorse Rd #51","-37.81456418","145.09516962","","","0","Level 0"
"18781","Orrong Rd/Toorak Rd #134","-37.84175536","145.01404827","","","0","Level 0"
"18782","Woorigoleen Rd/Toorak Rd #135","-37.84216640","145.01758276","","","0","Level 0"
"18783","Irving Rd/Toorak Rd #136","-37.84246086","145.02008630","","","0","Level 0"
"18784","Kooyong Rd/Toorak Rd #137","-37.84284435","145.02306477","","","0","Level 0"
"18785","Moonga Rd/Toorak Rd #138","-37.84323120","145.02624773","","","0","Level 0"
"18786","Glenbervie Rd/Toorak Rd #139","-37.84361542","145.02981717","","","0","Level 0"
"18789","Lygon St/Elgin St #112","-37.79711281","144.96715938","","","0","Level 0"
"18790","Lytton St/Lygon St #113","-37.79412682","144.96802483","","","0","Level 0"
"18791","Princes St/Lygon St #114","-37.79268914","144.96826863","","","0","Level 0"
"18792","Melbourne Cemetery/Lygon St #115","-37.78958017","144.96879666","","","0","Level 0"
"18793","Fenwick St/Lygon St #116","-37.78736999","144.96918649","","","0","Level 0"
"18794","Richardson St/Lygon St #117","-37.78403601","144.96973195","","","0","Level 0"
"18795","Pigdon St/Lygon St #118","-37.78192413","144.97007361","","","0","Level 0"
"18899","Alfred Hospital/Commercial Rd #26","-37.84527850","144.98222463","","","0","Level 0"
"18918","Punt Rd/Commercial Rd #27","-37.84563009","144.98486293","","","0","Level 0"
"18923","Braille Library/Commercial Rd #28","-37.84589900","144.98741260","","","0","Level 0"
"18931","Porter St/Commercial Rd #29","-37.84631364","144.99058337","","","0","Level 0"
"18933","Prahran Market/Commercial Rd #30","-37.84654069","144.99227051","","","0","Level 0"
"18934","Chapel St/Commercial Rd #31","-37.84675967","144.99401471","","","0","Level 0"
"18935","Surrey Rd/Malvern Rd #32","-37.84729285","144.99780740","","","0","Level 0"
"18936","Francis St/Malvern Rd #33","-37.84765291","145.00043426","","","0","Level 0"
"18937","Williams Rd/Malvern Rd #34","-37.84800372","145.00305004","","","0","Level 0"
"18938","Mathoura Rd/Malvern Rd #35","-37.84847987","145.00668529","","","0","Level 0"
"18939","A'Beckett St/Malvern Rd #36","-37.84892332","145.00999189","","","0","Level 0"
"18940","Orrong Rd/Malvern Rd #37","-37.84919284","145.01207579","","","0","Level 0"
"18941","Clendon Rd/Malvern Rd #38","-37.84961775","145.01536023","","","0","Level 0"
"18942","Irving Rd/Malvern Rd #39","-37.85005214","145.01867854","","","0","Level 0"
"18943","Kooyong Rd/Malvern Rd #40","-37.85040273","145.02130587","","","0","Level 0"
"18944","Albany Rd/Malvern Rd #41","-37.85076266","145.02395570","","","0","Level 0"
"18945","Lauriston Girls School/Malvern Rd #42","-37.85105166","145.02614147","","","0","Level 0"
"18946","Glenferrie Rd/Malvern Rd #43","-37.85154665","145.02986746","","","0","Level 0"
"18947","Plant St/Malvern Rd #44","-37.85189700","145.03249490","","","0","Level 0"
"18948","Elizabeth St/Malvern Rd #45","-37.85225933","145.03530389","","","0","Level 0"
"18949","Meredith St/Malvern Rd #46","-37.85278446","145.03923379","","","0","Level 0"
"18950","Tooronga Rd/Malvern Rd #47","-37.85312767","145.04198653","","","0","Level 0"
"18951","Edgar St/Malvern Rd #48","-37.85355646","145.04555536","","","0","Level 0"
"18952","Kenilworth Gr/Malvern Rd #49","-37.85389971","145.04831953","","","0","Level 0"
"18953","Burke Rd/Malvern Rd #50","-37.85432174","145.05149082","","","0","Level 0"
"18954","Gardiner Railway Station/Burke Rd #51","-37.85279981","145.05264471","","","0","Level 0"
"18955","Harris Ave/Burke Rd #52","-37.84977841","145.05304243","","","0","Level 0"
