date,demand,RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday,
24/10/2016,125270.165,66.51336615,9.4,4.135214626,0.921182266,0.4,Y,N,
25/10/2016,117138.355,37.02214641,9.6,5.069516742,0.878787879,0.2,Y,N,
26/10/2016,121605.395,55.41635284,16.5,4.301162634,2.566666667,0,Y,N,
27/10/2016,120142.43,43.4805405,10.1,3.924283374,0.348837209,0.2,Y,N,
28/10/2016,119820.71,54.50974512,6.3,4.074309757,0.973584906,0,Y,N,
29/10/2016,104191.105,21.28564824,9.3,5.059644256,1.027131783,0,Y,N,
30/10/2016,94325.72,6.869134505,12.7,5.291502622,1.323076923,0,Y,N,
31/10/2016,110661.43,19.08090112,7.9,4.183300133,1.026315789,1.8,Y,N,
1/11/2016,104976.21,17.41820196,9.4,4.289522118,1.073446328,0.4,Y,Y,
2/11/2016,119904.48,46.64566901,9.7,4.301162634,1.330827068,0.4,Y,N,
3/11/2016,118677.495,60.22104759,10,4.370354677,0.475,0,Y,N,
4/11/2016,113666.485,25.9523502,10.2,5.403702434,1.124497992,0,Y,N,
5/11/2016,101810.75,15.26468717,10,4.098780306,2.305555556,0,Y,N,
6/11/2016,96934.925,24.15876196,11.5,4.626013402,0.428571429,0,Y,N,
7/11/2016,116230.34,30.36705791,14.6,5.08920426,1.58490566,0,Y,N,
8/11/2016,117794.595,53.92200303,11,4.266145802,0.55017301,0.2,Y,N,
9/11/2016,122131.115,55.66220339,9.2,4.171330723,1.313636364,0,Y,N,
10/11/2016,122634.53,48.70697146,11.9,4.183300133,1.083743842,0,Y,N,
11/11/2016,117953.885,26.82398291,8.4,4.878524367,0.697594502,0,Y,N,
12/11/2016,99907.32,10.83211626,13.2,5.049752469,1.711764706,2,Y,N,
13/11/2016,96805.925,10.72564183,11.7,4.358898944,1.75257732,2,Y,N,
14/11/2016,116817.15,39.49973783,11.5,3.987480407,0.655405405,8.6,Y,N,
15/11/2016,119905.59,26.90838749,11,4.38178046,0.865497076,0,Y,N,
16/11/2016,122146.66,35.63068442,11.9,4.647580015,0.662790698,0,Y,N,
17/11/2016,122464.645,28.55507656,12,5.60357029,0.895833333,0,Y,N,
18/11/2016,121441.05,31.77579932,15.3,4.347413024,1.846153846,0,Y,N,
19/11/2016,106868.5,24.65599304,11.7,4.404543109,0.52173913,0,Y,N,
20/11/2016,112098.335,43.08594969,11.9,5.770615219,1.352941176,0,Y,N,
21/11/2016,138681.815,51.0352654,17.9,5.916079783,1.116161616,0,Y,N,
22/11/2016,126617.72,37.02129178,14.5,3.860051813,13.2,8.6,Y,N,
23/11/2016,118119.01,41.91226779,11,4.098780306,0.088757396,5.4,Y,N,
24/11/2016,120308.545,38.05940327,10.3,4.123105626,0.782407407,2.2,Y,N,
25/11/2016,116011.565,27.61649096,10.9,4.23083916,1.375796178,0.8,Y,N,
26/11/2016,104700.055,23.79058297,12.2,4.171330723,0.835106383,0,Y,N,
27/11/2016,102718.9,37.00394515,11.6,4.037325848,1.861386139,0.4,Y,N,
28/11/2016,118666.37,65.39277902,12.2,4.427188724,0.413934426,0.2,Y,N,
29/11/2016,119169.17,63.42996415,10.4,4.472135955,0.787096774,0.2,Y,N,
30/11/2016,121067.59,76.02598021,13.3,4.347413024,3.229166667,0,Y,N,
1/12/2016,113024.02,56.01230684,12.9,4.679743583,0.342857143,0,Y,N,
2/12/2016,109318.355,41.49943678,13,4.647580015,0.942760943,0,Y,N,
3/12/2016,98899.495,29.20305213,9.9,4.888762625,0.951923077,0,Y,N,
4/12/2016,97300.36,43.73274195,12.7,5.630275304,2.212765957,0,Y,N,
5/12/2016,109670,25.29438487,16.9,4.636809248,0.652777778,2.4,Y,N,
6/12/2016,111228.06,48.41248781,12.8,4.5607017,0.892561983,0,Y,N,
7/12/2016,112738.08,44.72205906,10.5,5.319774431,0.785714286,0,Y,N,
8/12/2016,105445.65,25.85386173,15.4,4.816637832,2.655172414,2.2,Y,N,
9/12/2016,105664.09,25.11819531,10,4.159326869,0.5,6.6,Y,N,
10/12/2016,98622.865,19.31166859,11.2,4.335896678,0.958677686,0.2,Y,N,
11/12/2016,93673.19,16.39668788,12.9,4.393176527,0.896296296,1,Y,N,
12/12/2016,120390.11,45.15757294,10.7,5.727128425,0.9,0,Y,N,
13/12/2016,128831.65,44.69302354,16.5,6.024948133,2.127659574,0,Y,N,
14/12/2016,111423.765,19.91910633,15.7,4.393176527,0.661971831,0,Y,N,
15/12/2016,107072.36,31.14530846,11.7,4.312771731,0.691558442,0,Y,N,
16/12/2016,113698.06,48.8568848,9.7,5.049752469,1.502439024,0,Y,N,
17/12/2016,90227.48,23.57623123,15.1,4.57165178,0.911111111,0,Y,N,
18/12/2016,90911.085,26.49359939,10,4.183300133,0.742574257,0,Y,N,
19/12/2016,109260.305,28.68483237,8.8,5.495452666,1.034129693,0,Y,N,
20/12/2016,106451.255,16.12985685,14.4,4.636809248,1.126923077,3,N,N,
21/12/2016,104389.51,21.34587505,13.5,4.460941605,0.902777778,0.2,N,N,
22/12/2016,105513.235,20.97623583,14.6,4.472135955,0.972972973,0,N,N,
23/12/2016,112247.945,24.32934519,12.5,5.128352562,1.031358885,0,N,N,
24/12/2016,114843.875,34.69311119,16.2,5.907622195,1.091254753,0.8,N,N,
25/12/2016,114468.17,28.64742992,16.4,6.024948133,0.814241486,0.2,N,N,
26/12/2016,106284.83,22.91035559,25.4,5.412947441,3.166666667,0,N,Y,
27/12/2016,99701.43,23.8135374,18,5.458937626,1.75862069,1.6,N,Y,
28/12/2016,123693.52,40.28250982,20.3,6.180614856,0.38410596,1,N,N,
29/12/2016,135571.795,47.14500558,27,5.787918451,0.961783439,0,N,N,
30/12/2016,112141.83,24.06507765,20.1,5.272570531,0.545138889,20.4,N,N,
31/12/2016,95728.15,17.59822922,17.3,4.878524367,0.935064935,0,N,N,
1/01/2017,89403.145,25.8467611,16.8,4.593473631,3.623529412,0,N,Y,
2/01/2017,86507.47,30.61870288,14.8,4.219004622,1.08974359,0.4,N,Y,
3/01/2017,97564.745,28.68695469,14.6,4.415880433,0.301158301,0.4,N,N,
4/01/2017,116606.795,56.97278071,13.3,5.412947441,0.819620253,0,N,N,
5/01/2017,128079.845,73.45825987,18.5,5.630275304,1.063973064,0,N,N,
6/01/2017,136308.735,97.69920084,18.3,5.93295879,0.986710963,0,N,N,
7/01/2017,134955.02,77.60299799,20.9,6.058052492,1.056140351,0,N,N,
8/01/2017,122777.025,69.22481073,28,5.753259945,0.972696246,0,N,N,
9/01/2017,116211.99,68.09952522,18.5,4.939635614,2.048951049,0,N,N,
10/01/2017,120366.32,72.81305685,17.7,5.118593557,0.5,0,N,N,
11/01/2017,111595.855,65.74451094,16.6,4.929503018,1.104247104,0,N,N,
12/01/2017,118783.945,70.49040546,14.9,5.14781507,0.843648208,0,N,N,
13/01/2017,111341.675,70.01219456,17.5,5.366563146,23.61538462,1.4,N,N,
14/01/2017,88996.625,42.29483485,15.2,4.847679857,0.078787879,2.6,N,N,
15/01/2017,90294,55.44429634,15.2,4.636809248,0.726872247,0,N,N,
16/01/2017,120928.705,108.1670628,12.2,5.718391382,0.744262295,0,N,N,
17/01/2017,140517.65,129.2376575,16.4,6.14817046,1.196078431,0,N,N,
18/01/2017,111211.35,75.16561944,15.6,4.5607017,0.927272727,0,N,N,
19/01/2017,112371.41,62.88513035,11,4.837354649,0.925925926,0,N,N,
20/01/2017,107937.685,38.99311604,16.1,4.5607017,2.25,22.6,N,N,
21/01/2017,96779.07,46.47911443,15.3,4.75394573,0.525896414,0.6,N,N,
22/01/2017,103291.61,60.78453185,12.7,5.440588203,0.828382838,0,N,N,
23/01/2017,141332.055,79.11439769,17.8,6.058052492,1.578125,0,N,N,
24/01/2017,115664.16,59.81718215,19.1,4.69041576,0.695652174,0.6,N,N,
25/01/2017,111936.7,58.87513245,13.5,4.593473631,0.926174497,0,N,N,
26/01/2017,98590.06,37.84489775,16.4,4.604345773,1.763313609,0,N,Y,
27/01/2017,112513.82,69.65718196,17,4.857983121,0.576791809,0,N,N,
28/01/2017,108336.53,74.06254286,15,5.403702434,1.003424658,0,N,N,
29/01/2017,109020.58,76.58688725,15.1,5.196152423,0.993197279,0,N,N,
30/01/2017,124292.955,96.16858429,17.8,5.477225575,7.945945946,0,N,N,
31/01/2017,112863.01,58.79126706,16.5,4.701063709,0.138059701,3,Y,N,
1/02/2017,114133.73,66.86330309,14.3,4.538722287,2.88172043,0,Y,N,
2/02/2017,110669.27,82.46801369,14.2,4.909175083,0.329787234,0,Y,N,
3/02/2017,117452.27,87.11101457,15.4,5.253570215,1.003558719,0,Y,N,
4/02/2017,117361.7,80.81731255,14.6,5.991660872,1.029304029,0,Y,N,
5/02/2017,110384.275,113.8703652,18.5,5.540758071,2.935483871,0,Y,N,
6/02/2017,108761.37,92.10179585,15.1,4.242640687,2.384615385,32.4,Y,N,
7/02/2017,111543.81,69.06961085,15.4,5.253570215,0.139784946,0,Y,N,
8/02/2017,142213.66,135.0612793,16.5,6,1.007220217,0,Y,N,
9/02/2017,155060.61,156.6995615,20.3,6,1.135245902,0,Y,N,
10/02/2017,138793.59,213.3394317,18.7,5.205766034,1.145539906,0,Y,N,
11/02/2017,111983.51,97.6080054,18.5,4.959838707,1.014285714,0,Y,N,
12/02/2017,89003.15,19.86511394,15.1,4.460941605,1.666666667,2,Y,N,
13/02/2017,104844.105,69.04132793,14,4.582575695,0.614634146,0,Y,N,
14/02/2017,111613.05,90.69389262,14.5,4.415880433,1.314102564,0.6,Y,N,
15/02/2017,116299.39,79.04437965,10,5.61248608,0.6,0,Y,N,
16/02/2017,119947.59,112.8870329,14.9,4.857983121,1.120689655,0,Y,N,
17/02/2017,111885.97,93.73260963,13.7,5.049752469,1.260869565,0,Y,N,
18/02/2017,95623.35,49.81815886,13.3,4.347413024,1.142857143,0,Y,N,
19/02/2017,91280.025,53.12020553,11.7,4.159326869,1.626262626,0,Y,N,
20/02/2017,105341.865,93.72670141,11.6,4.50555213,0.441964286,3.6,Y,N,
21/02/2017,112351.47,103.2484286,10.1,4.898979486,0.896,0.2,Y,N,
22/02/2017,116690.17,78.05783525,12.8,5.770615219,1.082251082,0,Y,N,
23/02/2017,117948.685,102.3617733,15.9,5,0.982978723,0,Y,N,
24/02/2017,111229.52,98.21079741,15.8,4.472135955,1.78030303,1.4,Y,N,
25/02/2017,95046.905,45.60929044,13.7,4.404543109,0.552301255,0,Y,N,
26/02/2017,100495.615,56.02642017,13.2,5.458937626,0.987603306,0,Y,N,
27/02/2017,131090.775,96.55007159,15.6,5.753259945,1.012552301,0,Y,N,
28/02/2017,140167.5,99.94563946,17.3,5.796550698,1.012711864,0,Y,N,
1/03/2017,137291.97,86.00399901,16.6,5.522680509,0.995780591,0,Y,N,
2/03/2017,127633.275,85.49844546,17.7,4.827007354,1.077272727,0,Y,N,
3/03/2017,124311.33,73.92929944,18.1,5.347896783,1.215469613,0,Y,N,
4/03/2017,116083.295,77.59564369,16.1,5.234500931,0.786956522,0,Y,N,
5/03/2017,103539.02,45.4607457,17.6,5.039841267,1.369047619,0.2,Y,N,
6/03/2017,116447.855,56.63414738,17.7,5.234500931,0.753363229,0,Y,N,
7/03/2017,117931.46,57.516139,15,5.310367219,0.995535714,0,Y,N,
8/03/2017,124370.765,73.92313207,14.2,5.61248608,1.013574661,0,Y,N,
9/03/2017,129649.25,83.88968655,15,5.683308895,1.047393365,0,Y,N,
10/03/2017,125346.075,82.03453762,18.5,4.878524367,1.087628866,0,Y,N,
11/03/2017,108816.81,50.76232609,18,5.138093031,1.395683453,0,Y,N,
12/03/2017,102617.51,42.48056056,17.9,5.205766034,0.709183673,0,Y,N,
13/03/2017,104468.9,66.84372206,15.7,4.929503018,0.946859903,0.2,Y,Y,
14/03/2017,133227.785,101.4423563,18.8,5.718391382,0.995192308,0,Y,N,
15/03/2017,139672.835,102.0122176,20.8,5.761944116,1.100529101,0,Y,N,
16/03/2017,124255.975,87.89402085,21.7,4.795831523,3.9375,1.8,Y,N,
17/03/2017,111612.075,70.74607288,15.8,4.701063709,0.23880597,0,Y,N,
18/03/2017,107731.78,68.87709703,12.4,5.54977477,1.010050251,0,Y,N,
19/03/2017,113593.82,121.1220102,14.5,5.787918451,1.010152284,0,Y,N,
20/03/2017,131980.985,184.8234791,19.3,5.291502622,1.743362832,0,Y,N,
21/03/2017,127625.365,112.9036926,19.9,5.10881591,1.852459016,4.4,Y,N,
22/03/2017,114696.37,77.00028631,17.8,4.669047012,0.835616438,9.2,Y,N,
23/03/2017,111632.835,97.82305958,16.2,5.00999002,0.424418605,0,Y,N,
24/03/2017,115411.41,118.4496111,13.9,4.969909456,1.068322981,0,Y,N,
25/03/2017,107465.98,138.7947558,15.3,5.449770637,1.192592593,0,Y,N,
26/03/2017,104189.1,147.4805929,19.3,5.167204273,0.924657534,0,Y,N,
27/03/2017,116237.22,118.5621993,19.3,5.648008499,1.921052632,0,Y,N,
28/03/2017,111032.975,121.9056323,11.9,4.929503018,0.426966292,4.2,Y,N,
29/03/2017,109640.33,133.7982653,13.9,5.215361924,1.210884354,0.2,Y,N,
30/03/2017,107491.87,115.1902122,10.2,4.23083916,1.130769231,3.4,Y,N,
31/03/2017,110662.245,145.2190605,10.1,4.23083916,1.056910569,2.8,N,N,
1/04/2017,97402.265,99.24918178,10,4.358898944,0.911111111,0,N,N,
2/04/2017,94477.095,92.91573517,11.7,4.266145802,1.336633663,0.4,N,N,
3/04/2017,107895.525,106.4521598,8.2,4.636809248,0.601190476,0,N,N,
4/04/2017,113138.67,122.6614787,10,4.939635614,1.024390244,0,N,N,
5/04/2017,114191.35,142.2804267,11,5.039841267,1.037974684,0,N,N,
6/04/2017,114817.305,126.1819875,12,5.157518783,1.17037037,0,N,N,
7/04/2017,110160.025,101.330421,12.7,5.118593557,0.865384615,0,N,N,
8/04/2017,99084.74,95.86797769,18.6,5.300943312,1.130434783,0,N,N,
9/04/2017,96041.895,74.59163318,11.7,3.898717738,2.123076923,10.6,N,N,
10/04/2017,113287.055,111.8004887,9,4.123105626,2.166666667,25.4,N,N,
11/04/2017,114159.965,130.0368734,12.3,4.301162634,0.222222222,15.4,N,N,
12/04/2017,114335.995,126.572879,10.8,4.393176527,0.964285714,0,N,N,
13/04/2017,112704.045,117.5356502,10.9,4.711687596,1.007194245,0,N,N,
14/04/2017,97436.41,109.7650221,13,4.23083916,1.561797753,0,N,Y,
15/04/2017,99608.57,116.7828491,11.8,4.159326869,0.917525773,0,N,Y,
16/04/2017,96594.745,95.64640701,9.9,4.75394573,0.96039604,0,N,Y,
17/04/2017,99945.495,104.5781895,11.1,4.277849927,0.926605505,0,N,Y,
18/04/2017,111955.175,112.8247059,9.5,4.516635916,0.795620438,0,N,N,
19/04/2017,114436.97,101.3145524,13,5.186520992,1.078740157,0,Y,N,
20/04/2017,112816.68,104.0781031,14.6,5.14781507,1.024193548,0,Y,N,
21/04/2017,114522.44,133.2265993,16.5,4.57165178,3.444444444,9.4,Y,N,
22/04/2017,102528.4,111.6671228,16.9,4.74341649,0.305084746,4.6,Y,N,
23/04/2017,97356.565,90.72665105,14.4,4.669047012,0.991596639,0,Y,N,
24/04/2017,109421.815,113.2589368,15.9,4.969909456,1.202020202,0,Y,N,
25/04/2017,101548.735,86.79007255,16.2,4.207136794,1.706896552,21.6,Y,Y,
26/04/2017,116795.245,100.6986846,10.1,3.807886553,0.90625,20,Y,N,
27/04/2017,126329.53,145.6827349,8.3,3.949683532,0.901408451,15.4,Y,N,
28/04/2017,120144.19,120.8095221,9.4,4.449719092,1.183333333,0.4,Y,N,
29/04/2017,104864.05,100.81967,14.9,4.254409477,0.759493671,0.2,Y,N,
30/04/2017,103756.535,109.5772954,13.6,4.219004622,1.082191781,0,Y,N,
1/05/2017,115103.775,99.15947403,13.6,4.516635916,0.83908046,0,Y,N,
2/05/2017,120718.64,109.9227693,10.4,3.898717738,0.925531915,2.4,Y,N,
3/05/2017,129196.445,128.6399556,7.4,3.911521443,0.87037037,0.8,Y,N,
4/05/2017,127260.05,123.4720662,5.8,4.110960958,0.9,0,Y,N,
5/05/2017,123150.385,108.2886014,6.2,4.527692569,1.132075472,0,Y,N,
6/05/2017,105013.07,81.77832735,9.6,4.472135955,1.737704918,0.2,Y,N,
7/05/2017,107424.07,104.9084029,8.9,3.847076812,0.64893617,1.4,Y,N,
8/05/2017,125858.27,132.9735336,10.1,3.974921383,1.305555556,1.8,Y,N,
9/05/2017,126760.71,138.9914155,10.9,3.987480407,0.98630137,1.6,Y,N,
10/05/2017,125747.735,149.6227486,8.1,4.207136794,0.646017699,0,Y,N,
11/05/2017,128753.13,170.2926448,6.1,4.062019202,1.313953488,0,Y,N,
12/05/2017,123523,129.309377,5.9,4.415880433,0.868686869,0,Y,N,
13/05/2017,109477.42,130.3168298,8.4,3.949683532,0.98019802,0.2,Y,N,
14/05/2017,107497.03,126.9174946,6.4,3.885871846,1.311688312,0,Y,N,
15/05/2017,125871.915,134.6420324,6.3,4.110960958,0.93902439,0,Y,N,
16/05/2017,127820.715,128.3149076,5.6,4.266145802,0.911111111,0,Y,N,
17/05/2017,125072.675,123.8345994,7.6,4.123105626,2.368421053,0,Y,N,
18/05/2017,122910.48,107.8423351,10.7,4.494441011,0.387755102,0.8,Y,N,
19/05/2017,123351.45,96.44024977,10.2,4.219004622,3.92,0,Y,N,
20/05/2017,109111.615,88.1358791,10.2,4.393176527,0.255102041,0,Y,N,
21/05/2017,105912.16,76.78217982,10.8,4.324349662,1.441176471,0,Y,N,
22/05/2017,113551.04,72.93148803,10.4,4.50555213,0.673267327,0,Y,N,
23/05/2017,119127.205,96.83763464,12.8,4.393176527,1.364864865,0,Y,N,
24/05/2017,121571.97,103.2410383,11.7,4.135214626,0.925,0,Y,N,
25/05/2017,124010.03,108.5190134,13.7,4.301162634,1.403508772,0,Y,N,
26/05/2017,123130.6,94.69622997,13.1,4.242640687,0.695121951,0,Y,N,
27/05/2017,104643.675,60.86010195,11.9,4.219004622,0.987951807,0,Y,N,
28/05/2017,110029.55,72.34164142,10.2,3.911521443,1.092105263,6.8,Y,N,
29/05/2017,130516.1,96.084781,7.7,3.847076812,0.95,1.4,Y,N,
30/05/2017,132762.38,95.71447434,9.3,3.619392214,1.15942029,2.2,Y,N,
31/05/2017,139030.795,120.6492316,6.7,3.605551275,0.811764706,5.4,Y,N,
1/06/2017,140202.735,113.3116143,7.9,3.728270376,1.808510638,0.4,Y,N,
2/06/2017,136856.8,96.83774741,8,3.834057903,0.643835616,0,Y,N,
3/06/2017,122161.405,107.2457298,9.9,3.78153408,0.879518072,0,Y,N,
4/06/2017,118953.95,109.7429759,4.4,3.974921383,0.892473118,0,Y,N,
5/06/2017,132877.45,101.1322774,5.6,4.183300133,1.86,0,Y,N,
6/06/2017,133274.53,97.89246038,8.7,3.728270376,0.793650794,6.4,Y,N,
7/06/2017,136116.12,105.6961681,5.9,3.78153408,0.684782609,0,Y,N,
8/06/2017,139511.78,110.1268719,3.6,3.872983346,1.277777778,0,Y,N,
9/06/2017,130994.54,99.97713568,6.6,3.872983346,0.923076923,1.8,Y,N,
10/06/2017,120698.915,97.62212413,7,3.974921383,0.876404494,0,Y,N,
11/06/2017,113374.465,87.88338857,3.4,3.937003937,1.034883721,0.2,Y,N,
12/06/2017,117691.685,101.7060988,6,3.987480407,1.68627451,0,Y,Y,
13/06/2017,135184.95,109.9512443,8.8,3.885871846,0.772727273,0,Y,N,
14/06/2017,136253.42,93.58978215,4,4.171330723,0.741573034,0,Y,N,
15/06/2017,135303.255,102.837272,7.7,4.358898944,1.202702703,0,Y,N,
16/06/2017,135269.635,107.362224,6.6,4.135214626,0.831460674,0,Y,N,
17/06/2017,121178.68,104.2875868,4.2,3.937003937,0.967391304,0,Y,N,
18/06/2017,116112.74,93.61692763,5.4,4.037325848,1.164556962,0,Y,N,
19/06/2017,134925.74,95.96949334,7.1,4.01248053,1.316666667,0,Y,N,
20/06/2017,131996.97,85.79783203,6.4,3.974921383,0.652173913,0,Y,N,
21/06/2017,139814.3,106.9667247,7.8,3.674234614,1.84,0.6,Y,N,
22/06/2017,140348.57,94.85896751,6.7,3.754996671,0.746268657,0.2,Y,N,
23/06/2017,132029.575,80.26993871,7.4,3.860051813,0.817073171,0,Y,N,
24/06/2017,122393.325,84.97094445,8.3,3.507135583,1.123287671,1.4,Y,N,
25/06/2017,118103.865,72.87051538,8.6,3.78153408,1.377358491,0,Y,N,
26/06/2017,138040.38,104.3154945,8.8,3.54964787,0.679487179,1.4,Y,N,
27/06/2017,144526.63,100.1993406,6,3.478505426,1.772727273,0,Y,N,
28/06/2017,141351.895,98.53810322,6.8,3.754996671,0.814814815,0,Y,N,
29/06/2017,138124.06,102.5250395,9.2,3.701351105,1.08,0,Y,N,
30/06/2017,139275.775,124.6840444,7.1,3.507135583,0.595238095,4.4,N,N,
1/07/2017,125949.5,114.7570772,1.1,3.563705936,0.903225806,0,N,N,
2/07/2017,120137.45,110.1092823,0.8,3.78153408,1.010869565,0,N,N,
3/07/2017,139765.32,150.612766,3.8,3.728270376,2.358974359,0,N,N,
4/07/2017,134029.805,132.5455181,9,4.024922359,0.609375,3,N,N,
5/07/2017,134084.665,146.1761256,10.1,3.974921383,0.984615385,0,N,N,
6/07/2017,137899.715,141.6793728,4.8,3.872983346,0.747126437,0,N,N,
7/07/2017,134078.07,131.2653815,8,3.768288736,0.925531915,0,N,N,
8/07/2017,123687.97,129.135411,5.3,3.674234614,1.843137255,0,N,N,
9/07/2017,116064.03,115.1296024,7.3,3.820994635,0.698630137,0.8,N,N,
10/07/2017,133132.325,123.9739271,7,4,1.280701754,0,N,N,
11/07/2017,137352.78,148.6794952,6.9,3.78153408,0.587628866,0.4,N,N,
12/07/2017,138152.105,117.9532423,3.2,3.885871846,0.989795918,0,N,N,
13/07/2017,134622.39,106.1487634,4.8,3.646916506,1.781818182,0,N,N,
14/07/2017,131387.745,111.3949826,9.9,3.987480407,0.639534884,2,N,N,
15/07/2017,124486.695,136.1065517,4.5,3.464101615,0.914893617,0,N,N,
16/07/2017,119927.64,102.1491373,3,3.535533906,1.205128205,0,N,N,
17/07/2017,131868.24,99.85163753,5.7,3.911521443,1.238095238,0,N,N,
18/07/2017,136121.835,109.9969729,9.7,3.807886553,1.086206897,0.2,Y,N,
19/07/2017,133906.26,109.5605504,8.9,3.633180425,0.753246753,5,Y,N,
20/07/2017,139316.29,133.736501,7.9,3.271085447,1.305084746,0.6,Y,N,
21/07/2017,140073.895,130.1927109,3.3,3.714835124,0.572815534,4.2,Y,N,
22/07/2017,122397.13,91.65608062,5.4,3.521363372,1.471428571,0,Y,N,
23/07/2017,118007.665,107.8923323,8.4,3.754996671,1.296296296,0,Y,N,
24/07/2017,136330.59,122.6544774,8.1,4.01248053,0.65060241,7,Y,N,
25/07/2017,129699.265,113.0336114,9.8,4.147288271,0.922222222,0,Y,N,
26/07/2017,133198.34,117.2808433,10.9,3.872983346,1.034482759,2.4,Y,N,
27/07/2017,136003.915,117.3154738,4.4,3.768288736,1,2,Y,N,
28/07/2017,130432.05,111.3069682,6.2,3.78153408,0.887755102,2.8,Y,N,
29/07/2017,111331.235,93.45310086,9.7,4.23083916,0.97029703,0,Y,N,
30/07/2017,107580.495,91.41616627,11.3,4.254409477,1.21686747,0,Y,N,
31/07/2017,132276.88,137.4766901,6.7,3.847076812,0.72173913,0,Y,N,
1/08/2017,137617.88,137.9754246,3.5,3.937003937,1,0,Y,N,
2/08/2017,140729.185,113.4923335,3.4,3.591656999,1.533333333,0,Y,N,
3/08/2017,151355.43,169.2338271,3.1,3,1.704545455,0,Y,N,
4/08/2017,141647.895,110.3517269,4.3,3.478505426,0.611111111,6.6,Y,N,
5/08/2017,116696.455,82.76667325,8.8,3.768288736,0.615384615,0,Y,N,
6/08/2017,117351.14,86.20220241,9,3.605551275,1.426829268,0,Y,N,
7/08/2017,138963.175,111.4890145,7.7,3.507135583,1.123287671,4.2,Y,N,
8/08/2017,139108.435,111.5513751,7.9,3.872983346,0.973333333,2.2,Y,N,
9/08/2017,130044.375,105.283102,8.9,4.098780306,0.652173913,0,Y,N,
10/08/2017,122361.925,86.91654833,11.4,4.335896678,1.369047619,0,Y,N,
11/08/2017,122862.345,78.92563543,10.3,4.049691346,0.903225806,0,Y,N,
12/08/2017,113669.45,77.12359093,10.3,4.23083916,0.939393939,2.8,Y,N,
13/08/2017,106274.56,68.29417174,9.4,4.324349662,0.891891892,2,Y,N,
14/08/2017,121533.955,101.399598,12.3,4.483302354,0.880952381,0,Y,N,
15/08/2017,127193.3,99.0861742,10.4,4.183300133,3.9375,0.2,Y,N,
16/08/2017,121445.38,72.16481732,12.1,4.254409477,0.293577982,0.8,Y,N,
17/08/2017,129223.805,73.71456005,9.3,3.949683532,1.197802198,1.8,Y,N,
18/08/2017,133562.985,92.10754493,8,3.492849839,0.968085106,2.8,Y,N,
19/08/2017,124852.67,97.96893516,5.9,3.435112807,0.810344828,7.2,Y,N,
20/08/2017,119798.995,92.81587829,5.1,3.646916506,0.834532374,2,Y,N,
21/08/2017,140410.295,108.906684,6.8,3.563705936,1.759493671,0.6,Y,N,
22/08/2017,133809.455,107.9380963,5.7,4.098780306,0.711711712,1.6,Y,N,
23/08/2017,133056.82,106.6475104,8.3,4.254409477,1.144329897,0,Y,N,
24/08/2017,135619.94,118.9186938,5.2,3.646916506,0.746153846,9.2,Y,N,
25/08/2017,133666.575,120.1723289,4.9,3.872983346,0.977443609,0.6,Y,N,
26/08/2017,117444.1,93.65754189,9.9,3.911521443,1.564705882,0,Y,N,
27/08/2017,115177.935,93.11747779,5.8,3.271085447,0.720338983,7.8,Y,N,
28/08/2017,139414.495,163.4092605,5.8,3.435112807,0.808219178,0.6,Y,N,
29/08/2017,139814.04,143.84804,5.4,3.591656999,1.604395604,0,Y,N,
30/08/2017,137513.465,118.2950765,7.7,3.714835124,0.739837398,0.6,Y,N,
31/08/2017,133982.255,115.4257008,4,4.086563348,0.773584906,0.2,Y,N,
1/09/2017,128707.425,102.2781632,3.7,4.123105626,1.104166667,0,Y,N,
2/09/2017,114098.115,89.32991678,7.3,4.289522118,2.285714286,0,Y,N,
3/09/2017,103964.33,67.07312753,13.4,4.147288271,1,0,Y,N,
4/09/2017,128001.055,93.82662098,8.8,3.701351105,0.470149254,0.4,Y,N,
5/09/2017,137696.67,95.60201814,6.5,3.646916506,1.218181818,0.2,Y,N,
6/09/2017,134819.945,101.0173763,6.7,3.885871846,1,4.8,Y,N,
7/09/2017,133405.72,93.02525491,7.9,3.898717738,1.157894737,0.8,Y,N,
8/09/2017,132543.1,102.4160808,8,3.674234614,0.72519084,3.2,Y,N,
9/09/2017,120454.01,96.91024413,7.1,3.860051813,0.823899371,1.2,Y,N,
10/09/2017,114584.065,91.88390937,5.3,4.01248053,1.292682927,0.2,Y,N,
11/09/2017,127169.03,86.68557783,8.1,4.254409477,1.757142857,0,Y,N,
12/09/2017,130906.89,94.77296866,12.2,4.460941605,2,0.2,Y,N,
13/09/2017,127192.315,88.36193594,13.3,4.049691346,0.426829268,2,Y,N,
14/09/2017,131986.805,89.57361118,5.8,3.911521443,0.759259259,1.4,Y,N,
15/09/2017,128761.605,89.23620112,9.6,4.086563348,1.542857143,0,Y,N,
16/09/2017,111301.56,89.60758713,7.4,3.646916506,0.419161677,21.4,Y,N,
17/09/2017,104766,75.50959889,4,4.254409477,0.878947368,0.2,Y,N,
18/09/2017,115123.54,79.7834479,10.5,4.69041576,1.210191083,0,Y,N,
19/09/2017,124033.955,92.37276862,9,3.728270376,0.945783133,0.2,Y,N,
20/09/2017,123461.38,82.59561088,6,4.38178046,0.959537572,0,Y,N,
