stop_id,stop_name,stop_lat,stop_lon
"18371","43-Brighton Rd/Glenhuntly Rd (Elsternwick)","-37.88390364","144.99757800"
"18372","44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick)","-37.88430576","145.00055749"
"18373","45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick)","-37.88475077","145.00394520"
"18374","46-Orrong Rd/Glenhuntly Rd (Elsternwick)","-37.88505052","145.00621119"
"18375","47-Shoobra Rd/Glenhuntly Rd (Elsternwick)","-37.88538803","145.00911293"
"18376","48-Parkside St/Glenhuntly Rd (Elsternwick)","-37.88575632","145.01224128"
"18392","49-Kooyong Rd/Glenhuntly Rd (Elsternwick)","-37.88610173","145.01508602"
"18393","50-Royal Pde/Glenhuntly Rd (Caulfield)","-37.88649766","145.01825917"
"18394","51-Hawthorn Rd/Glenhuntly Rd (Caulfield)","-37.88698794","145.02222579"
"18395","52-Jasmine St/Glenhuntly Rd (Caulfield)","-37.88721838","145.02414129"
"18396","53-Glenhuntly Tram Depot/Glenhuntly Rd (Caulfield)","-37.88761063","145.02710997"
"18397","54-Bambra Rd/Glenhuntly Rd (Caulfield)","-37.88783890","145.02890048"
"18398","55-Fallon St/Glenhuntly Rd (Caulfield)","-37.88810811","145.03098555"
"18399","56-Kean St/Glenhuntly Rd (Caulfield)","-37.88841940","145.03343339"
"18400","57-Laura St/Glenhuntly Rd (Caulfield)","-37.88866994","145.03548488"
"18401","58-Booran Rd/Glenhuntly Rd (Caulfield)","-37.88896104","145.03780822"
"18403","60-Glenhuntly Shops/Glenhuntly Rd (Glen Huntly)","-37.88930772","145.04076688"
"18404","61-Glen Huntly Railway Station/Glen Huntly Rd (Glen Huntly)","-37.88954800","145.04275047"
"18405","62-Grange Rd/Glenhuntly Rd (Glen Huntly)","-37.88983839","145.04503977"
"18406","63-Maroona Rd/Glenhuntly Rd (Carnegie)","-37.89014321","145.04765847"
"18407","64-Mernda Ave/Glenhuntly Rd (Carnegie)","-37.89040572","145.04990306"
"18408","65-Mimosa Rd/Glenhuntly Rd (Carnegie)","-37.89071398","145.05219195"
"18409","66-Glenhuntly Rd/Truganini Rd (Carnegie)","-37.89106911","145.05404750"
"18410","67-Centre Rd/Truganini Rd (Carnegie)","-37.89269653","145.05436854"
"18411","68-Carnegie/Truganini Rd (Carnegie)","-37.89386477","145.05580476"
"18412","68-East Brighton/Hawthorn Rd (Brighton East)","-37.91422166","145.01688973"
"18413","67-Howell St/Hawthorn Rd (Brighton East)","-37.91109410","145.01739457"
"18414","66-Union St/Hawthorn Rd (Brighton East)","-37.90873026","145.01776513"
"18415","65-Davey Ave/Hawthorn Rd (Brighton East)","-37.90657379","145.01814147"
"18416","64-Taylor St/Hawthorn Rd (Brighton East)","-37.90409419","145.01859469"
"18417","63-North Rd/Hawthorn Rd (Brighton East)","-37.90156994","145.01907183"
"18418","62-Gardenvale Rd/Hawthorn Rd (Caulfield South)","-37.89949587","145.01952548"
"18419","61-Raynes St/Hawthorn Rd (Caulfield South)","-37.89670233","145.02006662"
"18420","60-Dover St/Hawthorn Rd (Caulfield South)","-37.89505832","145.02037223"
"18421","59-Princes Park/Hawthorn Rd (Caulfield South)","-37.89313508","145.02068530"
"18422","58-Sycamore St/Hawthorn Rd (Caulfield South)","-37.88993771","145.02132813"
"18423","57-Glenhuntly Rd/Hawthorn Rd (Caulfield South)","-37.88708072","145.02184807"
"18424","56-Lockhart St/Hawthorn Rd (Caulfield)","-37.88458384","145.02234697"
"18425","55-Sylverly Gr/Hawthorn Rd (Caulfield)","-37.88258047","145.02271892"
"18426","54-Glen Eira Rd/Hawthorn Rd (Caulfield)","-37.88012843","145.02320518"
"18427","53-Crotonhurst Ave/Hawthorn Rd (Caulfield North)","-37.87748761","145.02371919"
"18428","52-Halstead St/Hawthorn Rd (Caulfield North)","-37.87525099","145.02415415"
"18429","51-Balaclava Rd/Hawthorn Rd (Caulfield North)","-37.87288844","145.02460380"
"18430","50-Inkerman Rd/Hawthorn Rd (Caulfield North)","-37.86969909","145.02518919"
"18431","49-Wanda Rd/Hawthorn Rd (Caulfield North)","-37.86799239","145.02551895"
"18432","48A-Dandenong Rd/Hawthorn Rd (Caulfield North)","-37.86589911","145.02590449"
"18437","44-Bailey Ave/Dandenong Rd (Armadale)","-37.86461810","145.02367658"
"18438","43-Matlock Ct/Dandenong Rd (Armadale)","-37.86382247","145.02191318"
"18439","42-Kooyong Rd/Dandenong Rd (Armadale)","-37.86250903","145.01883375"
"18441","40-Wattletree Rd/Dandenong Rd (Armadale)","-37.86080819","145.01469634"
"18443","38-Orrong Rd/Dandenong Rd (Armadale)","-37.86030140","145.01083392"
"18444","37-Lansdowne Rd/Dandenong Rd (Prahran)","-37.85982670","145.00727758"
"18445","36-Alexandra St/Dandenong Rd (Prahran)","-37.85942478","145.00429902"
"18446","35-Williams Rd/Dandenong Rd (Prahran)","-37.85907341","145.00164876"
"18447","34-Westbury St/Dandenong Rd (St Kilda East)","-37.85850790","144.99753805"
"18448","33-Hornby St/Dandenong Rd (Windsor)","-37.85827918","144.99574837"
"18449","32-Chapel St/Dandenong Rd (Windsor)","-37.85742600","144.99169103"
"18450","115-Casino/Southbank/Queens Bridge St (Southbank)","-37.82171146","144.96122465"
"18451","64-Darling Rd/Waverley Rd (Malvern East)","-37.87726887","145.05876520"
"18452","63-Hughes St/Waverley Rd (Malvern East)","-37.87710299","145.05690499"
"18453","62-Macgregor St/Waverley Rd (Malvern East)","-37.87687328","145.05500099"
"18454","61-Tennyson St/Waverley Rd (Malvern East)","-37.87637585","145.05108034"
"18455","60-Burke Rd/Waverley Rd (Malvern East)","-37.87605084","145.04832621"
"18456","59-Dandenong Rd/Waverley Rd (Caulfield East)","-37.87584358","145.04506876"
"18457","57-Caulfield Railway Station/Derby Rd (Caulfield East)","-37.87640435","145.04193878"
"18459","56-Caulfield Racecourse/Normanby Rd (Caulfield East)","-37.87535680","145.03910153"
"18460","55-Balaclava Rd/Normanby Rd (Caulfield East)","-37.87449359","145.03813533"
"18461","54-Kambrook Rd/Balaclava Rd (Caulfield East)","-37.87414477","145.03613231"
"18462","53-Caulfield Park/Balaclava Rd (Caulfield North)","-37.87364387","145.03204150"
"18463","52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North)","-37.87313706","145.02814417"
"18464","51-Hawthorn Rd/Balaclava Rd (Caulfield North)","-37.87279508","145.02494735"
"18465","1-Flinders St/Queens Bridge St (Melbourne City)","-37.81942943","144.96110568"
"18468","47-Caulfield Junior College/Balaclava Rd (Caulfield North)","-37.87229914","145.02117489"
"18469","4-Collins St/William St (Melbourne City)","-37.81781889","144.95917335"
"18479","50-Wharton St/Whitehorse Rd (Surrey Hills)","-37.81410622","145.09137590"
"18481","22-Dorcas St/Eastern Rd (South Melbourne)","-37.83222966","144.96495735"
"18482","23-Moray St/Park St (South Melbourne)","-37.83447246","144.96385036"
"18483","24-Clarendon St/Park St (South Melbourne)","-37.83520347","144.96130775"
"18484","25-Cecil St/Park St (South Melbourne)","-37.83594598","144.95891248"
"18485","41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale)","-37.77029680","144.90257069"
"18486","42-Clyde St/Raleigh Rd (Maribyrnong)","-37.76982919","144.89908732"
"18487","43-Van Ness Ave/Raleigh Rd (Maribyrnong)","-37.76950591","144.89612211"
"18488","44-Warrs Rd/Raleigh Rd (Maribyrnong)","-37.76905702","144.89218420"
"18489","45-Maribyrnong Community Centre/Raleigh Rd (Maribyrnong)","-37.76873947","144.88954811"
"18490","46-Rosamond Rd/Raleigh Rd (Maribyrnong)","-37.76900299","144.88715661"
"18491","48-Wests Rd/Raleigh Rd (Maribyrnong)","-37.76938048","144.88208268"
"18492","49-Highpoint Shopping Centre/Wests Rd (Maribyrnong)","-37.77328585","144.88226641"
"18493","50-Williamson Rd/Wests Rd (Maribyrnong)","-37.77493006","144.88199242"
"18494","51-Williamson Rd/Rosamond Rd (Maidstone)","-37.77629334","144.88564340"
"18495","52-River St/Rosamond Rd (Maribyrnong)","-37.77850236","144.88520578"
"18496","53-Maribyrnong College/River St (Maribyrnong)","-37.77954548","144.88809403"
"18497","54-Gordon St/River St (Maribyrnong)","-37.77991725","144.89123988"
"18498","55-Lyric St/Gordon St (Maribyrnong)","-37.78211804","144.89134764"
"18499","56-Edgewater Square/Gordon St (Maribyrnong)","-37.78444356","144.89087277"
"18500","57-Titch St/Gordon St (Footscray)","-37.78879981","144.89006758"
"18501","58-Ballarat Rd/Gordon St (Footscray)","-37.79055091","144.88972252"
"18505","59-Droop St/Ballarat Rd (Footscray)","-37.79231292","144.89351070"
"18506","60-Tiernan St/Droop St (Footscray)","-37.79461924","144.89548933"
"18507","61-Geelong Rd/Droop St (Footscray)","-37.79613795","144.89676359"
"18508","62-Nicholson St/Droop St (Footscray)","-37.79927622","144.89941162"
"18509","63-Leeds St/Hopkins St (Footscray)","-37.79985278","144.90091715"
"18511","33-Chaucer St/Ascot Vale Rd (Moonee Ponds)","-37.77005340","144.92444269"
"18512","34-Maribyrnong Rd/Ascot Vale Rd (Moonee Ponds)","-37.77245216","144.92402367"
"18513","35-Moore St/Maribyrnong Rd (Moonee Ponds)","-37.77233988","144.92123398"
"18515","37-Union Rd/Maribyrnong Rd (Moonee Ponds)","-37.77181150","144.91632162"
"18516","38-Ferguson St/Maribyrnong Rd (Ascot Vale)","-37.77141495","144.91275662"
"18517","39-Bowen St/Maribyrnong Rd (Moonee Ponds)","-37.77102710","144.90918005"
"18518","40-Epsom Rd/Maribyrnong Rd (Ascot Vale)","-37.77063134","144.90567187"
"18519","37-Maribyrnong Rd/Union Rd (Ascot Vale)","-37.77187014","144.91607021"
"18520","36-St Leonards Rd/Union Rd (Ascot Vale)","-37.77370341","144.91578032"
"18521","35-Munro St/Union Rd (Ascot Vale)","-37.77610272","144.91539503"
"18522","34-Burrowes St/Union Rd (Ascot Vale)","-37.77862713","144.91494943"
"18524","32-Sandown Rd/Epsom Rd (Ascot Vale)","-37.78266790","144.91667531"
"18525","31-Racing Victoria/400 Epsom Rd (Flemington)","-37.78442519","144.91820428"
"18526","30-Flemington Racecourse/Epsom Rd (Flemington)","-37.78591304","144.91978630"
"18527","29-Flemington Racecourse/Racecourse Rd (Flemington)","-37.78744612","144.92188946"
"18528","28-Smithfield Rd/Racecourse Rd (Flemington)","-37.78774134","144.92534456"
"18529","26-Newmarket Plaza/Racecourse Rd (Kensington)","-37.78807431","144.92838985"
"18530","25-Wellington St/Racecourse Rd (Flemington)","-37.78835402","144.93046008"
"18531","24-Collett St/Racecourse Rd (Kensington)","-37.78850691","144.93352180"
"18532","23-Stubbs St/Racecourse Rd (Flemington)","-37.78874852","144.93547957"
"18533","22-Boundary Rd/Racecourse Rd (North Melbourne)","-37.78920870","144.94014526"
"18536","19-Abbotsford St Interchange/Abbotsford St (North Melbourne)","-37.79372898","144.94716282"
"18539","16-Haines St/Abbotsford St (North Melbourne)","-37.79796781","144.94631863"
"18540","15-Arden St/Abbotsford St (North Melbourne)","-37.80067191","144.94583486"
"18541","14-Abbotsford St/Queensberry St (North Melbourne)","-37.80266294","144.94580241"
"18544","24-Elliott Ave/Royal Park (Parkville)","-37.78787806","144.94961855"
"18545","25-State Netball Hockey Centre/Royal Park (Parkville)","-37.78438300","144.94867050"
"18546","26-Melbourne Zoo/Royal Park (Parkville)","-37.78237502","144.94928239"
"18547","27-Royal Park Station/Royal Park (Parkville)","-37.78087160","144.95092491"
"18548","28-Park St/Royal Park (Parkville)","-37.77691749","144.94948999"
"18550","30-Union Square Shopping Centre/Grantham St (Brunswick West)","-37.77244466","144.94931840"
"18551","31-Dawson St/Grantham St (Brunswick West)","-37.77029819","144.94974099"
"18553","33-Daly St/Dawson St (Brunswick)","-37.76959274","144.94442475"
"18554","34-Smith St/Melville Rd (Brunswick West)","-37.76761396","144.94309457"
"18555","35-Victoria St/Melville Rd (Brunswick West)","-37.76491164","144.94368028"
"18556","36-Hope St/Melville Rd (Brunswick West)","-37.76216229","144.94415373"
"18557","37-Albion St/Melville Rd (Brunswick West)","-37.75873956","144.94477064"
"18560","40-Moreland Rd/Melville Rd (Brunswick West)","-37.75342901","144.94565536"
"18563","43-Princes Tce/Melville Rd (Pascoe Vale South)","-37.74412232","144.94476652"
"18564","44-Brearley Pde/Melville Rd (Pascoe Vale South)","-37.74196587","144.94513257"
"18566","51-Balwyn Rd/Doncaster Rd (Balwyn North)","-37.79464808","145.08463121"
"18567","50-Dight Ave/Doncaster Rd (Balwyn North)","-37.79437164","145.08093609"
"18568","49-Buchanan Ave/Doncaster Rd (Balwyn North)","-37.79394072","145.07772198"
"18569","48-Osburn Ave/Doncaster Rd (Balwyn North)","-37.79341156","145.07456724"
"18570","47-North Balwyn Shopping Centre/Doncaster Rd (Balwyn North)","-37.79272684","145.07072386"
"18571","46-Wattle Ave/Doncaster Rd (Balwyn North)","-37.79300579","145.06740053"
"18573","26-Ferrars St/Park St (South Melbourne)","-37.83663243","144.95640508"
"18574","43-Kew High School/High St (Kew East)","-37.79469970","145.06134872"
"18575","42-Woodlands Ave/High St (Kew East)","-37.79632435","145.05767205"
"18576","41-Station St/High St (Kew East)","-37.79796577","145.05392663"
"18577","40-Harp Village/High St (Kew East)","-37.79872113","145.05219186"
"18578","39-Harp Rd/High St (Kew East)","-37.79956353","145.05027305"
"18579","38-Victoria Park/High St (Kew East)","-37.80131597","145.04617229"
"18580","37-Kew Cemetery/High St (Kew)","-37.80258226","145.04265207"
"18581","36-Gladstone St/High St (Kew)","-37.80353871","145.04001449"
"18582","35-Charles St/High St (Kew)","-37.80501248","145.03597744"
"18583","34-Union St/High St (Kew)","-37.80564013","145.03416620"
"18584","33-Kew Shopping Centre/High St (Kew)","-37.80667385","145.03131054"
"18588","25-Brook St/Church St (Hawthorn)","-37.81575588","145.02098178"
"18589","24-Hill St/Church St (Hawthorn)","-37.81797135","145.01875282"
"18591","65-Victoria St/Church St (Richmond)","-37.81091460","145.00059662"
"18592","64-Elizabeth St/Church St (Richmond)","-37.81259249","145.00016514"
"18593","63-Tweedie Pl/Church St (Richmond)","-37.81431791","144.99988003"
"18594","62-Highett St/Church St (Richmond)","-37.81596188","144.99957438"
"18595","61-Bridge Rd/Church St (Richmond)","-37.81872910","144.99907934"
"18596","60-Abinger St/Church St (Richmond)","-37.82030159","144.99880967"
"18597","59-St Ignatius Church/Church St (Richmond)","-37.82183804","144.99854095"
"18598","58-Gipps St/Church St (Richmond)","-37.82405752","144.99816288"
"18599","57-Swan St/Church St (Richmond)","-37.82587282","144.99786388"
"18601","55-Adelaide St/Church St (Cremorne)","-37.82897177","144.99726883"
"18602","54-Cotter St/Church St (Cremorne)","-37.83050017","144.99705707"
"18603","53-Howard St/Church St (Richmond)","-37.83279190","144.99668831"
"18605","51-Malcolm St/Chapel St (South Yarra)","-37.83696197","144.99601871"
"18606","50-Toorak Rd/Chapel St (South Yarra)","-37.83964770","144.99550284"
"18607","49-Arthur St/Chapel St (South Yarra)","-37.84201972","144.99508634"
"18608","48-Cliff St/Chapel St (South Yarra)","-37.84383268","144.99465086"
"18609","47-Commercial Rd/Chapel St (Prahran)","-37.84697624","144.99403157"
"18610","46-Chatham St/Chapel St (Prahran)","-37.84910601","144.99367836"
"18611","45-High St/Chapel St (Prahran)","-37.85195599","144.99328287"
"18612","44-Duke St/Chapel St (Windsor)","-37.85410202","144.99282688"
"18613","43-Windsor Railway Station/Chapel St (Windsor)","-37.85624040","144.99245063"
"18614","42-Dandenong Rd/Chapel St (St Kilda East)","-37.85792055","144.99215499"
"18615","41-St Michaels Grammar School/Chapel St (St Kilda)","-37.85952884","144.99187264"
"18616","40-Alma Rd/Chapel St (St Kilda East)","-37.86157733","144.99151014"
"18617","39-Argyle St/Chapel St (St Kilda East)","-37.86339220","144.99118805"
"18618","38-Inkerman St/Chapel St (St Kilda East)","-37.86544011","144.99079142"
"18619","37-Chapel St/Carlisle St (Balaclava)","-37.86824957","144.99013534"
"18620","36-St Kilda Town Hall/Carlisle St (St Kilda)","-37.86808962","144.98868461"
"18621","37-Carlisle St/Chapel St (St Kilda)","-37.86847651","144.99023149"
"18622","36-Brighton Rd/Chapel St (St Kilda)","-37.87115338","144.98972675"
"18623","35-St Kilda Rd/Carlisle St (St Kilda)","-37.86782810","144.98656595"
"18624","34-Greeves St/Carlisle St (St Kilda)","-37.86747788","144.98400639"
"18625","33-Barkly St/Carlisle St (St Kilda)","-37.86706733","144.98108473"
"18632","38-Balaclava Station/Carlisle St (Balaclava)","-37.86880615","144.99423540"
"18633","39-Orange Gr/Carlisle St (Balaclava)","-37.86907024","144.99651320"
"18634","40-Hotham St/Carlisle St (Balaclava)","-37.86943287","144.99928854"
"18635","41-Empress Rd/Balaclava Rd (St Kilda East)","-37.86970606","145.00157749"
"18636","42-Sidwell Ave/Balaclava Rd (Caulfield North)","-37.87016601","145.00531655"
"18637","43-Orrong Rd/Balaclava Rd (Caulfield North)","-37.87055279","145.00846648"
"18638","44-Ontario St/Balaclava Rd (Caulfield North)","-37.87106925","145.01236326"
"18639","45-Kent Gr/Balaclava Rd (Caulfield North)","-37.87134353","145.01473187"
"18640","46-Kooyong Rd/Balaclava Rd (Caulfield North)","-37.87172566","145.01762056"
"18641","47-Elmhurst Rd/Balaclava Rd (Caulfield North)","-37.87214468","145.02109944"
"18645","51-Hawthorn Rd/Balaclava Rd (Caulfield North)","-37.87257012","145.02443041"
"18646","52-Caulfield Park Bowling Club/Balaclava Rd (Caulfield North)","-37.87308067","145.02854358"
"18647","53-Caulfield Park/Balaclava Rd (Caulfield North)","-37.87339637","145.03125228"
"18648","54-Kambrook Rd/Balaclava Rd (Caulfield North)","-37.87395930","145.03581891"
"18649","55-Normanby Rd/Balaclava Rd (Caulfield North)","-37.87419795","145.03769979"
"18650","56-Caulfield Racecourse/Normanby Rd (Caulfield North)","-37.87541577","145.03939556"
"18651","57-Caulfield Railway Station/Derby Rd (Caulfield East)","-37.87640000","145.04167740"
"18652","58-Dandenong Rd/Derby Rd (Caulfield North)","-37.87570923","145.04186623"
"18653","59-Dandenong Rd/Waverley Rd (Malvern East)","-37.87576043","145.04494589"
"18654","60-Burke Rd/Waverley Rd (Malvern East)","-37.87589300","145.04804615"
"18655","61-Tennyson St/Waverley Rd (Malvern East)","-37.87624729","145.05093593"
"18656","62-The Avenue/Waverley Rd (Malvern East)","-37.87669687","145.05468729"
"18657","63-Oak Gr/Waverley Rd (Malvern East)","-37.87691683","145.05654607"
"18658","27-Park St/Montague St (South Melbourne)","-37.83752193","144.95417610"
"18659","28-Montague St/Bridport St (Albert Park)","-37.84067899","144.95538431"
"18660","29-Bridport St/Victoria Ave (Albert Park)","-37.84156261","144.95333717"
"18661","30-Richardson St/Victoria Ave (Albert Park)","-37.84394201","144.95128269"
"18662","31-Graham St/Victoria Ave (Albert Park)","-37.84567393","144.94982559"
"18663","32-Beaconsfield Pde/Victoria Ave (Albert Park)","-37.84712372","144.94872853"
"18699","124-Walsh St/Toorak Rd (South Yarra)","-37.83819030","144.98456545"
"18700","125-Punt Rd/Toorak Rd (South Yarra)","-37.83841678","144.98674102"
"18703","127-South Yarra Railway Station/Toorak Rd (South Yarra)","-37.83913121","144.99216464"
"18704","128-Chapel St/Toorak Rd (South Yarra)","-37.83958890","144.99575443"
"18705","129-Tivoli Rd/Toorak Rd (South Yarra)","-37.83992681","144.99866570"
"18706","130-Hawksburn Rd/Toorak Rd (South Yarra)","-37.84036764","145.00233557"
"18707","131-Williams Rd/Toorak Rd (Toorak)","-37.84072532","145.00536000"
"18708","132-Toorak Village/Toorak Rd (Toorak)","-37.84109309","145.00845238"
"18709","133-Canterbury Rd/Toorak Rd (Toorak)","-37.84138659","145.01088768"
"18710","43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn)","-37.81092511","145.06487739"
"18712","120-Brunswick Rd/Lygon St (Brunswick)","-37.77845522","144.97063402"
"18713","121-Weston St/Lygon St (Brunswick East)","-37.77566737","144.97097140"
"18714","122-Glenlyon Rd/Lygon St (Brunswick East)","-37.77273715","144.97141481"
"18715","123-Albert St/Lygon St (Brunswick East)","-37.76978147","144.97194969"
"18716","124-Victoria St/Lygon St (Brunswick East)","-37.76820024","144.97223130"
"18717","125-Blyth St/Lygon St (Brunswick East)","-37.76666404","144.97251166"
"18718","126-Stewart St/Lygon St (Brunswick East)","-37.76442681","144.97290196"
"18719","127-Albion St/Lygon St (Brunswick East)","-37.76236934","144.97326463"
"18720","128-Mitchell St/Holmes St (Brunswick East)","-37.75938678","144.97433358"
"18721","129-Moreland Rd/Holmes St (Brunswick)","-37.75687970","144.97475384"
"18722","130-Barrow St/Moreland Rd (Coburg)","-37.75620573","144.97015253"
"18723","131-De Carle St/Moreland Rd (Coburg)","-37.75580964","144.96651984"
"18724","132-Sydney Rd/Moreland Rd (Coburg)","-37.75556367","144.96427918"
"18725","133-Moreland Station/Moreland Rd (Coburg)","-37.75526049","144.96238062"
"18726","130-The Avenue/Nicholson St (Coburg)","-37.75356579","144.97594518"
"18727","131-Rennie St/Nicholson St (Coburg)","-37.75134047","144.97650522"
"18728","132-Crozier St/Nicholson St (Coburg)","-37.74941770","144.97684134"
"18729","133-Harding St/Nicholson St (Coburg)","-37.74637073","144.97731019"
"18730","134-Merribell Ave/Nicholson St (Coburg)","-37.74435924","144.97772812"
"18732","44-Deepdene Park/Whitehorse Rd (Balwyn)","-37.81137490","145.06867098"
"18733","45-Hardwicke St/Whitehorse Rd (Balwyn)","-37.81175036","145.07178499"
"18734","46-Balwyn Cinema/Whitehorse Rd (Balwyn)","-37.81224172","145.07592973"
"18735","47-Balwyn Rd/Whitehorse Rd (Balwyn)","-37.81291876","145.08152373"
"18736","48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn)","-37.81319896","145.08378838"
"18737","49-Northcote Ave/Whitehorse Rd (Balwyn)","-37.81369027","145.08795601"
"18738","51-Narrak Rd/Whitehorse Rd (Mont Albert)","-37.81456418","145.09516962"
"18781","134-Orrong Rd/Toorak Rd (Toorak)","-37.84175536","145.01404827"
"18782","135-Woorigoleen Rd/Toorak Rd (Toorak)","-37.84216640","145.01758276"
"18783","136-Irving Rd/Toorak Rd (Toorak)","-37.84246086","145.02008630"
"18784","137-Kooyong Rd/Toorak Rd (Toorak)","-37.84284435","145.02306477"
"18785","138-Moonga Rd/Toorak Rd (Toorak)","-37.84323120","145.02624773"
"18786","139-Glenbervie Rd/Toorak Rd (Toorak)","-37.84361542","145.02981717"
"18789","112-Lygon St/Elgin St (Carlton)","-37.79711281","144.96715938"
"18790","113-Lytton St/Lygon St (Carlton)","-37.79412682","144.96802483"
"18791","114-Princes St/Lygon St (Carlton North)","-37.79268914","144.96826863"
"18792","115-Melbourne Cemetery/Lygon St (Carlton North)","-37.78958017","144.96879666"
"18793","116-Fenwick St/Lygon St (Carlton North)","-37.78736999","144.96918649"
"18794","117-Richardson St/Lygon St (Carlton North)","-37.78403601","144.96973195"
"18795","118-Pigdon St/Lygon St (Carlton North)","-37.78192413","144.97007361"
"18899","26-Alfred Hospital/Commercial Rd (South Yarra)","-37.84527850","144.98222463"
"18918","27-Punt Rd/Commercial Rd (South Yarra)","-37.84563009","144.98486293"
"18923","28-Braille Library/Commercial Rd (South Yarra)","-37.84589900","144.98741260"
"18931","29-Porter St/Commercial Rd (South Yarra)","-37.84631364","144.99058337"
"18933","30-Prahran Market/Commercial Rd (South Yarra)","-37.84654069","144.99227051"
"18934","31-Chapel St/Commercial Rd (South Yarra)","-37.84675967","144.99401471"
"18935","32-Surrey Rd/Malvern Rd (South Yarra)","-37.84729285","144.99780740"
"18936","33-Francis St/Malvern Rd (South Yarra)","-37.84765291","145.00043426"
"18937","34-Williams Rd/Malvern Rd (South Yarra)","-37.84800372","145.00305004"
"18938","35-Mathoura Rd/Malvern Rd (Toorak)","-37.84847987","145.00668529"
"18939","36-A'Beckett St/Malvern Rd (Toorak)","-37.84892332","145.00999189"
"18940","37-Orrong Rd/Malvern Rd (Toorak)","-37.84919284","145.01207579"
"18941","38-Clendon Rd/Malvern Rd (Toorak)","-37.84961775","145.01536023"
"18942","39-Irving Rd/Malvern Rd (Toorak)","-37.85005214","145.01867854"
"18943","40-Kooyong Rd/Malvern Rd (Toorak)","-37.85040273","145.02130587"
"18944","41-Albany Rd/Malvern Rd (Toorak)","-37.85076266","145.02395570"
"18945","42-Lauriston Girls School/Malvern Rd (Toorak)","-37.85105166","145.02614147"
"18946","43-Glenferrie Rd/Malvern Rd (Toorak)","-37.85154665","145.02986746"
"18947","44-Plant St/Malvern Rd (Malvern)","-37.85189700","145.03249490"
"18948","45-Elizabeth St/Malvern Rd (Malvern)","-37.85225933","145.03530389"
"18949","46-Meredith St/Malvern Rd (Malvern)","-37.85278446","145.03923379"
"18950","47-Tooronga Rd/Malvern Rd (Malvern)","-37.85312767","145.04198653"
"18951","48-Edgar St/Malvern Rd (Malvern)","-37.85355646","145.04555536"
"18952","49-Kenilworth Gr/Malvern Rd (Malvern)","-37.85389971","145.04831953"
"18953","50-Burke Rd/Malvern Rd (Malvern)","-37.85432174","145.05149082"
"18954","51-Gardiner Railway Station/Burke Rd (Hawthorn East)","-37.85279981","145.05264471"
"18955","52-Harris Ave/Burke Rd (Hawthorn East)","-37.84977841","145.05304243"
"18957","54-Toorak Rd/Burke Rd (Glen Iris)","-37.84579993","145.05387441"
"18958","55-Middle Rd/Burke Rd (Hawthorn East)","-37.84379642","145.05424527"
"18959","56-Anderson Rd/Burke Rd (Hawthorn East)","-37.84185615","145.05462582"
"18960","57-Pine Ave/Burke Rd (Hawthorn East)","-37.84025724","145.05494056"
"18961","58-Leura Gr/Burke Rd (Hawthorn East)","-37.83816402","145.05533644"
"18962","59-Pleasant Rd/Burke Rd (Hawthorn East)","-37.83541453","145.05582908"
"18964","61-Riversdale Rd/Burke Rd (Hawthorn East)","-37.83156962","145.05656630"
"18965","62-Camberwell Shopping Centre/755 Burke Rd (Hawthorn East)","-37.83020398","145.05681801"
"18966","63-Prospect Hill Rd/Burke Rd (Hawthorn East)","-37.82821902","145.05722230"
"18967","64-Camberwell Station/Burke Rd (Hawthorn East)","-37.82605391","145.05763129"
"18968","65-Victoria Rd/Burke Rd (Hawthorn East)","-37.82358271","145.05805964"
"18969","66-Rathmines Rd/Burke Rd (Hawthorn East)","-37.82148065","145.05846692"
"18970","67-Camberwell Girls Grammar/Burke Rd (Hawthorn East)","-37.81858850","145.05905391"
"18971","68-Mont Albert Rd/Burke Rd (Kew)","-37.81599212","145.05954224"
"18972","69-Sackville St/Burke Rd (Kew)","-37.81413214","145.05987493"
"18973","36-St Kilda Primary School/Brighton Rd (Balaclava)","-37.87005858","144.98841507"
"18974","37-Chapel St/Brighton Rd (Balaclava)","-37.87177121","144.98949396"
"18975","38-Brunning St/Brighton Rd (Balaclava)","-37.87280032","144.99012535"
"18976","39-Glen Eira Rd/Brighton Rd (Balaclava)","-37.87663555","144.99254505"
"18977","40-Scott St/Brighton Rd (Balaclava)","-37.87888580","144.99397335"
"18978","41-Coleridge St/Brighton Rd (Balaclava)","-37.88079850","144.99516076"
"18979","42-Hotham St/Brighton Rd (Balaclava)","-37.88295709","144.99650074"
"18980","43-Brighton Rd/Glenhuntly Rd (Elsternwick)","-37.88379999","144.99784232"
"18981","44-Elsternwick Railway Station/Glenhuntly Rd (Elsternwick)","-37.88414954","145.00037979"
"18982","45-Elsternwick Shopping Centre/Glenhuntly Rd (Elsternwick)","-37.88461334","145.00381246"
"18983","46-Orrong Rd/Glenhuntly Rd (Elsternwick)","-37.88486171","145.00570461"
"18984","47-Shoobra Rd/Glenhuntly Rd (Elsternwick)","-37.88527112","145.00912745"
