bay_id,timestamp,latitude,longitude,occupancy
9622,2026-03-11 02:28:36+00:00,-37.8049750808603,144.94864127922932,0
10726,2026-02-08 05:04:30+00:00,-37.80456142547732,144.95098101958465,1
10881,2026-03-11 02:17:36+00:00,-37.8054168503065,144.9503174114983,0
11180,2026-03-11 02:39:14+00:00,-37.803361893890624,144.9481784758012,1
11945,2026-03-11 02:06:27+00:00,-37.80150062459572,144.9549877030704,1
11946,2026-03-11 02:04:25+00:00,-37.80146257809632,144.9550358741397,1
12121,2026-03-11 00:00:23+00:00,-37.79875816331267,144.9519117567694,1
14857,2026-03-11 01:38:50+00:00,-37.8009934710212,144.95637587995068,1
12293,2026-03-11 02:25:03+00:00,-37.799039996284016,144.9535118577159,1
18575,2024-12-25 05:07:39+00:00,-37.81932623235019,144.94863069427277,0
18577,2024-12-25 05:17:14+00:00,-37.819434297815846,144.94863483090833,1
20900,2024-11-14 07:58:39+00:00,-37.82105563700918,144.94697668897598,0
15090,2026-03-10 22:02:25+00:00,-37.82103357858126,144.94333640050053,1
18606,2026-02-17 19:38:29+00:00,-37.8209668654065,144.9507948468937,1
20612,2025-06-10 23:07:25+00:00,-37.82103994252,144.94543155629415,0
16285,2025-12-14 23:49:36+00:00,-37.82026048159719,144.9439810491996,1
16289,2025-12-14 21:21:52+00:00,-37.82041346822066,144.9440488762877,1
16286,2025-12-14 23:36:12+00:00,-37.82031147805616,144.94400366621178,1
17491,2026-03-11 01:12:33+00:00,-37.82033093034448,144.94239998990412,1
20576,2026-02-23 23:29:29+00:00,-37.8207263715705,144.9513794593367,1
20584,2026-02-23 21:24:51+00:00,-37.821280500924274,144.95181595117137,1
13469,2026-03-10 01:30:21+00:00,-37.819288804365065,144.9456917106085,1
13466,2026-03-08 05:05:59+00:00,-37.81931716372279,144.94559338830783,0
13390,2026-03-11 01:46:49+00:00,-37.82006341848805,144.94301059304897,1
13392,2026-03-11 00:24:46+00:00,-37.82004729015223,144.94306604520847,1
15101,2026-03-05 23:32:28+00:00,-37.82167177709985,144.9434493349197,0
23850,2026-03-11 02:31:32+00:00,-37.81573920140633,144.9453783334325,0
24052,2026-03-10 21:24:59+00:00,-37.8047258821453,144.9572802514658,0
23981,2026-03-11 00:05:47+00:00,-37.8044207325149,144.95733414614818,0
9432,2026-03-10 10:16:50+00:00,-37.80466290206173,144.9574055586596,0
23982,2023-08-05 02:00:57+00:00,-37.80440415591219,144.957451305452,1
23983,2026-03-11 02:17:14+00:00,-37.80437914566575,144.9574557180178,0
23984,2026-03-10 21:20:33+00:00,-37.80414913953174,144.95736889663925,0
