date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
8/14/2019,134681.435,123.8521422,134681.435,123.8521422,0,0,0,9.1,13.8,6.7,0.2,Y,N
8/15/2019,128119.715,76.35098087,128119.715,76.35098087,0,0,0,7.3,16.2,10.5,0,Y,N
8/16/2019,129781.155,100.0115921,129781.155,100.0115921,0,0,0,10.6,16.9,6.3,0,Y,N
8/17/2019,115460.6,75.49141332,115460.6,75.49141332,0,0,0,7,16.5,13.4,3.8,Y,N
8/18/2019,110816.375,52.02449269,106868.375,53.95142559,3948,-0.135635765,0.041666668,8.8,19.4,9.3,0,Y,N
8/19/2019,131067.25,81.72362524,131067.25,81.72362524,0,0,0,5.8,12.3,12.8,4,Y,N
8/20/2019,131438.55,61.92654742,131438.55,61.92654742,0,0,0,7.6,17,7.2,0.4,Y,N
8/21/2019,120747.08,54.38688032,108231.375,61.18415359,12515.705,-4.393526557,0.125,11.5,16.6,11.5,0.2,Y,N
8/22/2019,127697.99,89.13914759,115725.605,101.3961175,11972.385,-29.33726818,0.125,9.6,13,11.3,1.6,Y,N
8/23/2019,126763.365,91.09893111,124541.72,92.77145547,2221.645,-2.66,0.020833334,3.8,15.1,14.5,0,Y,N
8/24/2019,107303.475,55.14989882,101567.635,58.43529871,5735.84,-3.026461826,0.0625,7.9,18,13,0,Y,N
8/25/2019,113980.3,119.3055933,113980.3,119.3055933,0,0,0,6.5,12.9,13.9,1.2,Y,N
8/26/2019,132704.365,142.1848103,132704.365,142.1848103,0,0,0,5.3,14.4,14.7,0,Y,N
8/27/2019,130964.885,131.1074194,130964.885,131.1074194,0,0,0,4.2,15.3,12.9,0,Y,N
8/28/2019,137660.94,140.9420211,137660.94,140.9420211,0,0,0,8.3,13.4,5,0,Y,N
8/29/2019,134233.345,135.2468604,134233.345,135.2468604,0,0,0,6.1,13,13.2,6.2,Y,N
8/30/2019,131871.08,185.2052836,131871.08,185.2052836,0,0,0,2.3,15.3,15.6,0.2,Y,N
8/31/2019,107616.03,79.34719837,93611.49,96.00928536,14004.54,-32.02831194,0.16666667,5,18.2,15.8,0,Y,N
9/1/2019,106779.475,75.51274154,99421.01,82.10718286,7358.465,-13.58546256,0.083333336,11.1,19.6,9.4,0,Y,N
9/2/2019,121697.38,92.69108892,121697.38,92.69108892,0,0,0,10.2,17.6,13.8,2.4,Y,N
9/3/2019,118871.215,114.8862595,118871.215,114.8862595,0,0,0,9.2,19.6,16.4,0.6,Y,N
9/4/2019,122652.81,144.3934345,122652.81,144.3934345,0,0,0,8.2,18.7,15.1,0,Y,N
9/5/2019,120223.175,99.34544347,120223.175,99.34544347,0,0,0,8.7,21.2,14.8,3.4,Y,N
9/6/2019,122222.69,67.97275419,122222.69,67.97275419,0,0,0,11.3,16,10.4,2,Y,N
9/7/2019,115200.19,73.467963,115200.19,73.467963,0,0,0,8.8,12.9,11.3,1,Y,N
9/8/2019,116999.07,65.37643892,114676.565,66.70048544,2322.505,0,0.020833334,8.2,15.1,9.5,0.6,Y,N
9/9/2019,130448.115,92.61396885,130448.115,92.61396885,0,0,0,6.8,12.8,14.4,5.6,Y,N
9/10/2019,131665.015,150.0279612,131665.015,150.0279612,0,0,0,7.7,14.8,16.1,2.6,Y,N
9/11/2019,121100.045,83.05214828,121100.045,83.05214828,0,0,0,5,20.8,17.8,0,Y,N
9/12/2019,118723.07,76.52661892,116837.755,77.76146619,1885.315,0,0.020833334,11.1,20.8,11.8,0,Y,N
9/13/2019,120349.015,108.2140233,120349.015,108.2140233,0,0,0,7.7,18.6,14,0,Y,N
9/14/2019,103500.955,106.4610523,103500.955,106.4610523,0,0,0,9.3,20,18.3,0,Y,N
9/15/2019,105149.02,87.63007499,105149.02,87.63007499,0,0,0,12.4,21.8,8.4,1.6,Y,N
9/16/2019,119362.235,137.4673567,119362.235,137.4673567,0,0,0,9.7,12.8,17.7,13,Y,N
9/17/2019,124129.44,149.599176,124129.44,149.599176,0,0,0,3.6,14.8,19,0,Y,N
9/18/2019,119715.705,151.2558046,119715.705,151.2558046,0,0,0,4.3,18.9,19.2,0,Y,N
9/19/2019,108102.56,82.43824146,108102.56,82.43824146,0,0,0,8.2,24,19.4,0,Y,N
9/20/2019,107222.345,106.2793137,107222.345,106.2793137,0,0,0,15.7,26.2,14.4,0,N,N
9/21/2019,101348.35,112.2577451,101348.35,112.2577451,0,0,0,14.5,19.4,10.5,0,N,N
9/22/2019,102386.525,103.2310155,102386.525,103.2310155,0,0,0,7.9,15.5,13.6,4.6,N,N
9/23/2019,121862.885,109.7326738,121862.885,109.7326738,0,0,0,8.9,15.2,13.9,2,N,N
9/24/2019,125787.33,148.2298325,125787.33,148.2298325,0,0,0,8.3,15.1,13.3,1.4,N,N
9/25/2019,124302.93,192.4850347,124302.93,192.4850347,0,0,0,8.7,16.6,13.1,0,N,N
9/26/2019,117320.175,139.4994437,117320.175,139.4994437,0,0,0,8.3,20.3,19.6,0,N,N
9/27/2019,106043.02,69.64095969,96907.615,84.63975728,9135.405,-89.46503521,0.104166664,12.3,18.8,7.4,0,N,Y
9/28/2019,108762.31,132.2621226,108762.31,132.2621226,0,0,0,7.2,14.9,17.7,0.2,N,N
9/29/2019,104804.09,90.4013205,104804.09,90.4013205,0,0,0,9.1,15.8,19,0,N,N
9/30/2019,121770.82,107.8227368,121770.82,107.8227368,0,0,0,10.1,14.1,14.4,0,N,N
10/1/2019,117265.275,121.3908912,117265.275,121.3908912,0,0,0,4.2,20.5,21.7,0,N,N
10/2/2019,110760.825,108.6616766,110760.825,108.6616766,0,0,0,9.3,26.5,18.5,0,N,N
10/3/2019,109312.85,108.8439126,109312.85,108.8439126,0,0,0,15.1,29.7,22,0,N,N
10/4/2019,117512.56,136.3619947,117512.56,136.3619947,0,0,0,12.5,15.2,11,0,N,N
10/5/2019,101386.01,88.04906289,101386.01,88.04906289,0,0,0,7.6,24.3,17.4,1.8,N,N
10/6/2019,93011.345,54.72011454,86559.575,62.11943101,6451.77,-44.55212997,0.083333336,12.9,24.8,17.4,0,N,N
10/7/2019,113296.31,112.0755955,113296.31,112.0755955,0,0,0,11.6,16.4,15.1,0,N,N
10/8/2019,117504.775,130.6718253,117504.775,130.6718253,0,0,0,9.5,14.2,17,2.6,Y,N
10/9/2019,122771.82,131.5850422,122771.82,131.5850422,0,0,0,8.5,15,19.3,5.8,Y,N
10/10/2019,123692.08,167.9811358,123692.08,167.9811358,0,0,0,10.2,14.7,12.6,0.2,Y,N
10/11/2019,115250.505,114.6969754,115250.505,114.6969754,0,0,0,9.5,18.9,17.5,0,Y,N
10/12/2019,101053.365,93.12022349,101053.365,93.12022349,0,0,0,8.2,20.4,20.1,0,Y,N
10/13/2019,94744.7,90.16423585,94744.7,90.16423585,0,0,0,9.4,23.1,19.6,0,Y,N
10/14/2019,110290.12,119.0137926,110290.12,119.0137926,0,0,0,13.6,26.7,20.2,0.2,Y,N
10/15/2019,112052.12,123.2613285,112052.12,123.2613285,0,0,0,13,18,20.6,0,Y,N
10/16/2019,117533.72,116.3406692,117533.72,116.3406692,0,0,0,13.3,20.4,11.4,0,Y,N
10/17/2019,116690.04,92.4980437,116690.04,92.4980437,0,0,0,9.5,15.2,9.6,4.4,Y,N
10/18/2019,109857.485,76.31832856,107709.18,77.98413683,2148.305,-7.2,0.020833334,7.3,22.1,23.2,0.8,Y,N
10/19/2019,102032.495,67.01442281,92602.27,76.00108763,9430.225,-21.23220566,0.104166664,9.4,15.3,15.8,0.8,Y,N
10/20/2019,102684.515,87.53321242,102684.515,87.53321242,0,0,0,10,16.4,14.7,0.8,Y,N
10/21/2019,114502.07,111.6668677,114502.07,111.6668677,0,0,0,11.5,17,19.6,0,Y,N
10/22/2019,114108.545,111.449844,114108.545,111.449844,0,0,0,11.9,19.6,23.7,0,Y,N
10/23/2019,114281.615,99.73613303,114281.615,99.73613303,0,0,0,8.2,27.9,26,0,Y,N
10/24/2019,115442.655,82.37009654,115442.655,82.37009654,0,0,0,13,33.8,26.1,0.2,Y,N
10/25/2019,109130.77,70.88468961,109130.77,70.88468961,0,0,0,16.8,21.6,10,0,Y,N
10/26/2019,96698.285,44.84928375,87606.39,58.59465816,9091.895,-87.59644195,0.104166664,9.6,15.5,17.2,3.8,Y,N
10/27/2019,102830.555,87.80824298,102830.555,87.80824298,0,0,0,10.3,17,10.1,1.2,Y,N
10/28/2019,112634.635,104.0916075,112634.635,104.0916075,0,0,0,8.7,21.6,26.3,1.4,Y,N
10/29/2019,111887.405,130.1986817,111887.405,130.1986817,0,0,0,9.7,30.5,27,0,Y,N
10/30/2019,117375.73,130.318312,117375.73,130.318312,0,0,0,13.8,25.1,27.2,0,Y,N
10/31/2019,121752.875,89.65963518,119910.49,91.03737945,1842.385,-0.01,0.020833334,14.2,33.7,25.5,0,Y,N
11/1/2019,130510.905,90.3188415,128446.34,91.77426615,2064.565,-0.23,0.020833334,20,34.3,22.8,0,Y,N
11/2/2019,105806.825,90.79891252,105806.825,90.79891252,0,0,0,15.8,18.9,2.2,4.2,Y,N
11/3/2019,96867.015,72.3988408,96867.015,72.3988408,0,0,0,12.8,20.7,7.8,12.4,Y,N
11/4/2019,107279.84,79.09640417,107279.84,79.09640417,0,0,0,9.5,16.2,11.2,1.2,Y,N
11/5/2019,96817,66.47681474,92009.655,71.42670966,4807.345,-28.26115899,0.0625,7.7,19.6,27.4,10.2,Y,Y
11/6/2019,104381.38,58.45195188,102311.48,60.058968,2069.9,-20.98,0.020833334,10.5,24.1,19.9,0,Y,N
11/7/2019,115132.64,63.89768627,115132.64,63.89768627,0,0,0,11.5,17.7,8.3,0,Y,N
11/8/2019,113954.78,81.07754151,113954.78,81.07754151,0,0,0,10.3,15,16.1,6.8,Y,N
11/9/2019,108924.79,70.47488424,108924.79,70.47488424,0,0,0,7.6,14.2,9.8,6.4,Y,N
11/10/2019,101550.045,86.63900971,101550.045,86.63900971,0,0,0,10.8,18.1,13.5,0.2,Y,N
11/11/2019,106758.95,66.49132611,106758.95,66.49132611,0,0,0,10,29.6,27.4,0,Y,N
11/12/2019,104303.46,57.06984589,104303.46,57.06984589,0,0,0,11.5,17.4,12.7,0.6,Y,N
11/13/2019,112573.54,64.51938945,110318.825,66.22289851,2254.715,-18.83,0.020833334,9.1,17.3,12,1.6,Y,N
11/14/2019,109828.93,74.43626304,109828.93,74.43626304,0,0,0,12.1,22.4,19.7,0.8,Y,N
11/15/2019,110954.755,72.06559877,110954.755,72.06559877,0,0,0,13,18.5,12.4,0,Y,N
11/16/2019,97646.12,67.18721945,95633.09,68.60168821,2013.03,-0.01,0.020833334,9.2,17.2,23.9,0,Y,N
11/17/2019,96742.49,66.41186458,96742.49,66.41186458,0,0,0,10.8,16.2,24.1,0,Y,N
11/18/2019,109148.25,72.2810715,109148.25,72.2810715,0,0,0,8.5,26.9,29.9,0,Y,N
11/19/2019,112033.87,81.95589562,112033.87,81.95589562,0,0,0,11.4,18.6,27.9,0,Y,N
11/20/2019,119736.125,83.7632517,119736.125,83.7632517,0,0,0,9.4,34.7,30.1,0,Y,N
11/21/2019,131312,72.81531121,131312,72.81531121,0,0,0,14,40.9,18.8,0,Y,N
11/22/2019,109049.365,65.41297801,109049.365,65.41297801,0,0,0,13.6,20,28.3,0,Y,N
11/23/2019,97245.765,49.79429278,97245.765,49.79429278,0,0,0,10.1,23.8,24.6,0,Y,N
11/24/2019,96778.25,60.75544396,96778.25,60.75544396,0,0,0,11.9,23.7,30.6,0,Y,N
11/25/2019,113899.3,71.00111618,113899.3,71.00111618,0,0,0,11.4,27.4,18,0,Y,N
11/26/2019,107629.16,47.35059213,107629.16,47.35059213,0,0,0,11.4,16.4,22.2,2,Y,N
11/27/2019,108417.695,59.044675,108417.695,59.044675,0,0,0,8.6,24.8,31,0,Y,N
11/28/2019,112735.875,70.20255196,112735.875,70.20255196,0,0,0,11.4,21.1,30.7,0,Y,N
11/29/2019,114799.91,79.60572907,114799.91,79.60572907,0,0,0,11.9,19.7,21.9,0,Y,N
11/30/2019,98959.56,51.05874163,93762.83,55.61133103,5196.73,-31.08207885,0.0625,10.3,18.4,26.7,8,Y,N
12/1/2019,100233.98,33.15486702,98253.315,33.98994097,1980.665,-8.27,0.020833334,12.2,16.8,9.8,0,Y,N
12/2/2019,110609.4,29.07038255,106674.71,30.3545588,3934.69,-5.745353751,0.041666668,9.8,15.5,18.2,3.4,Y,N
12/3/2019,109094.04,19.17095068,91683.43,25.93529629,17410.61,-16.44976605,0.16666667,11,22.2,19.2,0.4,Y,N
12/4/2019,107400.705,39.41504815,105534.825,40.19324433,1865.88,-4.6,0.020833334,12.1,23,20.3,0,Y,N
12/5/2019,107891.69,45.83032615,92943.14,57.43604197,14948.55,-26.32862369,0.14583333,12.3,23.9,20.4,0,Y,N
12/6/2019,105028.985,41.38035927,101007.78,43.0368365,4021.205,-0.228334355,0.041666668,13.3,20.8,18.2,0,Y,N
12/7/2019,95436.3,47.12307019,92139.345,49.08931073,3296.955,-7.827062593,0.041666668,11.2,21,30.3,0,Y,N
12/8/2019,97577.415,43.69041139,92279.66,46.31698586,5297.755,-2.060930375,0.0625,13.8,27.6,30.8,0,Y,N
12/9/2019,127910.835,62.71879257,116652.975,70.77104926,11257.86,-20.71799721,0.125,16.3,38,28.6,0,Y,N
12/10/2019,109548.62,48.33616468,109548.62,48.33616468,0,0,0,14.3,17.2,22.2,0,Y,N
12/11/2019,109060.375,57.73048537,109060.375,57.73048537,0,0,0,13.4,18.1,21.8,0,Y,N
12/12/2019,108599.065,41.64754349,108599.065,41.64754349,0,0,0,13.4,18.4,22.7,0,Y,N
12/13/2019,107070.61,58.51737364,107070.61,58.51737364,0,0,0,11.4,20.9,24.8,0,Y,N
12/14/2019,101239.235,65.76524835,101239.235,65.76524835,0,0,0,14.1,20.1,10.4,0,Y,N
12/15/2019,98723.45,50.93674307,95082.89,53.53217456,3640.56,-16.84984112,0.041666668,15.1,21.7,16.4,0,Y,N
12/16/2019,114400.065,73.60174913,114400.065,73.60174913,0,0,0,13,22.6,21.7,0,Y,N
12/17/2019,123999.07,83.08408218,123999.07,83.08408218,0,0,0,12.6,26.3,29.5,0,Y,N
12/18/2019,146990.89,95.80297192,146990.89,95.80297192,0,0,0,15.9,40.1,29.3,0,Y,N
12/19/2019,125050.61,71.95351192,125050.61,71.95351192,0,0,0,17.2,23.3,29.3,0,Y,N
12/20/2019,150553.4,243.8101596,150553.4,243.8101596,0,0,0,13.7,43.5,31.4,0,N,N
12/21/2019,100632.475,44.94113626,98820.475,45.76537292,1812,-0.01,0.020833334,16.9,20.2,28.3,0,N,N
12/22/2019,90145.615,34.67870591,86802.105,36.23887975,3343.51,-5.825546746,0.041666668,13.1,19.6,31.5,0,N,N
12/23/2019,101818.025,47.19823427,101818.025,47.19823427,0,0,0,12.1,20,29.2,0,N,N
12/24/2019,102168.93,57.33130511,102168.93,57.33130511,0,0,0,14.1,24.5,31.4,0,N,N
12/25/2019,98312.745,42.25723939,98312.745,42.25723939,0,0,0,14,27.9,32,0,N,Y
12/26/2019,96120.525,41.25598668,96120.525,41.25598668,0,0,0,16.5,20.5,26.2,0,N,Y
12/27/2019,107256.065,56.12245133,107256.065,56.12245133,0,0,0,13.6,23.9,31.6,0,N,N
12/28/2019,113521.685,63.2954493,113521.685,63.2954493,0,0,0,16.7,28.4,20.6,0,N,N
12/29/2019,118293.525,87.68668878,118293.525,87.68668878,0,0,0,16.8,33.2,31.9,0,N,N
12/30/2019,140410.125,295.8292019,140410.125,295.8292019,0,0,0,19.7,40.8,18.8,0,N,N
12/31/2019,95410.39,46.25148392,95410.39,46.25148392,0,0,0,15.3,21.2,29.3,2.4,N,N
1/1/2020,89077.855,50.92180276,89077.855,50.92180276,0,0,0,11.8,24.9,31.6,0,N,Y
1/2/2020,102988.185,69.54622563,102988.185,69.54622563,0,0,0,12.8,25,31.6,0,N,N
1/3/2020,118922.215,65.43592156,118922.215,65.43592156,0,0,0,13.7,36.6,30.7,0,N,N
1/4/2020,102245.61,28.04223073,87566.775,43.31229701,14678.835,-63.05154193,0.14583333,18.6,26.8,22.8,0,N,N
1/5/2020,95671.2,18.87543557,71162.635,30.41231854,24508.565,-14.62285336,0.27083334,12.7,16.7,5.1,2.2,N,N
1/6/2020,110253.59,56.10440026,110253.59,56.10440026,0,0,0,11.9,18,2.7,8.2,N,N
1/7/2020,109336.56,59.42379013,109336.56,59.42379013,0,0,0,12.6,20.1,7.7,1.2,N,N
1/8/2020,110038.625,53.31322981,110038.625,53.31322981,0,0,0,16.8,23.8,26.9,0,N,N
1/9/2020,127365.59,86.98086498,127365.59,86.98086498,0,0,0,17.9,31.9,29.8,0,N,N
1/10/2020,122533.88,65.48598559,122533.88,65.48598559,0,0,0,20.1,32.9,10.1,0,N,N
1/11/2020,91886.605,22.78453983,76274.465,33.78090733,15612.14,-30.93916799,0.1875,13.5,19.3,18.2,15.6,N,N
1/12/2020,91797.595,45.62791308,91797.595,45.62791308,0,0,0,14.2,19.9,21.9,0,N,N
1/13/2020,119653.945,76.95247324,119653.945,76.95247324,0,0,0,12.7,32.2,28.1,0,N,N
1/14/2020,137302.605,88.84765354,137302.605,88.84765354,0,0,0,16.7,33.8,27.4,0,N,N
1/15/2020,137408.225,63.73047072,137408.225,63.73047072,0,0,0,19.5,36.8,20.8,0,N,N
1/16/2020,109669.645,33.40442593,102799.86,36.90270869,6869.785,-18.94407963,0.0625,15.7,19.6,18.6,19.6,N,N
1/17/2020,108108.175,39.50076193,108108.175,39.50076193,0,0,0,14.4,24.8,24.4,0,N,N
1/18/2020,105946.34,52.05315547,105946.34,52.05315547,0,0,0,13.9,29.4,27.2,0,N,N
1/19/2020,106921.555,60.34705595,106921.555,60.34705595,0,0,0,17.5,25.5,23.9,0,N,N
1/20/2020,116291.535,45.35933548,113678.465,53.39333171,2613.07,-304.15,0.020833334,19.1,21.8,8.8,0.4,N,N
1/21/2020,112128.195,53.56486954,112128.195,53.56486954,0,0,0,14.8,23.5,28.4,44,N,N
1/22/2020,119287.15,45.15569085,119287.15,45.15569085,0,0,0,14.1,31.7,12.4,0,N,N
1/23/2020,112254.83,-1.761423453,79370.7,30.02449446,32884.13,-78.48142654,0.29166666,12.9,22.6,13.4,22.8,N,N
1/24/2020,109316.375,49.47943371,109316.375,49.47943371,0,0,0,11.7,24.1,20.6,1.2,N,N
1/25/2020,102445.88,50.13282313,102445.88,50.13282313,0,0,0,13,27.4,30,0,N,N
1/26/2020,101233.205,51.41502923,101233.205,51.41502923,0,0,0,15.8,23.6,24,0,N,Y
1/27/2020,103134.46,54.45308234,103134.46,54.45308234,0,0,0,12.8,23.1,26.1,0,N,Y
1/28/2020,116190.555,67.1738294,116190.555,67.1738294,0,0,0,13.6,25.4,26.5,0,N,N
1/29/2020,129812.915,78.27234224,129812.915,78.27234224,0,0,0,15.2,31.5,29.5,0,N,N
1/30/2020,154816.49,1044.447303,154816.49,1044.447303,0,0,0,16.4,39.4,29.3,0,Y,N
1/31/2020,170653.84,2809.437516,170653.84,2809.437516,0,0,0,21.5,42.9,18.3,0,Y,N
2/1/2020,131856.315,86.90860795,131856.315,86.90860795,0,0,0,23.5,29.3,1.8,0.8,Y,N
2/2/2020,97609.06,14.2356353,95445.915,14.55826559,2163.145,0,0.020833334,14.2,25.1,21,14.8,Y,N
2/3/2020,105004.91,15.31077199,103186.14,15.5806413,1818.77,0,0.020833334,13.2,17.7,22.7,0,Y,N
2/4/2020,107034.065,25.21209272,100875.89,27.08338254,6158.175,-5.44114892,0.0625,11.3,19.7,28.6,0,Y,N
2/5/2020,108988.44,42.116875,108988.44,42.116875,0,0,0,10.8,20.1,27.1,0,Y,N
2/6/2020,120569.46,42.7660323,120569.46,42.7660323,0,0,0,13.7,25.5,25,0,Y,N
2/7/2020,120734.85,45.33242536,120734.85,45.33242536,0,0,0,16.5,23.2,18.4,0,Y,N
2/8/2020,107864.445,28.57090708,107864.445,28.57090708,0,0,0,17.4,29.4,27.5,0,Y,N
2/9/2020,103857.11,21.55549181,97924.965,23.05320475,5932.145,-3.168025006,0.0625,19.6,28.2,19.9,0,Y,N
2/10/2020,122975.46,50.80924218,122975.46,50.80924218,0,0,0,18.5,27.7,15,0.6,Y,N
2/11/2020,127110.58,61.28984085,127110.58,61.28984085,0,0,0,19.5,25.9,19.1,0,Y,N
2/12/2020,124618.565,53.24352505,124618.565,53.24352505,0,0,0,19.1,27.7,17.3,0,Y,N
2/13/2020,139137.185,79.01849432,139137.185,79.01849432,0,0,0,19.4,31.7,26.7,0,Y,N
2/14/2020,139855.63,79.50264397,139855.63,79.50264397,0,0,0,20.3,33.7,10.6,0,Y,N
2/15/2020,108300.635,55.67496226,108300.635,55.67496226,0,0,0,18.9,19.3,2.4,5.4,Y,N
2/16/2020,100904.27,47.00473539,100904.27,47.00473539,0,0,0,16.9,26.4,23.8,2.8,Y,N
2/17/2020,123351.845,64.10902188,123351.845,64.10902188,0,0,0,15.2,25.6,26.4,0,Y,N
2/18/2020,119178.12,60.59554515,119178.12,60.59554515,0,0,0,17.6,21.8,7.3,0,Y,N
2/19/2020,109375.215,51.44203692,109375.215,51.44203692,0,0,0,13.3,19.7,12.9,38,Y,N
2/20/2020,112202.145,58.36129092,112202.145,58.36129092,0,0,0,14.2,18.7,15.2,3.2,Y,N
2/21/2020,108949.055,48.65820337,108949.055,48.65820337,0,0,0,13.5,19.6,17.1,2.8,Y,N
2/22/2020,96922.02,42.23609358,96922.02,42.23609358,0,0,0,11.4,21.1,25.4,0,Y,N
2/23/2020,106129.665,51.31845616,106129.665,51.31845616,0,0,0,13.3,34,21.6,0,Y,N
2/24/2020,122619.055,57.23408318,122619.055,57.23408318,0,0,0,16.8,23.7,5.4,0,Y,N
2/25/2020,123558.425,60.55470181,123558.425,60.55470181,0,0,0,18.4,31.6,10.6,3.6,Y,N
2/26/2020,108371.125,45.06152522,108371.125,45.06152522,0,0,0,16.2,19.2,19.3,4,Y,N
2/27/2020,108675.4,48.54266915,108675.4,48.54266915,0,0,0,11,19.7,11.1,0.2,Y,N
2/28/2020,110006.97,50.30635286,110006.97,50.30635286,0,0,0,13.1,20.1,17.6,0,Y,N
2/29/2020,100380.94,51.28960873,100380.94,51.28960873,0,0,0,14.7,22.4,22.8,0,Y,N
3/1/2020,101413.145,43.74592103,101413.145,43.74592103,0,0,0,13.2,32.1,20.8,0,Y,N
3/2/2020,106359.955,52.72839509,106359.955,52.72839509,0,0,0,14.2,18.4,21.1,3,Y,N
3/3/2020,108746.37,49.78108973,108746.37,49.78108973,0,0,0,14.7,19.5,15.9,0,Y,N
3/4/2020,117505.625,58.52287051,117505.625,58.52287051,0,0,0,13.6,23.5,7.1,0,Y,N
3/5/2020,119734.635,57.03638211,119734.635,57.03638211,0,0,0,15.4,20.3,4.3,54.6,Y,N
3/6/2020,111322.325,53.73651471,111322.325,53.73651471,0,0,0,15.9,19,12.7,7,Y,N
3/7/2020,96850.78,28.02046621,94967.79,28.57604676,1882.99,0,0.020833334,15.4,20,17.1,0.2,Y,N
3/8/2020,92553.29,17.91641531,89066.245,18.63921706,3487.045,-0.54541619,0.041666668,13.9,22.4,19.5,0,Y,N
3/9/2020,94641.7,22.04145155,87551.7,24.04946678,7090,-2.75476091,0.083333336,12.3,21,19.7,0,Y,Y
3/10/2020,112142.54,48.05972395,112142.54,48.05972395,0,0,0,10.3,22.3,21.9,0,Y,N
3/11/2020,118830.14,44.36993675,118830.14,44.36993675,0,0,0,12.6,29.5,15.7,0,Y,N
3/12/2020,120272.775,39.12756574,112752.725,41.73718117,7520.05,0,0.083333336,16.6,29.5,19.5,0,Y,N
3/13/2020,115075.81,40.12713492,115075.81,40.12713492,0,0,0,19.1,26.8,7.3,0,Y,N
3/14/2020,96016.19,29.13732578,96016.19,29.13732578,0,0,0,13.1,17.9,12.3,0.6,Y,N
3/15/2020,97664.935,31.65784001,95880.12,32.27414472,1784.815,-1.45,0.020833334,12.7,18.8,10.2,0,Y,N
3/16/2020,110586.815,46.67088405,110586.815,46.67088405,0,0,0,9.3,26.5,20.6,0,Y,N
3/17/2020,115254.185,52.45119827,115254.185,52.45119827,0,0,0,11.6,28.2,19.9,0,Y,N
3/18/2020,121127.145,51.29144223,121127.145,51.29144223,0,0,0,17.7,28.3,9.1,0,Y,N
3/19/2020,127266.86,47.56265955,127266.86,47.56265955,0,0,0,18.7,30.4,8.2,0,Y,N
3/20/2020,111547.605,40.76436769,111547.605,40.76436769,0,0,0,16.1,22.7,12.6,0,Y,N
3/21/2020,103999.335,47.45869875,103999.335,47.45869875,0,0,0,14.6,18.4,10.8,0,Y,N
3/22/2020,97449.685,34.6180548,97449.685,34.6180548,0,0,0,12.1,18.3,15.2,0,Y,N
3/23/2020,112906.945,44.639439,112906.945,44.639439,0,0,0,12.7,17.1,9.9,0.4,Y,N
3/24/2020,114935.545,49.44768766,114935.545,49.44768766,0,0,0,8.5,17.9,15.8,0,N,N
3/25/2020,113147.815,43.72083739,113147.815,43.72083739,0,0,0,10.8,17.5,7.6,0,N,N
3/26/2020,110088.01,45.52124524,110088.01,45.52124524,0,0,0,13.7,19.8,15.5,0,N,N
3/27/2020,111958.245,49.31850031,111958.245,49.31850031,0,0,0,13.6,27.6,17.8,0,N,N
3/28/2020,97923.715,47.96327104,97923.715,47.96327104,0,0,0,14.8,27.5,16.9,0,N,N
3/29/2020,95953.205,42.33862791,95953.205,42.33862791,0,0,0,16.5,26.4,9.5,0,N,N
3/30/2020,107687.51,57.50297543,107687.51,57.50297543,0,0,0,15.9,21.7,13.3,5.2,N,N
3/31/2020,109043.865,57.69019307,109043.865,57.69019307,0,0,0,12.2,21.4,16.9,0,N,N
4/1/2020,110991.625,62.96751451,110991.625,62.96751451,0,0,0,11,23.1,15.2,0,N,N
4/2/2020,116302.665,61.53701996,116302.665,61.53701996,0,0,0,12.4,20.7,4.2,23,N,N
4/3/2020,104294.57,48.63677812,104294.57,48.63677812,0,0,0,13.7,23.2,12,15.8,N,N
4/4/2020,101854.155,38.37596876,101854.155,38.37596876,0,0,0,12.8,16.6,6.1,35.2,N,N
4/5/2020,105098.025,23.78090796,79509.45,36.33474396,25588.575,-15.22668024,0.27083334,9.5,16.9,4.5,4.4,N,N
4/6/2020,118074.565,64.75585113,118074.565,64.75585113,0,0,0,10.7,16.5,11.5,6.2,N,N
4/7/2020,118404.455,55.23438237,118404.455,55.23438237,0,0,0,11.9,16.4,9.5,1.4,N,N
4/8/2020,108404.01,44.72939741,108404.01,44.72939741,0,0,0,11.7,18.6,10.7,1.2,N,N
4/9/2020,108587.52,43.73804476,108587.52,43.73804476,0,0,0,8.9,21.2,15.8,0,N,N
4/10/2020,94831.23,38.43550662,91325.755,40.52900974,3505.475,-16.10510566,0.041666668,12.7,22,9.5,0.2,N,Y
4/11/2020,92097.07,19.93410558,63861.95,31.16880513,28235.12,-5.476440635,0.35416666,13,15.7,11.3,2.4,N,Y
4/12/2020,101760.09,45.98205215,101760.09,45.98205215,0,0,0,11,15.3,7.7,2.4,N,Y
4/13/2020,100025.9,56.65741702,100025.9,56.65741702,0,0,0,12.2,18.3,14.3,0,N,Y
4/14/2020,107849.83,40.83855359,107849.83,40.83855359,0,0,0,12.1,23.4,11.1,0.6,N,N
4/15/2020,104547.34,27.70599581,104547.34,27.70599581,0,0,0,15.6,23.5,11.8,0,N,N
4/16/2020,106527.945,29.80144816,106527.945,29.80144816,0,0,0,15.4,21.5,11.3,0.2,N,N
4/17/2020,106943.49,30.78270306,106943.49,30.78270306,0,0,0,11.4,18.4,10.1,0,N,N
