date,demand,RRP
9/25/2015,124278.93,51.08100179
9/26/2015,111064.49,48.78936994
9/27/2015,106431.815,43.93161371
9/28/2015,121796.715,42.02601538
9/29/2015,126691.8,37.64010125
9/30/2015,129641.245,41.98096898
10/1/2015,124356.415,34.80976299
10/2/2015,107544.145,38.30698393
10/3/2015,100598.55,30.78069241
10/4/2015,103828.88,36.56069849
10/5/2015,125194.87,38.97200519
10/6/2015,127225.245,36.24445144
10/7/2015,117282.765,31.59640663
10/8/2015,122121.325,36.14098237
10/9/2015,126989.905,41.41507492
10/10/2015,112604.825,34.80317686
10/11/2015,105376.335,29.90281083
10/12/2015,120916.215,36.35362381
10/13/2015,122830.38,41.49816809
10/14/2015,126919.195,45.5634402
10/15/2015,130260.37,39.06694868
10/16/2015,123985.97,43.80436083
10/17/2015,104916.345,29.67361006
10/18/2015,100812.04,29.12086757
10/19/2015,120795,43.51067632
10/20/2015,126655.49,43.3328692
10/21/2015,122368.885,39.68189403
10/22/2015,121471.64,44.03304646
10/23/2015,120420.7,48.1698968
10/24/2015,106813.03,32.19205197
10/25/2015,102279.745,17.4659695
10/26/2015,115297.34,29.39851628
10/27/2015,116619.57,31.32939962
10/28/2015,122887.41,39.51380992
10/29/2015,124222.935,62.32012828
10/30/2015,121256.97,35.87555035
10/31/2015,106353.44,18.37479011
11/1/2015,103629.645,14.68483973
11/2/2015,113791.75,25.01784896
11/3/2015,101793.035,14.15794771
11/4/2015,120177.945,29.23763309
11/5/2015,125985.465,34.57679076
11/6/2015,120505.585,30.64286687
11/7/2015,104269.79,18.27265483
11/8/2015,103793.085,21.09536038
11/9/2015,127234.72,35.05480023
11/10/2015,121617.28,32.06707648
11/11/2015,121566.645,35.22410385
11/12/2015,123775.16,38.48525874
11/13/2015,117078.585,32.82309665
11/14/2015,103646.635,33.56093861
11/15/2015,99761.81,28.29807106
11/16/2015,124557.225,39.12737374
11/17/2015,131442.2,36.02454725
11/18/2015,132353.755,60.68023827
11/19/2015,138118.705,78.29096807
11/20/2015,123412.685,38.02649768
11/21/2015,102647.905,27.41362241
11/22/2015,98621.62,32.34590077
11/23/2015,114406.825,41.36877245
11/24/2015,118894.305,48.52152976
11/25/2015,124728.875,60.69203392
11/26/2015,112907.145,30.49417411
11/27/2015,117492.82,40.36654546
11/28/2015,105011.195,43.32666084
11/29/2015,102162.53,39.12126473
11/30/2015,122452.415,45.57726057
12/1/2015,117115.62,37.92095899
12/2/2015,115230.125,37.4708208
12/3/2015,121699.425,43.34422421
12/4/2015,129148.52,66.53389405
12/5/2015,115606.005,36.90686862
12/6/2015,112025.29,36.78833221
12/7/2015,129059.645,53.36909872
12/8/2015,136800.91,57.53424668
12/9/2015,125965.02,49.73700573
12/10/2015,125807.495,50.80601367
12/11/2015,116597.81,32.02012919
12/12/2015,106139.41,34.14289792
12/13/2015,105218.515,40.30682955
12/14/2015,125784.96,51.74782952
12/15/2015,129077.41,51.66083017
12/16/2015,135930.08,78.64591999
12/17/2015,152366.3,188.0861252
12/18/2015,158052.89,81.19248625
12/19/2015,154924.89,69.32882082
12/20/2015,133421.03,54.64980429
12/21/2015,113802.21,49.62125192
12/22/2015,119477.515,37.53130427
12/23/2015,126553.115,39.13822083
12/24/2015,134583.25,50.81827517
12/25/2015,119950.37,22.11558624
12/26/2015,95093.295,14.96710809
12/27/2015,96394.94,19.82318359
12/28/2015,100048.44,20.09753992
12/29/2015,111647.54,27.33170157
12/30/2015,128552.135,43.82687479
12/31/2015,146473.835,101.9915588
1/1/2016,116040.925,32.52767336
1/2/2016,99622.64,21.89456076
1/3/2016,97656.445,19.8953848
1/4/2016,110932.505,25.44347924
1/5/2016,117873.58,29.91718737
1/6/2016,115064.265,31.79025205
1/7/2016,112392.695,34.44506917
1/8/2016,111879.54,36.88815616
1/9/2016,105482.695,41.98782325
1/10/2016,113049.145,44.47978703
1/11/2016,141133.085,88.11610079
1/12/2016,135006.11,62.53997502
1/13/2016,160011.075,545.7378196
1/14/2016,120396.335,36.37140419
1/15/2016,113244.79,30.20390307
1/16/2016,103046.17,23.67497011
1/17/2016,114097.07,29.15326195
1/18/2016,147817.585,43.40935802
1/19/2016,148612.37,49.25793525
1/20/2016,142471.51,53.30039877
1/21/2016,139450.615,55.47008954
1/22/2016,129135.185,42.33773277
1/23/2016,108097.845,26.97502333
1/24/2016,103396.3,26.41220907
1/25/2016,112649.6,27.59659014
1/26/2016,110152.815,25.27669394
1/27/2016,133718.035,32.75984945
1/28/2016,134169.83,33.32496816
1/29/2016,123615.21,32.69384721
1/30/2016,107579.345,23.84687233
1/31/2016,101279.65,23.47662571
2/1/2016,121942.895,31.58876665
2/2/2016,133989.155,35.64081616
2/3/2016,122594.475,27.87604398
2/4/2016,119919.605,22.3923782
2/5/2016,126330.55,26.8545022
2/6/2016,123737.01,28.72453436
2/7/2016,124436.81,33.49284634
2/8/2016,129327.225,33.9086031
2/9/2016,131271.265,38.70567585
2/10/2016,132265.005,41.37607962
2/11/2016,131003.79,34.38993372
2/12/2016,133845.52,40.62665069
2/13/2016,120839.995,32.23139796
2/14/2016,104364.735,26.26726968
2/15/2016,120863.325,32.56207053
2/16/2016,117062.035,29.58535343
2/17/2016,119481.79,32.50451406
2/18/2016,125964.185,47.40430914
2/19/2016,122991.66,43.69489681
2/20/2016,105911.71,26.30452433
2/21/2016,107884.355,24.60568176
2/22/2016,130527.325,55.28023145
2/23/2016,156924.83,66.96065647
2/24/2016,152419.415,72.24069994
2/25/2016,138064.855,43.38678606
2/26/2016,122575.935,35.55254287
2/27/2016,110545.84,32.10570563
2/28/2016,105781.985,30.39844268
2/29/2016,125400.08,41.25807901
3/1/2016,142242.595,96.28761922
3/2/2016,145182.98,53.91107114
3/3/2016,136226.12,49.55216251
3/4/2016,149376.57,43.22741726
3/5/2016,124692.315,37.4253858
3/6/2016,117707.95,41.3206478
3/7/2016,131465.825,41.14950256
3/8/2016,160285.015,253.0320323
3/9/2016,152599.125,66.41160339
3/10/2016,135635.705,46.52161235
3/11/2016,141414.35,49.79353314
3/12/2016,119690.755,37.32101386
3/13/2016,111329.62,30.0869621
3/14/2016,105388.57,24.79442999
3/15/2016,123073.98,28.46012769
3/16/2016,135047.625,54.35305581
3/17/2016,143184.805,49.4911015
3/18/2016,118189.72,33.97202362
3/19/2016,105484.1,48.71748998
3/20/2016,100394.06,47.17506412
3/21/2016,117796.715,49.67654935
3/22/2016,124081.46,56.87274821
3/23/2016,126074.895,44.26219138
3/24/2016,125072.73,42.35494432
3/25/2016,101740.89,30.22185548
3/26/2016,102726.745,30.53949743
3/27/2016,98324.645,25.86103521
3/28/2016,102746.6,27.58617697
3/29/2016,118281.13,31.07095135
3/30/2016,122625.21,29.06251382
3/31/2016,122964.715,21.90202897
4/1/2016,116321.6,14.49079665
4/2/2016,102832.72,13.56898646
4/3/2016,102084,15.80399954
4/4/2016,120445.735,38.46855031
4/5/2016,120371.235,21.42320815
4/6/2016,125657.125,45.52080455
4/7/2016,125663.33,52.13196852
4/8/2016,124266.885,75.35781074
4/9/2016,109044.9,73.13914453
4/10/2016,99845.345,35.12054575
4/11/2016,118614.005,62.30651081
4/12/2016,123808.76,62.9645525
4/13/2016,124686.63,77.21022318
4/14/2016,126519.065,92.92520704
4/15/2016,124721.485,81.71784794
4/16/2016,108525.965,51.52896856
4/17/2016,100526.305,39.12944308
4/18/2016,123441.82,61.62911492
4/19/2016,126846.445,54.57119179
4/20/2016,125204.785,40.0536623
4/21/2016,125514.14,55.74046858
4/22/2016,120124.305,52.29655518
4/23/2016,108773.745,36.7345262
4/24/2016,105642.28,30.68045485
4/25/2016,104072.435,39.08786122
4/26/2016,117437.665,56.43641514
4/27/2016,118531.5,19.4111381
4/28/2016,126847.02,60.58197893
4/29/2016,122054.13,51.74834177
4/30/2016,103505.195,27.10790618
5/1/2016,98873.535,31.87421762
5/2/2016,116969.63,37.34851758
5/3/2016,119014.445,22.24291908
5/4/2016,124525.185,47.7538426
5/5/2016,118192.055,27.23225297
5/6/2016,120421.32,64.31705658
5/7/2016,106052.64,46.62702428
5/8/2016,103487.28,59.14011232
5/9/2016,119781.135,100.8140427
5/10/2016,119611.88,36.9801066
5/11/2016,123616.28,59.84988166
5/12/2016,120693.53,53.79609684
5/13/2016,118800.07,52.36555156
5/14/2016,101945.995,28.27876737
5/15/2016,99697.62,37.07654106
5/16/2016,121182.695,41.91676316
5/17/2016,124209.405,68.33332655
5/18/2016,124352.215,70.58882764
5/19/2016,124392.29,44.40335829
5/20/2016,127705.84,79.7959074
5/21/2016,112336.78,45.74527142
5/22/2016,101618.98,24.19265246
5/23/2016,121424.42,10.80151908
5/24/2016,131916.405,45.21384715
5/25/2016,132170.05,66.25853483
5/26/2016,137080.875,99.42483313
5/27/2016,134317.62,68.19342854
5/28/2016,119938.795,81.99013458
5/29/2016,118751.965,68.71547404
5/30/2016,134983.955,115.7846736
5/31/2016,140402.15,156.4647226
6/1/2016,141195.03,168.8527592
6/2/2016,141292.56,180.9103503
6/3/2016,137717.255,175.8546299
6/4/2016,122764.33,126.7499719
6/5/2016,116052.805,122.7887776
6/6/2016,134829.755,107.4456121
6/7/2016,135306.005,88.32696291
6/8/2016,137305.355,91.3156602
6/9/2016,132859.305,50.23897194
6/10/2016,132209.515,47.42579878
6/11/2016,120753.43,55.59096958
6/12/2016,122771.53,77.21528799
6/13/2016,122106.95,95.06477463
6/14/2016,138466.56,90.84510926
6/15/2016,140904.59,92.41624585
6/16/2016,140741.165,89.92914895
6/17/2016,138023.11,99.57367451
6/18/2016,123162.185,62.93401613
6/19/2016,119662.165,79.38482177
6/20/2016,134435.115,114.875078
6/21/2016,137511.315,62.15476411
6/22/2016,133813.285,58.75903858
6/23/2016,136740.005,78.31898019
6/24/2016,144658.38,67.9384962
6/25/2016,131730.835,99.7632508
6/26/2016,126455.935,120.4411006
6/27/2016,148639.995,127.3466076
6/28/2016,142146.31,110.2803903
6/29/2016,136071.965,80.12524308
6/30/2016,141078.46,115.1178955
7/1/2016,136676.715,117.7120479
7/2/2016,118683.565,90.45652378
7/3/2016,112556.405,68.59708917
7/4/2016,135712.245,124.1368856
7/5/2016,142401.795,147.1876919
7/6/2016,134056.095,116.6821116
7/7/2016,138768.045,176.9120362
7/8/2016,136690.05,114.844203
7/9/2016,122369.535,105.5485761
7/10/2016,119218.23,36.16721233
7/11/2016,128207.125,44.85808004
7/12/2016,137582.195,49.15948572
7/13/2016,145728.26,65.91496492
7/14/2016,144103.705,76.11745262
7/15/2016,141166.85,79.50760048
7/16/2016,120659.15,73.69441877
7/17/2016,113418.125,48.7884053
7/18/2016,127367.015,43.8915187
7/19/2016,137028.05,49.45378979
7/20/2016,136850.14,52.33155194
7/21/2016,136127.125,44.92653284
7/22/2016,128777.82,21.09171887
7/23/2016,119888.575,62.70928693
7/24/2016,120126.905,52.22700853
7/25/2016,138134.635,37.98018661
7/26/2016,146465.69,47.97124596
7/27/2016,143209.755,36.39746278
7/28/2016,142341.635,41.56189875
7/29/2016,139822.93,33.86968192
7/30/2016,121548.535,24.84952843
7/31/2016,114481.28,33.77825209
8/1/2016,137934.845,45.97912937
8/2/2016,137301.69,48.59799058
8/3/2016,140922.715,58.02954936
8/4/2016,142671.51,51.56528219
8/5/2016,145491.33,70.2031165
8/6/2016,130907.095,54.3980783
8/7/2016,120379.285,32.88478992
8/8/2016,138506.45,35.11782073
8/9/2016,132819.535,29.29351974
8/10/2016,130616.67,22.41944079
8/11/2016,138368.4,39.80646362
8/12/2016,134885.67,41.09220007
8/13/2016,120382.805,38.81095608
8/14/2016,113066.245,33.06116
8/15/2016,127906.24,39.83893843
8/16/2016,124975.11,24.45390447
8/17/2016,132561.22,40.89160699
8/18/2016,123434.505,27.47109329
8/19/2016,132569.74,27.60134081
8/20/2016,121052.06,25.00246694
8/21/2016,119118.545,38.91325563
8/22/2016,139203.5,59.99534067
8/23/2016,138640.39,73.18959371
8/24/2016,141122.795,114.0039598
8/25/2016,139724.025,74.66305514
8/26/2016,139920.545,67.6277533
8/27/2016,119573.22,31.80817961
8/28/2016,114832.425,29.44768103
8/29/2016,125055.69,39.1423789
8/30/2016,133748.44,53.186931
8/31/2016,128834.065,32.5590174
9/1/2016,134246.165,46.80878786
9/2/2016,135273.325,52.63679288
9/3/2016,118621.96,35.27078286
9/4/2016,110986.005,24.51210764
9/5/2016,127275.815,38.21246963
9/6/2016,129542.365,28.69264595
9/7/2016,123307.02,24.18242139
9/8/2016,117722.95,12.50431916
9/9/2016,125432.605,23.40099927
9/10/2016,111412.995,38.55990885
9/11/2016,109125.215,50.34788201
9/12/2016,130967.28,68.17720324
9/13/2016,134720.155,62.06847556
9/14/2016,130650.88,54.8405242
9/15/2016,134234.45,42.81991758
9/16/2016,131734.105,47.04374731
9/17/2016,106709.54,36.02869126
9/18/2016,110314.625,48.34486635
9/19/2016,127391.09,56.44254935
9/20/2016,122664.305,43.17737957
9/21/2016,127208.57,52.28283459
9/22/2016,131357.34,55.70187271
9/23/2016,127420.43,46.53870327
9/24/2016,106776.275,43.55659982
9/25/2016,105931.555,37.69847947
9/26/2016,124343.19,47.67147027
9/27/2016,126888.77,49.79450443
9/28/2016,121143.25,32.43171472
9/29/2016,122858.49,37.59600105
9/30/2016,113439.775,33.06369262
10/1/2016,109181.26,20.48609587
10/2/2016,97992.93,13.65687019
10/3/2016,115839.01,21.60174363
10/4/2016,124089.47,23.00178132
10/5/2016,128558.385,41.11513272
10/6/2016,115898.54,30.1895728
10/7/2016,116197.73,37.3391043
10/8/2016,101300.775,35.21034382
10/9/2016,94954.16,15.90301462
10/10/2016,116831.43,27.65471777
10/11/2016,124665.82,38.19994573
10/12/2016,128612.3,44.77064554
10/13/2016,128242.765,58.35308518
10/14/2016,121731.485,43.9665066
10/15/2016,97887.485,12.69832874
10/16/2016,101793.035,22.02909542
10/17/2016,116042.845,29.59668164
10/18/2016,123265.44,36.72121271
10/19/2016,126362.045,60.68302782
10/20/2016,114867.16,27.42582623
10/21/2016,122975.285,43.24473226
10/22/2016,114184.195,38.71113076
10/23/2016,111289,40.91855691
10/24/2016,125270.165,66.51336615
10/25/2016,117138.355,37.02214641
10/26/2016,121605.395,55.41635284
10/27/2016,120142.43,43.4805405
10/28/2016,119820.71,54.50974512
10/29/2016,104191.105,21.28564824
10/30/2016,94325.72,6.869134505
10/31/2016,110661.43,19.08090112
11/1/2016,104976.21,17.41820196
11/2/2016,119904.48,46.64566901
11/3/2016,118677.495,60.22104759
11/4/2016,113666.485,25.9523502
11/5/2016,101810.75,15.26468717
11/6/2016,96934.925,24.15876196
11/7/2016,116230.34,30.36705791
11/8/2016,117794.595,53.92200303
11/9/2016,122131.115,55.66220339
11/10/2016,122634.53,48.70697146
11/11/2016,117953.885,26.82398291
11/12/2016,99907.32,10.83211626
11/13/2016,96805.925,10.72564183
11/14/2016,116817.15,39.49973783
11/15/2016,119905.59,26.90838749
11/16/2016,122146.66,35.63068442
11/17/2016,122464.645,28.55507656
11/18/2016,121441.05,31.77579932
11/19/2016,106868.5,24.65599304
11/20/2016,112098.335,43.08594969
11/21/2016,138681.815,51.0352654
11/22/2016,126617.72,37.02129178
11/23/2016,118119.01,41.91226779
11/24/2016,120308.545,38.05940327
11/25/2016,116011.565,27.61649096
11/26/2016,104700.055,23.79058297
11/27/2016,102718.9,37.00394515
11/28/2016,118666.37,65.39277902
11/29/2016,119169.17,63.42996415
11/30/2016,121067.59,76.02598021
12/1/2016,113024.02,56.01230684
12/2/2016,109318.355,41.49943678
12/3/2016,98899.495,29.20305213
12/4/2016,97300.36,43.73274195
12/5/2016,109670,25.29438487
12/6/2016,111228.06,48.41248781
12/7/2016,112738.08,44.72205906
12/8/2016,105445.65,25.85386173
12/9/2016,105664.09,25.11819531
12/10/2016,98622.865,19.31166859
12/11/2016,93673.19,16.39668788
12/12/2016,120390.11,45.15757294
12/13/2016,128831.65,44.69302354
12/14/2016,111423.765,19.91910633
12/15/2016,107072.36,31.14530846
12/16/2016,113698.06,48.8568848
12/17/2016,90227.48,23.57623123
12/18/2016,90911.085,26.49359939
12/19/2016,109260.305,28.68483237
12/20/2016,106451.255,16.12985685
12/21/2016,104389.51,21.34587505
12/22/2016,105513.235,20.97623583
12/23/2016,112247.945,24.32934519
12/24/2016,114843.875,34.69311119
12/25/2016,114468.17,28.64742992
12/26/2016,106284.83,22.91035559
12/27/2016,99701.43,23.8135374
12/28/2016,123693.52,40.28250982
12/29/2016,135571.795,47.14500558
12/30/2016,112141.83,24.06507765
12/31/2016,95728.15,17.59822922
1/1/2017,89403.145,25.8467611
1/2/2017,86507.47,30.61870288
1/3/2017,97564.745,28.68695469
1/4/2017,116606.795,56.97278071
1/5/2017,128079.845,73.45825987
1/6/2017,136308.735,97.69920084
1/7/2017,134955.02,77.60299799
1/8/2017,122777.025,69.22481073
1/9/2017,116211.99,68.09952522
1/10/2017,120366.32,72.81305685
1/11/2017,111595.855,65.74451094
1/12/2017,118783.945,70.49040546
1/13/2017,111341.675,70.01219456
1/14/2017,88996.625,42.29483485
1/15/2017,90294,55.44429634
1/16/2017,120928.705,108.1670628
1/17/2017,140517.65,129.2376575
1/18/2017,111211.35,75.16561944
1/19/2017,112371.41,62.88513035
1/20/2017,107937.685,38.99311604
1/21/2017,96779.07,46.47911443
1/22/2017,103291.61,60.78453185
1/23/2017,141332.055,79.11439769
1/24/2017,115664.16,59.81718215
1/25/2017,111936.7,58.87513245
1/26/2017,98590.06,37.84489775
1/27/2017,112513.82,69.65718196
1/28/2017,108336.53,74.06254286
1/29/2017,109020.58,76.58688725
1/30/2017,124292.955,96.16858429
1/31/2017,112863.01,58.79126706
2/1/2017,114133.73,66.86330309
2/2/2017,110669.27,82.46801369
2/3/2017,117452.27,87.11101457
2/4/2017,117361.7,80.81731255
2/5/2017,110384.275,113.8703652
2/6/2017,108761.37,92.10179585
2/7/2017,111543.81,69.06961085
2/8/2017,142213.66,135.0612793
2/9/2017,155060.61,156.6995615
2/10/2017,138793.59,213.3394317
2/11/2017,111983.51,97.6080054
2/12/2017,89003.15,19.86511394
2/13/2017,104844.105,69.04132793
2/14/2017,111613.05,90.69389262
2/15/2017,116299.39,79.04437965
