id,data_upd_at,pv_last_wk,pv_last_mth,pv_total,download_count,log_time
jsun-ttri,2021-11-02 22:39:47+00:00,3,25,1398,847,2021-11-21 19:00:14.915010
uqhf-q5h7,2014-05-02 02:40:39+00:00,3,10,1370,1655,2021-11-21 19:00:14.915010
rdi4-j8zh,2021-09-30 16:44:14+00:00,3,20,1360,4588,2021-11-21 19:00:14.915010
sex6-6426,2018-02-22 03:19:28+00:00,6,17,1359,2884,2021-11-21 19:00:14.915010
mi2q-4527,2021-11-02 22:40:43+00:00,1,41,1330,1046,2021-11-21 19:00:14.915010
6cxw-5y4y,2019-01-09 03:20:29+00:00,1,8,1325,867,2021-11-21 19:00:14.915010
ew6k-chz4,2017-05-19 01:57:49+00:00,0,2,1291,1209,2021-11-21 19:00:14.915010
55up-8nwa,2015-05-07 06:30:36+00:00,2,4,1289,1258,2021-11-21 19:00:14.915010
vzb2-a2kz,2021-08-23 16:46:03+00:00,5,9,1274,1699963,2021-11-21 19:00:14.915010
84bf-dihi,,1,4,1263,4851824,2021-11-21 19:00:14.915010
q3ni-rkmu,2021-06-28 01:55:48+00:00,2,19,1233,142,2021-11-21 19:00:14.915010
r6ug-jmg3,2017-05-12 06:07:26+00:00,2,12,1227,1290,2021-11-21 19:00:14.915010
arvc-7u8d,2021-11-02 22:25:14+00:00,2,8,1181,200,2021-11-21 19:00:14.915010
rhc3-j4bg,2017-05-04 05:47:33+00:00,1,11,1167,16103,2021-11-21 19:00:14.915010
tq3k-d7n7,2019-12-01 21:31:05+00:00,1,11,1167,280,2021-11-21 19:00:14.915010
rpdm-je7s,,3,6,1161,4808644,2021-11-21 19:00:14.915010
fzjr-9nrn,2021-09-30 17:21:58+00:00,4,11,1157,735,2021-11-21 19:00:14.915010
9hjf-8i2d,2021-11-02 22:19:04+00:00,6,41,1139,296,2021-11-21 19:00:14.915010
kmtd-nvqr,2018-05-08 00:04:44+00:00,0,7,1130,1039,2021-11-21 19:00:14.915010
23k2-cnm2,2021-08-23 16:47:45+00:00,1,4,1106,1502235,2021-11-21 19:00:14.915010
w2pi-36nk,2021-11-02 22:16:33+00:00,1,12,1071,204,2021-11-21 19:00:14.915010
nw38-8y7g,2021-11-02 22:40:43+00:00,1,28,1046,202,2021-11-21 19:00:14.915010
xgce-vkbh,,3,20,1032,3150728,2021-11-21 19:00:14.915010
2ph9-es73,2015-05-07 06:48:07+00:00,1,7,1026,1317,2021-11-21 19:00:14.915010
inah-t6kx,2021-05-21 03:37:13+00:00,2,11,1022,775,2021-11-21 19:00:14.915010
g8gz-fuiv,2018-10-25 00:50:36+00:00,5,11,1008,850,2021-11-21 19:00:14.915010
a52j-vb2e,2018-09-27 05:08:46+00:00,2,8,1007,718,2021-11-21 19:00:14.915010
74id-aqj9,2018-09-04 21:55:19+00:00,4,22,1006,731,2021-11-21 19:00:14.915010
4spx-8bh5,2021-08-23 16:03:50+00:00,3,15,986,1040,2021-11-21 19:00:14.915010
fyes-zqbt,2017-04-04 03:40:26+00:00,3,10,960,295872,2021-11-21 19:00:14.915010
6rkf-zake,2019-02-19 23:04:54+00:00,2,5,947,679,2021-11-21 19:00:14.915010
96gt-j9ix,2021-09-30 16:45:01+00:00,1,2,942,2229339,2021-11-21 19:00:14.915010
5dx2-u4mf,2021-09-22 16:50:01+00:00,3,11,934,979,2021-11-21 19:00:14.915010
gyfq-h9jk,2018-09-27 05:03:00+00:00,7,15,917,665,2021-11-21 19:00:14.915010
v4zv-yqtp,2021-08-23 16:38:17+00:00,3,10,903,1123,2021-11-21 19:00:14.915010
xmnz-a7qy,,1,2,895,17606,2021-11-21 19:00:14.915010
svux-bada,,1,9,894,5415168,2021-11-21 19:00:14.915010
5kg2-fg9r,2015-05-14 01:22:49+00:00,1,4,884,1215,2021-11-21 19:00:14.915010
x4k3-uj4j,2020-12-15 04:38:19+00:00,6,23,881,98,2021-11-21 19:00:14.915010
bevb-vgiu,2015-10-16 05:28:52+00:00,0,3,855,1217,2021-11-21 19:00:14.915010
pyua-izk6,2017-04-04 03:56:11+00:00,1,1,844,40917,2021-11-21 19:00:14.915010
th7x-7gv7,2021-05-26 04:57:50+00:00,16,70,821,43,2021-11-21 19:00:14.915010
99qa-f55d,2016-10-24 02:40:38+00:00,0,2,802,1305,2021-11-21 19:00:14.915010
reaf-a4my,2021-11-02 22:29:27+00:00,2,12,788,161,2021-11-21 19:00:14.915010
55z9-zqzu,2021-08-23 16:15:10+00:00,5,12,781,1020,2021-11-21 19:00:14.915010
c2cr-5q87,2017-07-28 06:40:41+00:00,0,4,773,1648,2021-11-21 19:00:14.915010
awcz-wi9e,2015-05-07 06:34:45+00:00,1,4,737,2053,2021-11-21 19:00:14.915010
nnx5-w29b,2015-05-07 07:36:31+00:00,3,6,735,1334,2021-11-21 19:00:14.915010
xfa5-gt4u,2018-09-27 02:44:06+00:00,0,4,727,730,2021-11-21 19:00:14.915010
cawe-uats,2017-05-22 05:41:43+00:00,1,5,712,963,2021-11-21 19:00:14.915010
9usq-v437,2015-10-16 05:49:34+00:00,1,4,711,1063,2021-11-21 19:00:14.915010
t6hb-9uf2,2019-04-16 11:26:16+00:00,0,6,703,1762,2021-11-21 19:00:14.915010
gquc-eex2,2018-08-21 22:09:34+00:00,0,6,702,905,2021-11-21 19:00:14.915010
vkxi-k7ps,2019-04-09 06:20:02+00:00,0,11,699,1049,2021-11-21 19:00:14.915010
gznb-6fq3,2021-11-02 22:39:47+00:00,1,29,694,127,2021-11-21 19:00:14.915010
npd7-23gm,2017-05-03 06:17:56+00:00,0,4,683,942,2021-11-21 19:00:14.915010
wdtk-npar,2021-11-02 22:13:48+00:00,0,7,676,320,2021-11-21 19:00:14.915010
apua-t2tb,2019-04-17 02:11:07+00:00,1,7,675,1412,2021-11-21 19:00:14.915010
nug6-empf,2021-11-02 22:51:36+00:00,2,57,674,85,2021-11-21 19:00:14.915010
rsgn-pgkc,2018-09-27 05:14:42+00:00,0,11,671,844,2021-11-21 19:00:14.915010
fthi-zajy,2016-11-21 04:11:12+00:00,2,7,643,1066,2021-11-21 19:00:14.915010
5532-ig9r,2020-04-02 20:11:40+00:00,1,17,601,86,2021-11-21 19:00:14.915010
rqdu-ieaj,2017-04-27 03:22:55+00:00,2,2,595,639348,2021-11-21 19:00:14.915010
mv4n-8k4v,2021-11-21 07:31:22+00:00,3,22,588,33,2021-11-21 19:00:14.915010
7je2-yydd,2021-11-02 22:19:04+00:00,4,11,587,116,2021-11-21 19:00:14.915010
s7e6-a6bm,2017-04-19 03:05:52+00:00,2,12,584,40664,2021-11-21 19:00:14.915010
necc-34pz,2017-05-12 06:23:24+00:00,0,10,571,1004,2021-11-21 19:00:14.915010
wxa3-hxd3,2021-11-02 22:51:36+00:00,0,42,563,159,2021-11-21 19:00:14.915010
ue3p-kdsu,2017-08-07 05:36:15+00:00,1,14,556,627,2021-11-21 19:00:14.915010
8c5t-6gxs,2017-05-12 06:23:24+00:00,0,3,549,889,2021-11-21 19:00:14.915010
pkqa-bdit,2015-05-07 06:27:15+00:00,1,10,539,1171,2021-11-21 19:00:14.915010
nzkf-kgud,2015-05-07 06:40:06+00:00,0,2,539,1183,2021-11-21 19:00:14.915010
kv9p-crx6,2017-05-04 05:55:17+00:00,1,3,531,594,2021-11-21 19:00:14.915010
hfxu-z5ii,2018-09-27 02:59:26+00:00,3,9,525,636,2021-11-21 19:00:14.915010
7nkv-ni4n,2021-11-02 22:38:58+00:00,3,30,522,102,2021-11-21 19:00:14.915010
u3gs-y2xi,2018-09-27 00:55:08+00:00,1,7,511,644,2021-11-21 19:00:14.915010
vbe9-m4tk,2019-04-11 04:33:05+00:00,0,5,508,1277,2021-11-21 19:00:14.915010
75qa-syb4,2017-04-04 03:53:05+00:00,1,1,495,894,2021-11-21 19:00:14.915010
xy7t-cwm2,2017-04-04 03:55:01+00:00,2,11,477,880407,2021-11-21 19:00:14.915010
q67c-6wjt,2021-11-02 22:44:13+00:00,1,23,468,75,2021-11-21 19:00:14.915010
625k-qaqp,2019-11-12 01:58:45+00:00,1,9,448,0,2021-11-21 19:00:14.915010
7jq6-k9kf,2019-04-16 03:19:33+00:00,5,10,437,1236,2021-11-21 19:00:14.915010
krg7-hmyt,2021-08-11 02:53:57+00:00,6,90,413,28,2021-11-21 19:00:14.915010
2b75-x6et,2021-11-02 22:38:58+00:00,1,22,413,266,2021-11-21 19:00:14.915010
w8cz-guri,2015-05-07 06:42:26+00:00,1,3,404,1214,2021-11-21 19:00:14.915010
hpzc-vi8m,2021-08-23 16:37:29+00:00,1,1,393,726,2021-11-21 19:00:14.915010
7kjb-25ry,2017-05-04 05:48:40+00:00,1,1,368,1043,2021-11-21 19:00:14.915010
jwq3-hkg3,2017-05-12 06:23:28+00:00,0,3,357,860,2021-11-21 19:00:14.915010
cm7k-9aj4,2021-08-26 16:01:11+00:00,1,5,350,1068,2021-11-21 19:00:14.915010
hfm2-46au,2017-04-19 03:08:02+00:00,1,7,343,537596,2021-11-21 19:00:14.915010
a9sc-9jxz,2021-11-02 22:44:13+00:00,0,21,342,219,2021-11-21 19:00:14.915010
erbg-hj42,2017-04-19 03:09:39+00:00,1,1,330,526304,2021-11-21 19:00:14.915010
fsfa-5ye5,2017-04-19 03:11:15+00:00,1,2,321,670,2021-11-21 19:00:14.915010
dxvp-runr,2021-11-21 02:09:13+00:00,1,6,318,31,2021-11-21 19:00:14.915010
n57n-9wqc,2015-05-07 06:38:30+00:00,0,2,311,1166,2021-11-21 19:00:14.915010
y7km-5r6f,2020-12-15 04:38:24+00:00,2,10,308,111,2021-11-21 19:00:14.915010
m8kf-ur3f,2017-05-12 06:13:42+00:00,0,4,265,788,2021-11-21 19:00:14.915010
mcf9-snjr,2017-05-12 06:20:10+00:00,0,3,235,831,2021-11-21 19:00:14.915010
hisn-tyup,2017-05-12 06:23:18+00:00,0,3,225,848,2021-11-21 19:00:14.915010
sp4r-xphj,2021-08-12 06:45:16+00:00,7,50,109,17,2021-11-21 19:00:14.915010
73qa-862u,2021-08-12 07:19:52+00:00,6,28,53,13,2021-11-21 19:00:14.915010
jizx-9ayp,2021-08-12 07:01:29+00:00,2,15,47,7,2021-11-21 19:00:14.915010
ssm6-4b38,2021-08-12 07:27:00+00:00,1,10,37,6,2021-11-21 19:00:14.915010
b2ak-trbp,2021-11-04 22:38:23+00:00,94,655,73870,8834,2021-11-22 19:00:12.420582
y79a-us3f,,2,28,66899,3178,2021-11-22 19:00:12.420582
fp38-wiyy,2021-09-30 16:06:54+00:00,49,245,39854,6395,2021-11-22 19:00:12.420582
vh2v-4nfs,2021-11-22 07:58:28+00:00,142,620,38651,12085862,2021-11-22 19:00:12.420582
7q9g-yyvg,2018-03-02 01:46:14+00:00,131,466,32132,1824,2021-11-22 19:00:12.420582
i8px-csib,2017-05-12 05:48:58+00:00,220,880,30484,3324,2021-11-22 19:00:12.420582
crvt-b4kt,2021-08-23 16:04:33+00:00,120,513,25399,39776,2021-11-22 19:00:12.420582
xt2y-tnn9,2021-11-02 22:16:33+00:00,93,293,24709,16167,2021-11-22 19:00:12.420582
gh7s-qda8,2021-09-29 06:47:23+00:00,35,145,23429,6264,2021-11-22 19:00:12.420582
r5bg-2hj8,2020-09-22 05:30:26+00:00,154,631,20353,2599,2021-11-22 19:00:12.420582
pmhb-s6pn,2021-11-02 22:05:44+00:00,36,315,19596,3339,2021-11-22 19:00:12.420582
ntht-5rk7,2021-09-14 16:04:00+00:00,69,301,17955,603833,2021-11-22 19:00:12.420582
qe9w-cym8,,12,41,17008,127163,2021-11-22 19:00:12.420582
ez6b-syvw,2015-06-15 05:55:16+00:00,15,76,14192,3520,2021-11-22 19:00:12.420582
def8-4wbt,2021-09-30 00:09:06+00:00,31,113,13854,1007540,2021-11-22 19:00:12.420582
8fgn-5q6t,2021-08-13 16:53:00+00:00,15,38,13268,2269,2021-11-22 19:00:12.420582
e56b-j9mj,2021-09-23 16:08:47+00:00,60,242,13066,2212262,2021-11-22 19:00:12.420582
67fb-mvax,2017-05-12 05:53:17+00:00,50,290,11406,1284,2021-11-22 19:00:12.420582
a7rp-xtya,2021-09-30 16:46:36+00:00,71,253,11391,163068,2021-11-22 19:00:12.420582
44kh-ty54,2021-11-02 22:25:14+00:00,55,132,10636,2004,2021-11-22 19:00:12.420582
j5vt-ppat,2017-04-06 05:48:40+00:00,15,94,10475,3223,2021-11-22 19:00:12.420582
krh5-hhjn,2021-11-02 22:29:27+00:00,9,60,10060,1580,2021-11-22 19:00:12.420582
bs7n-5veh,2021-11-02 22:13:48+00:00,8,57,10014,2266,2021-11-22 19:00:12.420582
aia8-ryiq,2021-03-18 04:20:13+00:00,21,169,9609,3197896,2021-11-22 19:00:12.420582
2dqj-9ydd,2018-08-17 04:41:48+00:00,32,159,9493,0,2021-11-22 19:00:12.420582
t3zn-qgfx,,19,160,8694,3474376,2021-11-22 19:00:12.420582
mq3i-cbxd,2015-05-12 06:33:58+00:00,2,23,8587,3572,2021-11-22 19:00:12.420582
xzxc-g5i9,2015-01-20 23:37:21+00:00,2,12,8106,1593,2021-11-22 19:00:12.420582
d6mv-s43h,2021-11-22 07:46:56+00:00,30,91,7936,20821,2021-11-22 19:00:12.420582
pv8y-ihee,2017-07-28 07:03:49+00:00,12,64,7902,160697,2021-11-22 19:00:12.420582
h57g-5234,2021-09-21 16:44:14+00:00,54,207,7590,2196,2021-11-22 19:00:12.420582
gei8-3w86,,8,74,7309,7362378,2021-11-22 19:00:12.420582
d5tb-r7a6,2018-08-17 03:10:01+00:00,36,143,7239,0,2021-11-22 19:00:12.420582
mffi-m9yn,2021-11-02 22:19:04+00:00,17,145,6985,2753,2021-11-22 19:00:12.420582
qksr-hqee,2017-07-28 06:53:42+00:00,9,46,6962,1862,2021-11-22 19:00:12.420582
3927-sgfc,2015-11-09 05:22:47+00:00,8,32,6237,476704,2021-11-22 19:00:12.420582
u9sa-j86i,2019-04-18 02:42:21+00:00,1,41,6212,1424,2021-11-22 19:00:12.420582
b36j-kiy4,2021-11-02 22:38:03+00:00,9,55,6200,2854,2021-11-22 19:00:12.420582
pq2z-35fu,2019-10-07 02:22:25+00:00,16,68,5856,1209,2021-11-22 19:00:12.420582
m7yp-p495,,45,169,5838,13530346,2021-11-22 19:00:12.420582
mgkp-67ad,2018-02-12 03:47:12+00:00,22,132,5488,721680,2021-11-22 19:00:12.420582
234q-gg83,2021-11-02 22:49:34+00:00,2,53,5316,1547,2021-11-22 19:00:12.420582
cwpe-ugri,2019-11-10 23:49:52+00:00,47,250,5315,0,2021-11-22 19:00:12.420582
e6er-4cb3,2016-02-09 03:54:32+00:00,6,28,5164,1565,2021-11-22 19:00:12.420582
s8dq-xd4g,,5,26,5037,2971982,2021-11-22 19:00:12.420582
qabw-suvb,2021-11-02 22:05:44+00:00,5,86,4920,891,2021-11-22 19:00:12.420582
c3gt-hrz6,2021-11-02 22:32:26+00:00,4,36,4906,2679,2021-11-22 19:00:12.420582
gh9v-yqwz,2020-06-25 01:57:53+00:00,4,27,4862,1933,2021-11-22 19:00:12.420582
9mdh-8yau,2021-09-23 16:45:49+00:00,11,49,4623,7206912,2021-11-22 19:00:12.420582
3bff-vaa5,2016-05-10 04:25:02+00:00,49,207,4322,11802,2021-11-22 19:00:12.420582
jtcb-iab6,2015-04-28 06:25:46+00:00,5,14,4320,1773,2021-11-22 19:00:12.420582
khvg-gtaq,2017-05-31 00:33:10+00:00,6,18,4305,1554,2021-11-22 19:00:12.420582
j4qc-4tib,2021-08-23 16:02:40+00:00,20,85,4209,1140,2021-11-22 19:00:12.420582
2x56-ai8r,2021-09-23 16:47:48+00:00,14,48,4084,9808179,2021-11-22 19:00:12.420582
5nb5-w7hq,2021-08-13 16:54:24+00:00,13,50,3946,2897,2021-11-22 19:00:12.420582
8wi9-ysz4,2019-01-24 00:57:42+00:00,10,49,3919,0,2021-11-22 19:00:12.420582
u4vh-84j8,2021-11-22 07:30:17+00:00,35,119,3892,465,2021-11-22 19:00:12.420582
rpt3-2axt,,4,27,3842,7813,2021-11-22 19:00:12.420582
ru3z-44we,2021-09-30 16:07:52+00:00,10,33,3596,2554,2021-11-22 19:00:12.420582
vdsi-4gtj,2021-09-23 16:01:43+00:00,5,22,3477,2394,2021-11-22 19:00:12.420582
dyqx-cfn5,2021-11-02 22:16:33+00:00,7,72,3358,649,2021-11-22 19:00:12.420582
6fzs-45an,2014-05-02 03:02:11+00:00,4,16,3329,1923,2021-11-22 19:00:12.420582
pih2-628i,2017-03-02 03:34:39+00:00,5,30,3314,1372,2021-11-22 19:00:12.420582
2eyd-p5ws,2015-05-07 06:20:43+00:00,0,6,3260,2777,2021-11-22 19:00:12.420582
ck33-yh8z,,26,96,3217,5013334,2021-11-22 19:00:12.420582
wqka-kyhz,,4,22,3082,1820910,2021-11-22 19:00:12.420582
ss79-v558,,13,66,3015,1647126,2021-11-22 19:00:12.420582
k64i-2xff,2015-01-20 23:24:00+00:00,4,13,2963,1377,2021-11-22 19:00:12.420582
g48j-sdah,,5,10,2907,1953,2021-11-22 19:00:12.420582
su97-b2at,2020-07-05 16:23:59+00:00,4,25,2866,75490,2021-11-22 19:00:12.420582
jzfa-q3k3,2021-09-27 16:32:26+00:00,5,36,2833,3404400,2021-11-22 19:00:12.420582
h4ih-tzqs,2021-08-23 16:50:10+00:00,2,20,2805,2815,2021-11-22 19:00:12.420582
24aw-nd3i,2021-08-23 16:00:21+00:00,7,33,2683,709262,2021-11-22 19:00:12.420582
qa5h-sfgh,2018-09-20 05:11:49+00:00,2,10,2612,0,2021-11-22 19:00:12.420582
txcy-uafv,2021-09-30 16:47:56+00:00,2,19,2586,984,2021-11-22 19:00:12.420582
wwkr-v8s7,2018-03-02 03:21:33+00:00,10,29,2566,1810,2021-11-22 19:00:12.420582
a945-pqqr,2017-05-19 03:25:03+00:00,2,7,2529,1283,2021-11-22 19:00:12.420582
4id4-tydi,2019-02-14 05:10:58+00:00,7,35,2343,1076,2021-11-22 19:00:12.420582
vesm-c7r2,2021-11-02 22:13:48+00:00,4,63,2340,754,2021-11-22 19:00:12.420582
mxsp-c8nh,2019-02-19 05:58:26+00:00,0,3,2301,1140,2021-11-22 19:00:12.420582
ht4h-vqbu,2016-11-09 04:18:08+00:00,2,7,2286,2888,2021-11-22 19:00:12.420582
d34a-re98,2018-02-22 23:37:02+00:00,5,49,2283,1396,2021-11-22 19:00:12.420582
tqjk-32d9,,5,25,2269,1608,2021-11-22 19:00:12.420582
axts-5eu4,2015-01-20 23:50:04+00:00,0,5,2193,1629,2021-11-22 19:00:12.420582
rm92-h5tq,2021-11-02 22:25:14+00:00,4,32,2189,564,2021-11-22 19:00:12.420582
be3i-empa,2021-11-02 22:05:44+00:00,1,7,2171,256,2021-11-22 19:00:12.420582
7pgd-bdf2,2020-04-14 00:10:03+00:00,7,61,2163,227,2021-11-22 19:00:12.420582
dj7e-rdx9,2019-04-17 08:02:55+00:00,4,13,2150,1490,2021-11-22 19:00:12.420582
x69f-uxmj,2017-05-12 05:58:01+00:00,7,27,2129,1618,2021-11-22 19:00:12.420582
rwbd-626w,2021-08-23 16:47:08+00:00,9,25,2018,1726860,2021-11-22 19:00:12.420582
vrwc-rwgm,2018-10-15 03:54:32+00:00,4,27,2009,1250,2021-11-22 19:00:12.420582
qnju-it8g,2021-11-02 22:38:03+00:00,2,31,1998,454,2021-11-22 19:00:12.420582
nyr3-sees,2019-09-12 05:00:14+00:00,6,32,1988,373,2021-11-22 19:00:12.420582
4n3a-s6rn,2020-06-01 08:35:48+00:00,2,50,1986,277,2021-11-22 19:00:12.420582
n6sz-6nb6,,2,16,1956,5564262,2021-11-22 19:00:12.420582
nmnx-3ct3,,1,20,1907,4551653,2021-11-22 19:00:12.420582
e63d-rbu7,2019-01-14 00:47:27+00:00,0,8,1905,2762,2021-11-22 19:00:12.420582
6yxs-smdz,,4,14,1878,3135136,2021-11-22 19:00:12.420582
dmpt-2xdw,2021-08-23 16:45:41+00:00,1,7,1874,5049596,2021-11-22 19:00:12.420582
mayw-9gb5,2021-11-02 22:49:34+00:00,1,37,1865,442,2021-11-22 19:00:12.420582
n9ie-cp6t,2018-10-12 00:40:22+00:00,1,9,1842,1033,2021-11-22 19:00:12.420582
dh3m-ckxm,,6,35,1762,6644363,2021-11-22 19:00:12.420582
v9mu-dvfu,2019-03-18 04:50:39+00:00,0,10,1744,930,2021-11-22 19:00:12.420582
mgqj-necz,2020-03-05 03:52:54+00:00,6,37,1718,540,2021-11-22 19:00:12.420582
irqv-hjr4,2021-11-22 07:30:15+00:00,5,32,1673,205,2021-11-22 19:00:12.420582
3v7r-q3ds,2015-04-28 07:22:49+00:00,2,9,1669,1615,2021-11-22 19:00:12.420582
md5d-vpap,2021-11-02 22:32:26+00:00,2,29,1628,301,2021-11-22 19:00:12.420582
3bxw-t8fk,2019-02-06 04:34:39+00:00,2,12,1628,724,2021-11-22 19:00:12.420582
uyp8-7ii8,2019-03-18 03:17:17+00:00,5,15,1627,906,2021-11-22 19:00:12.420582
ambt-72qg,2018-03-02 04:10:30+00:00,3,19,1613,926,2021-11-22 19:00:12.420582
4j42-79hg,2021-08-23 16:00:54+00:00,0,11,1609,1062,2021-11-22 19:00:12.420582
hg8j-vcww,,1,14,1605,8649,2021-11-22 19:00:12.420582
g9am-cna5,2021-11-02 22:29:27+00:00,0,22,1585,421,2021-11-22 19:00:12.420582
psq9-yz4x,2021-09-28 16:39:09+00:00,5,33,1575,1094,2021-11-22 19:00:12.420582
2x87-fe4u,2014-05-02 04:25:14+00:00,1,13,1488,1367,2021-11-22 19:00:12.420582
wcd7-bvh4,2021-11-18 00:49:27+00:00,15,27,1466,1622,2021-11-22 19:00:12.420582
grmi-2ew3,2021-09-30 16:40:19+00:00,3,27,1431,2280595,2021-11-22 19:00:12.420582
47ai-9yup,2017-05-18 04:25:26+00:00,0,6,1412,1037,2021-11-22 19:00:12.420582
jsun-ttri,2021-11-02 22:39:47+00:00,3,25,1398,848,2021-11-22 19:00:12.420582
uqhf-q5h7,2014-05-02 02:40:39+00:00,3,9,1370,1655,2021-11-22 19:00:12.420582
rdi4-j8zh,2021-09-30 16:44:14+00:00,3,20,1360,4588,2021-11-22 19:00:12.420582
sex6-6426,2018-02-22 03:19:28+00:00,5,17,1359,2884,2021-11-22 19:00:12.420582
mi2q-4527,2021-11-02 22:40:43+00:00,1,41,1330,1046,2021-11-22 19:00:12.420582
6cxw-5y4y,2019-01-09 03:20:29+00:00,1,7,1325,867,2021-11-22 19:00:12.420582
ew6k-chz4,2017-05-19 01:57:49+00:00,0,2,1291,1209,2021-11-22 19:00:12.420582
55up-8nwa,2015-05-07 06:30:36+00:00,1,4,1289,1258,2021-11-22 19:00:12.420582
vzb2-a2kz,2021-08-23 16:46:03+00:00,4,8,1274,1699963,2021-11-22 19:00:12.420582
84bf-dihi,,1,3,1263,4851824,2021-11-22 19:00:12.420582
q3ni-rkmu,2021-06-28 01:55:48+00:00,2,19,1233,142,2021-11-22 19:00:12.420582
r6ug-jmg3,2017-05-12 06:07:26+00:00,1,12,1227,1290,2021-11-22 19:00:12.420582
arvc-7u8d,2021-11-02 22:25:14+00:00,1,8,1181,200,2021-11-22 19:00:12.420582
rhc3-j4bg,2017-05-04 05:47:33+00:00,1,11,1167,16103,2021-11-22 19:00:12.420582
tq3k-d7n7,2019-12-01 21:31:05+00:00,1,11,1167,280,2021-11-22 19:00:12.420582
rpdm-je7s,,4,7,1162,4808644,2021-11-22 19:00:12.420582
fzjr-9nrn,2021-09-30 17:21:58+00:00,3,11,1157,735,2021-11-22 19:00:12.420582
9hjf-8i2d,2021-11-02 22:19:04+00:00,5,39,1139,296,2021-11-22 19:00:12.420582
kmtd-nvqr,2018-05-08 00:04:44+00:00,0,7,1130,1039,2021-11-22 19:00:12.420582
23k2-cnm2,2021-08-23 16:47:45+00:00,1,4,1106,1502235,2021-11-22 19:00:12.420582
w2pi-36nk,2021-11-02 22:16:33+00:00,1,12,1071,205,2021-11-22 19:00:12.420582
nw38-8y7g,2021-11-02 22:40:43+00:00,1,28,1047,202,2021-11-22 19:00:12.420582
xgce-vkbh,,2,19,1032,3150728,2021-11-22 19:00:12.420582
2ph9-es73,2015-05-07 06:48:07+00:00,0,7,1026,1317,2021-11-22 19:00:12.420582
inah-t6kx,2021-05-21 03:37:13+00:00,3,12,1024,775,2021-11-22 19:00:12.420582
g8gz-fuiv,2018-10-25 00:50:36+00:00,5,11,1008,850,2021-11-22 19:00:12.420582
a52j-vb2e,2018-09-27 05:08:46+00:00,2,8,1007,718,2021-11-22 19:00:12.420582
74id-aqj9,2018-09-04 21:55:19+00:00,4,21,1006,731,2021-11-22 19:00:12.420582
4spx-8bh5,2021-08-23 16:03:50+00:00,1,15,986,1041,2021-11-22 19:00:12.420582
fyes-zqbt,2017-04-04 03:40:26+00:00,3,10,960,295872,2021-11-22 19:00:12.420582
6rkf-zake,2019-02-19 23:04:54+00:00,2,5,947,679,2021-11-22 19:00:12.420582
96gt-j9ix,2021-09-30 16:45:01+00:00,1,2,942,2229339,2021-11-22 19:00:12.420582
5dx2-u4mf,2021-09-22 16:50:01+00:00,2,10,934,979,2021-11-22 19:00:12.420582
gyfq-h9jk,2018-09-27 05:03:00+00:00,7,16,918,665,2021-11-22 19:00:12.420582
v4zv-yqtp,2021-08-23 16:38:17+00:00,3,10,903,1123,2021-11-22 19:00:12.420582
xmnz-a7qy,,1,2,895,17606,2021-11-22 19:00:12.420582
svux-bada,,1,9,894,5415168,2021-11-22 19:00:12.420582
5kg2-fg9r,2015-05-14 01:22:49+00:00,0,4,884,1215,2021-11-22 19:00:12.420582
x4k3-uj4j,2020-12-15 04:38:19+00:00,7,23,882,98,2021-11-22 19:00:12.420582
bevb-vgiu,2015-10-16 05:28:52+00:00,0,3,855,1217,2021-11-22 19:00:12.420582
pyua-izk6,2017-04-04 03:56:11+00:00,1,1,844,40917,2021-11-22 19:00:12.420582
th7x-7gv7,2021-05-26 04:57:50+00:00,14,68,821,43,2021-11-22 19:00:12.420582
99qa-f55d,2016-10-24 02:40:38+00:00,0,2,802,1305,2021-11-22 19:00:12.420582
reaf-a4my,2021-11-02 22:29:27+00:00,2,12,788,161,2021-11-22 19:00:12.420582
55z9-zqzu,2021-08-23 16:15:10+00:00,4,12,781,1020,2021-11-22 19:00:12.420582
c2cr-5q87,2017-07-28 06:40:41+00:00,0,4,773,1649,2021-11-22 19:00:12.420582
awcz-wi9e,2015-05-07 06:34:45+00:00,1,4,737,2053,2021-11-22 19:00:12.420582
nnx5-w29b,2015-05-07 07:36:31+00:00,1,6,735,1334,2021-11-22 19:00:12.420582
xfa5-gt4u,2018-09-27 02:44:06+00:00,0,4,727,730,2021-11-22 19:00:12.420582
cawe-uats,2017-05-22 05:41:43+00:00,1,5,712,963,2021-11-22 19:00:12.420582
9usq-v437,2015-10-16 05:49:34+00:00,1,4,711,1063,2021-11-22 19:00:12.420582
t6hb-9uf2,2019-04-16 11:26:16+00:00,0,6,703,1762,2021-11-22 19:00:12.420582
gquc-eex2,2018-08-21 22:09:34+00:00,0,6,702,905,2021-11-22 19:00:12.420582
vkxi-k7ps,2019-04-09 06:20:02+00:00,0,10,699,1049,2021-11-22 19:00:12.420582
gznb-6fq3,2021-11-02 22:39:47+00:00,1,29,694,127,2021-11-22 19:00:12.420582
npd7-23gm,2017-05-03 06:17:56+00:00,0,4,683,942,2021-11-22 19:00:12.420582
wdtk-npar,2021-11-02 22:13:48+00:00,0,7,676,320,2021-11-22 19:00:12.420582
apua-t2tb,2019-04-17 02:11:07+00:00,1,7,675,1413,2021-11-22 19:00:12.420582
nug6-empf,2021-11-02 22:51:36+00:00,2,57,674,85,2021-11-22 19:00:12.420582
