,date,sensor_description,latitude,longitude,Total_Pedestrian_Count,day
51246,2020-07-06,QV Market-Peel St,-37.80606888,144.95644693,1041,Monday
51247,2020-07-07,QV Market-Peel St,-37.80606888,144.95644693,1454,Tuesday
51248,2020-07-08,QV Market-Peel St,-37.80606888,144.95644693,1482,Wednesday
51249,2020-07-09,QV Market-Peel St,-37.80606888,144.95644693,1310,Thursday
51250,2020-07-10,QV Market-Peel St,-37.80606888,144.95644693,1388,Friday
51251,2020-07-11,QV Market-Peel St,-37.80606888,144.95644693,1378,Saturday
51252,2020-07-12,QV Market-Peel St,-37.80606888,144.95644693,1579,Sunday
51253,2020-07-13,QV Market-Peel St,-37.80606888,144.95644693,883,Monday
51254,2020-07-14,QV Market-Peel St,-37.80606888,144.95644693,1417,Tuesday
51255,2020-07-15,QV Market-Peel St,-37.80606888,144.95644693,1060,Wednesday
51256,2020-07-16,QV Market-Peel St,-37.80606888,144.95644693,1373,Thursday
51257,2020-07-17,QV Market-Peel St,-37.80606888,144.95644693,1354,Friday
51258,2020-07-18,QV Market-Peel St,-37.80606888,144.95644693,1803,Saturday
51259,2020-07-19,QV Market-Peel St,-37.80606888,144.95644693,1435,Sunday
51260,2020-07-20,QV Market-Peel St,-37.80606888,144.95644693,876,Monday
51261,2020-07-21,QV Market-Peel St,-37.80606888,144.95644693,1190,Tuesday
51262,2020-07-22,QV Market-Peel St,-37.80606888,144.95644693,841,Wednesday
51263,2020-07-23,QV Market-Peel St,-37.80606888,144.95644693,1120,Thursday
51264,2020-07-24,QV Market-Peel St,-37.80606888,144.95644693,1456,Friday
51265,2020-07-25,QV Market-Peel St,-37.80606888,144.95644693,1906,Saturday
51266,2020-07-26,QV Market-Peel St,-37.80606888,144.95644693,1449,Sunday
51267,2020-07-27,QV Market-Peel St,-37.80606888,144.95644693,738,Monday
51268,2020-07-28,QV Market-Peel St,-37.80606888,144.95644693,1123,Tuesday
51269,2020-07-29,QV Market-Peel St,-37.80606888,144.95644693,934,Wednesday
51270,2020-07-30,QV Market-Peel St,-37.80606888,144.95644693,1230,Thursday
51271,2020-07-31,QV Market-Peel St,-37.80606888,144.95644693,1361,Friday
51272,2020-08-01,QV Market-Peel St,-37.80606888,144.95644693,1801,Saturday
51273,2020-08-02,QV Market-Peel St,-37.80606888,144.95644693,1749,Sunday
51274,2020-08-03,QV Market-Peel St,-37.80606888,144.95644693,671,Monday
51275,2020-08-04,QV Market-Peel St,-37.80606888,144.95644693,984,Tuesday
51276,2020-08-05,QV Market-Peel St,-37.80606888,144.95644693,762,Wednesday
51277,2020-08-06,QV Market-Peel St,-37.80606888,144.95644693,945,Thursday
51278,2020-08-07,QV Market-Peel St,-37.80606888,144.95644693,908,Friday
51279,2020-08-08,QV Market-Peel St,-37.80606888,144.95644693,1320,Saturday
51280,2020-08-09,QV Market-Peel St,-37.80606888,144.95644693,1215,Sunday
51281,2020-08-10,QV Market-Peel St,-37.80606888,144.95644693,650,Monday
51282,2020-08-11,QV Market-Peel St,-37.80606888,144.95644693,989,Tuesday
51283,2020-08-12,QV Market-Peel St,-37.80606888,144.95644693,705,Wednesday
51284,2020-08-13,QV Market-Peel St,-37.80606888,144.95644693,971,Thursday
51285,2020-08-14,QV Market-Peel St,-37.80606888,144.95644693,880,Friday
51286,2020-08-15,QV Market-Peel St,-37.80606888,144.95644693,1590,Saturday
51287,2020-08-16,QV Market-Peel St,-37.80606888,144.95644693,1257,Sunday
51288,2020-08-17,QV Market-Peel St,-37.80606888,144.95644693,679,Monday
51289,2020-08-18,QV Market-Peel St,-37.80606888,144.95644693,1038,Tuesday
51290,2020-08-19,QV Market-Peel St,-37.80606888,144.95644693,651,Wednesday
51291,2020-08-20,QV Market-Peel St,-37.80606888,144.95644693,1025,Thursday
51292,2020-08-21,QV Market-Peel St,-37.80606888,144.95644693,1060,Friday
51293,2020-08-22,QV Market-Peel St,-37.80606888,144.95644693,1117,Saturday
51294,2020-08-23,QV Market-Peel St,-37.80606888,144.95644693,1293,Sunday
51295,2020-08-24,QV Market-Peel St,-37.80606888,144.95644693,665,Monday
51296,2020-08-25,QV Market-Peel St,-37.80606888,144.95644693,1067,Tuesday
51297,2020-08-26,QV Market-Peel St,-37.80606888,144.95644693,822,Wednesday
51298,2020-08-27,QV Market-Peel St,-37.80606888,144.95644693,1034,Thursday
51299,2020-08-28,QV Market-Peel St,-37.80606888,144.95644693,1295,Friday
51300,2020-08-29,QV Market-Peel St,-37.80606888,144.95644693,1768,Saturday
51301,2020-08-30,QV Market-Peel St,-37.80606888,144.95644693,1208,Sunday
51302,2020-08-31,QV Market-Peel St,-37.80606888,144.95644693,790,Monday
51303,2020-09-01,QV Market-Peel St,-37.80606888,144.95644693,1065,Tuesday
51304,2020-09-02,QV Market-Peel St,-37.80606888,144.95644693,778,Wednesday
51305,2020-09-03,QV Market-Peel St,-37.80606888,144.95644693,1072,Thursday
51306,2020-09-04,QV Market-Peel St,-37.80606888,144.95644693,1158,Friday
51307,2020-09-05,QV Market-Peel St,-37.80606888,144.95644693,1747,Saturday
51308,2020-09-06,QV Market-Peel St,-37.80606888,144.95644693,1608,Sunday
51309,2020-09-07,QV Market-Peel St,-37.80606888,144.95644693,623,Monday
51310,2020-09-08,QV Market-Peel St,-37.80606888,144.95644693,921,Tuesday
51311,2020-09-09,QV Market-Peel St,-37.80606888,144.95644693,874,Wednesday
51312,2020-09-10,QV Market-Peel St,-37.80606888,144.95644693,1317,Thursday
51313,2020-09-11,QV Market-Peel St,-37.80606888,144.95644693,1186,Friday
51314,2020-09-12,QV Market-Peel St,-37.80606888,144.95644693,1283,Saturday
51315,2020-09-13,QV Market-Peel St,-37.80606888,144.95644693,2623,Sunday
51316,2020-09-14,QV Market-Peel St,-37.80606888,144.95644693,769,Monday
51317,2020-09-15,QV Market-Peel St,-37.80606888,144.95644693,1244,Tuesday
51318,2020-09-16,QV Market-Peel St,-37.80606888,144.95644693,950,Wednesday
51319,2020-09-17,QV Market-Peel St,-37.80606888,144.95644693,1116,Thursday
51320,2020-09-18,QV Market-Peel St,-37.80606888,144.95644693,1257,Friday
51321,2020-09-19,QV Market-Peel St,-37.80606888,144.95644693,1842,Saturday
51322,2020-09-20,QV Market-Peel St,-37.80606888,144.95644693,1738,Sunday
51323,2020-09-21,QV Market-Peel St,-37.80606888,144.95644693,844,Monday
51324,2020-09-22,QV Market-Peel St,-37.80606888,144.95644693,1118,Tuesday
51325,2020-09-23,QV Market-Peel St,-37.80606888,144.95644693,829,Wednesday
51326,2020-09-24,QV Market-Peel St,-37.80606888,144.95644693,1285,Thursday
51327,2020-09-25,QV Market-Peel St,-37.80606888,144.95644693,1089,Friday
51328,2020-09-26,QV Market-Peel St,-37.80606888,144.95644693,2018,Saturday
51329,2020-09-27,QV Market-Peel St,-37.80606888,144.95644693,1758,Sunday
51330,2020-09-28,QV Market-Peel St,-37.80606888,144.95644693,894,Monday
51331,2020-09-29,QV Market-Peel St,-37.80606888,144.95644693,1292,Tuesday
51332,2020-09-30,QV Market-Peel St,-37.80606888,144.95644693,814,Wednesday
51333,2020-10-01,QV Market-Peel St,-37.80606888,144.95644693,1353,Thursday
51334,2020-10-02,QV Market-Peel St,-37.80606888,144.95644693,1371,Friday
51335,2020-10-03,QV Market-Peel St,-37.80606888,144.95644693,1855,Saturday
51336,2020-10-04,QV Market-Peel St,-37.80606888,144.95644693,1343,Sunday
51337,2020-10-05,QV Market-Peel St,-37.80606888,144.95644693,706,Monday
51338,2020-10-06,QV Market-Peel St,-37.80606888,144.95644693,1024,Tuesday
51339,2020-10-07,QV Market-Peel St,-37.80606888,144.95644693,702,Wednesday
51340,2020-10-08,QV Market-Peel St,-37.80606888,144.95644693,1068,Thursday
51341,2020-10-09,QV Market-Peel St,-37.80606888,144.95644693,1267,Friday
51342,2020-10-10,QV Market-Peel St,-37.80606888,144.95644693,2186,Saturday
51343,2020-10-11,QV Market-Peel St,-37.80606888,144.95644693,1780,Sunday
51344,2020-10-12,QV Market-Peel St,-37.80606888,144.95644693,758,Monday
51345,2020-10-13,QV Market-Peel St,-37.80606888,144.95644693,1191,Tuesday
51346,2020-10-14,QV Market-Peel St,-37.80606888,144.95644693,930,Wednesday
51347,2020-10-15,QV Market-Peel St,-37.80606888,144.95644693,977,Thursday
51348,2020-10-16,QV Market-Peel St,-37.80606888,144.95644693,1293,Friday
51349,2020-10-17,QV Market-Peel St,-37.80606888,144.95644693,1746,Saturday
51350,2020-10-18,QV Market-Peel St,-37.80606888,144.95644693,1672,Sunday
51351,2020-10-19,QV Market-Peel St,-37.80606888,144.95644693,981,Monday
51352,2020-10-20,QV Market-Peel St,-37.80606888,144.95644693,1372,Tuesday
51353,2020-10-21,QV Market-Peel St,-37.80606888,144.95644693,977,Wednesday
51354,2020-10-22,QV Market-Peel St,-37.80606888,144.95644693,1588,Thursday
51355,2020-10-23,QV Market-Peel St,-37.80606888,144.95644693,1840,Friday
51356,2020-10-24,QV Market-Peel St,-37.80606888,144.95644693,1885,Saturday
51357,2020-10-25,QV Market-Peel St,-37.80606888,144.95644693,1980,Sunday
51358,2020-10-26,QV Market-Peel St,-37.80606888,144.95644693,937,Monday
51359,2020-10-27,QV Market-Peel St,-37.80606888,144.95644693,1358,Tuesday
51360,2020-10-28,QV Market-Peel St,-37.80606888,144.95644693,1366,Wednesday
51361,2020-10-29,QV Market-Peel St,-37.80606888,144.95644693,1512,Thursday
51362,2020-10-30,QV Market-Peel St,-37.80606888,144.95644693,1807,Friday
51363,2020-10-31,QV Market-Peel St,-37.80606888,144.95644693,2657,Saturday
52801,2019-01-01,The Arts Centre,-37.82129924,144.96879309,20923,Tuesday
52802,2019-01-02,The Arts Centre,-37.82129924,144.96879309,39821,Wednesday
52803,2019-01-03,The Arts Centre,-37.82129924,144.96879309,38261,Thursday
52804,2019-01-04,The Arts Centre,-37.82129924,144.96879309,30727,Friday
52805,2019-01-05,The Arts Centre,-37.82129924,144.96879309,33814,Saturday
52806,2019-01-06,The Arts Centre,-37.82129924,144.96879309,32886,Sunday
52807,2019-01-07,The Arts Centre,-37.82129924,144.96879309,34755,Monday
52808,2019-01-08,The Arts Centre,-37.82129924,144.96879309,36734,Tuesday
52809,2019-01-09,The Arts Centre,-37.82129924,144.96879309,43903,Wednesday
52810,2019-01-10,The Arts Centre,-37.82129924,144.96879309,38995,Thursday
52811,2019-01-11,The Arts Centre,-37.82129924,144.96879309,43970,Friday
52812,2019-01-12,The Arts Centre,-37.82129924,144.96879309,35397,Saturday
52813,2019-01-13,The Arts Centre,-37.82129924,144.96879309,31890,Sunday
52814,2019-01-14,The Arts Centre,-37.82129924,144.96879309,19677,Monday
52815,2019-01-15,The Arts Centre,-37.82129924,144.96879309,20576,Tuesday
52816,2019-01-16,The Arts Centre,-37.82129924,144.96879309,24855,Wednesday
52817,2019-01-17,The Arts Centre,-37.82129924,144.96879309,21242,Thursday
52818,2019-01-18,The Arts Centre,-37.82129924,144.96879309,27312,Friday
52819,2019-01-19,The Arts Centre,-37.82129924,144.96879309,26819,Saturday
52820,2019-01-20,The Arts Centre,-37.82129924,144.96879309,28173,Sunday
52821,2019-01-21,The Arts Centre,-37.82129924,144.96879309,21754,Monday
52822,2019-01-22,The Arts Centre,-37.82129924,144.96879309,24773,Tuesday
52823,2019-01-23,The Arts Centre,-37.82129924,144.96879309,28089,Wednesday
52824,2019-01-24,The Arts Centre,-37.82129924,144.96879309,22653,Thursday
52825,2019-01-25,The Arts Centre,-37.82129924,144.96879309,25563,Friday
52826,2019-01-26,The Arts Centre,-37.82129924,144.96879309,29709,Saturday
52827,2019-01-27,The Arts Centre,-37.82129924,144.96879309,23720,Sunday
52828,2019-01-28,The Arts Centre,-37.82129924,144.96879309,16350,Monday
52829,2019-01-29,The Arts Centre,-37.82129924,144.96879309,19997,Tuesday
52830,2019-01-30,The Arts Centre,-37.82129924,144.96879309,19141,Wednesday
52831,2019-01-31,The Arts Centre,-37.82129924,144.96879309,22406,Thursday
52832,2019-02-01,The Arts Centre,-37.82129924,144.96879309,26390,Friday
52833,2019-02-02,The Arts Centre,-37.82129924,144.96879309,22394,Saturday
52834,2019-02-03,The Arts Centre,-37.82129924,144.96879309,19591,Sunday
52835,2019-02-04,The Arts Centre,-37.82129924,144.96879309,18852,Monday
52836,2019-02-05,The Arts Centre,-37.82129924,144.96879309,22212,Tuesday
52837,2019-02-06,The Arts Centre,-37.82129924,144.96879309,21789,Wednesday
52838,2019-02-07,The Arts Centre,-37.82129924,144.96879309,23655,Thursday
52839,2019-02-08,The Arts Centre,-37.82129924,144.96879309,28629,Friday
52840,2019-02-09,The Arts Centre,-37.82129924,144.96879309,28125,Saturday
52841,2019-02-10,The Arts Centre,-37.82129924,144.96879309,26081,Sunday
52842,2019-02-11,The Arts Centre,-37.82129924,144.96879309,23395,Monday
52843,2019-02-12,The Arts Centre,-37.82129924,144.96879309,19946,Tuesday
52844,2019-02-13,The Arts Centre,-37.82129924,144.96879309,30109,Wednesday
52845,2019-02-14,The Arts Centre,-37.82129924,144.96879309,25204,Thursday
52846,2019-02-15,The Arts Centre,-37.82129924,144.96879309,28362,Friday
52847,2019-02-16,The Arts Centre,-37.82129924,144.96879309,27217,Saturday
52848,2019-02-17,The Arts Centre,-37.82129924,144.96879309,24350,Sunday
52849,2019-02-18,The Arts Centre,-37.82129924,144.96879309,21132,Monday
52850,2019-02-19,The Arts Centre,-37.82129924,144.96879309,21721,Tuesday
52851,2019-02-20,The Arts Centre,-37.82129924,144.96879309,26749,Wednesday
52852,2019-02-21,The Arts Centre,-37.82129924,144.96879309,24976,Thursday
52853,2019-02-22,The Arts Centre,-37.82129924,144.96879309,28022,Friday
52854,2019-02-23,The Arts Centre,-37.82129924,144.96879309,25558,Saturday
52855,2019-02-24,The Arts Centre,-37.82129924,144.96879309,27980,Sunday
52856,2019-02-25,The Arts Centre,-37.82129924,144.96879309,21030,Monday
52857,2019-02-26,The Arts Centre,-37.82129924,144.96879309,20566,Tuesday
52858,2019-02-27,The Arts Centre,-37.82129924,144.96879309,23920,Wednesday
52859,2019-02-28,The Arts Centre,-37.82129924,144.96879309,23902,Thursday
52860,2019-03-01,The Arts Centre,-37.82129924,144.96879309,26691,Friday
52861,2019-03-02,The Arts Centre,-37.82129924,144.96879309,22178,Saturday
52862,2019-03-03,The Arts Centre,-37.82129924,144.96879309,16127,Sunday
52863,2019-03-04,The Arts Centre,-37.82129924,144.96879309,19090,Monday
52864,2019-03-05,The Arts Centre,-37.82129924,144.96879309,22540,Tuesday
52865,2019-03-06,The Arts Centre,-37.82129924,144.96879309,25276,Wednesday
52866,2019-03-07,The Arts Centre,-37.82129924,144.96879309,25103,Thursday
52867,2019-03-08,The Arts Centre,-37.82129924,144.96879309,24162,Friday
52868,2019-03-09,The Arts Centre,-37.82129924,144.96879309,25011,Saturday
52869,2019-03-10,The Arts Centre,-37.82129924,144.96879309,24105,Sunday
52870,2019-03-11,The Arts Centre,-37.82129924,144.96879309,27255,Monday
52871,2019-03-12,The Arts Centre,-37.82129924,144.96879309,23519,Tuesday
52872,2019-03-13,The Arts Centre,-37.82129924,144.96879309,26551,Wednesday
52873,2019-03-14,The Arts Centre,-37.82129924,144.96879309,26180,Thursday
52874,2019-03-15,The Arts Centre,-37.82129924,144.96879309,28479,Friday
52875,2019-03-16,The Arts Centre,-37.82129924,144.96879309,28294,Saturday
52876,2019-03-17,The Arts Centre,-37.82129924,144.96879309,23647,Sunday
52877,2019-03-18,The Arts Centre,-37.82129924,144.96879309,26952,Monday
52878,2019-03-19,The Arts Centre,-37.82129924,144.96879309,23700,Tuesday
52879,2019-03-20,The Arts Centre,-37.82129924,144.96879309,23021,Wednesday
52880,2019-03-21,The Arts Centre,-37.82129924,144.96879309,26259,Thursday
52881,2019-03-22,The Arts Centre,-37.82129924,144.96879309,29803,Friday
52882,2019-03-23,The Arts Centre,-37.82129924,144.96879309,52313,Saturday
52883,2019-03-24,The Arts Centre,-37.82129924,144.96879309,42039,Sunday
52884,2019-03-25,The Arts Centre,-37.82129924,144.96879309,25241,Monday
52885,2019-03-26,The Arts Centre,-37.82129924,144.96879309,26895,Tuesday
52886,2019-03-27,The Arts Centre,-37.82129924,144.96879309,32771,Wednesday
52887,2019-03-28,The Arts Centre,-37.82129924,144.96879309,33292,Thursday
52888,2019-03-29,The Arts Centre,-37.82129924,144.96879309,31949,Friday
52889,2019-03-30,The Arts Centre,-37.82129924,144.96879309,24794,Saturday
52890,2019-03-31,The Arts Centre,-37.82129924,144.96879309,23725,Sunday
52891,2019-04-01,The Arts Centre,-37.82129924,144.96879309,24240,Monday
52892,2019-04-02,The Arts Centre,-37.82129924,144.96879309,33019,Tuesday
52893,2019-04-03,The Arts Centre,-37.82129924,144.96879309,30364,Wednesday
52894,2019-04-04,The Arts Centre,-37.82129924,144.96879309,32466,Thursday
52895,2019-04-05,The Arts Centre,-37.82129924,144.96879309,35753,Friday
52896,2019-04-06,The Arts Centre,-37.82129924,144.96879309,47878,Saturday
52897,2019-04-07,The Arts Centre,-37.82129924,144.96879309,44789,Sunday
52898,2019-04-08,The Arts Centre,-37.82129924,144.96879309,51419,Monday
52899,2019-04-09,The Arts Centre,-37.82129924,144.96879309,47871,Tuesday
52900,2019-04-10,The Arts Centre,-37.82129924,144.96879309,50649,Wednesday
52901,2019-04-11,The Arts Centre,-37.82129924,144.96879309,52504,Thursday
52902,2019-04-12,The Arts Centre,-37.82129924,144.96879309,51952,Friday
52903,2019-04-13,The Arts Centre,-37.82129924,144.96879309,44452,Saturday
52904,2019-04-14,The Arts Centre,-37.82129924,144.96879309,37012,Sunday
52905,2019-04-15,The Arts Centre,-37.82129924,144.96879309,41763,Monday
52906,2019-04-16,The Arts Centre,-37.82129924,144.96879309,49722,Tuesday
52907,2019-04-17,The Arts Centre,-37.82129924,144.96879309,47029,Wednesday
52908,2019-04-18,The Arts Centre,-37.82129924,144.96879309,47285,Thursday
52909,2019-04-19,The Arts Centre,-37.82129924,144.96879309,36728,Friday
52910,2019-04-20,The Arts Centre,-37.82129924,144.96879309,40208,Saturday
52911,2019-04-21,The Arts Centre,-37.82129924,144.96879309,35391,Sunday
52912,2019-04-22,The Arts Centre,-37.82129924,144.96879309,21187,Monday
52913,2019-04-23,The Arts Centre,-37.82129924,144.96879309,35520,Tuesday
52914,2019-04-24,The Arts Centre,-37.82129924,144.96879309,25738,Wednesday
52915,2019-04-25,The Arts Centre,-37.82129924,144.96879309,31268,Thursday
52916,2019-04-26,The Arts Centre,-37.82129924,144.96879309,22834,Friday
52917,2019-04-27,The Arts Centre,-37.82129924,144.96879309,22023,Saturday
52918,2019-04-28,The Arts Centre,-37.82129924,144.96879309,16420,Sunday
52919,2019-04-29,The Arts Centre,-37.82129924,144.96879309,19535,Monday
52920,2019-04-30,The Arts Centre,-37.82129924,144.96879309,24243,Tuesday
52921,2019-05-01,The Arts Centre,-37.82129924,144.96879309,20874,Wednesday
52922,2019-05-02,The Arts Centre,-37.82129924,144.96879309,21869,Thursday
52923,2019-05-03,The Arts Centre,-37.82129924,144.96879309,25400,Friday
52924,2019-05-04,The Arts Centre,-37.82129924,144.96879309,19674,Saturday
52925,2019-05-05,The Arts Centre,-37.82129924,144.96879309,19005,Sunday
52926,2019-05-06,The Arts Centre,-37.82129924,144.96879309,22456,Monday
52927,2019-05-07,The Arts Centre,-37.82129924,144.96879309,24823,Tuesday
52928,2019-05-08,The Arts Centre,-37.82129924,144.96879309,23618,Wednesday
52929,2019-05-09,The Arts Centre,-37.82129924,144.96879309,21713,Thursday
52930,2019-05-10,The Arts Centre,-37.82129924,144.96879309,21483,Friday
52931,2019-05-11,The Arts Centre,-37.82129924,144.96879309,21798,Saturday
52932,2019-05-12,The Arts Centre,-37.82129924,144.96879309,21080,Sunday
52933,2019-05-13,The Arts Centre,-37.82129924,144.96879309,22154,Monday
52934,2019-05-14,The Arts Centre,-37.82129924,144.96879309,23492,Tuesday
52935,2019-05-15,The Arts Centre,-37.82129924,144.96879309,23704,Wednesday
52936,2019-05-16,The Arts Centre,-37.82129924,144.96879309,24178,Thursday
52937,2019-05-17,The Arts Centre,-37.82129924,144.96879309,25990,Friday
52938,2019-05-18,The Arts Centre,-37.82129924,144.96879309,24906,Saturday
52939,2019-05-19,The Arts Centre,-37.82129924,144.96879309,19765,Sunday
52940,2019-05-20,The Arts Centre,-37.82129924,144.96879309,21584,Monday
52941,2019-05-21,The Arts Centre,-37.82129924,144.96879309,25327,Tuesday
52942,2019-05-22,The Arts Centre,-37.82129924,144.96879309,28324,Wednesday
52943,2019-05-23,The Arts Centre,-37.82129924,144.96879309,29990,Thursday
52944,2019-05-24,The Arts Centre,-37.82129924,144.96879309,27279,Friday
52945,2019-05-25,The Arts Centre,-37.82129924,144.96879309,27124,Saturday
52946,2019-05-26,The Arts Centre,-37.82129924,144.96879309,20203,Sunday
52947,2019-05-27,The Arts Centre,-37.82129924,144.96879309,24531,Monday
52948,2019-05-28,The Arts Centre,-37.82129924,144.96879309,23060,Tuesday
52949,2019-05-29,The Arts Centre,-37.82129924,144.96879309,26056,Wednesday
52950,2019-05-30,The Arts Centre,-37.82129924,144.96879309,23107,Thursday
52951,2019-05-31,The Arts Centre,-37.82129924,144.96879309,23982,Friday
52952,2019-06-01,The Arts Centre,-37.82129924,144.96879309,24517,Saturday
52953,2019-06-02,The Arts Centre,-37.82129924,144.96879309,17966,Sunday
52954,2019-06-03,The Arts Centre,-37.82129924,144.96879309,17144,Monday
52955,2019-06-04,The Arts Centre,-37.82129924,144.96879309,21051,Tuesday
52956,2019-06-05,The Arts Centre,-37.82129924,144.96879309,23207,Wednesday
52957,2019-06-06,The Arts Centre,-37.82129924,144.96879309,20923,Thursday
52958,2019-06-07,The Arts Centre,-37.82129924,144.96879309,28007,Friday
52959,2019-06-08,The Arts Centre,-37.82129924,144.96879309,26197,Saturday
52960,2019-06-09,The Arts Centre,-37.82129924,144.96879309,24742,Sunday
52961,2019-06-10,The Arts Centre,-37.82129924,144.96879309,19808,Monday
52962,2019-06-11,The Arts Centre,-37.82129924,144.96879309,24499,Tuesday
52963,2019-06-12,The Arts Centre,-37.82129924,144.96879309,21129,Wednesday
52964,2019-06-13,The Arts Centre,-37.82129924,144.96879309,23255,Thursday
52965,2019-06-14,The Arts Centre,-37.82129924,144.96879309,35315,Friday
52966,2019-06-15,The Arts Centre,-37.82129924,144.96879309,50667,Saturday
52967,2019-06-16,The Arts Centre,-37.82129924,144.96879309,35602,Sunday
52968,2019-06-17,The Arts Centre,-37.82129924,144.96879309,24377,Monday
52969,2019-06-18,The Arts Centre,-37.82129924,144.96879309,20103,Tuesday
52970,2019-06-19,The Arts Centre,-37.82129924,144.96879309,24888,Wednesday
52971,2019-06-20,The Arts Centre,-37.82129924,144.96879309,24578,Thursday
52972,2019-06-21,The Arts Centre,-37.82129924,144.96879309,27814,Friday
52973,2019-06-22,The Arts Centre,-37.82129924,144.96879309,25807,Saturday
52974,2019-06-23,The Arts Centre,-37.82129924,144.96879309,18657,Sunday
52975,2019-06-24,The Arts Centre,-37.82129924,144.96879309,24799,Monday
52976,2019-06-25,The Arts Centre,-37.82129924,144.96879309,21727,Tuesday
52977,2019-06-26,The Arts Centre,-37.82129924,144.96879309,24765,Wednesday
52978,2019-06-27,The Arts Centre,-37.82129924,144.96879309,24067,Thursday
52979,2019-06-28,The Arts Centre,-37.82129924,144.96879309,27817,Friday
52980,2019-06-29,The Arts Centre,-37.82129924,144.96879309,20995,Saturday
52981,2019-06-30,The Arts Centre,-37.82129924,144.96879309,19807,Sunday
52982,2019-07-01,The Arts Centre,-37.82129924,144.96879309,26460,Monday
52983,2019-07-02,The Arts Centre,-37.82129924,144.96879309,23993,Tuesday
52984,2019-07-03,The Arts Centre,-37.82129924,144.96879309,30314,Wednesday
52985,2019-07-04,The Arts Centre,-37.82129924,144.96879309,29338,Thursday
52986,2019-07-05,The Arts Centre,-37.82129924,144.96879309,33669,Friday
52987,2019-07-06,The Arts Centre,-37.82129924,144.96879309,42226,Saturday
52988,2019-07-07,The Arts Centre,-37.82129924,144.96879309,26573,Sunday
52989,2019-07-08,The Arts Centre,-37.82129924,144.96879309,40040,Monday
52990,2019-07-09,The Arts Centre,-37.82129924,144.96879309,37751,Tuesday
52991,2019-07-10,The Arts Centre,-37.82129924,144.96879309,39385,Wednesday
52992,2019-07-11,The Arts Centre,-37.82129924,144.96879309,34691,Thursday
52993,2019-07-12,The Arts Centre,-37.82129924,144.96879309,37699,Friday
52994,2019-07-13,The Arts Centre,-37.82129924,144.96879309,33703,Saturday
52995,2019-07-14,The Arts Centre,-37.82129924,144.96879309,25983,Sunday
52996,2019-07-15,The Arts Centre,-37.82129924,144.96879309,21400,Monday
52997,2019-07-16,The Arts Centre,-37.82129924,144.96879309,22299,Tuesday
52998,2019-07-17,The Arts Centre,-37.82129924,144.96879309,21061,Wednesday
52999,2019-07-18,The Arts Centre,-37.82129924,144.96879309,23912,Thursday
53000,2019-07-19,The Arts Centre,-37.82129924,144.96879309,31242,Friday
53001,2019-07-20,The Arts Centre,-37.82129924,144.96879309,26447,Saturday
53002,2019-07-21,The Arts Centre,-37.82129924,144.96879309,21601,Sunday
53003,2019-07-22,The Arts Centre,-37.82129924,144.96879309,24599,Monday
53004,2019-07-23,The Arts Centre,-37.82129924,144.96879309,23115,Tuesday
53005,2019-07-24,The Arts Centre,-37.82129924,144.96879309,22614,Wednesday
53006,2019-07-25,The Arts Centre,-37.82129924,144.96879309,21326,Thursday
53007,2019-07-26,The Arts Centre,-37.82129924,144.96879309,23927,Friday
53008,2019-07-27,The Arts Centre,-37.82129924,144.96879309,27272,Saturday
53009,2019-07-28,The Arts Centre,-37.82129924,144.96879309,23919,Sunday
53010,2019-07-29,The Arts Centre,-37.82129924,144.96879309,23234,Monday
53011,2019-07-30,The Arts Centre,-37.82129924,144.96879309,24693,Tuesday
53012,2019-07-31,The Arts Centre,-37.82129924,144.96879309,24004,Wednesday
53013,2019-08-01,The Arts Centre,-37.82129924,144.96879309,21760,Thursday
53014,2019-08-02,The Arts Centre,-37.82129924,144.96879309,26938,Friday
53015,2019-08-03,The Arts Centre,-37.82129924,144.96879309,24896,Saturday
53016,2019-08-04,The Arts Centre,-37.82129924,144.96879309,24645,Sunday
53017,2019-08-05,The Arts Centre,-37.82129924,144.96879309,24335,Monday
53018,2019-08-06,The Arts Centre,-37.82129924,144.96879309,21892,Tuesday
53019,2019-08-07,The Arts Centre,-37.82129924,144.96879309,27246,Wednesday
53020,2019-08-08,The Arts Centre,-37.82129924,144.96879309,26965,Thursday
53021,2019-08-09,The Arts Centre,-37.82129924,144.96879309,24421,Friday
53022,2019-08-10,The Arts Centre,-37.82129924,144.96879309,24579,Saturday
53023,2019-08-11,The Arts Centre,-37.82129924,144.96879309,19964,Sunday
53024,2019-08-12,The Arts Centre,-37.82129924,144.96879309,21953,Monday
53025,2019-08-13,The Arts Centre,-37.82129924,144.96879309,23545,Tuesday
53026,2019-08-14,The Arts Centre,-37.82129924,144.96879309,22730,Wednesday
53027,2019-08-15,The Arts Centre,-37.82129924,144.96879309,24757,Thursday
53028,2019-08-16,The Arts Centre,-37.82129924,144.96879309,24156,Friday
53029,2019-08-17,The Arts Centre,-37.82129924,144.96879309,26842,Saturday
53030,2019-08-18,The Arts Centre,-37.82129924,144.96879309,18658,Sunday
53031,2019-08-19,The Arts Centre,-37.82129924,144.96879309,23209,Monday
53032,2019-08-20,The Arts Centre,-37.82129924,144.96879309,18979,Tuesday
53033,2019-08-21,The Arts Centre,-37.82129924,144.96879309,22026,Wednesday
53034,2019-08-22,The Arts Centre,-37.82129924,144.96879309,29799,Thursday
53035,2019-08-23,The Arts Centre,-37.82129924,144.96879309,40310,Friday
