route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"38-410-aus-1","38","410","Sunshine Station - Footscray","3","FF8200","FFFFFF"
"38-418-aus-1","38","418","Caroline Springs - St Albans Station","3","FF8200","FFFFFF"
"38-419-aus-1","38","419","Watergardens Station - St Albans Station","3","FF8200","FFFFFF"
"38-420-aus-1","38","420","Watergardens Station - Sunshine Station","3","FF8200","FFFFFF"
"38-421-aus-1","38","421","Watergardens Station - St Albans Station","3","FF8200","FFFFFF"
"38-423-aus-1","38","423","Brimbank Central SC - St Albans Station","3","FF8200","FFFFFF"
"38-424-aus-1","38","424","Brimbank Central SC - St Albans Station","3","FF8200","FFFFFF"
"38-425-aus-1","38","425","Watergardens Station - St Albans Station","3","FF8200","FFFFFF"
"38-461-aus-1","38","461","Caroline Springs - Watergardens Station","3","FF8200","FFFFFF"
"39-301-aus-1","8","301","Reservoir - La Trobe University","3","FF8200","FFFFFF"
"39-503-aus-1","8","503","Essendon - East Brunswick","3","FF8200","FFFFFF"
"39-504-aus-1","8","504","Clifton Hill - Moonee Ponds","3","FF8200","FFFFFF"
"39-505-aus-1","8","505","Melbourne University - Moonee Ponds","3","FF8200","FFFFFF"
"39-506-aus-1","8","506","Moonee Ponds - Westgarth","3","FF8200","FFFFFF"
"39-508-aus-1","8","508","Alphington - Moonee Ponds","3","FF8200","FFFFFF"
"39-513-aus-1","8","513","Eltham - Glenroy","3","FF8200","FFFFFF"
"39-514-aus-1","8","514","Eltham - Glenroy","3","FF8200","FFFFFF"
"39-517-aus-1","8","517","St Helena - Northland SC","3","FF8200","FFFFFF"
"39-546-aus-1","8","546","Melbourne University - Heidelberg","3","FF8200","FFFFFF"
"39-552-aus-1","8","552","North East Reservoir - Northcote Plaza","3","FF8200","FFFFFF"
"39-553-aus-1","8","553","West Preston - Preston","3","FF8200","FFFFFF"
"39-555-aus-1","8","555","Northland SC - Epping Plaza SC","3","FF8200","FFFFFF"
"39-556-aus-1","8","556","Epping Plaza SC - Northland SC","3","FF8200","FFFFFF"
"39-558-aus-1","8","558","Reservoir - Reservoir","3","FF8200","FFFFFF"
"39-561-aus-1","8","561","Macleod - Pascoe Vale","3","FF8200","FFFFFF"
"39-567-aus-1","8","567","Northcote - Regent","3","FF8200","FFFFFF"
"39-609-aus-1","8","609","Kew/Hawthorn - Fairfield","3","FF8200","FFFFFF"
"40-683-aus-1","15","683","Warburton - Chirnside Park SC","3","FF8200","FFFFFF"
"41-627-aus-1","32","627","Waverley Gardens SC - Southland SC","3","FF8200","FFFFFF"
"41-631-aus-1","32","631","Waverley Gardens SC - Southland SC","3","FF8200","FFFFFF"
"41-705-aus-1","32","705","Springvale - Mordialloc","3","FF8200","FFFFFF"
"41-708-aus-1","32","708","Carrum - Hampton","3","FF8200","FFFFFF"
"41-709-aus-1","32","709","Waterways - Mordialloc","3","FF8200","FFFFFF"
"41-800-aus-1","32","800","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"41-802-aus-1","32","802","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"41-804-aus-1","32","804","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"41-811-aus-1","32","811","Brighton - Dandenong","3","FF8200","FFFFFF"
"41-812-aus-1","32","812","Brighton - Dandenong","3","FF8200","FFFFFF"
"41-813-aus-1","32","813","Waverley Gardens SC - Dandenong","3","FF8200","FFFFFF"
"41-814-aus-1","32","814","Springvale South - Dandenong","3","FF8200","FFFFFF"
"41-816-aus-1","32","816","Noble Park Station - Keysborough South","3","FF8200","FFFFFF"
"41-822-aus-1","32","822","Sandringham - Chadstone SC","3","FF8200","FFFFFF"
"41-823-aus-1","32","823","Southland SC - North Brighton","3","FF8200","FFFFFF"
"41-824-aus-1","32","824","Keysborough - Moorabbin","3","FF8200","FFFFFF"
"41-825-aus-1","32","825","Southland SC - Moorabbin","3","FF8200","FFFFFF"
"41-828-aus-1","32","828","Berwick - Hampton","3","FF8200","FFFFFF"
"41-843-aus-1","32","843","Endeavour Hills - Dandenong Station","3","FF8200","FFFFFF"
"41-844-aus-1","32","844","Doveton - Dandenong","3","FF8200","FFFFFF"
"41-845-aus-1","32","845","Endeavour Hills - Dandenong","3","FF8200","FFFFFF"
"41-848-aus-1","32","848","Brandon Park SC - Dandenong","3","FF8200","FFFFFF"
"41-850-aus-1","32","850","Glen Waverley - Dandenong","3","FF8200","FFFFFF"
"41-857-aus-1","32","857","Chelsea - Dandenong","3","FF8200","FFFFFF"
"41-858-aus-1","32","858","Aspendale Gardens - Edithvale","3","FF8200","FFFFFF"
"41-861-aus-1","32","861","Endeavour Hills - Dandenong","3","FF8200","FFFFFF"
"41-862-aus-1","32","862","Chadstone SC - Dandenong","3","FF8200","FFFFFF"
"41-863-aus-1","32","863","Hampton Park SC - Endeavour Hills SC","3","FF8200","FFFFFF"
"41-885-aus-1","32","885","Springvale - Glen Waverley","3","FF8200","FFFFFF"
"41-900-aus-1","32","900","Stud Park SC - Caulfield","3","FF8200","FFFFFF"
"41-978-aus-1","32","978","Dandenong Station - Clayton Station","3","FF8200","FFFFFF"
"41-979-aus-1","32","979","Dandenong Station - Clayton Station","3","FF8200","FFFFFF"
"41-981-aus-1","32","981","Cranbourne Park - Dandenong Station","3","FF8200","FFFFFF"
"41-982-aus-1","32","982","Cranbourne Park - Dandenong Station","3","FF8200","FFFFFF"
"42-356-aus-1","8","356","Wollert East - Epping Station","3","FF8200","FFFFFF"
"42-357-aus-1","8","357","Wollert West - Thomastown Station","3","FF8200","FFFFFF"
"42-358-aus-1","8","358","Wollert - Epping Station","3","FF8200","FFFFFF"
"42-381-aus-1","8","381","Diamond Creek Station - Mernda Station","3","FF8200","FFFFFF"
"42-382-aus-1","8","382","Whittlesea - Northland SC","3","FF8200","FFFFFF"
"42-383-aus-1","8","383","Palisades - University Hill","3","FF8200","FFFFFF"
"42-384-aus-1","8","384","Kinglake - Whittlesea","3","FF8200","FFFFFF"
"42-385-aus-1","8","385","Mernda Station/Whittlesea - Greensborough","3","FF8200","FFFFFF"
"42-386-aus-1","8","386","Mernda Station - Bundoora RMIT","3","FF8200","FFFFFF"
"42-387-aus-1","8","387","Mernda Station - Bundoora RMIT","3","FF8200","FFFFFF"
"42-388-aus-1","8","388","Mernda Station","3","FF8200","FFFFFF"
"42-389-aus-1","8","389","Mernda Station","3","FF8200","FFFFFF"
"42-390-aus-1","8","390","Mernda Station - Craigieburn Station","3","FF8200","FFFFFF"
"42-504-aus-1","8","504","Clifton Hill - Moonee Ponds","3","FF8200","FFFFFF"
"42-505-aus-1","8","505","Melbourne University - Moonee Ponds","3","FF8200","FFFFFF"
"42-508-aus-1","8","508","Alphington - Moonee Ponds","3","FF8200","FFFFFF"
"42-509-aus-1","8","509","Brunswick West - Barkly Square SC","3","FF8200","FFFFFF"
"42-517-aus-1","8","517","St Helena - Northland SC","3","FF8200","FFFFFF"
"42-518-aus-1","8","518","St Helena West - Greensborough","3","FF8200","FFFFFF"
"42-525-aus-1","8","525","Donnybrook Station - Craigieburn Station","3","FF8200","FFFFFF"
"42-534-aus-1","8","534","Coburg - Glenroy","3","FF8200","FFFFFF"
"42-536-aus-1","8","536","Gowrie - Glenroy","3","FF8200","FFFFFF"
"42-538-aus-1","8","538","Broadmeadows - Somerset Estate","3","FF8200","FFFFFF"
"42-540-aus-1","8","540","Upfield - Broadmeadows","3","FF8200","FFFFFF"
"42-541-aus-1","8","541","Craigieburn North (Mt Ridley Rd) - Broadmeadows Station","3","FF8200","FFFFFF"
"42-542-aus-1","8","542","Roxburgh Park - Pascoe Vale","3","FF8200","FFFFFF"
"42-546-aus-1","8","546","Melbourne University - Heidelberg","3","FF8200","FFFFFF"
"42-554-aus-1","8","554","Lalor Loop","3","FF8200","FFFFFF"
"42-557-aus-1","8","557","Thomastown","3","FF8200","FFFFFF"
"42-559-aus-1","8","559","Thomastown Station","3","FF8200","FFFFFF"
"42-564-aus-1","8","564","South Morang Station - Bundoora RMIT","3","FF8200","FFFFFF"
"42-566-aus-1","8","566","Lalor - Northland SC","3","FF8200","FFFFFF"
"42-569-aus-1","8","569","Epping Plaza SC - South Morang Station","3","FF8200","FFFFFF"
"42-570-aus-1","8","570","Thomastown - Bundoora RMIT","3","FF8200","FFFFFF"
"42-577-aus-1","8","577","Epping Plaza SC - South Morang Station","3","FF8200","FFFFFF"
"42-609-aus-1","8","609","Kew/Hawthorn - Fairfield","3","FF8200","FFFFFF"
"43-477-aus-1","30","477","Broadmeadows Station - Moonee Ponds","3","FF8200","FFFFFF"
"43-478-aus-1","30","478","Melbourne Airport - Airport West SC","3","FF8200","FFFFFF"
"43-479-aus-1","30","479","Sunbury Station - Airport West SC","3","FF8200","FFFFFF"
"43-482-aus-1","30","482","Melbourne Airport - Airport West SC","3","FF8200","FFFFFF"
"43-484-aus-1","30","484","Roxburgh Park - Broadmeadows","3","FF8200","FFFFFF"
"43-490-aus-1","30","490","Gowanbrae - Airport West","3","FF8200","FFFFFF"
"43-543-aus-1","30","543","Greenvale Gardens - Roxburgh Park","3","FF8200","FFFFFF"
"44-684-aus-1","119","684","Melbourne - Eildon","3","FF8200","FFFFFF"
"44-685-aus-1","119","685","Lilydale - Healesville","3","FF8200","FFFFFF"
"44-965-aus-1","119","965","Healesville - Lilydale Station","3","FF8200","FFFFFF"
"48-343-aus-1","12","343","Hurstbridge - Greensborough","3","FF8200","FFFFFF"
"48-578-aus-1","12","578","Eltham Station - Warrandyte","3","FF8200","FFFFFF"
"48-579-aus-1","12","579","Eltham - Warrandyte","3","FF8200","FFFFFF"
"48-580-aus-1","12","580","Eltham Station - Diamond Creek","3","FF8200","FFFFFF"
"48-582-aus-1","12","582","Eltham Station","3","FF8200","FFFFFF"
"49-601-aus-1","38","601","Huntingdale Station - Monash University (Clayton)","3","FF8200","FFFFFF"
"49-605-aus-1","38","605","Gardenvale - City","3","FF8200","FFFFFF"
"49-606-aus-1","38","606","Fishermans Bend - Elsternwick Station","3","FF8200","FFFFFF"
"49-612-aus-1","38","612","Box Hill - Chadstone SC","3","FF8200","FFFFFF"
"49-623-aus-1","38","623","Glen Waverley - St. Kilda","3","FF8200","FFFFFF"
"49-624-aus-1","38","624","Oakleigh - Kew","3","FF8200","FFFFFF"
"49-625-aus-1","38","625","Elsternwick - Chadstone SC","3","FF8200","FFFFFF"
"49-626-aus-1","38","626","Chadstone SC - Middle Brighton","3","FF8200","FFFFFF"
"49-630-aus-1","38","630","Monash University - Elwood","3","FF8200","FFFFFF"
"49-900-aus-1","38","900","Caulfield - Stud Park SC (Rowville)","3","FF8200","FFFFFF"
"51-789-aus-1","4","789","Langwarrin - Frankston Station","3","FF8200","FFFFFF"
"51-790-aus-1","4","790","Frankston Station - Langwarrin","3","FF8200","FFFFFF"
"51-791-aus-1","4","791","Cranbourne Station - Frankston Station","3","FF8200","FFFFFF"
"51-792-aus-1","4","792","Botanic Ridge and Pearcedale - Cranbourne Station","3","FF8200","FFFFFF"
"51-795-aus-1","4","795","Warneet - Cranbourne","3","FF8200","FFFFFF"
"51-796-aus-1","4","796","Clyde - Cranbourne Station","3","FF8200","FFFFFF"
"51-798-aus-1","4","798","Selandra Rise - Cranbourne Park SC","3","FF8200","FFFFFF"
"51-799-aus-1","4","799","The Avenue Village SC - Merinda Park Station","3","FF8200","FFFFFF"
"51-881-aus-1","4","881","Merinda Park Station - Clyde North","3","FF8200","FFFFFF"
"51-890-aus-1","4","890","Dandenong Station - Lynbrook Station","3","FF8200","FFFFFF"
"51-891-aus-1","4","891","Lynbrook Station - Fountain Gate SC","3","FF8200","FFFFFF"
"51-892-aus-1","4","892","Casey Central SC - Dandenong Station","3","FF8200","FFFFFF"
"51-893-aus-1","4","893","Cranbourne Park SC - Dandenong Station","3","FF8200","FFFFFF"
"51-894-aus-1","4","894","Amberly Park - Hallam  Station","3","FF8200","FFFFFF"
"51-895-aus-1","4","895","Narre Warren South - Fountain Gate SC","3","FF8200","FFFFFF"
"51-897-aus-1","4","897","Lynbrook Station - Clyde North","3","FF8200","FFFFFF"
"51-898-aus-1","4","898","Clyde North - Cranbourne Station","3","FF8200","FFFFFF"
"53-400-aus-1","29","400","Laverton Station - Sunshine Station","3","FF8200","FFFFFF"
"53-401-aus-1","29","401","North Melbourne Station - University of Melbourne","3","FF8200","FFFFFF"
"53-402-aus-1","29","402","Footscray - East Melbourne","3","FF8200","FFFFFF"
"53-403-aus-1","29","403","Footscray Station - Melbourne University","3","FF8200","FFFFFF"
"53-404-aus-1","29","404","Footscray Station - Moonee Ponds","3","FF8200","FFFFFF"
"53-410-aus-1","29","410","Sunshine Station - Footscray","3","FF8200","FFFFFF"
"53-420-aus-1","29","420","Watergardens Station - Sunshine Station","3","FF8200","FFFFFF"
"53-422-aus-1","29","422","Brimbank Central SC - Sunshine Station","3","FF8200","FFFFFF"
"53-427-aus-1","29","427","Sunshine West - Sunshine Station","3","FF8200","FFFFFF"
"53-428-aus-1","29","428","Sunshine West - Sunshine Station","3","FF8200","FFFFFF"
"53-431-aus-1","29","431","Kingsville - Yarraville","3","FF8200","FFFFFF"
"53-432-aus-1","29","432","Yarraville - Newport","3","FF8200","FFFFFF"
"53-444-aus-1","29","444","Aintree - Rockbank","3","FF8200","FFFFFF"
"53-453-aus-1","29","453","Melton - Melton Station","3","FF8200","FFFFFF"
"53-454-aus-1","29","454","Cobblebank Station - Melton Station","3","FF8200","FFFFFF"
"53-455-aus-1","29","455","Micasa Rise - Melton Station","3","FF8200","FFFFFF"
"53-456-aus-1","29","456","Sunshine Station - Melton","3","FF8200","FFFFFF"
"53-457-aus-1","29","457","Melton - Melton Station","3","FF8200","FFFFFF"
"53-458-aus-1","29","458","Kurunjang - Melton Station","3","FF8200","FFFFFF"
"53-459-aus-1","29","459","Arnolds Creek - Melton Station","3","FF8200","FFFFFF"
"53-471-aus-1","29","471","Williamstown - Sunshine Station","3","FF8200","FFFFFF"
"53-472-aus-1","29","472","Moonee Ponds - Williamstown","3","FF8200","FFFFFF"
"53-941-aus-1","29","941","Watergardens Station - Sunshine Station","3","FF8200","FFFFFF"
"53-943-aus-1","29","943","Melton - Watergardens Station","3","FF8200","FFFFFF"
"53-947-aus-1","29","947","Newport Station - Footscray","3","FF8200","FFFFFF"
"53-949-aus-1","29","949","Williams Landing Station","3","FF8200","FFFFFF"
"82-150-aus-1","38","150","Tarneit Station - Williams Landing Station","3","FF8200","FFFFFF"
"82-151-aus-1","38","151","Tarneit Station - Williams Landing Station","3","FF8200","FFFFFF"
"82-152-aus-1","38","152","Williams Landing Station - Tarneit Station","3","FF8200","FFFFFF"
"82-153-aus-1","38","153","Werribee Station - Williams Landing Station","3","FF8200","FFFFFF"
"82-160-aus-1","38","160","Hoppers Crossing Station - Tarneit Station","3","FF8200","FFFFFF"
"82-161-aus-1","38","161","Werribee Station - Hoppers Crossing Station","3","FF8200","FFFFFF"
"82-166-aus-1","38","166","Wyndham Vale Station - Hoppers Crossing Station","3","FF8200","FFFFFF"
"82-167-aus-1","38","167","Hoppers Crossing Station - Tarneit Station","3","FF8200","FFFFFF"
"82-170-aus-1","38","170","Werribee Station - Tarneit Station","3","FF8200","FFFFFF"
"82-180-aus-1","38","180","Werribee Station - Tarneit Station","3","FF8200","FFFFFF"
"82-181-aus-1","38","181","Werribee Station - Hoppers Crossing Station","3","FF8200","FFFFFF"
"82-182-aus-1","38","182","Werribee Railway Station - Tarneit Station","3","FF8200","FFFFFF"
"82-190-aus-1","38","190","Wyndham Vale Station - Werribee Station","3","FF8200","FFFFFF"
"82-191-aus-1","38","191","Manor Lakes - Werribee Station","3","FF8200","FFFFFF"
"82-192-aus-1","38","192","Wyndham Vale Station - Werribee Station","3","FF8200","FFFFFF"
"82-400-aus-1","38","400","Laverton Station - Sunshine Station","3","FF8200","FFFFFF"
"82-411-aus-1","38","411","Laverton Station - Footscray","3","FF8200","FFFFFF"
"82-412-aus-1","38","412","Laverton Station - Footscray","3","FF8200","FFFFFF"
"82-414-aus-1","38","414","Laverton Station - Footscray","3","FF8200","FFFFFF"
"82-415-aus-1","38","415","Laverton Station - Williamstown","3","FF8200","FFFFFF"
"82-417-aus-1","38","417","Laverton North - Laverton Station","3","FF8200","FFFFFF"
"82-439-aus-1","38","439","Werribee South - Werribee Station","3","FF8200","FFFFFF"
"82-441-aus-1","38","441","Westleigh Gardens - Werribee Station","3","FF8200","FFFFFF"
"82-443-aus-1","38","443","Werribee Station (anti-clockwise) - Werribee Station (clockwise)","3","FF8200","FFFFFF"
"82-494-aus-1","38","494","Point Cook South - Williams Landing Station","3","FF8200","FFFFFF"
"82-495-aus-1","38","495","Point Cook South - Williams Landing Station","3","FF8200","FFFFFF"
"82-496-aus-1","38","496","Sanctuary Lakes - Laverton Station","3","FF8200","FFFFFF"
"82-497-aus-1","38","497","Saltwater Coast Estate - Williams Landing Station","3","FF8200","FFFFFF"
"82-498-aus-1","38","498","Hoppers Crossing Station - Laverton Station","3","FF8200","FFFFFF"
