service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat1-13-462-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-13-463-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-13-469-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-13-476-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-14-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-270-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-271-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-273-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-280-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-281-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-282-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-295-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-364-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-370-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-668-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-669-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-14-908-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-18-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-18-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-18-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-663-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-664-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-670-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-671-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-672-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-677-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-681-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-682-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-688-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-689-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-690-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-691-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-693-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-694-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-695-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-695-F-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-699-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-732-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-734-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-735-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-736-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-738-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-753-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-754-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-755-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-21-967-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-22-693-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-22-694-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-22-695-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-22-695-F-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-22-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-26-627-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-631-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-708-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-709-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-800-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-804-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-811-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-812-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-813-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-816-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-822-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-824-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-825-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-828-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-843-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-844-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-845-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-848-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-26-862-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-32-600-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-32-603-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-32-604-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-32-922-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-32-923-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-33-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-40-683-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-41-627-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-631-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-708-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-709-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-800-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-804-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-811-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-812-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-813-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-814-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-816-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-822-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-824-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-825-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-828-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-843-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-844-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-845-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-848-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-850-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-857-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-858-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-861-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-862-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-863-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-885-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-900-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-978-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-979-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-981-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-41-982-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat14-32-600-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat14-32-603-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat14-32-604-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat14-32-922-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat14-32-923-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-43-477-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-43-478-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-43-479-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-43-484-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-43-490-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-43-543-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-44-684-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-44-685-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-44-965-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-51-789-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-790-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-791-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-792-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-796-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-798-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-799-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-881-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat15-18-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat15-18-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat15-18-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat1-51-890-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-891-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-892-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-893-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-894-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-895-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-897-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat1-51-898-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat16-35-215-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-216-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-220-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-223-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-232-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-426-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-429-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat16-35-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-18-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-18-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-18-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-664-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-671-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-672-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-677-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-679-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-688-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-689-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-690-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-691-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-699-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-732-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-735-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-736-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-738-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-753-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-754-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-755-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-19-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-20-701-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-703-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-704-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-733-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-766-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-767-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-20-900-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-23-526-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-24-475-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-481-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-483-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-485-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-486-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-487-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-488-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-24-489-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-25-465-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-25-467-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-25-468-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-32-600-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-32-603-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-32-604-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-32-922-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-32-923-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat2-40-683-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-605-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-606-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-612-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-623-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-624-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-625-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-626-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-630-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat2-49-900-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-14-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-270-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-271-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-273-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-280-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-281-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-282-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-295-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-364-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-370-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-668-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-669-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-14-908-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-246-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-279-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-284-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-285-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-293-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-302-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-304-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-305-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-510-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-512-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-905-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-906-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-17-907-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-18-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-18-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-18-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-664-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-671-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-672-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-677-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-679-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-688-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-689-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-690-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-691-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-697-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-699-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-732-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-735-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-736-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-738-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-753-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-754-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-755-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-19-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-25-465-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-25-467-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-25-468-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-32-600-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-32-603-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-32-604-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-32-922-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-32-923-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-200-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-207-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-250-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-251-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-901-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-33-902-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-215-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-216-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-220-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-223-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-232-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-234-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-235-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-236-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-426-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-429-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-35-903-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sat3-38-406-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-407-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-408-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-409-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-410-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-418-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-419-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-420-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-421-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-423-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-424-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-425-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-38-461-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-503-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-504-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-505-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-506-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-508-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-513-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-514-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-546-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-552-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-553-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-555-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-556-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-558-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-561-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-39-567-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-356-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-357-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-358-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-381-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-382-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-383-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-384-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-385-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-386-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-387-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-388-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-390-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-505-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-508-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-509-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-517-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-518-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-525-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-534-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-536-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-538-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-540-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-541-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-542-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-546-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-554-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-557-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-559-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-564-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-566-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-569-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-570-aus","1","0","0","0","1","1","0","20250328","20250629"
"Sat3-42-577-aus","1","0","0","0","1","1","0","20250328","20250629"
