,date_new,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount
791,2017-03-02,17.7,23.3,22.0,0.0,5931.0,23044.0
792,2017-03-03,18.1,28.6,18.1,0.0,5659.0,23066.0
793,2017-03-04,16.1,27.4,23.0,0.0,1724.0,2751.0
794,2017-03-05,17.6,25.4,16.8,0.2,1095.0,1908.0
795,2017-03-06,17.7,27.4,22.3,0.0,5666.0,23369.0
796,2017-03-07,15.0,28.2,22.4,0.0,5989.0,24350.0
797,2017-03-08,14.2,31.5,22.1,0.0,5919.0,23282.0
798,2017-03-09,15.0,32.3,21.1,0.0,6220.0,23589.0
799,2017-03-10,18.5,23.8,19.4,0.0,8030.0,23576.0
800,2017-03-11,18.0,26.4,13.9,0.0,1849.0,2597.0
801,2017-03-12,17.9,27.1,19.6,0.0,1282.0,2029.0
802,2017-03-13,15.7,24.3,20.7,0.2,1719.0,2851.0
803,2017-03-14,18.8,32.7,20.8,0.0,5373.0,22645.0
804,2017-03-15,20.8,33.2,18.9,0.0,5480.0,22559.0
805,2017-03-16,21.7,23.0,4.8,1.8,5646.0,22228.0
806,2017-03-17,15.8,22.1,20.1,0.0,6123.0,22652.0
807,2017-03-18,12.4,30.8,19.9,0.0,5503.0,6293.0
808,2017-03-19,14.5,33.5,19.7,0.0,4432.0,5034.0
809,2017-03-20,19.3,28.0,11.3,0.0,5558.0,22302.0
810,2017-03-21,19.9,26.1,6.1,4.4,5875.0,22836.0
811,2017-03-22,17.8,21.8,7.3,9.2,5270.0,23028.0
812,2017-03-23,16.2,25.1,17.2,0.0,5860.0,24543.0
813,2017-03-24,13.9,24.7,16.1,0.0,6049.0,22451.0
814,2017-03-25,15.3,29.7,13.5,0.0,2376.0,3406.0
815,2017-03-26,19.3,26.7,14.6,0.0,1613.0,2553.0
816,2017-03-27,19.3,31.9,7.6,0.0,5740.0,22123.0
817,2017-03-28,11.9,24.3,17.8,4.2,5825.0,23361.0
818,2017-03-29,13.9,27.2,14.7,0.2,5839.0,23130.0
819,2017-03-30,10.2,17.9,13.0,3.4,6081.0,23986.0
820,2017-03-31,10.1,17.9,12.3,2.8,6677.0,22686.0
821,2017-04-01,10.0,19.0,13.5,0.0,1693.0,2578.0
822,2017-04-02,11.7,18.2,10.1,0.4,1364.0,2179.0
823,2017-04-03,8.2,21.5,16.8,0.0,5743.0,21695.0
824,2017-04-04,10.0,24.4,16.4,0.0,5915.0,22552.0
825,2017-04-05,11.0,25.4,15.8,0.0,5856.0,22090.0
826,2017-04-06,12.0,26.6,13.5,0.0,6115.0,22478.0
827,2017-04-07,12.7,26.2,15.6,0.0,6110.0,22618.0
828,2017-04-08,18.6,28.1,13.8,0.0,2096.0,2572.0
829,2017-04-09,11.7,15.2,6.5,10.6,1458.0,3002.0
830,2017-04-10,9.0,17.0,3.0,25.4,5428.0,21185.0
831,2017-04-11,12.3,18.5,13.5,15.4,5981.0,23728.0
832,2017-04-12,10.8,19.3,14.0,0.0,5790.0,22676.0
833,2017-04-13,10.9,22.2,13.9,0.0,5923.0,20619.0
834,2017-04-14,13.0,17.9,8.9,0.0,1978.0,2273.0
835,2017-04-15,11.8,17.3,9.7,0.0,1719.0,2110.0
836,2017-04-16,9.9,22.6,10.1,0.0,1570.0,2183.0
837,2017-04-17,11.1,18.3,10.9,0.0,1020.0,1920.0
838,2017-04-18,9.5,20.4,13.7,0.0,5321.0,20855.0
839,2017-04-19,13.0,26.9,12.7,0.0,5589.0,21427.0
840,2017-04-20,14.6,26.5,12.4,0.0,6247.0,22337.0
841,2017-04-21,16.5,20.9,3.6,9.4,4809.0,20295.0
842,2017-04-22,16.9,22.5,11.8,4.6,1965.0,2711.0
843,2017-04-23,14.4,21.8,11.9,0.0,1935.0,2391.0
844,2017-04-24,15.9,24.7,9.9,0.0,4587.0,16949.0
845,2017-04-25,16.2,17.7,5.8,21.6,1011.0,1755.0
846,2017-04-26,10.1,14.5,6.4,20.0,5420.0,21652.0
847,2017-04-27,8.3,15.6,7.1,15.4,6039.0,23083.0
848,2017-04-28,9.4,19.8,6.0,0.4,6356.0,22737.0
849,2017-04-29,14.9,18.1,7.9,0.2,1786.0,2993.0
850,2017-04-30,13.6,17.8,7.3,0.0,1741.0,2345.0
851,2017-05-01,13.6,20.4,8.7,0.0,5889.0,22377.0
852,2017-05-02,10.4,15.2,9.4,2.4,5831.0,23249.0
853,2017-05-03,7.4,15.3,10.8,0.8,5975.0,22779.0
854,2017-05-04,5.8,16.9,12.0,0.0,6158.0,23029.0
855,2017-05-05,6.2,20.5,10.6,0.0,6526.0,23045.0
856,2017-05-06,9.6,20.0,6.1,0.2,2248.0,2849.0
857,2017-05-07,8.9,14.8,9.4,1.4,1168.0,1817.0
858,2017-05-08,10.1,15.8,7.2,1.8,5496.0,21676.0
859,2017-05-09,10.9,15.9,7.3,1.6,6021.0,23320.0
860,2017-05-10,8.1,17.7,11.3,0.0,6004.0,23221.0
861,2017-05-11,6.1,16.5,8.6,0.0,6133.0,23188.0
862,2017-05-12,5.9,19.5,9.9,0.0,6222.0,22204.0
863,2017-05-13,8.4,15.6,10.1,0.2,2127.0,3020.0
864,2017-05-14,6.4,15.1,7.7,0.0,1413.0,1773.0
865,2017-05-15,6.3,16.9,8.2,0.0,5409.0,21829.0
866,2017-05-16,5.6,18.2,9.0,0.0,5847.0,22892.0
867,2017-05-17,7.6,17.0,3.8,0.0,5555.0,22970.0
868,2017-05-18,10.7,20.2,9.8,0.8,5849.0,23268.0
869,2017-05-19,10.2,17.8,2.5,0.0,5758.0,22059.0
870,2017-05-20,10.2,19.3,9.8,0.0,1930.0,3092.0
871,2017-05-21,10.8,18.7,6.8,0.0,1616.0,2160.0
872,2017-05-22,10.4,20.3,10.1,0.0,5708.0,22024.0
873,2017-05-23,12.8,19.3,7.4,0.0,5906.0,23244.0
874,2017-05-24,11.7,17.1,8.0,0.0,7486.0,22928.0
875,2017-05-25,13.7,18.5,5.7,0.0,5855.0,22559.0
876,2017-05-26,13.1,18.0,8.2,0.0,5749.0,21529.0
877,2017-05-27,11.9,17.8,8.3,0.0,1844.0,2780.0
878,2017-05-28,10.2,15.3,7.6,6.8,1555.0,1772.0
879,2017-05-29,7.7,14.8,8.0,1.4,5410.0,22182.0
880,2017-05-30,9.3,13.1,6.9,2.2,5666.0,22745.0
881,2017-05-31,6.7,13.0,8.5,5.4,5872.0,22815.0
882,2017-06-01,7.9,13.9,4.7,0.4,6069.0,22403.0
883,2017-06-02,8.0,14.7,7.3,0.0,6132.0,21802.0
884,2017-06-03,9.9,14.3,8.3,0.0,2357.0,3167.0
885,2017-06-04,4.4,15.8,9.3,0.0,1202.0,2000.0
886,2017-06-05,5.6,17.5,5.0,0.0,5407.0,21927.0
887,2017-06-06,8.7,13.9,6.3,6.4,5721.0,22909.0
888,2017-06-07,5.9,14.3,9.2,0.0,5772.0,22961.0
889,2017-06-08,3.6,15.0,7.2,0.0,5865.0,22779.0
890,2017-06-09,6.6,15.0,7.8,1.8,5866.0,21777.0
891,2017-06-10,7.0,15.8,8.9,0.0,1917.0,2630.0
892,2017-06-11,3.4,15.5,8.6,0.2,1504.0,2281.0
893,2017-06-12,6.0,15.9,5.1,0.0,1195.0,2507.0
894,2017-06-13,8.8,15.1,6.6,0.0,5627.0,21615.0
895,2017-06-14,4.0,17.4,8.9,0.0,5702.0,22328.0
896,2017-06-15,7.7,19.0,7.4,0.0,5889.0,23121.0
897,2017-06-16,6.6,17.1,8.9,0.0,6378.0,22710.0
898,2017-06-17,4.2,15.5,9.2,0.0,1511.0,2469.0
899,2017-06-18,5.4,16.3,7.9,0.0,1349.0,1867.0
900,2017-06-19,7.1,16.1,6.0,0.0,5677.0,22140.0
901,2017-06-20,6.4,15.8,9.2,0.0,5964.0,23022.0
902,2017-06-21,7.8,13.5,5.0,0.6,5191.0,22604.0
903,2017-06-22,6.7,14.1,6.7,0.2,5817.0,22970.0
904,2017-06-23,7.4,14.9,8.2,0.0,6289.0,22188.0
905,2017-06-24,8.3,12.3,7.3,1.4,1763.0,2602.0
906,2017-06-25,8.6,14.3,5.3,0.0,1249.0,1741.0
907,2017-06-26,8.8,12.6,7.8,1.4,5474.0,21647.0
908,2017-06-27,6.0,12.1,4.4,0.0,5990.0,23064.0
909,2017-06-28,6.8,14.1,5.4,0.0,5576.0,22772.0
910,2017-06-29,9.2,13.7,5.0,0.0,5617.0,22186.0
911,2017-06-30,7.1,12.3,8.4,4.4,6491.0,22658.0
912,2017-07-01,1.1,12.7,9.3,0.0,2693.0,3539.0
913,2017-07-02,0.8,14.3,9.2,0.0,2090.0,2546.0
914,2017-07-03,3.8,13.9,3.9,0.0,5468.0,21804.0
915,2017-07-04,9.0,16.2,6.4,3.0,5915.0,22936.0
916,2017-07-05,10.1,15.8,6.5,0.0,5454.0,22235.0
917,2017-07-06,4.8,15.0,8.7,0.0,5893.0,23220.0
918,2017-07-07,8.0,14.2,9.4,0.0,5894.0,21920.0
919,2017-07-08,5.3,13.5,5.1,0.0,2256.0,3043.0
920,2017-07-09,7.3,14.6,7.3,0.8,1472.0,2017.0
921,2017-07-10,7.0,16.0,5.7,0.0,5321.0,20564.0
922,2017-07-11,6.9,14.3,9.7,0.4,5689.0,22639.0
923,2017-07-12,3.2,15.1,9.8,0.0,5759.0,21929.0
924,2017-07-13,4.8,13.3,5.5,0.0,5611.0,21553.0
925,2017-07-14,9.9,15.9,8.6,2.0,6428.0,21776.0
926,2017-07-15,4.5,12.0,9.4,0.0,1535.0,2588.0
927,2017-07-16,3.0,12.5,7.8,0.0,1277.0,1778.0
928,2017-07-17,5.7,15.3,6.3,0.0,5588.0,21911.0
929,2017-07-18,9.7,14.5,5.8,0.2,5784.0,22775.0
930,2017-07-19,8.9,13.2,7.7,5.0,5436.0,22211.0
931,2017-07-20,7.9,10.7,5.9,0.6,5554.0,22560.0
932,2017-07-21,3.3,13.8,10.3,4.2,5593.0,22192.0
933,2017-07-22,5.4,12.4,7.0,0.0,1731.0,2599.0
934,2017-07-23,8.4,14.1,5.4,0.0,1274.0,1853.0
935,2017-07-24,8.1,16.1,8.3,7.0,5654.0,22245.0
936,2017-07-25,9.8,17.2,9.0,0.0,5976.0,22572.0
937,2017-07-26,10.9,15.0,8.7,2.4,5385.0,22587.0
938,2017-07-27,4.4,14.2,8.7,2.0,6152.0,22941.0
939,2017-07-28,6.2,14.3,9.8,2.8,5630.0,23034.0
940,2017-07-29,9.7,17.9,10.1,0.0,2118.0,3039.0
941,2017-07-30,11.3,18.1,8.3,0.0,1978.0,2658.0
942,2017-07-31,6.7,14.8,11.5,0.0,5517.0,21842.0
943,2017-08-01,3.5,15.5,11.5,0.0,5804.0,22778.0
944,2017-08-02,3.4,12.9,7.5,0.0,5438.0,22372.0
945,2017-08-03,3.1,9.0,4.4,0.0,5335.0,22194.0
946,2017-08-04,4.3,12.1,7.2,6.6,5372.0,22007.0
947,2017-08-05,8.8,14.2,11.7,0.0,1948.0,2725.0
948,2017-08-06,9.0,13.0,8.2,0.0,1369.0,1839.0
949,2017-08-07,7.7,12.3,7.3,4.2,5378.0,21780.0
950,2017-08-08,7.9,15.0,7.5,2.2,5913.0,22988.0
951,2017-08-09,8.9,16.8,11.5,0.0,5489.0,22614.0
952,2017-08-10,11.4,18.8,8.4,0.0,5894.0,22731.0
953,2017-08-11,10.3,16.4,9.3,0.0,6122.0,22563.0
954,2017-08-12,10.3,17.9,9.9,2.8,2126.0,2816.0
955,2017-08-13,9.4,18.7,11.1,2.0,1123.0,1907.0
956,2017-08-14,12.3,20.1,12.6,0.0,5516.0,22386.0
957,2017-08-15,10.4,17.5,3.2,0.2,5627.0,23207.0
958,2017-08-16,12.1,18.1,10.9,0.8,5859.0,23046.0
959,2017-08-17,9.3,15.6,9.1,1.8,5746.0,22174.0
960,2017-08-18,8.0,12.2,9.4,2.8,5323.0,21213.0
961,2017-08-19,5.9,11.8,11.6,7.2,2136.0,2936.0
962,2017-08-20,5.1,13.3,13.9,2.0,1531.0,2002.0
963,2017-08-21,6.8,12.7,7.9,0.6,5049.0,20847.0
964,2017-08-22,5.7,16.8,11.1,1.6,5711.0,22866.0
965,2017-08-23,8.3,18.1,9.7,0.0,5458.0,21273.0
966,2017-08-24,5.2,13.3,13.0,9.2,5817.0,23442.0
967,2017-08-25,4.9,15.0,13.3,0.6,6265.0,22884.0
968,2017-08-26,9.9,15.3,8.5,0.0,1512.0,2686.0
969,2017-08-27,5.8,10.7,11.8,7.8,1490.0,2103.0
970,2017-08-28,5.8,11.8,14.6,0.6,5306.0,22485.0
971,2017-08-29,5.4,12.9,9.1,0.0,5360.0,22903.0
972,2017-08-30,7.7,13.8,12.3,0.6,5509.0,22483.0
973,2017-08-31,4.0,16.7,15.9,0.2,6106.0,23012.0
974,2017-09-01,3.7,17.0,14.4,0.0,5802.0,22051.0
975,2017-09-02,7.3,18.4,6.3,0.0,1675.0,2464.0
976,2017-09-03,13.4,17.2,6.3,0.0,956.0,1550.0
977,2017-09-04,8.8,13.7,13.4,0.4,5109.0,21686.0
978,2017-09-05,6.5,13.3,11.0,0.2,5194.0,21827.0
979,2017-09-06,6.7,15.1,11.0,4.8,5303.0,22543.0
980,2017-09-07,7.9,15.2,9.5,0.8,5290.0,22731.0
981,2017-09-08,8.0,13.5,13.1,3.2,5243.0,21997.0
982,2017-09-09,7.1,14.9,15.9,1.2,1425.0,2796.0
983,2017-09-10,5.3,16.1,12.3,0.2,1034.0,1852.0
984,2017-09-11,8.1,18.1,7.0,0.0,5544.0,22034.0
985,2017-09-12,12.2,19.9,3.5,0.2,5588.0,23195.0
986,2017-09-13,13.3,16.4,8.2,2.0,5508.0,22590.0
987,2017-09-14,5.8,15.3,10.8,1.4,6115.0,23060.0
988,2017-09-15,9.6,16.7,7.0,0.0,5643.0,21914.0
989,2017-09-16,7.4,13.3,16.7,21.4,1333.0,2436.0
990,2017-09-17,4.0,18.1,19.0,0.2,1091.0,1777.0
991,2017-09-18,10.5,22.0,15.7,0.0,5563.0,22080.0
992,2017-09-19,9.0,13.9,16.6,0.2,5722.0,23266.0
993,2017-09-20,6.0,19.2,17.3,0.0,5579.0,22769.0
994,2017-09-21,11.6,23.6,13.0,0.0,6064.0,23802.0
995,2017-09-22,12.8,25.6,15.6,0.0,5824.0,22201.0
996,2017-09-23,14.8,30.6,17.3,0.0,1540.0,2911.0
997,2017-09-24,12.9,19.9,12.0,0.4,1263.0,2132.0
998,2017-09-25,10.3,14.2,10.9,1.6,4926.0,21584.0
999,2017-09-26,5.0,15.1,20.4,0.4,5658.0,22571.0
1000,2017-09-27,9.6,24.6,11.7,0.0,5828.0,22603.0
1001,2017-09-28,10.4,18.5,12.8,0.0,5869.0,22326.0
1002,2017-09-29,10.6,18.4,14.5,0.0,1900.0,3522.0
1003,2017-09-30,11.0,15.4,16.1,1.0,1741.0,2617.0
1004,2017-10-01,9.7,17.2,9.2,0.0,1452.0,2001.0
1005,2017-10-02,9.5,16.4,16.4,0.0,4840.0,20002.0
1006,2017-10-03,6.8,22.3,21.8,0.0,5516.0,22646.0
1007,2017-10-04,8.5,20.8,21.6,0.0,5673.0,22417.0
1008,2017-10-05,11.7,19.4,10.4,0.0,5085.0,22990.0
1009,2017-10-06,10.1,15.0,16.8,2.4,5054.0,21799.0
1010,2017-10-07,7.2,23.7,17.3,0.2,1787.0,3093.0
1011,2017-10-08,11.1,25.3,19.5,0.0,958.0,1786.0
1012,2017-10-09,14.0,18.7,16.7,2.4,4883.0,22437.0
1013,2017-10-10,8.0,18.8,23.6,0.2,5510.0,23606.0
1014,2017-10-11,9.8,25.6,7.5,0.0,5795.0,22857.0
1015,2017-10-12,10.5,19.2,15.6,10.0,5754.0,23682.0
1016,2017-10-13,13.1,16.7,12.5,0.0,5136.0,22279.0
1017,2017-10-14,8.2,16.1,23.6,0.0,1919.0,3103.0
1018,2017-10-15,6.8,17.6,24.5,0.0,1234.0,2090.0
1019,2017-10-16,11.3,28.6,23.8,0.0,5436.0,22419.0
1020,2017-10-17,12.8,30.2,24.9,0.0,6117.0,24797.0
1021,2017-10-18,14.5,30.9,25.1,0.0,5961.0,23673.0
1022,2017-10-19,21.7,25.6,9.8,0.0,5501.0,23011.0
1023,2017-10-20,11.3,16.2,24.0,2.6,5150.0,21720.0
1024,2017-10-21,11.0,15.4,12.8,0.0,1370.0,2710.0
1025,2017-10-22,11.1,16.0,13.0,0.0,1028.0,2115.0
1026,2017-10-23,11.9,19.0,21.8,0.0,5412.0,23258.0
1027,2017-10-24,12.1,20.5,18.7,0.2,5229.0,23834.0
1028,2017-10-25,13.3,18.5,12.5,11.4,5709.0,24423.0
1029,2017-10-26,12.9,16.8,12.2,0.2,5608.0,24181.0
1030,2017-10-27,10.3,27.4,26.1,0.0,6196.0,23253.0
1031,2017-10-28,15.0,21.4,16.8,0.4,2116.0,2955.0
1032,2017-10-29,11.5,28.6,27.1,0.0,1197.0,2133.0
1033,2017-10-30,8.8,17.0,17.0,4.4,5162.0,22207.0
1034,2017-10-31,8.1,16.4,24.8,6.0,5574.0,23039.0
1035,2017-11-01,11.9,18.0,14.2,0.4,5411.0,23149.0
1036,2017-11-02,11.3,17.4,17.0,1.4,5349.0,24007.0
1037,2017-11-03,9.4,16.6,20.5,1.4,5175.0,22654.0
1038,2017-11-04,8.3,15.8,24.6,0.4,1512.0,2582.0
1039,2017-11-05,6.4,17.6,24.1,0.0,1118.0,1959.0
1040,2017-11-06,10.9,16.1,18.9,0.0,4071.0,15162.0
1041,2017-11-07,10.0,15.8,18.8,3.4,1430.0,3241.0
1042,2017-11-08,12.1,16.9,25.4,0.0,5447.0,22755.0
1043,2017-11-09,8.7,21.8,28.8,0.0,5416.0,23233.0
1044,2017-11-10,12.1,27.2,23.7,0.0,5191.0,23169.0
1045,2017-11-11,14.8,24.7,28.8,0.0,1708.0,3154.0
1046,2017-11-12,13.2,23.3,25.0,0.0,1163.0,2112.0
1047,2017-11-13,13.7,33.0,29.5,0.0,6056.0,23468.0
1048,2017-11-14,18.2,33.9,29.5,0.0,5887.0,24023.0
1049,2017-11-15,21.5,31.4,16.9,0.0,5350.0,21160.0
1050,2017-11-16,18.1,21.3,4.8,3.6,5701.0,24239.0
1051,2017-11-17,16.4,26.8,22.9,4.2,5149.0,22981.0
1052,2017-11-18,16.1,28.1,20.1,0.0,1736.0,2969.0
1053,2017-11-19,15.1,29.3,27.5,24.8,1234.0,2270.0
1054,2017-11-20,16.6,30.8,28.6,0.0,5749.0,22486.0
1055,2017-11-21,17.8,32.9,29.5,0.0,6029.0,22990.0
1056,2017-11-22,18.7,32.6,30.6,0.0,5841.0,22226.0
1057,2017-11-23,16.2,31.9,18.9,0.0,5167.0,23201.0
1058,2017-11-24,18.6,30.7,13.8,1.0,5369.0,23727.0
1059,2017-11-25,19.3,32.5,17.0,0.4,1725.0,2829.0
1060,2017-11-26,19.4,28.3,0.0,3.4,1254.0,2101.0
1061,2017-11-27,16.5,21.2,20.5,1.4,5341.0,24011.0
1062,2017-11-28,13.7,31.0,31.1,0.2,6163.0,24530.0
1063,2017-11-29,18.5,35.8,28.3,0.0,5719.0,23232.0
1064,2017-11-30,22.5,34.9,23.1,0.0,5575.0,21377.0
1065,2017-12-01,21.5,23.5,1.6,1.8,4539.0,17872.0
1066,2017-12-02,14.7,16.4,0.7,20.6,1346.0,1679.0
1067,2017-12-03,11.5,17.1,14.4,43.8,1023.0,1687.0
1068,2017-12-04,12.4,17.5,7.9,5.4,5108.0,21896.0
1069,2017-12-05,10.8,22.8,22.9,1.8,6268.0,23228.0
1070,2017-12-06,13.6,21.3,23.6,0.0,6354.0,24552.0
1071,2017-12-07,11.6,21.9,19.8,0.0,5816.0,23293.0
1072,2017-12-08,11.4,18.7,28.5,25.2,6285.0,22745.0
1073,2017-12-09,12.7,23.0,19.2,0.0,1808.0,3240.0
1074,2017-12-10,14.5,22.2,31.4,0.0,1361.0,2210.0
1075,2017-12-11,16.4,20.7,26.3,0.0,5690.0,23682.0
1076,2017-12-12,15.8,26.4,31.3,0.0,5941.0,24230.0
1077,2017-12-13,15.8,37.6,32.0,0.0,6932.0,23694.0
1078,2017-12-14,20.5,23.1,21.7,0.0,5577.0,21481.0
1079,2017-12-15,14.1,26.4,32.1,0.0,6048.0,22738.0
1080,2017-12-16,13.8,24.6,31.0,0.0,1700.0,2962.0
1081,2017-12-17,15.7,24.5,30.5,0.0,995.0,1971.0
1082,2017-12-18,17.1,33.0,22.1,0.0,5206.0,23209.0
1083,2017-12-19,19.7,37.4,12.1,0.0,5150.0,22411.0
1084,2017-12-20,15.8,24.5,19.0,20.6,5175.0,21614.0
1085,2017-12-21,12.3,23.7,31.9,0.0,5876.0,22495.0
1086,2017-12-22,13.6,27.7,26.6,0.0,4925.0,17737.0
1087,2017-12-23,14.7,30.2,21.2,0.0,1329.0,2390.0
1088,2017-12-24,15.8,19.4,25.7,0.4,868.0,1811.0
1089,2017-12-25,15.1,21.4,29.0,0.0,884.0,1605.0
1090,2017-12-26,12.5,30.5,31.9,0.0,1031.0,2334.0
1091,2017-12-27,17.3,34.5,30.6,0.0,2797.0,6591.0
1092,2017-12-28,24.0,32.8,13.5,0.0,2730.0,5956.0
1093,2017-12-29,18.6,24.4,9.3,0.2,2940.0,6104.0
1094,2017-12-30,15.6,21.3,13.6,8.4,1271.0,2031.0
1095,2017-12-31,12.0,25.7,31.7,0.2,2554.0,4469.0
1096,2018-01-01,16.6,25.3,31.4,0.0,3064.0,4064.0
1097,2018-01-02,16.4,21.8,29.7,0.0,3564.0,12295.0
1098,2018-01-03,14.6,21.0,27.2,0.0,3348.0,13643.0
1099,2018-01-04,14.1,23.6,31.8,0.2,3502.0,13506.0
1100,2018-01-05,14.7,30.7,31.7,0.0,3324.0,12862.0
1101,2018-01-06,18.8,41.7,31.5,0.0,962.0,1603.0
1102,2018-01-07,18.7,21.8,11.0,0.0,766.0,1590.0
1103,2018-01-08,17.3,21.9,17.5,0.0,4333.0,18588.0
1104,2018-01-09,15.7,22.5,30.0,0.0,4686.0,18157.0
1105,2018-01-10,13.6,25.6,23.5,0.0,4690.0,19267.0
1106,2018-01-11,15.5,34.5,28.6,0.0,4975.0,20218.0
1107,2018-01-12,20.4,30.0,1.7,1.0,5043.0,21259.0
1108,2018-01-13,16.0,20.9,10.7,7.0,1410.0,1333.0
1109,2018-01-14,12.7,19.5,27.5,15.0,1076.0,1455.0
1110,2018-01-15,14.6,20.9,21.1,0.0,5150.0,22296.0
1111,2018-01-16,12.9,26.9,31.1,0.0,5576.0,22947.0
1112,2018-01-17,12.4,30.3,30.9,0.0,5507.0,21908.0
1113,2018-01-18,16.6,40.0,30.8,0.0,5383.0,22199.0
1114,2018-01-19,22.5,40.3,30.6,0.0,5062.0,19155.0
1115,2018-01-20,20.3,24.6,20.2,0.0,1267.0,1912.0
1116,2018-01-21,21.0,28.2,14.9,0.0,1133.0,1922.0
1117,2018-01-22,20.5,23.9,27.3,0.0,5494.0,23138.0
1118,2018-01-23,18.0,23.6,28.3,0.0,5530.0,23237.0
1119,2018-01-24,14.8,23.3,27.5,0.0,5425.0,23603.0
1120,2018-01-25,17.1,26.6,28.1,0.0,5490.0,23183.0
1121,2018-01-26,19.4,28.4,19.9,0.0,2027.0,3692.0
1122,2018-01-27,21.2,33.2,27.5,3.4,1446.0,2184.0
1123,2018-01-28,22.7,38.1,28.5,0.0,890.0,1700.0
1124,2018-01-29,27.8,33.5,7.3,0.0,4015.0,18139.0
1125,2018-01-30,15.6,21.0,14.1,38.8,6477.0,22980.0
1126,2018-01-31,14.6,19.1,19.6,0.0,5332.0,21999.0
1127,2018-02-01,12.1,22.5,28.9,0.2,5692.0,22893.0
1128,2018-02-02,13.4,22.1,28.4,0.0,5510.0,23357.0
1129,2018-02-03,15.8,28.1,26.7,0.0,1441.0,3115.0
1130,2018-02-04,14.7,25.7,28.5,0.0,1069.0,2324.0
1131,2018-02-05,17.0,25.7,24.0,0.0,5548.0,24420.0
1132,2018-02-06,17.7,29.9,27.6,0.0,6014.0,25129.0
1133,2018-02-07,18.7,37.4,27.1,0.0,5949.0,24096.0
1134,2018-02-08,20.6,27.5,15.8,0.0,5281.0,23718.0
1135,2018-02-09,20.4,24.9,17.2,0.0,5324.0,24083.0
1136,2018-02-10,18.7,30.3,6.6,0.0,1268.0,2982.0
1137,2018-02-11,15.5,21.2,18.5,0.0,1013.0,2094.0
1138,2018-02-12,16.3,23.6,22.2,0.0,5426.0,23601.0
1139,2018-02-13,13.6,29.0,26.0,0.0,5935.0,25278.0
1140,2018-02-14,17.5,23.3,22.8,0.0,5355.0,24815.0
1141,2018-02-15,13.5,24.2,18.4,0.0,5103.0,25496.0
1142,2018-02-16,15.7,22.2,24.8,0.0,5930.0,22943.0
1143,2018-02-17,12.4,25.3,24.1,0.0,1633.0,3752.0
1144,2018-02-18,13.6,24.0,20.5,0.0,1106.0,2629.0
1145,2018-02-19,17.6,25.4,20.9,0.8,5640.0,25925.0
1146,2018-02-20,14.1,29.5,25.5,0.0,5040.0,26367.0
1147,2018-02-21,16.0,29.3,16.0,0.0,4946.0,25910.0
1148,2018-02-22,20.3,31.0,16.8,0.0,5677.0,26366.0
1149,2018-02-23,21.2,33.5,13.4,0.2,5898.0,25302.0
1150,2018-02-24,22.7,31.6,4.8,0.4,1264.0,2630.0
1151,2018-02-25,16.2,19.8,10.0,0.0,917.0,2018.0
1152,2018-02-26,14.3,26.5,24.3,0.0,5658.0,24450.0
1153,2018-02-27,14.9,31.3,24.0,0.0,6068.0,27007.0
1154,2018-02-28,20.0,30.9,19.6,0.0,6055.0,24963.0
1155,2018-03-01,16.2,20.5,17.7,0.8,5953.0,25939.0
1156,2018-03-02,14.5,22.8,19.6,0.4,5577.0,25193.0
1157,2018-03-03,13.9,32.7,21.8,0.0,1675.0,2153.0
1158,2018-03-04,15.8,21.0,22.2,0.0,1101.0,2126.0
1159,2018-03-05,14.9,21.1,16.6,0.0,5285.0,24314.0
1160,2018-03-06,12.5,27.6,22.6,0.0,5969.0,25873.0
1161,2018-03-07,14.4,28.5,22.4,0.0,6010.0,27064.0
1162,2018-03-08,14.9,30.5,22.1,0.0,6249.0,27812.0
1163,2018-03-09,14.6,28.8,21.9,0.0,7840.0,26934.0
1164,2018-03-10,14.3,35.1,21.6,0.0,3771.0,5447.0
1165,2018-03-11,17.0,22.8,14.3,0.0,2594.0,4153.0
1166,2018-03-12,16.7,20.9,10.2,0.0,3049.0,5198.0
1167,2018-03-13,14.6,20.5,18.8,2.2,5669.0,24709.0
1168,2018-03-14,12.8,21.3,17.7,0.0,5613.0,25744.0
1169,2018-03-15,15.3,20.8,13.9,0.0,5770.0,26074.0
1170,2018-03-16,12.5,24.4,15.0,0.0,6152.0,24706.0
1171,2018-03-17,15.4,32.0,15.1,0.0,1682.0,3336.0
1172,2018-03-18,22.6,23.1,13.4,0.0,1336.0,4397.0
1173,2018-03-19,13.2,28.0,17.8,0.0,5616.0,23796.0
1174,2018-03-20,15.4,19.2,9.5,0.2,4834.0,24561.0
1175,2018-03-21,11.2,25.1,18.3,0.0,5437.0,25528.0
1176,2018-03-22,12.3,28.1,19.0,0.0,6042.0,26699.0
1177,2018-03-23,15.2,29.4,18.8,0.0,6811.0,25474.0
1178,2018-03-24,20.2,24.2,5.4,0.0,1982.0,3286.0
1179,2018-03-25,17.8,25.4,11.6,13.0,1134.0,2323.0
1180,2018-03-26,10.7,18.5,11.9,5.2,5846.0,25132.0
1181,2018-03-27,9.6,22.6,14.0,1.2,5924.0,25964.0
1182,2018-03-28,11.3,30.3,17.8,0.0,5705.0,25047.0
1183,2018-03-29,16.5,21.8,14.2,0.0,5229.0,23551.0
