Sighting Date,Common Name,Scientific Name,Sighting Count,Victorian Biodiversity Atlas Code,lat,lon,loc1_desc,lat2,lon2,loc2_desc,site_name,Location 2,Location 1
2018-03-06,Common Starling,Sturnus vulgaris,0,10999,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,Common Starling,Sturnus vulgaris,1,10999,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-06,Dusky Moorhen,Gallinula tenebrosa,0,10056,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,House Sparrow,Passer domesticus,8,10995,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,House Sparrow,Passer domesticus,14,10995,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-15,Little Pied Cormorant,Microcarbo melanoleucos,0,10100,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-06,Little Raven,Corvus mellori,0,10954,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,Little Raven,Corvus mellori,0,10954,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-28,Little Wattlebird,Anthochaera chrysoptera,11,10637,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-28,Magpie-lark,Grallina cyanoleuca,2,10415,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,Musk Lorikeet,Glossopsitta concinna,6,10258,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-28,Noisy Miner,Manorina melanocephala,0,10634,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,Noisy Miner,Manorina melanocephala,0,10634,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,Rainbow Lorikeet,Trichoglossus haematodus,0,10254,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,Rainbow Lorikeet,Trichoglossus haematodus,2,10254,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-15,Rock Dove,Columba livia,0,10957,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-06,Rock Dove,Columba livia,2,10957,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,Spotted Turtle-Dove,Streptopelia chinensis,10,10989,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-15,White-faced Heron,Egretta novaehollandiae,1,10188,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,White-faced Heron,Egretta novaehollandiae,0,10188,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-06,White-plumed Honeyeater,Lichenostomus penicillatus,13,10625,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,White-plumed Honeyeater,Lichenostomus penicillatus,4,10625,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-19,White-plumed Honeyeater,Lichenostomus penicillatus,13,10625,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-02-15,Willie Wagtail,Rhipidura leucophrys,3,10364,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-12,Willie Wagtail,Rhipidura leucophrys,3,10364,-37.8028,144.9249,Dynon Road Tidal Canal Upstream Limit,,,,Dynon Road Tidal Drain,,"-37.8028, 144.9249"
2018-03-06,Australian Magpie,Gymnorhina tibicen,0,10705,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Black Swan,Cygnus atratus,2,10203,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Black Swan,Cygnus atratus,0,10203,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Black Swan,Cygnus atratus,2,10203,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Brown Thornbill,Acanthiza pusilla,0,10475,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Brown Thornbill,Acanthiza pusilla,0,10475,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Brown Thornbill,Acanthiza pusilla,2,10475,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Clamorous Reed Warbler,Acrocephalus stentoreus,0,10524,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Common Myna,Acridotheres tristis,32,10998,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Common Myna,Acridotheres tristis,40,10998,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Common Starling,Sturnus vulgaris,28,10999,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Darter,Anhinga novaehollandiae,0,10101,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Darter,Anhinga novaehollandiae,0,10101,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Dusky Moorhen,Gallinula tenebrosa,3,10056,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Eurasian Coot,Fulica atra,1,10059,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Grey Teal,Anas gracilis,1,10211,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Grey Teal,Anas gracilis,10,10211,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,House Sparrow,Passer domesticus,62,10995,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,House Sparrow,Passer domesticus,31,10995,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Little Black Cormorant,Phalacrocorax sulcirostris,5,10097,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Little Black Cormorant,Phalacrocorax sulcirostris,2,10097,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Little Black Cormorant,Phalacrocorax sulcirostris,3,10097,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Little Pied Cormorant,Microcarbo melanoleucos,17,10100,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Little Raven,Corvus mellori,7,10954,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Little Raven,Corvus mellori,2,10954,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Little Raven,Corvus mellori,6,10954,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Magpie-lark,Grallina cyanoleuca,8,10415,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Pacific Black Duck,Anas superciliosa,5,10208,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Pacific Black Duck,Anas superciliosa,7,10208,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Pacific Black Duck,Anas superciliosa,8,10208,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Phylidonyris novaehollandiae,New Holland Honeyeater,0,10631,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Phylidonyris novaehollandiae,New Holland Honeyeater,2,10631,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Rainbow Lorikeet,Trichoglossus haematodus,3,10254,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Rainbow Lorikeet,Trichoglossus haematodus,0,10254,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Rainbow Lorikeet,Trichoglossus haematodus,7,10254,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Red Wattlebird,Anthochaera carunculata,1,10638,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Red Wattlebird,Anthochaera carunculata,0,10638,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Rock Dove,Columba livia,226,10957,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,Rock Dove,Columba livia,213,10957,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Silver Gull,Chroicocephalus novaehollandiae,9,10125,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Spotted Turtle-Dove,Streptopelia chinensis,20,10989,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,Spotted Turtle-Dove,Streptopelia chinensis,12,10989,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Spotted Turtle-Dove,Streptopelia chinensis,15,10989,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Spotted Turtle-Dove,Streptopelia chinensis,23,10989,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,White-browed Scrubwren,Sericornis frontalis,1,10488,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,White-faced Heron,Egretta novaehollandiae,0,10188,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-28,White-faced Heron,Egretta novaehollandiae,2,10188,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,White-faced Heron,Egretta novaehollandiae,1,10188,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,White-faced Heron,Egretta novaehollandiae,1,10188,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-12,White-plumed Honeyeater,Lichenostomus penicillatus,33,10625,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-06,Willie Wagtail,Rhipidura leucophrys,0,10364,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-03-19,Willie Wagtail,Rhipidura leucophrys,2,10364,-37.8054,144.9364,Moonee Ponds Creek Downstream Limit at Dynon Road,-37.7891,144.9372,Moonee Ponds Creek Upstream Limit at Racecourse Road,Moonee Ponds Creek,POINT (144.9372 -37.7891),"-37.8054, 144.9364"
2018-02-15,Australasian Grebe,Tachybaptus novaehollandiae,6,10061,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Darter,Anhinga novaehollandiae,1,10101,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Great Cormorant,Phalacrocorax carbo,22,10096,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,House Sparrow,Passer domesticus,61,10995,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Little Pied Cormorant,Microcarbo melanoleucos,5,10100,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Musk Lorikeet,Glossopsitta concinna,3,10258,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Pacific Black Duck,Anas superciliosa,2,10208,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Red Wattlebird,Anthochaera carunculata,7,10638,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Rock Dove,Columba livia,28,10957,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Silver Gull,Chroicocephalus novaehollandiae,174,10125,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Spotted Turtle-Dove,Streptopelia chinensis,15,10989,-37.8008,144.9099,Maribyrnong River Downstream Limit at Dynon Road,-37.796,144.9136,Maribyrnong River Upstream Limit at upstream end of Newells Paddock,Marybyrnong River,POINT (144.9136 -37.796),"-37.8008, 144.9099"
2018-02-15,Chestnut Teal,Anas castanea,45,10210,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Common Blackbird,Turdus merula,4,10991,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Hardhead,Aythya australis,2,10215,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Musk Lorikeet,Glossopsitta concinna,7,10258,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Spotted Pardalote,Pardalotus punctatus,13,10565,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Spotted Turtle-Dove,Streptopelia chinensis,8,10989,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-15,Welcome Swallow,Petrochelidon neoxena,14,10357,-37.7792,144.9482,Royal Park un-named drain at Upstream Limit at Redwood Road,-37.782,144.9403,Royal Park un-named drain at Downstream Limit at west side of Wetland to west of Oak Street,Royal Park,POINT (144.9403 -37.782),"-37.7792, 144.9482"
2018-02-20,Crested Pigeon,Ocyphaps lophotes,58,10043,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,Silver Gull,Chroicocephalus novaehollandiae,2,10125,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,Pacific Black Duck,Anas superciliosa,4,10208,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,Magpie-lark,Grallina cyanoleuca,13,10415,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,Red Wattlebird,Anthochaera carunculata,10,10638,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,Australian Magpie,Gymnorhina tibicen,4,10705,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-20,House Sparrow,Passer domesticus,2,10995,-37.8138,144.8727,Stony Creek at Upstream limit near Julian Street footbridge,-37.8265,144.8944,Stony Creek at Downstream limit near Stony Creek Backwash,Stony Creek Backwash,POINT (144.8944 -37.8265),"-37.8138, 144.8727"
2018-02-28,Australian Magpie,Gymnorhina tibicen,3,10705,-37.8038,144.9118,Dynon Road Tidal Canal Wildlife Sanctuary Downstream Limit,,,,Dynon Road Tidal Canal Wildlife Sanctuary,,"-37.8038, 144.9118"
2018-03-19,Australian Magpie,Gymnorhina tibicen,0,10705,-37.8038,144.9118,Dynon Road Tidal Canal Wildlife Sanctuary Downstream Limit,,,,Dynon Road Tidal Canal Wildlife Sanctuary,,"-37.8038, 144.9118"
