,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1171233,963376,10/14/2014 04:00:00 AM,2014,October,14,Tuesday,4,17,Collins Place (South),2
1150774,942917,09/18/2014 02:00:00 AM,2014,September,18,Thursday,2,17,Collins Place (South),2
1093180,1118563,04/21/2015 03:00:00 AM,2015,April,21,Tuesday,3,17,Collins Place (South),1
1026251,1051634,02/04/2015 04:00:00 AM,2015,February,4,Wednesday,4,17,Collins Place (South),3
1005038,1030421,01/09/2015 03:00:00 AM,2015,January,9,Friday,3,17,Collins Place (South),2
1212804,1185867,07/01/2015 03:00:00 AM,2015,July,1,Wednesday,3,17,Collins Place (South),6
1198044,1171107,06/16/2015 03:00:00 AM,2015,June,16,Tuesday,3,17,Collins Place (South),0
1055080,1080463,03/09/2015 04:00:00 AM,2015,March,9,Monday,4,17,Collins Place (South),0
1112278,1137661,05/12/2015 03:00:00 AM,2015,May,12,Tuesday,3,17,Collins Place (South),1
1502317,1463983,04/13/2016 03:00:00 AM,2016,April,13,Wednesday,3,17,Collins Place (South),2
1636734,1598400,08/25/2016 03:00:00 AM,2016,August,25,Thursday,3,17,Collins Place (South),0
1845772,1692416,12/01/2016 03:00:00 AM,2016,December,1,Thursday,3,17,Collins Place (South),3
1437116,1398828,02/08/2016 03:00:00 AM,2016,February,8,Monday,3,17,Collins Place (South),2
1399623,1372686,01/13/2016 04:00:00 AM,2016,January,13,Wednesday,4,17,Collins Place (South),2
1606571,1568237,07/25/2016 04:00:00 AM,2016,July,25,Monday,4,17,Collins Place (South),1
1565297,1526963,06/14/2016 03:00:00 AM,2016,June,14,Tuesday,3,17,Collins Place (South),2
1474358,1436070,03/16/2016 03:00:00 AM,2016,March,16,Wednesday,3,17,Collins Place (South),2
1528383,1490049,05/09/2016 04:00:00 AM,2016,May,9,Monday,4,17,Collins Place (South),2
1829986,1676630,11/14/2016 02:00:00 AM,2016,November,14,Monday,2,17,Collins Place (South),0
1805557,1652201,10/19/2016 02:00:00 AM,2016,October,19,Wednesday,2,17,Collins Place (South),0
1776397,1623041,09/19/2016 02:00:00 AM,2016,September,19,Monday,2,17,Collins Place (South),0
1732818,1812530,04/10/2017 03:00:00 AM,2017,April,10,Monday,3,17,Collins Place (South),2
1963457,1923283,08/08/2017 02:00:00 AM,2017,August,8,Tuesday,2,17,Collins Place (South),1
2090387,2050213,12/06/2017 03:00:00 AM,2017,December,6,Wednesday,3,17,Collins Place (South),1
1670165,1749928,02/01/2017 02:00:00 AM,2017,February,1,Wednesday,2,17,Collins Place (South),1
1877113,1723757,01/03/2017 03:00:00 AM,2017,January,3,Tuesday,3,17,Collins Place (South),2
1929758,1889584,07/04/2017 02:00:00 AM,2017,July,4,Tuesday,2,17,Collins Place (South),2
1905551,1865377,06/07/2017 01:00:00 AM,2017,June,7,Wednesday,1,17,Collins Place (South),2
1714191,1793954,03/21/2017 01:00:00 AM,2017,March,21,Tuesday,1,17,Collins Place (South),3
1765724,1845436,05/16/2017 03:00:00 AM,2017,May,16,Tuesday,3,17,Collins Place (South),1
2059448,2019274,11/08/2017 03:00:00 AM,2017,November,8,Wednesday,3,17,Collins Place (South),1
2019105,1978931,10/02/2017 01:00:00 AM,2017,October,2,Monday,1,17,Collins Place (South),0
1997108,1956934,09/11/2017 02:00:00 AM,2017,September,11,Monday,2,17,Collins Place (South),0
2322227,2183179,04/02/2018 03:00:00 AM,2018,April,2,Monday,3,17,Collins Place (South),3
2383935,2348105,08/21/2018 01:00:00 AM,2018,August,21,Tuesday,1,17,Collins Place (South),2
2527940,2492110,12/17/2018 03:00:00 AM,2018,December,17,Monday,3,17,Collins Place (South),0
2274200,2135152,02/19/2018 03:00:00 AM,2018,February,19,Monday,3,17,Collins Place (South),1
2357035,2321205,07/30/2018 03:00:00 AM,2018,July,30,Monday,3,17,Collins Place (South),1
2178251,2272623,06/19/2018 02:00:00 AM,2018,June,19,Tuesday,2,17,Collins Place (South),2
2306190,2167142,03/19/2018 02:00:00 AM,2018,March,19,Monday,2,17,Collins Place (South),2
2133641,2228028,05/11/2018 03:00:00 AM,2018,May,11,Friday,3,17,Collins Place (South),2
2485650,2449820,11/12/2018 03:00:00 AM,2018,November,12,Monday,3,17,Collins Place (South),0
2468728,2432898,10/29/2018 03:00:00 AM,2018,October,29,Monday,3,17,Collins Place (South),0
2401125,2365295,09/04/2018 03:00:00 AM,2018,September,4,Tuesday,3,17,Collins Place (South),1
2674056,2633881,04/15/2019 03:00:00 AM,2019,April,15,Monday,3,17,Collins Place (South),2
2859189,2778653,08/08/2019 02:00:00 AM,2019,August,8,Thursday,2,17,Collins Place (South),1
2839881,2965608,12/31/2019 02:00:00 AM,2019,December,31,Tuesday,2,17,Collins Place (South),2
2592723,2552548,02/06/2019 04:00:00 AM,2019,February,6,Wednesday,4,17,Collins Place (South),3
2554178,2518348,01/08/2019 02:00:00 AM,2019,January,8,Tuesday,2,17,Collins Place (South),2
2781355,2741180,07/10/2019 03:00:00 AM,2019,July,10,Wednesday,3,17,Collins Place (South),0
2756200,2716025,06/20/2019 03:00:00 AM,2019,June,20,Thursday,3,17,Collins Place (South),0
2633379,2593204,03/12/2019 04:00:00 AM,2019,March,12,Tuesday,4,17,Collins Place (South),3
2703782,2663607,05/09/2019 02:00:00 AM,2019,May,9,Thursday,2,17,Collins Place (South),2
5742,2893361,11/06/2019 04:00:00 AM,2019,November,6,Wednesday,4,17,Collins Place (South),1
2955440,2875217,10/23/2019 04:00:00 AM,2019,October,23,Wednesday,4,17,Collins Place (South),1
2901429,2820968,09/10/2019 03:00:00 AM,2019,September,10,Tuesday,3,17,Collins Place (South),0
3109135,3109136,04/14/2020 04:00:00 AM,2020,April,14,Tuesday,4,17,Collins Place (South),0
3043352,3043353,02/26/2020 08:00:00 AM,2020,February,26,Wednesday,8,17,Collins Place (South),0
2976475,2976476,01/08/2020 04:00:00 AM,2020,January,8,Wednesday,4,17,Collins Place (South),1
3220025,3220026,07/02/2020 03:00:00 AM,2020,July,2,Thursday,3,17,Collins Place (South),0
3176503,3176504,06/01/2020 02:00:00 AM,2020,June,1,Monday,2,17,Collins Place (South),0
3073378,3073373,03/19/2020 02:00:00 AM,2020,March,19,Thursday,2,17,Collins Place (South),2
3160667,3160668,05/21/2020 12:00:00 AM,2020,May,21,Thursday,0,17,Collins Place (South),0
76517,37882,08/04/2009 01:00:00 AM,2009,August,4,Tuesday,1,18,Collins Place (North),0
128066,89394,12/04/2009 04:00:00 AM,2009,December,4,Friday,4,18,Collins Place (North),0
65547,26917,07/08/2009 04:00:00 AM,2009,July,8,Wednesday,4,18,Collins Place (North),0
50444,11821,06/01/2009 04:00:00 AM,2009,June,1,Monday,4,18,Collins Place (North),0
42296,3675,05/11/2009 04:00:00 AM,2009,May,11,Monday,4,18,Collins Place (North),0
118536,79872,11/12/2009 03:00:00 AM,2009,November,12,Thursday,3,18,Collins Place (North),0
102085,63438,10/05/2009 02:00:00 AM,2009,October,5,Monday,2,18,Collins Place (North),0
88811,50173,09/03/2009 04:00:00 AM,2009,September,3,Thursday,4,18,Collins Place (North),0
181633,142926,04/07/2010 02:00:00 AM,2010,April,7,Wednesday,2,18,Collins Place (North),0
232213,193482,08/02/2010 04:00:00 AM,2010,August,2,Monday,4,18,Collins Place (North),0
277227,242432,12/01/2010 04:00:00 AM,2010,December,1,Wednesday,4,18,Collins Place (North),0
153970,115278,02/02/2010 02:00:00 AM,2010,February,2,Tuesday,2,18,Collins Place (North),0
141417,102732,01/04/2010 01:00:00 AM,2010,January,4,Monday,1,18,Collins Place (North),0
220507,181782,07/06/2010 02:00:00 AM,2010,July,6,Tuesday,2,18,Collins Place (North),0
205380,166662,06/01/2010 02:00:00 AM,2010,June,1,Tuesday,2,18,Collins Place (North),0
165643,126942,03/01/2010 02:00:00 AM,2010,March,1,Monday,2,18,Collins Place (North),1
193342,154626,05/04/2010 04:00:00 AM,2010,May,4,Tuesday,4,18,Collins Place (North),0
266673,231891,11/04/2010 02:00:00 AM,2010,November,4,Thursday,2,18,Collins Place (North),0
255236,220467,10/07/2010 02:00:00 AM,2010,October,7,Thursday,2,18,Collins Place (North),0
242613,207853,09/06/2010 12:00:00 AM,2010,September,6,Monday,0,18,Collins Place (North),0
327122,292268,04/04/2011 03:00:00 AM,2011,April,4,Monday,3,18,Collins Place (North),0
375725,340837,08/01/2011 04:00:00 AM,2011,August,1,Monday,4,18,Collins Place (North),0
430793,395859,12/14/2011 02:00:00 AM,2011,December,14,Wednesday,2,18,Collins Place (North),0
302250,267421,02/01/2011 04:00:00 AM,2011,February,1,Tuesday,4,18,Collins Place (North),0
291225,256405,01/05/2011 04:00:00 AM,2011,January,5,Wednesday,4,18,Collins Place (North),0
363071,328189,07/01/2011 04:00:00 AM,2011,July,1,Friday,4,18,Collins Place (North),0
350823,315949,06/01/2011 04:00:00 AM,2011,June,1,Wednesday,4,18,Collins Place (North),0
313308,278464,03/01/2011 03:00:00 AM,2011,March,1,Tuesday,3,18,Collins Place (North),0
338573,303709,05/02/2011 04:00:00 AM,2011,May,2,Monday,4,18,Collins Place (North),0
415718,380797,11/07/2011 04:00:00 AM,2011,November,7,Monday,4,18,Collins Place (North),0
401434,366524,10/03/2011 03:00:00 AM,2011,October,3,Monday,3,18,Collins Place (North),0
388382,353485,09/01/2011 04:00:00 AM,2011,September,1,Thursday,4,18,Collins Place (North),0
479151,449304,04/16/2012 03:00:00 AM,2012,April,16,Monday,3,18,Collins Place (North),0
527535,497688,08/06/2012 03:00:00 AM,2012,August,6,Monday,3,18,Collins Place (North),0
582898,553051,12/13/2012 04:00:00 AM,2012,December,13,Thursday,4,18,Collins Place (North),0
452277,417336,02/02/2012 03:00:00 AM,2012,February,2,Thursday,3,18,Collins Place (North),0
439281,404340,01/03/2012 01:00:00 AM,2012,January,3,Tuesday,1,18,Collins Place (North),0
512847,483000,07/03/2012 03:00:00 AM,2012,July,3,Tuesday,3,18,Collins Place (North),0
500769,470922,06/05/2012 04:00:00 AM,2012,June,5,Tuesday,4,18,Collins Place (North),0
466551,431610,03/06/2012 04:00:00 AM,2012,March,6,Tuesday,4,18,Collins Place (North),0
485631,455784,05/01/2012 03:00:00 AM,2012,May,1,Tuesday,3,18,Collins Place (North),0
564754,534907,11/01/2012 04:00:00 AM,2012,November,1,Thursday,4,18,Collins Place (North),0
552208,522361,10/03/2012 03:00:00 AM,2012,October,3,Wednesday,3,18,Collins Place (North),0
539613,509766,09/03/2012 02:00:00 AM,2012,September,3,Monday,2,18,Collins Place (North),0
629794,599947,04/02/2013 04:00:00 AM,2013,April,2,Tuesday,4,18,Collins Place (North),0
682139,652265,08/05/2013 03:00:00 AM,2013,August,5,Monday,3,18,Collins Place (North),0
718639,744976,12/31/2013 03:00:00 AM,2013,December,31,Tuesday,3,18,Collins Place (North),0
605602,575755,02/05/2013 04:00:00 AM,2013,February,5,Tuesday,4,18,Collins Place (North),0
591194,561347,01/02/2013 01:00:00 AM,2013,January,2,Wednesday,1,18,Collins Place (North),0
671608,641740,07/10/2013 02:00:00 AM,2013,July,10,Wednesday,2,18,Collins Place (North),0
662212,632356,06/17/2013 02:00:00 AM,2013,June,17,Monday,2,18,Collins Place (North),0
618130,588283,03/06/2013 04:00:00 AM,2013,March,6,Wednesday,4,18,Collins Place (North),0
642322,612475,05/01/2013 04:00:00 AM,2013,May,1,Wednesday,4,18,Collins Place (North),0
914737,706713,11/07/2013 03:00:00 AM,2013,November,7,Thursday,3,18,Collins Place (North),0
890161,682152,10/03/2013 02:00:00 AM,2013,October,3,Thursday,2,18,Collins Place (North),0
693697,663810,09/03/2013 03:00:00 AM,2013,September,3,Tuesday,3,18,Collins Place (North),0
787187,813445,04/01/2014 03:00:00 AM,2014,April,1,Tuesday,3,18,Collins Place (North),0
1122006,914150,08/12/2014 03:00:00 AM,2014,August,12,Tuesday,3,18,Collins Place (North),0
976796,1002179,12/03/2014 04:00:00 AM,2014,December,3,Wednesday,4,18,Collins Place (North),0
744705,771016,02/03/2014 03:00:00 AM,2014,February,3,Monday,3,18,Collins Place (North),0
720112,746448,01/02/2014 01:00:00 AM,2014,January,2,Thursday,1,18,Collins Place (North),0
862721,888926,07/09/2014 03:00:00 AM,2014,July,9,Wednesday,3,18,Collins Place (North),0
834458,860683,06/03/2014 03:00:00 AM,2014,June,3,Tuesday,3,18,Collins Place (North),0
767336,793620,03/05/2014 03:00:00 AM,2014,March,5,Wednesday,3,18,Collins Place (North),0
810475,836719,05/02/2014 03:00:00 AM,2014,May,2,Friday,3,18,Collins Place (North),0
971516,996899,11/26/2014 04:00:00 AM,2014,November,26,Wednesday,4,18,Collins Place (North),0
1160938,953081,10/01/2014 03:00:00 AM,2014,October,1,Wednesday,3,18,Collins Place (North),0
1139137,931280,09/03/2014 02:00:00 AM,2014,September,3,Wednesday,2,18,Collins Place (North),0
1080577,1105960,04/07/2015 01:00:00 AM,2015,April,7,Tuesday,1,18,Collins Place (North),0
1247601,1220664,08/07/2015 03:00:00 AM,2015,August,7,Friday,3,18,Collins Place (North),0
1358678,1331741,12/02/2015 03:00:00 AM,2015,December,2,Wednesday,3,18,Collins Place (North),0
1025280,1050663,02/03/2015 01:00:00 AM,2015,February,3,Tuesday,1,18,Collins Place (North),0
1007415,1032798,01/12/2015 03:00:00 AM,2015,January,12,Monday,3,18,Collins Place (North),0
1219470,1192533,07/08/2015 03:00:00 AM,2015,July,8,Wednesday,3,18,Collins Place (North),0
1186155,1159218,06/04/2015 01:00:00 AM,2015,June,4,Thursday,1,18,Collins Place (North),0
1051492,1076875,03/05/2015 03:00:00 AM,2015,March,5,Thursday,3,18,Collins Place (North),0
1105909,1131292,05/05/2015 02:00:00 AM,2015,May,5,Tuesday,2,18,Collins Place (North),0
1336404,1309467,11/09/2015 03:00:00 AM,2015,November,9,Monday,3,18,Collins Place (North),0
1311221,1284284,10/13/2015 01:00:00 AM,2015,October,13,Tuesday,1,18,Collins Place (North),0
1271071,1244134,09/01/2015 03:00:00 AM,2015,September,1,Tuesday,3,18,Collins Place (North),0
1493422,1455088,04/04/2016 02:00:00 AM,2016,April,4,Monday,2,18,Collins Place (North),0
1613502,1575168,08/01/2016 01:00:00 AM,2016,August,1,Monday,1,18,Collins Place (North),0
1845773,1692417,12/01/2016 03:00:00 AM,2016,December,1,Thursday,3,18,Collins Place (North),0
1431069,1392781,02/02/2016 03:00:00 AM,2016,February,2,Tuesday,3,18,Collins Place (North),0
1390669,1363732,01/04/2016 03:00:00 AM,2016,January,4,Monday,3,18,Collins Place (North),0
1582410,1544076,07/01/2016 03:00:00 AM,2016,July,1,Friday,3,18,Collins Place (North),0
1552005,1513671,06/01/2016 03:00:00 AM,2016,June,1,Wednesday,3,18,Collins Place (North),0
1460298,1422010,03/02/2016 03:00:00 AM,2016,March,2,Wednesday,3,18,Collins Place (North),1
1521077,1482743,05/02/2016 01:00:00 AM,2016,May,2,Monday,1,18,Collins Place (North),0
1836481,1683125,11/21/2016 03:00:00 AM,2016,November,21,Monday,3,18,Collins Place (North),0
1790432,1637076,10/03/2016 03:00:00 AM,2016,October,3,Monday,3,18,Collins Place (North),0
1644322,1605988,09/02/2016 03:00:00 AM,2016,September,2,Friday,3,18,Collins Place (North),0
1726130,1805842,04/03/2017 03:00:00 AM,2017,April,3,Monday,3,18,Collins Place (North),0
1958737,1918563,08/03/2017 01:00:00 AM,2017,August,3,Thursday,1,18,Collins Place (North),0
2088132,2047958,12/04/2017 03:00:00 AM,2017,December,4,Monday,3,18,Collins Place (North),0
1670204,1749967,02/01/2017 03:00:00 AM,2017,February,1,Wednesday,3,18,Collins Place (North),0
1656546,1736309,01/17/2017 03:00:00 AM,2017,January,17,Tuesday,3,18,Collins Place (North),0
1929759,1889585,07/04/2017 02:00:00 AM,2017,July,4,Tuesday,2,18,Collins Place (North),0
1905628,1865454,06/07/2017 03:00:00 AM,2017,June,7,Wednesday,3,18,Collins Place (North),0
1701311,1781074,03/07/2017 03:00:00 AM,2017,March,7,Tuesday,3,18,Collins Place (North),0
1752978,1832690,05/02/2017 03:00:00 AM,2017,May,2,Tuesday,3,18,Collins Place (North),0
2051721,2011547,11/01/2017 03:00:00 AM,2017,November,1,Wednesday,3,18,Collins Place (North),0
2021288,1981114,10/04/2017 02:00:00 AM,2017,October,4,Wednesday,2,18,Collins Place (North),0
1991313,1951139,09/05/2017 03:00:00 AM,2017,September,5,Tuesday,3,18,Collins Place (North),0
2339696,2200648,04/17/2018 02:00:00 AM,2018,April,17,Tuesday,2,18,Collins Place (North),0
2366902,2331072,08/07/2018 03:00:00 AM,2018,August,7,Tuesday,3,18,Collins Place (North),0
2513301,2477471,12/05/2018 03:00:00 AM,2018,December,5,Wednesday,3,18,Collins Place (North),0
2253537,2114489,02/01/2018 03:00:00 AM,2018,February,1,Thursday,3,18,Collins Place (North),0
2222450,2083402,01/04/2018 03:00:00 AM,2018,January,4,Thursday,3,18,Collins Place (North),0
2198081,2292453,07/06/2018 02:00:00 AM,2018,July,6,Friday,2,18,Collins Place (North),0
2163309,2257696,06/06/2018 03:00:00 AM,2018,June,6,Wednesday,3,18,Collins Place (North),0
2290281,2151233,03/05/2018 01:00:00 AM,2018,March,5,Monday,1,18,Collins Place (North),0
2128941,2223328,05/07/2018 01:00:00 AM,2018,May,7,Monday,1,18,Collins Place (North),0
2494288,2458458,11/19/2018 03:00:00 AM,2018,November,19,Monday,3,18,Collins Place (North),0
2434608,2398778,10/01/2018 03:00:00 AM,2018,October,1,Monday,3,18,Collins Place (North),0
2401075,2365245,09/04/2018 02:00:00 AM,2018,September,4,Tuesday,2,18,Collins Place (North),0
2677657,2637482,04/18/2019 03:00:00 AM,2019,April,18,Thursday,3,18,Collins Place (North),0
2850029,2769495,08/01/2019 03:00:00 AM,2019,August,1,Thursday,3,18,Collins Place (North),0
2821270,2946997,12/17/2019 04:00:00 AM,2019,December,17,Tuesday,4,18,Collins Place (North),0
2607898,2567723,02/19/2019 03:00:00 AM,2019,February,19,Tuesday,3,18,Collins Place (North),0
2562563,2526733,01/15/2019 03:00:00 AM,2019,January,15,Tuesday,3,18,Collins Place (North),0
2771133,2730958,07/02/2019 04:00:00 AM,2019,July,2,Tuesday,4,18,Collins Place (North),0
2763614,2723439,06/26/2019 03:00:00 AM,2019,June,26,Wednesday,3,18,Collins Place (North),0
2642835,2602660,03/20/2019 04:00:00 AM,2019,March,20,Wednesday,4,18,Collins Place (North),0
2695099,2654924,05/02/2019 03:00:00 AM,2019,May,2,Thursday,3,18,Collins Place (North),0
8281,2895900,11/08/2019 03:00:00 AM,2019,November,8,Friday,3,18,Collins Place (North),0
2934821,2854496,10/07/2019 03:00:00 AM,2019,October,7,Monday,3,18,Collins Place (North),0
2891089,2810604,09/02/2019 03:00:00 AM,2019,September,2,Monday,3,18,Collins Place (North),0
3092720,3092721,04/02/2020 12:00:00 AM,2020,April,2,Thursday,0,18,Collins Place (North),0
3011604,3011605,02/03/2020 03:00:00 AM,2020,February,3,Monday,3,18,Collins Place (North),0
2973616,2973617,01/06/2020 01:00:00 AM,2020,January,6,Monday,1,18,Collins Place (North),0
3226788,3226789,07/07/2020 03:00:00 AM,2020,July,7,Tuesday,3,18,Collins Place (North),0
3176504,3176505,06/01/2020 02:00:00 AM,2020,June,1,Monday,2,18,Collins Place (North),0
3059530,3059530,03/09/2020 03:00:00 AM,2020,March,9,Monday,3,18,Collins Place (North),0
3140844,3140845,05/07/2020 12:00:00 AM,2020,May,7,Thursday,0,18,Collins Place (North),0
942807,734724,12/17/2013 04:00:00 AM,2013,December,17,Tuesday,4,19,Chinatown-Swanston St (North),2
928274,720228,11/26/2013 04:00:00 AM,2013,November,26,Tuesday,4,19,Chinatown-Swanston St (North),1
890756,682747,10/04/2013 12:00:00 AM,2013,October,4,Friday,0,19,Chinatown-Swanston St (North),0
693146,663259,09/02/2013 04:00:00 AM,2013,September,2,Monday,4,19,Chinatown-Swanston St (North),0
787963,814221,04/02/2014 04:00:00 AM,2014,April,2,Wednesday,4,19,Chinatown-Swanston St (North),3
1122039,914183,08/12/2014 04:00:00 AM,2014,August,12,Tuesday,4,19,Chinatown-Swanston St (North),0
977597,1002980,12/04/2014 05:00:00 AM,2014,December,4,Thursday,5,19,Chinatown-Swanston St (North),5
760724,787020,02/24/2014 04:00:00 AM,2014,February,24,Monday,4,19,Chinatown-Swanston St (North),1
730127,756457,01/15/2014 04:00:00 AM,2014,January,15,Wednesday,4,19,Chinatown-Swanston St (North),0
879413,905600,07/31/2014 11:00:00 AM,2014,July,31,Thursday,11,19,Chinatown-Swanston St (North),0
839972,866193,06/10/2014 04:00:00 AM,2014,June,10,Tuesday,4,19,Chinatown-Swanston St (North),1
783560,809824,03/27/2014 04:00:00 AM,2014,March,27,Thursday,4,19,Chinatown-Swanston St (North),1
819130,845369,05/14/2014 04:00:00 AM,2014,May,14,Wednesday,4,19,Chinatown-Swanston St (North),3
955923,981306,11/06/2014 04:00:00 AM,2014,November,6,Thursday,4,19,Chinatown-Swanston St (North),4
1182203,974346,10/28/2014 04:00:00 AM,2014,October,28,Tuesday,4,19,Chinatown-Swanston St (North),2
1137620,929763,09/01/2014 04:00:00 AM,2014,September,1,Monday,4,19,Chinatown-Swanston St (North),2
1251389,1224452,08/11/2015 03:00:00 AM,2015,August,11,Tuesday,3,19,Chinatown-Swanston St (North),3
1357759,1330822,12/01/2015 04:00:00 AM,2015,December,1,Tuesday,4,19,Chinatown-Swanston St (North),5
1045434,1070817,02/26/2015 04:00:00 AM,2015,February,26,Thursday,4,19,Chinatown-Swanston St (North),5
1012852,1038235,01/19/2015 05:00:00 AM,2015,January,19,Monday,5,19,Chinatown-Swanston St (North),5
1218574,1191637,07/07/2015 04:00:00 AM,2015,July,7,Tuesday,4,19,Chinatown-Swanston St (North),4
1185295,1158358,06/03/2015 04:00:00 AM,2015,June,3,Wednesday,4,19,Chinatown-Swanston St (North),4
1063074,1088457,03/18/2015 04:00:00 AM,2015,March,18,Wednesday,4,19,Chinatown-Swanston St (North),3
1111447,1136830,05/11/2015 05:00:00 AM,2015,May,11,Monday,5,19,Chinatown-Swanston St (North),11
1333693,1306756,11/06/2015 05:00:00 AM,2015,November,6,Friday,5,19,Chinatown-Swanston St (North),3
1325337,1298400,10/28/2015 03:00:00 AM,2015,October,28,Wednesday,3,19,Chinatown-Swanston St (North),7
1272072,1245135,09/02/2015 04:00:00 AM,2015,September,2,Wednesday,4,19,Chinatown-Swanston St (North),5
1493505,1455171,04/04/2016 04:00:00 AM,2016,April,4,Monday,4,19,Chinatown-Swanston St (North),2
1637009,1598675,08/25/2016 10:00:00 AM,2016,August,25,Thursday,10,19,Chinatown-Swanston St (North),0
1870601,1717245,12/27/2016 05:00:00 AM,2016,December,27,Tuesday,5,19,Chinatown-Swanston St (North),9
1431070,1392782,02/02/2016 03:00:00 AM,2016,February,2,Tuesday,3,19,Chinatown-Swanston St (North),7
1653302,1379744,01/20/2016 04:00:00 AM,2016,January,20,Wednesday,4,19,Chinatown-Swanston St (North),4
1607539,1569205,07/26/2016 03:00:00 AM,2016,July,26,Tuesday,3,19,Chinatown-Swanston St (North),5
1557209,1518875,06/06/2016 04:00:00 AM,2016,June,6,Monday,4,19,Chinatown-Swanston St (North),7
1487893,1449559,03/29/2016 02:00:00 PM,2016,March,29,Tuesday,14,19,Chinatown-Swanston St (North),1
1522254,1483920,05/03/2016 05:00:00 AM,2016,May,3,Tuesday,5,19,Chinatown-Swanston St (North),2
1837470,1684114,11/22/2016 05:00:00 AM,2016,November,22,Tuesday,5,19,Chinatown-Swanston St (North),7
1792393,1639037,10/05/2016 04:00:00 AM,2016,October,5,Wednesday,4,19,Chinatown-Swanston St (North),7
1771485,1618129,09/14/2016 05:00:00 AM,2016,September,14,Wednesday,5,19,Chinatown-Swanston St (North),10
1747593,1827305,04/26/2017 05:00:00 AM,2017,April,26,Wednesday,5,19,Chinatown-Swanston St (North),3
1963499,1923325,08/08/2017 03:00:00 AM,2017,August,8,Tuesday,3,19,Chinatown-Swanston St (North),6
2105392,2065218,12/19/2017 05:00:00 AM,2017,December,19,Tuesday,5,19,Chinatown-Swanston St (North),8
1687311,1767074,02/20/2017 04:00:00 AM,2017,February,20,Monday,4,19,Chinatown-Swanston St (North),3
1658447,1738210,01/19/2017 05:00:00 AM,2017,January,19,Thursday,5,19,Chinatown-Swanston St (North),8
1930774,1890600,07/05/2017 04:00:00 AM,2017,July,5,Wednesday,4,19,Chinatown-Swanston St (North),9
1911101,1870927,06/13/2017 03:00:00 AM,2017,June,13,Tuesday,3,19,Chinatown-Swanston St (North),6
1715251,1795014,03/22/2017 05:00:00 AM,2017,March,22,Wednesday,5,19,Chinatown-Swanston St (North),5
1759418,1839130,05/09/2017 05:00:00 AM,2017,May,9,Tuesday,5,19,Chinatown-Swanston St (North),5
2052918,2012744,11/02/2017 05:00:00 AM,2017,November,2,Thursday,5,19,Chinatown-Swanston St (North),11
2026824,1986650,10/09/2017 05:00:00 AM,2017,October,9,Monday,5,19,Chinatown-Swanston St (North),9
1991394,1951220,09/05/2017 05:00:00 AM,2017,September,5,Tuesday,5,19,Chinatown-Swanston St (North),10
2121088,2215475,04/30/2018 05:00:00 AM,2018,April,30,Monday,5,19,Chinatown-Swanston St (North),10
2368127,2332297,08/08/2018 03:00:00 AM,2018,August,8,Wednesday,3,19,Chinatown-Swanston St (North),5
2512180,2476350,12/04/2018 05:00:00 AM,2018,December,4,Tuesday,5,19,Chinatown-Swanston St (North),6
2268586,2129538,02/14/2018 05:00:00 AM,2018,February,14,Wednesday,5,19,Chinatown-Swanston St (North),5
2228063,2089015,01/09/2018 05:00:00 AM,2018,January,9,Tuesday,5,19,Chinatown-Swanston St (North),7
2580122,2314007,07/24/2018 03:00:00 AM,2018,July,24,Tuesday,3,19,Chinatown-Swanston St (North),2
2186413,2280785,06/26/2018 04:00:00 AM,2018,June,26,Tuesday,4,19,Chinatown-Swanston St (North),12
2308570,2169522,03/21/2018 04:00:00 AM,2018,March,21,Wednesday,4,19,Chinatown-Swanston St (North),10
2154190,2248577,05/29/2018 05:00:00 AM,2018,May,29,Tuesday,5,19,Chinatown-Swanston St (North),7
2487263,2451433,11/13/2018 11:00:00 AM,2018,November,13,Tuesday,11,19,Chinatown-Swanston St (North),0
2444545,2408715,10/09/2018 04:00:00 AM,2018,October,9,Tuesday,4,19,Chinatown-Swanston St (North),6
2401229,2365399,09/04/2018 05:00:00 AM,2018,September,4,Tuesday,5,19,Chinatown-Swanston St (North),8
2658508,2618333,04/02/2019 04:00:00 AM,2019,April,2,Tuesday,4,19,Chinatown-Swanston St (North),7
2875998,2795462,08/21/2019 04:00:00 AM,2019,August,21,Wednesday,4,19,Chinatown-Swanston St (North),4
2823985,2949712,12/19/2019 05:00:00 AM,2019,December,19,Thursday,5,19,Chinatown-Swanston St (North),2
2606749,2566574,02/18/2019 04:00:00 AM,2019,February,18,Monday,4,19,Chinatown-Swanston St (North),8
2584936,2544761,01/30/2019 10:00:00 AM,2019,January,30,Wednesday,10,19,Chinatown-Swanston St (North),0
2799217,2759042,07/24/2019 03:00:00 AM,2019,July,24,Wednesday,3,19,Chinatown-Swanston St (North),5
2752413,2712238,06/17/2019 03:00:00 AM,2019,June,17,Monday,3,19,Chinatown-Swanston St (North),5
2640479,2600304,03/18/2019 04:00:00 AM,2019,March,18,Monday,4,19,Chinatown-Swanston St (North),5
2712419,2672244,05/16/2019 03:00:00 AM,2019,May,16,Thursday,3,19,Chinatown-Swanston St (North),9
12252,2899863,11/11/2019 04:00:00 AM,2019,November,11,Monday,4,19,Chinatown-Swanston St (North),4
2938701,2858389,10/10/2019 04:00:00 AM,2019,October,10,Thursday,4,19,Chinatown-Swanston St (North),5
