,ID,Date_Time,Year,Month,Mdate,Day,Time,Sensor_ID,Sensor_Name,Hourly_Counts
1908370,1868196,06/10/2017 03:00:00 AM,2017,June,10,Saturday,3,24,Spencer St-Collins St (North),50
1717935,1797698,03/25/2017 04:00:00 AM,2017,March,25,Saturday,4,24,Spencer St-Collins St (North),53
1763983,1843695,05/14/2017 05:00:00 AM,2017,May,14,Sunday,5,24,Spencer St-Collins St (North),45
2055085,2014911,11/04/2017 04:00:00 AM,2017,November,4,Saturday,4,24,Spencer St-Collins St (North),42
2039743,1999569,10/21/2017 04:00:00 AM,2017,October,21,Saturday,4,24,Spencer St-Collins St (North),32
1995161,1954987,09/09/2017 03:00:00 AM,2017,September,9,Saturday,3,24,Spencer St-Collins St (North),46
2118743,2213130,04/28/2018 03:00:00 AM,2018,April,28,Saturday,3,24,Spencer St-Collins St (North),44
2388892,2353062,08/25/2018 03:00:00 AM,2018,August,25,Saturday,3,24,Spencer St-Collins St (North),40
2543810,2507980,12/30/2018 07:00:00 AM,2018,December,30,Sunday,7,24,Spencer St-Collins St (North),0
2263935,2124887,02/10/2018 04:00:00 AM,2018,February,10,Saturday,4,24,Spencer St-Collins St (North),45
2249168,2110120,01/28/2018 06:00:00 AM,2018,January,28,Sunday,6,24,Spencer St-Collins St (North),0
2199387,2293759,07/07/2018 04:00:00 AM,2018,July,7,Saturday,4,24,Spencer St-Collins St (North),54
2174850,2269222,06/16/2018 03:00:00 AM,2018,June,16,Saturday,3,24,Spencer St-Collins St (North),50
2311958,2172910,03/24/2018 03:00:00 AM,2018,March,24,Saturday,3,24,Spencer St-Collins St (North),53
2134823,2229210,05/12/2018 04:00:00 AM,2018,May,12,Saturday,4,24,Spencer St-Collins St (North),44
2474839,2439009,11/03/2018 04:00:00 AM,2018,November,3,Saturday,4,24,Spencer St-Collins St (North),53
2442000,2406170,10/07/2018 02:00:00 AM,2018,October,7,Sunday,2,24,Spencer St-Collins St (North),0
2399704,2363874,09/02/2018 11:00:00 PM,2018,September,2,Sunday,23,24,Spencer St-Collins St (North),43
2680337,2640162,04/20/2019 07:00:00 AM,2019,April,20,Saturday,7,24,Spencer St-Collins St (North),0
2861873,2781337,08/10/2019 04:00:00 AM,2019,August,10,Saturday,4,24,Spencer St-Collins St (North),51
2817325,2943052,12/14/2019 04:00:00 AM,2019,December,14,Saturday,4,24,Spencer St-Collins St (North),34
2604354,2564179,02/16/2019 04:00:00 AM,2019,February,16,Saturday,4,24,Spencer St-Collins St (North),44
2558999,2523169,01/12/2019 04:00:00 AM,2019,January,12,Saturday,4,24,Spencer St-Collins St (North),52
2776235,2736060,07/06/2019 04:00:00 AM,2019,July,6,Saturday,4,24,Spencer St-Collins St (North),51
2758755,2718580,06/22/2019 04:00:00 AM,2019,June,22,Saturday,4,24,Spencer St-Collins St (North),45
2638132,2597957,03/16/2019 04:00:00 AM,2019,March,16,Saturday,4,24,Spencer St-Collins St (North),53
2714903,2674728,05/18/2019 04:00:00 AM,2019,May,18,Saturday,4,24,Spencer St-Collins St (North),33
29306,2916898,11/24/2019 04:00:00 AM,2019,November,24,Sunday,4,24,Spencer St-Collins St (North),38
2933518,2853186,10/06/2019 02:00:00 AM,2019,October,6,Sunday,2,24,Spencer St-Collins St (North),0
2897621,2817154,09/07/2019 04:00:00 AM,2019,September,7,Saturday,4,24,Spencer St-Collins St (North),36
3106353,3106353,04/12/2020 02:00:00 AM,2020,April,12,Sunday,2,24,Spencer St-Collins St (North),5
3037669,3037670,02/22/2020 04:00:00 AM,2020,February,22,Saturday,4,24,Spencer St-Collins St (North),32
2971169,2971169,01/04/2020 05:00:00 AM,2020,January,4,Saturday,5,24,Spencer St-Collins St (North),0
3241982,3241976,07/18/2020 03:00:00 AM,2020,July,18,Saturday,3,24,Spencer St-Collins St (North),3
3183668,3183669,06/06/2020 04:00:00 AM,2020,June,6,Saturday,4,24,Spencer St-Collins St (North),8
3085916,3085917,03/28/2020 02:00:00 AM,2020,March,28,Saturday,2,24,Spencer St-Collins St (North),13
3143869,3143870,05/09/2020 03:00:00 AM,2020,May,9,Saturday,3,24,Spencer St-Collins St (North),7
950882,742786,12/28/2013 05:00:00 AM,2013,December,28,Saturday,5,25,Melbourne Convention Exhibition Centre,5
916216,708190,11/09/2013 04:00:00 AM,2013,November,9,Saturday,4,25,Melbourne Convention Exhibition Centre,5
901082,693070,10/19/2013 04:00:00 AM,2013,October,19,Saturday,4,25,Melbourne Convention Exhibition Centre,6
886982,678973,09/28/2013 04:00:00 AM,2013,September,28,Saturday,4,25,Melbourne Convention Exhibition Centre,5
790911,817167,04/06/2014 02:00:00 AM,2014,April,6,Sunday,2,25,Melbourne Convention Exhibition Centre,1
880620,906806,08/02/2014 03:00:00 AM,2014,August,2,Saturday,3,25,Melbourne Convention Exhibition Centre,5
979875,1005258,12/07/2014 04:00:00 AM,2014,December,7,Sunday,4,25,Melbourne Convention Exhibition Centre,11
743528,769839,02/01/2014 02:00:00 PM,2014,February,1,Saturday,14,25,Melbourne Convention Exhibition Centre,0
721753,748087,01/04/2014 04:00:00 AM,2014,January,4,Saturday,4,25,Melbourne Convention Exhibition Centre,3
865002,891205,07/12/2014 02:00:00 AM,2014,July,12,Saturday,2,25,Melbourne Convention Exhibition Centre,3
854306,880517,06/28/2014 04:00:00 AM,2014,June,28,Saturday,4,25,Melbourne Convention Exhibition Centre,7
779982,806249,03/22/2014 04:00:00 AM,2014,March,22,Saturday,4,25,Melbourne Convention Exhibition Centre,5
826644,852871,05/24/2014 04:00:00 AM,2014,May,24,Saturday,4,25,Melbourne Convention Exhibition Centre,7
952781,978164,11/02/2014 04:00:00 AM,2014,November,2,Sunday,4,25,Melbourne Convention Exhibition Centre,11
1174376,966519,10/18/2014 03:00:00 AM,2014,October,18,Saturday,3,25,Melbourne Convention Exhibition Centre,10
1152382,944525,09/20/2014 04:00:00 AM,2014,September,20,Saturday,4,25,Melbourne Convention Exhibition Centre,12
1078891,1104274,04/05/2015 02:00:00 AM,2015,April,5,Sunday,2,25,Melbourne Convention Exhibition Centre,4
1262569,1235632,08/23/2015 04:00:00 AM,2015,August,23,Sunday,4,25,Melbourne Convention Exhibition Centre,7
1382270,1355333,12/26/2015 04:00:00 AM,2015,December,26,Saturday,4,25,Melbourne Convention Exhibition Centre,11
1041008,1066391,02/21/2015 03:00:00 AM,2015,February,21,Saturday,3,25,Melbourne Convention Exhibition Centre,10
1011365,1036748,01/17/2015 05:00:00 AM,2015,January,17,Saturday,5,25,Melbourne Convention Exhibition Centre,9
1223416,1196479,07/12/2015 08:00:00 AM,2015,July,12,Sunday,8,25,Melbourne Convention Exhibition Centre,0
1202972,1176035,06/21/2015 03:00:00 AM,2015,June,21,Sunday,3,25,Melbourne Convention Exhibition Centre,7
1053312,1078695,03/07/2015 04:00:00 AM,2015,March,7,Saturday,4,25,Melbourne Convention Exhibition Centre,9
1414662,1154514,05/30/2015 04:00:00 AM,2015,May,30,Saturday,4,25,Melbourne Convention Exhibition Centre,6
1334577,1307640,11/07/2015 04:00:00 AM,2015,November,7,Saturday,4,25,Melbourne Convention Exhibition Centre,8
1302837,1275900,10/04/2015 03:00:00 AM,2015,October,4,Sunday,3,25,Melbourne Convention Exhibition Centre,9
1282638,1255701,09/13/2015 04:00:00 AM,2015,September,13,Sunday,4,25,Melbourne Convention Exhibition Centre,7
1492423,1454089,04/03/2016 02:00:00 AM,2016,April,3,Sunday,2,25,Melbourne Convention Exhibition Centre,4
1632114,1593780,08/20/2016 05:00:00 AM,2016,August,20,Saturday,5,25,Melbourne Convention Exhibition Centre,10
1868566,1715210,12/25/2016 02:00:00 AM,2016,December,25,Sunday,2,25,Melbourne Convention Exhibition Centre,17
1449262,1410974,02/20/2016 04:00:00 AM,2016,February,20,Saturday,4,25,Melbourne Convention Exhibition Centre,12
1395599,1368662,01/09/2016 04:00:00 AM,2016,January,9,Saturday,4,25,Melbourne Convention Exhibition Centre,12
1605570,1567236,07/24/2016 04:00:00 AM,2016,July,24,Sunday,4,25,Melbourne Convention Exhibition Centre,0
1576452,1538118,06/25/2016 05:00:00 AM,2016,June,25,Saturday,5,25,Melbourne Convention Exhibition Centre,0
1484488,1446154,03/26/2016 04:00:00 AM,2016,March,26,Saturday,4,25,Melbourne Convention Exhibition Centre,9
1540727,1502393,05/21/2016 04:00:00 AM,2016,May,21,Saturday,4,25,Melbourne Convention Exhibition Centre,11
1821688,1668332,11/05/2016 05:00:00 AM,2016,November,5,Saturday,5,25,Melbourne Convention Exhibition Centre,12
1808449,1655093,10/22/2016 04:00:00 AM,2016,October,22,Saturday,4,25,Melbourne Convention Exhibition Centre,11
1767458,1614102,09/10/2016 05:00:00 AM,2016,September,10,Saturday,5,25,Melbourne Convention Exhibition Centre,10
1725161,1804873,04/02/2017 02:00:00 AM,2017,April,2,Sunday,2,25,Melbourne Convention Exhibition Centre,1
1974298,1934124,08/19/2017 05:00:00 AM,2017,August,19,Saturday,5,25,Melbourne Convention Exhibition Centre,0
2087058,2046884,12/03/2017 04:00:00 AM,2017,December,3,Sunday,4,25,Melbourne Convention Exhibition Centre,12
1680072,1759835,02/12/2017 05:00:00 AM,2017,February,12,Sunday,5,25,Melbourne Convention Exhibition Centre,15
1880763,1727407,01/07/2017 03:00:00 AM,2017,January,7,Saturday,3,25,Melbourne Convention Exhibition Centre,11
1941396,1901222,07/16/2017 04:00:00 AM,2017,July,16,Sunday,4,25,Melbourne Convention Exhibition Centre,0
1909397,1869223,06/11/2017 06:00:00 AM,2017,June,11,Sunday,6,25,Melbourne Convention Exhibition Centre,11
1705100,1784863,03/11/2017 04:00:00 AM,2017,March,11,Saturday,4,25,Melbourne Convention Exhibition Centre,13
1757562,1837274,05/07/2017 04:00:00 AM,2017,May,7,Sunday,4,25,Melbourne Convention Exhibition Centre,14
2062814,2022640,11/11/2017 04:00:00 AM,2017,November,11,Saturday,4,25,Melbourne Convention Exhibition Centre,15
2024669,1984495,10/07/2017 05:00:00 AM,2017,October,7,Saturday,5,25,Melbourne Convention Exhibition Centre,21
1995203,1955029,09/09/2017 04:00:00 AM,2017,September,9,Saturday,4,25,Melbourne Convention Exhibition Centre,15
2321031,2181983,04/01/2018 02:00:00 AM,2018,April,1,Sunday,2,25,Melbourne Convention Exhibition Centre,5
2372927,2337097,08/12/2018 01:00:00 AM,2018,August,12,Sunday,1,25,Melbourne Convention Exhibition Centre,1
2509687,2473857,12/02/2018 04:00:00 AM,2018,December,2,Sunday,4,25,Melbourne Convention Exhibition Centre,13
2263984,2124936,02/10/2018 05:00:00 AM,2018,February,10,Saturday,5,25,Melbourne Convention Exhibition Centre,15
2224711,2085663,01/06/2018 04:00:00 AM,2018,January,6,Saturday,4,25,Melbourne Convention Exhibition Centre,13
2207833,2302205,07/14/2018 05:00:00 AM,2018,July,14,Saturday,5,25,Melbourne Convention Exhibition Centre,11
2158804,2253191,06/02/2018 05:00:00 AM,2018,June,2,Saturday,5,25,Melbourne Convention Exhibition Centre,10
2319947,2180899,03/31/2018 03:00:00 AM,2018,March,31,Saturday,3,25,Melbourne Convention Exhibition Centre,9
2142744,2237131,05/19/2018 04:00:00 AM,2018,May,19,Saturday,4,25,Melbourne Convention Exhibition Centre,8
2476064,2440234,11/04/2018 04:00:00 AM,2018,November,4,Sunday,4,25,Melbourne Convention Exhibition Centre,8
2442001,2406171,10/07/2018 02:00:00 AM,2018,October,7,Sunday,2,25,Melbourne Convention Exhibition Centre,0
2432144,2396314,09/29/2018 03:00:00 AM,2018,September,29,Saturday,3,25,Melbourne Convention Exhibition Centre,0
2671714,2631539,04/13/2019 04:00:00 AM,2019,April,13,Saturday,4,25,Melbourne Convention Exhibition Centre,11
2854064,2773528,08/04/2019 04:00:00 AM,2019,August,4,Sunday,4,25,Melbourne Convention Exhibition Centre,16
2835980,2961707,12/28/2019 04:00:00 AM,2019,December,28,Saturday,4,25,Melbourne Convention Exhibition Centre,56
2604355,2564180,02/16/2019 04:00:00 AM,2019,February,16,Saturday,4,25,Melbourne Convention Exhibition Centre,14
2550765,2514935,01/05/2019 04:00:00 AM,2019,January,5,Saturday,4,25,Melbourne Convention Exhibition Centre,15
2843456,2762936,07/27/2019 03:00:00 AM,2019,July,27,Saturday,3,25,Melbourne Convention Exhibition Centre,27
2732283,2692108,06/01/2019 03:00:00 AM,2019,June,1,Saturday,3,25,Melbourne Convention Exhibition Centre,20
2638133,2597958,03/16/2019 04:00:00 AM,2019,March,16,Saturday,4,25,Melbourne Convention Exhibition Centre,17
2707586,2667411,05/12/2019 04:00:00 AM,2019,May,12,Sunday,4,25,Melbourne Convention Exhibition Centre,18
9653,2897268,11/09/2019 04:00:00 AM,2019,November,9,Saturday,4,25,Melbourne Convention Exhibition Centre,29
2933520,2853188,10/06/2019 02:00:00 AM,2019,October,6,Sunday,2,25,Melbourne Convention Exhibition Centre,0
3115999,3116000,04/19/2020 04:00:00 AM,2020,April,19,Sunday,4,25,Melbourne Convention Exhibition Centre,3
3037443,3037444,02/22/2020 12:00:00 AM,2020,February,22,Saturday,0,25,Melbourne Convention Exhibition Centre,0
2990197,2990198,01/18/2020 04:00:00 AM,2020,January,18,Saturday,4,25,Melbourne Convention Exhibition Centre,46
3222830,3222831,07/04/2020 04:00:00 AM,2020,July,4,Saturday,4,25,Melbourne Convention Exhibition Centre,0
3185063,3185063,06/07/2020 04:00:00 AM,2020,June,7,Sunday,4,25,Melbourne Convention Exhibition Centre,4
3086034,3086035,03/28/2020 04:00:00 AM,2020,March,28,Saturday,4,25,Melbourne Convention Exhibition Centre,11
3165306,3165307,05/24/2020 05:00:00 AM,2020,May,24,Sunday,5,25,Melbourne Convention Exhibition Centre,7
951630,743531,12/29/2013 05:00:00 AM,2013,December,29,Sunday,5,26,QV Market-Elizabeth St (West),48
911921,703901,11/03/2013 05:00:00 AM,2013,November,3,Sunday,5,26,QV Market-Elizabeth St (West),37
896858,688848,10/13/2013 05:00:00 AM,2013,October,13,Sunday,5,26,QV Market-Elizabeth St (West),49
887658,679649,09/29/2013 05:00:00 AM,2013,September,29,Sunday,5,26,QV Market-Elizabeth St (West),29
796388,822640,04/13/2014 05:00:00 AM,2014,April,13,Sunday,5,26,QV Market-Elizabeth St (West),16
1131357,923500,08/24/2014 06:00:00 AM,2014,August,24,Sunday,6,26,QV Market-Elizabeth St (West),42
979108,1004491,12/06/2014 04:00:00 AM,2014,December,6,Saturday,4,26,QV Market-Elizabeth St (West),40
754722,781024,02/16/2014 05:00:00 AM,2014,February,16,Sunday,5,26,QV Market-Elizabeth St (West),44
721754,748088,01/04/2014 04:00:00 AM,2014,January,4,Saturday,4,26,QV Market-Elizabeth St (West),40
865868,892070,07/13/2014 05:00:00 AM,2014,July,13,Sunday,5,26,QV Market-Elizabeth St (West),32
832946,859173,06/01/2014 05:00:00 AM,2014,June,1,Sunday,5,26,QV Market-Elizabeth St (West),40
770386,796666,03/09/2014 05:00:00 AM,2014,March,9,Sunday,5,26,QV Market-Elizabeth St (West),38
811961,838204,05/04/2014 05:00:00 AM,2014,May,4,Sunday,5,26,QV Market-Elizabeth St (West),41
963845,989228,11/16/2014 04:00:00 AM,2014,November,16,Sunday,4,26,QV Market-Elizabeth St (West),32
1169691,961834,10/12/2014 05:00:00 AM,2014,October,12,Sunday,5,26,QV Market-Elizabeth St (West),51
1142412,934555,09/07/2014 05:00:00 AM,2014,September,7,Sunday,5,26,QV Market-Elizabeth St (West),34
1085048,1110431,04/12/2015 05:00:00 AM,2015,April,12,Sunday,5,26,QV Market-Elizabeth St (West),40
1249583,1222646,08/09/2015 05:00:00 AM,2015,August,9,Sunday,5,26,QV Market-Elizabeth St (West),35
1382271,1355334,12/26/2015 04:00:00 AM,2015,December,26,Saturday,4,26,QV Market-Elizabeth St (West),36
1029752,1055135,02/08/2015 05:00:00 AM,2015,February,8,Sunday,5,26,QV Market-Elizabeth St (West),38
1001153,1026536,01/04/2015 05:00:00 AM,2015,January,4,Sunday,5,26,QV Market-Elizabeth St (West),18
1223300,1196363,07/12/2015 05:00:00 AM,2015,July,12,Sunday,5,26,QV Market-Elizabeth St (West),25
1196167,1169230,06/14/2015 05:00:00 AM,2015,June,14,Sunday,5,26,QV Market-Elizabeth St (West),36
1054238,1079621,03/08/2015 05:00:00 AM,2015,March,8,Sunday,5,26,QV Market-Elizabeth St (West),29
1415638,1155490,05/31/2015 05:00:00 AM,2015,May,31,Sunday,5,26,QV Market-Elizabeth St (West),39
1335553,1308616,11/08/2015 05:00:00 AM,2015,November,8,Sunday,5,26,QV Market-Elizabeth St (West),52
1309512,1282575,10/11/2015 05:00:00 AM,2015,October,11,Sunday,5,26,QV Market-Elizabeth St (West),39
1282679,1255742,09/13/2015 05:00:00 AM,2015,September,13,Sunday,5,26,QV Market-Elizabeth St (West),31
1492550,1454216,04/03/2016 05:00:00 AM,2016,April,3,Sunday,5,26,QV Market-Elizabeth St (West),41
1626481,1588147,08/14/2016 05:00:00 AM,2016,August,14,Sunday,5,26,QV Market-Elizabeth St (West),39
1868687,1715331,12/25/2016 05:00:00 AM,2016,December,25,Sunday,5,26,QV Market-Elizabeth St (West),25
1436201,1397913,02/07/2016 05:00:00 AM,2016,February,7,Sunday,5,26,QV Market-Elizabeth St (West),40
1388800,1361863,01/02/2016 04:00:00 AM,2016,January,2,Saturday,4,26,QV Market-Elizabeth St (West),38
1591501,1553167,07/10/2016 05:00:00 AM,2016,July,10,Sunday,5,26,QV Market-Elizabeth St (West),42
1563373,1525039,06/12/2016 05:00:00 AM,2016,June,12,Sunday,5,26,QV Market-Elizabeth St (West),30
1464410,1426122,03/06/2016 05:00:00 AM,2016,March,6,Sunday,5,26,QV Market-Elizabeth St (West),54
1527403,1489069,05/08/2016 05:00:00 AM,2016,May,8,Sunday,5,26,QV Market-Elizabeth St (West),42
1842137,1688781,11/27/2016 05:00:00 AM,2016,November,27,Sunday,5,26,QV Market-Elizabeth St (West),36
1796225,1642869,10/09/2016 05:00:00 AM,2016,October,9,Sunday,5,26,QV Market-Elizabeth St (West),32
1775523,1622167,09/18/2016 05:00:00 AM,2016,September,18,Sunday,5,26,QV Market-Elizabeth St (West),33
1751266,1830978,04/30/2017 05:00:00 AM,2017,April,30,Sunday,5,26,QV Market-Elizabeth St (West),42
1982416,1942242,08/27/2017 05:00:00 AM,2017,August,27,Sunday,5,26,QV Market-Elizabeth St (West),29
2087106,2046932,12/03/2017 05:00:00 AM,2017,December,3,Sunday,5,26,QV Market-Elizabeth St (West),43
1693011,1772774,02/26/2017 06:00:00 AM,2017,February,26,Sunday,6,26,QV Market-Elizabeth St (West),68
1654805,1734568,01/15/2017 05:00:00 AM,2017,January,15,Sunday,5,26,QV Market-Elizabeth St (West),46
1934611,1894437,07/09/2017 05:00:00 AM,2017,July,9,Sunday,5,26,QV Market-Elizabeth St (West),40
1909360,1869186,06/11/2017 05:00:00 AM,2017,June,11,Sunday,5,26,QV Market-Elizabeth St (West),40
1699524,1779287,03/05/2017 05:00:00 AM,2017,March,5,Sunday,5,26,QV Market-Elizabeth St (West),50
1757601,1837313,05/07/2017 05:00:00 AM,2017,May,7,Sunday,5,26,QV Market-Elizabeth St (West),39
2079301,2039127,11/26/2017 05:00:00 AM,2017,November,26,Sunday,5,26,QV Market-Elizabeth St (West),43
2025750,1985576,10/08/2017 05:00:00 AM,2017,October,8,Sunday,5,26,QV Market-Elizabeth St (West),49
1995204,1955030,09/09/2017 04:00:00 AM,2017,September,9,Saturday,4,26,QV Market-Elizabeth St (West),46
2321128,2182080,04/01/2018 04:00:00 AM,2018,April,1,Sunday,4,26,QV Market-Elizabeth St (West),40
2364546,2328716,08/05/2018 05:00:00 AM,2018,August,5,Sunday,5,26,QV Market-Elizabeth St (West),47
2543712,2507882,12/30/2018 05:00:00 AM,2018,December,30,Sunday,5,26,QV Market-Elizabeth St (West),49
2257097,2118049,02/04/2018 05:00:00 AM,2018,February,4,Sunday,5,26,QV Market-Elizabeth St (West),48
2232486,2093438,01/13/2018 05:00:00 AM,2018,January,13,Saturday,5,26,QV Market-Elizabeth St (West),38
2192239,2286611,07/01/2018 05:00:00 AM,2018,July,1,Sunday,5,26,QV Market-Elizabeth St (West),48
2176100,2270472,06/17/2018 05:00:00 AM,2018,June,17,Sunday,5,26,QV Market-Elizabeth St (West),31
2297296,2158248,03/11/2018 05:00:00 AM,2018,March,11,Sunday,5,26,QV Market-Elizabeth St (West),58
2127989,2222376,05/06/2018 05:00:00 AM,2018,May,6,Sunday,5,26,QV Market-Elizabeth St (West),60
2493161,2457331,11/18/2018 05:00:00 AM,2018,November,18,Sunday,5,26,QV Market-Elizabeth St (West),52
2442002,2406172,10/07/2018 02:00:00 AM,2018,October,7,Sunday,2,26,QV Market-Elizabeth St (West),0
2416025,2380195,09/16/2018 05:00:00 AM,2018,September,16,Sunday,5,26,QV Market-Elizabeth St (West),35
2688919,2648744,04/27/2019 04:00:00 AM,2019,April,27,Saturday,4,26,QV Market-Elizabeth St (West),61
2881125,2800589,08/25/2019 04:00:00 AM,2019,August,25,Sunday,4,26,QV Market-Elizabeth St (West),65
2835921,2961648,12/28/2019 03:00:00 AM,2019,December,28,Saturday,3,26,QV Market-Elizabeth St (West),44
2614006,2573831,02/24/2019 05:00:00 AM,2019,February,24,Sunday,5,26,QV Market-Elizabeth St (West),63
2552010,2516180,01/06/2019 05:00:00 AM,2019,January,6,Sunday,5,26,QV Market-Elizabeth St (West),36
2776236,2736061,07/06/2019 04:00:00 AM,2019,July,6,Saturday,4,26,QV Market-Elizabeth St (West),46
2760101,2719926,06/23/2019 06:00:00 AM,2019,June,23,Sunday,6,26,QV Market-Elizabeth St (West),52
2631038,2590863,03/10/2019 05:00:00 AM,2019,March,10,Sunday,5,26,QV Market-Elizabeth St (West),44
2707638,2667463,05/12/2019 05:00:00 AM,2019,May,12,Sunday,5,26,QV Market-Elizabeth St (West),44
11003,2898615,11/10/2019 05:00:00 AM,2019,November,10,Sunday,5,26,QV Market-Elizabeth St (West),49
2933517,2853185,10/06/2019 02:00:00 AM,2019,October,6,Sunday,2,26,QV Market-Elizabeth St (West),0
2889937,2809450,09/01/2019 05:00:00 AM,2019,September,1,Sunday,5,26,QV Market-Elizabeth St (West),51
3116054,3116055,04/19/2020 05:00:00 AM,2020,April,19,Sunday,5,26,QV Market-Elizabeth St (West),16
3029461,3029461,02/16/2020 04:00:00 AM,2020,February,16,Sunday,4,26,QV Market-Elizabeth St (West),47
3001066,3001067,01/26/2020 05:00:00 AM,2020,January,26,Sunday,5,26,QV Market-Elizabeth St (West),36
3243347,3243343,07/19/2020 03:00:00 AM,2020,July,19,Sunday,3,26,QV Market-Elizabeth St (West),16
3194807,3194808,06/14/2020 04:00:00 AM,2020,June,14,Sunday,4,26,QV Market-Elizabeth St (West),26
3087365,3087366,03/29/2020 03:00:00 AM,2020,March,29,Sunday,3,26,QV Market-Elizabeth St (West),18
3145344,3145344,05/10/2020 04:00:00 AM,2020,May,10,Sunday,4,26,QV Market-Elizabeth St (West),19
941492,733411,12/15/2013 05:00:00 AM,2013,December,15,Sunday,5,27,QV Market-Peel St,4
911922,703902,11/03/2013 05:00:00 AM,2013,November,3,Sunday,5,27,QV Market-Peel St,3
891493,683484,10/05/2013 03:00:00 AM,2013,October,5,Saturday,3,27,QV Market-Peel St,4
700897,670999,09/15/2013 05:00:00 AM,2013,September,15,Sunday,5,27,QV Market-Peel St,3
795589,821841,04/12/2014 04:00:00 AM,2014,April,12,Saturday,4,27,QV Market-Peel St,4
1120510,912655,08/10/2014 04:00:00 AM,2014,August,10,Sunday,4,27,QV Market-Peel St,3
985285,1010668,12/14/2014 05:00:00 AM,2014,December,14,Sunday,5,27,QV Market-Peel St,0
754723,781025,02/16/2014 05:00:00 AM,2014,February,16,Sunday,5,27,QV Market-Peel St,8
738627,764945,01/26/2014 05:00:00 AM,2014,January,26,Sunday,5,27,QV Market-Peel St,4
876319,902518,07/27/2014 04:00:00 AM,2014,July,27,Sunday,4,27,QV Market-Peel St,3
838392,864613,06/08/2014 04:00:00 AM,2014,June,8,Sunday,4,27,QV Market-Peel St,4
780715,806981,03/23/2014 05:00:00 AM,2014,March,23,Sunday,5,27,QV Market-Peel St,4
827414,853641,05/25/2014 04:00:00 AM,2014,May,25,Sunday,4,27,QV Market-Peel St,3
952783,978166,11/02/2014 04:00:00 AM,2014,November,2,Sunday,4,27,QV Market-Peel St,3
1164115,956258,10/05/2014 04:00:00 AM,2014,October,5,Sunday,4,27,QV Market-Peel St,4
1147776,939919,09/14/2014 04:00:00 AM,2014,September,14,Sunday,4,27,QV Market-Peel St,1
1097823,1123206,04/26/2015 05:00:00 AM,2015,April,26,Sunday,5,27,QV Market-Peel St,3
1269240,1242303,08/30/2015 05:00:00 AM,2015,August,30,Sunday,5,27,QV Market-Peel St,2
1383232,1356295,12/27/2015 04:00:00 AM,2015,December,27,Sunday,4,27,QV Market-Peel St,5
1023741,1049124,02/01/2015 06:00:00 AM,2015,February,1,Sunday,6,27,QV Market-Peel St,4
1000362,1025745,01/03/2015 05:00:00 AM,2015,January,3,Saturday,5,27,QV Market-Peel St,4
1223262,1196325,07/12/2015 04:00:00 AM,2015,July,12,Sunday,4,27,QV Market-Peel St,4
1188296,1161359,06/06/2015 05:00:00 AM,2015,June,6,Saturday,5,27,QV Market-Peel St,2
1072887,1098270,03/29/2015 05:00:00 AM,2015,March,29,Sunday,5,27,QV Market-Peel St,2
1117004,1142387,05/17/2015 05:00:00 AM,2015,May,17,Sunday,5,27,QV Market-Peel St,2
1349143,1322206,11/22/2015 05:00:00 AM,2015,November,22,Sunday,5,27,QV Market-Peel St,4
1301919,1274982,10/03/2015 03:00:00 AM,2015,October,3,Saturday,3,27,QV Market-Peel St,5
1282640,1255703,09/13/2015 04:00:00 AM,2015,September,13,Sunday,4,27,QV Market-Peel St,1
1492551,1454217,04/03/2016 05:00:00 AM,2016,April,3,Sunday,5,27,QV Market-Peel St,3
1632077,1593743,08/20/2016 04:00:00 AM,2016,August,20,Saturday,4,27,QV Market-Peel St,4
1874443,1721087,12/31/2016 05:00:00 AM,2016,December,31,Saturday,5,27,QV Market-Peel St,5
1457370,1419082,02/28/2016 05:00:00 AM,2016,February,28,Sunday,5,27,QV Market-Peel St,5
1429146,1390858,01/31/2016 05:00:00 AM,2016,January,31,Sunday,5,27,QV Market-Peel St,2
1590452,1552118,07/09/2016 04:00:00 AM,2016,July,9,Saturday,4,27,QV Market-Peel St,4
1577420,1539086,06/26/2016 04:00:00 AM,2016,June,26,Sunday,4,27,QV Market-Peel St,4
1477376,1439088,03/19/2016 03:00:00 AM,2016,March,19,Saturday,3,27,QV Market-Peel St,6
1534628,1496294,05/15/2016 05:00:00 AM,2016,May,15,Sunday,5,27,QV Market-Peel St,4
1822587,1669231,11/06/2016 04:00:00 AM,2016,November,6,Sunday,4,27,QV Market-Peel St,3
1795290,1641934,10/08/2016 05:00:00 AM,2016,October,8,Saturday,5,27,QV Market-Peel St,4
1781530,1628174,09/24/2016 04:00:00 AM,2016,September,24,Saturday,4,27,QV Market-Peel St,3
1730958,1810670,04/08/2017 04:00:00 AM,2017,April,8,Saturday,4,27,QV Market-Peel St,5
1968386,1928212,08/13/2017 05:00:00 AM,2017,August,13,Sunday,5,27,QV Market-Peel St,4
2109960,2069786,12/23/2017 04:00:00 AM,2017,December,23,Saturday,4,27,QV Market-Peel St,2
1680037,1759800,02/12/2017 04:00:00 AM,2017,February,12,Sunday,4,27,QV Market-Peel St,3
1881721,1728365,01/08/2017 05:00:00 AM,2017,January,8,Sunday,5,27,QV Market-Peel St,4
1941398,1901224,07/16/2017 04:00:00 AM,2017,July,16,Sunday,4,27,QV Market-Peel St,4
