WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
39590,ACTIVE,KIT 4,15732,TREATED,200,CI,NO,NONE,1957-01-01,PURCHASED,KITCHENER,N,5,4,10,N,N,7.75,N,N,203.515546368617
32760,ACTIVE,KIT 4,15839,TREATED,300,CI,NO,NONE,1959-01-01,DONATED,KITCHENER,N,6,4,7,N,N,7.75,N,Y,247.986426729465
94376,ACTIVE,KIT 4,15891,TREATED,300,CI,NO,NONE,1959-01-01,DONATED,KITCHENER,N,6,4,8,N,N,7.75,N,Y,8.22994823891812
94378,ACTIVE,KIT 4,5725,TREATED,300,PVC,NO,NONE,2008-06-02,PURCHASED,KITCHENER,N,7,1,17,N,N,9.35,N,Y,4.63090737606638
94380,ACTIVE,KIT 4,5725,TREATED,300,PVC,NO,NONE,2008-06-02,PURCHASED,KITCHENER,N,0,1,18,N,N,9.35,N,Y,1.84329876268504
76217,ACTIVE,KIT 4,5725,TREATED,300,PVC,NO,NONE,2008-06-02,PURCHASED,KITCHENER,N,7,1,17,N,N,9.35,N,Y,126.44362892531
76005,ACTIVE,KIT 6,602129,TREATED,450,PVC,NO,NONE,2008-01-30,DONATED,KITCHENER,N,7,6,5,N,N,9.35,N,Y,2.92982121906327
37220,ACTIVE,KIT 4,6395,TREATED,150,CI,YES,EPS,1961-01-01,DONATED,KITCHENER,N,5,1,4,N,N,4.95,N,Y,226.16736109869
94382,ACTIVE,KIT 4,6395,TREATED,150,CI,YES,EPS,1961-01-01,DONATED,KITCHENER,N,5,1,4,N,N,6.55,N,Y,162.381629222429
80834,ACTIVE,KIT 4,50071,TREATED,200,CI,NO,NONE,1957-01-01,PURCHASED,KITCHENER,N,7,4,4,N,N,7.75,N,N,3.05192257188894
80836,ACTIVE,KIT 4,50071,TREATED,200,CI,NO,NONE,1953-08-01,PURCHASED,KITCHENER,N,7,4,4,N,N,7.75,N,N,2.75939625626782
81296,ACTIVE,KIT 4,15732,TREATED,300,CI,NO,NONE,1958-01-01,PURCHASED,KITCHENER,N,7,4,4,N,N,7.75,N,Y,19.2127625732286
94384,ACTIVE,KIT 4,601158,TREATED,200,PVC,NO,NONE,2005-06-01,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,69.2505315261165
94386,ACTIVE,KIT 4,601158,TREATED,200,PVC,NO,NONE,2005-06-01,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,14.3639565631767
71850,ACTIVE,KIT 4,601158,TREATED,200,PVC,NO,NONE,2005-06-01,DONATED,KITCHENER,N,6,4,32,N,N,9.35,N,Y,85.429100689212
64930,ACTIVE,KIT 4,9773,TREATED,150,PVC,NO,NONE,2002-06-15,PURCHASED,KITCHENER,N,6,2,27,N,N,9.35,N,Y,9.94651194385981
66090,ACTIVE,KIT 4,10365,TREATED,150,DI,NO,NONE,1987-03-01,PURCHASED,KITCHENER,N,7,4,12,N,N,9.1,N,Y,18.7886750682352
68680,ACTIVE,KIT 2EA,600081,TREATED,200,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,110.728936908311
94388,ACTIVE,KIT 2EA,600403,TREATED,200,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,5,28,N,N,9.35,N,N,14.3166026019981
94390,ACTIVE,KIT 2W,16125,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,7,5,34,N,N,8.5,N,N,5.35771129173268
9680,ACTIVE,KIT 2W,16125,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,7,5,34,N,N,8.5,N,N,189.366061440982
94392,ACTIVE,KIT 2W,16125,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,6,5,34,N,N,8.5,N,N,115.828369933466
94394,ACTIVE,KIT 2W,16125,TREATED,300,DI,NO,NONE,1969-01-01,PURCHASED,KITCHENER,N,6,5,34,N,N,8.5,N,N,101.809990245832
30320,ACTIVE,KIT 4,8686,TREATED,150,CI,NO,NONE,1973-03-29,DONATED,KITCHENER,N,7,1,19,N,N,7.85,N,Y,62.8998713260701
94396,ACTIVE,KIT 5,6423,TREATED,150,CI,NO,NONE,1960-01-01,DONATED,KITCHENER,N,6,3,0,N,N,7.75,N,N,4.73245587269569
43300,ACTIVE,KIT 5,6423,TREATED,150,CI,NO,NONE,1960-01-01,DONATED,KITCHENER,N,7,3,0,N,Y,4.9,N,N,212.588689677833
94398,ACTIVE,KIT 5,6423,TREATED,150,CI,NO,NONE,1960-01-01,DONATED,KITCHENER,N,7,3,0,N,N,3.83,N,N,9.86496785086013
73860,ACTIVE,KIT 4,11547,TREATED,300,PVC,NO,NONE,2006-07-04,PURCHASED,KITCHENER,N,7,2,16,N,N,9.35,N,Y,21.8073574731826
94400,ACTIVE,KIT 4,11547,TREATED,300,PVC,NO,NONE,2007-02-19,PURCHASED,KITCHENER,N,0,2,16,N,N,9.35,N,Y,5.46752126612117
94406,ACTIVE,KIT 4,6855,TREATED,100,PVC,NO,NONE,2007-02-19,PURCHASED,KITCHENER,N,7,2,16,N,N,9.35,N,Y,0.960492586743269
76932,ACTIVE,KIT 4,6855,TREATED,300,PVC,NO,NONE,2007-02-19,PURCHASED,KITCHENER,N,7,2,16,N,N,9.35,N,Y,8.88907487881749
94408,ACTIVE,KIT 6,600736,TREATED,150,DI,NO,NONE,1997-12-12,DONATED,KITCHENER,N,0,6,39,N,N,9.1,N,Y,12.4421683237144
60580,ACTIVE,KIT 6,600736,TREATED,150,DI,NO,NONE,1997-12-12,DONATED,KITCHENER,N,6,6,39,N,N,9.1,N,Y,100.939312007498
94410,ACTIVE,KIT 4,13183,TREATED,150,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,0,4,23C,N,N,8.5,N,Y,0.609064856452503
61826,ACTIVE,KIT 4,13183,TREATED,150,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,4,4,23C,N,N,5.3,N,Y,42.6148116995799
13910,ACTIVE,KIT 4,23069,TREATED,450,CI,NO,NONE,1962-01-01,PURCHASED,KITCHENER,N,7,4,22,N,N,7.75,N,Y,96.8715473586527
61860,ACTIVE,KIT 4,11259,TREATED,300,PVC,NO,NONE,1999-09-01,PURCHASED,KITCHENER,N,7,2,15,N,N,9.35,N,Y,71.165846915487
94412,ACTIVE,KIT 4,11259,TREATED,300,PVC,NO,NONE,1999-09-01,PURCHASED,KITCHENER,N,6,2,15,N,N,9.35,N,Y,6.1051472711294
94414,ACTIVE,KIT 4,10070,TREATED,300,CI,NO,NONE,1952-01-01,PURCHASED,KITCHENER,N,6,5,0,N,N,7.75,N,N,1.32611713025818
94416,ACTIVE,KIT 4,13287,TREATED,300,CI,NO,NONE,1952-01-01,PURCHASED,KITCHENER,N,0,5,0,N,N,7.75,N,N,3.86327041741623
61807,ACTIVE,KIT 4,6794,TREATED,300,CI,NO,NONE,1930-01-01,DONATED,KITCHENER,N,8,2,0,N,N,6.55,N,N,135.367272590766
68920,ACTIVE,KIT 5,602089,TREATED,300,PVC,NO,NONE,2002-06-01,PURCHASED,KITCHENER,N,7,6,41,N,N,9.35,N,Y,24.9305903695003
94424,ACTIVE,KIT 4,11255,TREATED,300,CI,NO,NONE,1950-01-01,PURCHASED,KITCHENER,N,6,2,14,N,N,7.75,N,N,2.00442767652227
11010,ACTIVE,KIT 4,11255,TREATED,300,CI,NO,NONE,1950-01-01,PURCHASED,KITCHENER,N,6,2,14,N,N,7.75,N,N,95.769779284103
94426,ACTIVE,KIT 5,5602,TREATED,150,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,6,6,19,N,N,8.5,N,Y,11.0206927195271
31650,ACTIVE,KIT 5,5602,TREATED,150,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,6,6,19,N,N,8.5,N,Y,125.643423447569
94428,ACTIVE,KIT 5,5602,TREATED,150,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,6,6,19,N,N,8.5,N,Y,11.3675621981236
94430,ACTIVE,KIT 4,20681,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,6,1,3,N,N,7.75,N,Y,12.2211891138241
31760,ACTIVE,KIT 4,20681,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,6,1,3,N,N,4.15,N,Y,26.7118768236573
61460,ACTIVE,KIT 4,6882,TREATED,300,PVC,NO,NONE,1998-07-03,PURCHASED,KITCHENER,N,7,2,15,N,N,9.35,N,Y,89.1695837214158
94432,ACTIVE,KIT 4,6882,TREATED,300,PVC,NO,NONE,1998-07-03,PURCHASED,KITCHENER,N,7,2,15,N,N,9.35,N,Y,12.2040775979853
94434,ACTIVE,KIT 4,10826,TREATED,150,DI,NO,NONE,1972-10-01,DONATED,KITCHENER,N,6,3,3,N,N,8.5,N,N,11.847613829192
94436,ACTIVE,KIT 4,10826,TREATED,150,DI,NO,NONE,1972-10-01,DONATED,KITCHENER,N,6,3,3,N,N,8.5,N,N,9.96393048485858
36920,ACTIVE,KIT 4,10825,TREATED,150,DI,NO,NONE,1972-10-01,DONATED,KITCHENER,N,6,3,3,N,N,8.5,N,N,168.5936584974
94442,ACTIVE,KIT 4,6648,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,6,2,3,N,N,9.35,N,Y,3.29840111760803
78016,ACTIVE,KIT 4,6648,TREATED,150,PVC,NO,NONE,2011-06-30,PURCHASED,KITCHENER,N,6,2,4,N,N,9.35,N,Y,4.96100000049919
78154,ACTIVE,KIT 4,6398,TREATED,450,AC,NO,NONE,1952-01-01,PURCHASED,REGION,N,6,3,0,N,N,7.3,N,N,158.872070681812
70660,ACTIVE,KIT 4,40265,TREATED,300,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,7,4,0,N,N,9.35,N,Y,117.007987155623
20920,ACTIVE,KIT 4,10282,TREATED,300,DI,NO,NONE,1976-01-01,DONATED,KITCHENER,N,6,4,12,N,N,8.5,N,N,71.1749146152635
94458,ACTIVE,KIT 4,10282,TREATED,300,DI,NO,NONE,1976-01-01,DONATED,KITCHENER,N,6,4,12,N,N,8.5,N,Y,4.14110941625083
19420,ACTIVE,KIT 6,21110,TREATED,300,DI,NO,NONE,1980-01-01,DONATED,KITCHENER,N,6,6,3,N,N,8.5,N,Y,114.009706366539
94460,ACTIVE,KIT 6,21110,TREATED,300,DI,NO,NONE,1980-01-01,DONATED,KITCHENER,N,6,6,3,N,N,8.5,N,Y,7.61992052469744
77208,ACTIVE,KIT 4,601005,TREATED,450,PVC,NO,NONE,2011-08-01,DONATED,REGION,N,6,4,30,N,N,9.35,N,Y,25.8081314090968
68750,ACTIVE,KIT 4,7056,TREATED,300,PVC,NO,NONE,2009-02-01,PURCHASED,KITCHENER,N,7,2,24,N,N,9.35,N,Y,72.7859744051652
68788,ACTIVE,KIT 5,6137,TREATED,200,PVC,NO,NONE,2008-04-15,DONATED,KITCHENER,N,6,6,19,N,N,9.35,N,Y,12.7424096131904
94470,ACTIVE,KIT 5,6138,TREATED,200,PVC,NO,NONE,2008-04-15,DONATED,KITCHENER,N,6,6,19,N,N,9.35,N,Y,1.29876672716938
82256,ACTIVE,KIT 5,6138,TREATED,200,PVC,NO,NONE,2008-04-15,DONATED,KITCHENER,N,7,6,19,N,N,9.35,N,Y,6.46535667994497
76100,ACTIVE,KIT 6,602405,TREATED,150,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,6,6,0,N,N,9.35,N,Y,13.508360963362
94472,ACTIVE,KIT 5,21651,TREATED,450,PVC,NO,NONE,2004-06-01,DONATED,REGION,N,9,3,0,N,N,9.35,N,N,37.9299842319078
71440,ACTIVE,KIT 5,21651,TREATED,450,PVC,NO,NONE,2004-06-01,DONATED,REGION,N,9,6,0,N,N,9.35,N,Y,266.648835105451
76099,ACTIVE,KIT 6,602403,TREATED,450,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,465.684966791819
94476,ACTIVE,KIT 6,607508,TREATED,450,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,0,6,0,N,N,9.35,N,Y,21.3245229826037
94478,ACTIVE,KIT 6,602403,TREATED,450,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,11.3419236306719
94480,ACTIVE,KIT 6,602403,TREATED,450,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,154.846230070482
94482,ACTIVE,KIT 6,602403,TREATED,450,PVC,NO,NONE,2009-02-11,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,50.6251203212409
76837,ACTIVE,KIT 6,601713,TREATED,300,PVC,NO,NONE,2010-05-28,DONATED,KITCHENER,N,6,6,0,N,N,9.35,N,Y,6.9325276848189
94484,ACTIVE,KIT 6,601713,TREATED,300,PVC,NO,NONE,2010-05-28,DONATED,KITCHENER,N,6,6,0,N,N,9.35,N,Y,0.57396532899044
350,ACTIVE,KIT 4,40080,TREATED,150,CI,NO,NONE,1956-01-01,DONATED,KITCHENER,N,5,1,20,N,N,7.3,N,N,191.53807885082
94486,ACTIVE,KIT 5,602309,TREATED,300,PVC,NO,NONE,2007-06-01,DONATED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,2.07696212765287
69055,ACTIVE,KIT 5,602310,TREATED,300,PVC,NO,NONE,2007-06-01,DONATED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,31.9477119214197
61800,ACTIVE,KIT 4,6158,TREATED,900,CPP,NO,NONE,1990-01-01,PURCHASED,REGION,N,8,6,0,N,N,9.35,N,Y,552.028992067607
94488,ACTIVE,KIT 4,6303,TREATED,900,CPP,NO,NONE,1990-01-01,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,101.326268196349
68675,ACTIVE,KIT 4,6869,TREATED,300,PVC,NO,NONE,2008-01-01,PURCHASED,KITCHENER,N,7,2,20,N,N,9.35,N,Y,9.33794120173002
94490,ACTIVE,KIT 4,6869,TREATED,300,PVC,NO,NONE,2008-01-01,PURCHASED,KITCHENER,N,7,2,16,N,N,9.35,N,Y,1.46682146478493
76775,ACTIVE,KIT 4,8578,TREATED,300,PVC,NO,NONE,2010-08-05,PURCHASED,KITCHENER,N,8,2,9,N,N,9.35,N,Y,20.5904654482893
94492,ACTIVE,KIT 4,10267,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,8,4,12,N,N,8.5,N,N,1.21904887452124
25630,ACTIVE,KIT 4,10267,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,8,4,12,N,N,8.5,N,N,24.5488964158015
94494,ACTIVE,KIT 4,10103,TREATED,450,DI,NO,NONE,1970-01-01,DONATED,DUAL CITY AND REGION,N,8,5,0,N,N,4.58,N,N,12.0239949235284
144294,ACTIVE,KIT 4,10099,TREATED,450,DI,NO,NONE,1970-01-01,DONATED,DUAL CITY AND REGION,N,9,5,0,N,N,8.5,N,N,237.383577362647
39670,ACTIVE,KIT 4,10267,TREATED,600,DI,NO,NONE,1978-01-01,PURCHASED,REGION,N,6,4,12,N,N,8.5,N,N,128.018715059364
36690,ACTIVE,KIT 4,9348,TREATED,100,DI,NO,NONE,1985-09-01,DONATED,KITCHENER,N,5,3,7,N,N,9.1,N,N,42.2448084238763
94496,ACTIVE,KIT 4,9348,TREATED,100,DI,NO,NONE,1985-09-01,DONATED,KITCHENER,N,5,3,7,N,N,9.1,N,N,4.40845118714206
63450,ACTIVE,KIT 4,10389,TREATED,150,CI,NO,NONE,1947-01-01,PURCHASED,KITCHENER,N,6,2,40,N,N,7.75,N,Y,47.2899142928016
94500,ACTIVE,KIT 4,6653,TREATED,300,PVC,NO,NONE,2003-06-01,PURCHASED,KITCHENER,N,8,2,23,N,N,9.35,N,Y,11.2983531084037
69540,ACTIVE,KIT 4,6766,TREATED,300,PVC,NO,NONE,2003-06-01,PURCHASED,KITCHENER,N,8,2,23,N,N,9.35,N,Y,95.042772626039
79778,ACTIVE,KIT 4,13097,TREATED,450,DI,NO,NONE,1968-01-01,PURCHASED,DUAL CITY AND REGION,N,9,2,40,N,N,8.5,N,N,5.3192801011759
66720,ACTIVE,KIT 4,6795,TREATED,150,PVC,NO,NONE,2001-06-01,PURCHASED,KITCHENER,N,6,2,27,N,N,9.35,N,Y,11.0723999995297
94504,ACTIVE,KIT 4,22229,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,59.3323950133979
94506,ACTIVE,KIT 4,22243,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,7.56477342619502
36450,ACTIVE,KIT 4,22229,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,6.1,N,N,160.326605878643
94508,ACTIVE,KIT 4,6834,TREATED,150,PVC,NO,NONE,2001-09-20,PURCHASED,KITCHENER,N,6,2,17,N,N,9.35,N,Y,13.8003269643757
94510,ACTIVE,KIT 4,11150,TREATED,150,PVC,NO,NONE,2001-09-20,PURCHASED,KITCHENER,N,6,2,17,N,N,9.35,N,Y,8.44564826314
66900,ACTIVE,KIT 4,6834,TREATED,150,PVC,NO,NONE,2001-09-20,PURCHASED,KITCHENER,N,6,2,18,N,N,9.35,N,Y,128.746945784874
94512,ACTIVE,KIT 5,600459,TREATED,150,PVC,NO,NONE,2003-06-11,DONATED,KITCHENER,N,6,6,27,N,N,9.35,N,Y,2.6615317083042
69210,ACTIVE,KIT 5,600459,TREATED,150,PVC,NO,NONE,2003-06-11,DONATED,KITCHENER,N,6,6,27,N,N,9.35,N,Y,111.868417648075
94514,ACTIVE,KIT 2W,22076,TREATED,450,DI,NO,NONE,1969-07-01,PURCHASED,DUAL CITY AND REGION,Y,7,5,35,N,N,8.5,Y,N,89.2813247740498
9950,ACTIVE,KIT 2W,22076,TREATED,450,DI,NO,NONE,1969-07-01,PURCHASED,DUAL CITY AND REGION,Y,7,5,35,N,N,8.5,Y,N,304.177115385003
68913,ACTIVE,KIT 4,8949,TREATED,300,DI,NO,NONE,1974-01-01,PURCHASED,KITCHENER,N,7,2,24,N,N,8.5,N,Y,4.68112056004943
94516,ACTIVE,KIT 5,602224,TREATED,450,PVC,NO,NONE,2008-02-11,PURCHASED,REGION,N,0,6,24,N,N,9.35,N,Y,7.84161729884039
76109,ACTIVE,KIT 5,602224,TREATED,450,PVC,NO,NONE,2008-02-11,PURCHASED,REGION,N,7,6,0,N,N,9.35,N,Y,134.593911101111
23190,ACTIVE,KIT 4,6825,TREATED,300,DI,NO,NONE,1990-08-01,PURCHASED,KITCHENER,N,7,2,20,N,N,9.1,N,Y,4.89357788544542
94520,ACTIVE,KIT 4,6971,TREATED,150,PVC,NO,NONE,2005-11-29,PURCHASED,KITCHENER,N,6,2,28,N,N,9.35,N,Y,17.3375254950451
72860,ACTIVE,KIT 4,6971,TREATED,150,PVC,NO,NONE,2005-11-29,PURCHASED,KITCHENER,N,7,2,28,N,N,9.35,N,Y,71.4415346501588
94524,ACTIVE,KIT 4,8794,TREATED,150,PVC,NO,NONE,2005-07-01,PURCHASED,KITCHENER,N,7,2,6,N,N,9.35,N,Y,0.842447030810223
76224,ACTIVE,KIT 4,8794,TREATED,150,PVC,NO,NONE,2005-07-01,PURCHASED,KITCHENER,N,7,2,6,N,N,9.35,N,Y,5.30311513482003
57010,ACTIVE,KIT 4,7047,TREATED,300,DI,NO,NONE,1981-09-01,PURCHASED,KITCHENER,N,8,2,28,N,N,8.5,N,N,125.291706510968
94526,ACTIVE,KIT 4,13253,TREATED,300,PVC,NO,NONE,1999-06-01,PURCHASED,KITCHENER,N,7,4,19,N,N,9.35,N,Y,16.3884228983092
62030,ACTIVE,KIT 4,10030,TREATED,300,PVC,NO,NONE,1999-06-01,PURCHASED,KITCHENER,N,7,4,19,N,N,6.95,N,Y,73.9022011739522
94528,ACTIVE,KIT 4,10030,TREATED,300,PVC,NO,NONE,1999-06-01,PURCHASED,KITCHENER,N,7,4,19,N,N,9.35,N,Y,4.51142721492838
94530,ACTIVE,KIT 4,15126,TREATED,300,DI,NO,NONE,1988-01-01,DONATED,REGION,N,7,4,0,N,N,9.1,N,Y,6.35045946051007
29380,ACTIVE,KIT 4,15127,TREATED,300,DI,NO,NONE,1988-01-01,DONATED,REGION,N,8,4,0,N,N,9.1,N,Y,185.856875116403
94532,ACTIVE,KIT 4,21823,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,8,5,29,N,N,8.5,N,N,1.51310615680098
40230,ACTIVE,KIT 4,21823,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,8,5,29,N,N,8.5,N,N,19.5227327630925
25320,ACTIVE,KIT 4,11080,TREATED,150,CI,NO,NONE,1947-01-01,DONATED,KITCHENER,N,7,2,31,N,N,5.5,N,Y,211.383402375554
94534,ACTIVE,KIT 4,11088,TREATED,150,CI,NO,NONE,1947-01-01,DONATED,KITCHENER,N,7,2,31,N,N,5.5,N,Y,8.86378119760335
71180,ACTIVE,KIT 5,601585,TREATED,300,PVC,NO,NONE,2004-06-01,PURCHASED,KITCHENER,N,7,3,0,N,N,8.55,N,N,196.124310411699
94536,ACTIVE,KIT 5,602316,TREATED,300,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,7,6,0,N,N,9.35,N,Y,7.75309641426867
39370,ACTIVE,KIT 4,6787,TREATED,200,DI,NO,NONE,1976-01-01,PURCHASED,KITCHENER,N,6,2,28,N,N,8.5,N,N,136.235175490521
15520,ACTIVE,KIT 4,6744,TREATED,150,CI,NO,NONE,1900-01-01,DONATED,KITCHENER,N,8,2,20,N,N,5.75,N,Y,92.0906663606542
14450,ACTIVE,KIT 4,20571,TREATED,600,DI,NO,NONE,1980-01-01,PURCHASED,REGION,N,6,6,41,N,N,8.5,N,Y,47.6943323269274
94544,ACTIVE,KIT 4,20757,TREATED,300,CI,NO,NONE,1964-07-01,PURCHASED,KITCHENER,N,6,1,8,N,N,7.75,N,Y,14.2345135684051
19120,ACTIVE,KIT 4,20757,TREATED,300,CI,NO,NONE,1964-07-01,PURCHASED,KITCHENER,N,7,1,8,N,N,6.55,N,Y,150.245184952897
94546,ACTIVE,KIT 2W,21936,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,7,5,31,N,N,8.5,N,N,7.39386402926393
30940,ACTIVE,KIT 2W,21936,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,7,5,33,N,N,8.5,N,N,56.553469273061
94550,ACTIVE,KIT 5,9549,TREATED,300,DI,NO,NONE,1975-07-01,PURCHASED,KITCHENER,N,6,6,0,N,N,8.5,N,Y,7.61941609272152
42340,ACTIVE,KIT 5,9191,TREATED,300,DI,NO,NONE,1975-07-01,PURCHASED,KITCHENER,N,6,6,0,N,N,8.5,N,Y,91.3327490751478
23270,ACTIVE,KIT 4,12419,TREATED,450,CI,NO,NONE,1968-01-01,PURCHASED,DUAL CITY AND REGION,N,7,2,40,N,N,7.85,N,N,56.9950955191737
94552,ACTIVE,KIT 4,8722,TREATED,450,AC,NO,NONE,1972-01-01,DONATED,KITCHENER,N,0,1,30,N,N,8.7,N,Y,0.581608390790588
42790,ACTIVE,KIT 4,8722,TREATED,450,AC,NO,NONE,1972-01-01,DONATED,KITCHENER,N,7,1,30,N,N,8.7,N,Y,309.089338216094
15590,ACTIVE,KIT 4,11128,TREATED,300,DI,NO,NONE,1984-01-01,PURCHASED,KITCHENER,N,7,2,17,N,N,8.5,N,Y,65.849629353692
94554,ACTIVE,KIT 4,20714,TREATED,300,CI,NO,NONE,1964-07-01,PURCHASED,KITCHENER,N,6,1,8,N,N,7.75,N,Y,20.4615087809761
18990,ACTIVE,KIT 4,20717,TREATED,300,CI,NO,NONE,1964-07-01,PURCHASED,KITCHENER,N,7,1,8,N,N,6.95,N,Y,170.933777877231
94556,ACTIVE,KIT 4,20717,TREATED,300,CI,NO,NONE,1964-07-01,PURCHASED,KITCHENER,N,7,1,8,N,N,6.55,N,Y,151.430929634549
56730,ACTIVE,KIT 4,22419,TREATED,600,CPP,NO,NONE,1994-01-01,DONATED,REGION,N,7,4,32,N,N,9.35,N,Y,334.316070175473
32800,ACTIVE,KIT 4,13196,TREATED,450,DI,NO,NONE,1966-01-01,DONATED,REGION,N,7,4,23C,N,N,8.5,N,Y,80.1021114743251
64050,ACTIVE,KIT 4,15089,TREATED,200,DI,NO,NONE,1987-01-01,PURCHASED,KITCHENER,N,7,4,15,N,N,9.1,N,Y,105.540937466128
94564,ACTIVE,KIT 2E,22286,TREATED,150,DI,NO,NONE,1986-06-01,DONATED,KITCHENER,N,5,5,22,N,N,9.1,N,N,7.13634315328414
31970,ACTIVE,KIT 2E,22286,TREATED,150,DI,NO,NONE,1986-06-01,DONATED,KITCHENER,N,5,5,22,N,N,9.1,N,N,91.1287232053927
4390,ACTIVE,KIT 5,9463,TREATED,150,DI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,5,6,23,N,N,8.5,N,Y,131.911307260589
94570,ACTIVE,KIT 4,604711,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,5,3,19,N,N,9.35,N,N,92.1081571133977
65240,ACTIVE,KIT 4,40346,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,5,3,19,N,N,9.35,N,N,160.431503818169
94572,ACTIVE,KIT 4,40346,TREATED,150,PVC,NO,NONE,2000-06-01,DONATED,KITCHENER,N,5,3,19,N,N,9.35,N,N,6.57295146981951
43410,ACTIVE,KIT 5,9194,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,6,3,0,N,N,8.5,N,N,53.4152672976176
94574,ACTIVE,KIT 5,9537,TREATED,300,DI,NO,NONE,1978-01-01,PURCHASED,KITCHENER,N,7,6,0,N,N,8.5,N,Y,24.5037015110268
74250,ACTIVE,KIT 2W,601438,TREATED,300,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,7,5,39,N,N,9.35,N,N,83.4317755458547
94578,ACTIVE,KIT 2W,601438,TREATED,300,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,0,5,39,N,N,9.35,N,N,5.49543071968753
42230,ACTIVE,KIT 6,4836,TREATED,450,DI,NO,NONE,1987-06-01,DONATED,DUAL CITY AND REGION,N,7,6,9,N,N,9.1,N,Y,30.7721677363325
94580,ACTIVE,KIT 6,4836,TREATED,450,DI,NO,NONE,1987-06-01,DONATED,DUAL CITY AND REGION,N,7,6,9,N,N,9.1,N,Y,14.35190553393
94582,ACTIVE,KIT 6,5528,TREATED,150,DI,NO,NONE,1986-01-01,DONATED,KITCHENER,N,6,6,10,N,N,9.1,N,Y,12.1920853661471
26930,ACTIVE,KIT 6,5528,TREATED,150,DI,NO,NONE,1986-01-01,DONATED,KITCHENER,N,6,6,10,N,N,8.3,N,Y,166.922769003544
94584,ACTIVE,KIT 6,5528,TREATED,150,DI,NO,NONE,1986-01-01,DONATED,KITCHENER,N,6,6,10,N,N,9.1,N,Y,165.067299242257
94586,ACTIVE,KIT 6,5528,TREATED,150,DI,NO,NONE,1986-01-01,DONATED,KITCHENER,N,6,6,10,N,N,9.1,N,Y,12.2536162591097
