seg_id,str_type,dtupdate,status_id,seg_descr,poly_area,gisid,street_id,seg_part,Geo Shape x,Geo Shape y,Latitude,Longitude
22413,Council Major,20210923,2,Manningham Street between Southgate Street and Church Street,2642,2018,870,1,144.942331034622,-37.787843959124,-37.78804656562033,144.94274631882703
22645,Citylink,20210923,12,Monash Freeway between Southern Link Road and Boulton Parade,400,2120,3080,3,144.987501935209,-37.828639830576,-37.82863721398934,144.98767011293563
22071,Arterial,20210923,1,City Road between Southbank Boulevard and Power Street,4568,3726,1345,1,144.96284863614,-37.82380654879,-37.82323990759975,144.96324123072017
21472,Council Minor,20210923,3,Cl1200 from Hawke Street,85,1315,193,1,144.945297613515,-37.809166563677,-37.80915559617827,144.9451918500539
21936,Council Minor,20210923,3,Cl1100 from George Street,254,1345,8,1,144.984118537228,-37.815021136761,-37.81475253484865,144.98416048414106
23028,Council Major,20210923,2,McCracken Street between Market Street and Gordon Crescent,3228,571,119635,1,144.92753728852819,-37.78971163896035,-37.79023293382234,144.9277902537447
22064,Arterial,20210923,1,Intersection of City Road and Southbank Boulevard,3331,3720,0,1,144.964560326569,-37.822568756687,-37.82264301253979,144.96406446948097
21729,Council Minor,20210923,3,Hampden Road between Bellair Street and Derby Street,1882,2303,686,1,144.928764976983,-37.795960085068,-37.795776984568896,144.92914182151634
30512,Private,20210923,4,Pl5152,62,2448,2896,1,144.953069692266,-37.811593695637,-37.81167277588256,144.95312353698694
30527,Private,20210923,4,Pl5146,137,2461,2890,1,144.951924511543,-37.80609302475,-37.806043862748375,144.951673811665
23281,Council Minor,20210923,3,Clifford Terrace between Gower Street and Hampden Road,541,3940,117932,1,144.927436983662,-37.796709337361,-37.79657121156793,144.92725298302392
30374,Private,20210923,4,Pl5337,109,292,3136,1,144.95028165486,-37.796246304578,-37.79635999476343,144.950130416142
20329,Council Minor,20210923,3,Driver Lane from Little Bourke Street,181,3393,581,1,144.963060331525,-37.813107005263,-37.812955916582546,144.9630204480979
22532,Council Major,20210923,2,Kirk Street between Fairbairn Drive and Hobsons Road,836,2162,3234,1,144.91882013673,-37.796480222643,-37.79641699771851,144.91879463380994
21444,Council Minor,20210923,3,Cl1412 from Dryburgh Street,539,1289,246,1,144.943103955384,-37.806109243525,-37.806147661920264,144.9434729195348
20898,Council Major,20210923,2,Albert Street between Clarendon Street and Eades Street,6026,850,375,1,144.983352783216,-37.810526561995,-37.81026831440766,144.98223986255843
30461,Private,20210923,4,Pl5097,18,2410,2063,1,144.942205841724,-37.804675757634,-37.80469059159442,144.94228964712602
23352,Council Minor,20210923,3,Tibbits Lane from Waterloo Street,122,4150,1541,1,144.967019581796,-37.795200015366,-37.79504464165421,144.96703045615033
20704,Council Minor,20210923,3,Markov Place from Elgin Street,113,1680,117818,1,144.969493449064,-37.797508732169,-37.79763891888236,144.9694477630345
22717,Council Major,20210923,2,Intersection of Airlie Street and The Righi,153,1008,1032,1,144.986830416989,-37.832915538698,-37.83296192465719,144.9867490537588
22085,Council Major,20210923,2,Sturt Street between City Road and Kavanagh Street,4193,3740,364,1,144.967547341516,-37.822270352567,-37.82160461115375,144.9679249090959
22555,Arterial,20210923,1,Wurundjeri Way between Bourke Street and Flinders Street,7668,3588,117786,1,144.951004977196,-37.819076653675,-37.818940405620474,144.9511641155347
22890,Council Major,20210923,2,Sabre Drive between Lorimer Street and Wharf Road,8423,738,117933,1,144.907666800436,-37.828344723281,-37.82700102839934,144.90630367808987
21735,Council Major,20210923,2,Tennyson Street between Altona Street and Childers Street,886,2309,1119,1,144.927326095623,-37.799677415567,-37.79955682476081,144.92738090781313
23177,Council Minor,20210923,3,CL0120 between McMeikan Street and Coote Street,713,659,119728,1,144.928983335359,-37.790600702086,-37.79130916916946,144.92913689058884
30229,Private,20210923,4,Pl5272,17,167,3037,1,144.971946485583,-37.795203448149,-37.79522574650798,144.97192518826074
21110,Council Major,20210923,2,Intersection of Courtney Street and Capel Street,976,2723,0,1,144.955767392412,-37.803357764737,-37.80331540829479,144.9556236502069
20152,Council Major,20210923,2,Russell Street between Lonsdale Street and Little Lonsdale Street,2890,3482,1045,1,144.966732827549,-37.810220039541,-37.81030859485961,144.96695578383577
22984,Council Major,20210923,2,Collett Street between Smith Street and Parsons Street,1817,619,119630,1,144.933356575316,-37.79038886601,-37.79078888345523,144.9333528330037
30670,Private,20210923,4,Freshwater Place,1419,2554,117888,1,144.96197103121,-37.822373003213,-37.82203624176146,144.96236106475513
20113,Council Major,20210923,2,Intersection of Elizabeth Street and Collins Street,902,3024,0,1,144.963959146923,-37.816388073853,-37.81621666817475,144.964060573162
22927,Council Minor,20210923,3,Cardiff Lane between Oak Street and Parkville Avenue,406,374,119264,1,144.942208642494,-37.779845387512,-37.7797761340722,144.9418887492889
20606,Council Minor,20210923,3,Cl1279 from Owen Street,62,1776,270,1,144.973529582063,-37.800673126038,-37.80076390801008,144.97353245619726
20168,Council Major,20210923,2,Elizabeth Street between Lonsdale Street and Little Lonsdale Street,2913,3466,599,1,144.962363403854,-37.812105733435,-37.811750044380595,144.96201483994744
22338,Council Major,20210923,2,Intersection of Gatehouse Street and Story Street,415,2055,649,1,144.95255611024,-37.795626693858,-37.795626949526095,144.95239177871176
20052,Council Major,20210923,2,Intersection of Russell Street and Little Bourke Street,321,3071,0,1,144.967508509207,-37.811913159729,-37.81181904065162,144.96765078313626
23189,Council Minor,20210923,3,PH8033 between Rankins Road and Little Smith Street,113,672,119740,1,144.931282954805,-37.791988273553,-37.79195146071311,144.9311143426018
30321,Private,20210923,4,Pl5306,32,243,3087,1,144.944176364358,-37.795425234164,-37.79544691913667,144.94422342390686
23009,Arterial,20210923,1,Intersection of Racecourse Road and Lambeth Street,242,503,119624,1,144.934504636348,-37.788726618984,-37.78866658616784,144.9346053463611
30174,Private,20210923,4,Pl5126,24,119,2870,1,144.970061559206,-37.814113923063,-37.81414075578753,144.97000713324846
22692,Arterial,20210923,1,Intersection of Alexandra Avenue and Boathouse Drive,895,983,376,1,144.975071946666,-37.822372496102,-37.822188655261435,144.97495613555816
23173,Council Minor,20210923,3,CL0123 (1) from New Street,44,656,119732,1,144.928218976386,-37.793061652834,-37.79299579252456,144.9282033613324
22557,Council Major,20210923,2,Intersection of Salmon Street and Westgate Freeway,804,3143,1393,1,144.922892621451,-37.828509258821,-37.82817561392184,144.92285526888483
22826,Council Major,20210923,2,Grant Street between Dodds Street and Sturt Street,3346,3811,1351,1,144.96667198403,-37.826327770033,-37.825999401366,144.96728971924657
30222,Private,20210923,4,Pl5118,7,161,2859,1,144.973045088901,-37.800789066722,-37.800795734116434,144.97306419141105
30139,Private,20210923,4,Pl5012,106,93,1481,1,144.954999141078,-37.819895438935,-37.81969523949438,144.95492123775202
22819,Council Major,20210923,2,Collins Street between Spencer Street and Batmans Hill Drive,98,4108,526,7,144.950578262608,-37.819959324088,-37.82007578238603,144.95062530919864
22452,Council Major,20210923,2,Harbour Esplanade between Bourke Street and La Trobe Street,23144,3593,117766,1,144.946389386808,-37.81894367459,-37.817073641105665,144.94576063650152
21480,Council Minor,20210923,3,Cl1469 from Rosslyn Street,83,1321,230,1,144.94744765636,-37.809740711098,-37.80986105667886,144.94752168077534
20370,Council Minor,20210923,3,Cl1757 from Hardware Lane,89,3354,103,1,144.961178480316,-37.812968309128,-37.81300033574328,144.96112998850768
21248,Council Minor,20210923,3,Little Curran Street between Curran Street and Melrose Street,1121,2954,813,1,144.94453630967,-37.792297156004,-37.79174351307219,144.9436886711217
21747,Council Minor,20210923,3,Younghusband Lane between Altona Street and Childers Street,296,2322,120170,1,144.926566852248,-37.799492565807,-37.799280423806806,144.92696621813394
21788,Council Minor,20210923,3,Matthews Mews from Flockhart Street,864,2363,2044,2,144.920900324742,-37.795127699204,-37.79478226135552,144.92077281127354
22209,Arterial,20210923,1,Toorak Road between St Kilda Road and Adams Street,3578,885,1127,1,144.976256375622,-37.836406159243,-37.83688838339831,144.9766106040871
21703,Council Major,20210923,2,Bellair Street between Ormond Street and Tennyson Street,1461,2278,430,1,144.930882678708,-37.79656367333,-37.79681823380777,144.93113725622524
30709,Private,20210923,4,Pl5326,83,2591,3125,1,144.957472585067,-37.794124529067,-37.79409879040097,144.95732588850757
20429,Council Minor,20210923,3,Mercantile Place between King Street and Katherine Place,246,3297,891,1,144.95720715274,-37.820010133692,-37.82007907482104,144.95689895741222
20523,Council Major,20210923,2,Intersection of Lygon Street and Queensberry Street,934,1585,0,1,144.966366289175,-37.805049282485,-37.804895394111725,144.9662170433981
22179,Arterial,20210923,1,Kings Bridge between King Street and Yarra Promenade,5473,3781,3090,1,144.958266827953,-37.821377938748,-37.822033064056164,144.95807626913356
22760,Arterial,20210923,1,Intersection of St Kilda Road and Commercial Road,1685,1050,1056,1,144.978945381282,-37.844579025283,-37.84485493474857,144.9788684674555
22105,Council Major,20210923,2,Wells Street between Miles Street and Coventry Street,1616,3758,1352,1,144.968731552073,-37.829233170179,-37.828862043340095,144.96868174908485
20815,Council Major,20210923,2,Elgin Street between Cardigan Street and Swanston Street,3058,1932,598,1,144.9656822855,-37.79709612028,-37.79692049997645,144.96533173185634
23295,Council Major,20210923,2,Intersection of Bourke Street and Cumberland Street,563,3979,455,1,144.94262128485,-37.820033611716,-37.82012879648756,144.94277855001707
22864,Council Minor,20210923,3,Cl0255 from Harris Street,10,345,1783,1,144.949803765803,-37.799475557671,-37.799486991806916,144.9498201125909
22461,Council Major,20210923,2,Moore Street between Miles Street and Kings Way,1990,3124,1350,1,144.964752574058,-37.82801327838,-37.828639232165884,144.96444688679406
30691,Private,20210923,4,Pl5305,90,2575,3086,1,144.98463211249,-37.833297163507,-37.833190800814656,144.9846736738917
21727,Council Major,20210923,2,Wolseley Parade between Bellair Street and Derby Street,5235,2301,1186,1,144.928290610419,-37.796994077694,-37.79623810547354,144.9293830484873
20356,Council Minor,20210923,3,Roeszler Lane from Bank Place,77,3368,1287,1,144.960360177353,-37.816422993024,-37.81637435216818,144.960464969537
30707,Rail/Tram,20210923,9,West Coburg Tramway,10774,2589,3130,1,144.949649540624,-37.781764522826,-37.78494460361617,144.9491578279944
30782,Private,20210923,4,PL5383,16,438,119706,1,144.93107507329,-37.790981785943,-37.79096755277372,144.93099493160938
21151,Arterial,20210923,1,Curzon Street between Arden Street and O'Shanassy Street,1554,2802,552,1,144.948705980595,-37.800703758756,-37.80045770840185,144.94857330759777
21845,Council Major,20210923,2,Kensington Road between Mercantile Parade and Hobsons Road,3469,2207,753,1,144.920165304193,-37.798343917406,-37.79792911748699,144.92107513327304
21404,Council Major,20210923,2,William Street between Dudley Street and Walsh Street,1148,1114,1179,1,144.955024816467,-37.808337089176,-37.80822026370194,144.95477315231642
21175,Council Minor,20210923,3,Cl0255 from Falshaws Lane,103,2764,1783,1,144.949577693878,-37.799570646449,-37.79960017432033,144.9497172054322
23232,Lease/Reserve,20210923,6,Melbourne Convention Exhibition Centre Bridge between South Wharf and North Wharf,184,3879,119774,1,144.951648202062,-37.823232376657,-37.823187677263945,144.95175295572795
20134,Council Major,20210923,2,Intersection of William Street and Flinders Lane,732,3488,0,1,144.959769225816,-37.818670815272,-37.818635755743934,144.95957528334523
22224,Council Major,20210923,2,Intersection of Domain Road and Domain Street,396,896,572,1,144.97877546933,-37.833747292292,-37.833675684769254,144.9789086613447
20063,Council Major,20210923,2,Little Bourke Street between King Street and Spencer Street,2021,3062,809,2,144.954367347998,-37.815713523681,-37.81576362184788,144.95403264621874
30562,Private,20210923,4,Pl5292,19,2470,3068,1,144.923505814934,-37.794152910651,-37.79418700357435,144.92346364752336
22847,Council Minor,20210923,3,Ph8005 between Domain Street and Hope Street,59,1474,1576,1,144.979264181531,-37.835875575013,-37.83584028985923,144.978930124581
30443,Private,20210923,4,Pl5244,43,2393,3007,1,144.946810755439,-37.808730683773,-37.808797877145,144.94686789004137
30674,River,20210923,8,Yarra River,7785,2558,3094,1,144.962025681453,-37.820712374095,-37.82024383596237,144.96214661984249
22642,Citylink2,20210923,13,Batman Avenue Bridge between Flinders Street and Batman Avenue,2524,3553,117741,2,144.973654838316,-37.817256078003,-37.81672886141189,144.97313303851726
21655,Council Major,20210923,2,Elizabeth Street between Chelmsford Street and Fink Street,1282,2240,600,1,144.932923741294,-37.797266783052,-37.796891947293254,144.93270036646086
22857,Road Safety Act,20210923,16,Newquay Promenade between Rakaia Way and Doepel Way,1088,3961,117864,1,144.940465110141,-37.815366715604,-37.81532711384752,144.94090447822907
20007,Council Major,20210923,2,Lonsdale Street between Swanston Street and Elizabeth Street,6061,3114,803,1,144.964623345016,-37.811736927245,-37.81192369444355,144.96349155388452
30649,River,20210923,8,Yarra River,14799,2540,3094,1,144.964998865724,-37.820054052521,-37.81991963887988,144.96403171432425
22716,Council Major,20210923,2,Anderson Street between Clowes Street and St Leonards Court,2513,1006,383,1,144.98455990866,-37.830434198409,-37.82989006350795,144.98454708603765
20790,Council Minor,20210923,3,Powell Lane from Tyne Street,26,1953,117806,1,144.966331917818,-37.797865125202,-37.797823642960054,144.96632270079533
21603,Arterial,20210923,1,Victoria Street between Drummond Street and Lygon Street,3125,1847,1152,1,144.966003940796,-37.807136028446,-37.80705888188535,144.96659764863352
21251,Arterial,20210923,1,Flemington Road between Brougham Street and Curran Street,9704,2957,632,1,144.946965811493,-37.793602976595,-37.79289453502966,144.9465532099394
30866,Private,20210923,4,Stubbs Lane,27,3302,1104,1,144.957549515343,-37.819362620808,-37.81939590551541,144.95753977223742
21437,Council Major,20210923,2,Anderson Street between Ireland Street and Dynon Road,881,1282,385,1,144.941967017095,-37.806096140926,-37.805816609607334,144.94190379561005
23366,Council Minor,20210923,3,PT5172 from Curran Street,80,273,2924,1,144.945034681491,-37.792350956117,-37.79225034170828,144.94490110914995
21813,Council Major,20210923,2,Stockmans Way between Cakebread Mews and Willis Street,1334,2175,1438,1,144.918035092016,-37.792981370794,-37.79264803172821,144.91844431348994
22202,Council Major,20210923,2,Intersection of Bromby Street and Adams Street,411,878,466,1,144.977494499076,-37.8351526696,-37.83507947934191,144.97762559083074
20089,Arterial,20210923,1,Intersection of King Street and Bourke Street,891,3040,0,1,144.955833885575,-37.816214872765,-37.81638514303901,144.95573028468104
22453,Proposed Public,20210923,10,Footscray Road between Docklands Drive and Waterfront Way,819,4166,640,1,144.939410189604,-37.811082057175,-37.81139393138865,144.9399695257884
22885,Citylink,20210923,12,Tullamarine Freeway from Flemington Road,63104,2605,1133,1,144.940132826785,-37.787090647151,-37.782248172742904,144.9393914074789
20864,Council Major,20210923,2,Queensberry Street between Berkeley Street and Elizabeth Street,1370,1884,1008,1,144.959294010587,-37.803991401976,-37.804108594572355,144.95910661364843
21403,Council Major,20210923,2,Milton Street between Dudley Street and Walsh Street,1024,1113,901,1,144.95417165872,-37.808586393346,-37.80840358532965,144.95396510383952
21602,Arterial,20210923,1,Intersection of Victoria Street and Drummond Street,948,1846,0,1,144.967198755744,-37.806983357779,-37.80713957460892,144.96734058751161
21385,Council Major,20210923,2,William Street between Capel Street and Rosslyn Street,2280,1096,1179,1,144.954114130863,-37.807135737846,-37.80738545911085,144.9544054296297
21116,Council Major,20210923,2,O'Connell Street between Queensberry Street and Peel Street,2960,2725,939,1,144.956768878596,-37.802716757975,-37.803148210506784,144.95709564258968
22013,Arterial,20210923,1,City Road between Westgate Freeway and Clarendon Street,3280,3669,1345,1,144.957621596298,-37.827850074328,-37.82814497449475,144.95750020229198
21073,Arterial,20210923,1,Curzon Street between Baillie Street and Provost Street,1224,2899,552,1,144.948183184381,-37.80165724875,-37.80185566008134,144.94832281338134
22434,Arterial,20210923,1,Royal Parade between MacArthur Road and Leonard Street,10840,1870,1041,1,144.959343659306,-37.787867383478,-37.788662937078435,144.95888917628358
20677,Council Major,20210923,2,Barkly Street between Canning Street and Rathdowne Street,6631,1696,415,1,144.970161667478,-37.800492125925,-37.800027640489915,144.97128104717166
20924,Council Major,20210923,2,Intersection of Queensberry Street and O'Connell Street,758,2618,0,1,144.957508514543,-37.803793543201,-37.803925465366746,144.95743861204465
20025,Council Major,20210923,2,Intersection of Queen Street and La Trobe Street,931,3092,0,1,144.958673702525,-37.810958075151,-37.81103955141998,144.95889646161635
30364,Private,20210923,4,PL5348,19,282,2897,1,144.956796590172,-37.804751304647,-37.804736782994006,144.95674150890628
22398,Council Major,20210923,2,Park Street between Oak Street and West Coburg Tramway,8185,2006,962,1,144.943383279385,-37.77601249327,-37.77644956201927,144.94641395922773
20230,Council Minor,20210923,3,Turnbull Alley from Spring Street,177,3213,1135,1,144.972728403994,-37.811068320689,-37.811111515789676,144.97244046374846
20934,Council Minor,20210923,3,Princess Lane from Princess Street,118,2628,1286,1,144.956643296493,-37.805080512791,-37.805229254522345,144.95659746673132
21960,Council Minor,20210923,3,Margaret Lane between Wellington Parade South and Vale Street South,795,1354,120061,1,144.988021088054,-37.819193926283,-37.81833258047213,144.98819169185793
22923,Council Major,20210923,2,Strickland Road between Parkville Avenue and Park Street,3527,385,119261,1,144.940702183818,-37.775823411145,-37.77683014146914,144.94082916752754
30233,Private,20210923,4,PL5268,101,170,3033,1,144.968170140758,-37.796451017077,-37.79650909043173,144.9681386632366
30458,Private,20210923,4,Pl5101,8,2407,2823,1,144.943531236635,-37.806257417436,-37.80628042022502,144.94350689833257
21295,Council Major,20210923,2,Fogarty Street between Green Street and Fogarty Street,391,2971,639,1,144.940229903558,-37.798534269751,-37.79852307172356,144.94007518007422
22163,Arterial,20210923,1,Todd Road between Wirraway Drive and Lorimer Street,2405,3115,1385,1,144.911261605611,-37.825439559382,-37.823596054317576,144.91083294674078
20959,Council Minor,20210923,3,Howard Lane from Howard Street,184,2652,1301,1,144.954009631526,-37.804768233386,-37.80481728451297,144.9542895779591
22838,Council Minor,20210923,3,Frearson Walk between Newman Street and Newton Street,180,2143,117796,1,144.923900718675,-37.795260926962,-37.79501513222319,144.92365784487328
22630,Council Major,20210923,2,Wellington Parade South between Wellington Crescent and Flinders Street,9235,3537,1170,1,144.974915661844,-37.815805446962,-37.816043561247895,144.97585016195922
21135,Council Minor,20210923,3,Vale Place from Vale Street,318,2744,1291,1,144.953381163982,-37.799748245925,-37.80002827239767,144.9534951562858
20303,Council Minor,20210923,3,Rutledge Lane from Hosier Lane,260,3163,1046,1,144.969118321294,-37.816536167064,-37.81643795544089,144.9689226951359
20919,Arterial,20210923,1,Intersection of Flemington Road and Abbotsford Street,3056,2824,632,1,144.946965811493,-37.793602976595,-37.793577210465976,144.94741185625023
22709,Council Major,20210923,2,Intersection of Domain Road and Hope Street,129,999,572,1,144.979865188867,-37.833886431042,-37.833806342613975,144.97992054318865
20836,Council Minor,20210923,3,Cumberland Place between Lincoln Square South and Bouverie Street,463,1910,1227,1,144.962099194235,-37.803570723059,-37.803546026196244,144.96255328766878
30449,Private,20210923,4,Pl5142,108,2398,2886,1,144.945151075844,-37.807486325941,-37.80728452697011,144.9452191428759
23286,Lease/Reserve,20210923,6,Flinders Walk between Southbank Pedestrian Bridge and Swanston Street,1120,1459,117860,1,144.96521350682,-37.819253476572,-37.81895771839808,144.9668926594464
20470,Council Major,20210923,2,Intersection of Berkeley Street and Queensberry Street,689,1634,0,1,144.959685489199,-37.804309521317,-37.80415044232443,144.95949061471197
23120,Council Major,20210923,2,Intersection of Buncle Street and Caytre Crescent,368,538,119651,1,144.940312673486,-37.794332958087,-37.79443371191333,144.94040020445496
22455,Arterial,20210923,1,Clarendon Street between Whiteman Street and Haig Street,3383,3119,1366,1,144.957726100544,-37.826430959399,-37.82607007429962,144.9573771163675
23141,Arterial,20210923,1,Racecourse Road between Nottingham Street and Rankins Road,1065,500,119624,1,144.932907788456,-37.788561687226,-37.788450696972006,144.93255489381582
21901,Council Major,20210923,2,Powlett Street between Hotham Street and Gipps Street,3052,1403,994,1,144.98592566357,-37.813113804681,-37.8135447632879,144.9856789732765
22985,Council Major,20210923,2,Intersection of Parsons Street and Collett Street,278,468,119642,1,144.933546143514,-37.790142493059,-37.7900436733963,144.93350161757988
22167,Arterial,20210923,1,Todd Road between Webb Dock Drive and Williamstown Road,17579,3661,1385,1,144.914782470013,-37.83683368851,-37.834136783081405,144.91312244130862
21259,Council Minor,20210923,3,Norris Lane from Dryburgh Street,231,2963,932,1,144.944413280965,-37.796872791714,-37.79676475001201,144.9440932925882
21522,Council Minor,20210923,3,Cl1611 from A'Beckett Street,183,1174,108,1,144.957819502665,-37.810232048715,-37.810461362738955,144.9579417794066
21885,Council Major,20210923,2,Intersection of Powlett Street and Gipps Street,604,1416,0,1,144.985616329911,-37.812893505412,-37.81300423904341,144.98577009609716
23314,Council Major,20210923,2,Collins Street between Bourke Street and Sailmaker Way,2046,4059,526,1,144.940326670278,-37.820317377583,-37.82068237447978,144.94057053827808
30185,Private,20210923,4,St Johns Lane,74,127,1054,1,144.959713755843,-37.81408871895,-37.813893807677324,144.95962024365284
22506,Council Major,20210923,2,Grattan Street between Cardigan Street and Swanston Street,3028,1508,674,1,144.965307659105,-37.80043171002,-37.800502927059895,144.96471410885326
20467,Council Major,20210923,2,Intersection of Bouverie Street and Lincoln Square North,457,1637,456,1,144.962460834925,-37.801500605368,-37.8015497761926,144.96228008120286
21329,Arterial,20210923,1,MacAulay Road between Haines Street and Fogarty Street,6031,3002,847,1,144.941552511067,-37.797625479953,-37.798393855239716,144.94216711233062
30463,Private,20210923,4,Austin Place,13,2412,1876,1,144.947034415231,-37.806302335144,-37.80635331233368,144.94703286194473
20658,Council Minor,20210923,3,Casamento Place from Elgin Street,133,1715,117731,1,144.970925565117,-37.797384314013,-37.79718886012667,144.97094293896964
21739,Council Major,20210923,2,Altona Street between Ormond Street and Kensington Road,3064,2313,381,2,144.924688172373,-37.795966344841,-37.796612354593904,144.92516148422874
21911,Arterial,20210923,1,Intersection of Hoddle Street and Hotham Street,449,1394,0,1,144.990277575952,-37.814798249319,-37.814671344143115,144.99038172453177
20106,Council Major,20210923,2,Collins Street between Spring Street and Exhibition Street,6178,3256,526,1,144.971694067513,-37.814127252856,-37.81368267821453,144.97270381351265
20879,Arterial,20210923,1,Intersection of Elgin Street and Nicholson Street,474,1658,931,1,144.97486427342,-37.798087811302,-37.79794499655165,144.97479811289372
30523,Private,20210923,4,Pl5124,146,2458,2867,1,144.952222899369,-37.806350617101,-37.80639800332507,144.95257840939186
20383,Council Minor,20210923,3,Equitable Place between Little Collins Street and Collins Street,319,3341,606,1,144.963040305681,-37.815451903989,-37.815793716070054,144.96316976550003
22771,Arterial,20210923,1,Shepherd Bridge from Footscray Road,392,749,117858,2,144.908039428596,-37.806377365508,-37.80625719093407,144.9079862403254
21937,Council Major,20210923,2,Clarendon Street between Wellington Parade and George Street,3087,806,515,1,144.982781346836,-37.815974424953,-37.81550432674589,144.98268558804227
22843,Council Minor,20210923,3,Guinness Lane from Newton Street,377,2124,117837,1,144.92182681713,-37.796609904849,-37.796804101433565,144.92204982823677
21979,Council Major,20210923,2,Jolimont Street between Agnes Street and Jolimont Lane,487,786,745,1,144.979798160371,-37.818334699897,-37.81836887135357,144.97957302362101
30662,River,20210923,8,Yarra River,907,2550,3094,1,144.9477452887,-37.822780973622,-37.8230422354263,144.94777424529488
30434,Private,20210923,4,Errol Place,52,338,608,1,144.948823947796,-37.804521344141,-37.8045440168465,144.94877192300186
22212,Arterial,20210923,1,Toorak Road between Adams Street and Domain Street,1490,888,1127,1,144.978031039083,-37.837330775231,-37.8371786242984,144.97766738884246
30308,Private,20210923,4,Pl5338,16,232,3137,1,144.947240181146,-37.796787629602,-37.796743637716844,144.94730296601574
22645,Citylink,20210923,12,Monash Freeway between Southern Link Road and Boulton Parade,86,3560,3080,13,144.987159125115,-37.828227202237,-37.82814613528625,144.9872976643094
20359,Council Minor,20210923,3,Cl0507 from Bank Place,75,3365,2300,1,144.96027933087,-37.816443995751,-37.81645649227999,144.96016807631207
22136,Council Major,20210923,2,Ingles Street between Turner Street and Lorimer Street,6809,3635,1387,1,144.93262126458,-37.822172795272,-37.82292930829616,144.93378575912186
22389,Council Minor,20210923,3,Mile Lane between Ievers Street and Walker Street,1777,2097,897,1,144.958429512635,-37.781772716399,-37.78313630695942,144.9582924678914
21696,Council Minor,20210923,3,La Nauze Lane from MacAulay Road,101,2271,1558,1,144.929185892644,-37.794424421317,-37.7945829578489,144.9291546072042
20202,Council Major,20210923,2,Spring Street between Little Collins Street and Bourke Street,2902,3229,1088,1,144.973263273404,-37.81143779815,-37.81188967265389,144.97328758102637
21474,Council Major,20210923,2,Intersection of Adderley Street and Stanley Street,932,1317,0,1,144.946813743102,-37.809441936255,-37.809634156158744,144.9467819935084
22735,Council Minor,20210923,3,Intersection of St Martins Lane and Mason Street,57,1025,1058,1,144.981100908557,-37.835367389804,-37.83533328404118,144.98105445939967
20390,Council Minor,20210923,3,Staughton Alley from Flinders Lane,282,3334,1093,1,144.964162338091,-37.81723839583,-37.81705022724587,144.9640160495449
20983,Council Major,20210923,2,Victoria Street between Leveson Street and Errol Street,3035,2676,1152,1,144.949885054603,-37.80533382899,-37.80521021438877,144.94999683109475
21944,Arterial,20210923,1,Intersection of Wellington Parade and Powlett Street,954,1370,0,1,144.98539492225,-37.816264975783,-37.816380409032575,144.98519438960375
21091,Council Minor,20210923,3,Lancashire Lane from Queensberry Street,368,2704,772,1,144.950167222508,-37.802761903163,-37.8026963355853,144.95014374676904
21567,Council Major,20210923,2,Morrison Place between Victoria Parade and Albert Street,2069,839,913,1,144.976800212776,-37.808909698085,-37.809058318835376,144.9766576166235
21064,Council Minor,20210923,3,Beatons Lane between Provost Street and Baillie Street,373,2890,1208,1,144.946974340216,-37.801517159104,-37.80165524859301,144.94655910792207
21700,Council Major,20210923,2,Intersection of Bellair Street and Wolseley Parade,465,2275,0,1,144.930529369007,-37.795452917346,-37.79549464822209,144.93065285933992
20832,Council Minor,20210923,3,Cl0515 from Bouverie Street,130,1914,1968,1,144.962290307974,-37.804159053707,-37.804115474074095,144.9621914395571
23164,Council Minor,20210923,3,CL0168 from Mulgrave Street,136,645,119716,1,144.930858723915,-37.79061446751,-37.790461375611564,144.93082146184136
21475,Council Major,20210923,2,Stanley Street between Adderley Street and Spencer Street,5488,1318,1089,1,144.948420894423,-37.808807677118,-37.809051404176216,144.94773859593624
30256,Private,20210923,4,Pl5063,20,190,1564,1,144.962501994605,-37.80126672931,-37.80126998521385,144.9625883678458
22695,Council Major,20210923,2,Intersection of Linlithgow Avenue and St Kilda Road,2895,986,798,1,144.971354436074,-37.82339120758,-37.82312418805329,144.9711005536096
20728,Council Minor,20210923,3,Finlay Place from Lygon Street,395,1544,628,1,144.966943359025,-37.803730139565,-37.803898925002876,144.96681387457966
21631,Council Major,20210923,2,Elizabeth Street between Franklin Street and Therry Street,3059,1226,599,1,144.959974983535,-37.807711937042,-37.80762486209353,144.96011790365367
22043,Arterial,20210923,1,Kings Way between Kavanagh Street and City Road,4959,3699,1359,1,144.960535481512,-37.826423491871,-37.826268969590274,144.96073451088853
30036,Port Roads,20210923,5,Coode Road,33044,26,532,1,144.92668330221971,-37.8115910562637,-37.81017009472551,144.92134586104982
30235,Private,20210923,4,PL5265,35,172,3030,1,144.965276292807,-37.795707612304,-37.795810278141786,144.96528958005982
22390,Council Minor,20210923,3,Mile Lane between The Avenue and Ievers Street,1107,2098,897,1,144.958655535869,-37.779920898654,-37.78068363694382,144.9585968783248
30363,Private,20210923,4,Pl5349,33,281,3147,1,144.956033989049,-37.80304233965,-37.80317366282905,144.9560002183436
22832,Council Minor,20210923,3,Cl1017 from University Street,33,1972,1509,1,144.967611420374,-37.799426558316,-37.799472215842776,144.96758595655768
21691,Council Minor,20210923,3,Cl1662 from Derby Street,228,2266,137,1,144.926615957589,-37.795182153352,-37.7950245652622,144.9269182946883
