Geo Point,Geo Shape,seg_id,str_type,status_id,seg_descr,poly_area,gisid,street_id,seg_part
3898,3316,22092,0,1,3428,5800,866,1056,1
3762,207,30750,9,4,2802,3208,3020,119010,1
2951,2133,20061,3,2,2261,138,3863,809,2
3424,3192,22883,4,3,2713,2529,2598,3165,1
2511,2897,20005,3,2,2323,6021,3109,803,1
348,304,23006,3,2,1337,1954,581,119659,1
3597,1354,22892,4,3,3699,207,394,117936,2
1039,3464,20583,3,2,384,3035,1799,479,1
2307,3721,20896,0,1,2214,3102,852,778,1
440,318,21767,3,2,1584,299,2342,605,1
3391,1002,23307,13,16,3625,3332,4023,119527,1
2428,557,30059,8,5,1014,6142,4065,117770,1
1096,785,21309,3,2,1218,3223,2982,669,1
1424,1549,21149,4,3,374,128,2758,1217,1
2477,3695,21851,3,2,430,6038,824,494,1
3621,771,22128,3,2,1714,48,3955,1370,1
1604,2227,20856,4,3,587,38,1891,238,1
3147,2692,20114,3,2,762,6030,3023,526,1
4077,3813,22253,4,3,658,157,912,1580,1
2687,3861,21894,3,2,1487,615,813,515,1
3165,3239,20211,3,2,1916,901,3220,636,1
2051,2484,21624,0,1,2035,1214,1855,0,1
3870,14,30858,9,4,2807,201,4043,120128,1
309,276,23204,3,2,1021,312,3823,605,1
2467,3401,20049,3,2,2259,2229,3267,809,1
3605,481,22140,3,2,1220,6589,3639,1382,1
789,3593,30250,9,4,2834,72,186,1514,1
775,2904,20503,3,2,1468,1395,1604,0,1
1804,1710,20975,4,3,2292,1155,2668,824,1
2685,3497,20244,4,3,3603,167,3199,1139,1
1792,63,30865,9,4,3087,1589,4070,120137,1
3723,3088,22081,3,2,886,4102,3736,1355,1
2289,3332,30832,9,4,2382,864,3924,120040,1
1894,1802,30370,9,4,3030,32,288,3142,1
1941,1068,22669,3,2,2511,711,1263,899,1
1682,3038,21557,3,2,2783,3048,1841,975,1
1441,2902,20757,3,2,1236,3084,1983,674,1
2669,2982,20292,4,3,2182,359,3519,779,1
2217,1683,30491,9,4,2883,10,2431,2882,1
1825,1809,23347,4,3,3418,284,4144,1050,1
966,116,21842,3,2,1319,10839,2204,713,1
2443,3880,21587,3,2,49,6048,1441,375,1
3774,2614,30891,9,4,140,695,4172,120184,1
1233,3382,20668,4,3,605,90,1705,281,1
852,174,21832,4,3,3285,109,2194,3167,1
4097,3846,22727,0,1,2019,302,1017,1127,1
3512,1310,23309,3,2,1505,389,4030,526,1
2644,3886,30813,9,4,3620,853,3867,119766,1
4133,3915,22753,3,2,1810,251,1044,965,1
1111,3226,30232,9,4,2968,11,169,3034,1
581,3362,20638,4,3,242,97,1735,3153,1
2024,2388,21112,0,1,2043,3424,1834,0,1
971,1871,22592,3,2,3477,3795,1489,1101,1
2520,3585,21854,3,2,2362,2298,821,846,1
3355,2155,20135,3,2,1111,4062,3487,635,1
524,2084,22361,3,2,859,603,2078,567,1
2046,2808,20739,4,3,2635,931,1533,948,1
1068,651,21659,3,2,1075,1880,2244,626,1
2012,3056,20542,3,2,925,6181,1566,583,1
1137,3452,20664,4,3,2589,67,1709,117833,1
2294,3876,21594,0,1,3631,4014,829,1151,1
576,2163,22359,4,3,2088,264,2076,120047,1
313,287,23185,4,3,337,300,665,119736,1
132,633,23140,0,1,3155,933,506,119624,1
2736,2552,20367,4,3,3739,284,3357,1176,1
3338,3723,22637,0,1,1657,345,3986,744,2
1681,1415,21000,0,1,1854,912,2830,0,1
1843,1776,20964,3,2,461,6060,2657,506,1
2888,2752,20320,4,3,3605,256,3400,1141,1
784,1993,22326,3,2,1779,1221,2043,912,1
3255,2157,30189,9,4,2441,134,129,851,1
3404,1950,20137,3,2,1105,4020,3485,635,1
341,698,23094,3,2,1985,402,454,119628,1
1024,212,22582,3,2,2479,2256,2157,2036,1
1619,991,21042,3,2,3145,1728,2868,1008,1
2774,4093,21880,3,2,1185,1639,1421,656,1
939,1718,22318,4,3,662,207,2035,91,1
3199,2431,20116,3,2,768,3034,3500,526,1
726,234,22839,4,3,749,765,2144,117794,1
152,1050,22408,3,2,3382,2072,2013,1084,1
3695,2264,22561,0,1,1688,1188,3147,0,1
2358,2416,30502,9,4,2939,677,2441,2979,1
2928,4074,21927,4,3,593,344,1379,85,1
181,367,23021,3,2,1759,674,570,0,1
2728,3421,20242,4,3,3207,374,3201,1029,1
550,884,23122,3,2,1449,405,539,119651,1
2265,2459,21643,3,2,2,4071,1237,368,1
2604,1839,30497,9,4,2948,118,2436,2994,1
3341,1912,20120,3,2,765,6029,3496,526,1
1186,863,21326,3,2,1619,410,2999,639,1
1361,70,21843,3,2,2128,10750,2205,753,1
1627,90,21680,0,1,954,36536,2259,588,1
3218,4110,21958,3,2,3713,2345,1356,1170,1
1951,1443,21354,0,1,1674,920,1246,0,1
4040,3780,22249,4,3,3089,108,908,1577,1
2115,3175,21599,0,1,3655,4299,1844,1152,1
2772,1852,20445,4,3,2592,358,3287,930,1
1078,831,21292,4,3,714,853,2968,52,1
3786,2409,22039,3,2,2536,2016,3695,1399,1
124,566,23064,0,1,1872,158,491,119624,1
1651,3044,20725,4,3,573,109,1547,212,1
4103,3922,22220,0,1,2023,261,924,1127,1
3271,2660,30108,9,4,778,360,70,528,1
4132,3950,22755,0,1,3105,584,1041,1004,1
3978,4047,22721,0,1,1838,192,1011,1004,1
681,314,21748,3,2,1665,325,2323,0,1
2067,1647,21375,0,1,2156,3032,1086,761,1
3975,3967,22286,3,2,2058,147,957,1155,1
3177,2976,20127,3,2,1110,2225,3494,635,1
4154,3802,22478,0,1,3432,7941,1069,1056,1
1906,3079,20543,3,2,1546,920,1565,0,1
3903,3923,22277,3,2,3439,1940,949,1057,1
1175,1797,21182,0,1,1099,7153,2771,632,1
1289,3115,22832,4,3,526,37,1969,1509,2
3632,2816,22074,3,2,1936,1830,3729,1343,1
1509,2595,20842,4,3,624,83,1904,283,1
2140,3119,21610,4,3,1223,223,1209,671,1
1555,1304,30426,9,4,192,9,334,1208,1
2904,2991,30129,9,4,118,205,88,402,1
3627,822,23265,4,3,378,422,3919,120037,1
3016,1979,20062,0,1,1677,302,3063,0,1
82,2197,22431,4,3,2500,1880,2108,897,1
1862,2138,20939,3,2,745,1757,2633,520,1
2816,3103,30156,9,4,3054,85,106,1285,1
2212,1499,21424,4,3,640,72,1133,231,1
3865,4046,22645,1,12,2528,80,3562,3080,11
2737,3688,30591,9,4,3591,4748,2495,1131,1
250,471,22996,3,2,1564,277,456,594,1
915,504,21702,3,2,1421,430,2277,0,1
1569,2912,20753,4,3,466,204,1987,117735,1
1834,1618,20988,4,3,3165,624,2681,1015,1
1462,2764,20810,4,3,531,112,1937,50,1
216,486,23213,4,3,2647,302,646,119752,1
2640,4028,30607,9,4,2857,76,2507,1830,1
50,2129,22407,3,2,2628,3267,2104,2907,1
652,3442,20644,4,3,451,720,1729,502,1
1060,2998,20788,4,3,2098,241,1955,117808,1
533,526,23071,3,2,3183,3236,486,119633,1
3840,1854,22874,4,3,2463,34,355,1452,1
1156,1570,21203,4,3,3706,18,706,1309,1
2516,2777,30733,9,4,3612,213,733,117935,1
692,2784,20494,3,2,3511,12331,1610,1114,1
347,317,23374,4,3,2716,62,431,119699,1
519,2978,20520,3,2,1469,912,1587,0,1
549,2005,22345,3,2,184,1490,2062,424,1
1376,2441,20461,3,2,1701,904,1643,674,1
2521,3986,21863,3,2,3067,3054,1438,994,1
2245,3323,20034,3,2,2298,2269,3270,825,1
2009,1225,30460,9,4,2659,41,2409,1510,1
2305,3877,21592,0,1,2026,900,831,1151,1
1839,993,21029,3,2,3662,750,2855,1152,1
2670,1534,21502,3,2,1378,569,1155,371,1
822,1340,21232,3,2,10,3556,2938,367,1
2000,1487,30488,9,4,2671,92,2429,2880,1
2405,1597,21413,4,3,944,0,4140,586,1
81,2127,22380,3,2,3550,9126,2091,405,1
535,3589,30288,9,4,2822,96,218,1485,1
2272,419,22584,0,1,1620,7658,3858,640,1
2718,2846,20158,3,2,3509,2907,3476,1114,1
1032,3263,20699,4,3,591,30,1685,282,1
1370,3564,20609,0,1,1786,328,1773,0,1
1054,3463,20657,4,3,208,84,1716,117733,1
2301,659,23230,0,1,1134,37239,3857,640,1
1052,1756,22689,0,1,1612,1199,727,632,1
1999,88,22441,0,1,875,9480,3577,1333,1
3094,3980,30621,9,4,2856,15,2518,1829,1
2392,4008,21584,3,2,3064,3049,1444,994,1
1779,2607,20833,4,3,2242,298,1913,793,1
3936,3041,22096,3,2,904,2626,3746,360,1
299,277,23203,3,2,1588,418,3822,605,1
1963,1565,30501,9,4,2667,25,2440,2827,1
607,3612,20624,4,3,354,24,4158,224,2
2216,1430,21466,4,3,583,95,1309,197,1
144,396,23018,4,3,2392,785,598,119675,1
3547,1909,22445,4,3,3312,1360,3116,1072,2
1794,1591,20989,4,3,2284,331,2682,818,1
2149,1135,30438,9,4,2860,76,342,2806,1
174,365,23060,4,3,3052,477,597,119671,1
1591,500,21672,3,2,2315,15468,2257,800,1
4140,3942,22757,0,1,1829,61,1047,1004,1
488,688,23102,3,2,1983,401,485,119628,1
3654,886,23306,3,2,3359,730,4020,120031,1
2363,3702,20892,0,1,1695,938,856,0,1
3083,3983,21947,4,3,552,265,1367,35,1
1075,3086,20690,4,3,1299,92,1555,117942,1
3049,4136,21919,3,2,1177,3535,1387,652,1
2281,2665,22648,3,2,2003,300,1182,1114,1
3461,1130,23062,4,3,1361,2003,423,119692,1
1386,3360,30281,9,4,2826,83,211,1496,1
1969,2181,30409,9,4,2899,83,323,2905,1
74,2925,23278,3,2,2381,237,3938,863,1
1739,1834,20973,3,2,3140,3161,2666,1008,1
1027,2938,20816,3,2,977,3058,1931,598,1
3456,3640,22800,0,1,174,689,4003,422,4
1689,1433,20999,3,2,3139,3061,2687,1008,1
1536,1074,30331,9,4,2945,11,253,2986,1
3525,3148,22087,3,2,3437,23194,862,1056,1
2791,4148,21879,0,1,1649,280,1422,0,1
3588,2555,30770,9,4,1150,87,415,117888,1
2655,3008,30179,9,4,2493,425,121,3184,1
23,828,22936,4,3,2171,1100,381,119272,1
2689,1972,20403,4,3,2739,646,3321,961,1
2854,765,30799,9,4,3451,1044,3844,119760,1
3374,2299,20428,4,3,837,417,3298,553,1
3657,2464,22056,3,2,3062,4490,3712,1346,1
2215,3637,22617,0,1,3634,1001,3523,1151,1
2403,420,30766,8,5,89,6500,4067,392,1
3315,3730,22637,0,1,1657,467,3980,744,1
277,326,23004,3,2,1206,2264,582,119658,1
1709,3212,20557,3,2,1890,918,1824,1024,1
2620,3381,30176,9,4,2670,19,3978,2865,1
1082,2931,20784,4,3,2282,174,1959,817,1
1693,2398,20476,3,2,165,6413,1628,421,1
1461,3491,30221,9,4,2870,49,160,2860,1
3308,3814,21993,4,3,634,100,772,1504,1
3317,3761,21978,3,2,1659,128,787,745,1
2049,1336,30462,9,4,1192,35,2411,1877,1
3732,1377,22863,4,3,415,602,2123,117947,2
3782,840,30645,5,11,3729,159854,2536,2840,1
711,186,21828,3,2,2577,2731,2190,2032,1
2986,3422,30160,9,4,3291,372,109,2996,1
2191,388,22440,0,1,1131,78438,3576,640,1
2802,2588,20057,3,2,2254,2150,3068,809,1
2722,2850,30182,9,4,2495,382,124,3182,1
435,195,21780,3,2,1221,1354,2355,1298,1
102,941,22420,4,3,3047,317,2025,119765,1
2136,3354,21597,0,1,3637,3098,1843,1151,1
251,523,23163,4,3,332,52,644,119717,1
1528,3137,20719,4,3,3292,92,1665,117894,1
424,1083,30325,9,4,2987,181,247,3069,1
448,567,22963,3,2,1895,272,475,0,1
482,73,22524,0,1,3345,26217,2135,1078,1
3196,2273,20182,3,2,3753,2956,3452,1179,1
2452,3216,23234,4,3,2648,137,3884,119777,1
2334,2599,30886,9,4,168,212,4159,120178,1
880,2103,23271,4,3,359,132,3931,13,1
2247,1256,21462,3,2,31,1685,1306,371,1
3697,2064,22176,0,1,726,5668,3778,1366,1
338,138,21792,3,2,1163,1789,2368,1412,1
1191,2746,20812,3,2,1067,3045,1935,621,1
2166,1279,22664,3,2,1645,638,1198,696,1
2845,2289,30101,9,4,2962,495,63,3020,1
1193,140,30579,11,9,3355,14243,2484,3217,1
621,2164,22353,3,2,185,1405,2070,424,1
210,295,23212,4,3,2240,123,692,119664,1
502,100,21812,3,2,3764,1699,2174,1442,1
2610,1197,22546,0,1,1559,2856,3581,0,1
3346,2072,20189,0,1,2143,2984,3445,761,1
293,1031,21250,4,3,2806,182,2956,1284,1
137,655,23139,0,1,3157,892,507,119624,1
2486,2435,20337,4,3,3502,364,3384,1109,1
4026,3757,22849,4,3,507,57,1478,1573,1
1261,363,30765,9,4,2431,3906,413,119559,1
1327,3302,20676,4,3,3185,386,1697,1023,1
2318,3402,20887,3,2,1961,914,3276,0,1
2306,2458,21648,3,2,1568,625,1242,0,1
1993,1239,21358,4,3,672,56,1276,187,1
164,219,23202,0,1,1933,1342,682,0,1
3356,1911,20070,0,1,1943,925,3057,0,1
849,496,21701,3,2,207,1693,2276,430,1
3541,686,23329,4,3,427,505,4114,120162,1
427,2079,22370,3,2,1628,906,2085,649,1
2758,4140,30602,9,4,2662,24,2503,1547,1
1848,1051,21027,3,2,3651,769,2853,1152,1
3734,2684,22873,0,1,3061,1345,353,1346,3
872,208,21838,3,2,2587,3268,2200,3170,1
406,547,23191,4,3,329,162,675,119742,1
473,638,23077,3,2,3224,1029,483,119638,1
1005,1010,21214,3,2,3307,8982,2920,1069,1
901,738,22519,3,2,2209,1004,703,774,1
3221,2839,20307,4,3,860,693,3413,566,1
1093,148,22538,3,2,1060,425,2168,2038,1
801,2961,20499,3,2,2133,314,1607,755,1
227,263,23000,4,3,1056,312,589,119663,1
3760,48,22545,3,2,3773,10510,3142,3252,1
3847,3935,22486,3,2,2538,106,1079,3194,1
2218,3662,22616,0,1,2030,505,3522,1151,1
3392,1175,22912,3,2,1436,450,695,455,1
1722,1720,20974,3,2,3133,3049,2667,1008,1
3491,912,23335,4,3,3577,1001,4134,120149,1
2180,1775,30521,9,4,2876,8,2456,2871,1
2092,26,22953,13,16,1622,4639,414,857,1
1637,1089,21037,3,2,3137,769,2863,1008,1
1772,1788,20965,4,3,297,229,2658,1214,1
3927,3199,22095,3,2,1539,303,3745,0,1
1926,1003,21333,3,2,1772,132,1255,0,1
3440,2564,22900,6,6,3289,3121,2556,117773,1
4036,3622,30683,9,4,2848,100,2567,1591,1
1132,3313,30279,9,4,2828,51,209,1498,1
4042,3664,22207,4,3,581,208,883,295,1
42,930,22917,3,2,2750,3915,371,119271,1
4155,3894,30687,9,4,2483,711,2571,2728,1
1904,774,21673,0,1,957,25282,3571,588,1
3628,1493,23316,6,6,2097,372,4071,120115,2
4047,3818,22250,4,3,3178,554,909,1020,1
3160,3653,23219,4,3,739,1518,3827,119753,1
1671,1371,21015,3,2,3135,6132,2841,1008,1
3362,1158,22898,4,3,1015,1104,696,117951,1
836,3475,20586,3,2,1460,611,1796,479,1
1108,484,21713,3,2,2011,252,2287,0,1
2183,1142,21450,3,2,28,4034,1295,371,1
4005,3836,22246,4,3,705,118,905,293,1
3496,2478,30650,12,8,3790,33638,2541,3094,1
1887,1394,21007,0,1,3649,6133,2833,1152,1
202,570,23054,3,2,2759,1262,460,119642,1
2221,1807,21408,4,3,689,82,1118,268,1
2075,699,30028,12,8,2532,12563,21,3097,1
4120,3693,22475,3,2,114,1977,1066,384,1
2404,3054,20275,4,3,1305,653,3424,698,1
859,3407,20652,4,3,535,390,1721,203,1
3309,2601,20170,3,2,3116,2906,3464,1010,1
3568,3364,22696,3,2,2247,4332,987,798,1
2678,2612,30153,9,4,3560,409,4061,1605,1
3399,3396,22188,3,2,239,3334,868,117829,2
949,2837,30265,9,4,2661,74,196,1538,1
610,1893,22344,4,3,652,553,2061,1474,1
373,1008,22422,3,2,1764,937,3010,890,1
2771,769,30801,9,4,3494,648,3846,119761,1
2469,4135,30613,9,4,2841,157,2511,1550,1
2169,1861,21400,3,2,3679,1010,1110,1156,1
2551,2332,20177,3,2,3121,2875,3457,1010,1
3606,2236,22180,0,1,2166,300,2388,1359,1
2112,1220,30436,9,4,2886,52,340,2886,1
384,606,22982,3,2,757,1827,618,119630,1
3996,3857,22711,3,2,1532,199,1001,572,1
2534,1287,21539,4,3,3780,442,1327,120135,1
521,458,23172,4,3,2644,36,436,119704,1
2658,1851,20029,0,1,1676,906,3088,0,1
323,609,23089,3,2,3337,1211,447,119639,1
4144,3930,22759,0,1,1823,313,1048,0,1
2754,3130,20260,4,3,2469,474,3184,889,1
1800,1516,20992,3,2,1035,6165,2685,607,1
114,421,23143,0,1,1864,583,493,119624,1
2472,3005,20004,3,2,1711,908,3110,0,1
1375,980,21051,3,2,1403,612,2878,395,1
796,348,21732,4,3,491,153,2306,1914,1
2340,2418,21649,3,2,1,4071,1243,368,1
3439,1249,23032,4,3,1174,1971,421,119690,1
2372,2113,30870,9,4,1149,350,4079,120139,1
2836,4090,21914,4,3,2627,946,1391,942,1
4116,25,30633,12,8,3700,44980,2527,2950,1
2088,2252,23247,13,16,3123,6196,5,1010,1
491,251,30585,9,4,3039,31,2490,117846,1
3940,4027,22267,3,2,1495,239,939,0,1
2507,3957,21865,4,3,1210,713,1436,3056,1
551,3406,30861,9,4,839,78,4053,3154,1
3866,2711,30655,5,11,3729,2631,2545,2840,1
465,885,23123,3,2,309,2946,535,119651,1
3889,4069,22487,0,1,3098,456,3799,1004,1
4081,3686,22210,0,1,2016,605,886,1127,1
3008,2408,20400,4,3,2492,138,3324,896,1
8,1463,30873,9,4,3303,1018,4084,120142,1
2497,2358,20339,4,3,1086,434,3383,630,1
2076,1172,21458,4,3,541,240,1302,297,1
317,561,23088,3,2,3341,1205,445,119639,1
2060,2616,21608,0,1,2053,911,1852,0,1
3292,1886,20433,4,3,1141,2055,3293,642,1
4098,71,22152,3,2,3574,3129,3650,1385,1
3452,2183,20223,0,1,1673,996,3428,0,1
1154,3509,21366,4,3,557,226,1759,251,1
3713,2603,22050,0,1,476,5134,3706,1345,1
412,509,23168,4,3,344,201,650,119727,1
30,937,22918,3,2,1802,427,372,119271,1
3029,2632,30109,9,4,1026,34,71,606,1
2322,3989,21586,0,1,3639,4048,1442,1151,1
2095,1968,21397,4,3,561,45,1107,185,1
3935,3912,22268,3,2,741,2966,940,517,1
4127,3897,22751,3,2,1809,634,1042,965,1
334,1029,21249,4,3,822,262,2955,2590,1
628,880,23132,3,2,2730,1243,541,119652,1
3783,2572,22053,3,2,144,2022,3709,1347,1
3828,2512,22457,0,1,2163,10289,3121,1359,1
1127,629,30576,9,4,2817,16,2483,1473,1
515,1168,21244,3,2,294,7300,2950,467,1
1187,2718,30206,9,4,2529,1424,145,908,1
3042,3404,20248,4,3,2393,468,3195,866,1
4083,3776,30695,9,4,3037,101,2579,3228,1
3038,1887,20440,4,3,734,144,4005,516,1
2564,2336,20042,3,2,2293,2041,3078,825,1
197,2302,22374,0,1,1904,4644,1860,1041,1
2279,1737,30514,9,4,2887,89,2450,2887,1
3257,1637,10717,9,4,3376,1735,405,119563,2
2763,3101,20294,4,3,900,269,3167,573,1
3071,3273,20251,4,3,1318,487,3192,711,1
1806,2671,30244,9,4,2527,153,181,1724,1
2792,2681,30746,9,4,1152,157,3601,118864,1
2846,2345,30098,9,4,3423,45,60,1054,1
2666,3969,21891,4,3,2566,131,1410,3244,1
413,3335,20635,0,1,1892,443,1737,0,1
1541,3189,20720,4,3,1037,303,1664,117938,1
4096,3829,22728,0,1,3585,893,1018,1127,1
2759,2538,20368,4,3,3682,188,3356,1160,1
3754,3194,22824,3,2,1226,2790,3809,1351,1
3167,2758,20163,3,2,987,2889,3471,599,1
2026,3156,20554,3,2,3194,6100,1827,1024,1
1034,1627,21201,0,1,1285,3027,2786,691,1
319,376,23183,4,3,847,604,666,120145,1
1290,2690,20490,3,2,3516,6151,1614,1114,1
1090,2768,20492,3,2,3512,4268,1612,1114,1
718,223,22769,3,2,1781,829,2146,2032,1
2233,3485,21554,3,2,2593,2969,848,931,1
445,123,21811,4,3,372,986,2173,1403,1
752,683,21269,4,3,2287,513,2219,3004,1
207,625,23055,3,2,2754,1182,461,119642,1
3538,1395,22954,3,2,1275,4385,417,117766,1
895,74,22836,4,3,3467,183,755,117854,1
344,135,21793,4,3,2565,1493,2369,1426,1
3526,1540,22450,3,2,179,6094,3014,117957,1
2851,2412,20058,3,2,1846,346,3067,0,1
335,695,23093,3,2,3343,1013,451,119639,1
3660,2239,22180,0,1,2166,3666,3623,1359,3
1983,1951,20954,3,2,2036,906,2647,0,1
935,1194,21211,3,2,381,2019,1457,478,2
3,827,22933,3,2,3746,2320,384,119269,1
3254,3549,22799,0,1,173,1081,3937,422,1
2976,2952,20110,3,2,769,6124,3027,526,1
1365,960,21299,3,2,105,5204,2975,395,1
922,602,21280,3,2,453,819,2230,504,1
1116,599,21662,3,2,985,1277,2247,600,1
3067,747,23275,4,3,121,481,3934,120052,1
749,3046,20777,4,3,350,22,1963,1540,1
357,220,22773,4,3,1159,201,757,1411,2
2182,3176,20017,3,2,1597,919,3271,0,1
683,1392,30338,9,4,2930,89,260,2964,1
1917,1811,30371,9,4,3029,197,289,3141,1
3263,1587,22552,0,1,3784,50,409,117786,2
3120,3123,30171,9,4,2895,231,117,2898,1
4020,3657,22200,3,2,1446,397,876,466,1
4117,3691,22474,0,1,3433,7238,1065,1056,1
746,1306,30345,9,4,2923,17,267,2955,1
1617,1605,21095,4,3,212,1028,2708,434,1
3363,3626,22800,0,1,174,622,4004,422,3
362,824,23149,3,2,3504,4420,545,119626,1
3987,3896,22294,4,3,2179,551,965,767,1
1501,3548,20683,3,2,419,2936,1690,486,1
843,3352,30284,9,4,2658,117,214,1492,1
1494,3240,20559,3,2,1886,1258,1822,1024,1
570,2056,22358,4,3,627,221,2075,11,1
1182,452,21710,3,2,2010,303,2284,0,1
1428,3500,20603,3,2,2637,1543,1779,950,1
146,851,23237,4,3,246,507,3887,1211,1
2021,712,30827,11,9,3354,2545,3901,3223,1
156,460,22993,3,2,967,2556,472,594,1
3450,1275,23033,4,3,2568,2555,420,119691,1
1720,1506,30402,9,4,138,91,317,2919,1
1119,514,30571,9,4,2812,8,2478,1468,1
863,358,21724,3,2,1520,207,2298,0,1
1639,1090,21036,0,1,1855,903,2862,0,1
312,417,23023,3,2,2433,2040,578,119634,1
2580,4115,21873,4,3,2380,149,1428,120155,1
2980,2221,20184,3,2,3751,2855,3450,1179,1
2850,3853,21896,3,2,1344,6153,1408,725,1
2432,3203,20274,4,3,3349,75,3171,1079,1
2742,2061,20409,4,3,3743,238,3315,1177,1
2290,1470,21476,4,3,2454,300,1248,2862,1
2705,894,23380,4,3,70,398,4162,120180,1
3644,2868,22076,3,2,1937,2127,3731,0,1
327,180,21805,3,2,3693,634,2381,1441,2
1163,612,21663,3,2,1570,253,2248,600,1
3958,3995,22289,4,3,37,1413,960,118777,1
2116,1390,21435,0,1,3403,2352,1281,1086,1
436,387,23030,3,2,2439,3053,573,119635,1
160,290,23001,3,2,3793,1374,591,119670,1
1172,3489,30271,9,4,2835,39,201,1516,1
2074,1936,21399,4,3,3799,86,1109,3158,1
1025,426,21716,3,2,2633,4320,2290,947,1
2415,4015,21581,4,3,42,249,1447,356,1
759,3603,20883,0,1,1785,483,1654,0,1
168,1231,22427,0,1,999,16849,2028,601,1
623,206,30877,9,4,187,40,4102,425,1
732,1015,21221,4,3,2168,1028,2927,762,1
2083,1013,21445,3,2,929,1707,1290,585,1
3449,1996,20431,4,3,910,831,3295,577,1
1268,677,21667,3,2,107,1813,2252,395,1
537,2210,22606,0,1,1905,1225,1526,1041,1
3563,2855,22063,0,1,478,4344,3719,1345,1
3060,748,23274,4,3,3698,1673,3933,120051,1
2596,3219,22830,4,3,2640,0,3018,2893,1
508,3431,30216,9,4,751,23,155,3155,1
888,1076,30319,9,4,3008,74,241,3116,1
3696,2656,22054,0,1,3060,3053,3710,1346,1
2068,3155,30713,9,4,3203,92,2594,117916,1
682,478,21744,4,3,493,178,2319,1462,1
4055,4025,22741,0,1,1835,183,1031,1004,1
287,302,30779,9,4,2687,54,434,119701,1
3867,3127,22569,3,2,2069,405,3155,0,1
1284,678,21304,3,2,1405,643,2239,0,1
3689,1399,23303,6,6,3216,9,3977,117906,2
2627,2874,20053,3,2,2258,2071,3509,809,1
2463,1777,21516,3,2,177,6135,1168,423,1
2575,3275,30158,9,4,2222,132,107,784,1
2031,1898,21384,3,2,3763,3691,1095,1179,1
3728,1232,22860,4,3,970,557,2112,117948,1
463,400,23045,4,3,2575,465,555,119687,1
3387,1459,22802,3,2,178,6562,3802,117957,1
199,559,23053,3,2,1880,410,464,0,1
1356,3157,20713,4,3,1194,103,1671,3045,1
3989,4002,22296,4,3,1012,79,966,1586,1
3219,2906,30125,9,4,3034,78,85,3152,1
1094,3307,20654,3,2,974,5451,1719,598,1
3811,2194,22016,0,1,724,2546,3672,1366,1
2908,961,22780,4,3,3279,1046,3157,117781,1
2240,1773,21406,4,3,353,217,1116,233,1
54,2695,22597,3,2,1444,111,1520,0,1
1145,440,21718,3,2,869,1541,2292,569,1
639,520,21260,3,2,1742,598,2210,847,1
1402,3394,30280,9,4,2827,33,210,1497,1
3618,757,22128,4,3,1714,93,4064,1370,2
2733,2060,20046,3,2,2300,2566,3074,825,1
1861,2864,20746,4,3,709,90,1994,343,1
1397,3399,20679,4,3,3416,98,1694,117756,1
2109,1727,21381,3,2,459,2629,1092,506,1
358,2425,22598,3,2,1498,1883,1521,0,1
2903,2914,20096,3,2,2002,331,3037,0,1
950,1813,22317,4,3,659,147,2034,1476,1
198,714,30786,9,4,2695,622,442,119710,1
634,2199,22604,0,1,1417,1202,1527,1041,1
2173,2696,30466,9,4,277,1123,2413,1455,1
76,94,30583,11,9,1101,36367,2488,3216,1
1470,1892,21128,4,3,2198,149,2737,1267,1
3258,3822,21982,3,2,2108,1882,783,746,1
2822,2967,20298,4,3,3248,611,3419,1040,1
1457,2734,20811,4,3,198,91,1936,120046,1
2389,3631,21849,3,2,1190,3746,826,657,1
526,3450,20636,4,3,752,143,1736,3155,1
3173,2422,30105,9,4,150,57,67,412,1
3442,1596,22819,3,2,771,540,4034,526,4
3457,3013,22879,3,2,3381,1286,3718,1465,1
512,3430,30282,9,4,751,19,212,3155,1
1359,3124,20767,4,3,2567,250,1974,924,1
1151,3146,20550,3,2,920,4210,1831,583,1
1818,1960,20957,4,3,394,399,2650,481,1
289,592,30791,9,4,2694,6,3824,119709,1
547,546,23187,4,3,336,630,670,119738,1
95,883,30697,11,9,3613,45,2581,3129,1
741,1064,21223,4,3,2773,1001,2929,972,1
245,275,23072,4,3,3208,370,602,119666,1
1755,2988,30298,9,4,2842,22,227,1554,1
4037,3834,22248,4,3,3441,556,907,1058,1
1321,1734,21141,3,2,3666,6137,2750,1154,1
157,442,22973,3,2,199,3620,563,430,1
2336,620,23230,0,1,1134,318,3835,640,2
582,96,21815,4,3,2218,387,2177,3175,1
984,3234,20703,4,3,625,13,1681,60,1
1217,2550,30212,9,4,3454,291,151,3213,1
2201,2288,30476,9,4,2981,83,2421,3063,1
1272,1648,22684,3,2,802,595,722,541,1
1040,3037,20535,3,2,1723,913,1573,0,1
3683,1405,22805,0,1,448,1067,3812,3088,3
2309,3462,20886,3,2,51,1498,861,375,1
3511,2481,23223,4,3,3788,942,3831,1342,1
2530,3470,20203,3,2,1955,919,3228,1088,1
1638,1646,21090,4,3,789,93,2703,1224,1
1420,1945,21124,3,2,3779,6204,2733,1189,1
1967,1191,21344,3,2,1767,895,1265,0,1
4112,57,30640,8,5,1008,16491,4103,120133,1
566,3389,23351,4,3,2615,129,4149,1475,1
2743,797,30803,9,4,3494,442,3848,119761,1
837,1343,22891,4,3,2643,156,270,2934,1
