id,location_id,sensing_date,hourday,direction_1,direction_2,pedestriancount,sensor_name,location,total_foot_traffic,time_period,Latitude,Longitude,Nearest_Light_Index,Distance_to_Light,Nearest_Light_Lux,Suggested_Lux,Lux_Difference,efficiency_category,Zone
2420260301,2,2026-03-01,4,10,16,26,Bou283_T,"-37.81380668, 144.96516718",26,Night,-37.81380668,144.96516718,3451,0.0004859155975341269,4.888,20,15.112,Uncategorised,0
231920240612,23,2024-06-12,19,132,220,352,Col623_T,"-37.81909256, 144.95452748",352,Evening,-37.81909256,144.95452748,3850,0.0005429301978656529,64.809,70,5.1910000000000025,Efficient,2
20820251214,20,2025-12-14,8,27,28,55,LtB170_T,"-37.81172914, 144.9682466",55,Morning,-37.81172914,144.9682466,424,9.485164150583335e-05,39.492,40,0.5080000000000027,Efficient,0
492120260317,49,2026-03-17,21,191,152,343,Eli501_T,"-37.80730068, 144.95956055",343,Night,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
6220250804,6,2025-08-04,2,11,28,39,FliS_T,"-37.81911705, 144.96558255",39,Night,-37.81911705,144.96558255,16,0.0005389281595326689,30.499,20,-10.498999999999999,Overlit,0
6120251102,6,2025-11-02,1,312,194,506,FliS_T,"-37.81911705, 144.96558255",506,Night,-37.81911705,144.96558255,16,0.0005389281595326689,30.499,70,39.501000000000005,Efficient,0
6920250112,6,2025-01-12,9,452,385,837,FliS_T,"-37.81911705, 144.96558255",837,Morning,-37.81911705,144.96558255,16,0.0005389281595326689,30.499,70,39.501000000000005,Efficient,0
842020240729,84,2024-07-29,20,438,658,1096,ElFi_T,"-37.81798049, 144.96503383",1096,Evening,-37.81798049,144.96503383,16,0.0012126046420190067,30.499,70,39.501000000000005,Efficient,0
701220250605,70,2025-06-05,12,147,140,287,Errol20_T,"-37.80456984, 144.94946228",287,Daytime,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,40,27.488,Underlit,1
691420241024,69,2024-10-24,14,192,244,436,FLDegC_T,"-37.81687226, 144.96559144",436,Daytime,-37.81687226,144.96559144,4382,0.0014484677856414568,5.67,70,64.33,Underlit,0
661420251129,66,2025-11-29,14,1201,1308,2509,QVN_T,"-37.81057846, 144.96444294",2509,Daytime,-37.81057846,144.96444294,4404,0.00013301788919673464,73.314,70,-3.313999999999993,Efficient,0
4720241118,4,2024-11-18,7,237,166,403,Swa123_T,"-37.81487988, 144.9660878",403,Morning,-37.81487988,144.9660878,4393,0.00019378506654631756,12.708,70,57.292,Underlit,0
42220250620,4,2025-06-20,22,649,680,1329,Swa123_T,"-37.81487988, 144.9660878",1329,Night,-37.81487988,144.9660878,4393,0.00019378506654631756,12.708,70,57.292,Underlit,0
392120240928,39,2024-09-28,21,8,2,10,AlfPl_T,"-37.81379749, 144.96995745",10,Night,-37.81379749,144.96995745,3911,0.0025543841712724405,23.265,20,-3.2650000000000006,Overlit,0
781720250316,78,2025-03-16,17,14,51,65,HarEsB_T,"-37.81471642, 144.9446508",65,Evening,-37.81471642,144.9446508,1583,0.0001422030293731066,0.978,40,39.022,Underlit,1
781220250411,78,2025-04-11,12,50,62,112,HarEsB_T,"-37.81471642, 144.9446508",112,Daytime,-37.81471642,144.9446508,1583,0.0001422030293731066,0.978,40,39.022,Underlit,1
771220250817,77,2025-08-17,12,189,93,282,HarEsP_T,"-37.81441438, 144.94433026",282,Daytime,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,40,30.909,Underlit,1
71420260114,71,2026-01-14,4,1,3,4,WestWP_T,"-37.81235775, 144.97136962",4,Night,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
711420240421,71,2024-04-21,14,11,4,15,WestWP_T,"-37.81235775, 144.97136962",15,Daytime,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
542020240701,54,2024-07-01,20,83,60,143,Swa607_T,"-37.804024, 144.96308399",143,Evening,-37.804024,144.96308399,2797,0.002580483027332056,16.227,40,23.773,Underlit,3
311420241019,31,2024-10-19,14,197,214,411,Lyg161_T,"-37.80169681, 144.96658911",411,Daytime,-37.80169681,144.96658911,2793,0.0008363493829599962,6.843,70,63.157,Underlit,3
361420250913,36,2025-09-13,14,145,154,299,Que85_T,"-37.81652527, 144.96121062",299,Daytime,-37.81652527,144.96121062,2810,0.003546278249368713,10.948,40,29.052,Underlit,2
612020241119,61,2024-11-19,20,440,344,784,RMIT14_T,"-37.80767455, 144.96309114",784,Evening,-37.80767455,144.96309114,2190,6.083418602418925e-05,99.316,70,-29.316000000000003,Efficient,3
501320260220,50,2026-02-20,13,180,205,385,Lyg309_T,"-37.79808192, 144.96721013",385,Daytime,-37.79808192,144.96721013,60,0.004295125459160315,1.564,70,68.436,Underlit,3
50620240713,50,2024-07-13,6,5,5,10,Lyg309_T,"-37.79808192, 144.96721013",10,Morning,-37.79808192,144.96721013,60,0.004295125459160315,1.564,20,18.436,Uncategorised,3
1791520250319,179,2025-03-19,15,47,55,102,Pow61_T,"-37.82392385, 144.96299677",102,Daytime,-37.82392385,144.96299677,4832,0.002066627555505617,35.777,40,4.222999999999999,Efficient,0
162820250103,162,2025-01-03,8,144,161,305,Eli489_T,"-37.80740397, 144.95987909",305,Morning,-37.80740397,144.95987909,1729,0.0028815721104536837,5.181,70,64.819,Underlit,3
1432220250416,143,2025-04-16,22,104,103,207,Spencer_T,"-37.821728, 144.95557015",207,Night,-37.821728,144.95557015,2418,0.00021488414623637122,2.737,40,37.263,Underlit,2
133720251226,133,2025-12-26,7,250,281,531,Spen229_T,"-37.81531435, 144.95227769",531,Morning,-37.81531435,144.95227769,1324,0.00406348416246158,39.198,70,30.802,Efficient,2
133420260312,133,2026-03-12,4,10,29,39,Spen229_T,"-37.81531435, 144.95227769",39,Night,-37.81531435,144.95227769,1324,0.00406348416246158,39.198,20,-19.198,Overlit,2
165420251123,165,2025-11-23,4,2,0,2,Spen475_T,"-37.80953359, 144.94939004",2,Night,-37.80953359,144.94939004,1563,0.0064623401041825805,0.88,20,19.12,Uncategorised,1
751420240504,75,2024-05-04,14,42,49,91,SprFli_T,"-37.81515276, 144.97467661",91,Daytime,-37.81515276,144.97467661,2621,0.0005016526787822895,7.918,40,32.082,Underlit,0
81120260328,8,2026-03-28,11,156,182,338,WebBN_T,"-37.82293543, 144.9471751",338,Daytime,-37.82293543,144.9471751,1861,0.0008163564741100897,11.73,70,58.269999999999996,Underlit,2
3820250511,3,2025-05-11,8,91,97,188,Swa295_T,"-37.81101524, 144.96429485",188,Morning,-37.81101524,144.96429485,1692,0.0001989834634251166,27.175,40,12.825,Efficient,0
14020250312,14,2025-03-12,0,32,12,44,SanBri_T,"-37.82011242, 144.96291897",44,Night,-37.82011242,144.96291897,4214,4.0441306037440976e-05,22.385,20,-2.3850000000000016,Overlit,0
29520250528,29,2025-05-28,5,16,35,51,AG_T,"-37.8199817, 144.96872865",51,Night,-37.8199817,144.96872865,2341,0.0016249168062272886,44.086,40,-4.0859999999999985,Efficient,0
71820250923,71,2025-09-23,8,16,17,33,WestWP_T,"-37.81235775, 144.97136962",33,Morning,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
291920260207,29,2026-02-07,19,305,602,907,AG_T,"-37.8199817, 144.96872865",907,Evening,-37.8199817,144.96872865,2341,0.0016249168062272886,44.086,70,25.914,Efficient,0
311120260405,31,2026-04-05,11,473,317,790,Lyg161_T,"-37.80169681, 144.96658911",790,Daytime,-37.80169681,144.96658911,2793,0.0008363493829599962,6.843,70,63.157,Underlit,3
451120240412,45,2024-04-12,11,553,546,1099,Swa148_T,"-37.81414075, 144.96609379",1099,Daytime,-37.81414075,144.96609379,1693,7.497607712896136e-05,20.235,70,49.765,Efficient,0
211620260219,21,2026-02-19,16,418,466,884,Bourke155_T,"-37.81267313, 144.96788288",884,Daytime,-37.81267313,144.96788288,1382,0.0009129670255207548,22.874,70,47.126000000000005,Efficient,0
36820240813,36,2024-08-13,8,266,154,420,Que85_T,"-37.81652527, 144.96121062",420,Morning,-37.81652527,144.96121062,2810,0.003546278249368713,10.948,70,59.052,Underlit,2
108720250531,108,2025-05-31,7,27,46,73,261Will_T,"-37.81295822, 144.95678789",73,Morning,-37.81295822,144.95678789,3850,0.006817872607646301,64.809,40,-24.808999999999997,Efficient,2
871920240923,87,2024-09-23,19,77,69,146,Errol23_T,"-37.80454949, 144.94921863",146,Evening,-37.80454949,144.94921863,1185,0.010116978138250913,12.512,40,27.488,Underlit,1
37820240511,37,2024-05-11,8,30,12,42,Lyg260_T,"-37.80107122, 144.96704554",42,Morning,-37.80107122,144.96704554,2793,0.0016085259814712055,6.843,20,13.157,Uncategorised,3
432120240511,43,2024-05-11,21,57,42,99,UM2_T,"-37.79844526, 144.96411782",99,Night,-37.79844526,144.96411782,2801,0.0042057537462446394,0.0,40,40.0,Underlit,3
185920260111,185,2026-01-11,9,177,170,347,Eli197_T,"-37.81374643, 144.96276183",347,Morning,-37.81374643,144.96276183,2599,0.0015816866923376235,32.356,70,37.644,Efficient,0
1671420240915,167,2024-09-15,14,15,30,45,Lat526_T,"-37.81304149, 144.95155955",45,Daytime,-37.81304149,144.95155955,232,0.0060166096718911495,38.612,20,-18.612000000000002,Overlit,1
1671520250327,167,2025-03-27,15,10,21,31,Lat526_T,"-37.81304149, 144.95155955",31,Daytime,-37.81304149,144.95155955,232,0.0060166096718911495,38.612,20,-18.612000000000002,Overlit,1
1671720250429,167,2025-04-29,17,30,51,81,Lat526_T,"-37.81304149, 144.95155955",81,Evening,-37.81304149,144.95155955,232,0.0060166096718911495,38.612,40,1.3879999999999981,Efficient,1
1661120241224,166,2024-12-24,11,67,53,120,Spen484_T,"-37.80896733, 144.94931703",120,Daytime,-37.80896733,144.94931703,942,0.006776538476415742,24.731,40,15.268999999999998,Efficient,1
166820250308,166,2025-03-08,8,65,27,92,Spen484_T,"-37.80896733, 144.94931703",92,Morning,-37.80896733,144.94931703,942,0.006776538476415742,24.731,40,15.268999999999998,Efficient,1
166120250515,166,2025-05-15,1,0,1,1,Spen484_T,"-37.80896733, 144.94931703",1,Night,-37.80896733,144.94931703,942,0.006776538476415742,24.731,20,-4.731000000000002,Overlit,1
166120250601,166,2025-06-01,1,0,1,1,Spen484_T,"-37.80896733, 144.94931703",1,Night,-37.80896733,144.94931703,942,0.006776538476415742,24.731,20,-4.731000000000002,Overlit,1
132420250206,132,2025-02-06,4,6,1,7,King335_T,"-37.81267639, 144.95386444",7,Night,-37.81267639,144.95386444,1326,0.00647638882819025,74.389,20,-54.388999999999996,Overlit,2
1241120260219,124,2026-02-19,11,2,1,3,BirBridge_T,"-37.81757416, 144.97329934",3,Daytime,-37.81757416,144.97329934,1940,0.0008350947391326627,5.279,20,14.721,Uncategorised,0
63720250107,63,2025-01-07,7,61,60,121,Bou231_T,"-37.81333081, 144.96675571",121,Morning,-37.81333081,144.96675571,4354,0.0008792833709415444,16.618,40,23.382,Underlit,0
56120251220,56,2025-12-20,1,50,88,138,Lon364_T,"-37.81234775, 144.96153311",138,Night,-37.81234775,144.96153311,3438,0.0031848057731521237,22.581,40,17.419,Efficient,0
12920240514,12,2024-05-14,9,108,97,205,NewQ_T,"-37.81457988, 144.94292398",205,Morning,-37.81457988,144.94292398,2974,3.5949496760689655e-05,6.452,40,33.548,Underlit,1
12520260211,12,2026-02-11,5,1,1,2,NewQ_T,"-37.81457988, 144.94292398",2,Night,-37.81457988,144.94292398,2974,3.5949496760689655e-05,6.452,20,13.548,Uncategorised,1
27120250320,27,2025-03-20,1,15,13,28,Vic_T,"-37.80606888, 144.95644692",28,Night,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,20,14.818999999999999,Uncategorised,3
271220250820,27,2025-08-20,12,138,155,293,Vic_T,"-37.80606888, 144.95644692",293,Daytime,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,40,34.819,Underlit,3
271420240919,27,2024-09-19,14,172,122,294,Vic_T,"-37.80606888, 144.95644692",294,Daytime,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,40,34.819,Underlit,3
102020250207,10,2025-02-07,20,79,52,131,BouHbr_T,"-37.81876474, 144.94710545",131,Evening,-37.81876474,144.94710545,4772,0.00028456059708209834,28.348,40,11.652000000000001,Efficient,1
72920241226,72,2024-12-26,9,70,83,153,ACMI_T,"-37.81726338, 144.96872809",153,Morning,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,40,31.3,Underlit,0
722020240825,72,2024-08-25,20,234,233,467,ACMI_T,"-37.81726338, 144.96872809",467,Evening,-37.81726338,144.96872809,4492,0.0013120200260037238,8.7,70,61.3,Underlit,0
271720251020,27,2025-10-20,17,223,156,379,Vic_T,"-37.80606888, 144.95644692",379,Evening,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,70,64.819,Underlit,3
92220241012,9,2024-10-12,22,47,41,88,Col700_T,"-37.81982992, 144.95102555",88,Night,-37.81982992,144.95102555,1097,0.00019413098713850786,13.392,40,26.608,Underlit,2
92220250225,9,2025-02-25,22,48,16,64,Col700_T,"-37.81982992, 144.95102555",64,Night,-37.81982992,144.95102555,1097,0.00019413098713850786,13.392,40,26.608,Underlit,2
79220251014,79,2025-10-14,2,11,6,17,FliSS_T,"-37.81794046, 144.96616678",17,Night,-37.81794046,144.96616678,2701,0.0013619647297286506,72.043,20,-52.043000000000006,Overlit,0
521020250824,52,2025-08-24,10,239,158,397,Eli263_T,"-37.81252157, 144.9619401",397,Daytime,-37.81252157,144.9619401,3438,0.0028546652582010263,22.581,70,47.419,Efficient,0
491420250308,49,2025-03-08,14,297,460,757,Eli501_T,"-37.80730068, 144.95956055",757,Daytime,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
481120250720,48,2025-07-20,11,527,384,911,QVMQ_T,"-37.80631581, 144.95866697",911,Daytime,-37.80631581,144.95866697,1729,0.004462043877673256,5.181,70,64.819,Underlit,3
251420250619,25,2025-06-19,14,450,505,955,MCEC_T,"-37.82401776, 144.95604426",955,Daytime,-37.82401776,144.95604426,523,0.002475886107482462,2.639,70,67.361,Underlit,2
25820251011,25,2025-10-11,8,260,901,1161,MCEC_T,"-37.82401776, 144.95604426",1161,Morning,-37.82401776,144.95604426,523,0.002475886107482462,2.639,70,67.361,Underlit,2
58020240822,58,2024-08-22,0,68,61,129,Bou688_T,"-37.81686075, 144.95358075",129,Night,-37.81686075,144.95358075,1326,0.002298566211333529,74.389,40,-34.388999999999996,Efficient,2
271920250322,27,2025-03-22,19,151,89,240,Vic_T,"-37.80606888, 144.95644692",240,Evening,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,40,34.819,Underlit,3
582020260214,58,2026-02-14,20,351,251,602,Bou688_T,"-37.81686075, 144.95358075",602,Evening,-37.81686075,144.95358075,1326,0.002298566211333529,74.389,70,-4.388999999999996,Efficient,2
58220260305,58,2026-03-05,2,33,41,74,Bou688_T,"-37.81686075, 144.95358075",74,Night,-37.81686075,144.95358075,1326,0.002298566211333529,74.389,40,-34.388999999999996,Efficient,2
9320250211,9,2025-02-11,3,8,6,14,Col700_T,"-37.81982992, 144.95102555",14,Night,-37.81982992,144.95102555,1097,0.00019413098713850786,13.392,20,6.6080000000000005,Uncategorised,2
53920241024,53,2024-10-24,9,471,366,837,Col254_T,"-37.81564191, 144.965499",837,Morning,-37.81564191,144.965499,395,0.00104769131971337,6.354,70,63.646,Underlit,0
791720250115,79,2025-01-15,17,889,997,1886,FliSS_T,"-37.81794046, 144.96616678",1886,Evening,-37.81794046,144.96616678,2701,0.0013619647297286506,72.043,70,-2.0430000000000064,Efficient,0
19020240516,19,2024-05-16,0,46,68,114,LtB210_T,"-37.81237202, 144.96550671",114,Night,-37.81237202,144.96550671,2340,0.0001098055396591095,4.888,40,35.112,Underlit,0
52920250318,52,2025-03-18,9,191,252,443,Eli263_T,"-37.81252157, 144.9619401",443,Morning,-37.81252157,144.9619401,3438,0.0028546652582010263,22.581,70,47.419,Efficient,0
1171320241008,117,2024-10-08,13,177,179,356,Fli114F_T,"-37.81629332, 144.97090877",356,Daytime,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,70,69.413,Underlit,0
1412220251228,141,2025-12-28,22,155,174,329,474Fl_T,"-37.81997273, 144.95834911",329,Night,-37.81997273,144.95834911,1278,0.0013799081054493732,2.835,70,67.165,Underlit,2
1091220250707,109,2025-07-07,12,160,130,290,LatWill_T,"-37.81193681, 144.95621105",290,Daytime,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
1091420241013,109,2024-10-13,14,113,117,230,LatWill_T,"-37.81193681, 144.95621105",230,Daytime,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
662320250831,66,2025-08-31,23,97,79,176,QVN_T,"-37.81057846, 144.96444294",176,Night,-37.81057846,144.96444294,4404,0.00013301788919673464,73.314,40,-33.31399999999999,Efficient,0
3020240701,3,2024-07-01,0,74,80,154,Swa295_T,"-37.81101524, 144.96429485",154,Night,-37.81101524,144.96429485,1692,0.0001989834634251166,27.175,40,12.825,Efficient,0
3320240727,3,2024-07-27,3,166,110,276,Swa295_T,"-37.81101524, 144.96429485",276,Night,-37.81101524,144.96429485,1692,0.0001989834634251166,27.175,40,12.825,Efficient,0
77920240523,77,2024-05-23,9,91,126,217,HarEsP_T,"-37.81441438, 144.94433026",217,Morning,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,40,30.909,Underlit,1
77120250522,77,2025-05-22,1,2,2,4,HarEsP_T,"-37.81441438, 144.94433026",4,Night,-37.81441438,144.94433026,4311,0.0002736167759697356,9.091,20,10.909,Uncategorised,1
71520251012,71,2025-10-12,5,2,0,2,WestWP_T,"-37.81235775, 144.97136962",2,Night,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
44520240429,44,2024-04-29,5,2,19,21,UM3_T,"-37.79698741, 144.96441306",21,Night,-37.79698741,144.96441306,2801,0.005468338544857194,0.0,20,20.0,Uncategorised,3
441920240912,44,2024-09-12,19,32,18,50,UM3_T,"-37.79698741, 144.96441306",50,Evening,-37.79698741,144.96441306,2801,0.005468338544857194,0.0,40,40.0,Underlit,3
451920240714,45,2024-07-14,19,254,573,827,Swa148_T,"-37.81414075, 144.96609379",827,Evening,-37.81414075,144.96609379,1693,7.497607712896136e-05,20.235,70,49.765,Efficient,0
1661020241210,166,2024-12-10,10,34,40,74,Spen484_T,"-37.80896733, 144.94931703",74,Daytime,-37.80896733,144.94931703,942,0.006776538476415742,24.731,40,15.268999999999998,Efficient,1
1661920250726,166,2025-07-26,19,11,39,50,Spen484_T,"-37.80896733, 144.94931703",50,Evening,-37.80896733,144.94931703,942,0.006776538476415742,24.731,40,15.268999999999998,Efficient,1
1311320241117,131,2024-11-17,13,139,71,210,King2_T,"-37.82009057, 144.95758725",210,Daytime,-37.82009057,144.95758725,1278,0.001058139272985695,2.835,40,37.165,Underlit,2
1342220251121,134,2025-11-21,22,248,292,540,Spen201_T,"-37.81694221, 144.95303935",540,Night,-37.81694221,144.95303935,3116,0.002321367496516157,28.935,70,41.065,Efficient,2
1341220240928,134,2024-09-28,12,325,325,650,Spen201_T,"-37.81694221, 144.95303935",650,Daytime,-37.81694221,144.95303935,3116,0.002321367496516157,28.935,70,41.065,Efficient,2
1341720241025,134,2024-10-25,17,636,563,1199,Spen201_T,"-37.81694221, 144.95303935",1199,Evening,-37.81694221,144.95303935,3116,0.002321367496516157,28.935,70,41.065,Efficient,2
1651220240913,165,2024-09-13,12,47,46,93,Spen475_T,"-37.80953359, 144.94939004",93,Daytime,-37.80953359,144.94939004,1563,0.0064623401041825805,0.88,40,39.12,Underlit,1
1672220241217,167,2024-12-17,22,5,10,15,Lat526_T,"-37.81304149, 144.95155955",15,Night,-37.81304149,144.95155955,232,0.0060166096718911495,38.612,20,-18.612000000000002,Overlit,1
63620250306,63,2025-03-06,6,1,15,16,Bou231_T,"-37.81333081, 144.96675571",16,Morning,-37.81333081,144.96675571,4354,0.0008792833709415444,16.618,20,3.3820000000000014,Uncategorised,0
63320250519,63,2025-05-19,3,0,5,5,Bou231_T,"-37.81333081, 144.96675571",5,Night,-37.81333081,144.96675571,4354,0.0008792833709415444,16.618,20,3.3820000000000014,Uncategorised,0
241820251119,24,2025-11-19,18,473,1080,1553,Col620_T,"-37.81887963, 144.95449198",1553,Evening,-37.81887963,144.95449198,3850,0.0005820794269124677,64.809,70,5.1910000000000025,Efficient,2
351620250425,35,2025-04-25,16,667,881,1548,SouthB_T,"-37.82018685, 144.96508508",1548,Daytime,-37.82018685,144.96508508,2328,1.1349829265418704e-05,9.189,70,60.811,Underlit,0
271020250302,27,2025-03-02,10,219,206,425,Vic_T,"-37.80606888, 144.95644692",425,Daytime,-37.80606888,144.95644692,1729,0.006561813098438132,5.181,70,64.819,Underlit,3
531220251230,53,2025-12-30,12,822,676,1498,Col254_T,"-37.81564191, 144.965499",1498,Daytime,-37.81564191,144.965499,395,0.00104769131971337,6.354,70,63.646,Underlit,0
46820241011,46,2024-10-11,8,86,29,115,Pel147_T,"-37.80240719, 144.9615673",115,Morning,-37.80240719,144.9615673,235,0.0037461650174992244,29.912,40,10.088000000000001,Efficient,3
461120241022,46,2024-10-22,11,97,61,158,Pel147_T,"-37.80240719, 144.9615673",158,Daytime,-37.80240719,144.9615673,235,0.0037461650174992244,29.912,40,10.088000000000001,Efficient,3
302120240926,30,2024-09-26,21,327,604,931,Lon189_T,"-37.8112185, 144.96656806",931,Night,-37.8112185,144.96656806,675,0.00023358913127139564,2.737,70,67.263,Underlit,0
20420250119,20,2025-01-19,4,78,79,157,LtB170_T,"-37.81172914, 144.9682466",157,Night,-37.81172914,144.9682466,424,9.485164150583335e-05,39.492,40,0.5080000000000027,Efficient,0
201120260128,20,2026-01-28,11,138,136,274,LtB170_T,"-37.81172914, 144.9682466",274,Daytime,-37.81172914,144.9682466,424,9.485164150583335e-05,39.492,40,0.5080000000000027,Efficient,0
201120260303,20,2026-03-03,11,138,202,340,LtB170_T,"-37.81172914, 144.9682466",340,Daytime,-37.81172914,144.9682466,424,9.485164150583335e-05,39.492,70,30.508000000000003,Efficient,0
231020260330,23,2026-03-30,10,304,316,620,Col623_T,"-37.81909256, 144.95452748",620,Daytime,-37.81909256,144.95452748,3850,0.0005429301978656529,64.809,70,5.1910000000000025,Efficient,2
49520250410,49,2025-04-10,5,30,26,56,Eli501_T,"-37.80730068, 144.95956055",56,Night,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,40,34.819,Underlit,3
521220260211,52,2026-02-11,12,382,414,796,Eli263_T,"-37.81252157, 144.9619401",796,Daytime,-37.81252157,144.9619401,3438,0.0028546652582010263,22.581,70,47.419,Efficient,0
161020260303,161,2026-03-03,0,2,2,4,BirArt1109_T,"-37.81851276, 144.97131336",4,Night,-37.81851276,144.97131336,1946,0.00010581966075970253,1.76,20,18.24,Uncategorised,0
1231520250808,123,2025-08-08,15,50,38,88,BirBridge_T,"-37.81753741, 144.97329734",88,Daytime,-37.81753741,144.97329734,1940,0.0008718788044796089,5.279,40,34.721000000000004,Underlit,0
1171120240616,117,2024-06-16,11,168,158,326,Fli114F_T,"-37.81629332, 144.97090877",326,Daytime,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,70,69.413,Underlit,0
109120241230,109,2024-12-30,1,13,14,27,LatWill_T,"-37.81193681, 144.95621105",27,Night,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,20,14.818999999999999,Uncategorised,2
109820240902,109,2024-09-02,8,81,524,605,LatWill_T,"-37.81193681, 144.95621105",605,Morning,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,70,64.819,Underlit,2
691620240704,69,2024-07-04,16,161,173,334,FLDegC_T,"-37.81687226, 144.96559144",334,Daytime,-37.81687226,144.96559144,4382,0.0014484677856414568,5.67,70,64.33,Underlit,0
701320241123,70,2024-11-23,13,120,119,239,Errol20_T,"-37.80456984, 144.94946228",239,Daytime,-37.80456984,144.94946228,1185,0.01023853516523153,12.512,40,27.488,Underlit,1
411820241121,41,2024-11-21,18,1948,2218,4166,Swa31,"-37.81668634, 144.96689733",4166,Evening,-37.81668634,144.96689733,1663,0.00018466264215706286,10.459,70,59.541,Underlit,0
711320240718,71,2024-07-18,13,26,11,37,WestWP_T,"-37.81235775, 144.97136962",37,Daytime,-37.81235775,144.97136962,2090,0.0018275916582263826,18.866,20,1.1340000000000003,Uncategorised,0
54020251126,54,2025-11-26,0,13,23,36,Swa607_T,"-37.804024, 144.96308399",36,Night,-37.804024,144.96308399,2797,0.002580483027332056,16.227,20,3.7729999999999997,Uncategorised,3
401520241113,40,2024-11-13,15,280,172,452,Spr201_T,"-37.80999341, 144.97227587",452,Daytime,-37.80999341,144.97227587,2090,0.0024991839830872022,18.866,70,51.134,Underlit,0
36820250803,36,2025-08-03,8,43,18,61,Que85_T,"-37.81652527, 144.96121062",61,Morning,-37.81652527,144.96121062,2810,0.003546278249368713,10.948,40,29.052,Underlit,2
1662020250915,166,2025-09-15,20,6,21,27,Spen484_T,"-37.80896733, 144.94931703",27,Evening,-37.80896733,144.94931703,942,0.006776538476415742,24.731,20,-4.731000000000002,Overlit,1
179020250418,179,2025-04-18,0,7,11,18,Pow61_T,"-37.82392385, 144.96299677",18,Night,-37.82392385,144.96299677,4832,0.002066627555505617,35.777,20,-15.777000000000001,Overlit,0
143520240930,143,2024-09-30,5,26,18,44,Spencer_T,"-37.821728, 144.95557015",44,Night,-37.821728,144.95557015,2418,0.00021488414623637122,2.737,20,17.262999999999998,Uncategorised,2
1331220241108,133,2024-11-08,12,506,508,1014,Spen229_T,"-37.81531435, 144.95227769",1014,Daytime,-37.81531435,144.95227769,1324,0.00406348416246158,39.198,70,30.802,Efficient,2
1341820240903,134,2024-09-03,18,666,500,1166,Spen201_T,"-37.81694221, 144.95303935",1166,Evening,-37.81694221,144.95303935,3116,0.002321367496516157,28.935,70,41.065,Efficient,2
871020250925,87,2025-09-25,10,81,99,180,Errol23_T,"-37.80454949, 144.94921863",180,Daytime,-37.80454949,144.94921863,1185,0.010116978138250913,12.512,40,27.488,Underlit,1
167420250312,167,2025-03-12,4,0,1,1,Lat526_T,"-37.81304149, 144.95155955",1,Night,-37.81304149,144.95155955,232,0.0060166096718911495,38.612,20,-18.612000000000002,Overlit,1
121720240514,12,2024-05-14,17,202,285,487,NewQ_T,"-37.81457988, 144.94292398",487,Evening,-37.81457988,144.94292398,2974,3.5949496760689655e-05,6.452,70,63.548,Underlit,1
351820240419,35,2024-04-19,18,1565,1565,3130,SouthB_T,"-37.82018685, 144.96508508",3130,Evening,-37.82018685,144.96508508,2328,1.1349829265418704e-05,9.189,70,60.811,Underlit,0
19320240630,19,2024-06-30,3,68,64,132,LtB210_T,"-37.81237202, 144.96550671",132,Night,-37.81237202,144.96550671,2340,0.0001098055396591095,4.888,40,35.112,Underlit,0
491220241121,49,2024-11-21,12,358,545,903,Eli501_T,"-37.80730068, 144.95956055",903,Daytime,-37.80730068,144.95956055,1729,0.0032145416711376706,5.181,70,64.819,Underlit,3
521920240820,52,2024-08-20,19,299,283,582,Eli263_T,"-37.81252157, 144.9619401",582,Evening,-37.81252157,144.9619401,3438,0.0028546652582010263,22.581,70,47.419,Efficient,0
117520260209,117,2026-02-09,5,8,10,18,Fli114F_T,"-37.81629332, 144.97090877",18,Night,-37.81629332,144.97090877,3249,0.0022040117281215735,0.587,20,19.413,Uncategorised,0
1091720250510,109,2025-05-10,17,102,143,245,LatWill_T,"-37.81193681, 144.95621105",245,Evening,-37.81193681,144.95621105,1729,0.007124347978053481,5.181,40,34.819,Underlit,2
