geo_point_2d,geo_shape,prop_id,addresspt1,xorg,ext_id,label,easting,northing,str_id,addresspt,xsource,profile,xdate,xdrawing,mcc_id,roadseg_id,Latitude,Longitude
"-37.80978899989937, 144.96388200038518","{""coordinates"": [144.96388200038518, -37.80978899989937], ""type"": ""Point""}",0,0.0,ESG,92716,5.474,0.0,0.0,0,0,,,20140916,,0,0,-37.80978899989937,144.96388200038518
"-37.80839400032219, 144.9633100001099","{""coordinates"": [144.9633100001099, -37.80839400032219], ""type"": ""Point""}",0,0.0,ESG,93020,62.268,0.0,0.0,0,0,,,20140916,,0,0,-37.80839400032219,144.9633100001099
"-37.809025000349266, 144.96298999952955","{""coordinates"": [144.96298999952955, -37.809025000349266], ""type"": ""Point""}",0,0.0,ESG,93792,20.039,0.0,0.0,0,0,,,20140916,,0,0,-37.809025000349266,144.96298999952955
"-37.81202699954115, 144.96497100022987","{""coordinates"": [144.96497100022987, -37.81202699954115], ""type"": ""Point""}",0,0.0,ESG,94582,28.641,0.0,0.0,0,0,,,20140916,,0,0,-37.81202699954115,144.96497100022987
"-37.80832499961405, 144.9627910003179","{""coordinates"": [144.9627910003179, -37.80832499961405], ""type"": ""Point""}",0,0.0,ESG,93619,10.068,0.0,0.0,0,0,,,20140916,,0,0,-37.80832499961405,144.9627910003179
"-37.808067000218884, 144.9629040003841","{""coordinates"": [144.9629040003841, -37.808067000218884], ""type"": ""Point""}",0,0.0,ESG,93547,57.478,0.0,0.0,0,0,,,20140916,,0,0,-37.80806700021888,144.9629040003841
"-37.81403700025496, 144.96590399987417","{""coordinates"": [144.96590399987417, -37.81403700025496], ""type"": ""Point""}",0,0.0,ESG,95415,44.868,0.0,0.0,0,0,,,20140916,,0,0,-37.81403700025496,144.96590399987417
"-37.8141530001546, 144.9659960002355","{""coordinates"": [144.9659960002355, -37.8141530001546], ""type"": ""Point""}",0,0.0,ESG,95441,69.599,0.0,0.0,0,0,,,20140916,,0,0,-37.8141530001546,144.9659960002355
"-37.814829000046096, 144.97660100047463","{""coordinates"": [144.97660100047463, -37.814829000046096], ""type"": ""Point""}",0,0.0,ESG,100754,1.271,0.0,0.0,0,0,,,20140916,,0,0,-37.814829000046096,144.97660100047463
"-37.81488799968332, 144.9766669995554","{""coordinates"": [144.9766669995554, -37.81488799968332], ""type"": ""Point""}",0,0.0,ESG,100781,12.61,0.0,0.0,0,0,,,20140916,,0,0,-37.81488799968332,144.9766669995554
"-37.813164999845135, 144.97658900033684","{""coordinates"": [144.97658900033684, -37.813164999845135], ""type"": ""Point""}",0,0.0,ESG,98803,15.64,0.0,0.0,0,0,,,20140916,,0,0,-37.813164999845135,144.97658900033684
"-37.8143369998506, 144.97622399979366","{""coordinates"": [144.97622399979366, -37.8143369998506], ""type"": ""Point""}",0,0.0,ESG,99544,0.978,0.0,0.0,0,0,,,20140916,,0,0,-37.8143369998506,144.97622399979366
"-37.814308000344994, 144.97498400001132","{""coordinates"": [144.97498400001132, -37.814308000344994], ""type"": ""Point""}",0,0.0,ESG,99291,18.28,0.0,0.0,0,0,,,20140916,,0,0,-37.814308000344994,144.97498400001132
"-37.81434200012315, 144.97628800016867","{""coordinates"": [144.97628800016867, -37.81434200012315], ""type"": ""Point""}",0,0.0,ESG,99560,3.324,0.0,0.0,0,0,,,20140916,,0,0,-37.81434200012315,144.9762880001687
"-37.816041000002315, 144.9668879996536","{""coordinates"": [144.9668879996536, -37.816041000002315], ""type"": ""Point""}",0,0.0,ESG,96707,66.764,0.0,0.0,0,0,,,20140916,,0,0,-37.816041000002315,144.9668879996536
"-37.81624900025034, 144.96694899970348","{""coordinates"": [144.96694899970348, -37.81624900025034], ""type"": ""Point""}",0,0.0,ESG,96915,3.421,0.0,0.0,0,0,,,20140916,,0,0,-37.81624900025034,144.96694899970348
"-37.816282000351464, 144.96696100016544","{""coordinates"": [144.96696100016544, -37.816282000351464], ""type"": ""Point""}",0,0.0,ESG,96926,3.03,0.0,0.0,0,0,,,20140916,,0,0,-37.816282000351464,144.96696100016544
"-37.81471800008518, 144.96431000055762","{""coordinates"": [144.96431000055762, -37.81471800008518], ""type"": ""Point""}",0,0.0,ESG,97641,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81471800008518,144.96431000055762
"-37.822322000239815, 144.9490659996814","{""coordinates"": [144.9490659996814, -37.822322000239815], ""type"": ""Point""}",0,0.0,ESG,98006,42.131,0.0,0.0,0,0,,,20140916,,0,0,-37.822322000239815,144.9490659996814
"-37.81452199951441, 144.96432500055224","{""coordinates"": [144.96432500055224, -37.81452199951441], ""type"": ""Point""}",0,0.0,ESG,97511,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81452199951441,144.96432500055224
"-37.81453100044682, 144.96432499979917","{""coordinates"": [144.96432499979917, -37.81453100044682], ""type"": ""Point""}",0,0.0,ESG,97518,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.81453100044682,144.96432499979915
"-37.8136929996448, 144.97524800057474","{""coordinates"": [144.97524800057474, -37.8136929996448], ""type"": ""Point""}",0,0.0,ESG,100236,1.955,0.0,0.0,0,0,,,20140916,,0,0,-37.8136929996448,144.97524800057474
"-37.813706000231726, 144.97528799968373","{""coordinates"": [144.97528799968373, -37.813706000231726], ""type"": ""Point""}",0,0.0,ESG,100258,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.813706000231726,144.97528799968373
"-37.813155999920134, 144.97665000029232","{""coordinates"": [144.97665000029232, -37.813155999920134], ""type"": ""Point""}",0,0.0,ESG,98819,19.257,0.0,0.0,0,0,,,20140916,,0,0,-37.813155999920134,144.97665000029232
"-37.813155999845705, 144.97672299988247","{""coordinates"": [144.97672299988247, -37.813155999845705], ""type"": ""Point""}",0,0.0,ESG,98838,3.812,0.0,0.0,0,0,,,20140916,,0,0,-37.813155999845705,144.97672299988247
"-37.814479999934306, 144.9762010003559","{""coordinates"": [144.9762010003559, -37.814479999934306], ""type"": ""Point""}",0,0.0,ESG,100602,2.248,0.0,0.0,0,0,,,20140916,,0,0,-37.814479999934306,144.9762010003559
"-37.81353100000842, 144.97526800035135","{""coordinates"": [144.97526800035135, -37.81353100000842], ""type"": ""Point""}",0,0.0,ESG,98469,2.053,0.0,0.0,0,0,,,20140916,,0,0,-37.81353100000842,144.97526800035135
"-37.814812000322654, 144.97658800012852","{""coordinates"": [144.97658800012852, -37.814812000322654], ""type"": ""Point""}",0,0.0,ESG,100747,1.173,0.0,0.0,0,0,,,20140916,,0,0,-37.814812000322654,144.97658800012852
"-37.813791999964415, 144.97540500013537","{""coordinates"": [144.97540500013537, -37.813791999964415], ""type"": ""Point""}",0,0.0,ESG,100305,3.128,0.0,0.0,0,0,,,20140916,,0,0,-37.813791999964415,144.97540500013537
"-37.820121999740124, 144.9483700004194","{""coordinates"": [144.9483700004194, -37.820121999740124], ""type"": ""Point""}",0,0.0,ESG,104748,9.58,0.0,0.0,0,0,,,20140916,,0,0,-37.82012199974013,144.9483700004194
"-37.819363000339905, 144.94226099991454","{""coordinates"": [144.94226099991454, -37.819363000339905], ""type"": ""Point""}",0,0.0,ESG,102353,47.898,0.0,0.0,0,0,,,20140916,,0,0,-37.819363000339905,144.94226099991454
"-37.81953599970065, 144.9419279999797","{""coordinates"": [144.9419279999797, -37.81953599970065], ""type"": ""Point""}",0,0.0,ESG,102826,28.641,0.0,0.0,0,0,,,20140916,,0,0,-37.81953599970065,144.9419279999797
"-37.82163000003171, 144.9493509997941","{""coordinates"": [144.9493509997941, -37.82163000003171], ""type"": ""Point""}",0,0.0,ESG,104947,9.873,0.0,0.0,0,0,,,20140916,,0,0,-37.82163000003171,144.9493509997941
"-37.81951100032131, 144.94197099993988","{""coordinates"": [144.94197099993988, -37.81951100032131], ""type"": ""Point""}",0,0.0,ESG,102775,68.622,0.0,0.0,0,0,,,20140916,,0,0,-37.81951100032131,144.94197099993988
"-37.81957199987752, 144.94179499954382","{""coordinates"": [144.94179499954382, -37.81957199987752], ""type"": ""Point""}",0,0.0,ESG,102962,26.197,0.0,0.0,0,0,,,20140916,,0,0,-37.81957199987752,144.94179499954382
"-37.82174000021509, 144.951168000334","{""coordinates"": [144.951168000334, -37.82174000021509], ""type"": ""Point""}",0,0.0,ESG,103961,4.79,0.0,0.0,0,0,,,20140916,,0,0,-37.82174000021509,144.951168000334
"-37.81976299962261, 144.94785900043232","{""coordinates"": [144.94785900043232, -37.81976299962261], ""type"": ""Point""}",0,0.0,ESG,104563,18.475,0.0,0.0,0,0,,,20140916,,0,0,-37.81976299962261,144.94785900043232
"-37.81936700038637, 144.94224500041744","{""coordinates"": [144.94224500041744, -37.81936700038637], ""type"": ""Point""}",0,0.0,ESG,102417,79.081,0.0,0.0,0,0,,,20140916,,0,0,-37.81936700038637,144.94224500041744
"-37.820060999586815, 144.9502110001671","{""coordinates"": [144.9502110001671, -37.820060999586815], ""type"": ""Point""}",0,0.0,ESG,103417,28.641,0.0,0.0,0,0,,,20140916,,0,0,-37.820060999586815,144.9502110001671
"-37.81936799977775, 144.94224499992592","{""coordinates"": [144.94224499992592, -37.81936799977775], ""type"": ""Point""}",0,0.0,ESG,102426,78.592,0.0,0.0,0,0,,,20140916,,0,0,-37.81936799977775,144.94224499992592
"-37.82111200036388, 144.95104800059232","{""coordinates"": [144.95104800059232, -37.82111200036388], ""type"": ""Point""}",0,0.0,ESG,103668,0.489,0.0,0.0,0,0,,,20140916,,0,0,-37.82111200036388,144.95104800059232
"-37.82053399994118, 144.95062399994382","{""coordinates"": [144.95062399994382, -37.82053399994118], ""type"": ""Point""}",0,0.0,ESG,103539,3.324,0.0,0.0,0,0,,,20140916,,0,0,-37.82053399994118,144.95062399994382
"-37.82077199977606, 144.950780000573","{""coordinates"": [144.950780000573, -37.82077199977606], ""type"": ""Point""}",0,0.0,ESG,103583,0.684,0.0,0.0,0,0,,,20140916,,0,0,-37.82077199977606,144.950780000573
"-37.820846000130295, 144.95083299977637","{""coordinates"": [144.95083299977637, -37.820846000130295], ""type"": ""Point""}",0,0.0,ESG,103598,0.391,0.0,0.0,0,0,,,20140916,,0,0,-37.820846000130295,144.95083299977637
"-37.82183399967795, 144.95080800038633","{""coordinates"": [144.95080800038633, -37.82183399967795], ""type"": ""Point""}",0,0.0,ESG,104049,4.301,0.0,0.0,0,0,,,20140916,,0,0,-37.82183399967795,144.95080800038633
"-37.821873000256545, 144.95067599957486","{""coordinates"": [144.95067599957486, -37.821873000256545], ""type"": ""Point""}",0,0.0,ESG,104068,7.136,0.0,0.0,0,0,,,20140916,,0,0,-37.821873000256545,144.95067599957486
"-37.819214999697664, 144.9473189994656","{""coordinates"": [144.9473189994656, -37.819214999697664], ""type"": ""Point""}",0,0.0,ESG,104335,43.597,0.0,0.0,0,0,,,20140916,,0,0,-37.819214999697664,144.9473189994656
"-37.81923399995349, 144.94733899983976","{""coordinates"": [144.94733899983976, -37.81923399995349], ""type"": ""Point""}",0,0.0,ESG,104343,55.034,0.0,0.0,0,0,,,20140916,,0,0,-37.81923399995349,144.94733899983976
"-37.8187680002759, 144.94397399975148","{""coordinates"": [144.94397399975148, -37.8187680002759], ""type"": ""Point""}",0,0.0,ESG,101680,8.798,0.0,0.0,0,0,,,20140916,,0,0,-37.8187680002759,144.94397399975148
"-37.82163099970534, 144.9513720004914","{""coordinates"": [144.9513720004914, -37.82163099970534], ""type"": ""Point""}",0,0.0,ESG,103826,12.903,0.0,0.0,0,0,,,20140916,,0,0,-37.82163099970534,144.9513720004914
"-37.81882199986908, 144.94382700064048","{""coordinates"": [144.94382700064048, -37.81882199986908], ""type"": ""Point""}",0,0.0,ESG,101722,10.362,0.0,0.0,0,0,,,20140916,,0,0,-37.81882199986908,144.94382700064048
"-37.818484999891396, 144.9489679996788","{""coordinates"": [144.9489679996788, -37.818484999891396], ""type"": ""Point""}",0,0.0,ESG,103070,2.542,0.0,0.0,0,0,,,20140916,,0,0,-37.81848499989139,144.9489679996788
"-37.821660000131914, 144.95135499950928","{""coordinates"": [144.95135499950928, -37.821660000131914], ""type"": ""Point""}",0,0.0,ESG,103883,14.272,0.0,0.0,0,0,,,20140916,,0,0,-37.821660000131914,144.95135499950928
"-37.81941500024246, 144.94214299979282","{""coordinates"": [144.94214299979282, -37.81941500024246], ""type"": ""Point""}",0,0.0,ESG,102544,52.59,0.0,0.0,0,0,,,20140916,,0,0,-37.81941500024246,144.94214299979282
"-37.82010700018538, 144.9483180002745","{""coordinates"": [144.9483180002745, -37.82010700018538], ""type"": ""Point""}",0,0.0,ESG,104700,17.009,0.0,0.0,0,0,,,20140916,,0,0,-37.82010700018538,144.9483180002745
"-37.82062199958819, 144.9485469996735","{""coordinates"": [144.9485469996735, -37.82062199958819], ""type"": ""Point""}",0,0.0,ESG,105394,5.67,0.0,0.0,0,0,,,20140916,,0,0,-37.82062199958819,144.9485469996735
"-37.8205989998456, 144.94853200003118","{""coordinates"": [144.94853200003118, -37.8205989998456], ""type"": ""Point""}",0,0.0,ESG,105417,5.474,0.0,0.0,0,0,,,20140916,,0,0,-37.8205989998456,144.94853200003118
"-37.82012100021023, 144.9482239999208","{""coordinates"": [144.9482239999208, -37.82012100021023], ""type"": ""Point""}",0,0.0,ESG,105626,99.316,0.0,0.0,0,0,,,20140916,,0,0,-37.82012100021023,144.9482239999208
"-37.81361700037081, 144.9419079998194","{""coordinates"": [144.9419079998194, -37.81361700037081], ""type"": ""Point""}",0,0.0,ESG,133,2.639,0.0,0.0,0,0,,,20140916,,0,0,-37.81361700037081,144.9419079998194
"-37.8138419997917, 144.94230400017346","{""coordinates"": [144.94230400017346, -37.8138419997917], ""type"": ""Point""}",0,0.0,ESG,285,37.537,0.0,0.0,0,0,,,20140916,,0,0,-37.8138419997917,144.94230400017346
"-37.80254700001543, 144.96580499982258","{""coordinates"": [144.96580499982258, -37.80254700001543], ""type"": ""Point""}",0,0.0,ESG,786,6.256,0.0,0.0,0,0,,,20140916,,0,0,-37.80254700001543,144.96580499982258
"-37.814085999656115, 144.9427169996104","{""coordinates"": [144.9427169996104, -37.814085999656115], ""type"": ""Point""}",0,0.0,ESG,446,55.914,0.0,0.0,0,0,,,20140916,,0,0,-37.814085999656115,144.9427169996104
"-37.80244699987365, 144.96569800017062","{""coordinates"": [144.96569800017062, -37.80244699987365], ""type"": ""Point""}",0,0.0,ESG,851,14.272,0.0,0.0,0,0,,,20140916,,0,0,-37.80244699987365,144.96569800017062
"-37.80244300043935, 144.96569799974318","{""coordinates"": [144.96569799974318, -37.80244300043935], ""type"": ""Point""}",0,0.0,ESG,853,15.445,0.0,0.0,0,0,,,20140916,,0,0,-37.80244300043935,144.96569799974318
"-37.80231699987687, 144.96602799966593","{""coordinates"": [144.96602799966593, -37.80231699987687], ""type"": ""Point""}",0,0.0,ESG,577,6.843,0.0,0.0,0,0,,,20140916,,0,0,-37.80231699987687,144.96602799966593
"-37.80329299975819, 144.9661669999444","{""coordinates"": [144.9661669999444, -37.80329299975819], ""type"": ""Point""}",0,0.0,ESG,1079,2.933,0.0,0.0,0,0,,,20140916,,0,0,-37.80329299975819,144.9661669999444
"-37.80232599984825, 144.96581799971023","{""coordinates"": [144.96581799971023, -37.80232599984825], ""type"": ""Point""}",0,0.0,ESG,942,9.58,0.0,0.0,0,0,,,20140916,,0,0,-37.80232599984825,144.96581799971025
"-37.802733999884424, 144.96531900049146","{""coordinates"": [144.96531900049146, -37.802733999884424], ""type"": ""Point""}",0,0.0,ESG,1434,14.37,0.0,0.0,0,0,,,20140916,,0,0,-37.802733999884424,144.96531900049146
"-37.8027289996675, 144.96531599958627","{""coordinates"": [144.96531599958627, -37.8027289996675], ""type"": ""Point""}",0,0.0,ESG,1437,16.227,0.0,0.0,0,0,,,20140916,,0,0,-37.8027289996675,144.96531599958627
"-37.8204800001715, 144.95121199963484","{""coordinates"": [144.95121199963484, -37.8204800001715], ""type"": ""Point""}",0,0.0,ESG,2381,12.121,0.0,0.0,0,0,,,20140916,,0,0,-37.8204800001715,144.95121199963484
"-37.8187579999734, 144.94946400014797","{""coordinates"": [144.94946400014797, -37.8187579999734], ""type"": ""Point""}",0,0.0,ESG,1858,18.084,0.0,0.0,0,0,,,20140916,,0,0,-37.8187579999734,144.94946400014797
"-37.80271500000512, 144.9656729999004","{""coordinates"": [144.9656729999004, -37.80271500000512], ""type"": ""Point""}",0,0.0,ESG,1656,6.354,0.0,0.0,0,0,,,20140916,,0,0,-37.80271500000512,144.9656729999004
"-37.802241999517626, 144.9659270003695","{""coordinates"": [144.9659270003695, -37.802241999517626], ""type"": ""Point""}",0,0.0,ESG,1021,0.0,0.0,0.0,0,0,,,20140916,,0,0,-37.802241999517626,144.9659270003695
"-37.819435000169484, 144.9502980002973","{""coordinates"": [144.9502980002973, -37.819435000169484], ""type"": ""Point""}",0,0.0,ESG,2115,2.053,0.0,0.0,0,0,,,20140916,,0,0,-37.81943500016949,144.9502980002973
"-37.81903499983543, 144.94987500008554","{""coordinates"": [144.94987500008554, -37.81903499983543], ""type"": ""Point""}",0,0.0,ESG,2006,1.369,0.0,0.0,0,0,,,20140916,,0,0,-37.81903499983543,144.94987500008554
"-37.82119800019063, 144.95181300020724","{""coordinates"": [144.95181300020724, -37.82119800019063], ""type"": ""Point""}",0,0.0,ESG,2559,6.843,0.0,0.0,0,0,,,20140916,,0,0,-37.82119800019063,144.95181300020724
"-37.81924499996778, 144.9644890004665","{""coordinates"": [144.9644890004665, -37.81924499996778], ""type"": ""Point""}",0,0.0,ESG,2791,23.949,0.0,0.0,0,0,,,20140916,,0,0,-37.81924499996778,144.9644890004665
"-37.820884999951836, 144.95155299965398","{""coordinates"": [144.95155299965398, -37.820884999951836], ""type"": ""Point""}",0,0.0,ESG,2457,2.248,0.0,0.0,0,0,,,20140916,,0,0,-37.82088499995184,144.95155299965398
"-37.82095699993082, 144.9516079999335","{""coordinates"": [144.9516079999335, -37.82095699993082], ""type"": ""Point""}",0,0.0,ESG,2471,8.016,0.0,0.0,0,0,,,20140916,,0,0,-37.82095699993082,144.9516079999335
"-37.81920900024455, 144.96484900019416","{""coordinates"": [144.96484900019416, -37.81920900024455], ""type"": ""Point""}",0,0.0,ESG,2667,23.363,0.0,0.0,0,0,,,20140916,,0,0,-37.81920900024455,144.96484900019416
"-37.8192440002827, 144.96452000049229","{""coordinates"": [144.96452000049229, -37.8192440002827], ""type"": ""Point""}",0,0.0,ESG,2783,24.633,0.0,0.0,0,0,,,20140916,,0,0,-37.8192440002827,144.96452000049229
"-37.81964599976372, 144.9628949997564","{""coordinates"": [144.9628949997564, -37.81964599976372], ""type"": ""Point""}",0,0.0,ESG,3378,10.948,0.0,0.0,0,0,,,20140916,,0,0,-37.81964599976372,144.9628949997564
"-37.81927999951588, 144.9640350002686","{""coordinates"": [144.9640350002686, -37.81927999951588], ""type"": ""Point""}",0,0.0,ESG,2931,24.633,0.0,0.0,0,0,,,20140916,,0,0,-37.81927999951588,144.9640350002686
"-37.81950199950355, 144.96343200023964","{""coordinates"": [144.96343200023964, -37.81950199950355], ""type"": ""Point""}",0,0.0,ESG,3139,11.828,0.0,0.0,0,0,,,20140916,,0,0,-37.81950199950355,144.96343200023964
"-37.819547999952064, 144.96325699956722","{""coordinates"": [144.96325699956722, -37.819547999952064], ""type"": ""Point""}",0,0.0,ESG,3206,10.166,0.0,0.0,0,0,,,20140916,,0,0,-37.819547999952064,144.96325699956722
"-37.819573999959346, 144.96316100041457","{""coordinates"": [144.96316100041457, -37.819573999959346], ""type"": ""Point""}",0,0.0,ESG,3252,2.542,0.0,0.0,0,0,,,20140916,,0,0,-37.819573999959346,144.96316100041457
"-37.81834599968472, 144.97457900026376","{""coordinates"": [144.97457900026376, -37.81834599968472], ""type"": ""Point""}",0,0.0,ESG,3575,16.325,0.0,0.0,0,0,,,20140916,,0,0,-37.81834599968472,144.97457900026376
"-37.81834799985992, 144.97455099968968","{""coordinates"": [144.97455099968968, -37.81834799985992], ""type"": ""Point""}",0,0.0,ESG,3583,15.054,0.0,0.0,0,0,,,20140916,,0,0,-37.81834799985992,144.97455099968968
"-37.81842800010534, 144.97300699975798","{""coordinates"": [144.97300699975798, -37.81842800010534], ""type"": ""Point""}",0,0.0,ESG,3964,2.444,0.0,0.0,0,0,,,20140916,,0,0,-37.81842800010534,144.97300699975798
"-37.81842899964572, 144.97293100040096","{""coordinates"": [144.97293100040096, -37.81842899964572], ""type"": ""Point""}",0,0.0,ESG,3979,27.077,0.0,0.0,0,0,,,20140916,,0,0,-37.81842899964572,144.97293100040096
"-37.811569000380814, 144.98069799971236","{""coordinates"": [144.98069799971236, -37.811569000380814], ""type"": ""Point""}",0,0.0,ESG,35383,1.564,0.0,0.0,0,0,,,20140916,,0,0,-37.811569000380814,144.98069799971236
"-37.81144000016214, 144.9807280003698","{""coordinates"": [144.9807280003698, -37.81144000016214], ""type"": ""Point""}",0,0.0,ESG,35423,4.888,0.0,0.0,0,0,,,20140916,,0,0,-37.81144000016214,144.9807280003698
"-37.811399000242304, 144.98073200035523","{""coordinates"": [144.98073200035523, -37.811399000242304], ""type"": ""Point""}",0,0.0,ESG,35435,3.715,0.0,0.0,0,0,,,20140916,,0,0,-37.811399000242304,144.98073200035523
"-37.81137800028196, 144.98074000019457","{""coordinates"": [144.98074000019457, -37.81137800028196], ""type"": ""Point""}",0,0.0,ESG,35441,2.639,0.0,0.0,0,0,,,20140916,,0,0,-37.81137800028196,144.98074000019457
"-37.81956499969982, 144.94915800033564","{""coordinates"": [144.94915800033564, -37.81956499969982], ""type"": ""Point""}",0,0.0,ESG,34031,37.83,0.0,0.0,0,0,,,20140916,,0,0,-37.81956499969982,144.94915800033564
"-37.81956499969982, 144.94915800033564","{""coordinates"": [144.94915800033564, -37.81956499969982], ""type"": ""Point""}",0,0.0,ESG,34033,37.83,0.0,0.0,0,0,,,20140916,,0,0,-37.81956499969982,144.94915800033564
"-37.81241899956449, 144.9805449998232","{""coordinates"": [144.9805449998232, -37.81241899956449], ""type"": ""Point""}",0,0.0,ESG,35125,4.399,0.0,0.0,0,0,,,20140916,,0,0,-37.81241899956449,144.9805449998232
"-37.81117299998681, 144.97854399993963","{""coordinates"": [144.97854399993963, -37.81117299998681], ""type"": ""Point""}",0,0.0,ESG,36955,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.81117299998681,144.97854399993963
"-37.811174000028984, 144.97853800008727","{""coordinates"": [144.97853800008727, -37.811174000028984], ""type"": ""Point""}",0,0.0,ESG,36963,1.662,0.0,0.0,0,0,,,20140916,,0,0,-37.811174000028984,144.97853800008727
"-37.811616999775424, 144.98252500055165","{""coordinates"": [144.98252500055165, -37.811616999775424], ""type"": ""Point""}",0,0.0,ESG,35928,3.226,0.0,0.0,0,0,,,20140916,,0,0,-37.811616999775424,144.98252500055165
"-37.81036499989481, 144.98078300033075","{""coordinates"": [144.98078300033075, -37.81036499989481], ""type"": ""Point""}",0,0.0,ESG,35800,12.708,0.0,0.0,0,0,,,20140916,,0,0,-37.81036499989481,144.98078300033075
"-37.81142899983825, 144.98054100036646","{""coordinates"": [144.98054100036646, -37.81142899983825], ""type"": ""Point""}",0,0.0,ESG,36450,4.594,0.0,0.0,0,0,,,20140916,,0,0,-37.81142899983825,144.98054100036646
"-37.81155900034393, 144.98189500016167","{""coordinates"": [144.98189500016167, -37.81155900034393], ""type"": ""Point""}",0,0.0,ESG,36083,0.293,0.0,0.0,0,0,,,20140916,,0,0,-37.81155900034393,144.98189500016167
"-37.811594999988415, 144.9823530001757","{""coordinates"": [144.9823530001757, -37.811594999988415], ""type"": ""Point""}",0,0.0,ESG,35968,5.572,0.0,0.0,0,0,,,20140916,,0,0,-37.811594999988415,144.9823530001757
"-37.81156199960986, 144.98196000041594","{""coordinates"": [144.98196000041594, -37.81156199960986], ""type"": ""Point""}",0,0.0,ESG,36062,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.81156199960986,144.98196000041594
"-37.81324000000097, 144.98041300020097","{""coordinates"": [144.98041300020097, -37.81324000000097], ""type"": ""Point""}",0,0.0,ESG,34870,3.812,0.0,0.0,0,0,,,20140916,,0,0,-37.81324000000097,144.98041300020097
"-37.81309500022806, 144.98043800045534","{""coordinates"": [144.98043800045534, -37.81309500022806], ""type"": ""Point""}",0,0.0,ESG,34911,0.293,0.0,0.0,0,0,,,20140916,,0,0,-37.81309500022806,144.98043800045534
"-37.81139800022378, 144.9802320004107","{""coordinates"": [144.9802320004107, -37.81139800022378], ""type"": ""Point""}",0,0.0,ESG,36525,9.286,0.0,0.0,0,0,,,20140916,,0,0,-37.81139800022378,144.9802320004107
"-37.81153000017541, 144.98157500010103","{""coordinates"": [144.98157500010103, -37.81153000017541], ""type"": ""Point""}",0,0.0,ESG,36171,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.81153000017541,144.98157500010103
"-37.81065699960877, 144.9808810003454","{""coordinates"": [144.9808810003454, -37.81065699960877], ""type"": ""Point""}",0,0.0,ESG,35647,7.038,0.0,0.0,0,0,,,20140916,,0,0,-37.81065699960877,144.9808810003454
"-37.812202999837695, 144.97920599971215","{""coordinates"": [144.97920599971215, -37.812202999837695], ""type"": ""Point""}",0,0.0,ESG,37415,0.587,0.0,0.0,0,0,,,20140916,,0,0,-37.812202999837695,144.97920599971215
"-37.81124200018103, 144.9791339999981","{""coordinates"": [144.9791339999981, -37.81124200018103], ""type"": ""Point""}",0,0.0,ESG,36769,1.76,0.0,0.0,0,0,,,20140916,,0,0,-37.81124200018103,144.9791339999981
"-37.815559000289035, 144.9800420004455","{""coordinates"": [144.9800420004455, -37.815559000289035], ""type"": ""Point""}",0,0.0,ESG,34073,2.542,0.0,0.0,0,0,,,20140916,,0,0,-37.815559000289035,144.9800420004455
"-37.83823100029186, 144.97834200035464","{""coordinates"": [144.97834200035464, -37.83823100029186], ""type"": ""Point""}",0,0.0,ESG,33538,2.542,0.0,0.0,0,0,,,20140916,,0,0,-37.83823100029186,144.97834200035464
"-37.83819700005224, 144.97831000048285","{""coordinates"": [144.97831000048285, -37.83819700005224], ""type"": ""Point""}",0,0.0,ESG,33548,10.753,0.0,0.0,0,0,,,20140916,,0,0,-37.83819700005224,144.97831000048285
"-37.83772899998882, 144.97794499988314","{""coordinates"": [144.97794499988314, -37.83772899998882], ""type"": ""Point""}",0,0.0,ESG,33686,4.888,0.0,0.0,0,0,,,20140916,,0,0,-37.83772899998882,144.97794499988314
"-37.83792200000233, 144.97809599961008","{""coordinates"": [144.97809599961008, -37.83792200000233], ""type"": ""Point""}",0,0.0,ESG,33627,9.286,0.0,0.0,0,0,,,20140916,,0,0,-37.83792200000233,144.97809599961008
"-37.811517000075575, 144.9814520001577","{""coordinates"": [144.9814520001577, -37.811517000075575], ""type"": ""Point""}",0,0.0,ESG,36204,3.324,0.0,0.0,0,0,,,20140916,,0,0,-37.811517000075575,144.9814520001577
"-37.811509999906754, 144.98137299982076","{""coordinates"": [144.98137299982076, -37.811509999906754], ""type"": ""Point""}",0,0.0,ESG,36221,1.271,0.0,0.0,0,0,,,20140916,,0,0,-37.811509999906754,144.98137299982076
"-37.81149800008879, 144.9813000003729","{""coordinates"": [144.9813000003729, -37.81149800008879], ""type"": ""Point""}",0,0.0,ESG,36240,22.385,0.0,0.0,0,0,,,20140916,,0,0,-37.81149800008879,144.9813000003729
"-37.81533899984687, 144.9800869996135","{""coordinates"": [144.9800869996135, -37.81533899984687], ""type"": ""Point""}",0,0.0,ESG,34155,0.391,0.0,0.0,0,0,,,20140916,,0,0,-37.81533899984687,144.9800869996135
"-37.83744499967453, 144.97772200020648","{""coordinates"": [144.97772200020648, -37.83744499967453], ""type"": ""Point""}",0,0.0,ESG,33786,4.985,0.0,0.0,0,0,,,20140916,,0,0,-37.83744499967453,144.97772200020648
