OBJECTID,MXUNITID,MXSITEID,COMPKEY,COMPTYPE,UNITID,UNITID2,PARALLEL_LINE_NBR,MAIN_LINE_TYPE,MAIN_CLASS,MAIN_NAME,ASSET_ID,SUBAREA,Shape,MATERIAL,UPSTREAM_IL,DOWNSTREAM_IL,PIPE_LENGTH,PIPE_WIDTH,SOIL_TYPE,DATE_RELINED,GIS_ID,FIELD_TEAM,WS_CONSTRUCTION_FILE,DATE_OF_CONSTRUCTION,EPMS_SEC_NO,ASCONST_PLAN_NO,SKETCH_PLAN_NO,SOURCE,METHOD_OF_CAPTURE,DATE_CAPTURED,DATE_LAST_UPDATED,SERVICE_STATUS,SERVICE_STATUS_CHG_DATE,SERVICE_STATUS_PLAN_NO,COMMENTS,MI_PRINX
7643,,,233376,10272108,WP245V-AD,WP245V-AE,,MAINBG,S,KALLISTA PS,P245,,,MS,0,0,0.25,600,,,P245-012-E,SILVAN,,1/1/1980 12:00:00 AM,,P245/088,WP245,GRAPHICS,DIGITISED,1/8/2004 12:00:00 AM,12/6/2014 1:18:48 AM,IN,,,,30085
7644,,,226850,10214495,M182-05369BR,M182SA-05369V,,BRANCH,S,BROOKLYN-GALVIN-LAVERTON MAIN,M182,,,MSCL,0,0,2.8,300,CLAY,1/1/1961 12:00:00 AM,M182-038-A,PRESTON,520/182/0017,1/1/1961 12:00:00 AM,,,M182-3,,,10/17/2011 2:47:35 PM,12/6/2014 1:19:00 AM,IN,,,,16055
7645,,,233660,10271551,WH040-03800RED,WH040OSTNDV08,,MAINBG,S,UPPER YARRA DAM,H040,,,MS,0,0,5.12,1150,,,H040-128,SILVAN,,1/1/1980 12:00:00 AM,,UYR857,WH040,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 1:19:04 AM,IN,,,,30252
7646,,,239056,10048496,M482-10432BR,M482-14720RED,,TUNNEL,T,THOMSON YARRA TUNNEL,M482,,,ROCK,384,0,4280.07,3350,UNKN,,M482-014,CIVIL MAINTENANCE (T,,1/1/1974 12:00:00 AM,,TR3/003,,,,10/17/2011 2:56:42 PM,12/5/2014 11:17:58 PM,IN,,,,19867
7647,,,232312,10216549,WB032-02030RED,WB032V-N,,MAINBG,S,ARDEER PRV,B032,,,MSCL,0,0,0.88,750,UNKN,,B032-013,PRESTON,,,,B32/31,WB32,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:18:04 PM,IN,,,,24737
7648,,,232443,10212166,M022-10338BR,M022-10342BR,,MAINBG,T,MITCHAM-NOTTING HILL MAIN,M022,,,MSLB,0,0,4.06,600,CLAY,1/1/1975 12:00:00 AM,M022-065,SURREY HILLS,520/022/0003,1/1/1927 12:00:00 AM,,M159/38,WR17,,,10/17/2011 2:43:08 PM,12/5/2014 11:18:05 PM,IN,,,CEMENT LINED,14111
7649,,,232634,10213983,M056B-00266BR,M056B-00258DATE,,MAINBG,T,OLINDA-MITCHAM NO.3,M056,,,MS,148.08,145.58,8.51,1150,CLAY,1/1/1984 12:00:00 AM,,,,12/2/2013 12:00:00 AM,M056,M056/C/101,M54-10,AS CONSTRUCTED,DIGITISED,1/31/2014 12:00:00 AM,12/5/2014 11:18:06 PM,IN,,,,31580
7650,,,232787,10212867,M193-11290BR,M193-11294RED,,MAINBG,T,KENNY ST-BROADMEADOWS MAIN,M193,,,MS,0,0,2.1,1150,CLAY,1/1/1965 12:00:00 AM,M280-051,PRESTON,,1/1/1965 12:00:00 AM,,M193/110,M280/193-5,,,11/1/2001 12:00:00 AM,12/5/2014 11:18:22 PM,IN,,,10212867,16448
7651,,,233127,10214209,M113-02133BR,M113-02247AG,,MAINBG,T,MITCHAM - SURREY HILLS DUP.,M113,,,MS,0,0,118.19,1150,CLAY,1/1/1984 12:00:00 AM,M113-015,SURREY HILLS,,1/1/1939 12:00:00 AM,,M113/36,M113-2,,,10/17/2011 2:45:54 PM,12/5/2014 11:18:35 PM,IN,,,CEMENT LINED,15328
7652,,,233511,10271960,WP205-00180BR,WP205V-K,,MAINBG,S,(NOT OP) BITTERN EAST PS,P205,,,MS,0,0,3.49,300,,,P205-005,WESTERNPORT,,1/1/1980 12:00:00 AM,,WP205,WP205,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:18:38 PM,IN,,,,30417
7653,,,226661,5049708,A003-01408MATL,A003-01428MATL,,AQDUCT,T,CLEAR WATER CHANNEL,A003,,,MS,0,0,11.9,0,,,A003-003,CIVIL MAINTENANCE,,1/1/1886 12:00:00 AM,,,A3,,,10/17/2011 2:38:38 PM,12/5/2014 11:18:45 PM,IN,,,MS FLUME,12079
7654,,,226864,10214812,M195SC-01004RED,M195SC-01040BR,,BRANCH,S,MT WAVERLY OUTLET MAIN,M195,,,MSEL,47.85,45.43,35.9,900,SNC,1/1/1962 12:00:00 AM,M195-029-B,SURREY HILLS,,1/1/1978 12:00:00 AM,,M24/40,M195-6,,,10/17/2011 2:48:58 PM,12/5/2014 11:18:48 PM,IN,,,,16646
7655,,,234908,10272319,WR006-01830BR,WR006-02110BR,,MAINBG,S,ESSENDON NORTH RESERVOIR,R006,,,MS,0,0,5.15,375,,,R006-090,PRESTON,,1/1/1980 12:00:00 AM,,R6/64,WR006,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:58:37 PM,IN,,,,28840
7656,,,235088,10262219,M194SC-01050V-E,M194SC-01070BR,,MAINBG,T,EPPING-PRESTON MAIN,M194,,,MS,0,0,3.69,300,CLAY,1/1/1960 12:00:00 AM,,PRESTON,,1/21/2010 12:00:00 AM,,M194/C/063,M194-2,AS CONSTRUCTED,DIGITISED,5/5/2013 12:00:00 AM,12/5/2014 11:58:38 PM,IN,,,,24588
7657,,,231176,10212923,M197-15464BR,M197-15460BR,,MAINBG,T,SILVAN-PRESTON MAIN,M197,,,MS,75.93,75.9,4.25,1350,TOPS,1/1/1962 12:00:00 AM,M197-059,SURREY HILLS,"59/4496, 61/",1/1/1962 12:00:00 AM,,M197/064,M197-13,,,10/17/2011 2:49:15 PM,12/5/2014 11:58:48 PM,IN,,,,16765
7658,,,231372,10215236,M291-06714RED,M291-06715BR,,MAINBG,S,SILVAN - OLINDA MAIN,M291,,,MSEL,179.7,179.7,1.02,1350,CLAY,1/1/1971 12:00:00 AM,M291-022,SURREY HILLS,520/291/0061,1/1/1971 12:00:00 AM,,,M291-4,,,10/17/2011 2:51:47 PM,12/5/2014 11:58:49 PM,IN,,,,17835
7659,,,228309,10212835,M193-06633BR,M193S-02410V,,CONN,S,KENNY ST-BROADMEADOWS MAIN,M193,,,CICL,0,0,2.53,150,CLAY,1/1/1965 12:00:00 AM,M280-026-A,PRESTON,,1/1/1971 12:00:00 AM,,M193/73,M193-9,,,11/1/2001 12:00:00 AM,12/5/2014 11:58:50 PM,IN,,,10212835,16406
7660,,,231393,10215207,M289-00373BR,M289-00762BR,,MAINBG,T,HALLAM NTH. INLET MAIN,M289,,,MS,99.39,108.79,389.81,1150,S&C,1/1/1976 12:00:00 AM,M289-008,SILVAN,520/289/0003,1/1/1977 12:00:00 AM,,M289/49,M289-1,,,10/17/2011 2:51:41 PM,12/5/2014 11:58:50 PM,IN,,,,17790
7661,,,228524,10212994,M197S-00180V,M197S-00190BR,,CROSS,S,SILVAN-PRESTON MAIN,M197,,,MSCL,199.66,199.66,0.9,1150,SAND,1/1/1962 12:00:00 AM,M197-013-1C,SILVAN,,7/30/2005 12:00:00 AM,,M197/279,M197-4,,,9/5/2005 12:00:00 AM,12/5/2014 11:58:51 PM,IN,,,,16937
7662,,,235262,10036197,M197-29534BR,M197-28603BR,,MAINBG,T,SILVAN-PRESTON MAIN,M197,,,MS,156.84,116.24,799.72,1700,SAND,1/1/1962 12:00:00 AM,M197-032,SURREY HILLS,,1/1/1962 12:00:00 AM,,,M197-8,,,10/17/2011 12:00:00 AM,12/6/2014 12:39:00 AM,IN,,,,31224
7663,,,235319,5050258,M022-03720BR,M022-04344BR,,MAINBG,T,MITCHAM-NOTTING HILL MAIN,M022,,,MS,0,0,621.86,1150,CLAY,1/1/1966 12:00:00 AM,M022-016,METRO EAST,,1/1/1927 12:00:00 AM,,,M22-3,,,10/17/2011 2:42:58 PM,12/6/2014 12:39:03 AM,IN,,,CEMENT LINED,14040
7664,,,235476,5051134,M281-18754BR,M281-18758BR,,MAINBG,T,CARDINIA-DAND'G-NOTTING HILL M,M281,,,MS,79.15,0,3.7,1700,CLAY,1/1/1974 12:00:00 AM,M281-028,SURREY HILLS,,1/1/1974 12:00:00 AM,,,M281-10,,,10/17/2011 2:51:24 PM,12/6/2014 12:39:05 AM,IN,,,,17672
7665,,,228668,10216411,M474B-00054BR,M474BSC-02005BR,,CROSS,S,ST GEORGES RD REPLACEMENT MAIN,M474,,,MSCL,33.12,34.59,3.62,600,SAND,1/1/1995 12:00:00 AM,M474-038-HA,PRESTON,,8/1/1996 12:00:00 AM,,M474/34C,M160-5B,,,10/17/2011 2:55:51 PM,12/6/2014 12:39:14 AM,IN,,,,19515
7666,,,228831,10215048,M274SC-01008BR,M274SC-01011V-D,,CROSS,S,STARVATION CRK DIVERSION MAIN,M274,,,MSCL,243.65,243.65,2.87,600,CRK,1/1/1946 12:00:00 AM,M274-005-C,SILVAN,,1/1/1968 12:00:00 AM,,M274/36,M274-2,,,10/17/2011 2:50:56 PM,12/6/2014 12:39:15 AM,IN,,,,17477
7667,,,228843,10214776,M195-09196BR,M195SA-09196V,,CROSS,S,MT WAVERLY OUTLET MAIN,M195,,,UPVC,0,0,1.42,225,S&C,1/1/1962 12:00:00 AM,M195-025-B,SURREY HILLS,,5/6/2005 12:00:00 AM,,,M195-4,,,7/30/2007 12:00:00 AM,12/6/2014 12:39:16 AM,IN,,,,16706
7668,,,235749,10307260,M258S-02270BR,M258-MS-001,,MAINAG,S,MAROONDAH AQUADUCT REPLACEMENT,M258,,,MS,94.67,94.67,1.238,600,,,,PRESTON,,2/1/2010 12:00:00 AM,M258/G,M258/M/350,WR20,AS CONSTRUCTED,DIGITISED,9/26/2014 12:00:00 AM,12/6/2014 12:39:18 AM,IN,,,,31792
7669,,,235814,5050883,M194-08070BR,M194-08221BR,,MAINBG,T,EPPING-PRESTON MAIN,M194,,,MS,0,0,80.99,1150,CLAY,1/1/1960 12:00:00 AM,M194-024,PRESTON,,1/1/1960 12:00:00 AM,,,WR22,,,10/17/2011 2:48:46 PM,12/6/2014 12:39:22 AM,IN,,,,16558
7670,,,229366,10217475,WR011-01450BR,WR011-01470BR,,INLET,S,(NOT OP) MONTROSE RES INLET PS,P055,,,MS,0,0,3.42,600,UNKN,,P055-007,SURREY HILLS,,1/1/1959 12:00:00 AM,,66-A-136,WR11,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 12:39:32 AM,IN,,,,26331
7671,,,229481,10217642,WR038V-BR,WR038-WS-TAN1,,INLET,S,WANTIRNA SOUTH RESERVOIR,R038,,,MS,0,0,9.84,300,UNKN,,R038-003,SURREY HILLS,,1/1/1965 12:00:00 AM,,R38/121,WR38,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 12:39:45 AM,IN,,,,26470
7672,,,229641,10272044,WR086-00720RED,WR086VP1-Q,,INLET,S,PLENTY RESERVOIR,R086,,,MS,0,0,5.45,450,,,R086-043,PRESTON,,1/1/1980 12:00:00 AM,,R86/101,WR86,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 12:39:46 AM,IN,,,,29174
7673,,,229767,10272440,WR017-01180RED,WR017V-AL,,INLET,S,NOTTING HILL RESERVOIR,R017,,,MS,94.58,94.58,1.68,600,,,R017-030,SURREY HILLS,508/017/0091,1/1/1980 12:00:00 AM,,M281/238,WR17,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 12:39:47 AM,IN,,,,30619
7674,,,236418,5050273,M022-09305V,M021B-01315BR,,MAINBG,T,MITCHAM-NOTTING HILL MAIN,M022,,,MS,0,0,2.05,600,,,M022-056,SURREY HILLS,,,,,M22-6,,,10/17/2011 2:43:06 PM,12/6/2014 12:39:48 AM,IN,,,,14096
7675,,,231170,10212965,M197-33958BR,WG270V-B,,MAINBG,S,SILVAN-PRESTON MAIN,M197,,,MSCL,184.58,184.58,3.05,825,CLAY,1/1/1962 12:00:00 AM,M197-021-A,SURREY HILLS,"59/4496, 61/",1/1/1962 12:00:00 AM,,M197-100,M197-7,,,10/17/2011 2:49:28 PM,12/5/2014 11:20:19 PM,IN,,,,16856
7676,,,231273,10215058,M275-00007BR,M275-00006RED,,MAINBG,T,MCMAHONS CK DIVERSION MAIN,M275,,,MS,249.26,249.26,1.24,1150,CRK,1/1/1968 12:00:00 AM,M275-009,SILVAN,"67/9178, W67",1/1/1969 12:00:00 AM,,M275/30,M275-2,,,10/17/2011 2:51:02 PM,12/5/2014 11:20:21 PM,IN,,,,17519
7677,,,231361,10215229,M291-06691BR,M291-06697BR,,MAINBG,S,SILVAN - OLINDA MAIN,M291,,,MSEL,179.7,179.7,7.11,1350,CLAY,1/1/1971 12:00:00 AM,M291-013,SURREY HILLS,520/291/0061,1/1/1971 12:00:00 AM,,R19/32,WR19,,,10/17/2011 2:51:45 PM,12/5/2014 11:20:22 PM,IN,,,,17821
7678,,,231382,10215138,M159-03489BR,WR017V-U,,MAINBG,S,(NOT OP) NOTTING HILL PS,P107,,,MS,94.54,94.54,2.25,600,UNKN,,P107-011,SURREY HILLS,,1/1/1977 12:00:00 AM,,P107/46,WP107,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:20:23 PM,IN,,,,25039
7679,,,237699,10215784,M418-11860BR,M418SA-11860V,,OFTAKE,S,BEACONSFIELD - LANGWARRIN MAIN,M418,,,MSCL,0,0,4.87,100,CLAY,,M418-064-A,SILVAN,,1/1/1957 12:00:00 AM,,M418/110519,,,,10/17/2011 2:53:42 PM,12/5/2014 11:20:24 PM,IN,,,,18629
7680,,,237853,10214733,M195-02868BR,M195SA-02868V,,OFTAKE,S,MT WAVERLY OUTLET MAIN,M195,,,MSCL,29.68,29.68,1.4,225,SNC,1/1/1962 12:00:00 AM,M195-054-A,SURREY HILLS,520/195/0026,1/1/1962 12:00:00 AM,,M195/41,M195-8,,,10/17/2011 2:48:53 PM,12/5/2014 11:20:25 PM,IN,,,,16608
7681,,,237894,10213132,M257-05316BR,M257SA-05316V,,OFTAKE,S,ST ALBANS OUTLET MAIN,M257,,,MSCL,52.94,52.94,3.29,225,CRK,1/1/1966 12:00:00 AM,M257-013-A,PRESTON,520/257/0012,1/1/1966 12:00:00 AM,,M257/39,M257-2,,,10/17/2011 2:50:04 PM,12/5/2014 11:20:26 PM,IN,,,,17112
7682,,,231513,10215322,M333-04111BR,M333-04106BR,,MAINBG,T,GREENVALE-YUROKE-SYDENHAM,M333,,,MS,117.48,117.36,5.51,1150,CRK,1/1/1978 12:00:00 AM,M333-021,PRESTON,,1/1/1978 12:00:00 AM,,M333/43,M333-3,,,10/17/2011 2:52:02 PM,12/5/2014 11:20:34 PM,IN,,,,17941
7683,,,238581,5049873,WA011V004,WA011V013,,SIPHBG,T,UPPER YARRA,A011,M262,,MS,303.74,303.77,213.3,1350,CLAY,1/1/1958 12:00:00 AM,M262-001,SILVAN,,1/1/1939 12:00:00 AM,,,A11-2,,,10/17/2011 12:00:00 AM,12/5/2014 11:20:39 PM,IN,,,YANKEE JIM CREEK SIPHON - RECORD SET MAIN No.  M262,31089
7684,,,231985,10216704,WB062-00330BR,WR020V-UV,,MAINBG,S,PRESTON RES VALVES US/UT PRV,B062,,,MS,0,0,0.65,900,UNKN,,B062-008,PRESTON,,,,R20/201,WR20/21/22,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:20:51 PM,IN,,,,28095
7685,,,232192,10216683,WB053V-P,WB053-00710BR,,MAINBG,S,WATSONIA PRV,B053,,,MS,0,0,1.14,300,UNKN,,B053-008,PRESTON,,,,B53/31,WB53,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/5/2014 11:20:55 PM,IN,,,,27496
7686,,,238906,10039527,M264-06657AG,M264-06677AG,,SIPHON,T,,M264,M264,,MS,288.49,288.49,12.9,1350,CLAY,1/1/1939 12:00:00 AM,M264-005,SILVAN,,1/1/1930 12:00:00 AM,,M264/31,A11-2,,,10/17/2011 2:50:35 PM,12/5/2014 11:21:00 PM,IN,,,,17329
7687,,,228372,10212924,M197-15464BR,M197SA-15464V,,CONN,S,SILVAN-PRESTON MAIN,M197,,,MSCL,76.54,76.54,0.84,150,TOPS,1/1/1962 12:00:00 AM,M197-058-A,SURREY HILLS,"59/4496, 61/",1/1/1962 12:00:00 AM,,M197/064,M197-13,,,10/17/2011 2:49:15 PM,12/6/2014 2:01:03 AM,IN,,,,16764
7688,,,229842,10272241,WR004-01250BR,WR004-01330BR,,INLET,S,DANDENONG NORTH RESERVOIR,R004,,,MS,0,0,26.03,1350,,,R004-019,SURREY HILLS,,1/1/1980 12:00:00 AM,,R4/219,WR4,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:01:04 AM,IN,,,,29488
7689,,,236456,5050388,M055-04296BR,M055-04295V,,MAINBG,T,NO 1 OLINDA-MITCHAM MAIN,M055,,,MS,0,0,1.61,825,CRK,1/1/1992 12:00:00 AM,M055-037,SURREY HILLS,,1/1/1992 12:00:00 AM,,,M54-8,,,10/17/2011 2:44:23 PM,12/6/2014 2:01:05 AM,IN,,,,14657
7690,,,235170,5051633,M440-10247AG,M440-11472BR,,MAINBG,T,TYABB MORNINGTON MAIN,M440,,,MS,101.49,127.52,1225.7,1000,CLAY,1/1/1979 12:00:00 AM,M440-015,WESTERNPORT,,1/1/1979 12:00:00 AM,,,M440-4,,,10/17/2011 2:55:11 PM,12/6/2014 2:01:06 AM,IN,,,,19242
7691,,,235300,5049881,M275SC-01020BR,M262-11000BR,,MAINBG,S,MCMAHONS CK DIVERSION MAIN,M275,,,MS,248.01,249.29,6.61,600,CLAY,1/1/1968 12:00:00 AM,M275-007-D,SILVAN,,1/1/1969 12:00:00 AM,,M275/31,M275-2,,,10/17/2011 2:51:01 PM,12/6/2014 2:01:07 AM,IN,,,,17514
7692,,,236638,5051040,M258-21522MATL,M258-21618MATL,,MAINBG,T,MAROONDAH AQUADUCT REPLACEMENT,M258,,,MS,0,0,95.55,2100,SAND,1/1/1976 12:00:00 AM,M258-027,PRESTON,,1/1/1976 12:00:00 AM,,,M332-7,,,10/17/2011 2:50:24 PM,12/6/2014 2:01:07 AM,IN,,,,17253
7693,,,235553,5025805,M232-00002BR,M232-00007V,,MAINBG,T,HARRIS GULLY MAIN,M232,,,MS,70.04,70.46,3.33,900,CLAY,1/1/1965 12:00:00 AM,M232-002,SURREY HILLS,,1/1/1965 12:00:00 AM,,,,,,10/17/2011 2:49:55 PM,12/6/2014 2:01:09 AM,IN,,,,17042
7694,,,229862,10272528,WR019-05080BR,WR019V-T,,INLET,S,OLINDA RESERVOIR,R019,,,CONC,0,0,0.73,900,,,R019-065,SURREY HILLS,,1/1/1980 12:00:00 AM,,M56/47,WR19,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:01:16 AM,IN,,,,29567
7695,,,229993,10272804,WR033-00580BR,WR033-00590BR,,INLET,S,MORANG SOUTH RESERVOIR,R033,,,MS,0,0,1.01,1350,,,R033-041,PRESTON,,1/1/1980 12:00:00 AM,,"R33/137,138",WR33,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:01:17 AM,IN,,,,28960
7696,,,230057,10272955,WR064-00140BR,WR064-00150BR,,INLET,S,SYDENHAM RESERVOIR,R064,,,MS,0,0,1.62,1150,,,R064-060,PRESTON,,1/1/1980 12:00:00 AM,,R64/38-40,WR64,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:01:18 AM,IN,,,,29153
7697,,,228908,10214565,M190-10106BR,M190SA-10106V-Q,,CROSS,S,YAN YEAN-EPPING MAIN,M190,,,DICL,0,0,2,150,CLAY,1/1/1960 12:00:00 AM,M190-023-A,PRESTON,,1/1/1960 12:00:00 AM,,,WH20-1,,,10/17/2011 2:47:49 PM,12/6/2014 2:01:19 AM,IN,,,,16153
7698,,,236929,5050708,M160-14521AG,M160-14557AG,,MAINBG,T,PRESTON - FOOTSCRAY MAIN,M160,,,MS,0.33,3.44,30.7,900,CLAY,1/1/1958 12:00:00 AM,M160-062,PRESTON,,1/1/1958 12:00:00 AM,,,M160-8,,,10/17/2011 2:47:08 PM,12/6/2014 2:01:20 AM,IN,,,FOOTSCRAY RAILWAY LINE CROSSING PIPE SLEEVE,15862
7699,,,228921,10212907,M193SH-01005BR,M193SH-01010V,,CROSS,S,KENNY ST-BROADMEADOWS MAIN,M193,,,CICL,0,0,2.21,375,CLAY,1/1/1965 12:00:00 AM,M280-068-C,PRESTON,,1/1/1968 12:00:00 AM,,,M280/193-6,,,11/1/2001 12:00:00 AM,12/6/2014 2:01:21 AM,IN,,,10212907,16472
7700,,,231174,10214847,M197-09917BR,M197-09911BR,,MAINBG,T,SILVAN-PRESTON MAIN,M197,,,MS,62.11,62.11,4.66,1350,MS,1/1/1962 12:00:00 AM,M197-064,PRESTON,"59/4496, 61/",1/1/1962 12:00:00 AM,,M197/053,M197-14,,,10/17/2011 2:49:13 PM,12/5/2014 11:19:58 PM,IN,,,,16754
7701,,,231369,10215233,M291-06701RED,WR019V-C,,MAINBG,S,SILVAN - OLINDA MAIN,M291,,,MSEL,180.08,180.08,1.59,600,CLAY,1/1/1971 12:00:00 AM,M291-017,SURREY HILLS,520/291/0061,1/1/1971 12:00:00 AM,,,M291-4,,,10/17/2011 2:51:46 PM,12/5/2014 11:19:59 PM,IN,,,,17830
7702,,,237860,10214774,M195-08071BR,M195SA-08071V,,OFTAKE,S,MT WAVERLY OUTLET MAIN,M195,,,MSCL,43.47,43.47,2.63,100,SNC,1/1/1962 12:00:00 AM,M195-025-2A,SURREY HILLS,520/195/0026,1/1/1962 12:00:00 AM,,M195/54,M195-5,,,10/17/2011 2:48:57 PM,12/5/2014 11:20:03 PM,IN,,,,16637
7703,,,237900,10213061,M231-30441BR,M231SA-30441V,,OFTAKE,T,YARRA-SILVAN CONDUIT NO.2 MAIN,M231,,,MS,0,0,1.36,150,SS&C,1/1/1964 12:00:00 AM,M231-003-A,SILVAN,520/011/0010,1/1/1964 12:00:00 AM,,M231/55,M231-3,,,10/17/2011 2:49:53 PM,12/5/2014 11:20:05 PM,IN,,,,17032
7704,,,234958,10229257,M041-00366DATE,M041-00368BR,,MAINBG,T,MERRI CK - NORTHCOTE-PUNT RD,M041,,,MS,0,0,0.58,1150,CLAY,1/1/1928 12:00:00 AM,M041-007,SURREY HILLS,520/041/0013,1/1/1928 12:00:00 AM,,M41/C/131,M41/39-1,AS CONSTRUCTED,DIGITISED,6/30/2011 12:00:00 AM,12/6/2014 2:41:19 AM,IN,,,mod,23234
7705,,,230700,10216921,WB089V-Y,WB089-01300BR,,MAINBG,S,MARTYR RD PRV,B089,,,MS,208.11,208.11,0.5,300,UNKN,,B089-015,SILVAN,513/089/0001,1/1/1988 12:00:00 AM,,B89/31,WB89,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:41:19 AM,IN,,,,27716
7706,,,235050,10261841,WT076-00150BR,WT076SV01,,MAINBG,S,CARDINIA BYPASS SURGE VESSEL,SL08,,,MS,0,0,4.48,600,UNKN,,,SILVAN,,10/17/2011 12:00:00 AM,,M273/183,M273-3,GRAPHICS,DIGITISED,4/11/2013 12:00:00 AM,12/6/2014 2:41:20 AM,IN,,,,28573
7707,,,232753,10214643,M192-06993BR,M192-06919DATE,,MAINBG,T,EPPING-GREENVALE MAIN,M192,,,MS,131.09,125.86,73.68,1350,CLAY,1/1/1960 12:00:00 AM,M192-010-1,PRESTON,,1/1/1960 12:00:00 AM,,M192/37,M192-5,,,10/17/2011 2:48:11 PM,12/6/2014 2:41:27 AM,IN,,,,16312
7708,,,228475,10213823,M054SH-01005V,M054SH-01010BR,,CROSS,S,OLINDA-MITCHAM NO.2,M054,,,MSCL,0,0,0.67,225,SAND,1/1/1992 12:00:00 AM,M054-041-B,SURREY HILLS,,1/1/1926 12:00:00 AM,,,M54-8,,,10/17/2011 2:43:56 PM,12/6/2014 2:41:33 AM,IN,,,,14465
7709,,,235446,5050906,M197-00070BR,M197-00040BR,,MAINBG,T,SILVAN-PRESTON MAIN,M197,,,MS,91.22,90.79,28.58,1350,SAND,1/1/1962 12:00:00 AM,M197-080,PRESTON,,1/1/1962 12:00:00 AM,,,M197-17,,,10/17/2011 2:49:07 PM,12/6/2014 2:41:38 AM,IN,,,,16711
7710,,,233224,10212280,M046-01044BR,M046-01244BR,,MAINBG,T,MITCHAM-SURREY HILLS MAIN,M046,,,MSR,0,0,200.78,900,CLAY,1/1/1912 12:00:00 AM,M046-010,SURREY HILLS,520/046/0028,1/1/1912 12:00:00 AM,,M46/31,M46-1,,,10/17/2011 2:43:34 PM,12/6/2014 2:41:43 AM,IN,,,,14302
7711,,,233416,10271799,WP094-00620BE,WP094-00640BE,,MAINBG,S,(NOT OP) DONVALE PS,P094,,,MS,0,0,9.47,600,,,TMP-137,SURREY HILLS,,1/1/1980 12:00:00 AM,,P94/31,WP094,GRAPHICS,DIGITISED,10/17/2011 12:00:00 AM,12/6/2014 2:41:44 AM,IN,,,,30590
7712,,,233445,10252025,M484-70510BR,WZ001-01020RED,,MAINBG,S,YEA - SUGARLOAF MAIN,M484,,,MSCL,0,0,2.82,1404,,,,MAROONDAH,,,,M484/C/169,WZ001,AS CONSTRUCTED,COORDINATES,6/30/2011 12:00:00 AM,12/6/2014 2:41:47 AM,IN,,,NEW,23290
7713,,,228722,10215594,M375-07530BR,M375SD-01002V,,CROSS,S,CARDINIA - HALLAM NO 2 MAIN,M375,,,MSCL,0,0,2.29,150,UNKN,1/1/1988 12:00:00 AM,M375-008-1A,SILVAN,520/375/0023,1/1/1988 12:00:00 AM,,M375/40,M375-3,,,10/17/2011 2:53:07 PM,12/6/2014 2:41:48 AM,IN,,,,18388
7714,,,228940,10212730,M160-16519BR,M160SA-16519V,,CROSS,S,PRESTON - FOOTSCRAY MAIN,M160,,,MSCL,3.29,3.29,1.19,150,CLAY,1/1/1958 12:00:00 AM,M160-081-A,PRESTON,"57/15462, W5",3/1/1958 12:00:00 AM,,M160/87A,M160-10C,,,10/17/2011 2:47:12 PM,12/6/2014 2:41:50 AM,IN,,,,15892
7715,,,1010247,0,WP135-00100RED,WP135V-V05,,MAINBG,T,YARRA GLEN PS,P135,,,MS,0,0,2.166,225,,,,MAROONDAH,,8/30/2010 12:00:00 AM,WP135,WP135/G/002,WP135,,,10/19/2015 12:00:00 AM,12/15/2015 3:59:11 PM,IN,,WS-P135-LA020,,32180
7716,,,1004310,0,WP135-03065BR,WP135-03055RED,,CONN,S,YARRA GLEN PS,P135,,,MSCL,0,0,5.04,200,CLAY,,QS24-006,MAROONDAH,,,,WQS24/G/0001,WP135,,,10/17/2011 12:00:00 AM,12/15/2015 12:08:38 PM,IN,,,,32170
7717,,,228454,10213623,WP135-03085BR,WP135-03065BR,,CONN,S,YARRA GLEN PS,P135,,,MSCL,0,0,27.37,200,CLAY,,QS24-006,MAROONDAH,,,,WQS24/G/0001,WP135,,,10/17/2011 12:00:00 AM,12/15/2015 11:14:41 AM,IN,,,,32169
