Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,"""Prep Total""","""Year 1 Total""","""Year 2 Total""","""Year 3 Total""","""Year 4 Total""","""Year 5 Total""","""Year 6 Total""","""Primary Ungraded Total""","""Primary Total""","""Year 7 Total""","""Year 8 Total""","""Year 9 Total""","""Year 10 Total""","""Year 11 Total""","""Year 12 Total""","""Secondary Ungraded Total""","""Secondary Total""","""Grand Total""",Year,CENSUS_TYPE
Independent,2,509,Melbourne Girls Grammar,Pri/Sec,O,33,36,34,38,38,56,80,0,315,112,120,122,133,136,122.5,0,745.5,1060.5,2023,F
Independent,2,510,The Geelong College,Pri/Sec,O,58,50,64,65,71,70,96,0,474,181,153,178,166,178,163,0,1019,1493,2023,F
Independent,2,545,Bayview College,Secondary,O,0,0,0,0,0,0,0,0,0,64,54,39,62,42,30.5,0,291.5,291.5,2023,F
Independent,2,554,Presbyterian Ladies' College,Pri/Sec,O,67,67,66,67,66,93,90,0,516,146,149,165,203,186.2,152,0,1001.2,1517.2,2023,F
Independent,2,818,St Michael's Grammar School,Pri/Sec,O,26,29,20,37,41,60,65,0,278,138,137,136,146,147,141.1,0,845.1,1123.1,2023,F
Independent,2,879,Firbank Grammar School,Pri/Sec,O,25,34,37,49,62,74,70,0,351,85,94,114,123,116,128,0,660,1011,2023,F
Independent,2,928,Ballarat Grammar,Pri/Sec,O,69,70,68,71,100,122,96,0,596,211,177,211,223,221.8,192.5,0,1236.3,1832.3,2023,F
Independent,2,971,The Hamilton and Alexandra College,Pri/Sec,O,9,10,17,15,16,20,16,0,103,40,60,57,68,63,40,0,328,431,2023,F
Independent,2,1004,Ivanhoe Grammar School,Pri/Sec,O,68,69,68,61,78,80,95,0,519,339,320,309,323,307,292,0,1890,2409,2023,F
Independent,2,1021,Scotch College,Pri/Sec,O,48,48,48,52,78,78,78,0,430,234,231,250,247,258,234,0,1454,1884,2023,F
Independent,2,1025,St Leonard's College,Pri/Sec,O,44,44,45,44,66,92,112,0,447,199,194,190,183,198,176,0,1140,1587,2023,F
Independent,2,1080,Tintern Grammar,Pri/Sec,O,38,39,43,45,41,47,48,0,301,98,100,88,91,84,72,0,533,834,2023,F
Independent,2,1086,Toorak College,Pri/Sec,O,38,28,33,37,44,60,66,0,306,83,85,104,91,88,87,0,538,844,2023,F
Independent,2,1116,St Catherine's School,Pri/Sec,O,12,15,16,31,34,38,58,0,204,59,73,77,89,73,75,0,446,650,2023,F
Independent,2,1117,Lowther Hall Anglican Grammar School,Pri/Sec,O,35,36,33,40,48,57,76,0,325,105,76,76,83,84,82,0,506,831,2023,F
Independent,2,1144,Penleigh & Essendon Grammar School,Pri/Sec,O,149,150,150,156,155,156,156,0,1072,297,299,301,300,301,302,0,1800,2872,2023,F
Independent,2,1163,Shelford Girls' Grammar,Pri/Sec,O,3,6,8,17,19,22,30,0,105,52,41,58,52,49,60,0,312,417,2023,F
Independent,2,1183,Mentone Grammar School,Pri/Sec,O,48,48,48,48,48,95,98,0,433,263,244,240,217,242,219,0,1425,1858,2023,F
Independent,2,1187,Ivanhoe Girls' Grammar School,Pri/Sec,O,24,23,20,21,28,50,60,0,226,104,105,88,104,117,109,0,627,853,2023,F
Independent,2,1189,Carey Baptist Grammar School,Pri/Sec,O,97,101,95,102,111,143,140,0,789,262,264,260,318,328,318.6,0,1750.6,2539.6,2023,F
Independent,2,1190,Kilvington Grammar School,Pri/Sec,O,32,26,27,34,17,47,39,0,222,101,93,88,95,81,79,0,537,759,2023,F
Independent,2,1191,Haileybury College,Pri/Sec,O,193,199,196,200,201,320,325,0,1634,488,500,468,535,504,481,0,2976,4610,2023,F
Independent,2,1209,Strathcona Baptist Girls' Grammar,Pri/Sec,O,11,15,15,21,30,41,48,0,181,86,100,87,107,101,91,0,572,753,2023,F
Independent,2,1213,Mentone Girls' Grammar School,Pri/Sec,O,13,17,21,28,25,36,34,0,174,81,61,67,74,78,77,0,438,612,2023,F
Independent,2,1218,Gippsland Grammar,Pri/Sec,O,58,66,63,74,61,65,66,0,453,114,109,102,84,96,67,0,572,1025,2023,F
Independent,2,1258,Camberwell Grammar School,Pri/Sec,O,25,25,25,25,51,49,51,0,251,180,173,182,192,173,175.7,0,1075.7,1326.7,2023,F
Independent,2,1262,Brighton Grammar School,Pri/Sec,O,39,41,35,63,65,94,87,0,424,164,173,170,173,165,148,0,993,1417,2023,F
Independent,2,1267,Huntingtower School,Pri/Sec,O,24,24,25,25,25,25,25,0,173,95,95,94,93,93,95,0,565,738,2023,F
Independent,2,1304,Kingswood College,Pri/Sec,O,13,17,14,31,23,32,32,0,162,65,66,59,67,68,83,0,408,570,2023,F
Independent,2,1316,St Margaret’s Berwick Grammar,Pri/Sec,O,45,55,36,43,49,51,49,0,328,92,112,68,79,50,64,0,465,793,2023,F
Independent,2,1322,Camberwell Girls Grammar School,Pri/Sec,O,22,22,21,22,22,43,36,0,188,76,99,98,103,92,91.7,0,559.7,747.7,2023,F
Independent,2,1377,"Preshil, The Margaret Lyttle Memorial School",Pri/Sec,O,12,18,10,16,13,12,7,0,88,26,24,26,35,27,20,0,158,246,2023,F
Independent,2,1490,Mount Scopus Memorial College,Pri/Sec,O,89,66,82,89,85,62,96,0,569,95,122,112,125,126,91,0,671,1240,2023,F
Independent,2,1498,Henderson College,Pri/Sec,O,17,27,13,22,25,23,13,0,140,23,25,22,15,0,0,0,85,225,2023,F
Independent,2,1508,Nunawading Christian College-Primary,Primary,O,38,47,47,35,38,42,43,0,290,0,0,0,0,0,0,0,0,290,2023,F
Independent,2,1511,Heritage College,Pri/Sec,O,42,35,39,39,48,35,42,0,280,52,35,47,43,26,24,0,227,507,2023,F
Independent,2,1515,Adass Israel School,Pri/Sec,O,28,27,29,32,25,33.4,34,0,208.4,39,37,31,36,34,20,0,197,405.4,2023,F
Independent,2,1533,Yeshivah College,Pri/Sec,O,23,29,27,22,44.6,25,27,0,197.6,41,30,31,35,36,13,0,186,383.6,2023,F
Independent,2,1559,Rossbourne School,Special,O,0,0,0,0,0,0,0,0,0,24,24,24,24,12,28,0,136,136,2023,F
Independent,2,1561,Beth Rivkah Ladies College,Pri/Sec,O,31,41,41,36,35,53,40.4,0,277.4,47,41,39,35,32.2,40,0,234.2,511.6,2023,F
Independent,2,1577,St Peter's Lutheran School,Primary,O,3,5,3,3,1,5,5,0,25,0,0,0,0,0,0,0,0,25,2023,F
Independent,2,1609,Leibler Yavneh College,Pri/Sec,O,37,37,39,43,43,36,40,0,275,47,44,54,55,55,41,0,296,571,2023,F
Independent,2,1610,Peninsula Grammar,Pri/Sec,O,30,33,32,50,46,78,84,0,353,146,152,150,158,150,149,0,905,1258,2023,F
Independent,2,1626,Bialik College,Pri/Sec,O,43,52,46,49,72,73,80,0,415,94,66,80,89,83,81,0,493,908,2023,F
Independent,2,1633,Luther College,Secondary,O,0,0,0,0,0,0,0,0,0,208,210,200,185,185,187,0,1175,1175,2023,F
Independent,2,1647,St Paul's College Balwyn,Special,O,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,9,9,50,2023,F
Independent,2,1658,Yarra Valley Grammar,Pri/Sec,O,46,47,40,52,53,91,100,0,429,252,217,181,203,179,167.5,0,1199.5,1628.5,2023,F
Independent,2,1679,Maranatha Christian School,Pri/Sec,O,78,69,69,73,45,52,57,0,443,88,96,77.3,70,63,40.4,0,434.7,877.7,2023,F
Independent,2,1701,Mount Evelyn Christian School/Ranges TEC,Pri/Sec,O,43,44,43,37,46,46,39,0,298,69,70,67,71,84.7,63.5,0,425.2,723.2,2023,F
Independent,2,1706,Melbourne Rudolf Steiner School,Pri/Sec,O,28,26,28,28,29,31,29,0,199,52,44,48,48,41,38,0,271,470,2023,F
Independent,2,1711,The Currajong School,Special,O,4,4,4,6,2,8,6,0,34,0,0,0,0,0,0,0,0,34,2023,F
Independent,2,1712,Nunawading Christian College-Secondary,Secondary,O,0,0,0,0,0,0,0,0,0,40,47,37,40,29,23,0,216,216,2023,F
Independent,2,1714,Eltham College,Pri/Sec,O,25,9,20,21,14,20,27,0,136,85,76,89,81,85,70,0,486,622,2023,F
Independent,2,1721,Learning Co-Operative School,Primary,O,4,4,9,7,0,4,0,0,28,0,0,0,0,0,0,0,0,28,2023,F
Independent,2,1724,Donvale Christian College,Pri/Sec,O,95,97,97,105,86,107,106,0,693,156,156,146,155,154,113.8,0,880.8,1573.8,2023,F
Independent,2,1728,Berengarra School,Special,O,0,0,0,0,0,0,0,0,0,3,11,21,16,8,12,0,71,71,2023,F
Independent,2,1729,Sholem Aleichem College,Primary,O,17,21,17,16,18,27,12,0,128,0,0,0,0,0,0,0,0,128,2023,F
Independent,2,1734,Braemar College,Pri/Sec,O,0,0,0,0,0,89,93,0,182,173,161,153,165,145,141,0,938,1120,2023,F
Independent,2,1742,Gilson College,Pri/Sec,O,19,89,94,96,102,101,104,0,605,125,123,119,114,95,86,0,662,1267,2023,F
Independent,2,1743,Cheshire School,Special,O,0,1,4,3,5,6,2,0,21,0,0,0,0,0,0,0,0,21,2023,F
Independent,2,1754,Nhill Lutheran School,Primary,O,12,10,9,8,13,3,8,0,63,0,0,0,0,0,0,0,0,63,2023,F
Independent,2,1767,Holy Trinity Lutheran College,Pri/Sec,O,43,40,48,62,45,67,47,0,352,53,39,31,51,31,24,0,229,581,2023,F
Independent,2,1770,North-Eastern Montessori School,Primary,O,24,15,12,12,13,15,11,0,102,0,0,0,0,0,0,0,0,102,2023,F
Independent,2,1771,Waverley Christian College,Pri/Sec,O,147,153,157,167,168,164,169,0,1125,199.6,197,191,196,173,164.4,0,1121,2246,2023,F
Independent,2,1773,The King David School,Pri/Sec,O,28,36,33,32,41,37,40,0,247,55,66,68,58,58,62,0,367,614,2023,F
Independent,2,1775,Westbourne Grammar School,Pri/Sec,O,107,107,106,106,119,111,112,0,768,203,182,165,175,156,141,0,1022,1790,2023,F
Independent,2,1787,Northside Christian College,Pri/Sec,O,52,51,50,52,51,49,39,0,344,52,44,39,39,27,29,0,230,574,2023,F
Independent,2,1788,St John's College Preston,Pri/Sec,O,23,25,15,12,32,23,19.4,0,149.4,36,38,25,21,26,25,0,171,320.4,2023,F
Independent,2,1789,Good Shepherd Lutheran Primary School,Primary,O,100,100,100,75,75,76,78,0,604,0,0,0,0,0,0,0,0,604,2023,F
Independent,2,1792,Oxley Christian College,Pri/Sec,O,53,37,50,62,50,52,51,0,355,96,84,84,70,68,68.2,0,470.2,825.2,2023,F
Independent,2,1793,Olivet Christian College,Pri/Sec,O,1,2,0,5,0,2,5,0,15,3,5,5,0,0,0,0,13,28,2023,F
Independent,2,1794,Covenant College,Pri/Sec,O,43,47,48,49,52,52,41,0,332,68,67,65,58,69,46,0,373,705,2023,F
Independent,2,1812,Newhaven College,Pri/Sec,O,51,42,41,50,40,52,52,0,328,108,111,107,101,104,81,0,612,940,2023,F
Independent,2,1813,St John's Lutheran School,Primary,O,9,19,12,10,16,8,12,0,86,0,0,0,0,0,0,0,0,86,2023,F
Independent,2,1814,Christian College Geelong,Pri/Sec,O,126,124,91,120,117,137,111,0,826,211,207,200,177,214,170,0,1179,2005,2023,F
Independent,2,1816,Billanook College,Pri/Sec,O,30,27,28,28,23,24,30,0,190,106,103,99,98,102,64.9,0,572.9,762.9,2023,F
Independent,2,1819,Fitzroy Community School,Primary,O,15,15,20,17,10,14,12,0,103,0,0,0,0,0,0,0,0,103,2023,F
Independent,2,1824,Creek Street Christian College,Pri/Sec,O,36,25,28,26,26,28,28,0,197,31,30,44,34,13,4,0,156,353,2023,F
Independent,2,1825,Good Shepherd College,Pri/Sec,O,14,11,12,16,11,22,18,0,104,28,27,20,26,26,8,0,135,239,2023,F
Independent,2,1826,Plenty Valley Christian College,Pri/Sec,O,53,53,54,53,54,54,54,0,375,80,77,81,71,65,61,0,435,810,2023,F
Independent,2,1836,Village School,Primary,O,10.6,4,14,13.6,8,10,7,0,67.2,0,0,0,0,0,0,0,0,67.2,2023,F
Independent,2,1837,Bayside Christian College,Pri/Sec,O,38,30,27,31,29,38,37,0,230,50,63,61,51,51.4,32,0,308.4,538.4,2023,F
Independent,2,1838,Andale School,Special,O,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,2,2,23,2023,F
Independent,2,1839,Trinity Lutheran College,Pri/Sec,O,52,47,55,52,51,41,39,0,337,43,52,47,49,0,0,0,191,528,2023,F
Independent,2,1840,Goulburn Valley Grammar School,Pri/Sec,O,0,0,0,0,0,52,52,0,104,104,101,101,102,87,95,0,590,694,2023,F
Independent,2,1841,The Knox School,Pri/Sec,O,46,35,35,48,48,43,40,0,295,81,66,82,82,52,51,0,414,709,2023,F
Independent,2,1846,Heathdale Christian College,Pri/Sec,O,195,198,193,190,194,198,147,0,1315,160,163,140,123,110,98,0,794,2109,2023,F
Independent,2,1848,Hillcrest Christian College,Pri/Sec,O,158,152,159,158,163,157,163,0,1110,220,191,173,154,97,98,0,933,2043,2023,F
Independent,2,1849,St Paul's Anglican Grammar School,Pri/Sec,O,88,99,101,89,113,98,107,0,695,170,159,129,158,120,118,0,854,1549,2023,F
Independent,2,1850,Sunshine Christian School,Primary,O,11,22,13,13,11,9,18,0,97,0,0,0,0,0,0,0,0,97,2023,F
Independent,2,1852,Frank Dando Sports Academy,Special,O,0,0,0,0,0,0,1,0,1,8,4,8,1.6,0,0,0,21.6,22.6,2023,F
Independent,2,1855,Beaconhills College,Pri/Sec,O,152,151,156,156,155,208,208,0,1186,310,307,291,308,275,265,0,1756,2942,2023,F
Independent,2,1856,Ghilgai School,Primary,O,8,8,12,13,4,8,6,0,59,0,0,0,0,0,0,0,0,59,2023,F
Independent,2,1862,River City Christian College,Pri/Sec,O,0,7,5,2,6,3,8,0,31,9,9.4,8,3,0,0,0,29.4,60.4,2023,F
Independent,2,1864,Belgrave Heights Christian School,Pri/Sec,O,34,44,51,44,52,54,42,0,321,84,83,72,78,80,63,0,460,781,2023,F
Independent,2,1866,Oakleigh Grammar,Pri/Sec,O,34,53,23,47,58,39,47,0,301,56,50,58,60,50,54,0,328,629,2023,F
Independent,2,1868,Worawa Aboriginal College,Special,O,0,0,0,0,0,0,0,0,0,2,6,9,8,2,2,0,29,29,2023,F
Independent,2,1869,Kerang Christian College,Pri/Sec,O,8,6,8,11,6,10,10,0,59,4,14,14,15,10,10,0,67,126,2023,F
Independent,2,1871,St Andrews Christian College,Pri/Sec,O,50,54,54,54,54,54,54,0,374,54,54,52,55,50,39,0,304,678,2023,F
Independent,2,1872,Chairo Christian School,Pri/Sec,O,94,129.2,107,119,104,119,114,0,786.2,169.6,145.9,131,146.6,113,93,0,799.1,1585.3,2023,F
Independent,2,1874,Australian International Academy of Education,Pri/Sec,O,176,184,154,164,174,156,153,0,1161,177,181,138,125,114,90,0,825,1986,2023,F
Independent,2,1876,Flinders Christian Community College,Pri/Sec,O,74,75,86,76,107,98,109,0,625,183,174,169,157,131,128,0,942,1567,2023,F
Independent,2,1886,Grace Christian College Wodonga,Pri/Sec,O,8,3,12,6,10,14,5,0,58,15,18,16,20,16,4,0,89,147,2023,F
Independent,2,1894,Melton Christian College,Pri/Sec,O,101,102,78,74,77,50,75,0,557,103,101,71,70,69.7,44,0,458.7,1015.7,2023,F
Independent,2,1895,Mansfield Rudolf Steiner School,Pri/Sec,O,13,23,17,24,20,16,14,0,127,16,23,14,8,4,6,0,71,198,2023,F
Independent,2,1902,Japanese School of Melbourne,Pri/Sec,O,2,4,5,5,4,3,5,0,28,3,5,1,0,0,0,0,9,37,2023,F
Independent,2,1904,King's College,Pri/Sec,O,20,20,26,16.6,20,26,24,0,152.6,14.4,30,19,21.2,10,6,0,100.6,253.2,2023,F
Independent,2,1905,Sophia Mundi Steiner School,Pri/Sec,O,13,16,16,26,13,21,15,0,120,12,17,15.4,19,14,6,0,83.4,203.4,2023,F
Independent,2,1906,Al-Taqwa College,Pri/Sec,O,203,188,200,203,217,225,191,0,1427,182,195,148.6,140,64,95,0,824.6,2251.6,2023,F
Independent,2,1908,Overnewton Anglican Community College,Pri/Sec,O,133,123,118,119,140,181,140,0,954,202,207,186,194,164,147,0,1100,2054,2023,F
Independent,2,1914,Little Yarra Steiner School,Pri/Sec,O,21,14,11,22,12,20,28,0,128,28,24,25,21,16,10,0,124,252,2023,F
Independent,2,1919,Bacchus Marsh Grammar,Pri/Sec,O,253,210,306,223,222,199,197,0,1610,395,372,335,282,214,186,0,1784,3394,2023,F
Independent,2,1923,Lighthouse Christian College,Pri/Sec,O,57,83,78,87,72,79,85,0,541,66,68,66,59,46,31,0,336,877,2023,F
Independent,2,1924,Alphington Grammar School,Pri/Sec,O,24,23,23,20,35,32,47,0,204,75,83,63,60,39,62,0,382,586,2023,F
Independent,2,1930,Mooroolbark Grammar,Pri/Sec,O,2,3,4,6,12,6,5,0,38,4,0,0,0,0,0,0,4,42,2023,F
Independent,2,1932,Castlemaine Steiner School & Kindergarten,Pri/Sec,O,13,13,14,19,15,13,14,0,101,14,13,0,0,0,0,0,27,128,2023,F
Independent,2,1934,St Mary's Coptic Orthodox College,Pri/Sec,O,70,45,69,81,57,80,64,0,466,78,82,78,76,71,60,0,445,911,2023,F
Independent,2,1935,Mansfield Autism Statewide Services,Special,O,0,0,0,0,0,0,0,6.6,6.6,0,0,0,0,0,0,21.2,21.2,27.8,2023,F
Independent,2,1936,Minaret College,Pri/Sec,O,240,239,227,203,214,193,225,0,1541,202,202,199,187,140,142,0,1072,2613,2023,F
Independent,2,1937,Victory Lutheran College,Pri/Sec,O,66,53,59,75,47,65,52,0,417,78,72,76,64,69,45,0,404,821,2023,F
Independent,2,1938,Swan Hill Christian School,Primary,O,6,5,4,3,9,4,5,0,36,0,0,0,0,0,0,0,0,36,2023,F
Independent,2,1939,Girton Grammar School,Pri/Sec,O,41,37,44,53,58,52,64,0,349,106,142,125,99,101,112,0,685,1034,2023,F
Independent,2,1942,Casey Grammar School,Pri/Sec,O,75,75,75,75,75,75,50,0,500,104,102,102,101,98,90,0,597,1097,2023,F
Independent,2,1946,Victory Christian College,Pri/Sec,O,46,54,48,49,51,63,67,0,378,78,78,81,83,66,32,0,418,796,2023,F
Independent,2,1947,Ilim College,Pri/Sec,O,233,230,222,233,223,226,223,0,1590,217,206,200,187,159,144,0,1113,2703,2023,F
Independent,2,1952,Erasmus Primary School,Primary,O,19,16,13,23,22,17,13,0,123,0,0,0,0,0,0,0,0,123,2023,F
Independent,2,1953,Kardinia International College,Pri/Sec,O,69,68,69,69,72,72,72,0,491,238,226,235,242,227,222,0,1390,1881,2023,F
Independent,2,1957,Good News Lutheran College,Pri/Sec,O,141,116,98,104,108,104,105,0,776,132,133,105,104,81,55,0,610,1386,2023,F
Independent,2,1958,Sirius College,Pri/Sec,O,197,202,200,232,241,217,226,0,1515,295,299,284,247,268,230,0,1623,3138,2023,F
Independent,2,1960,Red Rock Christian College,Pri/Sec,O,11,8,17,12,12,13,19,0,92,17,15,18,22,13,5,0,90,182,2023,F
Independent,2,1961,Maharishi School of the Age of Enlightenment,Primary,O,9,4,7,12,13,7,7,0,59,0,0,0,0,0,0,0,0,59,2023,F
Independent,2,1964,Shepparton Christian College Ltd,Pri/Sec,O,16,17,12,18,12,18,27,0,120,41,39,38,18,17,12,0,165,285,2023,F
Independent,2,1965,Darul Ulum College of Victoria,Pri/Sec,O,120,141,125,124,111,109,104,0,834,106,97,82,72,81.5,41.2,0,479.7,1313.7,2023,F
Independent,2,1966,St Thomas Aquinas College,Pri/Sec,O,9,19,11,13,27,18,26,0,123,17,22,19,24,15,12,0,109,232,2023,F
Independent,2,1969,Bairnsdale Christian College,Pri/Sec,O,5,6,4,6,4,7,10,0,42,12,10,9.2,3,0,0,0,34.2,76.2,2023,F
Independent,2,1972,East Preston Islamic College,Pri/Sec,O,83,68,68,68,71,63,70,0,491,68,58,51,49,44,35,0,305,796,2023,F
Independent,2,1975,Dandenong Ranges Steiner School,Primary,O,26,27,28,26,25,18,13,0,163,0,0,0,0,0,0,0,0,163,2023,F
Independent,2,1978,Aitken College,Pri/Sec,O,78,78,78,77,77,78,77,0,543,156,155,156,147,142,128,0,884,1427,2023,F
Independent,2,1981,Alia College,Secondary,O,0,0,0,0,0,0,0,0,0,2,10,18,15.8,18.6,16.4,0,80.8,80.8,2023,F
Independent,2,1984,Ballarat Steiner School,Primary,O,8,9,14,16,7,19,6,0,79,0,0,0,0,0,0,0,0,79,2023,F
Independent,2,1988,Freshwater Creek Steiner School,Primary,O,25,25,25,18,23,14,14,0,144,0,0,0,0,0,0,0,0,144,2023,F
Independent,2,1989,Gisborne Montessori School,Pri/Sec,O,15,13,9,11,5,7,11,0,71,2,11,0,0,0,0,0,13,84,2023,F
Independent,2,1990,Mt Hira College,Pri/Sec,O,61,71,51,50,75,54,51,0,413,78,82,69,73,47,43,0,392,805,2023,F
Independent,2,1998,OneSchool Global Vic,Pri/Sec,O,0,0,0,61,48,55,57,0,221,49,48,52,65,58,48,0,320,541,2023,F
Independent,2,1999,Kamaruka,Special,O,0,0,0,0,3,2,5,0,10,3,3,0,0,6,4,0,16,26,2023,F
Independent,2,2000,Geelong Baptist College,Pri/Sec,O,29,14,12,19,21,27,27,0,149,35,41,34,43,34,23,0,210,359,2023,F
Independent,2,2003,Mildura Christian College,Pri/Sec,O,7,11,5,10,8,10,9,0,60,5,8,7,8,0,0,0,28,88,2023,F
Independent,2,2016,Ozford College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,14,37,10,0,61,61,2023,F
Independent,2,2018,Berry Street Victoria Inc,Special,O,0,0,0,0,0,0,0,0,0,16,31,31,47,36,55,0,216,216,2023,F
Independent,2,2019,Yesodei HaTorah College,Pri/Sec,O,7,12,8,15,11,9,15,0,77,15,10,20,11,8,4,0,68,145,2023,F
Independent,2,2024,Holmes Grammar School,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,37,37,2023,F
Independent,2,2031,Indie Education,Special,O,0,0,0,0,0,0,0,0,0,0,0,12,151,234,336,0,733,733,2023,F
Independent,2,2035,Lakeside College,Pri/Sec,O,49,49,48,50,40,45,25,0,306,65,49,49,46,31,26,0,266,572,2023,F
Independent,2,2042,Beechworth Montessori School,Primary,O,12,7,11,16,12,15,10,0,83,0,0,0,0,0,0,0,0,83,2023,F
Independent,2,2043,Balcombe Grammar School,Pri/Sec,O,50,50,49,50,49,50,48,0,346,102,102,99,102,115,88,0,608,954,2023,F
Independent,2,2045,Ballarat Christian College,Pri/Sec,O,25,19,21,23,16,27,23,0,154,39,36,31,24,27,12,0,169,323,2023,F
Independent,2,2047,Deutsche Schule Melbourne,Primary,O,32,20,36,17,22,17,16,0,160,0,0,0,0,0,0,0,0,160,2023,F
Independent,2,2049,EdSpace,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,2023,F
Independent,2,2052,Hume Anglican Grammar,Pri/Sec,O,249,240,192,194,167,139,138,0,1319,279,140,139,140,131,116,0,945,2264,2023,F
Independent,2,2054,Lighthouse Christian College Cranbourne,Pri/Sec,O,74,81,86,83,85,111,88,0,608,82,92,72,53,54,49.8,0,402.8,1010.8,2023,F
Independent,2,2056,Geelong Lutheran College,Pri/Sec,O,98,101,102,86,84,99,75,0,645,121,107,101,90,63,63,0,545,1190,2023,F
Independent,2,2058,Daylesford Dharma School,Primary,O,2,3,6,5,7,5,3,0,31,0,0,0,0,0,0,0,0,31,2023,F
Independent,2,2061,Al Siraat College,Pri/Sec,O,119,114,121,124,117,118,103,0,816,123,106,78,80,49,38,0,474,1290,2023,F
Independent,2,2062,Community College Gippsland Ltd | ECG Secondary College,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,100.8,29.8,0,130.6,130.6,2023,F
Independent,2,2064,Woodleigh School,Pri/Sec,O,47,45,47,34,50,54,70,0,347,108,115,99,104,87.7,83,0,596.7,943.7,2023,F
Independent,2,2065,Shepparton ACE Secondary College,Secondary,O,0,0,0,0,0,0,0,0,0,27,16,17,16,14,9,0,99,99,2023,F
Independent,2,2071,Heritage College Knox,Pri/Sec,O,11,6,9,12,11,10,18,0,77,28,16,10,0,0,0,0,54,131,2023,F
Independent,2,2072,Melbourne Grammar School,Pri/Sec,O,79,85,88,99,104,105,98,0,658,179,182,213,209,207,200,0,1190,1848,2023,F
Independent,2,2073,Islamic College of Melbourne,Pri/Sec,O,181,176,148,149,149,121,118,0,1042,156,149,105,99,81,71,0,661,1703,2023,F
Independent,2,2074,Southern Cross Grammar,Pri/Sec,O,49,50,50,50,49,50,50,0,348,96,97,75,75,73,69,0,485,833,2023,F
Independent,2,2076,Cornish College,Pri/Sec,O,31,29,32,29,35,38,43,0,237,63,72,76,90,67.3,62,0,430.3,667.3,2023,F
Independent,2,2077,Melbourne Montessori School,Pri/Sec,O,32,29,39,25,34,30,28,0,217,16,12,10,9,9,2,0,58,275,2023,F
Independent,2,2080,Glenroy Private,Pri/Sec,O,47,48,67,49,57,41,43,0,352,55,43,24,28,15,14,0,179,531,2023,F
Independent,2,2081,Cathedral College Wangaratta,Pri/Sec,O,49,45,52,51,56,59,57,0,369,119,120,114,112,93,101,0,659,1028,2023,F
Independent,2,2082,Koonwarra Village School,Primary,O,8,8,11,10,8.4,10,8,0,63.4,0,0,0,0,0,0,0,0,63.4,2023,F
Independent,2,2083,Divrei Emineh,Pri/Sec,O,14,11,18,9,15,4,12,0,83,22,8,9,13,13,7,0,72,155,2023,F
Independent,2,2084,Wild Cherry School,Primary,O,4.1,8.1,6,8.1,4,3,8.1,0,41.4,0,0,0,0,0,0,0,0,41.4,2023,F
Independent,2,2086,Australian Christian College Hume,Pri/Sec,O,13,12,10,5,13,10,14,0,77,10,10,12,0,0,0,0,32,109,2023,F
Independent,2,2091,Cire Community School | Cire Training,Special,O,0,0,0,0,0,3,4,0,7,24,42,52,88,94,60,1,361,368,2023,F
Independent,2,2097,Cobram Anglican Grammar School,Pri/Sec,O,38,40,36,23,28,34,25,0,224,31,25,50,16,26,22,0,170,394,2023,F
Independent,2,2099,Christway College,Pri/Sec,O,75,90.4,94,74,64,64,53,0,514.4,64,45,27,28,27,25.9,0,216.9,731.3,2023,F
Independent,2,2100,Melbourne Indigenous Transition School,Special,O,0,0,0,0,0,0,0,0,0,22,19,0,0,0,0,0,41,41,2023,F
Independent,2,2101,Alice Miller School,Pri/Sec,O,24,27,14,23,14,24,23,0,149,42,48,45,45,34,39,0,253,402,2023,F
Independent,2,2102,Hoa Nghiem Primary School,Primary,O,13,17,11,8,5,11,8,0,73,0,0,0,0,0,0,0,0,73,2023,F
Independent,2,2103,Al Iman College,Pri/Sec,O,91,104,91,104,99,95,95,0,679,65,49,49,39,29,23,0,254,933,2023,F
Independent,2,2104,Edinburgh College,Pri/Sec,O,35,36,32,32,39,25,26,0,225,66,62,37,51,27,37,0,280,505,2023,F
Independent,2,2105,Giant Steps Melbourne,Special,O,0,0,0,0,0,0,0,19.8,19.8,0,0,0,0,0,0,19,19,38.8,2023,F
Independent,2,2106,Harkaway Hills College,Pri/Sec,O,51,39,29,27,18,14,15,0,193,10,16,0,0,0,0,0,26,219,2023,F
Independent,2,2107,Newmark Primary,Primary,O,13,21,22,23,25,9,23,0,136,0,0,0,0,0,0,0,0,136,2023,F
Independent,2,2108,Phillip Island Village School,Primary,O,6,7.8,4,8.8,6,5,9,0,46.6,0,0,0,0,0,0,0,0,46.6,2023,F
Independent,2,2109,Advance College of Education Incorporated,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,19,22,14,0,55,55,2023,F
Independent,2,2110,Preston Reservoir Adult Community Education Inc | Prace College,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,99,99,2023,F
