Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2002,46,111394,111394,16-30 Russell Place MELBOURNE 3000,Melbourne (CBD),Commercial,32,,,
2002,47,102197,102197,20-26 Coromandel Place MELBOURNE 3000,Melbourne (CBD),Private,8,144.96930,-37.81300,POINT (144.9693 -37.813)
2002,47,105966,105966,130-134 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Private,16,144.96940,-37.81330,POINT (144.9694 -37.8133)
2002,47,108591,108591,114-120 Russell Street MELBOURNE 3000,Melbourne (CBD),Residential,60,144.96900,-37.81350,POINT (144.969 -37.8135)
2002,48,101110,101110,45-49 Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,1,144.97190,-37.81200,POINT (144.9719 -37.812)
2002,48,101114,101114,65-73 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,9,144.97150,-37.81230,POINT (144.9715 -37.8123)
2002,48,103624,103624,128-134 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,5,144.97120,-37.81260,POINT (144.9712 -37.8126)
2002,48,103625,103625,124-126 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,3,144.97120,-37.81270,POINT (144.9712 -37.8127)
2002,48,105969,105969,34-60 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Commercial,960,144.97190,-37.81240,POINT (144.9719 -37.8124)
2002,48,105970,105970,22-32 Little Collins Street MELBOURNE 3000,Melbourne (CBD),Private,27,144.97260,-37.81240,POINT (144.9726 -37.8124)
2002,48,110183,110183,19-25 Windsor Place MELBOURNE 3000,Melbourne (CBD),Residential,9,144.97250,-37.81200,POINT (144.9725 -37.812)
2002,51,101169,101169,636-638 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,5,144.95470,-37.81630,POINT (144.9547 -37.816300000000005)
2002,51,101170,101170,624-634 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,125,144.95480,-37.81600,POINT (144.9548 -37.816)
2002,51,101171,101171,612-620 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,11,144.95530,-37.81620,POINT (144.9553 -37.8162)
2002,51,105301,105301,175-177 King Street MELBOURNE 3000,Melbourne (CBD),Private,5,144.95520,-37.81600,POINT (144.9552 -37.816)
2002,51,105303,105303,181-183 King Street MELBOURNE 3000,Melbourne (CBD),Private,2,144.95520,-37.81590,POINT (144.9552 -37.8159)
2002,51,105307,105307,197-199 King Street MELBOURNE 3000,Melbourne (CBD),Private,1,144.95500,-37.81560,POINT (144.955 -37.8156)
2002,51,108963,108963,164-180 Spencer Street MELBOURNE 3000,Melbourne (CBD),Private,50,144.95360,-37.81660,POINT (144.9536 -37.81660000000001)
2002,51,566659,566659,182-200 Spencer Street MELBOURNE 3000,Melbourne (CBD),Commercial,40,,,
2002,51,566660,566660,635-639 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,47,144.95360,-37.81620,POINT (144.9536 -37.8162)
2002,52,101172,101172,578-606 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,449,144.95610,-37.81570,POINT (144.9561 -37.8157)
2002,52,101173,101173,562-574 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,523,144.95680,-37.81550,POINT (144.9568 -37.8155)
2002,52,110096,110096,147-169 William Street MELBOURNE 3000,Melbourne (CBD),Commercial,70,144.95770,-37.81540,POINT (144.9577 -37.8154)
2002,52,111282,111282,515-527 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,122,,,
2002,52,111283,111283,546-560 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,60,144.95720,-37.81540,POINT (144.9572 -37.8154)
2002,53,101176,101176,494-512 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,343,144.95880,-37.81490,POINT (144.9588 -37.8149)
2002,53,101180,101180,472-478 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,7,144.95960,-37.81490,POINT (144.9596 -37.8149)
2002,53,101181,101181,468-470 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,16,144.95970,-37.81470,POINT (144.9597 -37.8147)
2002,53,105855,105855,459-475 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,32,144.95900,-37.81460,POINT (144.959 -37.8146)
2002,53,108071,108071,155-161 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,9,144.96030,-37.81490,POINT (144.9603 -37.8149)
2002,53,108072,108072,163-173 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,13,144.96020,-37.81470,POINT (144.9602 -37.8147)
2002,53,108073,108073,175-183 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.96000,-37.81450,POINT (144.96 -37.8145)
2002,53,108073,108073,175-183 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,20,144.96000,-37.81450,POINT (144.96 -37.8145)
2002,53,108074,108074,185-199 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,105,144.96000,-37.81430,POINT (144.96 -37.8143)
2002,53,110145,110145,170-176 William Street MELBOURNE 3000,Melbourne (CBD),Private,21,144.95820,-37.81490,POINT (144.9582 -37.8149)
2002,54,101187,101187,392-406 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,450,144.96170,-37.81410,POINT (144.9617 -37.8141)
2002,54,101190,101190,380-382 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,2,144.96230,-37.81420,POINT (144.9623 -37.8142)
2002,54,110727,105845,365-367 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,3,144.96200,-37.81380,POINT (144.962 -37.8138)
2002,54,110728,105845,2-4 Rankins Lane MELBOURNE 3000,Melbourne (CBD),Residential,2,144.96200,-37.81380,POINT (144.962 -37.8138)
2002,54,105852,105852,401-405 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,12,144.96100,-37.81400,POINT (144.961 -37.814)
2002,54,108104,108104,184-192 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,19,144.96070,-37.81400,POINT (144.9607 -37.814)
2002,54,108105,108105,178-182 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,15,144.96080,-37.81420,POINT (144.9608 -37.8142)
2002,54,108106,108106,174-176 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,9,144.96080,-37.81430,POINT (144.9608 -37.8143)
2002,54,108107,108107,166-172 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,12,144.96080,-37.81450,POINT (144.9608 -37.8145)
2002,54,108108,108108,158-164 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,86,144.96100,-37.81450,POINT (144.961 -37.8145)
2002,54,108144,108144,5-7 Rankins Lane MELBOURNE 3000,Melbourne (CBD),Private,3,144.96220,-37.81380,POINT (144.9622 -37.8138)
2002,54,108145,108145,8-14 Rankins Lane MELBOURNE 3000,Melbourne (CBD),Residential,4,144.96210,-37.81390,POINT (144.9621 -37.8139)
2002,54,108146,108146,9-15 Rankins Lane MELBOURNE 3000,Melbourne (CBD),Residential,4,144.96240,-37.81390,POINT (144.9624 -37.8139)
2002,54,108819,108819,21-27 Somerset Place MELBOURNE 3000,Melbourne (CBD),Private,2,144.96240,-37.81370,POINT (144.9624 -37.813700000000004)
2002,54,109954,109954,15-19 Warburton Lane MELBOURNE 3000,Melbourne (CBD),Residential,1,144.96180,-37.81380,POINT (144.9618 -37.8138)
2002,56,101202,101202,206-218 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,20,144.96690,-37.81260,POINT (144.9669 -37.8126)
2002,56,101204,101204,194-200 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,130,144.96730,-37.81240,POINT (144.9673 -37.8124)
2002,57,101213,101213,134-144 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,30,144.96880,-37.81200,POINT (144.9688 -37.812)
2002,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,418,144.97010,-37.81180,POINT (144.9701 -37.8118)
2002,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,215,144.97010,-37.81180,POINT (144.9701 -37.8118)
2002,57,101219,101219,100-116 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,97,144.97010,-37.81180,POINT (144.9701 -37.8118)
2002,57,108584,108584,170-190 Russell Street MELBOURNE 3000,Melbourne (CBD),Commercial,409,144.96810,-37.81200,POINT (144.9681 -37.812)
2002,58,101231,101231,40-50 Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,26,144.97170,-37.81140,POINT (144.9717 -37.8114)
2002,58,101232,101232,32-38 Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,5,144.97200,-37.81140,POINT (144.972 -37.8114)
2002,58,103621,103621,174-192 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Commercial,151,144.97060,-37.81120,POINT (144.9706 -37.8112)
2002,58,103622,103622,166-172 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,4,144.97070,-37.81150,POINT (144.9707 -37.8115)
2002,58,105659,105659,16-22 Liverpool Street MELBOURNE 3000,Melbourne (CBD),Commercial,23,,,
2002,58,105827,105827,27-35 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,17,144.97180,-37.81090,POINT (144.9718 -37.8109)
2002,58,105828,105828,19-25 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,3,144.97200,-37.81070,POINT (144.972 -37.8107)
2002,58,108984,108984,155-157 Spring Street MELBOURNE 3000,Melbourne (CBD),Private,7,144.97250,-37.81110,POINT (144.9725 -37.8111)
2002,61,105313,105313,225-237 King Street MELBOURNE 3000,Melbourne (CBD),Private,12,144.95470,-37.81490,POINT (144.9547 -37.8149)
2002,61,105314,105314,239-241 King Street MELBOURNE 3000,Melbourne (CBD),Private,6,144.95460,-37.81470,POINT (144.9546 -37.8147)
2002,61,105716,105716,597-603 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,6,144.95450,-37.81490,POINT (144.9545 -37.8149)
2002,61,105717,105717,605-611 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.95420,-37.81500,POINT (144.9542 -37.815000000000005)
2002,61,110703,110703,651-669 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,5,144.95290,-37.81530,POINT (144.9529 -37.8153)
2002,62,105712,105712,525-539 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,45,144.95660,-37.81430,POINT (144.9566 -37.8143)
2002,62,105713,105713,541-557 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,15,144.95620,-37.81440,POINT (144.9562 -37.8144)
2002,62,105713,105713,541-557 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,62,144.95620,-37.81440,POINT (144.9562 -37.8144)
2002,62,105714,105714,561-571 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,30,144.95580,-37.81450,POINT (144.9558 -37.8145)
2002,62,105861,105861,548-558 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,335,144.95590,-37.81490,POINT (144.9559 -37.8149)
2002,62,105864,105864,518-532 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,63,144.95680,-37.81470,POINT (144.9568 -37.8147)
2002,62,110100,110100,205-221 William Street MELBOURNE 3000,Melbourne (CBD),Private,55,144.95710,-37.81430,POINT (144.9571 -37.8143)
2002,62,110101,110101,223-229 William Street MELBOURNE 3000,Melbourne (CBD),Private,36,144.95700,-37.81400,POINT (144.957 -37.814)
2002,63,105710,105710,447-453 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,7,144.95940,-37.81360,POINT (144.9594 -37.8136)
2002,63,105711,105711,455-469 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,6,144.95890,-37.81360,POINT (144.9589 -37.8136)
2002,63,105865,105865,442-460 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,12,144.95910,-37.81400,POINT (144.9591 -37.814)
2002,63,110143,110143,192-228 William Street MELBOURNE 3000,Melbourne (CBD),Private,24,144.95830,-37.81400,POINT (144.9583 -37.814)
2002,64,103187,103187,219-233 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Residential,50,144.96230,-37.81320,POINT (144.9623 -37.8132)
2002,64,105702,105702,369-371 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,7,144.96170,-37.81280,POINT (144.9617 -37.8128)
2002,64,105707,105707,399-413 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,15,144.96070,-37.81300,POINT (144.9607 -37.813)
2002,64,105708,105708,419-421 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Residential,10,144.96040,-37.81310,POINT (144.9604 -37.8131)
2002,64,105873,105873,362-364 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Private,4,144.96170,-37.81330,POINT (144.9617 -37.8133)
2002,64,105873,105873,362-364 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Residential,3,144.96170,-37.81330,POINT (144.9617 -37.8133)
2002,64,106911,106911,15-17 Niagara Lane MELBOURNE 3000,Melbourne (CBD),Residential,6,144.96140,-37.81320,POINT (144.9614 -37.8132)
2002,64,108102,108102,200-222 Queen Street MELBOURNE 3000,Melbourne (CBD),Commercial,400,144.96050,-37.81340,POINT (144.9605 -37.8134)
2002,65,103312,103312,226-260 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Commercial,238,144.96290,-37.81270,POINT (144.9629 -37.8127)
2002,66,105692,105692,213-215 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,4,144.96610,-37.81140,POINT (144.9661 -37.8114)
2002,66,105693,105693,217-231 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Commercial,444,144.96590,-37.81180,POINT (144.9659 -37.8118)
2002,66,108550,108550,213-217 Russell Street MELBOURNE 3000,Melbourne (CBD),Private,2,144.96720,-37.81160,POINT (144.9672 -37.8116)
2002,66,109436,109436,27-29 Tattersalls Lane MELBOURNE 3000,Melbourne (CBD),Private,6,,,
2002,67,102047,102047,11-17 Cohen Place MELBOURNE 3000,Melbourne (CBD),Private,45,144.96890,-37.81100,POINT (144.9689 -37.811)
2002,67,103602,103602,199-219 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,9,144.96950,-37.81090,POINT (144.9695 -37.8109)
2002,67,105679,105679,131-137 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Commercial,53,144.96850,-37.81100,POINT (144.9685 -37.811)
2002,67,105682,105682,149-155 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.96800,-37.81090,POINT (144.968 -37.8109)
2002,67,105891,105891,132-138 Little Bourke Street MELBOURNE 3000,Melbourne (CBD),Commercial,30,,,
2002,67,108582,108582,210-222 Russell Street MELBOURNE 3000,Melbourne (CBD),Private,122,144.96800,-37.81130,POINT (144.968 -37.8113)
2002,67,108582,108582,210-222 Russell Street MELBOURNE 3000,Melbourne (CBD),Commercial,347,144.96800,-37.81130,POINT (144.968 -37.8113)
2002,67,108582,108582,210-222 Russell Street MELBOURNE 3000,Melbourne (CBD),Residential,52,144.96800,-37.81130,POINT (144.968 -37.8113)
2002,68,103620,103620,196-226 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,135,144.97050,-37.81050,POINT (144.9705 -37.8105)
2002,68,103620,103620,196-226 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.97050,-37.81050,POINT (144.9705 -37.8105)
2002,68,103620,103620,196-226 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,85,144.97050,-37.81050,POINT (144.9705 -37.8105)
2002,68,103620,103620,196-226 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Commercial,249,144.97050,-37.81050,POINT (144.9705 -37.8105)
2002,68,103620,103620,196-226 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Private,230,144.97050,-37.81050,POINT (144.9705 -37.8105)
2002,68,107767,107767,18-20 Punch Lane MELBOURNE 3000,Melbourne (CBD),Private,9,,,
2002,68,108988,108988,185-197 Spring Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.97220,-37.81030,POINT (144.9722 -37.8103)
2002,68,108989,108989,199-207 Spring Street MELBOURNE 3000,Melbourne (CBD),Residential,58,144.97210,-37.81010,POINT (144.9721 -37.8101)
2002,68,108990,108990,209-227 Spring Street MELBOURNE 3000,Melbourne (CBD),Private,94,144.97190,-37.80990,POINT (144.9719 -37.8099)
2002,68,108990,108990,209-227 Spring Street MELBOURNE 3000,Melbourne (CBD),Commercial,80,144.97190,-37.80990,POINT (144.9719 -37.8099)
2002,71,105719,105719,612-620 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,39,144.95390,-37.81420,POINT (144.9539 -37.8142)
2002,71,105720,105720,594-610 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,21,144.95430,-37.81420,POINT (144.9543 -37.8142)
2002,71,106027,106027,599 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,1,144.95390,-37.81370,POINT (144.9539 -37.813700000000004)
2002,71,108962,108962,244-276 Spencer Street MELBOURNE 3000,Melbourne (CBD),Private,145,144.95300,-37.81440,POINT (144.953 -37.8144)
2002,72,105375,105375,276-282 King Street MELBOURNE 3000,Melbourne (CBD),Private,8,144.95480,-37.81350,POINT (144.9548 -37.8135)
2002,72,105376,105376,262-274 King Street MELBOURNE 3000,Melbourne (CBD),Residential,83,144.95490,-37.81370,POINT (144.9549 -37.813700000000004)
2002,72,105721,105721,572-574 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,1,144.95540,-37.81400,POINT (144.9554 -37.814)
2002,72,105723,105723,560-566 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,25,144.95560,-37.81370,POINT (144.9556 -37.813700000000004)
2002,72,105727,105727,528-538 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,25,144.95640,-37.81370,POINT (144.9564 -37.813700000000004)
2002,72,106022,106022,527-533 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,50,144.95630,-37.81320,POINT (144.9563 -37.8132)
2002,72,106023,106023,551-555 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,22,,,
2002,72,106429,106429,10-22 Manton Lane MELBOURNE 3000,Melbourne (CBD),Residential,3,144.95530,-37.81360,POINT (144.9553 -37.8136)
2002,72,106429,106429,10-22 Manton Lane MELBOURNE 3000,Melbourne (CBD),Private,12,144.95530,-37.81360,POINT (144.9553 -37.8136)
2002,72,110102,110102,233-245 William Street MELBOURNE 3000,Melbourne (CBD),Private,43,144.95680,-37.81350,POINT (144.9568 -37.8135)
2002,72,110103,110103,247-257 William Street MELBOURNE 3000,Melbourne (CBD),Private,14,144.95670,-37.81320,POINT (144.9567 -37.8132)
2002,72,110708,110707,535 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Commercial,550,144.95600,-37.81350,POINT (144.956 -37.8135)
2002,73,105732,105732,452-456 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,8,144.95860,-37.81300,POINT (144.9586 -37.813)
2002,73,105734,105734,247-283 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,6,144.95910,-37.81260,POINT (144.9591 -37.8126)
2002,73,558107,558107,451-477 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,12,144.95830,-37.81260,POINT (144.9583 -37.8126)
2002,74,103200,103200,287-289 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),Private,3,144.96170,-37.81190,POINT (144.9617 -37.8119)
2002,74,104663,104663,114 Hardware Street MELBOURNE 3000,Melbourne (CBD),Residential,10,144.96080,-37.81210,POINT (144.9608 -37.8121)
2002,74,104664,104664,116-122 Hardware Street MELBOURNE 3000,Melbourne (CBD),Private,15,144.96070,-37.81190,POINT (144.9607 -37.8119)
2002,74,105735,105735,414-416 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,10,144.96010,-37.81260,POINT (144.9601 -37.8126)
2002,74,105736,105736,410-412 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,3,144.96020,-37.81260,POINT (144.9602 -37.8126)
2002,74,105737,105737,402-408 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,152,144.96030,-37.81240,POINT (144.9603 -37.8124)
2002,74,105738,105738,394-400 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Residential,12,144.96050,-37.81240,POINT (144.9605 -37.8124)
2002,74,105738,105738,394-400 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,22,144.96050,-37.81240,POINT (144.9605 -37.8124)
2002,74,105740,105740,382-384 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,3,144.96100,-37.81240,POINT (144.961 -37.8124)
2002,74,105741,105741,374-380 Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Commercial,460,144.96110,-37.81200,POINT (144.9611 -37.812)
2002,74,106015,106015,377-383 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,8,144.96070,-37.81180,POINT (144.9607 -37.8118)
2002,74,106016,106016,385-389 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Private,8,144.96050,-37.81180,POINT (144.9605 -37.8118)
2002,74,106019,106019,399-401 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Commercial,152,144.96010,-37.81200,POINT (144.9601 -37.812)
2002,74,108094,108094,272-282 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,16,144.95980,-37.81210,POINT (144.9598 -37.8121)
2002,74,108096,108096,260-264 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,7,144.95990,-37.81240,POINT (144.9599 -37.8124)
2002,74,108097,108097,254-258 Queen Street MELBOURNE 3000,Melbourne (CBD),Private,14,144.95990,-37.81250,POINT (144.9599 -37.8125)
2002,77,103607,103607,265-273 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Residential,307,144.96890,-37.80970,POINT (144.9689 -37.8097)
