Geo Point,Geo Shape,segid_1,mapbase_mc,insol_scor,verticalsu,segid,driveways,parklane,objectid,climate_ty,narrowing,closepart,farmlane,walls,farm_rank,vert_rank,fores_rank,forest,park_rank,binsperct,mapbase__1,wsud
"-37.81662436680107, 144.9604014852698","{""coordinates"": [[[[144.96034596763718, -37.816391989767666], [144.96036017735318, -37.816422993023345], [144.9605247234362, -37.81677656529598], [144.9605249594002, -37.81677707223884], [144.9605493691423, -37.81681352852726], [144.96052978135157, -37.81684683552148], [144.96062899651426, -37.817067315152265], [144.96059588509783, -37.817077123186166], [144.96050431315504, -37.81686905893614], [144.96038026730486, -37.816903542102196], [144.96036278019946, -37.81686283950406], [144.96046612014928, -37.81683443118688], [144.96041252012216, -37.816712420848525], [144.96040103361534, -37.81671561930829], [144.9603784082914, -37.81666448221634], [144.96027933086955, -37.816443995750106], [144.96026468724702, -37.81641059865669], [144.9601988325425, -37.81626710098647], [144.9602781218698, -37.816244885391235], [144.96034596763718, -37.816391989767666]]]], ""type"": ""MultiPolygon""}",20357,20357.0,2.188974,0.0,20357,0,58.287311,117,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Highest potential,0.0,Bank Place,Probably Unsuitable
"-37.81232803829519, 144.960047985896","{""coordinates"": [[[[144.9601130479277, -37.81225612237148], [144.96015422425674, -37.812344834602335], [144.9601607347711, -37.8123429566905], [144.96023450369609, -37.81250188717675], [144.95980189186895, -37.812628156477274], [144.95978673461076, -37.812596532041105], [144.960148368379, -37.81249229976928], [144.96015657431082, -37.812478431347934], [144.9601028522351, -37.812359655740266], [144.96011516222484, -37.81235610478738], [144.9600740555965, -37.81226754424732], [144.96002982862234, -37.812172260032995], [144.959903614449, -37.81190033705759], [144.95994260441168, -37.81188891249114], [144.96006882090884, -37.812160838170385], [144.9601130479277, -37.81225612237148]]]], ""type"": ""MultiPolygon""}",20366,0.0,3.639873,0.0,20366,2,0.0,0,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Highest potential,50.368684,Lowest potential,20.0,,Consider
"-37.8131179768624, 144.96146041692978","{""coordinates"": [[[[144.96166747536125, -37.813523835587674], [144.9616316448809, -37.813534230395234], [144.9613480143014, -37.812917880457015], [144.961333537837, -37.812889148157915], [144.96125522792752, -37.81271957342893], [144.9612930973015, -37.81270875623489], [144.96166747536125, -37.813523835587674]]]], ""type"": ""MultiPolygon""}",20369,20369.0,2.689227,70.60006,20369,2,59.224009,125,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,0.0,Niagara Lane,Consider
"-37.81322013799656, 144.96103700163818","{""coordinates"": [[[[144.96126896536148, -37.81363944667215], [144.9611998164752, -37.81365950721926], [144.96094029800122, -37.813086259827145], [144.9609220082655, -37.81309159077013], [144.96081270944563, -37.8128501591719], [144.96082976718913, -37.81284522145043], [144.9608993176569, -37.81282218337123], [144.96097400998983, -37.81298218197025], [144.96098397337167, -37.81300566791795], [144.9612065154041, -37.813499909653125], [144.96121580032155, -37.81352411378583], [144.96126896536148, -37.81363944667215]]]], ""type"": ""MultiPolygon""}",20371,20371.0,3.072876,0.0,20371,0,0.0,126,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,0.0,Hardware Lane,Probably Unsuitable
"-37.81316822185592, 144.96028210934693","{""coordinates"": [[[[144.9601833343844, -37.81303272861847], [144.9602467134845, -37.81301399167055], [144.9603809647761, -37.813303921094686], [144.9603173922408, -37.81332224923192], [144.9601833343844, -37.81303272861847]]]], ""type"": ""MultiPolygon""}",20373,20373.0,1.631603,59.4266,20373,5 or more,0.0,128,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Highest potential,Good potential,44.490357,Lowest potential,0.0,Crown Place,Consider
"-37.815582438708404, 144.9614105114917","{""coordinates"": [[[[144.96147411970895, -37.81580771774196], [144.96128020753687, -37.815375195450834], [144.9613459041358, -37.81535651788907], [144.96154058657038, -37.81578743940685], [144.96147411970895, -37.81580771774196]]]], ""type"": ""MultiPolygon""}",20380,20380.0,1.657679,0.0,20380,2,56.72009,135,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Highest potential,40.0,Penfold Place,Consider
"-37.81587907634075, 144.96320879536245","{""coordinates"": [[[[144.96332855320492, -37.816083540689924], [144.9634095943525, -37.81626112227523], [144.96336370893596, -37.81627438424455], [144.96328084745258, -37.816093890083295], [144.96327914820557, -37.816094379767556], [144.96323554060575, -37.81600105038746], [144.96322890817115, -37.815986855692145], [144.96306793368367, -37.81564232813323], [144.96307273072404, -37.81564092868472], [144.96308101916378, -37.815626697415915], [144.963012160709, -37.815472948879965], [144.9630072170633, -37.81546191226954], [144.96304030568137, -37.81545190398819], [144.96331123331595, -37.81604558728326], [144.96331711019636, -37.816058464903946], [144.96332855320492, -37.816083540689924]]]], ""type"": ""MultiPolygon""}",20383,20383.0,2.378186,56.424751,20383,0,56.415185,138,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,0.0,Equitable Place,Probably Unsuitable
"-37.81748103944648, 144.96223748479332","{""coordinates"": [[[[144.96197389973716, -37.81737762226326], [144.96212275211502, -37.81733455771451], [144.96222111896023, -37.8173060987326], [144.9622245336424, -37.81730511156513], [144.96242568852747, -37.817740825233386], [144.96243015291486, -37.81775049550055], [144.96238901089507, -37.81776237384773], [144.9623845759027, -37.81775279150174], [144.96220186135503, -37.81735803000572], [144.9619925685765, -37.817418061214426], [144.96197389973716, -37.81737762226326]]]], ""type"": ""MultiPolygon""}",20387,20387.0,1.382895,0.0,20387,4,0.0,141,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,20.0,Ryrie Lane,Consider
"-37.81705022724468, 144.96401604954465","{""coordinates"": [[[[144.96416233809083, -37.81723839582906], [144.96416839314207, -37.81725141256583], [144.96412510644245, -37.81726384561679], [144.9640461756424, -37.817092461445384], [144.9638264756947, -37.817156429858954], [144.96381349035624, -37.81712959358803], [144.96399919422365, -37.817076304753506], [144.9640217721629, -37.81703830508106], [144.9639773976904, -37.816939675514526], [144.9639152383164, -37.816801522833764], [144.96395384440126, -37.81679016873259], [144.9640178477274, -37.816927777427296], [144.96416233809083, -37.81723839582906]]]], ""type"": ""MultiPolygon""}",20390,20390.0,1.446337,48.606717,20390,5 or more,0.0,144,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Some potential,32.749912,Lowest potential,40.0,Staughton Alley,Consider
"-37.81984867154892, 144.9578825986701","{""coordinates"": [[[[144.95806822545123, -37.81981736911788], [144.95775600500716, -37.819907227085736], [144.95776414713723, -37.81992630288518], [144.95773717140787, -37.81993390860723], [144.9577094901908, -37.81987277042276], [144.9580498108611, -37.81977724398922], [144.95806822545123, -37.81981736911788]]]], ""type"": ""MultiPolygon""}",20427,20427.0,1.763735,51.728126,20427,2,0.0,178,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Lowest potential,60.0,Cl0481,Consider
"-37.818834732192755, 144.96126658202394","{""coordinates"": [[[[144.961264463646, -37.818684996101446], [144.96143257731904, -37.819052044657234], [144.96138659473883, -37.81906426148404], [144.96125097042025, -37.818773624623354], [144.9612471108143, -37.81876714835769], [144.96124189463558, -37.818761300772735], [144.96123547977484, -37.818756258871296], [144.96122806040626, -37.8187521752686], [144.9612198611096, -37.818749173572726], [144.96121113007248, -37.81874734464312], [144.9612021315779, -37.818746743840315], [144.96119313800455, -37.8187473893502], [144.96118442158223, -37.81874926163359], [144.9610391331248, -37.818791533250625], [144.96102259162456, -37.81875536922358], [144.96121616898998, -37.818699047274606], [144.961264463646, -37.818684996101446]]]], ""type"": ""MultiPolygon""}",20396,0.0,1.857697,43.33278,20396,2,44.207985,0,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Good potential,60.0,,Probably Unsuitable
"-37.81801103424856, 144.9609454968655","{""coordinates"": [[[[144.96098902206325, -37.81815069246286], [144.9608622599273, -37.817878899891745], [144.96090173934857, -37.81786722038556], [144.9610253104371, -37.818139389319356], [144.9610289639739, -37.81814743429486], [144.96099246013225, -37.818158063233916], [144.96098902206325, -37.81815069246286]]]], ""type"": ""MultiPolygon""}",20397,20397.0,1.726871,50.036786,20397,2,0.0,150,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Lowest potential,0.0,Harper Lane,Probably Unsuitable
"-37.81788034313359, 144.961240049609","{""coordinates"": [[[[144.96117822320218, -37.817693029449615], [144.96133597035504, -37.8180476192509], [144.96134007745994, -37.81805685170861], [144.9613020105603, -37.81806793490901], [144.96113990613952, -37.81770354953973], [144.96117822320218, -37.817693029449615]]]], ""type"": ""MultiPolygon""}",20398,20398.0,1.489635,58.48614,20398,3,0.0,151,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Highest potential,Good potential,44.46754,Lowest potential,20.0,Moylans Lane,Consider
"-37.81535295029374, 144.96038745128234","{""coordinates"": [[[[144.96034640822273, -37.815210581910655], [144.96047337360824, -37.81547951736025], [144.96042579781948, -37.815493069723246], [144.96030158468136, -37.81522290854042], [144.96034640822273, -37.815210581910655]]]], ""type"": ""MultiPolygon""}",20400,20400.0,2.186506,0.0,20400,1,0.0,153,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,40.0,Michael Lane,Consider
"-37.81265852382229, 144.9561807421683","{""coordinates"": [[[[144.9562534799967, -37.81286557953216], [144.95606891058165, -37.81246268038556], [144.9561079368325, -37.81245133072664], [144.95627823281677, -37.81282307447663], [144.9562926338721, -37.812854510493004], [144.9562534799967, -37.81286557953216]]]], ""type"": ""MultiPolygon""}",20401,20401.0,1.272417,65.590794,20401,2,57.283768,154,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,0.0,Alsop Lane,Consider
"-37.81400371191351, 144.95506325236272","{""coordinates"": [[[[144.95485694653564, -37.8140932492711], [144.95513866531837, -37.81400876446289], [144.95506250744205, -37.81384751036479], [144.95510082923403, -37.81383619928398], [144.95519148416443, -37.81402536216816], [144.95487018231532, -37.81412157688643], [144.95485694653564, -37.8140932492711]]]], ""type"": ""MultiPolygon""}",20405,20405.0,2.202376,50.909029,20405,1,0.0,158,Shaded-Exposed,Probably Unsuitable,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Lowest potential,0.0,Gough Alley,Consider
"-37.81368407590331, 144.95519418764638","{""coordinates"": [[[[144.95548782306827, -37.81409334333439], [144.95547649069619, -37.81409631509459], [144.95539728991346, -37.81392555144188], [144.95528574388467, -37.81395770681805], [144.9550009960476, -37.813354778242164], [144.95498691623317, -37.81332295564334], [144.9550295321383, -37.81331108923927], [144.95530338355866, -37.81390440404864], [144.95538891973658, -37.81387974717804], [144.95548782306827, -37.81409334333439]]]], ""type"": ""MultiPolygon""}",20406,20406.0,2.434868,42.716577,20406,4,0.0,159,Shaded-Exposed,Probably Unsuitable,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Lowest potential,20.0,Manton Lane,Consider
"-37.814672188989995, 144.95606924108571","{""coordinates"": [[[[144.95585643884021, -37.81427565975346], [144.9559096432934, -37.81426099396923], [144.95601117723942, -37.814483319084296], [144.95628291467168, -37.81507051202358], [144.95622966227842, -37.81508323150066], [144.95585643884021, -37.81427565975346]]]], ""type"": ""MultiPolygon""}",20411,20411.0,1.9504,51.378711,20411,3,49.48481,164,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Good potential,0.0,Crombie Lane,Probably Unsuitable
"-37.815444976696476, 144.95698136409075","{""coordinates"": [[[[144.95716362878468, -37.815832352753425], [144.95712401901667, -37.81584235166625], [144.95676649674206, -37.815067218982286], [144.95680566667951, -37.81505618431188], [144.95683841516413, -37.81504695770466], [144.95719628544262, -37.81582292439711], [144.95716362878468, -37.815832352753425]]]], ""type"": ""MultiPolygon""}",20414,20414.0,2.126376,0.0,20414,1,59.071478,166,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Highest potential,0.0,Ramsay Lane,Probably Unsuitable
"-37.81556411206914, 144.95651273561546","{""coordinates"": [[[[144.95664914180048, -37.81598161592405], [144.95628495129696, -37.81518288150881], [144.9562793383686, -37.81517057136558], [144.95632804203905, -37.81515667168128], [144.95637324395832, -37.815143621386234], [144.956387125217, -37.81517377951015], [144.95674523162862, -37.815951741405115], [144.95664914180048, -37.81598161592405]]]], ""type"": ""MultiPolygon""}",20415,20415.0,2.876162,55.995917,20415,2,60.358546,167,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Good potential,Lowest potential,0.0,Highest potential,0.0,Gresham Street,Probably Unsuitable
"-37.81675781807964, 144.95677846750684","{""coordinates"": [[[[144.95658082390264, -37.81678944812036], [144.9569575198954, -37.81668475836092], [144.9569763732702, -37.816726103356714], [144.95659914930258, -37.81683094171661], [144.95658082390264, -37.81678944812036]]]], ""type"": ""MultiPolygon""}",20417,20417.0,1.229056,0.0,20417,2,0.0,169,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Highest potential,53.625363,Lowest potential,40.0,Ph8012,Consider
"-37.81705815427994, 144.95829874000657","{""coordinates"": [[[[144.95842044338264, -37.817262799231116], [144.95835528172432, -37.817281145559384], [144.95836570432255, -37.81726362811191], [144.95818167914274, -37.81686081381606], [144.95817606412402, -37.81684852264972], [144.95822314437365, -37.81683519061855], [144.95842044338264, -37.817262799231116]]]], ""type"": ""MultiPolygon""}",20422,20422.0,1.29543,0.0,20422,5 or more,0.0,174,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Good potential,37.683355,Lowest potential,20.0,Henty Lane,Consider
"-37.81939019475833, 144.9588910635486","{""coordinates"": [[[[144.95902625940948, -37.81974870083176], [144.9586960112527, -37.81903071534817], [144.95874519672844, -37.81901647609575], [144.95908337044557, -37.819736228151456], [144.95902625940948, -37.81974870083176]]]], ""type"": ""MultiPolygon""}",20428,20428.0,1.547196,0.0,20428,0,44.566624,179,Shaded-Exposed,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Good potential,0.0,Custom House Lane,Probably Unsuitable
"-37.81820110978195, 144.95515581469482","{""coordinates"": [[[[144.95406694180127, -37.818465164569815], [144.95621464278932, -37.81784774730985], [144.95625235555934, -37.81793354487328], [144.95410865529897, -37.818552456160255], [144.95406694180127, -37.818465164569815]]]], ""type"": ""MultiPolygon""}",20433,20433.0,2.181853,0.0,20433,5 or more,0.0,184,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Some potential,30.680215,Lowest potential,20.0,Francis Street,Probably Unsuitable
"-37.815131053785386, 144.9547019972304","{""coordinates"": [[[[144.95488610453268, -37.81547262493584], [144.9548399506594, -37.81548582393473], [144.9545211728089, -37.814803827150115], [144.95457347821602, -37.81478940860264], [144.95462243801308, -37.81489640754135], [144.9546429379921, -37.81494120777065], [144.95488610453268, -37.81547262493584]]]], ""type"": ""MultiPolygon""}",20437,20437.0,2.313701,0.0,20437,2,46.39187,187,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Good potential,60.0,Uniacke Court,Consider
"-37.81535738669452, 144.95447646152166","{""coordinates"": [[[[144.9545852825484, -37.81555865254918], [144.9545404006675, -37.81557148782274], [144.9545353044655, -37.81556059150739], [144.95437090190225, -37.81520908184075], [144.95450284813737, -37.81517134842687], [144.95451759418881, -37.81520286633813], [144.95443033844168, -37.815227364708896], [144.9545852825484, -37.81555865254918]]]], ""type"": ""MultiPolygon""}",20438,20438.0,1.944842,0.0,20438,4,0.0,188,Shaded-Exposed,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Good potential,40.288423,Lowest potential,0.0,Pender Alley,Consider
"-37.81558625091741, 144.95398767873985","{""coordinates"": [[[[144.95407121367995, -37.81570566234251], [144.9540201440217, -37.81572026614243], [144.95390403291, -37.81546792300377], [144.95395611268233, -37.815452893426674], [144.95406623550787, -37.81569473111046], [144.95407121367995, -37.81570566234251]]]], ""type"": ""MultiPolygon""}",20440,20440.0,5.640997,0.0,20440,2,0.0,190,Sunny-Exposed,Consider,Probably Unsuitable,51.031655,Probably Unsuitable,Highest Potential,Lowest potential,Highest potential,56.655228,Lowest potential,0.0,Cleve Lane,Consider
"-37.813298814806174, 144.95203267710278","{""coordinates"": [[[[144.9519501142747, -37.813167740560644], [144.95198725569895, -37.813156355893526], [144.95211517577906, -37.813426560283126], [144.95207526901945, -37.81343845111525], [144.9519501142747, -37.813167740560644]]]], ""type"": ""MultiPolygon""}",20449,20449.0,3.899825,0.0,20449,1,0.0,195,Shaded-Exposed,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,0.0,Cl1603,Probably Unsuitable
"-37.80919327198343, 144.95907535115865","{""coordinates"": [[[[144.95882807334823, -37.80877411660302], [144.95891598041413, -37.808747208276074], [144.9593210883899, -37.80959917032628], [144.95922424482308, -37.80962713975017], [144.9591402170683, -37.80944621605208], [144.95912794138977, -37.809419784480525], [144.95891903301273, -37.80896997060489], [144.95891213603704, -37.80895512133478], [144.95882807334823, -37.80877411660302]]]], ""type"": ""MultiPolygon""}",21637,21637.0,2.71593,0.0,21637,5 or more,0.0,203,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Good potential,42.837077,Lowest potential,20.0,Anthony Street,Consider
"-37.80940546461835, 144.96233864480138","{""coordinates"": [[[[144.96171241546156, -37.8096357940435], [144.96128398436923, -37.80976166922313], [144.9612463949887, -37.8096757680461], [144.96167538322368, -37.80955344967077], [144.961739765133, -37.80953509150164], [144.96289321163889, -37.80919492620196], [144.96295898063966, -37.80917587762203], [144.96338506125127, -37.80905388383385], [144.96342121112747, -37.809137976936356], [144.9629994377988, -37.80926152328994], [144.9629338363044, -37.8092783182434], [144.9617784307794, -37.809614546119576], [144.96171241546156, -37.8096357940435]]]], ""type"": ""MultiPolygon""}",21644,21644.0,4.005401,54.051,21644,5 or more,0.0,205,Shaded-Exposed,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Good potential,44.007114,Lowest potential,0.0,Little La Trobe Street,Consider
"-37.81602860198378, 144.96346829171765","{""coordinates"": [[[[144.96331123331595, -37.81604558728326], [144.96333332585166, -37.81605376729517], [144.96361215197493, -37.81597299799312], [144.96362368781035, -37.81599804742068], [144.96332855320492, -37.816083540689924], [144.96331711019636, -37.81605846490395], [144.96331123331595, -37.81604558728326]]]], ""type"": ""MultiPolygon""}",22772,22772.0,1.094868,60.946443,22772,0,55.174759,208,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,80.0,Cl0493,Consider
"-37.819253504282024, 144.95632912990123","{""coordinates"": [[[[144.95640155693732, -37.819499233966155], [144.95618730163324, -37.8190237557575], [144.95625343276103, -37.81900509765712], [144.95627828773155, -37.81905937964785], [144.9562789289648, -37.819059196124456], [144.95628191749375, -37.81906571572532], [144.95647074046965, -37.81947968700137], [144.95640155693732, -37.819499233966155]]]], ""type"": ""MultiPolygon""}",30089,30089.0,2.044466,0.0,30089,3,0.0,212,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Good potential,39.46117,Lowest potential,20.0,Pl5261,Probably Unsuitable
"-37.815770743514925, 144.96290788697897","{""coordinates"": [[[[144.9629989059858, -37.8159176525048], [144.96295839744863, -37.81592946182174], [144.96281686396, -37.815623824358894], [144.96285738091157, -37.815612034158775], [144.9629989059858, -37.8159176525048]]]], ""type"": ""MultiPolygon""}",30110,30110.0,1.09165,47.776151,30110,2,0.0,216,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Good potential,38.202507,Lowest potential,40.0,Fleming Place,Probably Unsuitable
"-37.81309137074721, 144.96047108406836","{""coordinates"": [[[[144.96043213246526, -37.81296032131299], [144.9605315397586, -37.81316790138574], [144.9605588165347, -37.81322780636104], [144.9605008999101, -37.81320539488757], [144.96038945422143, -37.81297267434147], [144.96043213246526, -37.81296032131299]]]], ""type"": ""MultiPolygon""}",30118,30118.0,1.425533,59.058206,30118,0,0.0,218,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Highest potential,Highest potential,53.975468,Lowest potential,0.0,Goldie Place,Probably Unsuitable
"-37.81696435459669, 144.96627899373402","{""coordinates"": [[[[144.96616831625855, -37.816771499657456], [144.9662066800577, -37.81676035150268], [144.96638991275333, -37.817158698163574], [144.96635232997292, -37.81716961114033], [144.96616831625855, -37.816771499657456]]]], ""type"": ""MultiPolygon""}",30126,30126.0,1.665494,0.0,30126,3,0.0,220,Shaded-Sheltered,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,0.0,Royston Place,Probably Unsuitable
"-37.813170613431005, 144.96406677587515","{""coordinates"": [[[[144.96396021692223, -37.81298203051931], [144.9639987485486, -37.81297091479933], [144.96417321468215, -37.81335791259309], [144.96415383451264, -37.81336328826953], [144.96413368627972, -37.81336887685818], [144.96396021692223, -37.81298203051931]]]], ""type"": ""MultiPolygon""}",30134,30134.0,4.925115,51.530529,30134,1,0.0,222,Shaded-Exposed,Consider,Probably Unsuitable,0.0,Consider,Lowest potential,Good potential,Good potential,44.701084,Lowest potential,0.0,Staughton Place,Probably Unsuitable
"-37.81132913888725, 144.97208617369233","{""coordinates"": [[[[144.97204391290578, -37.811182274546404], [144.97217360596667, -37.81146382264599], [144.9721291735185, -37.81147670488526], [144.97199871066186, -37.81119527415165], [144.97204391290578, -37.811182274546404]]]], ""type"": ""MultiPolygon""}",30163,30163.0,4.438548,0.0,30163,0,32.41573,225,Shaded-Exposed,Probably Unsuitable,Consider,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Some potential,100.0,Pl5227,Probably Unsuitable
"-37.808732016172115, 144.9713271143983","{""coordinates"": [[[[144.9712420108743, -37.80858871520017], [144.97128218930783, -37.8085770684926], [144.97133749071074, -37.808698885389326], [144.9714087833424, -37.808855925419465], [144.97135491222062, -37.80887146186506], [144.97131785670018, -37.80879037533956], [144.97133226100843, -37.80878621043102], [144.9712420108743, -37.80858871520017]]]], ""type"": ""MultiPolygon""}",30169,30169.0,5.490642,66.427563,30169,1,0.0,230,Sunny-Exposed,Probably Unsuitable,Probably Unsuitable,45.51766,Consider,Highest Potential,Highest potential,Lowest potential,0.0,Lowest potential,0.0,Griffin Lane,Consider
"-37.811891568883624, 144.96646689470336","{""coordinates"": [[[[144.96641227138136, -37.81189361154769], [144.96650887152362, -37.811864302778154], [144.96652132786767, -37.81189017979756], [144.96642369365102, -37.811918549715706], [144.96641227138136, -37.81189361154769]]]], ""type"": ""MultiPolygon""}",30183,30183.0,3.711139,60.88162,30183,0,54.888697,233,Shaded-Exposed,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,40.0,Celestial Avenue,Consider
"-37.80980844948987, 144.96051751381623","{""coordinates"": [[[[144.9604170951048, -37.8094745703913], [144.96072168449552, -37.81014038349709], [144.96063768881046, -37.81016479885492], [144.96049808151966, -37.8098611610064], [144.96048421864185, -37.80986518706411], [144.96031920488267, -37.80950290919946], [144.9604170951048, -37.8094745703913]]]], ""type"": ""MultiPolygon""}",30502,30502.0,2.862526,0.0,30502,4,0.0,239,Shaded-Sheltered,Consider,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Good potential,47.678268,Lowest potential,40.0,Pl5222,Consider
"-37.807528190248966, 144.96798312015957","{""coordinates"": [[[[144.96791503526757, -37.807531075914596], [144.96794940859303, -37.80752086937593], [144.96804024883295, -37.80749393990095], [144.96807156389613, -37.807562438953696], [144.96805865555862, -37.80756643822865], [144.96803230405538, -37.807508798399304], [144.96797772729082, -37.80752497808616], [144.96797849863563, -37.80752667299378], [144.96788020110193, -37.80755581318509], [144.96787731938872, -37.80754947684138], [144.96787443449236, -37.80754313233206], [144.96791503526757, -37.807531075914596]]]], ""type"": ""MultiPolygon""}",30509,30509.0,2.255241,67.407057,30509,0,59.223752,241,Shaded-Sheltered,Probably Unsuitable,Consider,0.0,Consider,Lowest potential,Highest potential,Lowest potential,0.0,Highest potential,0.0,Pl5184,Consider
"-37.8091174792242, 144.97079029463796","{""coordinates"": [[[[144.97112903710064, -37.80953835826256], [144.97105696593644, -37.809559347613195], [144.97100880825556, -37.80945772652008], [144.97101353350087, -37.80945635704421], [144.97099412995695, -37.80941421887825], [144.97090755236908, -37.809289332388715], [144.97094118178765, -37.80927424220056], [144.9708172991644, -37.809005214708066], [144.9707240518207, -37.80903224271012], [144.97072892246322, -37.80904282085991], [144.9707267894094, -37.809043439256676], [144.97071202941427, -37.809043209225436], [144.97058069621252, -37.80908127534117], [144.97057935425647, -37.80907899930326], [144.97057753452918, -37.80907694272373], [144.97057529232217, -37.80907516809069], [144.97057269576374, -37.80907372932542], [144.97056982374903, -37.809072670144076], [144.97056676354268, -37.809072022729325], [144.97056360812752, -37.809071806752534], [144.9705604533791, -37.80907202877603], [144.97055739515287, -37.80907268205374], [144.97055452637142, -37.809073746736175], [144.97055193420118, -37.80907519047351], [144.97054969740392, -37.80907696939852], [144.9705478839436, -37.80907902945951], [144.97054654892128, -37.809081308062574], [144.97054573290097, -37.80908373597355], [144.97054546067713, -37.80908623942161], [144.97054574052115, -37.809088742340705], [144.97054656393018, -37.80909116868096], [144.97051371169553, -37.80910069115896], [144.97046767151727, -37.80899893241721], [144.97049401805106, -37.80899129663654], [144.97046121395115, -37.808918792946336], [144.97045641429364, -37.8089201845485], [144.9704319365917, -37.80886608311801], [144.9704009348608, -37.80883250259642], [144.97051453241218, -37.808799576819965], [144.97050568915765, -37.808816771173674], [144.97059683271527, -37.809020278776586], [144.97096296781328, -37.80891404021965], [144.97098722306225, -37.808966656174746], [144.97088007723931, -37.80899771279372], [144.97097686292608, -37.809207895030944], [144.9709678475432, -37.80921050810312], [144.9710196371023, -37.80932297528537], [144.9710286524974, -37.80932036220961], [144.97112903710064, -37.80953835826256]]]], ""type"": ""MultiPolygon""}",30832,30832.0,4.151651,0.0,30832,5 or more,0.0,244,Shaded-Exposed,Probably Unsuitable,Probably Unsuitable,0.0,Probably Unsuitable,Lowest potential,Lowest potential,Lowest potential,0.0,Lowest potential,100.0,Madame Brussels Lane,Probably Unsuitable
