Census year,Block ID,CLUE small area,Accommodation,Admin and Support Services,Agriculture and Mining,Arts and Recreation Services,Business Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Finance and Insurance,Food and Beverage Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Other Services,Public Administration and Safety,Real Estate Services,Rental and Hiring Services,Retail Trade,"Transport, Postal and Storage",Wholesale Trade,Total floor space in block
2017,222,Carlton,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,4235.76
2017,223,Carlton,,0,0,0,,0,0,0,0,,506.13,0,0,274.16,0,,0,,0,0,2407.63
2017,228,Carlton,0,0,0,,,0,0,0,0,,,0,0,0,,0,0,0,0,0,3997.8
2017,240,Carlton,0,0,0,0,,0,57453.44,0,0,616.94,0,0,0,0,0,0,0,,0,0,58699.33
2017,241,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2017,249,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,71032.2
2017,254,Carlton,0,,0,0,1049.37,,,0,,2246.99,967.5,,0,5647.14,0,,0,,,0,14017.72
2017,255,Carlton,,0,0,0,756.26,0,,0,0,610.05,,,,3792.62,,,0,682.45,0,,16093.9
2017,256,Carlton,8502.1,,0,0,0,0,5025.5,0,0,262.8,0,0,,0,,0,0,0,0,0,16823.54
2017,258,Carlton,0,0,0,0,,0,,0,0,,,,,0,0,0,0,,0,0,24001.34
2017,264,Carlton,0,0,0,,,0,,0,0,,0,0,0,0,0,0,0,,0,,14199.57
2017,270,Parkville,0,7357.6,0,38263.2,0,0,223136.11,0,,4648.23,0,0,0,,0,0,0,832.38,,0,284773.98
2017,274,Carlton,0,354.8,0,416856.47,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,417520.41
2017,303,North Melbourne,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2269.79
2017,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,306,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2017,307,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,309,North Melbourne,0,0,0,,,,,,,,0,,,778.5,0,0,,0,0,0,8660.96
2017,317,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,,0,2980.8
2017,319,North Melbourne,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,
2017,321,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,327,North Melbourne,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,584
2017,328,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,329,North Melbourne,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,4265.91
2017,331,North Melbourne,0,0,0,0,,0,0,0,0,0,0,,,2549.76,0,0,0,0,0,,4469.52
2017,334,North Melbourne,0,0,0,0,596.1,0,0,0,,,,0,,,0,0,0,,0,0,2149.49
2017,337,North Melbourne,0,0,0,0,,1070.4,0,,0,0,0,,0,,0,0,0,5608.02,,1542.01,10244.93
2017,341,North Melbourne,0,0,0,,,0,0,0,0,,0,0,0,,,0,0,,0,2347.1,5993.05
2017,342,North Melbourne,0,0,0,,1568.1,1166.96,,0,0,0,0,0,0,,,0,0,,0,0,5365.28
2017,345,North Melbourne,0,,0,872.9,,0,,,1092.1,2719.59,498.76,,,2572.01,0,,0,2373.54,,0,14110.59
2017,346,North Melbourne,0,0,0,0,454.38,,0,0,,618.73,,0,,922.8,0,,0,636.71,,0,3762.28
2017,349,North Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,351,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,353,North Melbourne,,0,0,0,,0,,0,0,,8534.13,0,,,0,0,0,,0,0,13360.44
2017,356,North Melbourne,,,0,0,448.1,0,772,0,0,598.2,0,,,1135.9,,,0,2311.9,0,1501.7,12368.53
2017,362,North Melbourne,,,0,0,0,0,,0,0,795.5,286.55,0,0,,0,0,0,7191.79,0,0,10278.61
2017,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,373,North Melbourne,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2017,376,North Melbourne,0,,0,8199,191.97,0,0,,0,,530.33,0,0,4369.92,,0,0,,,0,17766.83
2017,377,North Melbourne,0,1141.84,0,0,5939.03,,,0,0,1217.44,2653.61,0,,1017.4,0,,0,0,0,0,14322.07
2017,410,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,413,West Melbourne (Residential),0,0,0,0,0,,0,0,0,,0,,,,0,0,0,0,0,,5716.51
2017,415,West Melbourne (Residential),0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2017,416,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,418,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,1081.9
2017,420,West Melbourne (Residential),,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5973.45
2017,426,West Melbourne (Residential),0,0,0,0,1619.4,0,0,0,,0,0,0,0,,,0,0,10466.8,,,15520.18
2017,427,West Melbourne (Residential),0,,0,0,,,,0,0,,,0,0,1194.4,0,0,0,1767,0,,6502.07
2017,431,West Melbourne (Residential),0,,0,,1725.17,0,0,,0,0,,0,,,0,,0,1244.26,,,14631.23
2017,433,West Melbourne (Residential),0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,434,West Melbourne (Residential),0,,0,0,700.24,0,,0,418.8,751.59,,,,,0,,0,599.26,,,5118.05
2017,435,West Melbourne (Residential),,0,0,0,0,0,0,0,0,498.41,,,,286.52,0,0,0,1205.12,290.06,0,3519.43
2017,436,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,440,West Melbourne (Residential),0,0,0,,872.82,0,,0,0,0,,0,,,0,,0,0,,0,5004.33
2017,442,West Melbourne (Residential),0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5445.88
2017,443,West Melbourne (Residential),0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,17142.41
2017,445,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2017,505,Kensington,0,0,0,0,,,0,0,0,,0,,,4625.15,0,0,0,,0,,9370.05
2017,506,North Melbourne,0,,0,0,0,0,0,95.29,0,0,0,0,0,0,0,0,0,0,,,10312.81
2017,511,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2017,513,Kensington,0,0,0,0,,0,0,,0,,0,0,,0,0,0,0,,0,,4027.84
2017,516,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,520,Kensington,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,7738.72
2017,522,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,535,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2017,537,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,546,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,547,Kensington,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2017,548,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,549,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,552,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,553,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,558,Kensington,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,206
2017,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,562,Kensington,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,314.33
2017,568,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,571,Kensington,0,0,0,,0,0,0,0,,1248.8,,,,425.59,0,,0,5467.73,,0,133731.83
2017,602,East Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,603,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,8969.7
2017,607,East Melbourne,,,0,0,2183.5,,0,,,1171.6,3714.54,,,8183.86,0,,0,,,0,19898.6
2017,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,612,East Melbourne,,0,0,0,,,0,0,0,,,,0,0,0,,0,0,0,0,3771.28
2017,613,East Melbourne,2584.61,0,0,,,0,0,0,,1139.62,1449.06,0,0,914.53,0,,0,,0,0,8017.39
2017,614,East Melbourne,,0,0,0,,0,0,0,0,,14776.45,0,0,8203.83,0,0,0,,0,0,26426.77
2017,615,East Melbourne,0,0,0,0,0,0,0,0,0,,24362.58,0,0,0,0,0,0,,0,0,25196.72
2017,649,East Melbourne,0,,0,,,0,0,0,0,,0,0,0,,9347.21,0,0,,0,0,21916.36
2017,651,East Melbourne,22741,0,0,,,0,0,0,0,679.65,41336.1,0,0,5412.54,0,0,0,0,0,0,72283.44
2017,652,East Melbourne,0,0,0,,0,0,,0,0,,0,0,0,,74101.2,0,0,0,0,0,78202.2
2017,654,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2017,656,East Melbourne,,1975.18,0,4023.32,5159.21,,0,0,1339.63,,1601.86,0,0,3219.19,0,,,0,0,,22518.84
2017,660,Melbourne (Remainder),0,,0,113930.68,,0,0,0,0,3991.2,,0,0,,0,,0,,,0,127584.91
2017,729,Southbank,,0,0,0,0,0,0,0,0,0,,0,0,,0,,1534.1,,0,0,9458.36
2017,738,Southbank,0,0,0,4081.56,0,0,0,,0,0,0,,0,0,,0,0,0,0,0,22665.29
2017,741,Southbank,0,0,0,4924.67,2516.58,0,,,,,867.98,0,0,0,0,0,0,,0,0,11583.58
2017,742,Southbank,0,0,0,,0,0,0,446.76,0,,0,0,0,0,0,0,0,0,0,0,3160.76
2017,743,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,744,Southbank,0,0,0,0,1370.15,,0,,0,,0,0,,,0,0,0,0,,0,3872.46
2017,745,Southbank,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,19154.96
2017,748,Southbank,,1791.6,0,0,6774.64,,,,,842.62,,,0,,0,,0,,,,35863.74
2017,753,Southbank,,2523.02,,,12239.6,,0,,3521.22,7626.31,1571.84,,13095.39,45072.74,,675.44,0,955.92,3479.18,,149264.17
2017,772,Docklands,0,0,0,0,685.35,,,0,,0,,541.4,0,,0,,0,,1121.56,1177.56,13102.28
2017,775,Port Melbourne,0,,0,0,3219.36,3706.99,0,0,0,0,,,5142.48,,,0,,,2408.43,7099.81,31079.98
2017,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2017,777,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,8352.6
2017,778,Port Melbourne,0,,0,0,13213.38,1421.01,,0,0,0,0,3837.41,5091.62,0,0,,,,0,4012.67,32214.24
2017,784,Port Melbourne,0,392.78,0,0,2796.42,7437.76,0,0,,,0,3809.07,12714.01,,,1180.29,0,1623.48,,10738,43937.31
2017,786,Port Melbourne,0,,,66088.18,5271.17,2347.33,,0,0,812.94,,9949.05,246757.9,2676.61,,0,,2381.4,0,3226.07,432492.11
2017,789,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,415531.19
2017,791,Port Melbourne,,,0,0,,,0,0,0,,0,0,65221.77,,0,0,,0,,,94259.07
2017,812,Southbank,28988.98,1793.91,0,0,7717.63,1329.29,,0,594.28,689.72,1001.07,0,,2337.53,0,,0,,0,,47373.82
2017,814,Southbank,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,
2017,849,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,850,Melbourne (Remainder),0,0,0,114253.8,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,114540.2
2017,851,Melbourne (Remainder),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,852,Melbourne (Remainder),0,,0,860037.46,0,,0,,0,1909.36,0,0,0,580.75,0,0,0,,0,0,865557.59
2017,854,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,608,East Melbourne,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,
2006,614,East Melbourne,,0,0,0,,0,0,0,0,,14951.94,0,0,7832.75,0,0,0,,0,0,26087.91
2006,617,East Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,1735.4
2006,621,East Melbourne,0,,0,0,1582.78,0,19096.27,0,18580.4,702.23,1851.9,1319.91,,2005.47,1524.54,,0,0,0,0,48453.25
2006,643,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,645,East Melbourne,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,17321.98
2006,649,East Melbourne,0,0,0,,,0,0,0,0,0,0,0,0,,10400.6,0,0,,0,0,22980.35
2006,651,East Melbourne,,0,0,,,0,0,0,0,,40826.53,0,0,5077.55,0,0,0,0,0,0,73791.27
2006,653,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,655,East Melbourne,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7047.32
2006,656,East Melbourne,3700.1,,0,5221.98,5200.4,,0,0,1681.82,,1906.41,0,,2247.86,,,0,,0,,25046.66
2006,710,Melbourne (Remainder),,,0,,,0,,0,,1284.03,,,0,218.05,,0,0,451.14,0,0,14184.78
2006,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2006,729,Southbank,0,0,0,0,,,0,0,0,0,,0,0,,0,,,,0,0,10508.48
2006,732,Southbank,0,,0,0,283.52,,0,,0,,0,0,77.51,5801.65,0,0,2097.15,,0,310.31,9150.95
2006,737,Southbank,0,0,0,0,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,7221.7
2006,740,Southbank,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,18198.61
2006,742,Southbank,0,0,0,,0,0,0,484.67,0,0,0,0,0,0,0,0,0,,0,0,3198.67
2006,745,Southbank,0,0,0,,0,,0,0,0,0,0,0,0,7872.53,0,0,0,0,0,0,13761.75
2006,747,Southbank,0,0,0,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0,20075.59
2006,748,Southbank,,0,0,0,11380.13,0,0,,,1154.94,0,12325.65,0,7458.17,0,,,,,762.47,51429.12
2006,750,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2006,753,Southbank,,2958.41,,,11810.16,0,0,,,8402.5,,17828.21,,45217.95,8221.22,,0,2521.75,889.82,,158532.46
2006,774,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,
2006,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,
2006,777,Port Melbourne,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,,10919.3
2006,781,Port Melbourne,0,2144.99,0,,7052.66,2021.93,0,0,,,,659.14,55578.06,592.59,0,,,3913.73,2065.49,12615.93,91791.88
2006,782,Port Melbourne,0,0,0,0,,0,0,,0,0,0,0,17008.18,,0,0,0,0,,,45236.79
2006,784,Port Melbourne,0,0,,0,7586.76,376.03,0,0,240.1,,0,2909.98,5132.38,0,2210.8,0,0,489.23,5417.03,7725.28,36230.49
2006,786,Port Melbourne,0,0,,65685,2962.77,0,0,0,,,0,0,288267.1,,,0,0,,,,453775.25
2006,791,Port Melbourne,0,,0,0,,,,0,,0,0,,69900.49,0,0,0,0,,21100,2911,105182.11
2006,792,Port Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,793,Port Melbourne,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,
2006,806,Southbank,0,0,0,,0,0,0,,0,0,0,0,0,102822.76,0,0,0,,0,0,104821.48
2006,809,Southbank,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,811,Southbank,0,,0,,0,0,,,0,0,0,0,,0,0,0,0,,0,,11192.2
2006,813,Southbank,0,,0,,0,0,,0,0,0,,0,0,,0,0,0,0,0,0,23509.97
2006,814,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
2006,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,854,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,857,South Yarra,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2006,861,South Yarra,4923,0,0,0,0,0,1921.82,,0,872.27,0,0,0,,0,0,0,1173.08,0,0,8960.14
2006,863,Melbourne (Remainder),0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,
2006,868,South Yarra,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,3239
2006,870,Melbourne (Remainder),0,0,0,0,19376.38,0,0,0,0,,106059.38,0,0,,0,0,0,505.82,0,0,157595.29
2006,903,Parkville,0,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,8115.6
2006,904,Parkville,,0,0,0,0,0,,0,0,0,,,0,,,0,0,0,0,0,23125.59
2006,905,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2006,906,Parkville,,,,0,9421.22,0,3878.23,0,,,,0,,2594.82,,0,0,0,0,,24645.03
2006,907,Parkville,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,909,Parkville,0,0,0,,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,4553.3
2006,911,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,919,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,920,Parkville,0,,0,0,,0,0,0,,,102821.28,0,0,,0,0,0,,,0,184966.95
2006,923,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2006,925,Parkville,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2006,927,Parkville,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2006,929,Parkville,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,
2006,931,Parkville,0,0,0,1744492.04,0,0,0,265.37,0,1665.02,68791.42,,0,32303.6,0,0,0,854.6,,0,1851322.05
2006,1004,West Melbourne (Industrial),0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,,,135392.4,0,140928.4
2006,1007,West Melbourne (Industrial),0,0,,0,0,0,0,,0,0,0,0,0,,,0,,,1232622.96,,1288699.07
2006,1009,West Melbourne (Industrial),0,0,0,,0,0,0,0,0,,0,0,,0,0,0,,0,90312.39,0,133406.01
2006,1013,West Melbourne (Industrial),0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,6101.63
2006,1015,West Melbourne (Industrial),0,0,0,,0,,0,,0,0,0,0,3215.34,,0,0,0,1351.2,,5761.14,14828.79
2006,1016,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2006,1102,Docklands,0,,0,0,,0,,0,0,,0,,0,,0,0,0,0,0,,39134.44
2006,1103,Docklands,,,,85767.41,1167.43,,0,0,,31378.93,0,,,155859.93,0,,0,1586.55,0,0,305229.32
2006,1112,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,2035.53
2005,12,Melbourne (CBD),14426.27,5683.9,0,,9361.15,,0,8330.86,,6688.33,0,,0,32773.4,,,0,375.74,1094.16,,110060.79
2005,14,Melbourne (CBD),24835.05,2862.42,2189.05,,8192.9,,17178.51,0,2400.75,6960.48,1529.33,2609.86,,26581.84,1025.5,929.26,0,3544.18,,0,102319.63
2005,21,Melbourne (CBD),,0,0,0,1397.95,,0,0,,517.87,0,,0,,48176.05,0,0,0,9493.42,0,93943.41
2005,22,Melbourne (CBD),,4267.58,0,,60938.7,1521.97,0,2077.36,32095.5,4734.41,0,17352.78,476,42417.94,,,,861.83,5301.65,,188602.14
2005,27,Melbourne (CBD),,3056.13,0,0,39600.59,856.1,0,,29854.25,6780.28,963.54,,,15172.61,,,0,4037.33,0,,130229.54
2005,28,Melbourne (CBD),,2381.82,,,10630.9,,,,20939.23,1141.69,3373.89,41184.18,611.4,26140.08,31416.78,,0,2303.57,,0,175629.93
2005,33,Melbourne (CBD),,10172.67,0,,23478.62,1100.54,1655.21,,16201.96,6048.79,1240.9,493.52,0,6188.31,,1661.19,0,2737.8,928.78,620.19,81089.68
2005,36,Melbourne (CBD),18459.29,163.61,0,,4378.85,0,,0,,2374.69,243,,0,10405.26,,0,0,3046.45,,0,56752.5
2005,43,Melbourne (CBD),0,6917.25,2723.15,0,41343.08,2540.79,0,0,20210.62,1391.03,0,2298.66,,17698.3,3501.22,,0,,,,100941.31
2005,45,Melbourne (CBD),,381.92,0,,743.9,0,2695.2,0,290.41,4619.24,,880.04,818.14,1667.09,0,579.25,0,32412.98,0,,50485.61
2005,48,Melbourne (CBD),,1178.22,,,5075.97,0,,,485.68,5112.9,802.38,,,36388.56,1408.87,629.9,,2573.98,0,0,66686.3
2005,52,Melbourne (CBD),0,2822.33,0,0,23781.46,0,0,,15580.4,613.28,0,,0,36512.03,12133.18,2662.47,0,396.59,,,98878.19
2005,53,Melbourne (CBD),28154.34,2760.63,,,21777.14,441.04,3521.65,,47846.77,2748.34,958.73,1132.5,,5707.98,5827.7,454.01,0,738.42,0,1521.69,126642.56
2005,54,Melbourne (CBD),0,3304.35,0,,13308.28,,5316.23,0,1839.76,2727.18,1661.9,1802,,12237.2,,,0,8960.69,944.37,,55485.9
2005,57,Melbourne (CBD),,1482.32,0,,4998.17,0,3321.96,162.29,1036.05,12533.38,275.35,5794.6,,28765.59,0,905.86,0,4068.59,0,,75353.25
2005,65,Melbourne (CBD),,721.73,0,0,564.3,0,,0,,3004.67,,,,6833.58,0,,,78852.72,,0,103933.64
2005,68,Melbourne (CBD),19245.61,,0,,11059.39,0,,0,19993.65,2541.83,,0,0,,,0,0,656.18,0,0,81663.56
2005,71,Melbourne (CBD),0,532.98,0,0,1521.74,0,0,0,0,,0,43258.07,0,,0,0,0,,,0,46534.21
2005,72,Melbourne (CBD),0,,0,0,15142.13,,4148.8,0,413.3,5658.51,0,,,19520.68,,0,0,,,,63527.77
2005,82,Melbourne (CBD),0,4292.88,0,0,14132.63,0,2053.98,,22499.55,4385.51,0,1579.59,0,,49387.82,337.95,0,540.02,,,102065.25
2005,83,Melbourne (CBD),0,0,0,0,0,0,0,0,0,,0,0,,15308,,0,0,0,0,0,27003.43
2005,88,Melbourne (CBD),0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,24417.67
2005,91,West Melbourne (Residential),0,,0,0,1928.92,0,,,,301.59,,,0,,0,0,0,824.24,0,,12666.79
2005,101,West Melbourne (Residential),0,,0,0,,0,,,,1130.38,4360.21,,4276.76,1180.26,0,0,0,0,0,,34121.61
2005,103,Melbourne (CBD),,0,0,0,1220.16,,,,0,,0,,0,0,0,0,,10255.03,0,0,27093.31
2005,104,Melbourne (CBD),16544.22,1061.98,0,0,1576.72,0,,,0,987.24,,,,16200.27,0,0,1126.6,1589.48,0,0,40948.03
2005,107,Melbourne (CBD),,0,0,,0,0,0,0,0,0,0,0,0,236.5,,0,0,,0,0,4085.21
2005,115,Melbourne (CBD),,,0,,5252.33,0,,0,,1667.85,0,2823.68,0,,0,0,,3637.28,8489.25,0,59345.02
2005,201,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,205,Carlton,0,0,0,0,0,0,,0,,,90263.8,0,0,0,0,0,0,,0,,96661.18
2005,206,Carlton,,,0,,180.57,0,,0,,3344.88,1975.49,256.68,0,16449.3,0,0,0,2406.36,0,0,26440.36
2005,212,Carlton,,0,0,0,0,,0,,0,0,,,0,0,,,0,,0,0,3184.2
2005,215,Carlton,,0,0,0,,0,0,0,0,547.79,,0,0,,,,0,943.59,,0,3443.9
2005,218,Carlton,,,0,,2701.02,,,0,1534.75,4089.35,1774.78,0,923.88,8673.22,0,0,0,1709.76,,,27092.3
2005,222,Carlton,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,,0,0,4281.12
2005,223,Carlton,0,0,0,0,,0,0,0,0,,,0,0,214.3,0,,0,545.15,0,0,2108.94
2005,224,Carlton,0,0,0,0,,0,0,0,,982.71,484.38,0,1425.4,0,0,,0,,0,,4574.86
2005,225,Carlton,0,0,0,,0,0,0,0,,,0,0,0,0,0,,0,,0,0,826.92
2005,228,Carlton,0,0,0,,,0,0,0,0,,,0,0,,,0,0,,0,0,3653.5
2005,233,Carlton,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2005,234,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,934.15,0,,1406.61
2005,238,Carlton,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2005,240,Carlton,0,0,0,0,,0,41119.63,,0,,,0,0,0,0,0,0,0,0,,42159
2005,248,Carlton,7488.65,,0,0,855.7,0,,0,,,852.88,,0,2401.21,0,,0,,0,,14837.55
2005,250,Carlton,0,,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,72655
2005,252,Carlton,,,0,,1034.36,0,,,527.85,5437.79,729.5,0,,,0,,0,1649.47,0,,14045.34
2005,253,Carlton,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2005,255,Carlton,0,,0,0,3554.5,,0,0,3632.84,1779.65,4936.83,0,,3717.09,0,,0,1152.77,0,,24355.74
