road_name,location,suburb,speed_limit,average_speed,85th_percentile_speed,maximum_speed,road_segment,datetime,hour,day_of_week,week,year,road_name_encoded,location_encoded,suburb_encoded,Total_Traffic_Volume,month,month_name,day_type,Speeding_Incident,time_of_day
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-04-12 04:00:00,4,5,15,2014,90,110,4,96.46956329878134,4,April,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,17.5,21.9,46.91879065285473,23071,2014-04-12 09:00:00,9,5,15,2014,90,110,4,36.68379668095799,4,April,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.7,24.0,46.91879065285473,23071,2014-04-12 10:00:00,10,5,15,2014,90,110,4,23.198183253490285,4,April,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.2,24.0,46.91879065285473,23071,2014-04-12 12:00:00,12,5,15,2014,90,110,4,32.198183253490285,4,April,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.7,22.9,46.91879065285473,23071,2014-04-12 17:00:00,17,5,15,2014,90,110,4,37.292178857593136,4,April,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 02:00:00,2,0,20,2014,90,110,4,96.46956329878134,5,May,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,17.3,17.0,46.91879065285473,23071,2014-05-12 03:00:00,3,0,20,2014,90,110,4,11.292178857593127,5,May,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,20.0,23.4,46.91879065285473,23071,2014-05-12 06:00:00,6,0,20,2014,90,110,4,18.292178857593125,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.7,22.0,46.91879065285473,23071,2014-05-12 07:00:00,7,0,20,2014,90,110,4,27.29217885759312,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.2,24.0,46.91879065285473,23071,2014-05-12 08:00:00,8,0,20,2014,90,110,4,40.292178857593136,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.2,23.7,46.91879065285473,23071,2014-05-12 09:00:00,9,0,20,2014,90,110,4,28.198183253490285,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.8,23.2,46.91879065285473,23071,2014-05-12 10:00:00,10,0,20,2014,90,110,4,22.29217885759312,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.8,23.8,46.91879065285473,23071,2014-05-12 12:00:00,12,0,20,2014,90,110,4,38.292178857593136,5,May,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,19.5,22.0,46.91879065285473,23071,2014-05-12 16:00:00,16,0,20,2014,90,110,4,26.29217885759312,5,May,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,20.7,24.8,46.91879065285473,23071,2014-05-12 18:00:00,18,0,20,2014,90,110,4,38.292178857593136,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,18.8,22.5,46.91879065285473,23071,2014-05-12 21:00:00,21,0,20,2014,90,110,4,25.29217885759312,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,18.1,22.4,46.91879065285473,23071,2014-05-12 22:00:00,22,0,20,2014,90,110,4,18.292178857593125,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,19.0,23.0,46.91879065285473,23071,2014-05-12 23:00:00,23,0,20,2014,90,110,4,20.292178857593125,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,16.8,16.9,46.91879065285473,23071,2014-06-12 02:00:00,2,3,24,2014,90,110,4,12.292178857593127,6,June,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 03:00:00,3,3,24,2014,90,110,4,96.46956329878134,6,June,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,20.2,20.0,46.91879065285473,23071,2014-06-12 04:00:00,4,3,24,2014,90,110,4,11.292178857593127,6,June,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 05:00:00,5,3,24,2014,90,110,4,96.46956329878134,6,June,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,26.4,26.0,46.91879065285473,23071,2014-06-12 07:00:00,7,3,24,2014,90,110,4,11.292178857593127,6,June,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.0,23.3,46.91879065285473,23071,2014-06-12 12:00:00,12,3,24,2014,90,110,4,35.29217885759312,6,June,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,22.4,26.0,46.91879065285473,23071,2014-06-12 15:00:00,15,3,24,2014,90,110,4,23.29217885759312,6,June,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.3,21.0,46.91879065285473,23071,2014-06-12 20:00:00,20,3,24,2014,90,110,4,28.29217885759312,6,June,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,20.2,22.0,46.91879065285473,23071,2014-06-12 22:00:00,22,3,24,2014,90,110,4,18.292178857593125,6,June,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,18.0,21.7,46.91879065285473,23071,2014-07-12 00:00:00,0,5,28,2014,90,110,4,19.292178857593125,7,July,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,19.8,21.1,46.91879065285473,23071,2014-07-12 03:00:00,3,5,28,2014,90,110,4,13.292178857593125,7,July,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,14.8,14.0,46.91879065285473,23071,2014-07-12 05:00:00,5,5,28,2014,90,110,4,11.292178857593127,7,July,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,20.8,22.8,46.91879065285473,23071,2014-07-12 08:00:00,8,5,28,2014,90,110,4,18.292178857593125,7,July,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,22.1,24.0,46.91879065285473,23071,2014-07-12 09:00:00,9,5,28,2014,90,110,4,14.292178857593125,7,July,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.3,22.5,46.91879065285473,23071,2014-07-12 15:00:00,15,5,28,2014,90,110,4,27.29217885759312,7,July,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.2,22.4,46.91879065285473,23071,2014-07-12 16:00:00,16,5,28,2014,90,110,4,41.292178857593136,7,July,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,20.1,23.0,46.91879065285473,23071,2014-08-12 08:00:00,8,1,33,2014,90,110,4,50.1981832534903,8,August,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,17.8,20.0,46.91879065285473,23071,2014-08-12 09:00:00,9,1,33,2014,90,110,4,27.198183253490285,8,August,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,18.8,22.5,46.91879065285473,23071,2014-08-12 15:00:00,15,1,33,2014,90,110,4,27.29217885759312,8,August,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,19.3,22.7,46.91879065285473,23071,2014-08-12 16:00:00,16,1,33,2014,90,110,4,32.29217885759312,8,August,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,19.3,20.2,46.91879065285473,23071,2014-08-12 19:00:00,19,1,33,2014,90,110,4,22.29217885759312,8,August,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,16.8,20.7,46.91879065285473,23071,2014-08-12 20:00:00,20,1,33,2014,90,110,4,19.292178857593125,8,August,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 01:00:00,1,4,37,2014,90,110,4,96.46956329878134,9,September,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 02:00:00,2,4,37,2014,90,110,4,96.46956329878134,9,September,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,14.0,14.0,46.91879065285473,23071,2014-09-12 03:00:00,3,4,37,2014,90,110,4,11.292178857593127,9,September,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,21.6,25.5,46.91879065285473,23071,2014-09-12 11:00:00,11,4,37,2014,90,110,4,27.29217885759312,9,September,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.1,22.9,46.91879065285473,23071,2014-09-12 12:00:00,12,4,37,2014,90,110,4,27.198183253490285,9,September,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.7,20.5,46.91879065285473,23071,2014-09-12 14:00:00,14,4,37,2014,90,110,4,27.29217885759312,9,September,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-10-12 02:00:00,2,6,41,2014,90,110,4,96.46956329878134,10,October,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,20.5,24.1,46.91879065285473,23071,2014-10-12 07:00:00,7,6,41,2014,90,110,4,43.292178857593136,10,October,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.7,22.0,46.91879065285473,23071,2014-10-12 08:00:00,8,6,41,2014,90,110,4,48.292178857593136,10,October,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.0,22.6,46.91879065285473,23071,2014-10-12 10:00:00,10,6,41,2014,90,110,4,24.198183253490285,10,October,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,19.4,22.0,46.91879065285473,23071,2014-10-12 12:00:00,12,6,41,2014,90,110,4,29.29217885759312,10,October,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.8,21.7,46.91879065285473,23071,2014-10-12 14:00:00,14,6,41,2014,90,110,4,32.29217885759312,10,October,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,20.2,23.7,46.91879065285473,23071,2014-10-12 18:00:00,18,6,41,2014,90,110,4,39.292178857593136,10,October,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,18.2,20.8,46.91879065285473,23071,2014-10-12 21:00:00,21,6,41,2014,90,110,4,18.292178857593125,10,October,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,17.2,19.8,46.91879065285473,23071,2014-10-12 23:00:00,23,6,41,2014,90,110,4,14.292178857593125,10,October,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,12.1,17.4,46.91879065285473,23071,2014-04-12 02:00:00,2,5,15,2014,90,110,4,16.292178857593125,4,April,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,19.7,21.4,46.91879065285473,23071,2014-04-12 05:00:00,5,5,15,2014,90,110,4,13.292178857593125,4,April,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,23.5,27.7,46.91879065285473,23071,2014-04-12 07:00:00,7,5,15,2014,90,110,4,28.198183253490285,4,April,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.2,24.3,46.91879065285473,23071,2014-04-12 11:00:00,11,5,15,2014,90,110,4,15.198183253490289,4,April,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.6,23.7,46.91879065285473,23071,2014-04-12 20:00:00,20,5,15,2014,90,110,4,21.29217885759312,4,April,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 03:00:00,3,0,20,2014,90,110,4,96.46956329878134,5,May,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,22.6,27.1,46.91879065285473,23071,2014-05-12 08:00:00,8,0,20,2014,90,110,4,39.1981832534903,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,22.8,26.0,46.91879065285473,23071,2014-05-12 09:00:00,9,0,20,2014,90,110,4,26.29217885759312,5,May,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.1,22.9,46.91879065285473,23071,2014-05-12 14:00:00,14,0,20,2014,90,110,4,20.19818325349029,5,May,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,22.7,27.0,46.91879065285473,23071,2014-05-12 15:00:00,15,0,20,2014,90,110,4,25.198183253490285,5,May,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,22.4,26.3,46.91879065285473,23071,2014-05-12 17:00:00,17,0,20,2014,90,110,4,35.29217885759312,5,May,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,20.3,24.0,46.91879065285473,23071,2014-05-12 20:00:00,20,0,20,2014,90,110,4,28.29217885759312,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,21.7,23.5,46.91879065285473,23071,2014-05-12 22:00:00,22,0,20,2014,90,110,4,20.292178857593125,5,May,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,24.1,26.0,46.91879065285473,23071,2014-06-12 03:00:00,3,3,24,2014,90,110,4,12.292178857593127,6,June,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,19.4,21.0,46.91879065285473,23071,2014-06-12 13:00:00,13,3,24,2014,90,110,4,20.19818325349029,6,June,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,21.6,26.0,46.91879065285473,23071,2014-06-12 17:00:00,17,3,24,2014,90,110,4,23.198183253490285,6,June,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,22.0,25.7,46.91879065285473,23071,2014-06-12 21:00:00,21,3,24,2014,90,110,4,19.292178857593125,6,June,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,21.1,25.4,46.91879065285473,23071,2014-06-12 23:00:00,23,3,24,2014,90,110,4,21.29217885759312,6,June,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 02:00:00,2,5,28,2014,90,110,4,96.46956329878134,7,July,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,23.2,25.2,46.91879065285473,23071,2014-07-12 03:00:00,3,5,28,2014,90,110,4,14.292178857593125,7,July,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,21.5,23.8,46.91879065285473,23071,2014-07-12 06:00:00,6,5,28,2014,90,110,4,12.292178857593127,7,July,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.8,23.8,46.91879065285473,23071,2014-07-12 09:00:00,9,5,28,2014,90,110,4,25.29217885759312,7,July,Weekend,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.0,23.0,46.91879065285473,23071,2014-07-12 12:00:00,12,5,28,2014,90,110,4,24.198183253490285,7,July,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,19.4,23.0,46.91879065285473,23071,2014-07-12 14:00:00,14,5,28,2014,90,110,4,23.198183253490285,7,July,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,21.1,23.7,46.91879065285473,23071,2014-07-12 16:00:00,16,5,28,2014,90,110,4,27.198183253490285,7,July,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,24.4,26.2,46.91879065285473,23071,2014-07-12 20:00:00,20,5,28,2014,90,110,4,23.29217885759312,7,July,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,17.8,17.0,46.91879065285473,23071,2014-07-12 22:00:00,22,5,28,2014,90,110,4,11.292178857593127,7,July,Weekend,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,17.2,17.6,46.91879065285473,23071,2014-08-12 02:00:00,2,1,33,2014,90,110,4,12.292178857593127,8,August,Weekday,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,22.5,25.0,46.91879065285473,23071,2014-08-12 06:00:00,6,1,33,2014,90,110,4,18.292178857593125,8,August,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,18.9,23.5,46.91879065285473,23071,2014-08-12 13:00:00,13,1,33,2014,90,110,4,25.156888461962378,8,August,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,23.6,25.5,46.91879065285473,23071,2014-08-12 15:00:00,15,1,33,2014,90,110,4,23.198183253490285,8,August,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,21.6,24.9,46.91879065285473,23071,2014-08-12 17:00:00,17,1,33,2014,90,110,4,27.29217885759312,8,August,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,19.6,21.1,46.91879065285473,23071,2014-08-12 20:00:00,20,1,33,2014,90,110,4,23.29217885759312,8,August,Weekday,False,Evening
Rankins Road,North Of Eastwood Street,Kensington,50,24.6,30.5,46.91879065285473,23071,2014-09-12 07:00:00,7,4,37,2014,90,110,4,29.156888461962378,9,September,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,21.3,24.0,46.91879065285473,23071,2014-09-12 11:00:00,11,4,37,2014,90,110,4,24.198183253490285,9,September,Weekday,False,Morning
Rankins Road,North Of Eastwood Street,Kensington,50,20.5,23.0,46.91879065285473,23071,2014-09-12 12:00:00,12,4,37,2014,90,110,4,28.198183253490285,9,September,Weekday,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,3.3,2.9,46.91879065285473,23071,2014-10-12 03:00:00,3,6,41,2014,90,110,4,8.198183253490289,10,October,Weekend,False,Night
Rankins Road,North Of Eastwood Street,Kensington,50,17.9,20.4,46.91879065285473,23071,2014-10-12 14:00:00,14,6,41,2014,90,110,4,17.19818325349029,10,October,Weekend,False,Afternoon
Rankins Road,North Of Eastwood Street,Kensington,50,18.6,20.0,46.91879065285473,23071,2014-10-12 19:00:00,19,6,41,2014,90,110,4,23.29217885759312,10,October,Weekend,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-04-12 12:00:00,12,5,15,2014,90,113,4,96.46956329878134,4,April,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-04-12 13:00:00,13,5,15,2014,90,113,4,96.46956329878134,4,April,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,25.3,25.0,46.91879065285473,23071,2014-04-12 17:00:00,17,5,15,2014,90,113,4,96.86118112214619,4,April,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-04-12 19:00:00,19,5,15,2014,90,113,4,96.46956329878134,4,April,Weekend,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 01:00:00,1,0,20,2014,90,113,4,96.46956329878134,5,May,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 05:00:00,5,0,20,2014,90,113,4,96.46956329878134,5,May,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,5.1,5.0,46.91879065285473,23071,2014-05-12 12:00:00,12,0,20,2014,90,113,4,11.292178857593127,5,May,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 20:00:00,20,0,20,2014,90,113,4,96.46956329878134,5,May,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-05-12 23:00:00,23,0,20,2014,90,113,4,96.46956329878134,5,May,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 00:00:00,0,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 03:00:00,3,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 04:00:00,4,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 08:00:00,8,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 14:00:00,14,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 16:00:00,16,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 17:00:00,17,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-06-12 18:00:00,18,3,24,2014,90,113,4,96.46956329878134,6,June,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 00:00:00,0,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 01:00:00,1,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,28.4,28.0,46.91879065285473,23071,2014-07-12 03:00:00,3,5,28,2014,90,113,4,11.292178857593127,7,July,Weekend,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 04:00:00,4,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,8.5,8.0,46.91879065285473,23071,2014-07-12 08:00:00,8,5,28,2014,90,113,4,11.292178857593127,7,July,Weekend,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 10:00:00,10,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 11:00:00,11,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 13:00:00,13,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 14:00:00,14,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 15:00:00,15,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 19:00:00,19,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-07-12 20:00:00,20,5,28,2014,90,113,4,96.46956329878134,7,July,Weekend,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 05:00:00,5,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 07:00:00,7,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 09:00:00,9,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 11:00:00,11,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,13.6,13.0,46.91879065285473,23071,2014-08-12 12:00:00,12,1,33,2014,90,113,4,12.292178857593127,8,August,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,16.0,15.0,46.91879065285473,23071,2014-08-12 19:00:00,19,1,33,2014,90,113,4,11.292178857593127,8,August,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 21:00:00,21,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-08-12 22:00:00,22,1,33,2014,90,113,4,96.46956329878134,8,August,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 01:00:00,1,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 05:00:00,5,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Night
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 07:00:00,7,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 11:00:00,11,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Morning
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 15:00:00,15,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Afternoon
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 18:00:00,18,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 19:00:00,19,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 20:00:00,20,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-09-12 22:00:00,22,4,37,2014,90,113,4,96.46956329878134,9,September,Weekday,False,Evening
Rankins Road,North Of Macaulay Road,Kensington,50,32.298564176939806,37.90016679055095,46.91879065285473,23071,2014-10-12 01:00:00,1,6,41,2014,90,113,4,96.46956329878134,10,October,Weekend,False,Night
