route_id,agency_id,route_short_name,route_long_name,route_type,route_color,route_text_color
"1-V04-mjp-4","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V04-mjp-5","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V04-mjp-6","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V04-mjp-7","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V04-mjp-8","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V04-mjp-9","","","Ararat - Melbourne Via Ballarat","2","8F1A95","FFFFFF"
"1-V05-mjp-1","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-10","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-11","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-2","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-3","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-4","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-5","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-6","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-7","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-8","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V05-mjp-9","","","Ballarat - Melbourne Via Melton","2","8F1A95","FFFFFF"
"1-V08-mjp-1","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-10","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-11","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-2","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-3","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-4","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-5","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-6","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-7","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-8","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V08-mjp-9","","","Melbourne - Bairnsdale Via Sale & Traralgon","2","8F1A95","FFFFFF"
"1-V12-mjp-1","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-10","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-11","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-2","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-3","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-4","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-5","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-6","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-7","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-8","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V12-mjp-9","","","Melbourne - Bendigo Via Sunbury","2","8F1A95","FFFFFF"
"1-V23-mjp-1","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-10","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-11","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-2","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-3","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-4","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-5","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-6","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-7","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-8","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V23-mjp-9","","","Geelong - Melbourne Via Geelong","2","8F1A95","FFFFFF"
"1-V40-mjp-1","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-10","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-11","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-2","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-3","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-4","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-5","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-6","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-7","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-8","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V40-mjp-9","","","Melbourne - Seymour Via Broadmeadows","2","8F1A95","FFFFFF"
"1-V45-mjp-1","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-10","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-11","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-2","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-3","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-4","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-5","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-6","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-7","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-8","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V45-mjp-9","","","Melbourne - Swan Hill Via Bendigo","2","8F1A95","FFFFFF"
"1-V48-mjp-1","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-10","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-11","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-2","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-3","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-4","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-5","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-6","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-7","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-8","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V48-mjp-9","","","Traralgon - Melbourne Via Pakenham, Moe & Morwell","2","8F1A95","FFFFFF"
"1-V51-mjp-10","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-V51-mjp-11","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-V51-mjp-9","","","Warrnambool - Melbourne Via Geelong & Colac","2","8F1A95","FFFFFF"
"1-vPK-mjp-1","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-10","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-11","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-2","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-3","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-4","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-5","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-6","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-7","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-8","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
"1-vPK-mjp-9","","Pakenham","Pakenham - City Via Pakenham","2","8F1A95","FFFFFF"
