lastupdated,status_timestamp,zone_number,status_description,parkingbay_id,datetime
2023-08-13T03:16:36+00:00,2023-08-13T02:45:53+00:00,7258.0,Present,22944,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:06:24+00:00,7259.0,Present,23021,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:03:05+00:00,7259.0,Present,23018,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:15:22+00:00,7259.0,Present,23016,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2022-11-29T23:10:24+00:00,7258.0,Unoccupied,23027,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:44:27+00:00,7258.0,Present,23031,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:28:32+00:00,7258.0,Present,23022,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:20:21+00:00,7258.0,Present,23023,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:10:24+00:00,7258.0,Present,23032,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:36:40+00:00,7271.0,Unoccupied,18143,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:09:07+00:00,7271.0,Unoccupied,18150,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:48:15+00:00,7206.0,Present,18687,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:56:38+00:00,7556.0,Present,5731,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:58:07+00:00,7556.0,Present,5752,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:43:48+00:00,7562.0,Present,5625,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-04T03:56:56+00:00,7567.0,Unoccupied,5636,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:25:17+00:00,7567.0,Present,5594,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:00:54+00:00,7448.0,Unoccupied,7525,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:52:41+00:00,7449.0,Present,7534,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:46:23+00:00,7448.0,Unoccupied,7580,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:49:46+00:00,7500.0,Present,7630,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:25:26+00:00,7500.0,Present,7631,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-02T03:35:40+00:00,7552.0,Unoccupied,7697,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-02T02:47:13+00:00,7552.0,Unoccupied,7700,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:58:50+00:00,7947.0,Unoccupied,7724,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:52:06+00:00,7947.0,Present,7732,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:39:56+00:00,7438.0,Present,7818,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:26:34+00:00,,Unoccupied,7827,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:08:41+00:00,7570.0,Unoccupied,6039,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:00+00:00,7609.0,Present,6188,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:37:17+00:00,7351.0,Present,6297,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:07:30+00:00,7351.0,Present,6299,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:21:49+00:00,7351.0,Present,6304,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:58:32+00:00,,Unoccupied,6309,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:47:35+00:00,7332.0,Present,6373,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:57:29+00:00,7310.0,Present,6498,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T06:04:18+00:00,7580.0,Unoccupied,6552,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:50:05+00:00,7635.0,Present,6604,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T11:41:14+00:00,7476.0,Present,6871,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:17:48+00:00,7479.0,Present,6929,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-07T11:59:01+00:00,7479.0,Present,6941,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:27:00+00:00,,Present,7165,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T03:58:01+00:00,7086.0,Present,7263,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:22:41+00:00,7518.0,Present,7974,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:03:08+00:00,7531.0,Present,8021,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:06:19+00:00,7531.0,Present,8022,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:10:40+00:00,7001.0,Present,8189,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T13:08:26+00:00,7937.0,Present,8342,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:11:29+00:00,7937.0,Unoccupied,8348,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-18T04:54:58+00:00,7937.0,Present,8356,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:05:17+00:00,7937.0,Present,8359,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:13:29+00:00,7938.0,Present,8365,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:34:29+00:00,7076.0,Present,8642,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:32:16+00:00,7076.0,Present,8648,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:40:03+00:00,7076.0,Present,8649,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:34:12+00:00,7076.0,Present,8661,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:54:54+00:00,7084.0,Present,8743,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:55:11+00:00,7084.0,Present,8750,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T19:33:46+00:00,7050.0,Present,8955,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:53:14+00:00,7589.0,Present,9029,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:58:29+00:00,7083.0,Present,9034,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T12:49:58+00:00,7012.0,Unoccupied,9085,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:51:43+00:00,7012.0,Present,9086,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:30:03+00:00,7725.0,Present,9577,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:13:31+00:00,7725.0,Present,9602,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T11:27:31+00:00,7725.0,Present,9614,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:59:54+00:00,7753.0,Present,9645,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-23T20:10:07+00:00,7068.0,Present,10029,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:50:33+00:00,7069.0,Present,10066,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:37:43+00:00,7943.0,Present,10104,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:10:25+00:00,7939.0,Unoccupied,10135,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:10:37+00:00,7752.0,Present,10678,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T06:31:16+00:00,7922.0,Present,10875,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:22:25+00:00,7981.0,Unoccupied,10881,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:07:51+00:00,7722.0,Unoccupied,11180,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-19T12:14:18+00:00,7988.0,Present,11237,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-19T11:12:15+00:00,7993.0,Unoccupied,11247,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-19T12:14:14+00:00,7993.0,Unoccupied,11249,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-18T04:15:17+00:00,7993.0,Present,11269,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:30:07+00:00,7726.0,Present,11792,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T21:34:21+00:00,7025.0,Present,11801,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T21:08:19+00:00,7025.0,Unoccupied,11809,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T08:22:05+00:00,7708.0,Present,11945,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:49:26+00:00,7708.0,Present,11946,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-03T03:21:12+00:00,7720.0,Present,12121,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-18T13:54:13+00:00,7818.0,Unoccupied,12745,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-18T07:08:57+00:00,7815.0,Present,12753,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T10:33:25+00:00,7900.0,Unoccupied,12867,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T10:53:12+00:00,7830.0,Unoccupied,12895,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T10:04:03+00:00,7828.0,Unoccupied,12910,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T08:59:23+00:00,7828.0,Present,12911,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T03:54:55+00:00,7827.0,Present,12939,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T04:59:14+00:00,7843.0,Present,13380,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T11:26:03+00:00,7860.0,Unoccupied,14043,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-05T09:28:13+00:00,7860.0,Present,14042,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:05:55+00:00,7650.0,Present,14351,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:39:16+00:00,7687.0,Present,7380,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:32:40+00:00,7067.0,Present,14732,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T05:47:28+00:00,7003.0,Unoccupied,14328,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T07:20:20+00:00,7100.0,Present,17658,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-07T00:52:33+00:00,7550.0,Unoccupied,7478,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:00:31+00:00,7550.0,Present,7457,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-13T07:54:09+00:00,7801.0,Present,12709,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:40:16+00:00,7023.0,Present,14831,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:39:29+00:00,7160.0,Present,15024,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:19:00+00:00,7012.0,Present,15088,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T19:42:47+00:00,7674.0,Present,8151,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T04:29:04+00:00,7550.0,Unoccupied,16140,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T10:45:47+00:00,7836.0,Present,16026,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T14:15:08+00:00,7836.0,Present,16025,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-03T04:31:56+00:00,7766.0,Present,12080,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-03T03:49:10+00:00,7766.0,Present,12079,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-03T01:57:05+00:00,7766.0,Present,16174,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T15:21:25+00:00,7548.0,Unoccupied,16183,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T13:13:25+00:00,,Unoccupied,16176,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:09:59+00:00,7556.0,Unoccupied,16747,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:25:59+00:00,7556.0,Unoccupied,16743,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:54:07+00:00,7095.0,Present,16765,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-10T07:31:49+00:00,7857.0,Unoccupied,17140,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:36:48+00:00,7332.0,Unoccupied,6376,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:42+00:00,7833.0,Present,13609,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T14:53:36+00:00,7833.0,Unoccupied,13612,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:23:26+00:00,7833.0,Unoccupied,13359,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:36:24+00:00,7833.0,Present,13593,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T13:34:46+00:00,7833.0,Present,13590,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T14:22:34+00:00,7833.0,Present,13361,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:03:49+00:00,7833.0,Present,13555,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T11:33:04+00:00,7833.0,Present,13544,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-06T10:00:31+00:00,7833.0,Present,13607,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:41:21+00:00,7903.0,Present,14106,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:21:58+00:00,7903.0,Present,14109,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T02:31:06+00:00,7903.0,Present,14133,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:24:00+00:00,7903.0,Present,14121,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-03T03:55:14+00:00,7757.0,Present,22022,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-23T10:56:53+00:00,7827.0,Unoccupied,22095,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-05-09T07:10:02+00:00,7605.0,Present,7799,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:39+00:00,7184.0,Present,20900,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T08:35:37+00:00,7184.0,Present,17342,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T14:53:01+00:00,7197.0,Unoccupied,20917,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:56:00+00:00,7568.0,Present,20764,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:28:19+00:00,7202.0,Present,20595,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:48+00:00,7202.0,Present,21488,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:38:51+00:00,7202.0,Unoccupied,21490,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:00:11+00:00,7204.0,Unoccupied,18224,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-04T07:03:00+00:00,7497.0,Present,20758,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:54+00:00,,Present,6665,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T19:25:16+00:00,7025.0,Unoccupied,20551,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-04T06:05:12+00:00,7025.0,Present,20552,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:45:46+00:00,7208.0,Unoccupied,20612,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:30+00:00,7213.0,Unoccupied,16285,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:13:47+00:00,,Present,21262,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:45:05+00:00,7167.0,Present,17491,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T13:59:55+00:00,7214.0,Unoccupied,20922,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:21:42+00:00,7161.0,Unoccupied,20580,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:11:35+00:00,7161.0,Unoccupied,20582,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:08:17+00:00,7165.0,Present,15334,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:08:11+00:00,7173.0,Present,13469,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:07:30+00:00,7173.0,Present,13450,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:00:41+00:00,7178.0,Unoccupied,13438,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:02:40+00:00,7178.0,Present,13392,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T04:53:56+00:00,7178.0,Present,13401,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:27:52+00:00,7990.0,Present,22967,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:12:23+00:00,,Unoccupied,22973,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:45:47+00:00,7698.0,Present,22977,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:36:20+00:00,7990.0,Present,22985,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T08:45:30+00:00,7990.0,Unoccupied,22993,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T19:59:07+00:00,7400.0,Unoccupied,22884,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-28T05:15:38+00:00,,Unoccupied,22886,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-06-30T23:36:14+00:00,7240.0,Unoccupied,23329,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:51:32+00:00,7645.0,Unoccupied,23353,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:00:27+00:00,7267.0,Present,15101,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:31:49+00:00,7226.0,Present,23386,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:32:31+00:00,7034.0,Unoccupied,23392,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:47:28+00:00,7575.0,Present,5666,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:56:03+00:00,7418.0,Unoccupied,23739,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:38:12+00:00,7418.0,Present,23740,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T15:08:13+00:00,7941.0,Unoccupied,10112,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:38:14+00:00,7577.0,Present,5703,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T09:06:13+00:00,7548.0,Present,16179,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:49:21+00:00,7719.0,Unoccupied,23812,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:52:11+00:00,7205.0,Present,23850,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:34:04+00:00,,Unoccupied,6253,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:59:50+00:00,7191.0,Present,15326,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:54:03+00:00,7261.0,Present,16789,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:25:07+00:00,7113.0,Present,9270,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:04:34+00:00,7061.0,Present,8764,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:40:43+00:00,7061.0,Present,24179,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T00:20:46+00:00,7061.0,Present,24180,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:25:27+00:00,,Unoccupied,23745,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:30:49+00:00,7251.0,Present,16415,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:32:42+00:00,7721.0,Present,24047,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:36:27+00:00,7721.0,Present,23971,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T05:09:03+00:00,7721.0,Present,23973,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:13:28+00:00,7716.0,Present,9433,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T19:00:55+00:00,7383.0,Present,6747,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:45+00:00,7163.0,Unoccupied,21371,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T12:55:45+00:00,7232.0,Present,18066,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:50:16+00:00,7178.0,Unoccupied,13424,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T22:53:39+00:00,7062.0,Present,24317,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T23:26:25+00:00,7674.0,Present,8134,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:12:48+00:00,7674.0,Present,8123,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-07-21T06:44:38+00:00,7820.0,Unoccupied,24439,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:50:01+00:00,7711.0,Present,13909,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-19T11:12:16+00:00,,Present,24474,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T17:15:23+00:00,,Unoccupied,23801,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:21:12+00:00,7970.0,Present,24610,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:02:05+00:00,7270.0,Unoccupied,24601,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:46:21+00:00,7247.0,Present,17466,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:41:20+00:00,7247.0,Present,17471,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:47:23+00:00,7247.0,Present,17510,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:30:04+00:00,7247.0,Present,24620,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-13T16:02:52+00:00,7539.0,Unoccupied,24676,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-04-13T12:59:45+00:00,7539.0,Present,24675,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T19:58:22+00:00,7402.0,Unoccupied,22896,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:38:44+00:00,7258.0,Present,22947,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:06:40+00:00,7258.0,Present,22939,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:45:51+00:00,7031.0,Present,24679,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:39:33+00:00,,Unoccupied,24682,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-11T04:37:12+00:00,7085.0,Present,8443,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:33:44+00:00,7531.0,Present,8031,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:22:54+00:00,7531.0,Present,8028,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:03:30+00:00,7531.0,Present,8030,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T23:33:36+00:00,7527.0,Unoccupied,24790,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T19:55:51+00:00,7320.0,Unoccupied,24787,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T21:06:48+00:00,7320.0,Unoccupied,6417,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:11:44+00:00,7334.0,Unoccupied,24784,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-08T02:38:20+00:00,7334.0,Unoccupied,6422,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T01:49:15+00:00,,Unoccupied,6424,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T01:06:15+00:00,7320.0,Unoccupied,6428,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-09T09:33:47+00:00,7320.0,Unoccupied,6425,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T03:10:49+00:00,7342.0,Present,24802,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T02:19:11+00:00,7342.0,Present,24801,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-04T06:52:13+00:00,,Unoccupied,24817,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-04T20:20:07+00:00,,Present,24814,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-13T01:54:57+00:00,7974.0,Present,24821,2023-08-13 13:17:40
2023-08-13T03:16:36+00:00,2023-08-12T20:32:43+00:00,7974.0,Present,8218,2023-08-13 13:17:40
