,block_id,geo_point_coords,CLUE,block_area,total_jobs,business_establishments,commercial_area,plot_ratio,residential_area,business/residence_with_largest_floor_area,business/residence_with_second_largest_floor_area,detailed_business_info
321,2542,"-37.79224025197779, 144.93265947057958",Kensington,14377.934664967896,0,0,0.0,0.6205049732211171,8921.0,residence,business,residence: 8921
322,2541,"-37.792152523144665, 144.93183509930745",Kensington,14470.97418388323,16,3,0.0,0.5581202487906013,8076.0,residence,business,residence: 8076
323,2525,"-37.79212388598184, 144.93089709114184",Kensington,18469.772021805195,0,0,0.0,0.582652011478694,10761.0,residence,business,residence: 10761
324,301,"-37.791631893679494, 144.94360051670574",North Melbourne,39492.35807936807,11,5,1266.0,0.678669097538742,25536.0,residence,public_service,"residence: 25536, public_service: 839"
325,2538,"-37.790761593591995, 144.9349217230264",Kensington,18642.479805111823,80,15,4769.0,0.6235382469692093,6855.0,residence,business,"residence: 6855, business: 3615, public_service: 613"
326,909,"-37.790666171953426, 144.9579949759626",Parkville,15973.12927272001,7,3,0.0,0.28416703186627434,4539.0,residence,business,residence: 4539
327,2529,"-37.78926433632402, 144.93144949786952",Kensington,10084.93955207698,0,0,0.0,0.29670765569218566,2992.0,residence,business,residence: 2992
328,2528,"-37.78912472053692, 144.93034403180658",Kensington,15408.798510662451,0,1,0.0,0.4553478712357217,7016.0,residence,business,residence: 7016
329,273,"-37.78524686754353, 144.9653710633805",Carlton,693720.5899548295,12,4,0.0,,0.0,,,
330,902,"-37.78032896565864, 144.95889728500063",Parkville,57871.886214510065,14,5,3411.0,0.5200186621969553,26683.0,residence,public_service,"residence: 26683, public_service: 3411"
331,865,"-37.8361567926345, 144.97789717711416",South Yarra,21655.73654492208,0,1,2272.0,0.9952435927037636,19280.0,residence,public_service,"residence: 19280, public_service: 2272"
332,710,"-37.83544394817593, 144.9759475423205",Melbourne (Remainder),17162.82761035637,277,18,7453.0,0.7530590840228412,5471.0,residence,public_service,"residence: 5471, public_service: 5351, leisure: 896"
333,859,"-37.83623671802662, 144.98454033414217",South Yarra,52870.61739763502,0,2,3826.0,0.9743900132400227,47690.0,residence,public_service,"residence: 47690, public_service: 3826"
334,862,"-37.835698748278276, 144.9798610731678",South Yarra,80680.79188556143,52,7,5796.0,0.7400594942984631,53912.0,residence,public_service,"residence: 53912, public_service: 4116, leisure: 1680"
335,857,"-37.8319859816454, 144.98736767662595",South Yarra,84052.78582865518,0,1,6194.0,0.8713415504687574,67044.0,residence,public_service,"residence: 67044, public_service: 6194"
336,854,"-37.83035465278324, 144.98694368558637",South Yarra,13300.101635580995,0,1,0.0,1.0309022556390977,13711.0,residence,business,residence: 13711
337,748,"-37.829591086948334, 144.97010915315948",Southbank,25896.193529768934,1453,38,54344.0,5.609901143033673,90930.0,residence,business,"residence: 90930, business: 26615, public_service: 25936, leisure: 993"
338,812,"-37.822643322823005, 144.9661354080055",Southbank,26616.106641630944,912,53,41701.0,5.16088067327923,95661.0,residence,public_service,"residence: 95661, public_service: 23139, business: 17484, leisure: 535"
339,730,"-37.827793920345606, 144.95700808270138",Southbank,22911.43616196614,99,13,11438.0,0.9677447514294444,10734.0,residence,public_service,"residence: 10734, public_service: 9961, business: 1477"
340,794,"-37.83736809716798, 144.9071607659025",Port Melbourne,3747816.9418473723,0,0,0.0,,0.0,,,
341,749,"-37.82759896592691, 144.9699001703059",Southbank,91390.25412980108,0,1,0.0,,0.0,,,
342,741,"-37.82727515003612, 144.96692845368463",Southbank,35775.537386987526,511,26,13506.0,0.5473654786862334,6076.0,business,residence,"business: 6268, residence: 6076, public_service: 5840"
343,777,"-37.82481118637313, 144.9377692207001",Port Melbourne,37108.91905550318,0,2,0.0,0.31793683302791853,11798.0,residence,business,residence: 11798
344,810,"-37.824907128221476, 144.96233730210966",Southbank,27738.4419699809,32,6,41161.0,7.2703871944624705,160505.0,residence,public_service,"residence: 160505, public_service: 39894, business: 1267"
345,790,"-37.82560298825079, 144.9085486033009",Port Melbourne,275997.1279358869,1505,114,106874.0,0.8228024217654539,120217.0,residence,business,"residence: 120217, business: 86570, public_service: 10536, education: 8924, leisure: 844"
346,738,"-37.824690448472346, 144.96628727501036",Southbank,35246.82108473718,863,5,16388.0,0.8128865686886455,12263.0,public_service,residence,"public_service: 16388, residence: 12263"
347,751,"-37.82456191626029, 144.96931977743083",Southbank,42584.91381680168,346,7,3161.0,0.07422975765545745,0.0,business,leisure,business: 3161
348,737,"-37.82440166240586, 144.96503738809093",Southbank,32249.876724089947,233,4,0.0,,0.0,,,
349,775,"-37.82342892731284, 144.9357614816112",Port Melbourne,62264.046877636436,554,27,26006.0,0.7555088012334575,21035.0,business,residence,"business: 24576, residence: 21035, public_service: 1430"
350,814,"-37.82296569798608, 144.96701165615158",Southbank,5258.278259796951,0,2,0.0,,0.0,,,
351,782,"-37.82257446781915, 144.9286101212494",Port Melbourne,719390.6982193834,540,9,17690.0,0.08235310471371579,41554.0,residence,manufacture,"residence: 41554, manufacture: 15980, business: 1710"
352,804,"-37.82479985382958, 144.95225947620676",Southbank,476152.6683731132,3545,212,215207.0,0.6474025101228179,93055.0,public_service,residence,"public_service: 126508, residence: 93055, business: 29831, leisure: 12171"
353,803,"-37.82305524431288, 144.95875567653647",Southbank,115029.94473880166,7799,64,86501.0,0.7519929756843926,0.0,leisure,business,"leisure: 70253, business: 12023"
354,2,"-37.82044578750137, 144.95901927421824",Melbourne (CBD),23789.29876013842,181,3,0.0,,0.0,,,
355,21,"-37.81924939858093, 144.95564274311053",Melbourne (CBD),31140.284942810355,2354,23,82022.0,3.181856133590238,17061.0,business,public_service,"business: 44277, public_service: 35426, residence: 17061, leisure: 1653"
356,1101,"-37.81795541092186, 144.9507262374809",Docklands,245346.17244990068,2627,164,126265.0,0.7292680540950331,52658.0,public_service,residence,"public_service: 86245, residence: 52658, business: 18823, leisure: 3089"
357,12,"-37.81948109302121, 144.95855278325746",Melbourne (CBD),27491.806604700643,6085,88,167280.0,6.118693390564185,929.0,public_service,business,"public_service: 77254, business: 68699, leisure: 15319, education: 4437, residence: 929"
358,22,"-37.81853981432612, 144.95811512640773",Melbourne (CBD),31345.505062248616,5653,173,219665.0,7.059658637741267,1620.0,business,public_service,"business: 113691, public_service: 97018, leisure: 7151, residence: 1620"
359,41,"-37.817518191816134, 144.95381242368074",Melbourne (CBD),27844.452312502675,1835,41,56098.0,2.3200330412297085,8501.0,business,public_service,"business: 37495, public_service: 15188, residence: 8501, leisure: 3415"
360,663,"-37.81855822182365, 144.9725166547778",Melbourne (Remainder),231859.85832572324,18,5,116433.0,0.5021715784161926,0.0,public_service,business,public_service: 116433
361,661,"-37.81640436638372, 144.98077043607753",East Melbourne,28113.213463494114,0,2,0.0,,0.0,,,
362,436,"-37.8082951345632, 144.95434162294325",West Melbourne (Residential),4046.044001820212,0,0,0.0,0.573900148294612,2322.0,residence,business,residence: 2322
363,606,"-37.81621572104879, 144.98903971255552",East Melbourne,27873.11177134737,126,17,8256.0,0.7608079503462132,12950.0,residence,leisure,"residence: 12950, leisure: 3188, public_service: 2202, healthcare: 1953, business: 913"
364,43,"-37.81585612399748, 144.95968543939082",Melbourne (CBD),30455.41207334139,5817,170,173181.0,6.61526842882942,28287.0,business,public_service,"business: 105478, public_service: 48836, residence: 28287, leisure: 9050, education: 6678"
365,607,"-37.815939345141864, 144.9865959554816",East Melbourne,32303.3114459031,692,42,21497.0,1.2748661115066713,19685.0,residence,business,"residence: 19685, business: 12772, healthcare: 3556, public_service: 3536, leisure: 952"
366,1103,"-37.81661182283469, 144.94755979560415",Docklands,192740.98018991997,7687,62,282107.0,1.7579225900176403,56715.0,public_service,business,"public_service: 149231, business: 88289, residence: 56715, leisure: 40358"
367,62,"-37.81459798290473, 144.95630725777124",Melbourne (CBD),30426.616574188254,1868,32,75574.0,2.829093538421087,10504.0,business,public_service,"business: 46389, public_service: 24345, residence: 10504, leisure: 4840"
368,54,"-37.814078817639064, 144.96168038863811",Melbourne (CBD),30950.894168524912,1818,179,55226.0,2.0632633279483037,8632.0,business,public_service,"business: 22315, public_service: 16554, residence: 8632, leisure: 4619, education: 2656, healthcare: 2170"
369,604,"-37.813968265806885, 144.98942652515015",East Melbourne,27864.1506223382,0,0,503.0,0.801428366350847,21828.0,residence,public_service,"residence: 21828, public_service: 503"
370,72,"-37.813546199976095, 144.95583221469712",Melbourne (CBD),30302.572590521508,1574,106,52085.0,1.99465381822982,8357.0,business,public_service,"business: 26935, public_service: 19400, residence: 8357, leisure: 4906"
371,609,"-37.81369020080004, 144.98698059467495",East Melbourne,32352.59776893143,0,0,1122.0,0.8881058358061326,27610.0,residence,public_service,"residence: 27610, public_service: 1122"
372,616,"-37.81339853588139, 144.98437772002504",East Melbourne,32340.319398593783,23,4,0.0,0.7013296227581942,22681.0,residence,business,residence: 22681
373,653,"-37.814109785323055, 144.97615217934364",East Melbourne,92172.97087260766,0,2,0.0,,0.0,,,
374,38,"-37.81315152172128, 144.9724540706282",Melbourne (CBD),30682.020586830724,3114,263,95739.0,3.6383547356756405,15893.0,business,public_service,"business: 47085, public_service: 31057, residence: 15893, leisure: 8961, healthcare: 7109"
375,47,"-37.812973757997135, 144.96957831537352",Melbourne (CBD),30695.812748668613,7908,93,216068.0,7.987554976380518,29110.0,business,public_service,"business: 125517, public_service: 49195, leisure: 36444, residence: 29110"
376,442,"-37.81099734862178, 144.94669544657165",West Melbourne (Residential),11992.244010313303,208,4,1870.0,0.15593729152768512,0.0,business,leisure,business: 1870
377,429,"-37.81040541057409, 144.94623410753965",West Melbourne (Residential),11617.97396807842,89,12,2992.0,0.5098562451579581,2931.0,residence,business,"residence: 2931, business: 2495, public_service: 497"
378,74,"-37.81210735509396, 144.9607786817427",Melbourne (CBD),30718.832566334135,1919,186,67258.0,2.5374698873624584,10688.0,business,public_service,"business: 27869, public_service: 18840, residence: 10688, education: 8986, leisure: 5993, healthcare: 169"
379,651,"-37.811419560453764, 144.9752303710269",East Melbourne,35568.33547294049,2971,14,22169.0,1.7220816464237516,39082.0,residence,public_service,"residence: 39082, public_service: 13793, leisure: 5152, business: 3224"
380,58,"-37.811182379099094, 144.97156580038856",Melbourne (CBD),30822.86448427924,1454,80,61586.0,2.4410810460060994,13653.0,leisure,public_service,"leisure: 31492, public_service: 16281, residence: 13653, business: 11345"
381,85,"-37.81192302348487, 144.9634946202743",Melbourne (CBD),127417.65543622283,7648,362,193671.0,1.67872418907995,20227.0,business,public_service,"business: 79079, public_service: 61645, residence: 20227, leisure: 15844"
382,619,"-37.8129616459513, 144.9804557152527",East Melbourne,420113.17667606677,34,8,0.0,,0.0,,,
383,428,"-37.80983797390393, 144.94572406068443",West Melbourne (Residential),11277.96213409041,60,9,1384.0,0.47911678637935623,4019.0,residence,business,"residence: 4019, business: 1384"
384,650,"-37.8102804349527, 144.97692051096914",East Melbourne,32396.94336878506,141,3,0.0,,0.0,,,
385,68,"-37.81028507281386, 144.97114808776138",Melbourne (CBD),30612.715574753587,2311,50,85746.0,3.5511237423232718,22961.0,business,public_service,"business: 37657, public_service: 25163, residence: 22961, leisure: 22176"
386,649,"-37.81074940882656, 144.97409048555159",East Melbourne,81507.6104326209,162,10,6692.0,0.08210337762400775,0.0,business,public_service,"business: 5248, public_service: 1444"
387,643,"-37.80961912955077, 144.97259100160764",East Melbourne,2173.6624540055786,0,1,0.0,,0.0,,,
388,613,"-37.80997284728293, 144.9849519582424",East Melbourne,32714.377200317795,183,46,26057.0,2.7988628721648223,65505.0,residence,public_service,"residence: 65505, public_service: 18074, leisure: 3244, business: 1741, healthcare: 1639"
389,430,"-37.80938569587332, 144.9481005379318",West Melbourne (Residential),19445.53655792523,112,14,3584.0,0.4098740035998971,4386.0,residence,business,"residence: 4386, business: 2060, public_service: 1268"
390,620,"-37.80968335023596, 144.98233597517952",East Melbourne,32568.629922603464,929,48,22606.0,0.9081613854089904,6971.0,healthcare,residence,"healthcare: 12089, residence: 6971, public_service: 6018, business: 4499"
391,87,"-37.809042119876906, 144.9677724264602",Melbourne (CBD),30715.138824143145,2068,54,59980.0,3.143187367735634,36563.0,business,residence,"business: 37592, residence: 36563, public_service: 19423, leisure: 2400"
392,92,"-37.81045579736493, 144.954434350551",West Melbourne (Residential),117463.44686075466,12,3,0.0,,0.0,,,
393,646,"-37.80914990496272, 144.97750968624914",East Melbourne,21139.998453967048,441,57,14242.0,0.8823028525474242,4409.0,business,residence,"business: 7458, residence: 4409, healthcare: 3781, public_service: 3003"
394,78,"-37.80921780870889, 144.97065341890882",Melbourne (CBD),30752.552548514752,10287,73,232447.0,8.76661680541103,37144.0,business,public_service,"business: 174977, public_service: 50899, residence: 37144, leisure: 4865"
395,645,"-37.809024302519866, 144.9762610662885",East Melbourne,7959.607033275897,836,5,15420.0,1.9374293252921222,0.0,healthcare,business,healthcare: 15420
396,438,"-37.80800015732615, 144.95292402341295",West Melbourne (Residential),11499.21257505365,45,7,2658.0,1.1349682581094007,10393.0,residence,public_service,"residence: 10393, public_service: 2036, business: 622"
397,415,"-37.80784120932117, 144.94483282892674",West Melbourne (Residential),13461.73621857062,0,2,0.0,0.653740435331699,8800.0,residence,business,residence: 8800
398,419,"-37.808053848347235, 144.9466522418412",West Melbourne (Residential),19475.41287826486,65,10,3594.0,0.723234916559692,10491.0,residence,public_service,"residence: 10491, public_service: 1962, business: 1632"
399,414,"-37.807101522504375, 144.94547963861996",West Melbourne (Residential),27295.168378205337,90,15,3515.0,0.6710752885143799,14802.0,residence,business,"residence: 14802, business: 2162, public_service: 1353"
400,125,"-37.806688933002725, 144.96045801472596",Melbourne (CBD),4837.395253674796,51,5,0.0,,0.0,,,
401,113,"-37.80745984389885, 144.95723945759497",Melbourne (CBD),114951.54209010932,1048,163,30569.0,0.46555488860470984,22947.0,residence,business,"residence: 22947, business: 4968, public_service: 4508, leisure: 889"
402,268,"-37.80617638149396, 144.9682620562088",Carlton,32884.00394985616,238,22,12644.0,1.5711288164456878,39021.0,residence,public_service,"residence: 39021, public_service: 6591, business: 5162, healthcare: 891"
403,407,"-37.80579209326616, 144.94454787542335",West Melbourne (Residential),1249.6451394184683,0,0,0.0,,0.0,,,
404,434,"-37.80641874559739, 144.95450392988866",West Melbourne (Residential),14750.186453803177,259,29,5733.0,0.8543728813559323,6869.0,residence,business,"residence: 6869, business: 3496, public_service: 1024, leisure: 695"
405,409,"-37.80603078876551, 144.9421991149281",West Melbourne (Residential),20420.597401756488,40,9,2550.0,0.17884427032321254,1102.0,business,residence,"business: 1741, residence: 1102, public_service: 809"
406,423,"-37.805459907194155, 144.94909118861162",West Melbourne (Residential),10967.04345682421,55,13,2139.0,0.37166043585301356,1937.0,residence,leisure,"residence: 1937, leisure: 741, public_service: 103"
407,266,"-37.80585729916256, 144.9652960943565",Carlton,32899.34321835667,772,32,48296.0,1.5616584090701846,3081.0,education,public_service,"education: 29550, public_service: 9636, business: 7858, residence: 3081, leisure: 1252"
408,361,"-37.805412730954856, 144.9576803006675",North Melbourne,12437.184365248262,127,15,8103.0,1.6828013186459758,12826.0,residence,public_service,"residence: 12826, public_service: 3834, business: 3529, leisure: 740"
409,262,"-37.80454983840382, 144.95992886851593",Carlton,2102.570822279654,22,5,442.0,0.21027592768791628,0.0,leisure,business,leisure: 442
410,261,"-37.80501284349744, 144.95950250880807",Carlton,11331.90391382344,317,21,11051.0,1.0177389462536404,481.0,business,public_service,"business: 5192, public_service: 1538, residence: 481"
411,362,"-37.80504214141839, 144.9583190922214",North Melbourne,13906.230059793526,176,25,9506.0,0.8312239321156335,2053.0,public_service,business,"public_service: 2819, business: 2581, residence: 2053, leisure: 884, healthcare: 604"
412,359,"-37.80491198901845, 144.95679017022576",North Melbourne,22709.47332975407,95,19,5657.0,0.34008542868466246,2066.0,public_service,business,"public_service: 2950, business: 2370, residence: 2066"
413,358,"-37.8047935987527, 144.9557310957884",North Melbourne,12125.91791247149,376,18,2805.0,0.7035876288659794,5726.0,residence,business,"residence: 5726, business: 1086, leisure: 691, public_service: 554"
414,357,"-37.80466645354072, 144.9546100819396",North Melbourne,32912.755093727654,398,35,13423.0,1.093339815264949,22561.0,residence,business,"residence: 22561, business: 6345, public_service: 6232"
415,356,"-37.80450220247928, 144.9531299482431",North Melbourne,32855.195175678324,127,22,3296.0,0.4706133008674479,12166.0,residence,business,"residence: 12166, business: 3149, public_service: 147"
416,256,"-37.803813369456144, 144.96263810710508",Carlton,19595.20437554165,284,16,10632.0,0.9446797652462363,7879.0,residence,business,"residence: 7879, business: 5814, public_service: 4818"
417,343,"-37.80326617107968, 144.94675230473675",North Melbourne,27650.59397506709,125,15,1739.0,0.44759493670886075,10637.0,residence,business,"residence: 10637, business: 1232, public_service: 507"
418,251,"-37.80409729045439, 144.96861625485195",Carlton,32816.11491225127,623,21,19779.0,1.5830387615797172,32170.0,residence,business,"residence: 32170, business: 11258, public_service: 8521"
419,342,"-37.80359815430256, 144.94483177445494",North Melbourne,19976.175938303368,80,13,4942.0,0.4785242290748899,4617.0,residence,business,"residence: 4617, business: 4422, public_service: 520"
420,257,"-37.803285604281484, 144.96122224566085",Carlton,32576.096896635783,811,22,37242.0,1.4246377701375246,9167.0,education,business,"education: 16571, business: 12942, residence: 9167, public_service: 6437, leisure: 1013"
421,333,"-37.802340834156446, 144.94690852920502",North Melbourne,19683.131282178514,173,17,4543.0,0.587258039932937,7016.0,residence,business,"residence: 7016, business: 3375, public_service: 1168"
422,365,"-37.80284342193442, 144.9560890237156",North Melbourne,7271.409754258229,61,8,2547.0,0.9445743364048962,4321.0,residence,business,"residence: 4321, business: 1761, public_service: 786"
423,363,"-37.802915116839166, 144.95735767904344",North Melbourne,13697.499622973146,103,5,4508.0,0.5287289187413302,2734.0,residence,business,residence: 2734
424,366,"-37.80316626780908, 144.95475866003488",North Melbourne,10136.613917302213,0,2,818.0,0.22079715864246252,1420.0,residence,public_service,"residence: 1420, public_service: 818"
425,331,"-37.801078947126385, 144.94713398362754",North Melbourne,19508.83281411247,82,15,5904.0,0.6681361492720935,7130.0,residence,business,"residence: 7130, business: 4720, public_service: 1184"
426,375,"-37.80176473802733, 144.9555319155658",North Melbourne,32131.46638923313,271,22,19065.0,1.3021692446546949,22775.0,residence,public_service,"residence: 22775, public_service: 12787, business: 5115, leisure: 1163"
427,250,"-37.804233807105355, 144.9715843835081",Carlton,406711.4742442238,593,4,0.0,,0.0,,,
428,371,"-37.80069866464975, 144.95079683034706",North Melbourne,8149.554068942339,0,1,0.0,0.6694072892379433,5455.0,residence,business,residence: 5455
429,348,"-37.800539646257754, 144.94931531534058",North Melbourne,8204.076615726324,0,1,0.0,0.6649195514383228,5455.0,residence,business,residence: 5455
430,242,"-37.80121862352844, 144.9615861604885",Carlton,32653.24716453554,649,24,34145.0,1.2144979021835667,5512.0,education,residence,"education: 24260, residence: 5512, leisure: 3834, business: 3214, public_service: 2837"
431,241,"-37.80099818162297, 144.96029871494258",Carlton,26255.872498162753,0,2,0.0,,0.0,,,
432,376,"-37.80091299853953, 144.95450274000706",North Melbourne,33002.19072119906,344,44,19435.0,1.1482031392036847,18458.0,residence,public_service,"residence: 18458, public_service: 7841, healthcare: 5740, business: 4935"
433,240,"-37.80095435047018, 144.95915318367116",Carlton,22725.52581192097,761,17,67322.0,3.1713971397139713,4748.0,education,business,"education: 47488, business: 10372, public_service: 8845, residence: 4748, leisure: 617"
434,372,"-37.80005179222417, 144.95095634757342",North Melbourne,4304.588399196302,0,0,0.0,0.6184944237918215,2662.0,residence,business,residence: 2662
435,237,"-37.80052891096984, 144.97341916596892",Carlton,25853.176207278153,0,2,0.0,0.08602483270800294,2224.0,residence,business,residence: 2224
436,919,"-37.80009421402022, 144.95657846662002",Parkville,14110.50054205468,0,0,0.0,,0.0,,,
437,504,"-37.79954999926611, 144.93355308027148",Kensington,20678.882235998073,90,7,3325.0,0.16079891672308733,0.0,business,leisure,business: 3325
438,221,"-37.80039005768089, 144.9716449698213",Carlton,18993.6924064905,0,1,0.0,0.7809192860527563,14832.0,residence,business,residence: 14832
439,206,"-37.799626515794905, 144.96636225361996",Carlton,32571.451780180018,274,51,14054.0,0.826594209572933,12869.0,residence,public_service,"residence: 12869, public_service: 4619, business: 2753, leisure: 2037, education: 1235"
440,916,"-37.7963798439736, 144.9572176325455",Parkville,12892.801437579792,57,4,1867.0,0.6929878994725411,7067.0,residence,education,"residence: 7067, education: 1523, public_service: 344"
441,515,"-37.79827310386729, 144.9302630148638",Kensington,6752.533835044532,0,0,0.0,0.589899289099526,3983.0,residence,business,residence: 3983
442,351,"-37.79830315117908, 144.9498872281753",North Melbourne,10785.526256703188,0,0,0.0,0.4936485859990728,5324.0,residence,business,residence: 5324
443,234,"-37.79830479611458, 144.97345972103707",Carlton,12491.443505080208,12,3,0.0,0.5268593387238812,6581.0,residence,business,residence: 6581
444,222,"-37.798364948823355, 144.9715650363547",Carlton,40494.541039438795,23,4,0.0,0.15636884476712598,6332.0,residence,business,residence: 6332
445,217,"-37.79799773838192, 144.968155708741",Carlton,22428.56206611214,613,60,16999.0,0.9703495630461922,4764.0,residence,public_service,"residence: 4764, public_service: 4251, leisure: 3099, business: 1834, healthcare: 761"
446,207,"-37.79783701970054, 144.96667326522586",Carlton,22568.592433874936,229,25,5352.0,0.7306806097128677,11138.0,residence,business,"residence: 11138, business: 1554, leisure: 1427, public_service: 687"
447,920,"-37.79806131062135, 144.95551567850964",Parkville,134360.64902320175,10725,76,214944.0,1.5997618338791306,0.0,healthcare,public_service,"healthcare: 176630, public_service: 36617, leisure: 940"
448,233,"-37.7972605401462, 144.9739853653862",Carlton,23751.346112256826,0,2,9125.0,1.6043113974148457,28979.0,residence,public_service,"residence: 28979, public_service: 9125"
449,540,"-37.79627788791858, 144.91866495602633",Kensington,16744.27633484454,0,1,0.0,0.4507883420926899,7548.0,residence,business,residence: 7548
450,215,"-37.796813985132694, 144.96986800823385",Carlton,16219.136101197553,74,15,4323.0,0.8776126764905358,9911.0,residence,public_service,"residence: 9911, public_service: 2022, business: 791, leisure: 663"
451,510,"-37.79597528867427, 144.9324101439512",Kensington,15709.191492249045,0,0,0.0,0.594690941498504,9342.0,residence,business,residence: 9342
452,2386,"-37.79162745476145, 144.94095443094298",North Melbourne,50676.56039025297,0,2,9055.0,1.1244376035993369,47927.0,residence,public_service,"residence: 47927, public_service: 9055"
453,917,"-37.796246348328914, 144.95607584358902",Parkville,16897.042863548948,0,0,0.0,0.7148606261466532,12079.0,residence,business,residence: 12079
454,541,"-37.795523928497, 144.91929216460767",Kensington,16237.036528150022,0,0,0.0,0.5771386339841104,9371.0,residence,business,residence: 9371
455,512,"-37.7953539704489, 144.93431436771982",Kensington,16485.523657124024,96,4,5425.0,0.429845313921747,1661.0,manufacture,public_service,"manufacture: 3523, public_service: 1902, residence: 1661"
456,556,"-37.79462655051608, 144.91744797949517",Kensington,5031.38593565412,0,0,0.0,2.0944146292983503,10537.0,residence,business,residence: 10537
457,524,"-37.79509694546841, 144.92825169997403",Kensington,23766.485881499557,119,13,1772.0,0.5658924514011613,11677.0,residence,healthcare,"residence: 11677, healthcare: 1108"
458,226,"-37.795446365426315, 144.97206964698134",Carlton,14627.487112423058,31,9,1010.0,0.6745060504546386,8856.0,residence,leisure,"residence: 8856, leisure: 925, public_service: 85"
459,2391,"-37.7946503652084, 144.93984674616848",North Melbourne,4423.376748665675,9,3,0.0,4.212073253447886,18630.0,residence,business,residence: 18630
460,913,"-37.795074906075584, 144.95550108982462",Parkville,4712.568978312668,0,1,0.0,0.7650679117147708,3605.0,residence,business,residence: 3605
461,915,"-37.79507370371764, 144.95737941204553",Parkville,13109.285168825407,36,5,0.0,0.663132199252422,8693.0,residence,business,residence: 8693
462,203,"-37.795825166769696, 144.96546724620302",Carlton,33628.51717005789,33,6,1504.0,0.3757582966575473,11132.0,residence,education,"residence: 11132, education: 1070, public_service: 434"
463,526,"-37.79461536601009, 144.92597687121523",Kensington,31710.651122598607,0,1,0.0,0.554399243140965,17580.0,residence,business,residence: 17580
464,2524,"-37.79394727733615, 144.92960082190245",Kensington,13357.12691758267,146,38,5152.0,0.708692071572958,4314.0,residence,business,"residence: 4314, business: 1222, leisure: 594"
465,553,"-37.79352271710395, 144.92073587483236",Kensington,7484.17101974793,0,1,0.0,0.9496258685195083,7107.0,residence,business,residence: 7107
466,912,"-37.794024286273164, 144.95654587928237",Parkville,6104.767145668851,0,0,0.0,0.7966906946264745,4863.0,residence,business,residence: 4863
467,210,"-37.79477730977525, 144.9672166474147",Carlton,35467.05946993021,0,2,5039.0,1.016043082301858,30997.0,residence,public_service,"residence: 30997, public_service: 5039"
468,227,"-37.794530730790214, 144.97250719748158",Carlton,23999.775853289317,0,2,419.0,0.6163173465561065,14372.0,residence,public_service,"residence: 14372, public_service: 419"
469,2547,"-37.79391913290912, 144.9331052354873",Kensington,87109.06690345862,835,10,14281.0,0.374461881091506,18338.0,residence,business,"residence: 18338, business: 11463, public_service: 2818"
470,229,"-37.7942546823198, 144.97404802943413",Carlton,20656.568202315164,0,2,0.0,0.5370836560805577,11094.0,residence,business,residence: 11094
471,560,"-37.79300238769193, 144.91890540907988",Kensington,18897.811844033607,18,3,0.0,0.765253743980526,14461.0,residence,business,residence: 14461
472,923,"-37.79338002582528, 144.95595958953214",Parkville,11118.249675978997,0,1,0.0,0.6871739521496673,7640.0,residence,business,residence: 7640
473,552,"-37.7927304832566, 144.92190908487373",Kensington,8839.900073921932,0,0,0.0,0.9964928159294038,8808.0,residence,business,residence: 8808
474,2521,"-37.79290391835309, 144.92831812953457",Kensington,20233.363100064467,0,1,0.0,0.5545890377106707,11221.0,residence,business,residence: 11221
475,2522,"-37.792830769775904, 144.929404975558",Kensington,20154.41884951819,0,0,0.0,0.3626079190235189,7308.0,residence,business,residence: 7308
476,211,"-37.793257271168, 144.96761580613696",Carlton,8597.136511427363,0,1,0.0,,0.0,,,
477,2520,"-37.792561750888595, 144.92706306186727",Kensington,27728.66821529625,50,3,0.0,0.48182342758222735,13360.0,residence,business,residence: 13360
478,559,"-37.79308379255606, 144.91743864785514",Kensington,32849.24811940096,59,8,5463.0,1.2662181497153642,36131.0,residence,public_service,"residence: 36131, public_service: 4121"
479,2543,"-37.792330148104945, 144.9334947568205",Kensington,14691.137701895652,0,0,0.0,0.6045197740112994,8881.0,residence,business,residence: 8881
480,270,"-37.796214852074925, 144.96142320370757",Parkville,710899.0132863465,3853,51,10767.0,0.015145611401900974,0.0,public_service,leisure,"public_service: 4640, leisure: 3253"
481,2518,"-37.79141221749235, 144.92825544093344",Kensington,17121.242104252455,0,1,0.0,0.31586940015186027,5408.0,residence,business,residence: 5408
482,2519,"-37.79134865372667, 144.92914276289633",Kensington,16916.731146706567,0,0,0.0,0.31697800898557577,5362.0,residence,business,residence: 5362
483,2537,"-37.79083847479766, 144.93377159684314",Kensington,14690.505488879015,0,0,0.0,0.35439074200136145,5206.0,residence,business,residence: 5206
484,2516,"-37.79021258564863, 144.92819382227702",Kensington,6479.048024339338,0,0,0.0,0.5610433708905695,3635.0,residence,business,residence: 3635
485,2527,"-37.790225284930344, 144.93083056881565",Kensington,16724.477406561164,0,1,0.0,0.5063979909112652,8469.0,residence,business,residence: 8469
486,2548,"-37.78924638454912, 144.92543735306322",Kensington,130112.79792297873,0,1,0.0,,0.0,,,
487,2533,"-37.78946592476398, 144.93517349402663",Kensington,25968.66329631372,96,10,15598.0,0.6906577325939618,2337.0,business,residence,"business: 13368, residence: 2337, public_service: 2230"
488,2531,"-37.78926283232755, 144.93324335272703",Kensington,13389.870433862618,179,3,3023.0,0.6671147957278363,5909.0,residence,business,"residence: 5909, business: 3023"
489,2508,"-37.78872632049735, 144.92768692271446",Kensington,5725.9934707966795,0,0,0.0,0.37292576419213974,2135.0,residence,business,residence: 2135
