Census year,Block ID,CLUE small area,Commercial Accommodation,Common Area,Community Use,Educational/Research,Entertainment/Recreation - Indoor,Equipment Installation,Hospital/Clinic,House/Townhouse,Institutional Accommodation,Manufacturing,Office,Park/Reserve,Parking - Commercial Covered,Parking - Commercial Uncovered,Parking - Private Covered,Parking - Private Uncovered,"Performances, Conferences, Ceremonies",Private Outdoor Space,Public Display Area,Residential Apartment,Retail - Cars,Retail - Shop,Retail - Showroom,Retail - Stall,Sports and Recreation - Outdoor,Square/Promenade,Storage,Student Accommodation,Transport,Transport/Storage - Uncovered,Unoccupied - Under Construction,Unoccupied - Under Demolition/Condemned,Unoccupied - Under Renovation,Unoccupied - Undeveloped Site,Unoccupied - Unused,Wholesale,Workshop/Studio,Total floor space in block
2003,233,Carlton,0,7970,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,17213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37813
2003,235,Carlton,0,1258,0,0,0,0,0,3329,0,0,,0,0,0,,0,0,2175,0,3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11515
2003,237,Carlton,0,0,0,0,0,,0,2224,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6350
2003,241,Carlton,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,244,Carlton,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,247,Carlton,,2981,0,,5258,,1239,3629,0,0,7018,0,,,1774,0,0,6227,0,,0,796,0,0,0,0,661,0,0,0,0,0,0,0,1993,0,0,44179
2003,251,Carlton,0,4643,0,,0,0,3187,1107,0,0,16764,0,,0,5577,0,0,9880,0,7875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51779
2003,253,Carlton,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,254,Carlton,0,2710,0,0,2433,0,0,2343,0,0,8738,0,,0,,0,0,506,0,5468,0,1246,0,0,0,0,382,0,0,0,,0,0,,877,0,,29788
2003,257,Carlton,,4763,0,,,,0,1491,0,,6665,0,0,0,3356,0,0,3865,0,3324,0,2278,0,0,0,0,,,0,0,0,0,,,6025,0,0,44321
2003,258,Carlton,0,,0,,,,0,432,0,0,2640,0,0,0,,0,0,1247,0,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,32308
2003,260,Carlton,,751,0,0,,0,0,0,0,0,1408,0,0,,0,0,0,543,0,,,3701,,0,0,0,2872,0,0,0,0,0,0,0,0,0,,14737
2003,262,Carlton,0,473,0,0,,0,0,0,0,0,709,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,2858
2003,263,Carlton,0,9589,0,0,,1375,0,0,0,0,5511,0,,0,,0,0,3460,0,19704,0,,0,0,0,0,,0,0,0,0,0,,0,8718,0,,67590
2003,266,Carlton,0,957,0,50059,1060,0,0,453,0,0,1984,0,0,0,,0,0,2997,0,,0,572,0,0,0,0,0,,0,0,0,0,,0,676,0,1715,64722
2003,268,Carlton,0,4365,0,0,,0,,2286,0,0,9593,0,0,0,7121,,0,5442,0,18911,0,2605,0,0,0,0,0,,0,0,0,0,0,0,,0,0,53611
2003,271,Parkville,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,124369,0,0,0,0,0,0,0,0,0,83223,0,0,0,0,0,0,0,0,0,212628
2003,301,North Melbourne,0,1257,0,0,0,0,,10700,0,0,,0,0,0,0,0,0,9605,0,3736,0,507,0,0,0,0,0,0,0,0,0,0,0,,,0,0,26476
2003,303,North Melbourne,0,,0,,0,0,0,3259,0,0,0,0,0,0,0,0,0,5575,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12034
2003,304,North Melbourne,0,,0,0,0,0,,3931,0,0,0,0,0,0,0,0,,6183,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,18582
2003,315,North Melbourne,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,43151,0,0,0,0,0,0,0,0,0,0,0,0,45688
2003,317,North Melbourne,0,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,3737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5587,0,,24887
2003,321,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,322,North Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259,11223
2003,325,North Melbourne,0,2804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7546,0,8411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18760
2003,326,North Melbourne,0,3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7102,0,8859,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,19821
2003,330,North Melbourne,0,3390,0,0,0,,0,,0,0,0,0,0,0,861,0,0,6195,0,9544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20567
2003,332,North Melbourne,0,162,0,0,0,0,0,1844,0,,763,0,0,0,0,0,0,458,0,,0,,0,0,0,0,,0,0,0,0,0,0,810,885,0,1301,9056
2003,334,North Melbourne,0,298,0,0,0,0,0,3610,0,,2955,0,0,0,0,0,0,1715,0,,0,578,0,0,0,0,0,0,0,0,0,0,0,0,1401,0,879,11851
2003,339,North Melbourne,0,268,0,0,0,0,0,1954,0,1273,445,0,0,0,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,3399,,,8975
2003,344,North Melbourne,0,928,0,0,,0,0,8939,0,0,,0,0,0,,0,0,7144,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,24154
2003,346,North Melbourne,,285,0,0,,0,0,4118,0,,1265,0,0,0,,0,0,416,0,1621,0,1461,0,0,0,0,,0,0,0,0,0,,0,372,0,0,10443
2003,350,North Melbourne,0,,0,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,1191,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417
2003,358,North Melbourne,,152,0,0,,0,,4997,0,,1195,0,0,0,0,0,,431,0,,0,618,0,0,0,0,,0,0,0,0,0,,0,506,0,,11580
2003,360,North Melbourne,0,455,0,0,857,0,0,993,0,,850,0,0,0,426,0,,,0,943,0,568,0,0,0,0,,0,0,0,0,0,0,0,,1009,0,7482
2003,361,North Melbourne,,2384,0,0,978,0,0,0,0,0,1673,0,0,0,,,0,614,0,4529,0,535,0,0,0,0,,0,0,0,0,0,,0,2136,0,0,18358
2003,362,North Melbourne,,1973,0,,385,0,0,,0,0,784,0,0,0,0,,0,475,0,1898,4736,1659,,0,0,0,1590,0,0,0,0,0,,,,0,,20217
2003,367,North Melbourne,,2157,0,,0,0,0,1114,0,0,0,0,0,0,0,0,,11208,0,5943,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,23209
2003,368,North Melbourne,,1560,0,0,,0,0,6968,0,,839,0,0,0,,0,,2343,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,3089,24948
2003,369,North Melbourne,,1227,0,0,,0,,1954,0,0,1643,0,0,0,0,0,0,1146,0,3903,0,1453,0,0,0,0,538,0,0,0,0,0,,0,,0,,13497
2003,370,North Melbourne,0,182,0,0,0,,0,1130,0,0,2440,0,0,0,0,0,0,442,0,,0,0,0,0,0,0,,0,0,0,3879,0,0,0,,0,,11188
2003,372,North Melbourne,0,0,0,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120
2003,374,North Melbourne,0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302
2003,375,North Melbourne,,8311,0,0,,0,0,,0,0,7413,0,,0,12089,0,,4633,0,6435,0,,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,66348
2003,376,North Melbourne,,9196,0,0,,,,,0,0,2437,0,,,0,,,2862,0,,0,,0,0,0,0,,0,0,0,,0,,0,,0,,44410
2003,380,North Melbourne,,,0,0,0,0,0,3088,0,0,0,0,0,0,,0,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7131
2003,401,West Melbourne (Residential),0,2133,0,0,0,0,0,0,0,0,,0,0,0,1995,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,10996
2003,408,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,409,West Melbourne (Residential),,479,0,0,,0,0,482,0,0,1813,0,0,0,,0,0,682,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,401,0,,6352
2003,412,West Melbourne (Residential),0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5796
2003,413,West Melbourne (Residential),0,,0,0,0,0,0,2598,0,0,4520,0,0,0,0,0,0,1986,0,,0,,,0,0,0,0,0,0,0,,0,0,0,,0,3806,17575
2003,414,West Melbourne (Residential),0,1326,0,0,0,0,0,4611,0,0,1824,0,0,0,0,0,,3671,0,,0,,,0,0,0,,0,0,0,0,0,0,0,0,,,22158
2003,418,West Melbourne (Residential),0,0,0,0,0,0,0,1349,0,0,2411,0,0,0,0,0,0,223,0,0,0,,0,0,0,0,1287,0,0,0,0,0,0,0,,0,2167,7861
2003,419,West Melbourne (Residential),,740,0,0,,,,1573,0,,1519,,0,0,,0,0,1287,0,3725,0,,0,0,0,0,,0,0,0,0,0,0,0,,0,8969,23093
2003,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405
2003,423,West Melbourne (Residential),,,0,0,775,0,0,1103,0,0,,0,0,,0,0,0,836,0,,0,1742,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,6384
2003,425,West Melbourne (Residential),0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13346
2003,432,West Melbourne (Residential),0,2846,0,,,0,0,2583,0,0,6412,0,0,0,,1637,,7669,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,38146
2003,502,West Melbourne (Industrial),0,1156,0,0,0,0,0,0,0,24495,,0,0,0,0,0,0,40200,0,0,0,,,0,0,0,,0,,199597,0,0,0,0,,0,3639,316977
2003,503,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,504,Kensington,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6334,0,0,0,0,0,,0,,,0,15056
2003,506,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,33428,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37787
2003,508,Kensington,0,,0,0,0,0,0,,0,5059,2269,0,0,0,0,0,0,2795,0,0,0,0,0,0,0,0,2667,0,0,0,0,0,0,0,,2807,,19196
2003,509,Kensington,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25905,0,,58015
2003,510,Kensington,0,0,0,0,0,0,0,5336,0,0,0,0,0,0,0,0,0,3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9262
2003,511,Kensington,0,,0,0,0,0,0,6216,0,0,0,0,0,0,0,0,0,3851,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10773
2003,513,Kensington,0,,0,0,0,0,0,4177,0,,0,0,0,0,0,0,0,4799,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,,,,13356
2003,519,Kensington,0,0,0,,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,112115
2003,524,Kensington,0,0,0,0,0,0,,4953,0,0,,0,0,0,0,0,,6583,0,,0,878,0,0,0,0,,0,0,0,0,0,0,0,,0,0,15267
2003,529,Kensington,0,,0,0,0,0,0,3053,0,0,0,,0,0,0,0,0,807,0,0,0,0,0,0,0,0,0,0,0,0,1045,0,0,2751,0,0,0,8115
2003,537,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,538,Kensington,0,,0,0,0,0,0,8304,0,0,0,,0,0,0,0,0,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,0,0,0,14418
2003,539,Kensington,0,0,0,0,0,0,0,0,0,,,3220,0,0,0,0,0,17125,0,,0,0,0,0,0,0,,0,0,0,0,0,,,0,,0,49713
2003,545,Kensington,0,,0,0,0,0,0,7015,0,0,0,0,0,0,0,0,0,11904,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19729
2003,547,Kensington,0,338,0,0,,0,,4804,0,0,0,0,0,0,0,0,0,9071,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,15600
2003,549,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,551,Kensington,0,0,0,0,0,0,0,4249,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4877
2003,552,Kensington,0,,0,0,0,0,0,8166,0,0,0,0,0,0,0,0,0,3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12385
2003,553,Kensington,0,0,0,0,0,0,0,3410,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5060,0,0,0,10307
2003,555,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,4964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,12314
2003,557,Kensington,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339
2003,561,Kensington,0,0,0,0,0,0,0,10300,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12989
2003,565,Kensington,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,5746
2003,566,Kensington,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7036
2003,567,Kensington,0,0,0,0,0,0,0,4588,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5925
2003,568,Kensington,0,0,0,0,0,0,0,6409,0,0,0,0,0,0,0,0,0,2035,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9543
2003,569,Kensington,0,,0,0,0,0,0,3082,0,0,0,,0,0,0,0,0,1561,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,971,0,0,0,14081
2003,570,Kensington,,,0,0,0,0,0,0,0,0,6368,0,0,0,,0,0,933228,0,,0,0,0,0,,0,2309,0,0,0,0,0,0,0,0,0,0,1331427
2003,602,East Melbourne,0,1274,0,0,0,0,,10072,0,0,0,0,0,0,0,0,0,6222,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,21072
2003,604,East Melbourne,0,658,0,0,0,0,0,11264,0,0,,0,0,0,0,0,0,5985,0,1964,0,,0,0,0,0,,0,0,0,956,0,0,0,0,0,0,21466
2003,607,East Melbourne,,3687,0,0,784,0,3274,5540,0,0,14670,0,0,0,1916,0,0,7287,0,2549,0,,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,43835
2003,609,East Melbourne,,1408,0,0,0,0,0,12567,0,0,,0,0,0,,,0,7250,0,4365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26644
2003,612,East Melbourne,,3148,0,0,,0,,10204,0,0,0,0,0,0,,0,0,7740,0,6276,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,32103
2003,614,East Melbourne,,7068,0,0,0,,13901,1170,0,0,1273,0,,0,,0,,9550,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53976
2003,618,East Melbourne,,16918,0,,1745,0,0,3159,0,0,4710,0,0,0,15595,0,0,7448,0,20080,0,416,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,89644
2003,619,East Melbourne,0,,,0,,,0,,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,263058
2003,642,East Melbourne,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12146
2003,652,East Melbourne,0,12050,0,0,,0,0,0,0,0,65825,0,0,0,3810,0,,19957,,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,108616
2003,655,East Melbourne,,9364,0,0,,0,,0,0,0,0,0,0,0,10251,0,0,11839,0,25336,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,79119
2003,656,East Melbourne,,7901,0,,,,,10122,0,0,21005,0,0,0,10641,0,,15761,0,12830,0,,0,0,0,0,,0,0,0,0,,,0,1781,0,0,85848
2003,661,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,728,Southbank,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,729,Southbank,0,10949,0,,0,0,0,0,,0,1522,0,0,,19577,0,0,6154,0,36421,0,,,0,0,0,,0,0,0,0,0,0,0,,0,,83200
2003,730,Southbank,0,,0,,0,0,0,0,0,0,1653,0,0,3082,,0,0,2274,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,8905,0,0,54094
2003,731,Southbank,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3340
2003,733,Southbank,0,,0,0,0,0,0,0,0,0,4118,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,,6778
2003,735,Southbank,0,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,,0,0,6902
2003,737,Southbank,0,,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30229
2003,738,Southbank,0,,0,0,0,,0,0,0,0,,0,,0,,0,,,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,49995
2003,739,Southbank,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,44151
2003,741,Southbank,0,4709,0,0,,,,0,0,0,5754,0,0,0,0,,,7743,0,,0,403,0,0,0,0,0,0,0,0,,0,0,0,1948,0,0,37415
2003,745,Southbank,0,,0,0,0,0,0,0,0,0,,,,0,0,0,0,3996,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,22437
2003,748,Southbank,0,7532,0,0,969,1158,0,,0,0,36438,0,,0,7223,0,,2386,0,,0,,0,0,0,0,,0,0,0,0,0,,0,3392,0,,77302
2003,749,Southbank,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2003,772,Docklands,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6283,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,33860
2003,774,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21342,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,51181
2003,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,25214
2003,778,Port Melbourne,0,,0,0,0,0,0,0,0,0,11232,0,0,0,0,0,0,27010,0,0,0,0,,0,0,0,28594,0,0,0,0,0,0,,0,,,78519
2003,781,Port Melbourne,0,,0,0,,0,0,0,0,53069,26915,0,0,0,,0,,63269,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,196323
2003,783,Docklands,0,0,0,0,0,0,0,0,0,,486,0,0,0,0,,0,,0,0,0,0,0,0,0,0,,0,0,35926,0,0,0,0,,0,0,56058
2003,788,Port Melbourne,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12639
2003,789,Port Melbourne,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,373560
2003,790,Port Melbourne,0,,0,0,0,,0,0,0,12663,16497,0,0,0,,0,0,90014,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,38193,,,,245092
2003,795,Port Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,762637
2003,803,Southbank,,,0,0,57602,0,0,0,0,0,,0,,0,0,0,,,0,0,0,8450,0,0,0,,279,0,0,0,0,0,0,0,,0,0,332531
2003,804,Southbank,0,9104,0,0,909,,0,0,0,0,7649,0,,,0,0,0,117224,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,255156
2003,811,Southbank,0,11138,0,,,,0,0,0,0,5492,0,0,0,14541,,,1188,0,20869,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,60952
2003,850,Melbourne (Remainder),0,0,,0,3572,,0,0,0,0,0,103522,0,0,0,0,0,0,0,0,0,0,0,0,,0,3573,0,0,0,0,0,0,0,0,0,0,113492
2003,852,Melbourne (Remainder),0,185,,,3029,,0,,0,0,1900,852371,0,0,0,0,,129346,2851,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001450
2003,853,South Yarra,0,5213,0,0,0,0,0,7948,0,0,0,0,0,0,1048,0,0,13627,0,15093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42929
2003,857,South Yarra,0,5690,0,,0,0,0,17806,0,0,0,0,0,0,,0,0,26603,0,17825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70899
2003,858,South Yarra,,10599,0,0,0,,0,11754,0,0,,0,0,,3542,0,0,28602,0,31216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89482
2003,859,South Yarra,0,5903,0,0,0,0,0,6532,0,0,1146,0,0,0,1797,0,0,17866,0,17527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50770
2003,861,South Yarra,5533,7772,0,,1214,,995,13782,0,0,,0,0,0,811,,0,20125,0,23129,0,1231,0,0,0,0,0,0,0,0,0,0,0,0,,0,,77681
2003,866,South Yarra,0,,,,,165,,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,415248
2003,869,South Yarra,,4209,0,0,0,0,0,4913,0,0,0,0,0,0,,0,0,8089,0,11360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30946
2003,870,Melbourne (Remainder),0,,0,,,,,0,,0,0,0,0,0,,0,0,,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209849
2003,906,Parkville,0,4586,0,14227,,,,0,0,0,10130,0,0,0,,0,0,12325,0,5749,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,60013
2003,911,Parkville,0,0,0,0,0,0,0,4706,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6004
2003,913,Parkville,0,0,0,0,0,0,0,3251,0,0,0,0,0,0,0,0,0,400,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3964
2003,917,Parkville,0,,0,0,0,0,0,8815,0,0,0,0,0,0,0,0,0,3281,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12932
2003,918,Parkville,0,,0,0,0,0,0,7155,0,0,0,0,0,0,0,0,0,2986,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11630
2003,920,Parkville,0,,0,,,,85673,0,0,0,0,0,0,0,0,0,0,,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,168994
2003,921,Parkville,0,,0,,,,0,0,0,0,,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58970
2003,923,Parkville,0,,0,0,0,0,0,5964,0,0,0,0,0,0,0,0,,1482,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8516
2003,925,Parkville,,1431,0,0,0,0,0,4619,0,0,0,0,0,0,,0,0,5261,0,2244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16784
2003,927,Parkville,0,4198,0,0,0,0,0,6021,,0,0,,0,0,0,0,0,19872,0,12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42906
2003,928,Parkville,0,0,0,,0,,0,8362,0,0,0,0,0,0,0,0,0,159540,0,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,215146
2003,1006,West Melbourne (Industrial),0,,0,0,1616,4848,0,0,0,0,7716,,0,0,0,0,0,221147,0,0,0,0,0,,0,0,7830,0,776,528714,0,0,0,,,70386,1690,961840
2003,1009,West Melbourne (Industrial),0,,0,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,,0,,105013,0,0,0,,0,0,,151249
2003,1013,West Melbourne (Industrial),0,,0,0,0,0,0,0,0,3463,802,0,0,0,0,0,0,3484,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,10953
2003,1102,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2002,1,Melbourne (CBD),0,0,0,0,0,,0,0,0,0,,,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28015
2002,2,Melbourne (CBD),0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19454
2002,4,Melbourne (CBD),0,,0,0,685,0,0,0,0,0,8653,0,0,0,0,0,0,,0,0,0,571,0,,0,0,,0,,0,0,0,,0,,,0,63538
2002,11,Melbourne (CBD),11761,10213,0,0,4367,,0,0,0,0,9656,0,,,,0,0,1063,0,,0,1119,0,0,,0,1716,0,0,0,0,0,,0,7128,0,,64710
2002,12,Melbourne (CBD),6129,25341,0,,8911,4244,,,0,0,40613,0,,0,,0,0,2040,0,,0,477,0,0,0,0,482,0,0,0,0,0,,0,8435,0,0,184102
