,Unnamed: 0,block_id,geo_point_coords,CLUE,block_area,total_energy_consumption,total_jobs,business_establishments,commercial_area,energy_consumption_per_sqm,plot_ratio,residential_area,business/residence_with_largest_floor_area,business/residence_with_second_largest_floor_area,detailed_business_info
284,284,505,"-37.79875067419871, 144.93445671508434",Kensington,22893.17193765669,3472.07653,94,16,7785.0,0.3110553664217882,0.48757262045166644,3377.0,business,residence,"business: 7295, residence: 3377, public_service: 490"
285,285,218,"-37.79979012406418, 144.96784682159563",Carlton,32409.84449281322,5468.984,447,67,16692.0,0.20522444077465846,0.8221173130920423,9952.0,residence,business,"residence: 9952, business: 6148, public_service: 4983, leisure: 3040, retail: 2000, healthcare: 521"
286,286,326,"-37.798606621376905, 144.949191348752",North Melbourne,32477.153488438413,591.691242806,15,8,520.0,0.042395982783357246,0.4292268374541984,13420.0,residence,retail,"residence: 13420, retail: 520"
287,287,328,"-37.79901964593137, 144.94518288115617",North Melbourne,27780.147701829505,684.7401428,0,0,2061.0,0.04254525097966039,0.5787257019438445,14016.0,residence,public_service,"residence: 14016, public_service: 2061"
288,288,378,"-37.79922421978277, 144.95238580927222",North Melbourne,33166.95363904098,5374.671912,252,14,18909.0,0.08045271494228783,2.0140203823192424,47888.0,residence,public_service,"residence: 47888, public_service: 11619, business: 6775, leisure: 515"
289,289,379,"-37.79842408020013, 144.95146333232427",North Melbourne,24621.588072867464,350.8022187,0,1,0.0,,,0.0,,,
290,290,216,"-37.79815789344655, 144.96963006795212",Carlton,22463.943107746687,1694.618046,106,20,5601.0,0.07279446521421512,1.035970262208966,17670.0,residence,public_service,"residence: 17670, public_service: 1980, retail: 1810, business: 1562, leisure: 249"
291,291,204,"-37.79767812754921, 144.96520087907032",Carlton,22533.84104911694,9878.300896,159,8,13328.0,0.4979332594011493,0.8803976390183287,6510.0,public_service,residence,"public_service: 13328, residence: 6510"
292,292,527,"-37.79651099575257, 144.9226734890243",Kensington,18791.40778213067,184.5496573,0,1,0.0,0.010126024984865995,0.9670054813474536,18171.0,residence,retail,residence: 18171
293,293,318,"-37.796697401630524, 144.94365329692752",North Melbourne,29952.070482511856,785.0747057,0,2,0.0,0.04299014238773275,0.609642094017094,18260.0,residence,retail,residence: 18260
294,294,224,"-37.79702330289327, 144.9717999799433",Carlton,29297.98037298421,1708.843107,161,22,5445.0,0.05809919042111708,1.0034474519575383,23953.0,residence,public_service,"residence: 23953, public_service: 2182, business: 1484, retail: 1330, healthcare: 449"
295,295,511,"-37.79620563038936, 144.93424910708046",Kensington,18254.837812982565,340.8779895,0,1,0.0,0.033993201359728054,0.5479346992440013,10002.0,residence,retail,residence: 10002
296,296,320,"-37.79579447965429, 144.9397667502267",North Melbourne,2816.1271548942887,0.0,0,1,0.0,,,0.0,,,
297,297,209,"-37.79627750372455, 144.9673261275874",Carlton,2789.370275483091,603.1125256,0,1,0.0,,,0.0,,,
298,298,208,"-37.79659654236784, 144.96666859061375",Carlton,8138.046365334048,534.4194255,5,3,566.0,0.1457423580786026,0.45023347259768987,3098.0,residence,public_service,"residence: 3098, public_service: 566"
299,299,531,"-37.79566335724386, 144.92188883105536",Kensington,38883.88417564157,315.647125,0,1,0.0,0.013795821836815136,0.5872232080857959,22833.0,residence,retail,residence: 22833
300,300,352,"-37.7968472719922, 144.9481574688925",North Melbourne,50152.94369758662,568.0226291,0,1,0.0,0.016615960683360638,0.681607911947679,34184.0,residence,retail,residence: 34184
301,301,507,"-37.797355503806415, 144.93537717694306",Kensington,150590.86839033107,10293.65071,200,10,7857.0,0.7294309404011056,0.09370476127232884,6254.0,business,residence,"business: 7224, residence: 6254, public_service: 633"
302,302,513,"-37.79511191754577, 144.93233180005643",Kensington,20526.27652563455,1819.240855,28,6,1281.0,0.1247599451303155,0.710318620286466,13299.0,residence,public_service,"residence: 13299, public_service: 1281"
303,303,2526,"-37.79095019520504, 144.9308543317576",Kensington,8876.679969348763,87.87694924,0,1,0.0,0.020162224797219002,0.48614240648940965,4315.0,residence,retail,residence: 4315
304,304,231,"-37.7959511341256, 144.97374367274594",Carlton,12665.936427903776,227.4402886,0,1,0.0,0.030609492988133764,0.5855507303592578,7416.0,residence,retail,residence: 7416
305,305,523,"-37.79567761448132, 144.92908937385874",Kensington,49401.11805017439,927.0821614,63,8,496.0,0.0594192679956413,0.3158033238193559,15105.0,residence,healthcare,"residence: 15105, healthcare: 496"
306,306,306,"-37.7953235382035, 144.94329718360714",North Melbourne,43023.760698081656,371.5095922,0,0,535.0,0.013805164843343008,0.6246426330102504,26339.0,residence,public_service,"residence: 26339, public_service: 535"
307,307,2392,"-37.794817107560654, 144.94100644724668",North Melbourne,30884.24945083516,1264.929049,34,12,6158.0,0.03095080682680771,1.3223351897422613,34681.0,residence,public_service,"residence: 34681, public_service: 5187, retail: 971"
308,308,2523,"-37.793897414011404, 144.92833586510088",Kensington,7605.811122843431,345.4089273,25,5,553.0,0.08289283998077847,0.5472715318869165,3609.0,residence,leisure,"residence: 3609, leisure: 553"
309,309,353,"-37.79569215487836, 144.94879046879453",North Melbourne,65430.97291386184,4599.174151,160,14,11693.0,0.08150353554149609,0.8624025676295277,44734.0,residence,public_service,"residence: 44734, public_service: 5501, leisure: 5183, business: 1009"
310,310,304,"-37.794390639887496, 144.9460085292014",North Melbourne,22912.14894552078,504.9042559,0,2,0.0,0.04505229283990346,0.48825942737430167,11187.0,residence,retail,residence: 11187
311,311,305,"-37.794109687656075, 144.94350999750395",North Melbourne,39309.10325126559,485.1189568,0,0,589.0,0.016783749178115374,0.7351242717952632,28308.0,residence,public_service,"residence: 28308, public_service: 589"
312,312,558,"-37.793798087103326, 144.91785216826352",Kensington,22436.603211567977,278.7614125,0,3,0.0,0.017040578644109353,0.7271349616687467,16314.0,residence,retail,residence: 16314
313,313,532,"-37.79401478363519, 144.92539309834473",Kensington,31718.87976402184,232.0198835,0,0,0.0,0.012128182340948299,0.6030960337978435,19129.0,residence,retail,residence: 19129
314,314,201,"-37.79403163624044, 144.9659392079534",Carlton,19400.55894482856,591.8181152,0,2,3552.0,0.01850054781655971,1.6466494845360824,28393.0,residence,public_service,"residence: 28393, public_service: 3552"
315,315,535,"-37.794179783973085, 144.9240129390504",Kensington,78436.00322986332,558.5230278,0,1,0.0,0.026310826103357225,0.27038604722321385,21208.0,residence,retail,residence: 21208
316,316,303,"-37.79327716138275, 144.94600160411852",North Melbourne,15774.195861169594,525.2790982,70,5,3108.0,0.03953610964681075,0.8418283250919234,10171.0,residence,public_service,"residence: 10171, public_service: 2246, healthcare: 862"
317,317,910,"-37.79319297009237, 144.95748776196388",Parkville,12956.01994267502,211.0923939,0,1,500.0,0.01940051489518205,0.8394566224143254,10376.0,residence,public_service,"residence: 10376, public_service: 500"
318,318,2388,"-37.79369295659708, 144.93981001454608",North Melbourne,42519.89930910579,982.3810883,18,6,0.0,,,0.0,,,
319,319,302,"-37.792941422925374, 144.9437224699163",North Melbourne,38992.20718368844,1271.116429,0,2,1263.0,0.05104417670682731,0.6385925318013952,23637.0,residence,public_service,"residence: 23637, public_service: 1263"
320,320,2544,"-37.79245683308122, 144.93461040574317",Kensington,25604.686893708727,2375.797803,17,3,523.0,0.257201646090535,0.36064677394157163,8711.0,residence,public_service,"residence: 8711, public_service: 523"
321,321,2542,"-37.79224025197779, 144.93265947057958",Kensington,14377.934664967896,120.4137401,0,0,0.0,0.012074864157778226,0.691242957501565,9938.0,residence,retail,residence: 9938
322,322,2541,"-37.792152523144665, 144.93183509930745",Kensington,14470.97418388323,189.251022,0,2,0.0,0.021489482660602615,0.6078092605390463,8795.0,residence,retail,residence: 8795
323,323,2525,"-37.79212388598184, 144.93089709114184",Kensington,18469.772021805195,295.6115245,0,0,0.0,0.02036589575422851,0.7842871839298283,14485.0,residence,retail,residence: 14485
324,324,301,"-37.791631893679494, 144.94360051670574",North Melbourne,39492.35807936807,615.540592,4,3,857.0,0.022689540675152185,0.6863415375265877,26248.0,residence,public_service,"residence: 26248, public_service: 857"
325,325,2538,"-37.790761593591995, 144.9349217230264",Kensington,18642.479805111823,1173.079599,56,11,2414.0,0.12181950358292658,0.516521832421414,7215.0,residence,business,"residence: 7215, business: 1575, public_service: 839"
326,326,909,"-37.790666171953426, 144.9579949759626",Parkville,15973.12927272001,1602.428694,5,4,0.0,0.3848186404035551,0.2606273085832342,4163.0,residence,retail,residence: 4163
327,327,2529,"-37.78926433632402, 144.93144949786952",Kensington,10084.93955207698,177.9884878,0,0,0.0,0.03155642717061865,0.5562276874256248,5609.0,residence,retail,residence: 5609
328,328,2528,"-37.78912472053692, 144.93034403180658",Kensington,15408.798510662453,130.6649614,0,1,0.0,0.019103600293901544,0.44165368639667707,6805.0,residence,retail,residence: 6805
329,329,273,"-37.78524686754353, 144.9653710633805",Carlton,693720.5899548295,1956.748416,5,4,0.0,,,0.0,,,
330,330,902,"-37.78032896565864, 144.95889728500063",Parkville,57871.88621451007,1019.236059,0,3,3481.0,0.027364520113862183,0.6434656390938467,33757.0,residence,public_service,"residence: 33757, public_service: 3481"
331,331,865,"-37.8361567926345, 144.97789717711416",South Yarra,21655.73654492208,341.8231422,0,1,2371.0,0.015224573622644878,1.0343107827291618,20027.0,residence,public_service,"residence: 20027, public_service: 2371"
332,332,710,"-37.83544394817593, 144.9759475423205",Melbourne (Remainder),17162.82761035637,3674.220425,234,19,7497.0,0.17445394112060778,1.2271297051625685,13563.0,residence,public_service,"residence: 13563, public_service: 5200, retail: 1055, leisure: 991, business: 251"
333,333,859,"-37.83623671802662, 144.98454033414217",South Yarra,52870.61739763502,859.222028,0,0,4740.0,0.014977159396031663,1.0848118025345186,52614.0,residence,public_service,"residence: 52614, public_service: 4740"
334,334,862,"-37.835698748278276, 144.9798610731678",South Yarra,80680.79188556143,3633.756065,31,5,4905.0,0.05171898355754858,0.8706618740704016,65340.0,residence,public_service,"residence: 65340, public_service: 3362, leisure: 1543"
335,335,857,"-37.8319859816454, 144.98736767662595",South Yarra,84052.78582865518,1254.1865127,0,1,6390.0,0.015987149085902243,0.9332080140865179,72048.0,residence,public_service,"residence: 72048, public_service: 6390"
336,336,854,"-37.83035465278324, 144.98694368558637",South Yarra,13300.101635580995,193.8916843,0,1,0.0,0.013965267727930535,1.0390977443609022,13820.0,residence,retail,residence: 13820
337,337,748,"-37.829591086948334, 144.97010915315948",Southbank,25896.19352976893,14518.91763,1420,31,57340.0,0.07969391564016425,7.034754402224282,124832.0,residence,public_service,"residence: 124832, public_service: 31718, business: 22573, leisure: 2222, retail: 827"
338,338,812,"-37.822643322823005, 144.9661354080055",Southbank,26616.106641630944,11434.31383,686,40,91827.0,0.05575521150798488,7.7049519086263905,113248.0,residence,leisure,"residence: 113248, leisure: 41685, public_service: 35611, business: 13331, retail: 613, healthcare: 587"
339,339,730,"-37.827793920345606, 144.95700808270138",Southbank,22911.43616196614,5658.024838,71,4,9025.0,0.22119707572618164,1.1164506132425474,16554.0,residence,public_service,"residence: 16554, public_service: 9025"
340,340,794,"-37.83736809716798, 144.9071607659025",Port Melbourne,3747816.941847372,35647.35029,0,2,0.0,,,0.0,,,
341,341,749,"-37.82759896592691, 144.9699001703059",Southbank,91390.25412980108,10531.14109,0,2,0.0,,,0.0,,,
342,342,741,"-37.82727515003612, 144.96692845368463",Southbank,35775.537386987526,2507.067628,437,18,10181.0,0.16343959840928352,0.4287631027253669,5158.0,public_service,residence,"public_service: 6176, residence: 5158, business: 4005"
343,343,777,"-37.82481118637313, 144.9377692207001",Port Melbourne,37108.91905550318,0.0,0,2,0.0,0.0,0.3150533577665193,11691.0,residence,retail,residence: 11691
344,344,810,"-37.824907128221476, 144.96233730210966",Southbank,27738.4419699809,8670.97237,10,3,43775.0,0.02925318343466789,10.684908789386402,252603.0,residence,public_service,"residence: 252603, public_service: 43775"
345,345,790,"-37.82560298825079, 144.9085486033009",Port Melbourne,275997.1279358869,12923.18477,2399,124,118576.0,0.055587338320120784,0.8423316195465893,113905.0,residence,business,"residence: 113905, business: 98050, public_service: 10948, education: 8924, leisure: 654"
346,346,738,"-37.824690448472346, 144.96628727501036",Southbank,35246.82108473718,4207.757007,921,9,41582.0,0.07733171574574464,1.543494297225217,12820.0,public_service,business,"public_service: 21653, business: 19929, residence: 12820"
347,347,751,"-37.82456191626029, 144.96931977743083",Southbank,42584.91381680168,3206.540533,436,3,0.0,,,0.0,,,
348,348,737,"-37.82440166240586, 144.96503738809093",Southbank,32249.876724089947,893.013237,357,5,4380.0,0.2038812785388128,0.13581816490433812,0.0,business,retail,business: 4380
349,349,775,"-37.82342892731284, 144.9357614816112",Port Melbourne,62264.04687763644,5689.19792,604,24,23717.0,0.12988287938631538,0.7034723114480278,20084.0,business,residence,"business: 22251, residence: 20084, public_service: 1466"
350,350,814,"-37.82296569798608, 144.96701165615158",Southbank,5258.278259796951,4858.799456,136,8,7276.0,0.6676745464540956,1.3837961201977937,0.0,business,retail,business: 7276
351,351,782,"-37.82257446781915, 144.9286101212494",Port Melbourne,719390.6982193834,17521.878441,379,7,1283.0,0.40901557065153954,0.05954628226692059,41554.0,residence,business,"residence: 41554, business: 1283"
352,352,804,"-37.82479985382958, 144.95225947620676",Southbank,476152.6683731132,73821.02877,4351,206,187531.0,0.26528170076974494,0.5844226213478049,90743.0,residence,public_service,"residence: 90743, public_service: 71888, business: 57555, retail: 43129, leisure: 14959"
353,353,803,"-37.82305524431288, 144.95875567653647",Southbank,115029.94473880166,37763.32166,9017,62,73875.0,0.5111742808798646,0.6422293508593485,0.0,leisure,retail,"leisure: 70322, retail: 3553"
354,354,2,"-37.82044578750137, 144.95901927421824",Melbourne (CBD),23789.29876013842,1620.267775,0,4,0.0,,,0.0,,,
355,355,21,"-37.81924939858093, 144.95564274311053",Melbourne (CBD),31140.284942810355,43986.02445,5479,59,149641.0,0.2552724740293657,5.53339755940912,22669.0,business,public_service,"business: 94673, public_service: 45620, residence: 22669, leisure: 8812, retail: 536"
356,356,1101,"-37.81795541092186, 144.9507262374809",Docklands,245346.17244990068,57937.076005,13892,170,353140.0,0.13094557363414253,1.8033756409315824,89311.0,business,public_service,"business: 179851, public_service: 145541, residence: 89311, retail: 24342, leisure: 3406"
357,357,12,"-37.81948109302121, 144.95855278325746",Melbourne (CBD),27491.806604700643,30936.3989,3833,66,156129.0,0.17919473583605094,6.279837037575934,16510.0,public_service,business,"public_service: 77262, business: 53390, residence: 16510, leisure: 13161, education: 10978, retail: 1338"
358,358,22,"-37.81853981432612, 144.95811512640773",Melbourne (CBD),31345.505062248616,47054.42086,8932,194,267563.0,0.17528618951650457,8.5640772052959,878.0,business,public_service,"business: 164719, public_service: 94431, leisure: 6917, retail: 1496, residence: 878"
359,359,41,"-37.817518191816134, 144.95381242368074",Melbourne (CBD),27844.452312502675,14938.506323,1988,40,82680.0,0.15959231204794821,3.3616218934061197,10921.0,public_service,business,"public_service: 37878, business: 37823, residence: 10921, leisure: 6440, retail: 539"
360,360,663,"-37.81855822182365, 144.9725166547778",Melbourne (Remainder),231859.85832572324,3896.925866,0,2,0.0,,,0.0,,,
361,361,661,"-37.81640436638372, 144.98077043607753",East Melbourne,28113.213463494118,0.0,0,2,0.0,,,0.0,,,
362,362,436,"-37.8082951345632, 144.95434162294325",West Melbourne (Residential),4046.044001820212,66.2978664,0,0,0.0,0.028695652173913042,0.5684626791893228,2300.0,residence,retail,residence: 2300
363,363,606,"-37.81621572104879, 144.98903971255552",East Melbourne,27873.11177134737,2237.12435,165,12,5711.0,0.12008159321488003,0.668352886305744,12918.0,residence,healthcare,"residence: 12918, healthcare: 2529, public_service: 2108, business: 1074"
364,364,43,"-37.81585612399748, 144.95968543939082",Melbourne (CBD),30455.41207334139,39803.63344,4616,159,140633.0,0.2356322519535875,5.5465440814316205,28287.0,business,public_service,"business: 74885, public_service: 49084, residence: 28287, leisure: 8194, education: 6152, retail: 2318"
365,365,607,"-37.815939345141864, 144.9865959554816",East Melbourne,32303.3114459031,6228.270722,1038,45,21190.0,0.1372834281179738,1.4043896851685602,24176.0,residence,business,"residence: 24176, business: 12384, public_service: 4045, healthcare: 3162, leisure: 947, retail: 652"
366,366,1103,"-37.81661182283469, 144.94755979560415",Docklands,192740.98018992,77748.02451,10560,74,324046.0,0.17167954388374512,2.3496264397634117,128821.0,public_service,business,"public_service: 166772, business: 134564, residence: 128821, leisure: 18735, retail: 3975"
367,367,62,"-37.81459798290473, 144.95630725777124",Melbourne (CBD),30426.61657418825,20824.5274,2178,48,100955.0,0.14054980730421635,4.869552356537172,47206.0,business,residence,"business: 56773, residence: 47206, public_service: 38333, leisure: 5471, retail: 378"
368,368,54,"-37.814078817639064, 144.96168038863811",Melbourne (CBD),30950.894168524912,11247.09591,1982,162,56479.0,0.1727437488480678,2.1036510500807752,8629.0,business,public_service,"business: 19960, public_service: 16364, residence: 8629, retail: 7261, education: 6072, leisure: 5614, healthcare: 1208"
369,369,604,"-37.813968265806885, 144.98942652515015",East Melbourne,27864.1506223382,454.6181949,0,1,530.0,0.020160753141791377,0.808175423485501,21989.0,residence,public_service,"residence: 21989, public_service: 530"
370,370,72,"-37.813546199976095, 144.95583221469712",Melbourne (CBD),30302.572590521508,14913.79374,1200,86,58408.0,0.09773056431160014,5.035740215167316,94185.0,residence,public_service,"residence: 94185, public_service: 31277, business: 22588, leisure: 3713, retail: 830"
371,371,609,"-37.81369020080004, 144.98698059467495",East Melbourne,32352.59776893143,451.8071702,0,0,0.0,0.01558989249541982,0.8941951038575667,28929.0,residence,retail,residence: 28929
372,372,616,"-37.81339853588139, 144.98437772002504",East Melbourne,32340.319398593783,593.030366,0,2,0.0,0.025016874789065138,0.7329622758194186,23704.0,residence,retail,residence: 23704
373,373,653,"-37.814109785323055, 144.97615217934364",East Melbourne,92172.97087260766,15738.67827,0,1,0.0,,,0.0,,,
374,374,38,"-37.81315152172128, 144.9724540706282",Melbourne (CBD),30682.020586830724,24885.87452,2597,202,85746.0,0.2168740849194729,3.7397822827716576,28998.0,public_service,business,"public_service: 39701, business: 29172, residence: 28998, leisure: 9342, healthcare: 5593, retail: 1938"
375,375,47,"-37.812973757997135, 144.96957831537352",Melbourne (CBD),30695.812748668613,51465.91419,7851,71,173635.0,0.24932056331477903,6.724906336536895,32786.0,business,public_service,"business: 116618, public_service: 49036, residence: 32786, leisure: 4091, retail: 3890"
376,376,442,"-37.81099734862178, 144.94669544657165",West Melbourne (Residential),11992.244010313305,1486.016041,237,4,0.0,,,0.0,,,
377,377,429,"-37.81040541057409, 144.94623410753965",West Melbourne (Residential),11617.97396807842,959.3444403,90,10,2899.0,0.15906452147951566,0.5189808039941465,3130.0,residence,business,"residence: 3130, business: 2497, public_service: 402"
378,378,74,"-37.81210735509396, 144.9607786817427",Melbourne (CBD),30718.83256633413,35571.61341,1386,141,56715.0,0.5320141786691793,2.1766065499055927,10146.0,public_service,business,"public_service: 25990, business: 17848, residence: 10146, leisure: 7408, retail: 3196, education: 2273"
379,379,651,"-37.811419560453764, 144.9752303710269",East Melbourne,35568.33547294049,20108.30826,366,10,22187.0,0.3491457146825948,1.6192082771030138,35405.0,residence,public_service,"residence: 35405, public_service: 17132, leisure: 5055"
380,380,58,"-37.811182379099094, 144.97156580038856",Melbourne (CBD),30822.86448427924,13937.25121,977,72,52983.0,0.2105032624456259,2.148076049574979,13225.0,leisure,public_service,"leisure: 28638, public_service: 16390, residence: 13225, business: 5594, retail: 2361"
381,381,85,"-37.81192302348487, 144.9634946202743",Melbourne (CBD),127417.65543622283,103252.7379,7477,327,188742.0,0.504921977006323,1.60489573604778,15749.0,business,public_service,"business: 82557, public_service: 61791, retail: 29833, residence: 15749, leisure: 14561"
382,382,619,"-37.8129616459513, 144.9804557152527",East Melbourne,420113.1766760668,857.883912,77,8,0.0,,,0.0,,,
383,383,428,"-37.80983797390393, 144.94572406068443",West Melbourne (Residential),11277.96213409041,808.4667272,16,5,258.0,0.18401275335914372,0.3893766072537022,4133.0,residence,public_service,"residence: 4133, public_service: 258"
384,384,650,"-37.8102804349527, 144.97692051096914",East Melbourne,32396.94336878506,1145.123218,140,3,0.0,,,0.0,,,
385,385,68,"-37.81028507281386, 144.97114808776138",Melbourne (CBD),30612.715574753587,23171.02533,2249,52,85757.0,0.2175823763064239,3.4787991637266433,20736.0,business,public_service,"business: 38612, public_service: 26369, residence: 20736, leisure: 19654, retail: 1122"
386,386,649,"-37.81074940882656, 144.97409048555159",East Melbourne,81507.6104326209,1675.063899,266,10,11023.0,0.15195500317517918,0.135239918043849,0.0,business,public_service,"business: 6627, public_service: 4396"
387,387,643,"-37.80961912955077, 144.97259100160764",East Melbourne,2173.662454005578,0.0,0,1,0.0,,,0.0,,,
388,388,613,"-37.80997284728293, 144.9849519582424",East Melbourne,32714.377200317795,3790.136359,143,35,24311.0,0.04243028111460654,2.7304212263862566,65012.0,residence,public_service,"residence: 65012, public_service: 17974, leisure: 2898, healthcare: 1675, business: 915, retail: 849"
389,389,430,"-37.80938569587332, 144.9481005379318",West Melbourne (Residential),19445.53655792523,1447.606129,75,10,3808.0,0.10110396869759643,0.7360246850089998,10504.0,residence,public_service,"residence: 10504, public_service: 1801, business: 1755, leisure: 252"
390,390,620,"-37.80968335023596, 144.98233597517952",East Melbourne,32568.629922603464,7502.741002,924,45,35200.0,0.07882570503929727,2.9222549742078114,59972.0,residence,public_service,"residence: 59972, public_service: 19935, healthcare: 11610, business: 3655"
391,391,87,"-37.809042119876906, 144.9677724264602",Melbourne (CBD),30715.138824143145,7048.653085,4682,40,72446.0,0.04492376727346897,5.107862607846329,84442.0,residence,public_service,"residence: 84442, public_service: 36379, business: 32222, leisure: 2624, education: 853, retail: 368"
392,392,92,"-37.81045579736493, 144.954434350551",West Melbourne (Residential),117463.44686075466,0.0,12,3,0.0,,,0.0,,,
393,393,646,"-37.80914990496272, 144.97750968624914",East Melbourne,21139.998453967048,3417.554019,356,51,10838.0,0.2136826965167907,0.7564690855764227,5153.0,residence,business,"residence: 5153, business: 4103, healthcare: 3742, public_service: 2993"
394,394,78,"-37.80921780870889, 144.97065341890882",Melbourne (CBD),30752.552548514752,60893.48273,15379,58,256002.0,0.2078493482201067,9.526762486992716,36965.0,business,public_service,"business: 190829, public_service: 59637, residence: 36965, leisure: 3810, retail: 1074, healthcare: 652"
395,395,645,"-37.809024302519866, 144.9762610662885",East Melbourne,7959.607033275897,6849.912422,945,5,15420.0,0.4441634241245136,1.9374293252921222,0.0,healthcare,retail,healthcare: 15420
396,396,438,"-37.80800015732615, 144.95292402341295",West Melbourne (Residential),11499.21257505365,965.4880671,29,8,2642.0,0.0693994965839626,1.2092355857031045,11263.0,residence,public_service,"residence: 11263, public_service: 2144, business: 498"
397,397,415,"-37.80784120932117, 144.94483282892674",West Melbourne (Residential),13461.73621857062,431.4562338,0,2,0.0,0.0493643339823617,0.6486145160092118,8731.0,residence,retail,residence: 8731
398,398,419,"-37.808053848347235, 144.9466522418412",West Melbourne (Residential),19475.41287826486,2498.473872,113,15,4342.0,0.1606121005593776,0.7986136071887034,11211.0,residence,public_service,"residence: 11211, public_service: 2269, business: 2073"
399,399,414,"-37.807101522504375, 144.94547963861996",West Melbourne (Residential),27295.168378205337,1879.810351,72,16,3553.0,0.09814572995560199,0.7014105147462906,15592.0,residence,business,"residence: 15592, business: 1888, public_service: 1665"
400,400,125,"-37.806688933002725, 144.96045801472596",Melbourne (CBD),4837.395253674796,830.6141618,51,4,0.0,,,0.0,,,
401,401,113,"-37.80745984389885, 144.95723945759497",Melbourne (CBD),114951.54209010932,6403.094415,969,165,29384.0,0.1022288214069036,0.5448756426651356,33250.0,residence,retail,"residence: 33250, retail: 20335, public_service: 4192, business: 3955, leisure: 902"
402,402,268,"-37.80617638149396, 144.9682620562088",Carlton,32884.00394985616,3849.489324,146,15,11307.0,0.07594412217355274,1.541235859384503,39375.0,residence,public_service,"residence: 39375, public_service: 6903, business: 3521, healthcare: 883"
403,403,407,"-37.80579209326616, 144.94454787542335",West Melbourne (Residential),1249.6451394184685,0.0,0,1,0.0,,,0.0,,,
404,404,434,"-37.80641874559739, 144.95450392988866",West Melbourne (Residential),14750.186453803177,1852.27532,101,19,4202.0,0.15682953679397071,0.8006101694915254,7607.0,residence,business,"residence: 7607, business: 2386, public_service: 1110, retail: 706"
405,405,409,"-37.80603078876551, 144.9421991149281",West Melbourne (Residential),20420.597401756488,2996.894417,18,7,2415.0,0.2020638025224253,0.726101860920666,12412.0,residence,public_service,"residence: 12412, public_service: 2415"
406,406,423,"-37.805459907194155, 144.94909118861162",West Melbourne (Residential),10967.04345682421,749.7812534,52,12,2028.0,0.13092116762803704,0.5216558767210723,3693.0,residence,retail,"residence: 3693, retail: 1115, leisure: 747, public_service: 166"
407,407,266,"-37.80585729916256, 144.9652960943565",Carlton,32899.34321835667,6188.799258,343,34,48957.0,0.11848958333333333,1.5874038724581294,3267.0,education,public_service,"education: 31013, public_service: 9983, business: 6248, residence: 3267, leisure: 1713"
408,408,361,"-37.805412730954856, 144.9576803006675",North Melbourne,12437.184365248262,2613.059997,131,22,8749.0,0.12390933232169954,1.695585752191043,12339.0,residence,business,"residence: 12339, business: 4062, public_service: 3683, leisure: 1004"
409,409,262,"-37.80454983840382, 144.95992886851593",Carlton,2102.570822279654,342.0925039,44,6,847.0,0.4037780401416765,0.40294957183634633,0.0,business,public_service,"business: 562, public_service: 285"
410,410,261,"-37.80501284349744, 144.95950250880807",Carlton,11331.90391382344,3679.12508,345,14,11542.0,0.30717207981965433,1.0570117377107051,435.0,business,retail,"business: 5637, retail: 4367, public_service: 1538, residence: 435"
411,411,362,"-37.80504214141839, 144.9583190922214",North Melbourne,13906.230059793526,3648.849269,396,22,16123.0,0.17074654809267495,1.5363871710053214,5242.0,public_service,business,"public_service: 7601, business: 7103, residence: 5242, leisure: 844, retail: 575"
412,412,359,"-37.80491198901845, 144.95679017022576",North Melbourne,22709.47332975407,2300.845166,81,19,4808.0,0.16493366798135534,0.6140737152670748,9137.0,residence,public_service,"residence: 9137, public_service: 2648, business: 2160"
413,413,358,"-37.8047935987527, 144.9557310957884",North Melbourne,12125.91791247149,1325.250388,319,15,2303.0,0.1668555597531797,0.6549278350515464,5638.0,residence,business,"residence: 5638, business: 1366, public_service: 554, retail: 383"
414,414,357,"-37.80466645354072, 144.9546100819396",North Melbourne,32912.755093727654,4375.052399,403,24,11655.0,0.12585219917728618,1.0562408847836655,23108.0,residence,public_service,"residence: 23108, public_service: 6207, business: 4041, retail: 706, leisure: 701"
415,415,356,"-37.80450220247928, 144.9531299482431",North Melbourne,32855.195175678324,1722.513431,94,21,2946.0,0.10033795594919007,0.5223558058134227,14216.0,residence,business,"residence: 14216, business: 2218, public_service: 728"
416,416,256,"-37.803813369456144, 144.96263810710508",Carlton,19595.20437554165,7376.758907,332,12,25240.0,0.2255519540089291,1.6688951263077316,7462.0,education,public_service,"education: 13151, public_service: 7562, residence: 7462, business: 3088, leisure: 1439"
417,417,343,"-37.80326617107968, 144.94675230473675",North Melbourne,27650.59397506709,1445.202533,70,10,1514.0,0.12129606312431797,0.4308499095840868,10399.0,residence,business,"residence: 10399, business: 1007, public_service: 507"
418,418,251,"-37.80409729045439, 144.96861625485195",Carlton,32816.11491225127,5420.441455,814,23,23448.0,0.09807292137881118,1.6840870307167235,31817.0,residence,business,"residence: 31817, business: 12270, public_service: 8919, healthcare: 2259"
419,419,342,"-37.80359815430256, 144.94483177445494",North Melbourne,19976.175938303368,1269.793181,58,8,3178.0,0.13762064851968334,0.46160392470965156,6043.0,residence,business,"residence: 6043, business: 2595, public_service: 583"
