Geo Point,Suburb,Latitude,Longitude,Geo Shape,total_2011,p_com_2011,p_res_2026,p_com_2026,total_2026,p_com_2021,property_id,p_res_2011,total_2016,total_2021,p_res_2021,floor_area,p_res_2016,p_com_2016
"-37.80356031564472, 144.9450414024912",West Melbourne,-37.80356,144.945041,"{""coordinates"": [[[[144.94519184882645, -37.803531865551946], [144.94517569391445, -37.80362118025105], [144.94489092628712, -37.80358865201704], [144.94490689158175, -37.803499552135634], [144.94519184882645, -37.803531865551946]]]], ""type"": ""MultiPolygon""}",4.63122016378,0.0,26.9709370036,0.0,26.9709370036,0.0,100014.0,4.63122016378,20.6295528173,23.6666565868,23.6666565868,199.7,20.6295528173,0.0
"-37.80128202698149, 144.94545245243194",West Melbourne,-37.801282,144.945452,"{""coordinates"": [[[[144.94531603944483, -37.801244480537775], [144.94559586801964, -37.80127524710325], [144.94558766834314, -37.801319990684604], [144.94530794493204, -37.80128812830161], [144.94531603944483, -37.801244480537775]]]], ""type"": ""MultiPolygon""}",2.99263447967,0.0,16.9719938563,0.0,16.9719938563,0.0,100042.0,2.99263447967,13.0595684202,14.9898313233,14.9898313233,93.3,13.0595684202,0.0
"-37.79736446446157, 144.94618386578978",West Melbourne,-37.797364,144.946184,"{""coordinates"": [[[[144.9460862330928, -37.797326981018614], [144.94629045143793, -37.79734975564687], [144.94628110383243, -37.79740198788971], [144.946077519141, -37.79737916932355], [144.9460862330928, -37.797326981018614]]]], ""type"": ""MultiPolygon""}",2.44903716268,0.0,19.9430722537,0.0,19.9430722537,0.0,100054.0,2.44903716268,15.2009674708,17.5054203941,17.5054203941,180.4,15.2009674708,0.0
"-37.79681372984239, 144.94627889062284",West Melbourne,-37.796814,144.946279,"{""coordinates"": [[[[144.94614989926708, -37.79694571081719], [144.94619780004544, -37.79665884494042], [144.9463977956794, -37.796682056686954], [144.94640823500563, -37.796691645201655], [144.946358761372, -37.7969680805706], [144.94614989926708, -37.79694571081719]]]], ""type"": ""MultiPolygon""}",65.5915640884,0.0,317.614004307,0.0,317.614004307,0.0,100061.0,65.5915640884,237.912972308,275.959282547,275.959282547,1261.2,237.912972308,0.0
"-37.795276168564534, 144.94655950142288",North Melbourne,-37.795276,144.94656,"{""coordinates"": [[[[144.94644093816024, -37.79535375025427], [144.94647233102876, -37.79517523218599], [144.94667849965685, -37.795199302635375], [144.94664663141432, -37.79537663193457], [144.94644093816024, -37.79535375025427]]]], ""type"": ""MultiPolygon""}",10.8513275217,0.0,62.9890246862,0.0,62.9890246862,0.0,100076.0,10.8513275217,48.3152822789,55.2402547995,55.2402547995,355.91,48.3152822789,0.0
"-37.80416748752597, 144.9456275369498",West Melbourne,-37.804167,144.945628,"{""coordinates"": [[[[144.94541851026892, -37.8041647178373], [144.945426852009, -37.80411830869577], [144.94582269670485, -37.80416824742295], [144.94583626381308, -37.8041836148125], [144.94583051780685, -37.80421677693843], [144.94541851026892, -37.8041647178373]]]], ""type"": ""MultiPolygon""}",3.02873362215,0.0,17.6384795827,0.0,17.6384795827,0.0,100133.0,3.02873362215,13.4913349922,15.4775430658,15.4775430658,130.6,13.4913349922,0.0
"-37.805818073035894, 144.94521892315146",West Melbourne,-37.805818,144.945219,"{""coordinates"": [[[[144.94511402082756, -37.80582545936391], [144.94511879194533, -37.805787205760744], [144.9453236733743, -37.805809994778876], [144.94531664344524, -37.80584946972118], [144.94511402082756, -37.80582545936391]]]], ""type"": ""MultiPolygon""}",1.69981605064,0.0,10.0105301707,0.0,10.0105301707,0.0,100136.0,1.69981605064,7.71897805323,8.81864063361,8.81864063361,68.4,7.71897805323,0.0
"-37.80594900894969, 144.9451970652145",West Melbourne,-37.805949,144.945197,"{""coordinates"": [[[[144.94529258468356, -37.805984568535614], [144.945096834004, -37.805963281545495], [144.94510326895562, -37.80591167634127], [144.94530098935044, -37.80593737649508], [144.94529258468356, -37.805984568535614]]]], ""type"": ""MultiPolygon""}",4.174979173,0.0,24.5872670858,0.0,24.5872670858,0.0,100139.0,4.174979173,18.9588934641,21.6598191001,21.6598191001,168.0,18.9588934641,0.0
"-37.80663093661502, 144.94481968729463",Docklands,-37.806631,144.94482,"{""coordinates"": [[[[144.94474442043477, -37.806576467744506], [144.94491918253317, -37.80665035916527], [144.94489469198618, -37.80668546324817], [144.9447200134272, -37.80661126054133], [144.94474442043477, -37.806576467744506]]]], ""type"": ""MultiPolygon""}",2.67153886732,0.0,14.973499045,0.0,14.973499045,0.0,100142.0,2.67153886732,11.5253344059,13.1659288991,13.1659288991,71.6,11.5253344059,0.0
"-37.80909749814511, 144.96207428339966",Melbourne CBD,-37.809097,144.962074,"{""coordinates"": [[[[144.9621536925565, -37.80917442073143], [144.96207734662548, -37.80919688059936], [144.96199420433527, -37.80902152001784], [144.96207261809408, -37.808998662523074], [144.9621536925565, -37.80917442073143]]]], ""type"": ""MultiPolygon""}",91.600168074,91.600149,0.0,101.696539,101.696539,98.55647,100153.0,0.0,95.284496,98.55647,0.0,0.0,0.0,95.284496
"-37.81040795953346, 144.9580581819394",Melbourne CBD,-37.810408,144.958058,"{""coordinates"": [[[[144.9582623197367, -37.810593686028476], [144.95804963941222, -37.810653908561356], [144.95785424707975, -37.81022346646314], [144.95806626715674, -37.81016107089755], [144.9581476343292, -37.81034061815096], [144.9582623197367, -37.810593686028476]]]], ""type"": ""MultiPolygon""}",293.264941688,293.26493,0.0,894.166915,894.166915,701.591048,100157.0,0.0,503.218004,701.591048,0.0,0.0,0.0,503.218004
"-37.810479587783085, 144.95736163871464",Melbourne CBD,-37.81048,144.957362,"{""coordinates"": [[[[144.957421563715, -37.81034872290856], [144.95751387084601, -37.81054910988572], [144.95734885236212, -37.81059666726984], [144.9573480027982, -37.81059480962843], [144.9572998699439, -37.81060868093307], [144.95720964174174, -37.81041085855994], [144.957421563715, -37.81034872290856]]]], ""type"": ""MultiPolygon""}",1.168778e-05,0.0,0.0,0.0,0.0,0.0,100158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"-37.80959639551478, 144.95897117914532",Melbourne CBD,-37.809596,144.958971,"{""coordinates"": [[[[144.95907724833933, -37.80966885596941], [144.95894830461492, -37.809705449968426], [144.9588645820162, -37.80952443855058], [144.95899486833937, -37.8094874632825], [144.95907724833933, -37.80966885596941]]]], ""type"": ""MultiPolygon""}",56.7278193848,56.727802,0.0,87.171186,87.171186,78.193716,100163.0,0.0,68.572489,78.193716,0.0,0.0,0.0,68.572489
"-37.809170096084564, 144.9602463396078",Melbourne CBD,-37.80917,144.960246,"{""coordinates"": [[[[144.9603860772453, -37.80928899910909], [144.96023661373502, -37.8093324602336], [144.96010726307435, -37.809056099757015], [144.96018803579292, -37.80903261211392], [144.96018370155775, -37.80902331710004], [144.9602527949003, -37.809003226388846], [144.9603860772453, -37.80928899910909]]]], ""type"": ""MultiPolygon""}",58.6445423848,58.644525,0.0,90.116532,90.116532,80.835731,100168.0,0.0,70.889421,80.835731,0.0,0.0,0.0,70.889421
"-37.833671649800266, 144.98500205721928",Richmond,-37.833672,144.985002,"{""coordinates"": [[[[144.9849174775525, -37.83344198014248], [144.9851737939666, -37.833473267160194], [144.98515030443255, -37.83358385132472], [144.9851083930342, -37.833781165715216], [144.98507919537707, -37.8339186207652], [144.98501126154824, -37.83391046042614], [144.98501617219378, -37.833886248763314], [144.984829711086, -37.83386377657371], [144.9849174775525, -37.83344198014248]]]], ""type"": ""MultiPolygon""}",9.7885784066,0.0,72.5151232634,0.0,72.5151232634,0.0,100173.0,9.7885784066,54.7343283166,62.6369043374,62.6369043374,911.77,54.7343283166,0.0
"-37.836684600343254, 144.97708127217754",Albert Park,-37.836685,144.977081,"{""coordinates"": [[[[144.97702516404505, -37.83647245884113], [144.97721608365094, -37.83649745772988], [144.97721026750708, -37.83652568171941], [144.97712899740736, -37.83692045703047], [144.97703807267277, -37.836883914635855], [144.9769482174018, -37.83684574590615], [144.9770180087337, -37.8365018673826], [144.97702516404505, -37.83647245884113]]]], ""type"": ""MultiPolygon""}",39.1701454271,0.0,171.726375424,0.0,171.726375424,0.0,100180.0,39.1701454271,128.846193174,149.815573643,149.815573643,744.23,128.846193174,0.0
"-37.836136372989465, 144.97710500479192",Albert Park,-37.836136,144.977105,"{""coordinates"": [[[[144.97730105944885, -37.836090779291375], [144.97729766075082, -37.836107046580715], [144.9772726624155, -37.836226682398106], [144.97690825089995, -37.83618092213555], [144.97692971169894, -37.836078660639494], [144.9769363804859, -37.8360468880698], [144.97730105944885, -37.836090779291375]]]], ""type"": ""MultiPolygon""}",39.462778045,0.0,173.009310333,0.0,173.009310333,0.0,100183.0,39.462778045,129.808778442,150.934817143,150.934817143,749.79,129.808778442,0.0
"-37.83606658091126, 144.9777475234103",Albert Park,-37.836067,144.977748,"{""coordinates"": [[[[144.97796195269476, -37.83603929630063], [144.97794151566012, -37.83614689612312], [144.97753292361043, -37.83609437531585], [144.97755521256585, -37.835985806179444], [144.97792246093212, -37.836034102203456], [144.97796195269476, -37.83603929630063]]]], ""type"": ""MultiPolygon""}",3.61231024728,0.0,22.4075114601,0.0,22.4075114601,0.0,100190.0,3.61231024728,17.1533728514,19.4628224892,19.4628224892,331.5,17.1533728514,0.0
"-37.83633878817413, 144.97766773622513",Albert Park,-37.836339,144.977668,"{""coordinates"": [[[[144.97783815547322, -37.83642093886428], [144.97747485613579, -37.836377218980715], [144.9774999383031, -37.836255045049285], [144.9778616843815, -37.836302320339954], [144.97783815547322, -37.83642093886428]]]], ""type"": ""MultiPolygon""}",4.0646377327,0.0,25.2133509795,0.0,25.2133509795,0.0,100191.0,4.0646377327,19.3012959496,21.8999318755,21.8999318755,373.01,19.3012959496,0.0
"-37.83662423738204, 144.9776111573399",Albert Park,-37.836624,144.977611,"{""coordinates"": [[[[144.97780819056837, -37.83657200988174], [144.9778019076514, -37.83660368639637], [144.9777785969797, -37.83672121282136], [144.97741349711708, -37.83667609111845], [144.97744401227249, -37.83652745382731], [144.97780819056837, -37.83657200988174]]]], ""type"": ""MultiPolygon""}",35.7632912257,0.0,156.790336456,0.0,156.790336456,0.0,100193.0,35.7632912257,117.639692383,136.7852442,136.7852442,679.5,117.639692383,0.0
"-37.809533493459575, 144.94624209410605",Docklands,-37.809533,144.946242,"{""coordinates"": [[[[144.94607472068566, -37.809597854034365], [144.9460997522609, -37.809580625839374], [144.94623376933035, -37.80948839236075], [144.94633355213261, -37.80941833523413], [144.94640056535542, -37.80947973664142], [144.94629809708914, -37.80954976140588], [144.946216466637, -37.809605546900755], [144.94618795007582, -37.809625034859316], [144.94618248642644, -37.8096287686515], [144.9461621112543, -37.809613556512126], [144.9461202762128, -37.80963924653387], [144.94607722580065, -37.80960013083994], [144.94607472068566, -37.809597854034365]]]], ""type"": ""MultiPolygon""}",4.38565220429,0.0,23.4576507292,0.0,23.4576507292,0.0,100197.0,4.38565220429,17.9729290343,20.4856984615,20.4856984615,136.8,17.9729290343,0.0
"-37.809469801218206, 144.94619109346402",Docklands,-37.80947,144.946191,"{""coordinates"": [[[[144.9460997522609, -37.809580625839374], [144.94604542979678, -37.80953080132413], [144.94617354695487, -37.80943730338715], [144.94616802171575, -37.8094329714978], [144.94626997855903, -37.809360085709166], [144.94633355213261, -37.80941833523413], [144.94623376933035, -37.80948839236075], [144.9460997522609, -37.809580625839374]]]], ""type"": ""MultiPolygon""}",3.69959308701,0.0,19.7881059514,0.0,19.7881059514,0.0,100198.0,3.69959308701,15.1613743461,17.2810643455,17.2810643455,115.4,15.1613743461,0.0
"-37.80905930682079, 144.9456967136382",Docklands,-37.809059,144.945697,"{""coordinates"": [[[[144.9458290895209, -37.808991929255356], [144.94561151786488, -37.809163201934965], [144.94556378822404, -37.809128430085174], [144.94577995010138, -37.8089556883171], [144.9458290895209, -37.808991929255356]]]], ""type"": ""MultiPolygon""}",6.5037795818,0.0,34.7869415455,0.0,34.7869415455,0.0,100202.0,6.5037795818,26.6532756811,30.3796319217,30.3796319217,202.87,26.6532756811,0.0
"-37.808965989575384, 144.9455700633714",Docklands,-37.808966,144.94557,"{""coordinates"": [[[[144.9454425943971, -37.80904013807204], [144.94565717522119, -37.80886514033774], [144.94569655812575, -37.80889418556207], [144.94548019436255, -37.80906753104711], [144.9454425943971, -37.80904013807204]]]], ""type"": ""MultiPolygon""}",3.0712398768,0.0,16.4272144726,0.0,16.4272144726,0.0,100205.0,3.0712398768,12.5863055664,14.3459788934,14.3459788934,95.8,12.5863055664,0.0
"-37.808540815564406, 144.944838248184",Docklands,-37.808541,144.944838,"{""coordinates"": [[[[144.94476550469042, -37.80859940663185], [144.94486504002876, -37.80845991096623], [144.94491377803922, -37.8084813921547], [144.94480482740394, -37.808626303602], [144.94476550469042, -37.80859940663185]]]], ""type"": ""MultiPolygon""}",4.19013363858,0.0,23.4849712675,0.0,23.4849712675,0.0,100209.0,4.19013363858,18.0767465612,20.6499136224,20.6499136224,112.3,18.0767465612,0.0
"-37.80810948113109, 144.94378398218524",Docklands,-37.808109,144.943784,"{""coordinates"": [[[[144.9438280626375, -37.80800286160407], [144.94387367377126, -37.80802296569407], [144.9437416190664, -37.80821543860317], [144.94369440419206, -37.80819393667137], [144.9438280626375, -37.80800286160407]]]], ""type"": ""MultiPolygon""}",2.82451770177,0.0,15.8309200797,0.0,15.8309200797,0.0,100222.0,2.82451770177,12.1853046721,13.9198438221,13.9198438221,75.7,12.1853046721,0.0
