date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,seg_id,dtupdate,status_id,poly_area,gisid,street_id,seg_part,Latitude,Longitude
2015-11-24,17,99,6,50,0,01:00:00,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,40.0,44.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,10:00:00,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,44.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,04:00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,48.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,14:00:00,76.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,45.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,08:00:00,129.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.0,47.0,57.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,16:00:00,201.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.3,45.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,09:00:00,90.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,47.0,57.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,17:00:00,254.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,10:00:00,65.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,47.0,59.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,20:00:00,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,45.7,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,13:00:00,78.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,48.0,57.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,21:00:00,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,45.9,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,14:00:00,108.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,40.0,46.0,64.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-16,37,136,4,50,1,22:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,46.6,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-24,17,99,6,50,0,19:00:00,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,56.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-10-06,37,136,4,50,2,10:00:00,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.2,48.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,00:00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,47.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-10-06,37,136,4,50,2,11:00:00,46.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,48.5,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,01:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,42.0,43.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-10-06,37,136,4,50,2,12:00:00,56.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,48.2,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,04:00:00,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,63.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-10-06,37,136,4,50,2,15:00:00,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8,50.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,09:00:00,68.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,49.0,75.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-10-06,37,136,4,50,2,23:00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,10:00:00,50.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,54.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,01:00:00,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,52.8,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,13:00:00,65.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,70.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.4,55.4,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,15:00:00,129.0,1.0,26.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,50.0,116.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,05:00:00,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-25,17,99,6,50,0,21:00:00,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,52.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,07:00:00,178.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,48.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-06,37,136,4,50,2,09:00:00,102.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,03:00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,57.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,12:00:00,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,47.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,05:00:00,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,48.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,13:00:00,67.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,50.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,09:00:00,97.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,48.0,59.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,14:00:00,67.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,10:00:00,59.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,49.0,61.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,15:00:00,96.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,50.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,11:00:00,69.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,46.0,60.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,17:00:00,123.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,15:00:00,168.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,48.0,75.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-11-06,37,136,4,50,2,19:00:00,81.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,46.7,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-26,17,99,6,50,0,20:00:00,47.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,47.0,51.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,03:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.3,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,02:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,29.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,05:00:00,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4,54.9,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,03:00:00,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,49.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,07:00:00,154.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,48.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,05:00:00,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,46.0,48.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,08:00:00,244.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,14:00:00,94.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,68.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,10:00:00,73.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,16:00:00,131.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,65.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,18:00:00,99.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,18:00:00,85.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,48.0,81.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-12-06,37,136,4,50,2,23:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.8,44.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,20:00:00,36.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,50.0,65.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,00:00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9,47.9,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,21:00:00,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,42.0,49.0,67.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,08:00:00,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-27,17,99,6,50,0,23:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,47.0,66.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,10:00:00,79.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,47.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,01:00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,54.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,11:00:00,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.9,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,02:00:00,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,48.0,55.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,14:00:00,101.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,45.7,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,05:00:00,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,46.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,18:00:00,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8,48.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,07:00:00,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,27.0,34.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-13,37,136,4,50,2,23:00:00,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,10:00:00,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,37.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,00:00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,46.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,13:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,19.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,01:00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,49.5,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,14:00:00,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,45.0,57.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,02:00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,41.3,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,15:00:00,63.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,46.0,66.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,05:00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,56.2,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-28,17,99,6,50,0,17:00:00,51.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,36.0,43.0,68.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,06:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,49.5,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-29,17,99,6,50,0,00:00:00,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46.0,48.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,08:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.1,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-29,17,99,6,50,0,05:00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,34.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,11:00:00,91.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,46.1,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-29,17,99,6,50,0,11:00:00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,24.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,13:00:00,96.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.7,45.2,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-29,17,99,6,50,0,22:00:00,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,46.0,67.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,14:00:00,87.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,44.4,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,05:00:00,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,42.0,48.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,15:00:00,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.4,46.7,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,06:00:00,19.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,45.0,51.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-14,37,136,4,50,2,22:00:00,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.1,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,11:00:00,63.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,49.0,62.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-15,37,136,4,50,2,05:00:00,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,48.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,16:00:00,121.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,44.0,51.0,76.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-15,37,136,4,50,2,06:00:00,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,51.9,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,18:00:00,85.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,49.0,65.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
2015-06-15,37,136,4,50,2,07:00:00,161.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.2,49.0,47.0,21790,21790,20210923,2,2477,2366,1412,1,-37.79299033677019,144.9194464061572
2015-11-30,17,99,6,50,0,20:00:00,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,47.0,54.0,21324,21324,20210923,2,3336,2997,478,1,-37.79569828417639,144.94086091733743
