node_id,longitude,latitude,geometry
186571515,144.9614308,-37.8455627,POINT (144.9614308 -37.8455627)
186571529,144.9724068,-37.8552703,POINT (144.9724068 -37.8552703)
186573791,144.9755175,-37.8581966,POINT (144.9755175 -37.8581966)
186573808,144.9624874,-37.8470211,POINT (144.9624874 -37.8470211)
186574387,144.9564303,-37.851527,POINT (144.9564303 -37.851527)
186575524,144.9613282,-37.845615,POINT (144.9613282 -37.845615)
186575770,144.9547688,-37.8507138,POINT (144.9547688 -37.8507138)
186577889,144.9592224,-37.8423326,POINT (144.9592224 -37.8423326)
186578528,144.9549106,-37.8457217,POINT (144.9549106 -37.8457217)
186578530,144.9552211,-37.8459319,POINT (144.9552211 -37.8459319)
186578535,144.9548958,-37.8457243,POINT (144.9548958 -37.8457243)
186579999,144.9572176,-37.8441163,POINT (144.9572176 -37.8441163)
186580460,144.9608852,-37.8461482,POINT (144.9608852 -37.8461482)
186580557,144.9585789,-37.844902,POINT (144.9585789 -37.844902)
186580945,144.9586308,-37.8428566,POINT (144.9586308 -37.8428566)
186581080,144.957839,-37.8445261,POINT (144.957839 -37.8445261)
186581387,144.9590515,-37.8434336,POINT (144.9590515 -37.8434336)
186581595,144.9597809,-37.8446902,POINT (144.9597809 -37.8446902)
186581891,144.9604782,-37.8459018,POINT (144.9604782 -37.8459018)
186582753,144.9580859,-37.8523292,POINT (144.9580859 -37.8523292)
186583127,144.9637098,-37.8483597,POINT (144.9637098 -37.8483597)
186583768,144.9597421,-37.8531387,POINT (144.9597421 -37.8531387)
186584377,144.9616199,-37.8472505,POINT (144.9616199 -37.8472505)
186585652,144.9588522,-37.8458095,POINT (144.9588522 -37.8458095)
186585654,144.9604693,-37.8466514,POINT (144.9604693 -37.8466514)
186585655,144.9620961,-37.8474984,POINT (144.9620961 -37.8474984)
186585965,144.9561527,-37.8450599,POINT (144.9561527 -37.8450599)
186587329,144.9584709,-37.8462691,POINT (144.9584709 -37.8462691)
186587330,144.9600881,-37.8471127,POINT (144.9600881 -37.8471127)
186587331,144.9617218,-37.8479649,POINT (144.9617218 -37.8479649)
186587332,144.9633355,-37.8488066,POINT (144.9633355 -37.8488066)
186587520,144.9620465,-37.8475618,POINT (144.9620465 -37.8475618)
186587726,144.9626119,-37.8484292,POINT (144.9626119 -37.8484292)
186588685,144.964993,-37.849618,POINT (144.964993 -37.849618)
186589810,144.9662378,-37.8506846,POINT (144.9662378 -37.8506846)
186590470,144.9637408,-37.8536854,POINT (144.9637408 -37.8536854)
186591168,144.9681473,-37.8545631,POINT (144.9681473 -37.8545631)
186592338,144.9677572,-37.8518807,POINT (144.9677572 -37.8518807)
186593390,144.9654655,-37.8546355,POINT (144.9654655 -37.8546355)
186603644,144.9664934,-37.8565206,POINT (144.9664934 -37.8565206)
186604246,144.9701385,-37.8537353,POINT (144.9701385 -37.8537353)
186604426,144.9719864,-37.8602967,POINT (144.9719864 -37.8602967)
186606449,144.9514998,-37.8491231,POINT (144.9514998 -37.8491231)
186606856,144.9513236,-37.8490431,POINT (144.9513236 -37.8490431)
186607979,144.9526857,-37.8477423,POINT (144.9526857 -37.8477423)
186608020,144.9525246,-37.8478908,POINT (144.9525246 -37.8478908)
186608380,144.9528397,-37.8479747,POINT (144.9528397 -37.8479747)
186610664,144.9689492,-37.854149,POINT (144.9689492 -37.854149)
186610665,144.9716429,-37.8555296,POINT (144.9716429 -37.8555296)
186610696,144.9608556,-37.849024,POINT (144.9608556 -37.849024)
186610701,144.9670867,-37.8526943,POINT (144.9670867 -37.8526943)
186613070,144.9543794,-37.8487893,POINT (144.9543794 -37.8487893)
186613702,144.9544727,-37.848675,POINT (144.9544727 -37.848675)
186613703,144.9562017,-37.846603,POINT (144.9562017 -37.846603)
186613704,144.9570822,-37.8455448,POINT (144.9570822 -37.8455448)
186614044,144.9545335,-37.8464937,POINT (144.9545335 -37.8464937)
186614690,144.9557605,-37.8471333,POINT (144.9557605 -37.8471333)
186614691,144.9571511,-37.8478579,POINT (144.9571511 -37.8478579)
186614890,144.956813,-37.8454043,POINT (144.956813 -37.8454043)
186615342,144.9557351,-37.8463581,POINT (144.9557351 -37.8463581)
186615343,144.9551923,-37.8468371,POINT (144.9551923 -37.8468371)
186616024,144.9537264,-37.8468312,POINT (144.9537264 -37.8468312)
186617753,144.9539813,-37.8469686,POINT (144.9539813 -37.8469686)
186617754,144.9553185,-37.8476645,POINT (144.9553185 -37.8476645)
186617755,144.9567108,-37.8483889,POINT (144.9567108 -37.8483889)
186617756,144.9583313,-37.8492322,POINT (144.9583313 -37.8492322)
186617759,144.9599706,-37.8500852,POINT (144.9599706 -37.8500852)
186617761,144.9615805,-37.8509229,POINT (144.9615805 -37.8509229)
186617763,144.963202,-37.8517666,POINT (144.963202 -37.8517666)
186617764,144.9646934,-37.8525426,POINT (144.9646934 -37.8525426)
186618482,144.9566407,-37.8460755,POINT (144.9566407 -37.8460755)
186619629,144.9580326,-37.8467974,POINT (144.9580326 -37.8467974)
186619631,144.9596537,-37.8476383,POINT (144.9596537 -37.8476383)
186619633,144.9612857,-37.8484848,POINT (144.9612857 -37.8484848)
186619634,144.9629029,-37.8493273,POINT (144.9629029 -37.8493273)
186619635,144.9644956,-37.8502228,POINT (144.9644956 -37.8502228)
186619820,144.963237,-37.8489227,POINT (144.963237 -37.8489227)
186620996,144.9645683,-37.8501444,POINT (144.9645683 -37.8501444)
186620997,144.965912,-37.8510756,POINT (144.965912 -37.8510756)
186623712,144.9587688,-37.8487027,POINT (144.9587688 -37.8487027)
186623713,144.9604102,-37.8495562,POINT (144.9604102 -37.8495562)
186623714,144.9620196,-37.850393,POINT (144.9620196 -37.850393)
186623715,144.9636479,-37.8512397,POINT (144.9636479 -37.8512397)
186623717,144.9650763,-37.8520871,POINT (144.9650763 -37.8520871)
186625332,144.9651368,-37.8520139,POINT (144.9651368 -37.8520139)
186625337,144.9683954,-37.854344,POINT (144.9683954 -37.854344)
186625905,144.9534607,-37.847436,POINT (144.9534607 -37.847436)
186626346,144.9548915,-37.8481777,POINT (144.9548915 -37.8481777)
186626347,144.9562886,-37.8488973,POINT (144.9562886 -37.8488973)
186627749,144.952235,-37.8485072,POINT (144.952235 -37.8485072)
186628987,144.9586101,-37.8517093,POINT (144.9586101 -37.8517093)
186628989,144.9602284,-37.8525542,POINT (144.9602284 -37.8525542)
186628990,144.9618542,-37.853403,POINT (144.9618542 -37.853403)
186628991,144.963332,-37.8541746,POINT (144.963332 -37.8541746)
186628992,144.9650836,-37.8550891,POINT (144.9650836 -37.8550891)
186628993,144.9668973,-37.8560361,POINT (144.9668973 -37.8560361)
186630777,144.9710191,-37.8575364,POINT (144.9710191 -37.8575364)
186631481,144.9728326,-37.8573766,POINT (144.9728326 -37.8573766)
186631482,144.9738777,-37.8567188,POINT (144.9738777 -37.8567188)
186631661,144.9730144,-37.857264,POINT (144.9730144 -37.857264)
186632834,144.9758847,-37.8605636,POINT (144.9758847 -37.8605636)
186632866,144.9753083,-37.8609069,POINT (144.9753083 -37.8609069)
186633818,144.9737412,-37.8592762,POINT (144.9737412 -37.8592762)
186633819,144.97196,-37.8573767,POINT (144.97196 -37.8573767)
186633826,144.9710175,-37.8568623,POINT (144.9710175 -37.8568623)
186633859,144.9766605,-37.8593329,POINT (144.9766605 -37.8593329)
186634367,144.9754189,-37.8600761,POINT (144.9754189 -37.8600761)
186634368,144.9748434,-37.8604206,POINT (144.9748434 -37.8604206)
186636871,144.9771873,-37.8597846,POINT (144.9771873 -37.8597846)
188514339,144.9603564,-37.777998,POINT (144.9603564 -37.777998)
188514373,144.9601048,-37.777691,POINT (144.9601048 -37.777691)
191041775,144.9838541,-37.8527524,POINT (144.9838541 -37.8527524)
191041864,144.9864433,-37.8523826,POINT (144.9864433 -37.8523826)
191055561,144.9887175,-37.851243,POINT (144.9887175 -37.851243)
191061273,145.0009347,-37.8613933,POINT (145.0009347 -37.8613933)
191063441,145.0252852,-37.8696019,POINT (145.0252852 -37.8696019)
191063444,144.9960744,-37.8659547,POINT (144.9960744 -37.8659547)
191063445,145.0000115,-37.8664423,POINT (145.0000115 -37.8664423)
191063446,145.0091728,-37.8675744,POINT (145.0091728 -37.8675744)
191073116,144.992943,-37.8776967,POINT (144.992943 -37.8776967)
191073379,144.9924959,-37.8796873,POINT (144.9924959 -37.8796873)
191074236,144.9822286,-37.8860342,POINT (144.9822286 -37.8860342)
191074452,144.9846217,-37.8835792,POINT (144.9846217 -37.8835792)
191074488,144.9840454,-37.8871332,POINT (144.9840454 -37.8871332)
191791958,145.1522847,-37.8693529,POINT (145.1522847 -37.8693529)
191792323,145.1523102,-37.8688609,POINT (145.1523102 -37.8688609)
191793492,145.1499888,-37.869891,POINT (145.1499888 -37.869891)
191805339,145.1562048,-37.8705188,POINT (145.1562048 -37.8705188)
191808564,145.1548353,-37.8658966,POINT (145.1548353 -37.8658966)
191818526,145.1600979,-37.8599505,POINT (145.1600979 -37.8599505)
191819717,145.1619557,-37.859853,POINT (145.1619557 -37.859853)
191819720,145.1620873,-37.8585717,POINT (145.1620873 -37.8585717)
191821963,145.1621873,-37.8650038,POINT (145.1621873 -37.8650038)
191822402,145.1626634,-37.8650472,POINT (145.1626634 -37.8650472)
191823335,145.1653498,-37.8624672,POINT (145.1653498 -37.8624672)
191823769,145.1663704,-37.8625011,POINT (145.1663704 -37.8625011)
191824935,145.1635276,-37.8658855,POINT (145.1635276 -37.8658855)
191824936,145.1640971,-37.8659514,POINT (145.1640971 -37.8659514)
191825704,145.1657333,-37.8641326,POINT (145.1657333 -37.8641326)
191825801,145.1665098,-37.8643253,POINT (145.1665098 -37.8643253)
193714556,145.0938436,-37.973217,POINT (145.0938436 -37.973217)
193714557,145.0865194,-37.9723501,POINT (145.0865194 -37.9723501)
193714878,145.0942292,-37.9765854,POINT (145.0942292 -37.9765854)
193714879,145.0863168,-37.9756126,POINT (145.0863168 -37.9756126)
193724754,145.0750241,-37.9750827,POINT (145.0750241 -37.9750827)
193724759,145.0839693,-37.9760613,POINT (145.0839693 -37.9760613)
193724760,145.0853835,-37.976266,POINT (145.0853835 -37.976266)
193725338,145.0817993,-37.9757347,POINT (145.0817993 -37.9757347)
193725452,145.0812418,-37.9756804,POINT (145.0812418 -37.9756804)
195360683,145.3151948,-37.9811541,POINT (145.3151948 -37.9811541)
196155333,145.1653281,-37.8735693,POINT (145.1653281 -37.8735693)
196156816,145.1651913,-37.8733745,POINT (145.1651913 -37.8733745)
196817926,145.1657787,-37.8794756,POINT (145.1657787 -37.8794756)
196818120,145.1653145,-37.8806202,POINT (145.1653145 -37.8806202)
196906311,144.9627077,-37.823816,POINT (144.9627077 -37.823816)
196906529,144.9626202,-37.8238958,POINT (144.9626202 -37.8238958)
196907921,144.9581748,-37.8275759,POINT (144.9581748 -37.8275759)
196913063,144.9580361,-37.827708,POINT (144.9580361 -37.827708)
196913363,144.957009,-37.8255099,POINT (144.957009 -37.8255099)
197019550,144.9703234,-37.8232457,POINT (144.9703234 -37.8232457)
197019555,144.9715607,-37.8264146,POINT (144.9715607 -37.8264146)
197019557,144.9716228,-37.827128,POINT (144.9716228 -37.827128)
197024816,144.9753616,-37.8362321,POINT (144.9753616 -37.8362321)
197024820,144.9735736,-37.8339568,POINT (144.9735736 -37.8339568)
198490175,145.1284651,-37.9297516,POINT (145.1284651 -37.9297516)
198490330,145.1397214,-37.938508,POINT (145.1397214 -37.938508)
198490331,145.1398659,-37.938643,POINT (145.1398659 -37.938643)
198490364,145.140534,-37.9370376,POINT (145.140534 -37.9370376)
198490494,145.1401296,-37.9370547,POINT (145.1401296 -37.9370547)
198490501,145.1411666,-37.9369348,POINT (145.1411666 -37.9369348)
198490924,145.1397716,-37.9414346,POINT (145.1397716 -37.9414346)
198491007,145.1382944,-37.9421481,POINT (145.1382944 -37.9421481)
198491008,145.1399454,-37.9423492,POINT (145.1399454 -37.9423492)
198491125,145.1403769,-37.9419506,POINT (145.1403769 -37.9419506)
198491265,145.1384201,-37.9503317,POINT (145.1384201 -37.9503317)
198491639,145.1524075,-37.9519427,POINT (145.1524075 -37.9519427)
198491845,145.1324629,-37.9589768,POINT (145.1324629 -37.9589768)
198492047,145.134413,-37.9596906,POINT (145.134413 -37.9596906)
198492461,145.1328993,-37.9613096,POINT (145.1328993 -37.9613096)
198492462,145.1326629,-37.9618466,POINT (145.1326629 -37.9618466)
198492470,145.1351134,-37.9619127,POINT (145.1351134 -37.9619127)
198492728,145.1272852,-37.9686455,POINT (145.1272852 -37.9686455)
198492738,145.1223381,-37.9715964,POINT (145.1223381 -37.9715964)
198492761,145.1231267,-37.972077,POINT (145.1231267 -37.972077)
198494638,145.1176642,-37.9752501,POINT (145.1176642 -37.9752501)
198494645,145.1172179,-37.977489,POINT (145.1172179 -37.977489)
198495214,145.1111599,-37.975502,POINT (145.1111599 -37.975502)
198495980,145.1113282,-37.975497,POINT (145.1113282 -37.975497)
198495983,145.1128354,-37.975788,POINT (145.1128354 -37.975788)
198495984,145.1132883,-37.9761646,POINT (145.1132883 -37.9761646)
198495989,145.113667,-37.9798394,POINT (145.113667 -37.9798394)
198495991,145.1133707,-37.9804119,POINT (145.1133707 -37.9804119)
198496022,145.1103498,-37.9801614,POINT (145.1103498 -37.9801614)
198496863,145.1105327,-37.980183,POINT (145.1105327 -37.980183)
198497303,145.116234,-37.9897898,POINT (145.116234 -37.9897898)
198497332,145.1067455,-37.9934013,POINT (145.1067455 -37.9934013)
198497896,145.1060859,-37.9968499,POINT (145.1060859 -37.9968499)
198498312,145.1091964,-37.9980222,POINT (145.1091964 -37.9980222)
198498328,145.1044118,-38.0045521,POINT (145.1044118 -38.0045521)
198499262,145.1045794,-38.004566,POINT (145.1045794 -38.004566)
198499267,145.1124595,-38.008299,POINT (145.1124595 -38.008299)
198536913,145.109756,-38.017679,POINT (145.109756 -38.017679)
198537130,145.110517,-38.0178622,POINT (145.110517 -38.0178622)
198561361,145.1045073,-38.0131736,POINT (145.1045073 -38.0131736)
198561365,145.1058765,-38.0139503,POINT (145.1058765 -38.0139503)
202565446,144.9061144,-37.8056782,POINT (144.9061144 -37.8056782)
202581658,144.9111213,-37.8067821,POINT (144.9111213 -37.8067821)
202581660,144.9160084,-37.8072773,POINT (144.9160084 -37.8072773)
202581663,144.9169136,-37.8073696,POINT (144.9169136 -37.8073696)
202581664,144.9185317,-37.807544,POINT (144.9185317 -37.807544)
202610157,145.217417,-37.8595649,POINT (145.217417 -37.8595649)
202610301,145.2161291,-37.8584326,POINT (145.2161291 -37.8584326)
202610484,145.216985,-37.8579276,POINT (145.216985 -37.8579276)
202610488,145.2181285,-37.8586913,POINT (145.2181285 -37.8586913)
202610679,145.2175161,-37.8585407,POINT (145.2175161 -37.8585407)
202611647,145.2180434,-37.8588879,POINT (145.2180434 -37.8588879)
202611652,145.2186929,-37.8589965,POINT (145.2186929 -37.8589965)
202614049,145.2175614,-37.8572252,POINT (145.2175614 -37.8572252)
202614211,145.2175896,-37.8569829,POINT (145.2175896 -37.8569829)
202614258,145.2158588,-37.8581785,POINT (145.2158588 -37.8581785)
202614435,145.2152381,-37.8586405,POINT (145.2152381 -37.8586405)
202614495,145.2165627,-37.8588581,POINT (145.2165627 -37.8588581)
202614620,145.2156812,-37.8591539,POINT (145.2156812 -37.8591539)
202614741,145.2154925,-37.8577612,POINT (145.2154925 -37.8577612)
202614849,145.2149211,-37.8579262,POINT (145.2149211 -37.8579262)
202614950,145.2170536,-37.8601458,POINT (145.2170536 -37.8601458)
202615176,145.2161029,-37.8599894,POINT (145.2161029 -37.8599894)
202615721,145.2169967,-37.8607193,POINT (145.2169967 -37.8607193)
202616100,145.2157852,-37.8619051,POINT (145.2157852 -37.8619051)
202616857,145.2173645,-37.8614424,POINT (145.2173645 -37.8614424)
202617208,145.2167296,-37.8622209,POINT (145.2167296 -37.8622209)
202617267,145.2181626,-37.8619117,POINT (145.2181626 -37.8619117)
202617423,145.2176181,-37.8625047,POINT (145.2176181 -37.8625047)
202622992,145.220717,-37.8582261,POINT (145.220717 -37.8582261)
202623152,145.2203978,-37.8585798,POINT (145.2203978 -37.8585798)
202623184,145.2191124,-37.8588197,POINT (145.2191124 -37.8588197)
202623341,145.2199777,-37.8592192,POINT (145.2199777 -37.8592192)
202623855,145.2194271,-37.8598167,POINT (145.2194271 -37.8598167)
202657178,145.2214756,-37.859859,POINT (145.2214756 -37.859859)
202657295,145.2206654,-37.8596459,POINT (145.2206654 -37.8596459)
202661082,144.9164429,-37.8016472,POINT (144.9164429 -37.8016472)
202661084,144.9163863,-37.8017433,POINT (144.9163863 -37.8017433)
202673216,144.9166679,-37.8068882,POINT (144.9166679 -37.8068882)
202673217,144.9166571,-37.8070916,POINT (144.9166571 -37.8070916)
202673221,144.916519,-37.8073229,POINT (144.916519 -37.8073229)
202673222,144.9162834,-37.8074273,POINT (144.9162834 -37.8074273)
202673842,145.2212394,-37.8634754,POINT (145.2212394 -37.8634754)
202674083,145.2213716,-37.8625517,POINT (145.2213716 -37.8625517)
202675788,145.2237585,-37.8641745,POINT (145.2237585 -37.8641745)
202675879,145.2239316,-37.8644388,POINT (145.2239316 -37.8644388)
202676494,144.9163913,-37.8072964,POINT (144.9163913 -37.8072964)
202704087,145.2244857,-37.8653728,POINT (145.2244857 -37.8653728)
202704275,145.2249726,-37.8651431,POINT (145.2249726 -37.8651431)
202706127,144.9114624,-37.8071928,POINT (144.9114624 -37.8071928)
202709271,144.9107004,-37.8070447,POINT (144.9107004 -37.8070447)
202764032,145.2330247,-37.8730956,POINT (145.2330247 -37.8730956)
202764097,145.232866,-37.8730956,POINT (145.232866 -37.8730956)
202764593,145.2308971,-37.8735818,POINT (145.2308971 -37.8735818)
202765140,145.230073,-37.8733989,POINT (145.230073 -37.8733989)
202765145,145.2322983,-37.8739003,POINT (145.2322983 -37.8739003)
202765162,145.2310486,-37.8730964,POINT (145.2310486 -37.8730964)
202767069,145.2316492,-37.8730842,POINT (145.2316492 -37.8730842)
202767378,145.2316534,-37.8723717,POINT (145.2316534 -37.8723717)
202767382,145.2319941,-37.8717893,POINT (145.2319941 -37.8717893)
202768916,145.2322419,-37.8723757,POINT (145.2322419 -37.8723757)
202769926,145.2330191,-37.8744566,POINT (145.2330191 -37.8744566)
202769927,145.2328798,-37.8744527,POINT (145.2328798 -37.8744527)
203355301,145.1164071,-37.9021936,POINT (145.1164071 -37.9021936)
203355525,145.1163702,-37.9023804,POINT (145.1163702 -37.9023804)
203375382,145.1771142,-37.8651097,POINT (145.1771142 -37.8651097)
203375402,145.1770907,-37.8654292,POINT (145.1770907 -37.8654292)
203375412,145.1769279,-37.86623,POINT (145.1769279 -37.86623)
203375421,145.1767268,-37.8674531,POINT (145.1767268 -37.8674531)
203375478,145.1752087,-37.8648782,POINT (145.1752087 -37.8648782)
203375491,145.1761409,-37.8649886,POINT (145.1761409 -37.8649886)
203467420,145.1423706,-37.8788909,POINT (145.1423706 -37.8788909)
204084937,145.1116544,-37.8935151,POINT (145.1116544 -37.8935151)
204088419,145.1090998,-37.8959941,POINT (145.1090998 -37.8959941)
204088820,145.1090483,-37.8962989,POINT (145.1090483 -37.8962989)
204701055,145.1379534,-37.8930628,POINT (145.1379534 -37.8930628)
205498051,145.2259227,-37.9722783,POINT (145.2259227 -37.9722783)
205498052,145.2261194,-37.9712113,POINT (145.2261194 -37.9712113)
205498061,145.2256052,-37.973945,POINT (145.2256052 -37.973945)
205498062,145.2207476,-37.9707212,POINT (145.2207476 -37.9707212)
205498063,145.2203538,-37.9732949,POINT (145.2203538 -37.9732949)
205498065,145.2203318,-37.974075,POINT (145.2203318 -37.974075)
205498067,145.2230741,-37.9736476,POINT (145.2230741 -37.9736476)
205498069,145.2229105,-37.9735935,POINT (145.2229105 -37.9735935)
205498127,145.2166772,-37.9736484,POINT (145.2166772 -37.9736484)
205498137,145.2229244,-37.9743484,POINT (145.2229244 -37.9743484)
205498140,145.2264671,-37.9755193,POINT (145.2264671 -37.9755193)
205498141,145.2227571,-37.9743621,POINT (145.2227571 -37.9743621)
205498217,145.2039702,-37.9754352,POINT (145.2039702 -37.9754352)
205498994,145.204759,-37.9756337,POINT (145.204759 -37.9756337)
205498999,145.2269295,-37.9782554,POINT (145.2269295 -37.9782554)
205499000,145.2158586,-37.9779516,POINT (145.2158586 -37.9779516)
205499001,145.2301355,-37.9786308,POINT (145.2301355 -37.9786308)
205499008,145.221972,-37.9786769,POINT (145.221972 -37.9786769)
205499029,145.2108856,-37.9784632,POINT (145.2108856 -37.9784632)
205499032,145.2160666,-37.9789837,POINT (145.2160666 -37.9789837)
205499033,145.2217843,-37.9796638,POINT (145.2217843 -37.9796638)
205499035,145.2265607,-37.9802277,POINT (145.2265607 -37.9802277)
205499056,145.2216193,-37.980575,POINT (145.2216193 -37.980575)
205499096,145.2191248,-37.9833837,POINT (145.2191248 -37.9833837)
205499123,145.2164496,-37.9820567,POINT (145.2164496 -37.9820567)
205499135,145.2190918,-37.9823821,POINT (145.2190918 -37.9823821)
205499144,145.2199644,-37.979445,POINT (145.2199644 -37.979445)
205499233,145.2195874,-37.9814199,POINT (145.2195874 -37.9814199)
206103449,145.1587644,-37.8552579,POINT (145.1587644 -37.8552579)
206103451,145.1594242,-37.855326,POINT (145.1594242 -37.855326)
206103520,145.1564195,-37.8547139,POINT (145.1564195 -37.8547139)
206103521,145.1576801,-37.8548558,POINT (145.1576801 -37.8548558)
206103548,145.1572956,-37.8556087,POINT (145.1572956 -37.8556087)
206103550,145.1552368,-37.8545802,POINT (145.1552368 -37.8545802)
206103552,145.1580838,-37.854086,POINT (145.1580838 -37.854086)
206103553,145.1557097,-37.8546311,POINT (145.1557097 -37.8546311)
206103555,145.153752,-37.854809,POINT (145.153752 -37.854809)
206103572,145.1568768,-37.8563955,POINT (145.1568768 -37.8563955)
206103573,145.1568902,-37.8588869,POINT (145.1568902 -37.8588869)
206103579,145.1588402,-37.8591114,POINT (145.1588402 -37.8591114)
206103580,145.156504,-37.8596207,POINT (145.156504 -37.8596207)
206103628,145.1585155,-37.8598525,POINT (145.1585155 -37.8598525)
206103629,145.1606841,-37.8588325,POINT (145.1606841 -37.8588325)
206103632,145.162026,-37.8593922,POINT (145.162026 -37.8593922)
206103633,145.160778,-37.8601338,POINT (145.160778 -37.8601338)
206103635,145.1619288,-37.8602335,POINT (145.1619288 -37.8602335)
206103636,145.1629364,-37.8599562,POINT (145.1629364 -37.8599562)
206103653,145.1631631,-37.8587066,POINT (145.1631631 -37.8587066)
206103654,145.1628485,-37.8604728,POINT (145.1628485 -37.8604728)
206104050,145.1653096,-37.8544927,POINT (145.1653096 -37.8544927)
206104060,145.165082,-37.8562693,POINT (145.165082 -37.8562693)
206104064,145.1666477,-37.855768,POINT (145.1666477 -37.855768)
206104104,145.1659631,-37.8571027,POINT (145.1659631 -37.8571027)
206104164,145.1750795,-37.8558057,POINT (145.1750795 -37.8558057)
206104166,145.1709418,-37.8551972,POINT (145.1709418 -37.8551972)
206104167,145.1748529,-37.8556599,POINT (145.1748529 -37.8556599)
206104168,145.174608,-37.8557474,POINT (145.174608 -37.8557474)
206104169,145.1719408,-37.8552992,POINT (145.1719408 -37.8552992)
206104176,145.1719212,-37.8554168,POINT (145.1719212 -37.8554168)
206104177,145.1716114,-37.8569949,POINT (145.1716114 -37.8569949)
206104247,145.1717616,-37.8562409,POINT (145.1717616 -37.8562409)
206104253,145.1699402,-37.8555647,POINT (145.1699402 -37.8555647)
206104254,145.1699269,-37.8550935,POINT (145.1699269 -37.8550935)
206104344,145.1690733,-37.8553687,POINT (145.1690733 -37.8553687)
206104348,145.1688403,-37.8549402,POINT (145.1688403 -37.8549402)
206104373,145.169456,-37.8543999,POINT (145.169456 -37.8543999)
206104376,145.1696592,-37.8547488,POINT (145.1696592 -37.8547488)
206104385,145.1687875,-37.8546302,POINT (145.1687875 -37.8546302)
206104393,145.1692361,-37.8544954,POINT (145.1692361 -37.8544954)
206104399,145.1720406,-37.854102,POINT (145.1720406 -37.854102)
206104401,145.1731555,-37.854299,POINT (145.1731555 -37.854299)
206104522,145.1735571,-37.8522381,POINT (145.1735571 -37.8522381)
206104523,145.1729994,-37.8550624,POINT (145.1729994 -37.8550624)
206104560,145.1702003,-37.8511908,POINT (145.1702003 -37.8511908)
206104564,145.1804305,-37.8530855,POINT (145.1804305 -37.8530855)
206104603,145.1798512,-37.8560495,POINT (145.1798512 -37.8560495)
206104606,145.175712,-37.8555253,POINT (145.175712 -37.8555253)
206104608,145.1765077,-37.8555037,POINT (145.1765077 -37.8555037)
206104610,145.1796294,-37.8560209,POINT (145.1796294 -37.8560209)
206104636,145.176662,-37.8546971,POINT (145.176662 -37.8546971)
206104638,145.1768484,-37.8542979,POINT (145.1768484 -37.8542979)
206104642,145.179178,-37.8533597,POINT (145.179178 -37.8533597)
206104644,145.1793683,-37.8529457,POINT (145.1793683 -37.8529457)
206104645,145.1789767,-37.8549788,POINT (145.1789767 -37.8549788)
206104670,145.1788139,-37.8557814,POINT (145.1788139 -37.8557814)
206104725,145.1780487,-37.8538182,POINT (145.1780487 -37.8538182)
206104727,145.1781667,-37.8541541,POINT (145.1781667 -37.8541541)
206104731,145.1778274,-37.8534823,POINT (145.1778274 -37.8534823)
206104806,145.1782794,-37.8462996,POINT (145.1782794 -37.8462996)
206104853,145.1724383,-37.8528013,POINT (145.1724383 -37.8528013)
206104857,145.1733299,-37.8534756,POINT (145.1733299 -37.8534756)
206104858,145.1749052,-37.8531405,POINT (145.1749052 -37.8531405)
206104860,145.1747939,-37.8536371,POINT (145.1747939 -37.8536371)
206104861,145.1757688,-37.8537632,POINT (145.1757688 -37.8537632)
206104876,145.1739972,-37.8551863,POINT (145.1739972 -37.8551863)
206106126,145.1783598,-37.849358,POINT (145.1783598 -37.849358)
206106127,145.1786635,-37.84928,POINT (145.1786635 -37.84928)
206106195,145.1715605,-37.8495696,POINT (145.1715605 -37.8495696)
206106197,145.1729516,-37.8514286,POINT (145.1729516 -37.8514286)
206106316,145.1735774,-37.8498621,POINT (145.1735774 -37.8498621)
206106317,145.1726733,-37.8521195,POINT (145.1726733 -37.8521195)
206106340,145.1738298,-37.8495501,POINT (145.1738298 -37.8495501)
206106397,145.1753052,-37.8500694,POINT (145.1753052 -37.8500694)
206106444,145.1733492,-37.8505156,POINT (145.1733492 -37.8505156)
206106490,145.1750894,-37.8508596,POINT (145.1750894 -37.8508596)
206106493,145.1739049,-37.8514424,POINT (145.1739049 -37.8514424)
206106494,145.1748767,-37.851571,POINT (145.1748767 -37.851571)
206106519,145.1747764,-37.854479,POINT (145.1747764 -37.854479)
206106520,145.1741541,-37.8543943,POINT (145.1741541 -37.8543943)
206106650,145.1774754,-37.861984,POINT (145.1774754 -37.861984)
206106653,145.1772072,-37.8629719,POINT (145.1772072 -37.8629719)
206106667,145.1828404,-37.856655,POINT (145.1828404 -37.856655)
206106675,145.1825609,-37.8567595,POINT (145.1825609 -37.8567595)
206106676,145.1768457,-37.8560239,POINT (145.1768457 -37.8560239)
206106680,145.1776567,-37.8560242,POINT (145.1776567 -37.8560242)
206107284,145.1908713,-37.888137,POINT (145.1908713 -37.888137)
206107285,145.1904397,-37.8883846,POINT (145.1904397 -37.8883846)
206107297,145.1894772,-37.8902268,POINT (145.1894772 -37.8902268)
206125720,145.1669361,-37.8558617,POINT (145.1669361 -37.8558617)
206125721,145.1668965,-37.8556885,POINT (145.1668965 -37.8556885)
206128880,145.1590615,-37.881381,POINT (145.1590615 -37.881381)
206206224,144.9339183,-37.7847319,POINT (144.9339183 -37.7847319)
206206630,145.1032898,-37.9122438,POINT (145.1032898 -37.9122438)
206206631,145.1034487,-37.9121124,POINT (145.1034487 -37.9121124)
