Geo Point,Geo Shape,prop_id,name,addresspt1,xorg,ext_id,asset_clas,label,asset_type,easting,northing,str_id,addresspt_,asset_subt,xsource,profile,xdate,xdrawing,mcc_id,roadseg_id
"-37.807016999553284, 144.9725970001697","{""coordinates"": [144.9725970001697, -37.807016999553284], ""type"": ""Point""}",0,,0.0,ESG,19142,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.806166000207945, 144.97039599988162","{""coordinates"": [144.97039599988162, -37.806166000207945], ""type"": ""Point""}",0,,0.0,ESG,18002,,1.075,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.805588999946046, 144.97259899963544","{""coordinates"": [144.97259899963544, -37.805588999946046], ""type"": ""Point""}",0,,0.0,ESG,19579,,0.489,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80738600014162, 144.97288300048737","{""coordinates"": [144.97288300048737, -37.80738600014162], ""type"": ""Point""}",0,,0.0,ESG,19303,,0.782,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80587599988276, 144.96955900004028","{""coordinates"": [144.96955900004028, -37.80587599988276], ""type"": ""Point""}",0,,0.0,ESG,20537,,1.075,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80588500013474, 144.9695530005892","{""coordinates"": [144.9695530005892, -37.80588500013474], ""type"": ""Point""}",0,,0.0,ESG,20542,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8112720002394, 144.969493000591","{""coordinates"": [144.969493000591, -37.8112720002394], ""type"": ""Point""}",0,,0.0,ESG,20573,,37.243,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80527000010038, 144.97131800035282","{""coordinates"": [144.97131800035282, -37.80527000010038], ""type"": ""Point""}",0,,0.0,ESG,19866,,1.466,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.806391999730494, 144.97116099954064","{""coordinates"": [144.97116099954064, -37.806391999730494], ""type"": ""Point""}",0,,0.0,ESG,16573,,7.331,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.806323999668294, 144.97137500022322","{""coordinates"": [144.97137500022322, -37.806323999668294], ""type"": ""Point""}",0,,0.0,ESG,17192,,2.639,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80633799962781, 144.97136799976258","{""coordinates"": [144.97136799976258, -37.80633799962781], ""type"": ""Point""}",0,,0.0,ESG,17197,,1.857,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.805822999705065, 144.97122199966938","{""coordinates"": [144.97122199966938, -37.805822999705065], ""type"": ""Point""}",0,,0.0,ESG,16769,,1.075,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80616199991157, 144.9719249996914","{""coordinates"": [144.9719249996914, -37.80616199991157], ""type"": ""Point""}",0,,0.0,ESG,18808,,2.835,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80568599980773, 144.97123800001208","{""coordinates"": [144.97123800001208, -37.80568599980773], ""type"": ""Point""}",0,,0.0,ESG,16841,,4.106,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80567500029911, 144.97124900044122","{""coordinates"": [144.97124900044122, -37.80567500029911], ""type"": ""Point""}",0,,0.0,ESG,16850,,1.955,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.805672999882795, 144.97125099970668","{""coordinates"": [144.97125099970668, -37.805672999882795], ""type"": ""Point""}",0,,0.0,ESG,16852,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80588100006435, 144.97121000024163","{""coordinates"": [144.97121000024163, -37.80588100006435], ""type"": ""Point""}",0,,0.0,ESG,16748,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80751499999319, 144.97298900000808","{""coordinates"": [144.97298900000808, -37.80751499999319], ""type"": ""Point""}",0,,0.0,ESG,19370,,4.594,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80653599977607, 144.9713129998668","{""coordinates"": [144.9713129998668, -37.80653599977607], ""type"": ""Point""}",0,,0.0,ESG,17265,,1.76,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.806594999907524, 144.9713130003243","{""coordinates"": [144.9713130003243, -37.806594999907524], ""type"": ""Point""}",0,,0.0,ESG,17283,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80551400013885, 144.971939000268","{""coordinates"": [144.971939000268, -37.80551400013885], ""type"": ""Point""}",0,,0.0,ESG,19702,,5.279,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80534099950906, 144.96961999950366","{""coordinates"": [144.96961999950366, -37.80534099950906], ""type"": ""Point""}",0,,0.0,ESG,20313,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80567700033984, 144.9714149999011","{""coordinates"": [144.9714149999011, -37.80567700033984], ""type"": ""Point""}",0,,0.0,ESG,16922,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80575200013547, 144.97145099968515","{""coordinates"": [144.97145099968515, -37.80575200013547], ""type"": ""Point""}",0,,0.0,ESG,16968,,4.985,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80528300020015, 144.9698519997811","{""coordinates"": [144.9698519997811, -37.80528300020015], ""type"": ""Point""}",0,,0.0,ESG,20212,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80527599962226, 144.96976600050192","{""coordinates"": [144.96976600050192, -37.80527599962226], ""type"": ""Point""}",0,,0.0,ESG,20229,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80536299997504, 144.96962000004265","{""coordinates"": [144.96962000004265, -37.80536299997504], ""type"": ""Point""}",0,,0.0,ESG,20323,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80706199960697, 144.97122199997636","{""coordinates"": [144.97122199997636, -37.80706199960697], ""type"": ""Point""}",0,,0.0,ESG,17461,,1.76,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.806672000153604, 144.9713129999728","{""coordinates"": [144.9713129999728, -37.806672000153604], ""type"": ""Point""}",0,,0.0,ESG,17308,,12.708,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80562600013777, 144.97157299963257","{""coordinates"": [144.97157299963257, -37.80562600013777], ""type"": ""Point""}",0,,0.0,ESG,18571,,1.271,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.805633999901694, 144.97157299994603","{""coordinates"": [144.97157299994603, -37.805633999901694], ""type"": ""Point""}",0,,0.0,ESG,18575,,1.173,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80576099977136, 144.9716210001062","{""coordinates"": [144.9716210001062, -37.80576099977136], ""type"": ""Point""}",0,,0.0,ESG,18629,,1.564,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8068710001066, 144.96945400003935","{""coordinates"": [144.96945400003935, -37.8068710001066], ""type"": ""Point""}",0,,0.0,ESG,17659,,3.715,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.80723699964309, 144.97119099964974","{""coordinates"": [144.97119099964974, -37.80723699964309], ""type"": ""Point""}",0,,0.0,ESG,17532,,1.466,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81291799974706, 144.98894799963313","{""coordinates"": [144.98894799963313, -37.81291799974706], ""type"": ""Point""}",0,,0.0,ESG,23168,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81959200023676, 144.94258600040644","{""coordinates"": [144.94258600040644, -37.81959200023676], ""type"": ""Point""}",0,,0.0,ESG,22869,,45.846,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81967400017343, 144.94261299992866","{""coordinates"": [144.94261299992866, -37.81967400017343], ""type"": ""Point""}",0,,0.0,ESG,22903,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81969500010143, 144.94262300002546","{""coordinates"": [144.94262300002546, -37.81969500010143], ""type"": ""Point""}",0,,0.0,ESG,22911,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81266800036766, 144.9889790003531","{""coordinates"": [144.9889790003531, -37.81266800036766], ""type"": ""Point""}",0,,0.0,ESG,24626,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812655999827776, 144.98896799965758","{""coordinates"": [144.98896799965758, -37.812655999827776], ""type"": ""Point""}",0,,0.0,ESG,24635,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812634000157345, 144.98894899961132","{""coordinates"": [144.98894899961132, -37.812634000157345], ""type"": ""Point""}",0,,0.0,ESG,24650,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81288100013705, 144.98904800001168","{""coordinates"": [144.98904800001168, -37.81288100013705], ""type"": ""Point""}",0,,0.0,ESG,23350,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.813039999828476, 144.98924599989067","{""coordinates"": [144.98924599989067, -37.813039999828476], ""type"": ""Point""}",0,,0.0,ESG,23686,,0.684,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812878000279724, 144.98898300053162","{""coordinates"": [144.98898300053162, -37.812878000279724], ""type"": ""Point""}",0,,0.0,ESG,23222,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812878999670964, 144.9889829995393","{""coordinates"": [144.9889829995393, -37.812878999670964], ""type"": ""Point""}",0,,0.0,ESG,23229,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81985499985681, 144.94265700034933","{""coordinates"": [144.94265700034933, -37.81985499985681], ""type"": ""Point""}",0,,0.0,ESG,22656,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81287199976439, 144.98901400046603","{""coordinates"": [144.98901400046603, -37.81287199976439], ""type"": ""Point""}",0,,0.0,ESG,23292,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81293199998335, 144.98916199954644","{""coordinates"": [144.98916199954644, -37.81293199998335], ""type"": ""Point""}",0,,0.0,ESG,23552,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81294599963265, 144.98916599984844","{""coordinates"": [144.98916599984844, -37.81294599963265], ""type"": ""Point""}",0,,0.0,ESG,23564,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812965999685375, 144.9891819997691","{""coordinates"": [144.9891819997691, -37.812965999685375], ""type"": ""Point""}",0,,0.0,ESG,23581,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82004699970549, 144.9509919996228","{""coordinates"": [144.9509919996228, -37.82004699970549], ""type"": ""Point""}",0,,0.0,ESG,21274,,11.926,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8126179996373, 144.9893489994395","{""coordinates"": [144.9893489994395, -37.8126179996373], ""type"": ""Point""}",0,,0.0,ESG,24363,,19.257,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.811277999983915, 144.9693800001812","{""coordinates"": [144.9693800001812, -37.811277999983915], ""type"": ""Point""}",0,,0.0,ESG,20731,,49.169,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81974499970196, 144.9426379999652","{""coordinates"": [144.9426379999652, -37.81974499970196], ""type"": ""Point""}",0,,0.0,ESG,22936,,16.227,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819759000171686, 144.94263500060694","{""coordinates"": [144.94263500060694, -37.819759000171686], ""type"": ""Point""}",0,,0.0,ESG,22945,,14.956,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81976200001016, 144.9426319999867","{""coordinates"": [144.9426319999867, -37.81976200001016], ""type"": ""Point""}",0,,0.0,ESG,22947,,17.693,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82063100010622, 144.9484649996959","{""coordinates"": [144.9484649996959, -37.82063100010622], ""type"": ""Point""}",0,,0.0,ESG,20930,,2.444,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81309100014721, 144.98928799974846","{""coordinates"": [144.98928799974846, -37.81309100014721], ""type"": ""Point""}",0,,0.0,ESG,23732,,6.354,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.813159000130206, 144.9893340004008","{""coordinates"": [144.9893340004008, -37.813159000130206], ""type"": ""Point""}",0,,0.0,ESG,23769,,13.587,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82035199971721, 144.94974499964087","{""coordinates"": [144.94974499964087, -37.82035199971721], ""type"": ""Point""}",0,,0.0,ESG,21128,,39.98,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81265999960181, 144.98928100042409","{""coordinates"": [144.98928100042409, -37.81265999960181], ""type"": ""Point""}",0,,0.0,ESG,24400,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81995399950392, 144.9513929998283","{""coordinates"": [144.9513929998283, -37.81995399950392], ""type"": ""Point""}",0,,0.0,ESG,21322,,13.49,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819911000273116, 144.9515439995757","{""coordinates"": [144.9515439995757, -37.819911000273116], ""type"": ""Point""}",0,,0.0,ESG,21339,,10.166,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81990800005746, 144.95155300037683","{""coordinates"": [144.95155300037683, -37.81990800005746], ""type"": ""Point""}",0,,0.0,ESG,21340,,9.971,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8197869998587, 144.95166900018532","{""coordinates"": [144.95166900018532, -37.8197869998587], ""type"": ""Point""}",0,,0.0,ESG,21353,,32.747,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82042099950911, 144.9493130004245","{""coordinates"": [144.9493130004245, -37.82042099950911], ""type"": ""Point""}",0,,0.0,ESG,21058,,16.129,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8203849999158, 144.94955399984403","{""coordinates"": [144.94955399984403, -37.8203849999158], ""type"": ""Point""}",0,,0.0,ESG,21098,,87.683,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81266799973706, 144.9892729999967","{""coordinates"": [144.9892729999967, -37.81266799973706], ""type"": ""Point""}",0,,0.0,ESG,24406,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81267400006329, 144.98926699966887","{""coordinates"": [144.98926699966887, -37.81267400006329], ""type"": ""Point""}",0,,0.0,ESG,24410,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81270000034392, 144.98923999978695","{""coordinates"": [144.98923999978695, -37.81270000034392], ""type"": ""Point""}",0,,0.0,ESG,24431,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8127079996802, 144.98923000013878","{""coordinates"": [144.98923000013878, -37.8127079996802], ""type"": ""Point""}",0,,0.0,ESG,24439,,0.293,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81272799972044, 144.98918699990435","{""coordinates"": [144.98918699990435, -37.81272799972044], ""type"": ""Point""}",0,,0.0,ESG,24463,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81273699963345, 144.98913099979657","{""coordinates"": [144.98913099979657, -37.81273699963345], ""type"": ""Point""}",0,,0.0,ESG,24506,,0.098,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,24806,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,24847,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,24853,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81247299958573, 144.9888309998181","{""coordinates"": [144.9888309998181, -37.81247299958573], ""type"": ""Point""}",0,,0.0,ESG,24858,,0.978,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81927099997693, 144.95361000035433","{""coordinates"": [144.95361000035433, -37.81927099997693], ""type"": ""Point""}",0,,0.0,ESG,21743,,25.611,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81935899984449, 144.95331200027556","{""coordinates"": [144.95331200027556, -37.81935899984449], ""type"": ""Point""}",0,,0.0,ESG,21790,,55.621,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819360999787186, 144.95330600021688","{""coordinates"": [144.95330600021688, -37.819360999787186], ""type"": ""Point""}",0,,0.0,ESG,21791,,61.193,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81311799955913, 144.9886680000812","{""coordinates"": [144.9886680000812, -37.81311799955913], ""type"": ""Point""}",0,,0.0,ESG,23033,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819631000042456, 144.9524989996005","{""coordinates"": [144.9524989996005, -37.819631000042456], ""type"": ""Point""}",0,,0.0,ESG,21906,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81964400005264, 144.9524540001227","{""coordinates"": [144.9524540001227, -37.81964400005264], ""type"": ""Point""}",0,,0.0,ESG,21912,,70.674,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8196610003525, 144.9523620005055","{""coordinates"": [144.9523620005055, -37.8196610003525], ""type"": ""Point""}",0,,0.0,ESG,21924,,62.659,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819434999535204, 144.95259100040414","{""coordinates"": [144.95259100040414, -37.819434999535204], ""type"": ""Point""}",0,,0.0,ESG,21460,,87.586,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81941499977127, 144.95266200022402","{""coordinates"": [144.95266200022402, -37.81941499977127], ""type"": ""Point""}",0,,0.0,ESG,21467,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81318699976632, 144.98933399955305","{""coordinates"": [144.98933399955305, -37.81318699976632], ""type"": ""Point""}",0,,0.0,ESG,23963,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.812732999812816, 144.98905899958177","{""coordinates"": [144.98905899958177, -37.812732999812816], ""type"": ""Point""}",0,,0.0,ESG,24563,,0.196,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82047999984536, 144.94883799980107","{""coordinates"": [144.94883799980107, -37.82047999984536], ""type"": ""Point""}",0,,0.0,ESG,22357,,10.85,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820791000204956, 144.94827300025713","{""coordinates"": [144.94827300025713, -37.820791000204956], ""type"": ""Point""}",0,,0.0,ESG,22440,,2.933,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820849999835, 144.94815100004473","{""coordinates"": [144.94815100004473, -37.820849999835], ""type"": ""Point""}",0,,0.0,ESG,22466,,35.973,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82000399989859, 144.94272700036325","{""coordinates"": [144.94272700036325, -37.82000399989859], ""type"": ""Point""}",0,,0.0,ESG,22544,,6.94,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81995800025068, 144.94271099973872","{""coordinates"": [144.94271099973872, -37.81995800025068], ""type"": ""Point""}",0,,0.0,ESG,22581,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820203000156575, 144.95027700027637","{""coordinates"": [144.95027700027637, -37.820203000156575], ""type"": ""Point""}",0,,0.0,ESG,21188,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82017900037506, 144.9503629998518","{""coordinates"": [144.9503629998518, -37.82017900037506], ""type"": ""Point""}",0,,0.0,ESG,21198,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82011400014066, 144.95065299988192","{""coordinates"": [144.95065299988192, -37.82011400014066], ""type"": ""Point""}",0,,0.0,ESG,21231,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81993700013943, 144.94270300014028","{""coordinates"": [144.94270300014028, -37.81993700013943], ""type"": ""Point""}",0,,0.0,ESG,22598,,66.08,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.819891999484376, 144.94267299976806","{""coordinates"": [144.94267299976806, -37.819891999484376], ""type"": ""Point""}",0,,0.0,ESG,22631,,18.084,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81988300037813, 144.94267299972586","{""coordinates"": [144.94267299972586, -37.81988300037813], ""type"": ""Point""}",0,,0.0,ESG,22636,,32.649,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81972500037767, 144.94261600061378","{""coordinates"": [144.94261600061378, -37.81972500037767], ""type"": ""Point""}",0,,0.0,ESG,22717,,81.72,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81962099986185, 144.94259599987134","{""coordinates"": [144.94259599987134, -37.81962099986185], ""type"": ""Point""}",0,,0.0,ESG,22755,,12.903,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.820077999711685, 144.95090400050051","{""coordinates"": [144.95090400050051, -37.820077999711685], ""type"": ""Point""}",0,,0.0,ESG,22119,,49.56,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81956599965652, 144.94258100024612","{""coordinates"": [144.94258100024612, -37.81956599965652], ""type"": ""Point""}",0,,0.0,ESG,22858,,99.316,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82040999962488, 144.9494779999198","{""coordinates"": [144.9494779999198, -37.82040999962488], ""type"": ""Point""}",0,,0.0,ESG,22293,,21.212,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81318699976632, 144.98933399955305","{""coordinates"": [144.98933399955305, -37.81318699976632], ""type"": ""Point""}",0,,0.0,ESG,24037,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81318699976632, 144.98933399955305","{""coordinates"": [144.98933399955305, -37.81318699976632], ""type"": ""Point""}",0,,0.0,ESG,24038,,2.737,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.814252999699185, 144.9388279995794","{""coordinates"": [144.9388279995794, -37.814252999699185], ""type"": ""Point""}",0,,0.0,ESG,27036,,10.655,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81391500014388, 144.94021599985484","{""coordinates"": [144.94021599985484, -37.81391500014388], ""type"": ""Point""}",0,,0.0,ESG,26015,,5.474,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81394399949482, 144.94014700002606","{""coordinates"": [144.94014700002606, -37.81394399949482], ""type"": ""Point""}",0,,0.0,ESG,26026,,22.483,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81382399975361, 144.94044499975095","{""coordinates"": [144.94044499975095, -37.81382399975361], ""type"": ""Point""}",0,,0.0,ESG,25973,,3.128,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81966500027387, 144.94677300048147","{""coordinates"": [144.94677300048147, -37.81966500027387], ""type"": ""Point""}",0,,0.0,ESG,27838,,18.964,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81948099984667, 144.94448900003422","{""coordinates"": [144.94448900003422, -37.81948099984667], ""type"": ""Point""}",0,,0.0,ESG,31598,,10.459,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81939599999013, 144.9444530003455","{""coordinates"": [144.9444530003455, -37.81939599999013], ""type"": ""Point""}",0,,0.0,ESG,31630,,51.613,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83942199952764, 144.98103799977503","{""coordinates"": [144.98103799977503, -37.83942199952764], ""type"": ""Point""}",0,,0.0,ESG,33068,,3.03,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83981200018963, 144.9812760001072","{""coordinates"": [144.9812760001072, -37.83981200018963], ""type"": ""Point""}",0,,0.0,ESG,33212,,1.857,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83982499966502, 144.98127700018625","{""coordinates"": [144.98127700018625, -37.83982499966502], ""type"": ""Point""}",0,,0.0,ESG,33221,,1.662,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.818984999784256, 144.9442289995863","{""coordinates"": [144.9442289995863, -37.818984999784256], ""type"": ""Point""}",0,,0.0,ESG,31791,,26.686,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81904899981779, 144.94426000023174","{""coordinates"": [144.94426000023174, -37.81904899981779], ""type"": ""Point""}",0,,0.0,ESG,31752,,6.256,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.838123000124526, 144.98028599962404","{""coordinates"": [144.98028599962404, -37.838123000124526], ""type"": ""Point""}",0,,0.0,ESG,32034,,22.092,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83795599982207, 144.9802609994348","{""coordinates"": [144.9802609994348, -37.83795599982207], ""type"": ""Point""}",0,,0.0,ESG,31929,,9.971,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82156399992014, 144.95571900051797","{""coordinates"": [144.95571900051797, -37.82156399992014], ""type"": ""Point""}",0,,0.0,ESG,31529,,2.346,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.81954999992049, 144.94448899998133","{""coordinates"": [144.94448899998133, -37.81954999992049], ""type"": ""Point""}",0,,0.0,ESG,31562,,16.813,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.838235000145744, 144.98031799995377","{""coordinates"": [144.98031799995377, -37.838235000145744], ""type"": ""Point""}",0,,0.0,ESG,32548,,1.955,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82254299967092, 144.94001000048277","{""coordinates"": [144.94001000048277, -37.82254299967092], ""type"": ""Point""}",0,,0.0,ESG,29162,,20.723,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82251699990977, 144.93989199957787","{""coordinates"": [144.93989199957787, -37.82251699990977], ""type"": ""Point""}",0,,0.0,ESG,29198,,6.061,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83962799998214, 144.98116900000804","{""coordinates"": [144.98116900000804, -37.83962799998214], ""type"": ""Point""}",0,,0.0,ESG,33133,,15.543,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.839677999762536, 144.98119899966443","{""coordinates"": [144.98119899966443, -37.839677999762536], ""type"": ""Point""}",0,,0.0,ESG,33150,,2.933,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82258800004433, 144.9402089999031","{""coordinates"": [144.9402089999031, -37.82258800004433], ""type"": ""Point""}",0,,0.0,ESG,29096,,16.031,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83831299969711, 144.9799160002889","{""coordinates"": [144.9799160002889, -37.83831299969711], ""type"": ""Point""}",0,,0.0,ESG,32241,,10.264,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82243599981701, 144.93950899974465","{""coordinates"": [144.93950899974465, -37.82243599981701], ""type"": ""Point""}",0,,0.0,ESG,29295,,5.376,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82237999996263, 144.93927100032374","{""coordinates"": [144.93927100032374, -37.82237999996263], ""type"": ""Point""}",0,,0.0,ESG,29353,,26.491,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82215099948915, 144.93826300006032","{""coordinates"": [144.93826300006032, -37.82215099948915], ""type"": ""Point""}",0,,0.0,ESG,29589,,27.761,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.8221490000081, 144.9382519995293","{""coordinates"": [144.9382519995293, -37.8221490000081], ""type"": ""Point""}",0,,0.0,ESG,29592,,18.671,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.82228500017025, 144.93885800048983","{""coordinates"": [144.93885800048983, -37.82228500017025], ""type"": ""Point""}",0,,0.0,ESG,29449,,4.399,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.838768000093836, 144.98065199968008","{""coordinates"": [144.98065199968008, -37.838768000093836], ""type"": ""Point""}",0,,0.0,ESG,32862,,1.369,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.838150999867715, 144.9798170004381","{""coordinates"": [144.9798170004381, -37.838150999867715], ""type"": ""Point""}",0,,0.0,ESG,32314,,10.362,,0.0,0.0,0,0,,,,20140916,,0,0
"-37.83828400002082, 144.9803530005891","{""coordinates"": [144.9803530005891, -37.83828400002082], ""type"": ""Point""}",0,,0.0,ESG,32590,,15.543,,0.0,0.0,0,0,,,,20140916,,0,0
