pressure_zone,category,pipe_size,material,lined,pipe_age,shape__length,criticality,condition_score,ASSET_ID,MAIN_NAME,PIPE_AGE,MATERIAL,PIPE_LENGTH
CARDINIA BYPASS,S,1350.0,MSEL,0,37.0,4.07,6,6.65,M273,CARDINIA BYPASS,37.0,MSEL,4.07
PLENTY RESERVOIR,S,600.0,MS,0,46.0,2.68,6,6.2,R086,PLENTY RESERVOIR,46.0,MS,2.68
NOTTING HILL RESERVOIR,S,750.0,MS,0,46.0,1.22,6,6.2,R017,NOTTING HILL RESERVOIR,46.0,MS,1.22
MT VIEW OUTLET MAIN,T,825.0,MS,0,43.0,209.28,6,6.35,M268,MT VIEW OUTLET MAIN,43.0,MS,209.28
ST ALBANS OUTLET MAIN,T,1150.0,MS,0,56.0,4.3,6,5.7,M257,ST ALBANS OUTLET MAIN,56.0,MS,4.3
SILVAN - MT WAVERLY NO 2 MAIN,S,1150.0,MSEL,0,48.0,19.39,6,6.1,M354,SILVAN - MT WAVERLY NO 2 MAIN,48.0,MSEL,19.39
PRESTON - FOOTSCRAY MAIN,S,300.0,MSCL,0,68.0,0.6,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MSCL,0.6
MORANG OUTLET,S,600.0,MSCL,0,45.0,1.2,6,6.25,M104,MORANG OUTLET,45.0,MSCL,1.2
CRANBOURNE PRV,S,450.0,MS,0,17.0,0.38,6,7.65,B199,CRANBOURNE PRV,17.0,MS,0.38
MITCHAM - SURREY HILLS DUP.,S,900.0,MS,0,46.0,2.75,6,6.2,M113,MITCHAM - SURREY HILLS DUP.,46.0,MS,2.75
SYDENHAM RESERVOIR,S,1150.0,MS,0,46.0,1.61,6,6.2,R064,SYDENHAM RESERVOIR,46.0,MS,1.61
"HIGH ST RD, MT WAVERLY MAIN",T,750.0,MSLB,0,98.0,25.02,6,3.5999999999999996,M076,"HIGH ST RD, MT WAVERLY MAIN",98.0,MSLB,25.02
ST ALBANS OUTLET MAIN,T,1150.0,MS,0,52.0,12.1,6,5.9,M257,ST ALBANS OUTLET MAIN,52.0,MS,12.1
SILVAN - OLINDA MAIN,S,1350.0,MSEL,0,55.0,3.66,6,5.75,M291,SILVAN - OLINDA MAIN,55.0,MSEL,3.66
MCMAHONS CK DIVERSION MAIN,T,100.0,MS,0,57.0,2.22,6,5.65,M275,MCMAHONS CK DIVERSION MAIN,57.0,MS,2.22
SOMERTON HL RESERVOIR,S,450.0,MS,0,58.0,15.25,6,5.6,R045,SOMERTON HL RESERVOIR,58.0,MS,15.25
MERRI CK - NORTHCOTE-PUNT RD,S,150.0,MSCL,0,22.0,1.0,6,7.4,M041,MERRI CK - NORTHCOTE-PUNT RD,22.0,MSCL,1.0
MITCHAM RESERVOIR,S,900.0,CI,0,46.0,7.8,6,6.2,R010,MITCHAM RESERVOIR,46.0,CI,7.8
UPPER YARRA DAM,S,100.0,MS,0,46.0,1.51,6,6.2,H040,UPPER YARRA DAM,46.0,MS,1.51
MONTROSE RESERVOIR,S,450.0,MS,0,46.0,0.97,6,6.2,R011,MONTROSE RESERVOIR,46.0,MS,0.97
UPPER YARRA DAM,S,300.0,MS,0,46.0,4.84,6,6.2,H040,UPPER YARRA DAM,46.0,MS,4.84
SURRY HILLS NO1 RESERVOIR,S,900.0,CI,0,46.0,5.93,6,6.2,R025,SURRY HILLS NO1 RESERVOIR,46.0,CI,5.93
PRESTON NO1 RESERVOIR,S,150.0,UNKNOWN,0,13.0,0.7,6,7.85,R020,PRESTON NO1 RESERVOIR,13.0,UNKNOWN,0.7
EPPING-GREENVALE MAIN,T,800.0,MS,0,21.0,105.24,6,7.45,M192,EPPING-GREENVALE MAIN,21.0,MS,105.24
ST ALBANS - WERRIBEE MAIN,S,450.0,MS,0,16.0,1.21,6,7.7,M483,ST ALBANS - WERRIBEE MAIN,16.0,MS,1.21
PRESTON - FOOTSCRAY MAIN,T,1350.0,MS,0,68.0,29.71,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MS,29.71
TARAGO - WESTERN PORT MAIN,S,1150.0,MSCL,0,13.0,8.048,6,7.85,M420,TARAGO - WESTERN PORT MAIN,13.0,MSCL,8.048
UPPER YARRA DAM,S,1350.0,MS,0,46.0,5.18,6,6.2,H040,UPPER YARRA DAM,46.0,MS,5.18
NOTTING HILL RESERVOIR,S,150.0,MS,0,46.0,0.82,6,6.2,R017,NOTTING HILL RESERVOIR,46.0,MS,0.82
MORANG OUTLET,T,600.0,MS,0,17.0,657.48,6,7.65,M104,MORANG OUTLET,17.0,MS,657.48
PRESTON NO1 RESERVOIR,S,750.0,UNKNOWN,0,47.0,2.2,6,6.15,R020,PRESTON NO1 RESERVOIR,47.0,UNKNOWN,2.2
YERING GORGE PS,S,100.0,MS,0,46.0,0.71,6,6.2,P168,YERING GORGE PS,46.0,MS,0.71
THOMSON DAM,S,100.0,UPVC,0,40.0,818.89,6,6.5,H080,THOMSON DAM,40.0,UPVC,818.89
KENNY ST-BROADMEADOWS MAIN,T,1150.0,MS,0,64.0,134.65,6,5.3,M193,KENNY ST-BROADMEADOWS MAIN,64.0,MS,134.65
COTCHIN RES PRV,S,150.0,MS,0,42.0,0.88,6,6.4,B072,COTCHIN RES PRV,42.0,MS,0.88
LUSATIA PARK MAIN,S,300.0,CICL,0,25.0,0.46,6,7.25,M372,LUSATIA PARK MAIN,25.0,CICL,0.46
LUSATIA PARK DISINFECTION,S,300.0,CICL,0,25.0,0.7,6,7.25,QD35,LUSATIA PARK DISINFECTION,25.0,CICL,0.7
MARTYR RD PRV,S,450.0,MS,0,38.0,0.85,6,6.6,B089,MARTYR RD PRV,38.0,MS,0.85
MARTYR RD PRV,S,450.0,MS,0,38.0,0.61,6,6.6,B089,MARTYR RD PRV,38.0,MS,0.61
MARTYR RD PRV,S,100.0,MS,0,38.0,0.48,6,6.6,B089,MARTYR RD PRV,38.0,MS,0.48
MARTYR RD PRV,S,100.0,MS,0,38.0,61.09,6,6.6,B089,MARTYR RD PRV,38.0,MS,61.09
MARTYR RD PRV,S,375.0,MS,0,38.0,0.8,6,6.6,B089,MARTYR RD PRV,38.0,MS,0.8
MARTYR RD DISINFECTION,S,300.0,UNKNOWN,0,25.0,0.92,6,7.25,QD36,MARTYR RD DISINFECTION,25.0,UNKNOWN,0.92
SOUTH MORANG PS,S,450.0,MS,0,46.0,2.51,6,6.2,P099,SOUTH MORANG PS,46.0,MS,2.51
SOUTH MORANG PS,S,450.0,MS,0,46.0,3.95,6,6.2,P099,SOUTH MORANG PS,46.0,MS,3.95
BRAHAMS RD PRV,S,100.0,MS,0,33.0,0.54,6,6.85,B188,BRAHAMS RD PRV,33.0,MS,0.54
SILVAN SEVILLE MAIN,T,450.0,MS,0,30.0,34.017,6,7.0,M387,SILVAN SEVILLE MAIN,30.0,MS,34.017
MARTYR RD DISINFECTION,S,300.0,UNKNOWN,0,25.0,1.4,6,7.25,QD36,MARTYR RD DISINFECTION,25.0,UNKNOWN,1.4
HALLAM NORTH PRV,S,225.0,MS,0,49.0,8.85,6,6.05,B048,HALLAM NORTH PRV,49.0,MS,8.85
HALLAM NORTH PRV,S,225.0,MS,0,49.0,10.48,6,6.05,B048,HALLAM NORTH PRV,49.0,MS,10.48
TYABB MORNINGTON MAIN,T,1050.0,MS,0,47.0,1.48,6,6.15,M440,TYABB MORNINGTON MAIN,47.0,MS,1.48
TYABB RESERVOIR,S,900.0,MS,0,46.0,0.64,6,6.2,R144,TYABB RESERVOIR,46.0,MS,0.64
TYABB RESERVOIR,S,500.0,MS,0,46.0,0.38,6,6.2,R144,TYABB RESERVOIR,46.0,MS,0.38
TYABB RESERVOIR,S,500.0,MS,0,46.0,1.74,6,6.2,R144,TYABB RESERVOIR,46.0,MS,1.74
TYABB RESERVOIR,S,100.0,MS,0,46.0,1.1,6,6.2,R144,TYABB RESERVOIR,46.0,MS,1.1
MCMAHONS CK DIVERSION MAIN,S,600.0,MSCL,0,57.0,6.6,6,5.65,M275,MCMAHONS CK DIVERSION MAIN,57.0,MSCL,6.6
SILVAN-PRESTON MAIN,S,300.0,MSCL,0,51.0,1.01,6,5.95,M197,SILVAN-PRESTON MAIN,51.0,MSCL,1.01
MAROONDAH AQUADUCT REPLACEMENT,S,600.0,MS,0,16.0,1.24,6,7.7,M258,MAROONDAH AQUADUCT REPLACEMENT,16.0,MS,1.24
SILVAN-PRESTON MAIN,S,600.0,MSCL,0,16.0,4.66,6,7.7,M197,SILVAN-PRESTON MAIN,16.0,MSCL,4.66
CARDINIA - PEARCEDALE DUP,S,600.0,MSCL,0,25.0,4.87,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MSCL,4.87
(NOT OP) MONTROSE RES PS,S,450.0,MS,0,67.0,4.93,6,5.15,P108,(NOT OP) MONTROSE RES PS,67.0,MS,4.93
WANTIRNA SOUTH RESERVOIR,S,600.0,MS,0,38.0,0.82,6,6.6,R038,WANTIRNA SOUTH RESERVOIR,38.0,MS,0.82
PLENTY RESERVOIR,S,450.0,MS,0,46.0,3.59,6,6.2,R086,PLENTY RESERVOIR,46.0,MS,3.59
NOTTING HILL RESERVOIR,S,900.0,MS,0,46.0,8.21,6,6.2,R017,NOTTING HILL RESERVOIR,46.0,MS,8.21
STARVATION CRK DIVERSION MAIN,T,375.0,MS,0,58.0,433.72,6,5.6,M274,STARVATION CRK DIVERSION MAIN,58.0,MS,433.72
WESTERN TRANSFER MAIN,T,1350.0,MS,0,42.0,8.42,6,6.4,M350,WESTERN TRANSFER MAIN,42.0,MS,8.42
MORANG SOUTH RESERVOIR,S,825.0,MS,0,46.0,1.58,6,6.2,R033,MORANG SOUTH RESERVOIR,46.0,MS,1.58
YAN YEAN-EPPING MAIN,T,1700.0,MS,0,66.0,205.36,6,5.2,M190,YAN YEAN-EPPING MAIN,66.0,MS,205.36
BLACKBURN RD - NOTTING HILL,T,825.0,MS,0,50.0,1.64,6,6.0,M021,BLACKBURN RD - NOTTING HILL,,MS,1.64
MORANG OUTLET,S,80.0,MSCL,0,22.0,0.4,6,7.4,M104,MORANG OUTLET,22.0,MSCL,0.4
KENNY ST-BROADMEADOWS MAIN,S,600.0,MSEL,0,61.0,1.72,6,5.45,M193,KENNY ST-BROADMEADOWS MAIN,61.0,MSEL,1.72
CARDINIA - PEARCEDALE DUP,S,800.0,MSCL,0,25.0,0.91,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MSCL,0.91
NORTHCOTE - PUNT RD,S,150.0,CICL,0,148.0,3.75,6,3.5,M039,NORTHCOTE - PUNT RD,148.0,CICL,3.75
MORANG BRCH YAN YEAN-EPPING M,T,1350.0,MS,0,66.0,17.99,6,5.2,M191,MORANG BRCH YAN YEAN-EPPING M,66.0,MS,17.99
BRITTANIA CREEK PRV,S,150.0,MS,0,41.0,0.94,6,6.45,B075,BRITTANIA CREEK PRV,41.0,MS,0.94
MITCHAM - SURREY HILLS DUP.,T,1150.0,MS,0,87.0,400.47,6,4.15,M113,MITCHAM - SURREY HILLS DUP.,87.0,MS,400.47
MITCHAM RES PS,S,900.0,MS,0,50.0,1.98,6,6.0,P002,MITCHAM RES PS,,MS,1.98
SILVA-MT WAVERLY MAIN,S,600.0,MSCL,0,43.0,1.93,6,6.35,M132,SILVA-MT WAVERLY MAIN,43.0,MSCL,1.93
ST ALBANS RESERVOIR,S,900.0,MS,0,46.0,4.69,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,4.69
(NOT OP) MONTROSE RES INLET PS,S,600.0,MS,0,67.0,7.88,6,5.15,P055,(NOT OP) MONTROSE RES INLET PS,67.0,MS,7.88
MT WAVERLY OUTLET MAIN,T,900.0,MS,0,64.0,300.42,6,5.3,M195,MT WAVERLY OUTLET MAIN,64.0,MS,300.42
CARDINIA-DAND'G-NOTTING HILL M,T,1700.0,MS,0,50.0,2451.07,6,6.0,M281,CARDINIA-DAND'G-NOTTING HILL M,50.0,MS,2451.07
BEACONSFIELD - LANGWARRIN MAIN,S,225.0,MSCL,0,69.0,1.82,6,5.05,M418,BEACONSFIELD - LANGWARRIN MAIN,69.0,MSCL,1.82
SOMERTON HIGH LEVEL MAIN,S,375.0,MSCL,0,21.0,1.24,6,7.45,M198,SOMERTON HIGH LEVEL MAIN,21.0,MSCL,1.24
LANGWARRIN - BITTERN NO 2 MAIN,S,100.0,CICL,0,67.0,4.41,6,5.15,M441,LANGWARRIN - BITTERN NO 2 MAIN,67.0,CICL,4.41
SURRY HILLS NO2 RESERVOIR,S,900.0,CI,0,46.0,0.89,6,6.2,R026,SURRY HILLS NO2 RESERVOIR,46.0,CI,0.89
CARDINIA DAM,T,2100.0,MS,0,54.0,3.75,6,5.8,H060,CARDINIA DAM,54.0,MS,3.75
SUGARLOAF RES WASTE DISPL MAIN,S,300.0,MSCL,0,46.0,4.15,6,6.2,M347,SUGARLOAF RES WASTE DISPL MAIN,46.0,MSCL,4.15
BEACONSFIELD - LANGWARRIN MAIN,T,1050.0,MS,0,69.0,184.37,6,5.05,M418,BEACONSFIELD - LANGWARRIN MAIN,69.0,MS,184.37
COWIES HILL RESERVOIR,S,825.0,MS,0,46.0,1.79,6,6.2,R043,COWIES HILL RESERVOIR,46.0,MS,1.79
MAROONDAH,T,600.0,CONC,0,137.0,686.8,6,3.5,A005,MAROONDAH,137.0,CONC,686.8
ST ALBANS OUTLET MAIN,S,600.0,MSCL,0,52.0,5.3,6,5.9,M257,ST ALBANS OUTLET MAIN,52.0,MSCL,5.3
MARTYR RD PRV,S,100.0,MS,0,38.0,0.5,6,6.6,B089,MARTYR RD PRV,38.0,MS,0.5
EPPING PS,S,800.0,MS,0,66.0,1.17,6,5.2,P058,EPPING PS,66.0,MS,1.17
EPPING PS,S,825.0,MS,0,66.0,2.0,6,5.2,P058,EPPING PS,66.0,MS,2.0
PRESTON NO1 RESERVOIR,S,600.0,MS,0,62.0,32.38,6,5.4,R020,PRESTON NO1 RESERVOIR,62.0,MS,32.38
MT WAVERLY OUTLET MAIN,S,225.0,MSCL,0,64.0,4.12,6,5.3,M195,MT WAVERLY OUTLET MAIN,64.0,MSCL,4.12
SYDENHAM OUTLET MAIN,T,1150.0,MS,0,49.0,3.24,6,6.05,M346,SYDENHAM OUTLET MAIN,49.0,MS,3.24
PRESTON - FOOTSCRAY MAIN,T,1150.0,MS,0,68.0,116.31,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MS,116.31
MAROONDAH AQUADUCT REPLACEMENT,S,250.0,MS,0,17.0,0.4,6,7.65,M258,MAROONDAH AQUADUCT REPLACEMENT,17.0,MS,0.4
KENNY ST-BROADMEADOWS MAIN,S,225.0,MSCL,0,55.0,4.35,6,5.75,M193,KENNY ST-BROADMEADOWS MAIN,55.0,MSCL,4.35
OLINDA-MITCHAM NO.3,S,225.0,MSCL,0,90.0,3.12,6,4.0,M056,OLINDA-MITCHAM NO.3,90.0,MSCL,3.12
MITCHAM RES PS,S,1150.0,MS,0,50.0,2.82,6,6.0,P002,MITCHAM RES PS,,MS,2.82
BROADMEADOWS RESERVOIR,S,300.0,MS,0,46.0,7.99,6,6.2,R001,BROADMEADOWS RESERVOIR,46.0,MS,7.99
CARDINIA - HALLAM NO 2 MAIN,S,900.0,MS,0,52.0,4.48,6,5.9,M375,CARDINIA - HALLAM NO 2 MAIN,52.0,MS,4.48
NOTTING HILL RESERVOIR,S,900.0,MS,0,46.0,21.73,6,6.2,R017,NOTTING HILL RESERVOIR,46.0,MS,21.73
OLINDA-MITCHAM NO.2,S,300.0,MSCL,0,50.0,6.0,6,6.0,M054,OLINDA-MITCHAM NO.2,,MSCL,6.0
ST ALBANS RESERVOIR,S,500.0,MS,0,46.0,2.21,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,2.21
CARDINIA-DAND'G-NOTTING HILL M,T,1700.0,MS,0,52.0,3.9,6,5.9,M281,CARDINIA-DAND'G-NOTTING HILL M,52.0,MS,3.9
WANTIRNA SOUTH RESERVOIR,S,600.0,MS,0,38.0,2.03,6,6.6,R038,WANTIRNA SOUTH RESERVOIR,38.0,MS,2.03
CARDINIA - PEARCEDALE DUP,T,1350.0,MS,0,25.0,15.08,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MS,15.08
PRESTON - FOOTSCRAY MAIN,S,150.0,MSCL,0,68.0,4.83,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MSCL,4.83
CARDINIA BYPASS,S,150.0,MSCL,0,50.0,3.48,6,6.0,M273,CARDINIA BYPASS,,MSCL,3.48
CRANBOURNE PRV,S,450.0,MS,0,17.0,0.39,6,7.65,B199,CRANBOURNE PRV,17.0,MS,0.39
BROADMEADOWS RESERVOIR,S,600.0,MS,0,46.0,1.66,6,6.2,R001,BROADMEADOWS RESERVOIR,46.0,MS,1.66
YERING GORGE PS,S,1100.0,MS,0,46.0,3.25,6,6.2,P168,YERING GORGE PS,46.0,MS,3.25
ESSENDON NORTH RESERVOIR,S,1150.0,MS,0,46.0,1.8,6,6.2,R006,ESSENDON NORTH RESERVOIR,46.0,MS,1.8
PRESTON-NORTH ESSENDON MAIN,T,1150.0,MS,0,15.0,3184.43,6,7.75,M009,PRESTON-NORTH ESSENDON MAIN,15.0,MS,3184.43
ST ALBANS - WERRIBEE MAIN,S,900.0,MS,0,16.0,1.5,6,7.7,M483,ST ALBANS - WERRIBEE MAIN,16.0,MS,1.5
PRESTON NO1 RESERVOIR,S,150.0,MS,0,42.0,0.6,6,6.4,R020,PRESTON NO1 RESERVOIR,42.0,MS,0.6
TYABB MORNINGTON MAIN,S,355.0,MS,0,47.0,0.3,6,6.15,M440,TYABB MORNINGTON MAIN,47.0,MS,0.3
HARRIS GULLY MAIN,S,150.0,MSCL,0,61.0,0.97,6,5.45,M232,HARRIS GULLY MAIN,61.0,MSCL,0.97
SILVAN-PRESTON MAIN,S,225.0,MSCL,0,46.0,0.82,6,6.2,M197,SILVAN-PRESTON MAIN,46.0,MSCL,0.82
PRESTON NO1 RESERVOIR,S,600.0,MS,0,42.0,1.5,6,6.4,R020,PRESTON NO1 RESERVOIR,42.0,MS,1.5
OLINDA RES MINI HYDRO,S,1400.0,MSCL,0,17.0,2.08,6,7.65,Z019,OLINDA RES MINI HYDRO,17.0,MSCL,2.08
MITCHAM - SURREY HILLS DUP.,S,50.0,CI,0,87.0,1.7,6,4.15,M113,MITCHAM - SURREY HILLS DUP.,87.0,CI,1.7
PRESTON NO1 RESERVOIR,S,225.0,MS,0,46.0,2.56,6,6.2,R020,PRESTON NO1 RESERVOIR,46.0,MS,2.56
ST ALBANS RESERVOIR,S,150.0,MS,0,46.0,0.81,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,0.81
ST ALBANS RESERVOIR,S,600.0,MS,0,46.0,1.9,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,1.9
PRESTON - FOOTSCRAY MAIN,S,225.0,MSCL,0,68.0,1.2,6,5.1,M160,PRESTON - FOOTSCRAY MAIN,68.0,MSCL,1.2
LUSATIA PARK PRV,S,50.0,GI,0,41.0,1.39,6,6.45,B071,LUSATIA PARK PRV,41.0,GI,1.39
YERING GORGE PS,S,100.0,MS,0,46.0,0.38,6,6.2,P168,YERING GORGE PS,46.0,MS,0.38
UPPER YARRA DAM,S,100.0,CI,0,46.0,1.32,6,6.2,H040,UPPER YARRA DAM,46.0,CI,1.32
PRESTON NO1 RESERVOIR,S,600.0,UNKNOWN,0,13.0,0.7,6,7.85,R020,PRESTON NO1 RESERVOIR,13.0,UNKNOWN,0.7
THOMSON DAM,S,50.0,UPVC,0,40.0,1.63,6,6.5,H080,THOMSON DAM,40.0,UPVC,1.63
LANGWARRIN - BITTERN NO 3 MAIN,S,600.0,MSCL,0,54.0,4.32,6,5.8,M419,LANGWARRIN - BITTERN NO 3 MAIN,54.0,MSCL,4.32
EPPING-GREENVALE MAIN,S,150.0,MSCL,0,21.0,2.32,6,7.45,M192,EPPING-GREENVALE MAIN,21.0,MSCL,2.32
NO 1 OLINDA-MITCHAM MAIN,T,300.0,MSLB,0,112.0,2.0,6,3.5,M055,NO 1 OLINDA-MITCHAM MAIN,112.0,MSLB,2.0
MITCHAM-SURREY HILLS MAIN,S,900.0,MSR,0,114.0,5.47,6,3.5,M046,MITCHAM-SURREY HILLS MAIN,114.0,MSR,5.47
MITCHAM-SURREY HILLS MAIN,T,900.0,MSR,0,114.0,521.26,6,3.5,M046,MITCHAM-SURREY HILLS MAIN,114.0,MSR,521.26
OLINDA-MITCHAM NO.2,S,900.0,MSCL,0,50.0,5.06,6,6.0,M054,OLINDA-MITCHAM NO.2,,MSCL,5.06
NO 1 OLINDA-MITCHAM MAIN,S,150.0,MSCL,0,112.0,0.82,6,3.5,M055,NO 1 OLINDA-MITCHAM MAIN,112.0,MSCL,0.82
"EDINBURGH RD, OLINDA RES PRV",S,50.0,MS,0,16.0,2.13,6,7.7,B200,"EDINBURGH RD, OLINDA RES PRV",16.0,MS,2.13
KENNY ST-BROADMEADOWS MAIN,S,600.0,MS,0,13.0,1.533,6,7.85,M193,KENNY ST-BROADMEADOWS MAIN,13.0,MS,1.533
CARDINIA DAM,S,225.0,MS,0,46.0,1.22,6,6.2,H060,CARDINIA DAM,46.0,MS,1.22
SOMERTON NO2 PS,S,600.0,MS,0,50.0,1.35,6,6.0,P091,SOMERTON NO2 PS,,MS,1.35
WATSONIA PRV,S,450.0,MS,0,50.0,0.49,6,6.0,B053,WATSONIA PRV,,MS,0.49
GREENVALE DAM,S,1350.0,MS,0,46.0,0.99,6,6.2,H070,GREENVALE DAM,46.0,MS,0.99
SOMERTON NO2 PS,S,600.0,MSCL,0,50.0,5.37,6,6.0,P091,SOMERTON NO2 PS,,MSCL,5.37
OLINDA RESERVOIR,S,800.0,MS,0,46.0,1.27,6,6.2,R019,OLINDA RESERVOIR,46.0,MS,1.27
ST ALBANS - WERRIBEE MAIN,S,900.0,MS,0,16.0,11.37,6,7.7,M483,ST ALBANS - WERRIBEE MAIN,16.0,MS,11.37
ST ALBANS RESERVOIR,S,900.0,MS,0,46.0,1.91,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,1.91
CARDINIA - PEARCEDALE DUP,S,800.0,MSCL,0,16.0,1.18,6,7.7,M478,CARDINIA - PEARCEDALE DUP,16.0,MSCL,1.18
CARDINIA - PEARCEDALE DUP,T,1700.0,MS,0,25.0,3.98,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MS,3.98
SOMERTON NO2 PS,S,825.0,MS,0,50.0,3.58,6,6.0,P091,SOMERTON NO2 PS,,MS,3.58
DANDENONG NORTH RESERVOIR,S,100.0,MS,0,46.0,7.04,6,6.2,R004,DANDENONG NORTH RESERVOIR,46.0,MS,7.04
PLENTY PUMP STATION,S,1350.0,MS,0,50.0,12.08,6,6.0,P118,PLENTY PUMP STATION,,MS,12.08
OLINDA-MITCHAM NO.3,S,100.0,MSCL,0,90.0,2.85,6,4.0,M056,OLINDA-MITCHAM NO.3,90.0,MSCL,2.85
PLENTY RESERVOIR,S,900.0,MS,0,46.0,3.4,6,6.2,R086,PLENTY RESERVOIR,46.0,MS,3.4
OLINDA-MITCHAM NO.2,S,900.0,MSCL,0,50.0,1.94,6,6.0,M054,OLINDA-MITCHAM NO.2,,MSCL,1.94
OLINDA-MITCHAM NO.2,S,100.0,MSCL,0,100.0,5.3,6,3.5,M054,OLINDA-MITCHAM NO.2,100.0,MSCL,5.3
ST ALBANS OUTLET MAIN,T,1150.0,MS,0,52.0,2.65,6,5.9,M257,ST ALBANS OUTLET MAIN,52.0,MS,2.65
BEACONSFIELD - LANGWARRIN MAIN,T,1050.0,MS,0,69.0,3.68,6,5.05,M418,BEACONSFIELD - LANGWARRIN MAIN,69.0,MS,3.68
MITCHAM - SURREY HILLS DUP.,S,600.0,MS,0,46.0,2.35,6,6.2,M113,MITCHAM - SURREY HILLS DUP.,46.0,MS,2.35
TARAGO MAIN RACE,T,1000.0,CONC,0,70.0,26.39,6,5.0,A014,TARAGO MAIN RACE,70.0,CONC,26.39
MT VIEW-DANDENONG MAIN,S,600.0,MSCL,0,38.0,2.11,6,6.6,M131,MT VIEW-DANDENONG MAIN,38.0,MSCL,2.11
PRESTON - FOOTSCRAY MAIN,S,825.0,MSCL,0,30.0,0.72,6,7.0,M160,PRESTON - FOOTSCRAY MAIN,30.0,MSCL,0.72
SILVA-MT WAVERLY MAIN,T,1700.0,MS,0,69.0,576.54,6,5.05,M132,SILVA-MT WAVERLY MAIN,69.0,MS,576.54
YARRA VALLEY CONDUIT MAIN,T,2100.0,MS,0,53.0,427.68,6,5.85,M283,YARRA VALLEY CONDUIT MAIN,53.0,MS,427.68
KENNY ST-BROADMEADOWS MAIN,T,900.0,MS,0,13.0,1.19,6,7.85,M193,KENNY ST-BROADMEADOWS MAIN,13.0,MS,1.19
MT WAVERLY-NOTTING HILL MAIN,T,1150.0,MS,0,71.0,127.15,6,4.95,M159,MT WAVERLY-NOTTING HILL MAIN,71.0,MS,127.15
ST ALBANS OUTLET MAIN,T,1150.0,MS,0,60.0,239.23,6,5.5,M257,ST ALBANS OUTLET MAIN,60.0,MS,239.23
ST ALBANS RESERVOIR,S,600.0,MS,0,46.0,3.23,6,6.2,R032,ST ALBANS RESERVOIR,46.0,MS,3.23
CLEAR WATER CHANNEL,T,600.0,BSTONE,0,140.0,17.72,6,3.5,A003,CLEAR WATER CHANNEL,140.0,BSTONE,17.72
MT VIEW-DANDENONG MAIN,S,825.0,MSCL,0,38.0,1.7,6,6.6,M131,MT VIEW-DANDENONG MAIN,38.0,MSCL,1.7
AQUEDUCT RD LANGWARRIN PRV,S,150.0,MS,0,59.0,1.61,6,5.55,B190,AQUEDUCT RD LANGWARRIN PRV,59.0,MS,1.61
MORANG OUTLET,S,375.0,MSCL,0,19.0,0.76,6,7.55,M104,MORANG OUTLET,19.0,MSCL,0.76
CARDINIA - PEARCEDALE DUP,S,800.0,MSCL,0,16.0,1.51,6,7.7,M478,CARDINIA - PEARCEDALE DUP,16.0,MSCL,1.51
PLENTY RESERVOIR,S,600.0,MS,0,46.0,2.57,6,6.2,R086,PLENTY RESERVOIR,46.0,MS,2.57
SILVAN-PRESTON MAIN,S,450.0,MSCL,0,41.0,3.33,6,6.45,M197,SILVAN-PRESTON MAIN,41.0,MSCL,3.33
CARDINIA - PEARCEDALE DUP,T,1700.0,MS,0,25.0,1.81,6,7.25,M478,CARDINIA - PEARCEDALE DUP,25.0,MS,1.81
YARRA VALLEY CONDUIT MAIN,T,2100.0,MS,0,50.0,17.44,6,6.0,M283,YARRA VALLEY CONDUIT MAIN,50.0,MS,17.44
GOULBURN RIVER PUMPING STATION,S,750.0,MSCL,0,16.0,5.46,6,7.7,P254,GOULBURN RIVER PUMPING STATION,16.0,MSCL,5.46
GREENVALE DAM,S,100.0,MS,0,46.0,3.92,6,6.2,H070,GREENVALE DAM,46.0,MS,3.92
SILVAN SEVILLE MAIN,T,450.0,MS,0,30.0,2.084,6,7.0,M387,SILVAN SEVILLE MAIN,30.0,MS,2.084
YAN YEAN-EPPING MAIN,T,1700.0,MS,0,66.0,284.33,6,5.2,M190,YAN YEAN-EPPING MAIN,66.0,MS,284.33
PRESTON PUMP STATION,S,750.0,MSCL,0,16.0,3.91,6,7.7,P257,PRESTON PUMP STATION,16.0,MSCL,3.91
SOUTH MORANG PS,S,450.0,MS,0,50.0,1.48,6,6.0,P099,SOUTH MORANG PS,,MS,1.48
OLINDA-MITCHAM NO.2,S,100.0,CICL,0,50.0,1.16,6,6.0,M054,OLINDA-MITCHAM NO.2,,CICL,1.16
DANDENONG RES PRV,S,600.0,MS,0,40.0,0.77,6,6.5,B088,DANDENONG RES PRV,40.0,MS,0.77
