road_name,location,suburb,speed_limit,direction,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,datetime,total_vehicle_count
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,47.0,53.0,76.0,23100,2016-06-11 21:00:00,91.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,33.0,21334,2016-02-23 06:00:00,12.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,57.0,68.0,23100,2016-07-11 00:00:00,21.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,29.0,33.0,21334,2016-02-23 07:00:00,15.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,60.0,62.0,23100,2016-07-11 03:00:00,9.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,14.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,24.0,28.0,21334,2016-02-23 11:00:00,20.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,59.0,23100,2016-07-11 04:00:00,12.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,29.0,32.0,21334,2016-02-23 13:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,20.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,56.0,88.0,23100,2016-07-11 05:00:00,24.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,12.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,26.0,31.0,21334,2016-02-23 14:00:00,18.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,107.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,48.0,53.0,79.0,23100,2016-07-11 07:00:00,115.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,27.0,29.0,21334,2016-02-23 22:00:00,2.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,117.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,46.0,53.0,66.0,23100,2016-07-11 08:00:00,128.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,20.0,21334,2016-02-24 01:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,161.0,2.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,44.0,52.0,66.0,23100,2016-07-11 11:00:00,187.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,21334,2016-02-24 02:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,196.0,2.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,44.0,52.0,64.0,23100,2016-07-11 13:00:00,218.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,27.0,29.0,21334,2016-02-24 04:00:00,3.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,439.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,47.0,52.0,64.0,23100,2016-07-11 17:00:00,443.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,26.0,28.0,21334,2016-02-24 05:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,349.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,47.0,53.0,66.0,23100,2016-07-11 18:00:00,357.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,21.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,32.0,21334,2016-02-24 09:00:00,24.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,85.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,48.0,55.0,65.0,23100,2016-07-11 21:00:00,89.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,10.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,29.0,21334,2016-02-24 10:00:00,14.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,40.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,57.0,69.0,23100,2016-07-11 23:00:00,43.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,28.0,21334,2016-02-24 13:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,110.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44.0,50.0,66.0,23100,2016-08-11 07:00:00,116.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,32.0,21334,2016-02-24 14:00:00,9.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,131.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,45.0,52.0,67.0,23100,2016-08-11 09:00:00,142.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,8.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,26.0,29.0,21334,2016-02-24 16:00:00,15.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,133.0,0.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,45.0,52.0,62.0,23100,2016-08-11 10:00:00,155.0
Miller Street,Between Stawell Street & Anderson Street,West Melbourne,50,W,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,25.0,29.0,21334,2016-02-24 17:00:00,12.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,188.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,45.0,52.0,68.0,23100,2016-08-11 12:00:00,206.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,32.0,22323,2016-12-10 00:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,198.0,1.0,17.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,46.0,53.0,76.0,23100,2016-08-11 13:00:00,219.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,37.0,22323,2016-12-10 05:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,326.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,46.0,52.0,65.0,23100,2016-08-11 15:00:00,347.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,33.0,39.0,22323,2016-12-10 12:00:00,24.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,418.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,44.0,50.0,70.0,23100,2016-08-11 16:00:00,435.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,38.0,45.0,22323,2016-12-10 22:00:00,8.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,49.0,53.0,68.0,23100,2016-08-11 22:00:00,67.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22323,2016-10-13 00:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,N,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,54.0,87.0,23100,2016-08-11 23:00:00,52.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22323,2016-10-13 02:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,73.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.0,58.0,82.0,23100,2016-02-11 05:00:00,84.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,18.0,18.0,22323,2016-10-13 03:00:00,3.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,221.0,1.0,17.0,7.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,45.0,51.0,68.0,23100,2016-02-11 10:00:00,253.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,30.0,31.0,22323,2016-10-13 04:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,257.0,1.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,42.0,50.0,67.0,23100,2016-02-11 12:00:00,280.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,37.0,22323,2016-10-13 05:00:00,2.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,245.0,1.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,44.0,51.0,64.0,23100,2016-02-11 13:00:00,271.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,31.0,33.0,22323,2016-10-13 06:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,206.0,1.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,44.0,52.0,68.0,23100,2016-02-11 16:00:00,229.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,25.0,33.0,44.0,22323,2016-10-13 08:00:00,51.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,99.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,47.0,53.0,72.0,23100,2016-02-11 21:00:00,103.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,46.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,24.0,33.0,41.0,22323,2016-10-13 09:00:00,48.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,49.0,56.0,73.0,23100,2016-02-11 22:00:00,85.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,30.0,36.0,22323,2016-10-13 15:00:00,37.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,68.0,23100,2016-02-11 23:00:00,27.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,49.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,25.0,31.0,37.0,22323,2016-10-13 16:00:00,50.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,386.0,2.0,14.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,47.0,53.0,64.0,23100,2016-03-11 07:00:00,409.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,42.0,42.0,22323,2016-10-13 23:00:00,5.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,207.0,3.0,12.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,46.0,53.0,70.0,23100,2016-03-11 10:00:00,228.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22323,2016-10-14 01:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,182.0,4.0,14.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,44.0,51.0,61.0,23100,2016-03-11 14:00:00,207.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,32.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,30.0,43.0,22323,2016-10-14 09:00:00,35.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,191.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,48.0,54.0,68.0,23100,2016-03-11 17:00:00,198.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,44.0,22323,2016-10-14 10:00:00,34.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,187.0,1.0,11.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,46.0,53.0,67.0,23100,2016-03-11 18:00:00,211.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,29.0,32.0,22323,2016-10-14 12:00:00,68.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,195.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,45.0,52.0,65.0,23100,2016-03-11 19:00:00,203.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,34.0,41.0,22323,2016-10-14 13:00:00,48.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,116.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,49.0,56.0,74.0,23100,2016-03-11 21:00:00,119.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,35.0,41.0,22323,2016-10-14 15:00:00,29.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,57.0,79.0,23100,2016-03-11 23:00:00,47.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,40.0,22323,2016-10-14 21:00:00,5.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56.0,59.0,23100,2016-04-11 01:00:00,25.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,38.0,47.0,22323,2016-10-15 03:00:00,3.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,21.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,57.0,63.0,23100,2016-04-11 03:00:00,34.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22323,2016-10-15 05:00:00,0.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,410.0,1.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,45.0,52.0,64.0,23100,2016-04-11 08:00:00,432.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,38.0,47.0,22323,2016-10-15 11:00:00,30.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,276.0,2.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,45.0,52.0,64.0,23100,2016-04-11 13:00:00,308.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,38.0,47.0,22323,2016-10-15 16:00:00,19.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,223.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,46.0,52.0,69.0,23100,2016-04-11 14:00:00,235.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,32.0,38.0,47.0,22323,2016-10-15 17:00:00,29.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,185.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,45.0,53.0,67.0,23100,2016-04-11 17:00:00,194.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.0,38.0,47.0,22323,2016-10-15 21:00:00,6.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,180.0,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47.0,54.0,66.0,23100,2016-04-11 18:00:00,190.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,22323,2016-10-15 22:00:00,9.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,123.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,45.0,52.0,65.0,23100,2016-04-11 20:00:00,126.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,32.0,38.0,47.0,22323,2016-10-15 23:00:00,11.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,46.0,55.0,68.0,23100,2016-04-11 22:00:00,102.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,32.0,22323,2016-10-16 00:00:00,4.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,48.0,54.0,63.0,23100,2016-04-11 23:00:00,72.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,22323,2016-10-16 04:00:00,1.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,48.0,57.0,91.0,23100,2016-05-11 00:00:00,41.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,30.0,22323,2016-10-16 07:00:00,3.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,99.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,58.0,72.0,23100,2016-05-11 07:00:00,107.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25.0,33.0,36.0,22323,2016-10-16 09:00:00,16.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,178.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,43.0,52.0,87.0,23100,2016-05-11 08:00:00,185.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,33.0,39.0,22323,2016-10-16 12:00:00,38.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,239.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,44.0,53.0,66.0,23100,2016-05-11 10:00:00,253.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,32.0,40.0,22323,2016-10-16 13:00:00,20.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,279.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,43.0,51.0,63.0,23100,2016-05-11 13:00:00,284.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,31.0,48.0,22323,2016-10-16 14:00:00,27.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,118.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,53.0,64.0,23100,2016-05-11 21:00:00,120.0
Morrah Street,Between Fitzgibbon Street and Jageurs Lane,Parkville,40,E,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,28.0,32.0,39.0,22323,2016-10-16 15:00:00,23.0
Stubbs street,Between Smith Street and Parsons Street.,Kensington,60,S,97.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,49.0,55.0,68.0,23100,2016-05-11 22:00:00,99.0
